ID,Text_lang,RelationshipFlags,EmotesTextID
75,Vous vous mettez à sautiller devant %s.,2,15
76,%s sautille sans arrêt.,4,15
77,Vous sautillez sans arrêt.,6,15
78,"%s revient dans une seconde. Ne bougez pas, %s !",0,16
79,%s revient dans une seconde. Ne bougez pas.,1,16
80,Vous dites à %s que vous revenez dans une seconde.,2,16
81,%s revient dans une seconde.,4,16
82,Vous dites à ceux qui vous entourent que vous revenez dans une seconde.,6,16
83,%s s’incline devant %s.,0,17
84,%s s’incline devant vous.,1,17
85,Vous vous inclinez devant %s.,2,17
86,%s s’incline avec grâce.,4,17
87,Vous vous inclinez avec grâce.,6,17
91,%s rote bruyamment.,4,18
92,Vous rotez bruyamment.,6,18
93,%s dit au revoir à %s. Adieu !,0,19
94,%s vous dit au revoir. Adieu !,1,19
95,Vous dites au revoir à %s. Adieu !,2,19
96,%s dit au revoir à tout le monde. Adieu !,4,19
97,Vous dites au revoir à tout le monde. Adieu !,6,19
98,%s glousse hystériquement en regardant %s.,0,20
99,%s glousse hystériquement en vous regardant.,1,20
100,Vous gloussez hystériquement en regardant %s.,2,20
101,La situation inspire à %s un gloussement hystérique.,4,20
102,La situation vous inspire un gloussement hystérique.,6,20
103,%s acclame %s !,0,21
104,%s vous acclame.,1,21
105,Vous acclamez %s.,2,21
106,%s lance des acclamations !,4,21
107,Vous lancez des acclamations !,6,21
108,"%s se pavane autour |2 %s en battant des bras. Cot, cot, cot, codec !",0,22
109,"%s se pavane autour de vous en battant des bras. Cot, cot, cot, codec !",1,22
110,"Vous vous pavanez autour |2 %s en battant des bras. Cot, cot, cot, codec !",2,22
111,"%s se pavane en battant des bras. Cot, cot, cot, codec !",4,22
112,"Vous vous pavanez en battant des bras. Cot, cot, cot, codec !",6,22
113,%s s'esclaffe en regardant %s.,0,23
114,%s s'eclaffe en vous regardant.,1,23
115,Vous vous esclaffez en regardant %s.,2,23
116,%s s'esclaffe bruyamment.,4,23
117,Vous vous esclaffez bruyamment.,6,23
118,%s applaudit chaleureusement %s.,0,24
119,%s vous applaudit chaleureusement.,1,24
120,Vous applaudissez chaleureusement %s.,2,24
121,%s applaudit chaleureusement.,4,24
122,Vous applaudissez chaleureusement.,6,24
123,%s regarde %s d'un air confus.,0,25
124,%s vous regarde d'un air confus.,1,25
125,Vous regardez %s d'un air confus.,2,25
126,%s nage en pleine confusion.,4,25
127,Vous nagez en pleine confusion.,6,25
128,%s congratule %s.,0,26
129,%s vous congratule.,1,26
130,Vous congratulez %s.,2,26
131,%s congratule tout le monde.,4,26
132,Vous congratulez tous ceux qui vous entourent.,6,26
133,%s part dans une quinte de toux.,0,27
134,%s part dans une quinte de toux.,1,27
135,Vous partez dans une quinte de toux.,2,27
136,%s laisse échapper une quinte de toux.,4,27
137,Vous laissez échapper une quinte de toux.,6,27
138,%s se recroqueville de peur en voyant %s.,0,28
139,%s se recroqueville de peur en vous voyant.,1,28
140,Vous vous recroquevillez de peur en voyant %s.,2,28
141,%s se recroqueville de peur.,4,28
142,Vous vous recroquevillez de peur.,6,28
143,%s se fait craquer les doigts en regardant fixement %s.,0,29
144,%s se fait craquer les doigts en vous regardant fixement.,1,29
145,Vous vous faites craquer les doigts en regardant fixement %s.,2,29
146,%s se fait craquer les doigts.,4,29
147,Vous vous faites craquer les doigts.,6,29
148,%s se fait craquer les doigts en regardant fixement %s.,8,29
149,%s se fait craquer les doigts en vous regardant fixement.,9,29
150,%s se fait craquer les doigts.,12,29
151,%s a un mouvement de recul devant %s.,0,30
152,%s a un mouvement de recul devant vous.,1,30
153,Vous avez un mouvement de recul devant %s.,2,30
154,%s a un mouvement de recul effrayé.,4,30
155,Vous avez un mouvement de recul effrayé.,6,30
156,%s pleure sur l’épaule |2 %s.,0,31
157,%s pleure sur votre épaule.,1,31
158,Vous pleurez sur l’épaule |2 %s.,2,31
159,%s pleure.,4,31
160,Vous pleurez.,6,31
161,%s exprime sa curiosité sur les intentions de %s.,0,32
162,%s exprime sa curiosité sur vos intentions.,1,32
163,Vous exprimez votre curiosité sur les intentions de %s.,2,32
164,%s fait part de sa curiosité à tout le monde.,4,32
165,Vous faites état de votre curiosité autour de vous.,6,32
166,%s fait part de sa curiosité à tout le monde.,12,32
167,%s fait la révérence à %s.,0,33
168,%s vous fait la révérence.,1,33
169,Vous faites la révérence à %s.,2,33
170,%s fait une révérence.,4,33
171,Vous faites une révérence.,6,33
172,%s danse avec %s.,0,34
173,%s danse avec vous.,1,34
174,Vous dansez avec %s.,2,34
175,%s se met à danser.,4,34
176,Vous vous mettez à danser.,6,34
177,%s lève son verre à %s. Santé !,0,35
178,%s vous lève son verre. Santé !,1,35
179,Vous levez votre verre à %s. Santé !,2,35
180,%s lève son verre à la cantonade avant de le vider cul-sec. Santé !,4,35
181,Vous levez votre verre à la cantonade avant de le vider cul-sec. Santé !,6,35
182,Un filet de bave coule des lèvres |2 %s.,0,36
183,Un filet de bave coule des lèvres |2 %s.,1,36
184,Un filet de bave coule de vos lèvres.,2,36
185,Un filet de bave coule des lèvres |2 %s.,4,36
186,Un filet de bave coule de vos lèvres.,6,36
187,%s commence à manger devant %s.,0,37
188,%s commence à manger devant vous.,1,37
189,Vous commencez à manger devant %s.,2,37
190,%s commence à manger.,4,37
191,Vous commencez à manger.,6,37
192,%s regarde %s de haut en bas.,0,38
193,%s vous regarde de haut en bas.,1,38
194,Vous regardez %s de haut en bas.,2,38
195,%s vous regarde en louchant.,4,38
196,Vous louchez.,6,38
197,"%s laisse échapper un pet sonore. Pouah… C’est quoi, cette odeur ?",0,39
198,"%s laisse échapper un pet sonore. Pouah… C’est quoi, cette odeur ?",1,39
199,"Vous laissez échapper un pet sonore. Pouah… C’est quoi, cette odeur ?",2,39
200,%s laisse échapper un pet sonore. Pouah… C’est quoi cette odeur ?,4,39
201,Vous laissez échapper un pet sonore. Pouah… C’est quoi cette odeur ?,6,39
202,%s remue impatiemment en attendant %s.,0,40
203,%s remue impatiemment en vous attendant.,1,40
204,Vous remuez impatiemment en attendant %s.,2,40
205,%s remue impatiemment.,4,40
206,Vous remuez impatiemment.,6,40
207,"%s bande ses muscles devant %s. Ouaaah, balèze !",0,41
208,"%s bande ses muscles devant vous… Ouaaah, balèze !",1,41
209,"Vous bandez vos muscles devant %s. Ouaaah, balèze !",2,41
210,"%s bande ses muscles. Ouaaah, balèze !",4,41
211,"Vous bandez vos muscles. Ouaaah, balèze !",6,41
212,"%s bande ses muscles. Ouaaah, balèze !",12,41
213,%s regarde %s en fronçant les sourcils.,0,42
214,%s vous regarde en fronçant les sourcils.,1,42
215,Vous regardez %s en fronçant les sourcils.,2,42
216,%s fronce les sourcils.,4,42
217,Vous froncez les sourcils.,6,42
218,%s regarde %s en suffoquant.,0,43
219,%s vous regarde en suffoquant.,1,43
220,Vous regardez %s en suffoquant.,2,43
221,%s suffoque.,4,43
222,Vous suffoquez.,6,43
223,%s regarde %s avec avidité.,0,44
224,%s vous regarde avec avidité.,1,44
225,Vous regardez %s avec avidité.,2,44
226,%s regarde dans le vide.,4,44
227,Vous regardez fixement au loin.,6,44
228,%s pouffe de rire en regardant %s.,0,45
229,%s pouffe de rire en vous regardant.,1,45
230,Vous pouffez de rire en regardant %s.,2,45
231,%s pouffe de rire.,4,45
232,Vous pouffez de rire.,6,45
233,%s fusille %s du regard.,0,46
234,%s vous fusille du regard.,1,46
235,Vous fusillez %s du regard.,2,46
236,%s lance des regards furieux.,4,46
237,Vous lancez des regards furieux.,6,46
238,%s jubile de la malchance |2 %s. Niark niark.,0,47
239,%s jubile de votre malchance. Niark niark.,1,47
240,Vous jubilez de la malchance |2 %s. Niark niark.,2,47
241,La malchance des autres fait jubiler %s. Niark niark.,4,47
242,La malchance des autres vous fait jubiler. Niark niark.,6,47
243,%s salue chaleureusement %s.,0,48
244,%s vous salue chaleureusement.,1,48
245,Vous saluez %s chaleureusement.,2,48
246,%s salue tout le monde chaleureusement.,4,48
247,Vous saluez tout le monde chaleureusement.,6,48
248,%s adresse un rictus vicieux à %s.,0,49
249,%s vous adresse un rictus vicieux.,1,49
250,Vous adressez un rictus vicieux à %s.,2,49
251,%s a un rictus vicieux.,4,49
252,Vous arborez un rictus vicieux.,6,49
253,%s gémit de douleur à la vue |2 %s.,0,50
254,%s gémit de douleur en vous voyant.,1,50
255,Vous gémissez de douleur à la vue |2 %s.,2,50
256,%s gémit de douleur.,4,50
257,Vous gémissez de douleur.,6,50
258,%s rampe devant %s comme un péon servile.,0,51
259,%s rampe devant vous comme un péon servile.,1,51
260,Vous rampez devant %s comme un péon servile.,2,51
261,%s rampe par terre et se complaît dans la servilité.,4,51
262,Vous rampez par terre en vous complaisant dans la servilité.,6,51
263,%s jette un coup d'œil à %s et se poile un bon coup !,0,52
264,%s vous jette un coup d'œil et se poile un bon coup !,1,52
265,Vous jetez un coup d'œil à %s et vous vous poilez un bon coup !,2,52
266,%s se poile ouvertement !,4,52
267,Vous vous poilez ouvertement !,6,52
268,%s salue %s.,0,53
269,%s vous salue.,1,53
270,Vous saluez %s.,2,53
271,%s salue tous ceux qui l'entourent.,4,53
272,Vous saluez tous ceux qui vous entourent.,6,53
273,%s salue tous ceux qui l'entourent.,12,53
274,%s est très content |2 %s !,0,54
275,%s est très content de vous.,1,54
276,Vous êtes très content |2 %s.,2,54
277,%s est enchanté !,4,54
278,Vous êtes enchanté !,6,54
279,%s lance à %s un bonjour enthousiaste !,0,55
280,%s vous lance un bonjour enthousiaste !,1,55
281,Vous lancez à %s un bonjour enthousiaste !,2,55
282,%s lance un bonjour enthousiaste à la cantonade !,4,55
283,Vous lancez un bonjour enthousiaste à la cantonade !,6,55
284,%s serre %s dans ses bras. Gros câlin !,0,56
285,%s vous serre dans ses bras. Gros câlin !,1,56
286,Vous serrez %s dans vos bras. Gros câlin !,2,56
287,%s a bien besoin d'un gros câlin !,4,56
288,Vous avez bien besoin d'un gros câlin !,6,56
289,%s a faim. %s a peut-être quelque chose à manger…,0,57
290,%s a faim. Vous avez peut-être quelque chose à manger…,1,57
291,Vous avez faim. %s a peut-être quelque chose à manger…,2,57
292,%s a grand-faim !,4,57
293,Vous avez grand-faim !,6,57
294,%s envoie un baiser à %s.,0,58
295,%s vous envoie un baiser.,1,58
296,Vous envoyez un baiser à %s.,2,58
297,%s envoie un baiser dans le vent.,4,58
298,Vous envoyez un baiser dans le vent.,6,58
299,%s se met à genoux devant %s.,0,59
300,%s se met à genoux devant vous.,1,59
301,Vous vous mettez à genoux devant %s.,2,59
302,%s se met à genoux.,4,59
303,Vous vous mettez à genoux.,6,59
304,%s se moque |2 %s.,0,60
305,%s se moque de vous.,1,60
306,Vous vous moquez |2 %s.,2,60
307,%s rit.,4,60
308,Vous riez.,6,60
309,%s se couche devant %s.,0,61
310,%s se couche devant vous.,1,61
311,Vous vous couchez devant %s.,2,61
312,%s se couche.,4,61
313,Vous vous couchez.,6,61
314,%s masse les épaules |2 %s.,0,62
315,%s vous masse les épaules.,1,62
316,Vous massez les épaules |2 %s.,2,62
317,%s veut un massage !,4,62
318,Vous voulez un massage !,6,62
319,,0,63
320,,1,63
321,,2,63
322,,4,63
323,,6,63
324,%s baisse son pantalon et montre ses fesses à tout le monde.,0,64
325,%s baisse son pantalon et montre ses fesses à tout le monde.,1,64
326,Vous baissez votre pantalon et montrez vos fesses à tout le monde.,2,64
327,%s baisse son pantalon et montre ses fesses à tout le monde.,4,64
328,Vous baissez votre pantalon et montrez vos fesses à tout le monde.,6,64
329,%s baisse son pantalon et montre ses fesses à tout le monde.,8,64
330,%s baisse son pantalon et montre ses fesses à tout le monde.,9,64
331,%s baisse son pantalon et montre ses fesses à tout le monde.,12,64
332,"Grave et calme, %s pleure la mort |2 %s.",0,65
333,"Grave et calme, %s pleure votre mort.",1,65
334,"Grave et calme, vous pleurez la mort |2 %s.",2,65
335,"Plongé dans ses pensées, %s pleure les morts.",4,65
336,"Grave et calme, vous pleurez les morts.",6,65
337,%s dit NON à %s. Pas question.,0,66
338,%s vous dit NON. Pas question.,1,66
339,Vous dites NON à %s. Pas question.,2,66
340,%s le dit clairement : NON.,4,66
341,Vous l'affirmez clairement : NON.,6,66
342,%s fait un signe de la tête affirmatif à %s.,0,67
343,%s vous fait un signe de tête affirmatif.,1,67
344,Vous faites un signe de tête affirmatif à %s.,2,67
345,%s acquiesce.,4,67
346,Vous acquiescez.,6,67
347,%s se cure le nez et fait voir à %s.,0,68
348,%s se cure le nez et vous fait voir.,1,68
349,Vous vous curez le nez et vous faites voir à %s.,2,68
350,%s a toujours un doigt fourré dans le nez.,4,68
351,Vous passez le temps avec un doigt fourré dans le nez.,6,68
352,%s se cure le nez et fait voir à %s.,8,68
353,%s se cure le nez et vous fait voir.,9,68
354,%s regarde %s et cède à la panique.,0,69
355,%s vous regarde et cède à la panique.,1,69
356,Vous regardez %s et vous cédez à la panique.,2,69
357,%s cède à la panique et court partout en agitant les bras.,4,69
358,Vous cédez à la panique et courez partout en agitant les bras.,6,69
359,%s examine %s d’un air inquisiteur.,0,70
360,%s vous examine d’un air inquisiteur.,1,70
361,Vous examinez %s d’un air inquisiteur.,2,70
362,%s examine les alentours d’un air inquisiteur.,4,70
363,Vous examinez les alentours d’un air inquisiteur.,6,70
364,%s implore %s.,0,71
365,%s vous implore.,1,71
366,Vous implorez %s.,2,71
367,%s se met à genoux et implore désespérément.,4,71
368,Vous vous mettez à genoux et implorez désespérément.,6,71
369,%s se met à genoux et implore désespérément.,12,71
370,%s montre %s du doigt.,0,72
371,%s vous pointe du doigt.,1,72
372,Vous pointez du doigt en direction |2 %s.,2,72
373,%s désigne un endroit éloigné.,4,72
374,Vous pointez du doigt l’horizon.,6,72
375,%s donne une tape à %s. Hé !,0,73
376,%s vous donne une tape. Hé !,1,73
377,Vous donnez une tape à %s. Hé !,2,73
378,%s se tape le ventre et rigole.,4,73
379,Vous vous tapez le ventre et rigolez.,6,73
380,%s se tape le ventre et rigole.,12,73
381,%s dit une prière pour %s.,0,74
382,%s dit une prière pour vous.,1,74
383,Vous dites une prière pour %s.,2,74
384,%s prie les dieux.,4,74
385,Vous priez les dieux.,6,74
386,%s rugit bestialement en direction |2 %s. Quelle férocité !,0,75
387,%s vous hurle dessus. Quelle férocité !,1,75
388,Vous hurlez sur %s. Quelle férocité !,2,75
389,%s rugit bestialement. Quelle férocité !,4,75
390,Vous rugissez bestialement. Quelle férocité !,6,75
391,%s se roule au sol en se moquant |2 %s.,0,76
392,%s se roule au sol en se moquant de vous.,1,76
393,Vous vous roulez au sol en vous moquant |2 %s.,2,76
394,%s se roule au sol en riant.,4,76
395,Vous vous roulez au sol en riant.,6,76
396,%s fait un geste grossier à %s.,0,77
397,%s vous fait un geste grossier.,1,77
398,Vous faites un geste grossier à %s.,2,77
399,%s fait un geste grossier.,4,77
400,Vous faites un geste grossier.,6,77
401,%s salue %s avec respect.,0,78
402,%s salue avec respect.,1,78
403,Vous saluez %s respectueusement.,2,78
404,%s est au garde-à-vous et salue.,4,78
405,Vous êtes au garde-à-vous et saluez.,6,78
406,%s griffe %s. Comme chien et chat !,0,79
407,%s vous griffe. Comme chien et chat !,1,79
408,Vous griffez %s. Comme chien et chat !,2,79
409,"%s se gratte. Ah, beaucoup mieux !",4,79
410,"Vous vous grattez. Ah, beaucoup mieux !",6,79
411,"%s se gratte. Ah, beaucoup mieux !",12,79
412,%s trouve %s très sexy.,0,80
413,%s vous trouve très sexy.,1,80
414,Vous trouvez %s très sexy.,2,80
415,%s est vraiment trop sexy… sexy à mourir.,4,80
416,Vous êtes vraiment trop sexy… sexy à mourir.,6,80
417,%s est vraiment trop sexy… sexy à mourir.,12,80
418,,0,81
419,,1,81
420,,2,81
421,,4,81
422,,6,81
423,,8,81
424,,9,81
425,,12,81
426,%s crie sur %s.,0,82
427,%s vous crie dessus.,1,82
428,Vous criez sur %s.,2,82
429,%s crie.,4,82
430,Vous criez.,6,82
431,%s regarde %s en haussant les épaules. Qui sait ?,0,83
432,%s vous regarde en haussant les épaules. Qui sait ?,1,83
433,Vous regardez %s en haussant les épaules. Qui sait ?,2,83
434,%s hausse les épaules. Qui sait ?,4,83
435,Vous haussez les épaules. Qui sait ?,6,83
436,%s sourit timidement à %s.,0,84
437,%s vous sourit timidement.,1,84
438,Vous souriez timidement à %s.,2,84
439,%s sourit timidement.,4,84
440,Vous souriez timidement.,6,84
441,%s regarde %s en soupirant.,0,85
442,%s vous regarde en soupirant.,1,85
443,Vous regardez %s en soupirant.,2,85
444,%s laisse échapper un soupir interminable.,4,85
445,Vous laissez échapper un soupir interminable.,6,85
446,,4,86
447,,6,86
448,%s s’endort. Zzzzzzz.,4,87
449,Vous vous endormez. Zzzzzzz.,6,87
450,%s montre les dents et regarde %s en grognant.,0,88
451,%s montre les dents et vous regarde en grognant.,1,88
452,Vous montrez les dents et regardez %s en grognant.,2,88
453,%s montre les dents et grogne.,4,88
454,Vous montrez les dents et grognez.,6,88
455,%s montre les dents et regarde %s en grognant.,8,88
456,%s montre les dents et vous regarde en grognant.,9,88
457,%s montre les dents et grogne.,12,88
458,,0,89
459,,1,89
460,,2,89
461,%s crache par terre.,4,89
462,Vous crachez par terre.,6,89
463,%s fait baisser les yeux à %s.,0,90
464,%s vous fait baisser les yeux.,1,90
465,Vous faites baisser les yeux à %s.,2,90
466,%s regarde fixement au loin.,4,90
467,Vous regardez fixement au loin.,6,90
468,%s est surpris par les agissements |2 %s.,0,91
469,Vos actes surprennent %s.,1,91
470,Vous êtes surpris par les agissements |2 %s.,2,91
471,%s est vraiment surpris !,4,91
472,Vous êtes tellement surpris !,6,91
473,%s capitule devant %s. Telles sont les affres de la défaite…,0,92
474,%s capitule devant vous. Telles sont les affres de la défaite…,1,92
475,Vous capitulez devant %s. Telles sont les affres de la défaite…,2,92
476,%s se rend à ses adversaires.,4,92
477,Vous capitulez.,6,92
478,%s capitule.,12,92
479,%s veut discuter avec %s.,0,93
480,%s veut discuter avec vous.,1,93
481,Vous voulez discuter avec %s.,2,93
482,%s parle tout seul puisque personne ne s’intéresse à lui.,4,93
483,Vous parlez tout seul puisque personne ne s’intéresse à vous.,6,93
484,%s parle toute seule puisque personne ne s’intéresse à elle.,12,93
485,%s parle sur un ton animé à %s.,0,94
486,%s vous parle sur un ton animé.,1,94
487,Vous parlez sur un ton animé à %s.,2,94
488,%s parle à quelqu’un sur un ton animé.,4,94
489,Vous parlez sur un ton animé avec quelqu’un.,6,94
490,%s pose des questions à %s.,0,95
491,%s vous pose des questions.,1,95
492,Vous posez des questions à %s.,2,95
493,%s veut connaître le sens de la vie.,4,95
494,Vous voulez connaître le sens de la vie.,6,95
495,%s tape du pied en attendant %s.,0,96
496,%s tape du pied en vous attendant.,1,96
497,Vous tapez du pied en attendant %s.,2,96
498,"%s tape du pied. Allez, plus vite !",4,96
499,"Vous tapez du pied. Allez, plus vite !",6,96
500,%s tape du pied en attendant %s.,8,96
501,%s tape du pied en vous attendant.,9,96
502,"%s tape du pied. Allez, plus vite !",12,96
503,%s remercie %s.,0,97
504,%s vous remercie.,1,97
505,Vous remerciez %s.,2,97
506,%s remercie quelqu’un.,4,97
507,Vous remerciez quelqu’un proche de vous.,6,97
508,%s menace %s d'un sort cruel.,0,98
509,%s vous menace d'un sort cruel.,1,98
510,Vous menacez %s d'un sort cruel.,2,98
511,%s menace tout le monde d'un sort cruel.,4,98
512,Vous menacez tout le monde d'un sort cruel.,6,98
513,%s dit à %s qu’il est fatigué.,0,99
514,%s vous dit qu’il est fatigué.,1,99
515,Vous dites à %s que vous êtes fatigué.,2,99
516,%s dit à tout le monde qu’il est fatigué.,4,99
517,Vous dites à tout le monde que vous êtes fatigué.,6,99
518,%s dit à %s qu’elle est fatiguée.,8,99
519,%s vous dit qu’elle est fatiguée.,9,99
520,%s dit à tout le monde qu’elle est fatiguée.,12,99
521,%s savoure cette glorieuse victoire avec %s.,0,100
522,%s savoure cette glorieuse victoire avec vous.,1,100
523,Vous savourez cette glorieuse victoire avec %s.,2,100
524,%s savoure cette glorieuse victoire.,4,100
525,Vous savourez cette glorieuse victoire.,6,100
526,%s fait signe à %s.,0,101
527,%s vous fait signe.,1,101
528,Vous faites signe à %s.,2,101
529,%s fait un signe de la main.,4,101
530,Vous faites un signe de la main.,6,101
531,%s souhaite la bienvenue à %s.,0,102
532,%s vous souhaite la bienvenue.,1,102
533,Vous souhaitez la bienvenue à %s.,2,102
534,%s souhaite la bienvenue à tout le monde.,4,102
535,Vous souhaitez la bienvenue à tout le monde.,6,102
536,%s pleurniche auprès |2 %s.,0,103
537,%s pleurniche auprès de vous.,1,103
538,Vous pleurnichez auprès |2 %s.,2,103
539,%s pleurniche.,4,103
540,Vous pleurnichez lamentablement.,6,103
541,%s siffle bruyamment.,0,104
542,%s siffle bruyamment.,1,104
543,Vous émettez un sifflement aigu.,2,104
544,%s siffle bruyamment.,4,104
545,Vous émettez un sifflement aigu.,6,104
546,%s travaille avec %s.,0,105
547,%s travaille avec vous.,1,105
548,Vous travaillez avec %s.,2,105
549,%s commence à travailler.,4,105
550,Vous commencez à travailler.,6,105
551,%s bâille au nez |2 %s.,0,106
552,%s vous bâille au nez.,1,106
553,Vous bâillez au nez |2 %s.,2,106
554,%s bâille.,4,106
555,Vous bâillez.,6,106
556,%s regarde %s avec stupéfaction.,0,107
557,%s vous regarde avec stupéfaction.,1,107
558,Vous reculez devant %s.,2,107
559,%s est stupéfié par la situation.,4,107
560,Vous êtes stupéfié par la situation.,6,107
561,%s essaie de calmer %s.,0,108
562,%s essaie de vous calmer.,1,108
563,Vous essayez de calmer %s.,2,108
564,%s reste calme.,4,108
565,Vous restez calme.,6,108
566,%s dit à %s qu’il a froid.,0,109
567,%s vous dit qu’il a froid.,1,109
568,Vous dites à %s que vous avez froid.,2,109
569,%s dit à tout le monde qu’il a froid.,4,109
570,Vous dites à tout le monde que vous avez froid.,6,109
571,%s dit à %s qu’elle a froid.,8,109
572,%s vous dit qu’elle a froid.,9,109
573,%s dit à tout le monde qu’elle a froid.,12,109
574,%s console %s.,0,110
575,%s vous console.,1,110
576,Vous consolez %s.,2,110
577,%s a besoin d’être consolé.,4,110
578,Vous avez besoin d’être consolé.,6,110
579,%s se pelotonne contre %s.,0,111
580,%s se pelotonne contre vous.,1,111
581,Vous vous pelotonnez contre %s.,2,111
582,%s veut un câlin.,4,111
583,Vous avez besoin d’être cajolé.,6,111
584,%s se cache derrière %s.,0,112
585,%s se cache derrière vous.,1,112
586,Vous vous cachez derrière %s.,2,112
587,%s se cache.,4,112
588,Vous vous cachez.,6,112
589,%s pense que la mère |2 %s est une Ogresse qui pue. Qui pue la patate.,0,113
590,%s pense que votre mère est une Ogresse qui pue. Qui pue la patate.,1,113
591,Vous pensez que la mère |2 %s est une Ogresse qui pue. Qui pue la patate.,2,113
592,%s pense que les mères de tous ceux qui sont autour de lui sont des Ogresses qui puent. Qui puent la patate.,4,113
593,Vous pensez que les mères de tous ceux qui sont autour de vous sont des Ogresses qui puent. Qui puent la patate.,6,113
594,%s pense que les mères de tous ceux qui sont autour d’elle sont des Ogresses qui puent. Qui puent la patate.,12,113
595,%s se présente à %s.,0,114
596,%s se présente à vous.,1,114
597,Vous vous présentez à %s.,2,114
598,%s se présente à tout le monde.,4,114
599,Vous vous présentez à tout le monde.,6,114
600,%s se présente à %s.,8,114
601,%s se présente à vous.,9,114
602,%s se présente à tout le monde.,12,114
603,%s dit à %s qu’il plaisantait.,0,115
604,%s vous dit qu’il plaisantait.,1,115
605,Vous dites à %s que vous plaisantiez !,2,115
606,%s plaisantait !,4,115
607,Vous plaisantiez !,6,115
608,%s dit à %s qu’elle plaisantait !,8,115
609,%s vous dit qu’elle plaisantait.,9,115
610,%s donne un coup de langue à %s.,0,116
611,%s vous donne un coup de langue.,1,116
612,Vous donnez un coup de langue à %s.,2,116
613,%s se pourlèche les babines.,4,116
614,Vous vous pourléchez les babines.,6,116
615,%s se pourlèche les babines.,12,116
616,%s écoute attentivement %s.,0,117
617,%s vous écoute attentivement.,1,117
618,Vous écoutez attentivement %s.,2,117
