ID,Title_lang,BodyText_lang,JournalEncounterID,OrderIndex,ParentSectionID,FirstChildSectionID,NextSiblingSectionID,Type,IconCreatureDisplayInfoID,UiModelSceneID,SpellID,IconFileDataID,Flags,IconFlags,DifficultyMask
2010,Phase 1 : Poings de flamme et de givre,,89,1,0,2011,2014,0,0,0,0,0,1,0,-1
2011,Poings de flamme,"Glubtok enveloppe ses poings de flamme et chacune de ses attaques en mêlée qui atteint sa cible inflige $87874s1 points de dégâts de Feu.

De plus, quand Glubtok réussit une attaque en mêlée, il inflige parfois $87896s1 points de dégâts de Feu et projette dans les airs les ennemis se tenant dans un rayon de $87896A1 mètres.",89,2,2010,0,2012,2,0,0,0,135817,0,0,-1
2012,Poings de givre,"Glubtok enveloppe ses poings de givre et chacune de ses attaques en mêlée qui atteint sa cible inflige $87899s1 points de dégâts de Givre.

De plus, quand Glubtok réussit une attaque en mêlée, il inflige parfois $87901s1 points de dégâts de Givre à tous les ennemis dans un rayon de $87901A1 mètres. Il réduit également leur vitesse de déplacement de $87901s2% et la fréquence des attaques en mêlée et à distance de $87901s3%, en plus d'augmenter leur temps d'incantation de $87901s3% pendant $87901d.",89,3,2010,0,2013,2,0,0,0,135785,0,0,-1
2013,Transfert,"Après dissipation de Poings de feu ou de Poings de givre, Glubtok se téléporte au hasard vers une position proche d’un personnage-joueur aléatoire.$[!2,4

En mode héroïque, quand Glubtok lance le sort Transfert, il réinitialise la menace de tous les ennemis.$]",89,4,2010,0,0,2,0,0,0,135736,0,0,-1
2014,Phase 2 : Pouvoir des Arcanes !,"Quand il lui reste 50 % de points de vie, Glubtok se transfère au centre de la pièce où il lévite sur place. Il commence ensuite à incanter les sorts Floraison de feu et Floraison de givre de façon aléatoire dans toute la salle.",89,5,0,2015,0,0,0,0,0,0,1,0,-1
2015,Floraison de feu,"Glubtok lance une Floraison de feu vers un emplacement aléatoire dans la pièce. Elle atterrit 2 s plus tard et renverse alors les ennemis se trouvant à moins de $88173A1 mètres en leur infligeant $88173s1 points de dégâts de Feu.$[!2,4

En mode héroïque, quel que soit l'endroit où atterrit le sort, une créature Floraison de feu s'élève des flammes et attaque.$]",89,6,2014,2018,2016,2,0,0,0,135817,0,0,-1
2016,Floraison de givre,"Glubtok lance une Floraison de givre vers un emplacement aléatoire dans la pièce. Elle atterrit 2 s plus tard et elle inflige alors $88177s1 points de dégâts de Givre, réduit la vitesse de déplacement de $88177s2%, la fréquence des attaques en mêlée et à distance de $88177s3%, et elle augmente le temps d'incantation des ennemis à moins de $88177A1 mètres de $88177s3% pendant $88177d.$[!2,4

En mode héroïque, quel que soit l'endroit où elle atterrit, une créature Floraison de givre se forme à partir de la glace et attaque.$]",89,8,2014,2019,2017,2,0,0,0,135785,0,0,-1
2017,Mur de feu,"Après avoir lancé Puissance arcanique, Glubtok crée un mur de feu qui commence à tourner lentement autour de lui. Les membres du groupe qui n’évitent pas le Mur de feu subissent $91397s1 points de dégâts de Feu toutes les secondes.",89,10,2014,0,0,2,0,0,0,135926,2,8,14
2018,Floraison de feu,Cet élémentaire a très peu de points de vie.,89,7,2015,0,0,1,4607,0,0,0,2,8,14
2019,Floraison de givre,Cet élémentaire a très peu de points de vie.,89,9,2016,0,0,1,30160,0,0,0,2,8,14
2020,Phase 1 : Larguez les bombes !,Hélix Engrecasse bondit sur le dos du dadais chancelant et lui ordonne de se déplacer pour pouvoir lancer des Bombes collantes.,90,1,0,2021,2026,0,0,0,0,0,1,0,-1
2021,Bombe collante,"Hélix jette régulièrement une Bombe collante au sol près d’un personnage-joueur choisi au hasard. Au bout de 6 s, si la bombe détecte un ennemi dans un rayon d’un mètre, elle explose. Une Bombe collante s’autodétruit et explose si elle n’est pas déclenchée par quelqu'un au bout de 18 s supplémentaires. Quand une bombe explose, elle fait tomber à la renverse les cibles ennemies dans un rayon de $88321A1 mètres et leur inflige $88321s1 points de dégâts.",90,2,2020,0,2022,2,0,0,0,136173,0,0,-1
2022,Frappe du dadais,"Le dadais chancelant attrape régulièrement un ennemi et s'enfuit en courant vers la partie la plus éloignée de l’entrée dans la pièce. Ensuite, il s’enfuit rapidement et s’écrase contre un rondin de l’autre côté de la pièce, renversant l'ennemi et lui infligeant 100 points de dégâts physiques.$[!2,4

En mode héroïque, l'impact de la Frappe du dadais inflige à la place un montant de dégâts physiques égal à $88300s2% des points de vie de l'ennemi ciblé. $]",90,3,2020,0,2023,2,0,0,0,132318,0,0,-1
2023,Lancer Hélix,"Le dadais chancelant prend Hélix sur son dos et lance le Gobelin à la figure d’un personnage-joueur aléatoire, à laquelle il s’agrippera 10 s. Quand Hélix est sur lui, il le frappe avec son attaque en mêlée normale.",90,4,2020,0,2024,2,0,0,0,370769,0,0,-1
2024,Bombe sur la poitrine,"Quand Hélix retourne d’un bond sur le dadais chancelant après avoir été agrippé à un personnage-joueur, il laisse une bombe sur la poitrine de celui-ci. Cette bombe explose au bout de 10 s. L'explosion projette très haut le personnage-joueur ciblé et inflige $88250s1 points de dégâts de Feu à ses alliés dans un rayon de $88250A1 mètres.",90,5,2020,0,2025,2,0,0,0,133712,2,8,14
2025,Équipe d’Hélix,Quatre membres de l’équipe d’Hélix apparaissent au-dessus des personnages-joueurs sur un rondin. Chaque membre jette périodiquement au sol une bombe collante près d’un personnage-joueur choisi au hasard.,90,6,2020,0,0,1,36379,0,0,0,2,8,14
2026,Phase 2 : Je n’avais pas besoin de lui !,"À la mort du dadais chancelant, Hélix Engrecasse est jeté à terre. Il utilise ensuite sa technique Bombe collante plus fréquemment.",90,7,0,2027,0,0,0,0,0,0,1,0,-1
2027,Bondir,"Hélix va sauter au visage d’un personnage-joueur et s’y agripper pendant 10 s. Ensuite, il choisit un nouveau personnage-joueur et lui saute dessus. Quand Hélix s’agrippe, il frappe l’ennemi avec ses attaques en mêlée normales.",90,8,2026,0,2028,2,0,0,0,370769,0,0,-1
2028,Bombe sur la poitrine,"Quand Hélix saute d’un personnage-joueur, il lui laisse une bombe sur la poitrine qui explose au bout de 10 s. Cette explosion projette très haut le personnage-joueur ciblé et inflige $88250s1 points de dégâts de Feu aux personnages-joueurs alliés à proximité, dans un rayon de $88250A1 mètres.",90,9,2026,0,2029,2,0,0,0,133712,2,8,14
2029,Équipe d’Hélix,Quatre membres supplémentaires de l’équipe d’Hélix apparaissent au-dessus des personnages-joueurs sur un rondin.,90,10,2026,0,0,1,36380,0,0,0,2,8,14
2031,Frappe du faucheur,"Le Faucheur 5000 n’a pas d’attaque de mêlée normale. Au lieu de ça, il utilise Frappe du faucheur, une attaque qui inflige des dégâts physiques à toutes les cibles à moins de $88490A1 mètres dans un cône de 60 degrés devant lui.",91,2,0,0,2032,2,0,0,0,236303,0,0,-1
2032,Surmultiplicateur,"Le Faucheur 5000 active sa surmultiplication moteur et inflige $88484s1 points de dégâts physiques aux ennemis à proximité toutes les secondes pendant $88481d. Au bout de 2 s, le Faucheur 5000 commence également à se déplacer frénétiquement dans la pièce à deux fois sa vitesse de déplacement normale.",91,3,0,0,2033,2,0,0,0,132369,0,0,-1
2033,Moisson,"Le Faucheur 5000 cible la position d’un personnage-joueur aléatoire puis se dirige vers lui. Quand il se déplace, il inflige $88501s1 points de dégâts physiques à toutes les cibles à moins de $88501A1 mètres et situées dans un cône de 60 degrés devant lui. Une fois que le Faucheur 5000 atteint l'emplacement ciblé, il effectue Fauchage du moissonneur. Cette attaque fait tomber à la renverse et inflige $88521s1 points de dégâts physiques à toutes les cibles ennemies dans un rayon de $88521A1 mètres.",91,4,0,0,2034,2,0,0,0,132338,0,0,-1
2034,Normes de sécurité déconnectées,"Quand les blessures du Faucheur 5000 ont fait passer son total de points de vie en dessous de 30%, cela désactive ses normes de sécurité internes. Les dégâts physiques infligés par le Faucheur 5000 augmentent de $88522s1% pour le reste du combat.",91,5,0,0,2035,2,0,0,0,135829,0,0,-1
2035,Scorie en fusion,"L’activation du Faucheur 5000 cause une surcharge dans la fosse aux scories, ce qui fait régulièrement apparaître des Scories en fusion.",91,6,0,2036,2038,1,36419,0,0,0,2,8,14
2036,Fixer,Une Scorie en fusion se fixe régulièrement sur une cible ennemie aléatoire et se déplace pour attaquer cette cible uniquement pendant $91830d.,91,7,2035,0,2037,2,0,0,0,136088,2,0,14
2037,Bouclier de la fournaise,Une Scorie en fusion ne subit que 50% des dégâts issus de sources magiques et inflige $91819s1 points de dégâts de Feu à toutes les cibles dans un rayon de $91819A1 mètres toutes les $91815t2 s.,91,8,2035,0,0,2,0,0,0,135818,2,0,14
2038,Prototype de faucheur,Un unique Prototype de faucheur a été abandonné quand les ouvriers défias se sont précipités pour fuir la fonderie gobeline. Un personnage-joueur peut monter à bord et l’utiliser pour combattre le Faucheur 5000. Les techniques du Prototype sont alimentées par la vapeur.,91,9,0,2039,0,1,36412,0,0,0,2,8,14
2039,Alliage d’obsidienne,Le Prototype de faucheur est immunisé contre les dégâts de Feu.,91,10,2038,0,2040,2,0,0,0,132360,2,0,14
2040,Frappe du faucheur,Le Prototype de faucheur inflige $91723s1 points de dégâts physiques à toutes les cibles à moins de $91723A1 mètres dans un cône de 60 degrés devant lui. La Frappe du faucheur confère également au prototype un bonus de $91723s2 à sa pression vapeur.,91,11,2038,0,2041,2,0,0,0,236303,2,0,14
2041,Charge de faucheur,"Le Prototype de faucheur charge une cible ennemie, lui inflige $91726s2 points de dégâts physiques et l'étourdit pendant $91726d. La Charge de faucheur a un coût de $91726c en pression vapeur.",91,12,2038,0,2042,2,0,0,0,132337,2,0,14
2042,Frappe pressurisée,"La vapeur sous pression est libérée en une puissante attaque contre une cible ennemie, lui infligeant $91727s2 points de dégâts physiques en plus de la faire tomber à la renverse. La Frappe pressurisée a un coût de $91727c en pression vapeur.",91,13,2038,0,0,2,0,0,0,135906,2,0,14
2044,Soif de sang,"Chaque fois que l’amiral Grondéventre réussit une attaque en mêlée, il obtient un bonus de $88737s1% à la vitesse d’attaque, de $88737s3% à la vitesse de déplacement et grandit de $88737s2% pendant $88737d. Cet effet peut se cumuler jusqu’à 20 fois.",92,1,0,0,2045,2,0,0,0,132334,0,0,-1
2045,Balayage,"L’amiral Grondéventre exécute un féroce balayage sur sa cible principale et deux autres cibles à portée des attaques de mêlée, leur infligeant $88839s1% des dégâts de son attaque en mêlée normale.",92,2,0,0,2046,2,0,0,0,134296,0,0,-1
2046,La brume,"Quand l’amiral Grondéventre atteint 75%, 50% et 25% de ses points de vie, il bat en retraite dans la brume et devient inattaquable pendant un court instant.",92,3,0,2047,0,0,0,0,0,0,1,0,-1
2047,A la gorge,"Quand l’amiral Grondéventre sort à nouveau de la brume, il bondit sur un ennemi aléatoire, lui inflige $88836s2% des dégâts d’une attaque en mêlée normale et l'étourdit pendant $88836d.$[!2,4

En mode héroïque, l'amiral Grondéventre utilisera la technique À la gorge pendant toute la rencontre.$]",92,4,2046,0,2048,2,0,0,0,132337,0,0,-1
2048,Invocation de vapeur,"Une fois que la brume s'est propagée sur le pont, des créatures de vapeur se forment régulièrement et attaquent les personnages-joueurs à proximité. Chaque fois que l’amiral Grondéventre disparaît dans la brume, de nouvelles créatures de vapeur sont créées.$[!2,4

En mode héroïque, quand les points de vie de l'amiral Grondéventre sont inférieurs à 10%, trois créatures de vapeur supplémentaires se forment à partir de la brume.$]",92,5,2046,0,2049,2,0,0,0,135861,0,0,-1
2049,Vapeur,Cette créature attaque depuis la brume.,92,6,2046,2050,0,1,35786,0,0,0,0,0,-1
2050,Condensation,"Quand une Vapeur se forme, la condensation due à l’humidité dans la brume la fait grandir. Si elle n’est pas détruite dans les 8 s, elle se transforme en Vapeur tourbillonnante, ce qui augmente ses points de vie de $92017s2% et les dégâts qu'elle inflige de $92017s3%.

Si la Vapeur tourbillonnante n'est pas détruite dans les 8 s, elle se transforme en Vapeur condensée, ce qui augmente ses points de vie de $92021s2% et les dégâts qu'elle inflige de $92021s3%.

Si cette Vapeur condensée n'est alors pas détruite dans les 8 s qui suivent, elle se transforme finalement en Vapeur givrante, ce qui augmente ses points de vie de $92038s2% et les dégâts qu'elle inflige de $92038s3%.",92,7,2049,0,2051,2,0,0,0,135833,2,32,14
2051,Vapeur tourbillonnante,"Quand une Vapeur se transforme en Vapeur tourbillonnante, elle débloque la technique lui permettant de lancer le sort du même nom. Vapeur tourbillonnante inflige $92007s2 points de dégâts de Givre et réduit de $92007s1% la vitesse de déplacement de toutes les cibles situées à moins de $92007A1 mètres dans un cône de 60 degrés devant elle pendant $92007d.",92,8,2049,0,2052,2,0,0,0,135852,2,0,14
2052,Vapeur en condensation,"Quand une Vapeur tourbillonnante se transforme en Vapeur en condensation, elle obtient la technique qui lui permet de lancer le sort du même nom. Vapeur en condensation inflige $92008s2 points de dégâts de Givre et réduit la vitesse de déplacement de $92008s1% pour toutes les cibles à moins de $92008A1 mètres dans un cône de 60 degrés pendant $92007d.",92,9,2049,0,2053,2,0,0,0,135852,2,0,14
2053,Grouper,"Quand une Vapeur se transforme totalement en Vapeur givrante, elle explose en infligeant $92042s2 points de dégâts de Givre et renverse toutes les cibles ennemies à $92042A1 mètres.",92,10,2049,0,0,2,0,0,0,135863,2,0,14
2055,Lancer la nourriture,"Le « capitaine » Macaron lance à toute vitesse de la nourriture vers la position d’un personnage-joueur choisi au hasard, alternant nourriture délicieuse et nourriture pourrie.",93,1,0,0,2056,2,0,0,0,350571,0,0,-1
2056,Aura de pourri,La nourriture pourrie sur le sol fait subir $89735s1 points de dégâts de Nature aux unités dans un rayon de $89735A1 mètres.,93,2,0,0,2057,2,0,0,0,237334,0,0,-1
2057,Pris de nausées,"Les personnages-joueurs peuvent faire un clic droit sur la nourriture pourrie trouvée sur le pont pour la manger. Cela fait disparaître la nourriture et l’aura de pourri du pont, mais inflige l’effet Pris de nausées au consommateur, qui subit $89732s2 points de dégâts de Nature toutes les $89732t2 s pendant $89732d. L’effet Pris de nausées est cumulable.",93,3,0,0,2058,2,0,0,0,237555,0,0,-1
2058,Gavé,"Les personnages-joueurs peuvent faire un clic droit sur la nourriture délicieuse trouvée sur le pont pour la manger. Cela fait disparaître la nourriture, mais leur confère l’effet Gavé. Cet effet augmente la vitesse d’attaque en mêlée et à distance, ainsi que la vitesse d'incantation des sorts de $89267s2% pendant $89267d. L'effet est cumulable.

Chaque fois qu'on gagne un effet Gavé, un degré de Pris de nausées est dissipé.",93,4,0,0,0,2,0,0,0,237554,0,0,-1
2060,Déviation,Vanessa dévie toutes les attaques de mêlée et à distance ainsi que les sorts pendant $92615d. Elle utilise cette technique uniquement tant que son total de points de vie est supérieur à 25%.,95,1,0,0,2061,2,0,0,0,132369,2,0,14
2061,Lames mortelles,"Vanessa commence à bondir rapidement d’ennemi en ennemi, dans leur dos, et inflige l’effet Contrecoup sur une cible ennemie aléatoire toutes les $92622t1 s pendant $92622d.",95,2,0,0,2062,2,0,0,0,135639,2,0,14
2062,Contrecoup,Vanessa taillade le dos d’une cible ennemie et lui inflige $92619s2 points de dégâts physiques toutes les $92619t2 s pendant $92619d.,95,3,0,0,2063,2,0,0,0,132303,2,0,14
2063,Brasier enflammé,"Quand les blessures de Vanessa ont fait passer son total de points de vie en dessous des 50%, elle bondit en haut du vaisseau et fait exploser des explosifs pré-installés. Ils créent des Brasiers enflammés sur le pont. Les personnages-joueurs à moins de $93485A1 mètres d'un brasier subissent $93485s1 points de dégâts de Feu par seconde.

Les membres du groupe peuvent éviter l'essentiel des flammes sur le pont en utilisant une corde, placée à proximité sur les côtés du pont.",95,4,0,0,2064,2,0,0,0,135826,2,16,14
2064,Vengeance de VanCleef,"Après avoir fait détoner la première série d’explosifs à 50% de points de vie, Vanessa lance de manière répétée Vengeance de VanCleef jusqu’à ce qu’elle reprenne le combat. Chaque application de cet effet augmente ses dégâts physiques de $95542s1%, sa vitesse d'attaque en mêlée de $95542s2% et sa taille de $95542s3%. L'effet peut se cumuler jusqu'à 40 fois.

Après avoir fait détoner la deuxième série d'explosifs à 25% de points de vie, elle utilise cette technique de façon répétée jusqu'à ce qu'elle soit tuée.",95,5,0,0,2065,2,0,0,0,236409,2,0,14
2065,Explosion de poudre,"Quand il ne reste à Vanessa que 1% de son total de points de vie, elle sort un dernier tonneau de poudre et l’allume. L’explosion la tue et inflige également $96283s2 points de dégâts de Feu à toute cible ennemie à moins de $96283A2 mètres.",95,6,0,0,2066,2,0,0,0,236216,2,16,14
2066,Massacreur défias,"Tant que les points de vie restants de Vanessa VanCleef sont au-dessus de 50%, elle appelle régulièrement à l’aide un massacreur défias qui arrive de la cabine à proximité.",95,7,0,2067,2070,1,36166,0,0,0,2,0,14
2067,Charge,Le massacreur charge pour se joindre au combat.,95,8,2066,0,2068,2,0,0,0,132337,2,0,14
2068,Bain de sang,"Le massacreur commence à attaquer sa cible ennemie actuelle avec une série de six attaques rapides pendant $90925d, chacune infligeant $90923s1% des points de dégâts de mêlée normaux.",95,9,2066,0,2069,2,0,0,0,136124,2,0,14
2069,Témérité,"Le massacreur devient immunisé contre les effets de peur et ses chances d’infliger un coup critique augmentent de $90929s1% pendant $90929d, mais son armure est également réduite de $90929s2%.

Le massacreur peut utiliser cette technique si son montant total de vie restant est inférieur à 20%.",95,10,2066,0,0,2,0,0,0,132109,2,0,14
2070,Garde de l’ombre défias,"Après avoir appelé un massacreur défias, Vanessa appelle ensuite un garde de l’ombre défias qui rejoindra le combat si sa vie restante est encore au-dessus de 50%.",95,11,0,2071,2075,1,184,0,0,0,2,0,14
2071,Attaque pernicieuse,Le Garde de l’ombre inflige $90951s1% des dégâts de mêlée normaux à la cible ennemie actuelle.,95,12,2070,0,2072,2,0,0,0,136189,2,0,14
2072,Pas de l’ombre,Le Garde de l’ombre plonge régulièrement dans les ombres pour réapparaître derrière la cible ennemie.,95,13,2070,0,2073,2,0,0,0,132303,2,0,14
2073,Lames tourbillonnantes,Le Garde de l’ombre entoure la cible ennemie d'un ensemble de lames tourbillonnantes pendant $90960d. Ces lames infligent $90962s1 points de dégâts physiques à toutes les unités à moins de $90962A1 mètres toutes les secondes.,95,14,2070,0,2074,2,0,0,0,236273,2,0,14
2074,Évasion,"Les chances d’esquive du Garde de l’ombre augmentent de $90958s1% pendant $90958d.

Il peut utiliser Évasion s'il lui reste moins de 30% de ses points de vie.",95,15,2070,0,0,2,0,0,0,136205,2,0,14
2075,Sorcier de sang défias,"Après avoir appelé un garde de l’ombre défias, Vanessa appelle ensuite un sorcier de sang défias qui rejoindra le combat si les points de vie qui lui restent sont encore au-dessus de 50%.",95,16,0,2076,3585,1,2448,0,0,0,2,0,14
2076,Eclair de sang,Inflige $90938s1 points de dégâts physiques et réduit la vitesse de déplacement de la cible ennemie actuelle de $90938s2% pendant $90938d.,95,17,2075,0,2077,2,0,0,0,136168,2,0,14
2077,Zone de rage,Le sorcier de sang crée un champ de magie instable à l’emplacement d’une cible ennemie aléatoire qui dure $90932d. Le champ a un rayon de $90932A1 mètres et augmente les dégâts infligés de toutes les unités situées à l'intérieur de $90932s2%.,95,18,2075,0,0,2,0,0,0,136088,2,0,14
2107,Asphyxier,"Le baron Ashbury projette tous les personnages-joueurs dans les airs, les étourdit et inflige suffisamment de dégâts d’Ombre en $93423d pour faire descendre leurs points de vie à 1.",96,1,0,0,2108,2,0,0,0,237532,0,0,-1
2108,Sursis à l’exécution,"Une fois que le baron Ashbury a terminé de lancer Asphyxier, il incante immédiatement Sursis à l’exécution. Ce sort soigne tous les personnages-joueurs pour qu'ils retrouvent 50% de leurs points de vie maximum.$[!2,4

En mode héroïque, au lieu de soigner les personnages-joueurs à la fin de l’incantation, le baron Ashbury canalise le sort jusqu'à être interrompu. Les personnages-joueurs sont soignés toutes les secondes pour un montant égal à $93706s1% de leurs points de vie maximum, mais le baron Ashbury reçoit lui aussi un montant de points de vie égal à $93706s2% de ses points de vie maximum.$]",96,2,0,0,2109,2,0,0,0,135917,0,96,-1
2109,Douleur et souffrance,"Le baron Ashbury canalise ce sort sur un ennemi aléatoire, lui infligeant initialement $93581s1 points de dégâts d’Ombre toutes les $93581t1 s pendant $93581d. Les dégâts infligés augmentent au cours de la canalisation du sort.",96,3,0,0,3457,2,0,0,0,136207,0,128,-1
2110,Calamité,"Quand il atteint 25% de points de vie, le baron Ashbury prend la forme d'un Sombre archange et déchaîne sa véritable puissance. Le baron Ashbury inflige $93810s1 points de dégâts d'Ombre et augmente les dégâts d'Ombre que les ennemis subissent de $93810s2% toutes les $93812t1 s jusqu'à ce que lui-même où l'un de ses ennemis meure. Cet effet est cumulable.",96,5,0,0,0,2,0,0,0,237514,2,8,14
2118,Voile de l’ombre,"Le baron d’Argelaine maudit sa cible ennemie actuelle, ce qui réduit les effets des soins magiques qu’elle reçoit de $23224s1% pendant $23224d.",97,1,0,0,2119,2,0,0,0,136160,0,256,-1
2119,Voile maudit,Le baron d’Argelaine inflige $93956s2 points de dégâts d’Ombre et réduit les soins magiques prodigués de $93956s1% sur toutes les cibles ennemies se trouvant à moins de $93956A1 mètres pendant $93956d.,97,2,0,0,2120,2,0,0,0,136160,2,136,14
2120,Invocation d’un esprit worgen,"Le baron d’Argelaine invoque aléatoirement l'un des quatre Esprits worgens du passé à 70% et 35% de ses points de vie : Odo l'Aveugle, Tranchegriffe le Boucher, Rethiltripe ou le maître-loup Nandos.$[!2,4

En mode héroïque, le baron d’Argelaine invoque un Esprit worgen à 90%, 60% et 30% de ses points de vie.$]",97,3,0,2121,0,2,0,0,0,366940,1,32,-1
2121,Odo l'Aveugle,,97,4,2120,2122,2125,1,522,0,0,0,0,0,-1
2122,Rage hurlante,Odo l'Aveugle augmente les dégâts physiques qu’il inflige de $93931s1% et sa taille de $93931s2% pendant $93931d. Cet effet est cumulable jusqu’à 5 fois.,97,5,2121,0,2123,2,0,0,0,136088,0,0,-1
2123,Ombres aveuglantes,Odo l’Aveugle inflige $93952s1 points de dégâts d’Ombre toutes les secondes pendant $93952d.,97,6,2121,0,0,2,0,0,0,132291,0,0,-1
2125,Tranchegriffe le Boucher,,97,7,2120,2126,2128,1,36849,0,0,0,0,0,-1
2126,Ruée spectrale,"Tranchegriffe se rue sur la cible ennemie la plus éloignée de lui, l’étourdit et lui inflige $93928s1 points de dégâts physiques toutes les $93930t2 s pendant $93930d.",97,8,2125,0,2127,2,0,0,0,132103,0,0,-1
2127,Drain du boucher,"À chaque fois que Tranchegriffe inflige des dégâts avec une attaque de mêlée, la cible perd $7485s1 points de vie supplémentaires.",97,9,2125,0,0,2,0,0,0,136208,0,0,-1
2128,Rethiltripe,,97,10,2120,2129,2130,1,36851,0,0,0,0,0,-1
2129,Drain d’âme,"Rethiltripe canalise ce sort sur une cible ennemie aléatoire, l’immobilisant et lui drainant $93863s1 points de vie toutes les $93863t1 s pendant $93863d. Rethiltripe est soigné pour un montant égal à deux fois les points de vie drainés.",97,11,2128,0,0,2,0,0,0,136169,0,0,-1
2130,Maître-loup Nandos,,97,12,2120,2131,0,1,36850,0,0,0,0,0,-1
2131,Griffe,"Nandos griffe sa cible actuelle, lui infligeant $93861s1% des points de dégâts physiques de son attaque de mêlée normale.",97,13,2130,0,2132,2,0,0,0,132140,0,0,-1
2132,Invocation d’un esprit lupin,"Quand le maître-loup Nandos entre en combat, il invoque trois Spectres lupins qui combattent à ses côtés pendant $94199d.",97,14,2130,2133,0,2,0,0,0,366940,0,0,-1
2133,Spectre lupin,Cette créature dispose de peu de points de vie.,97,15,2132,0,0,1,2446,0,0,0,0,0,-1
2137,Frappe malfaisante,"Le commandant Printeval frappe sa cible principale, lui infligeant instantanément $93685s1% de ses points de dégâts physiques normaux, et créant une charge de Puissance impie qu’il peut utiliser pour alimenter d’autres techniques.",98,1,0,0,2138,2,0,0,0,237530,0,0,-1
