ID,Name_lang,CreatureID,PortraitFileDataID,UiTextureKitID,UiAnimScale,UiAnimHeight,Flags,AutoCombatantID
65,Cohorte gorienne,83071,1067409,0,1.2,0.5,0,0
66,Prophétesse des flammes de Fer,83128,1067339,0,1.4,0.5,0,0
67,Prophétesse des flammes de Fer,83126,1067270,0,1.4,0.5,0,0
68,Bérémus le Luxuriant,83236,1067399,0,0.9,0.53,0,0
69,Tarlna l’Ancien,83236,1067399,0,0.9,0.53,0,0
70,Mande-foudre d’Orée-du-Ciel,83357,1067403,0,0.9,0.55,0,0
71,Harpaye adhérent,83363,1067405,0,0.9,0.55,0,0
72,Annihilateur gangreforgé,83379,1067240,0,0.75,0.55,0,0
73,Matriarche crin-de-sang,83074,1067433,0,0.8,0.55,0,0
74,Rôdeur de l’ombre,83347,1067465,0,1.2,0.5,0,0
75,Infernal gangreflamme,83170,1067195,0,0.75,0.55,0,0
76,Pilleur enflammé,83382,1067237,0,0.9,0.55,0,0
77,Essence des ténèbres,83256,1067191,0,1.4,0.55,0,0
78,Essence du Vide,83251,1416404,0,1.4,0.55,0,0
79,Gor,83098,1067407,0,0.75,0.55,0,0
80,Mâchefer vorace,83193,1067290,0,0.75,0.55,0,0
81,Brute de Flèchelame,83043,1067419,0,1.2,0.5,0,0
82,Marteleur de Flèchelame,83042,1067420,0,1.2,0.5,0,0
83,Géomancien de Flèchelame,83045,1067422,0,1.2,0.5,0,0
84,"Décrypte-vent
sire-tonnerre",83120,1067286,0,1.5,0.5,0,0
85,Yggdrel,83225,1067302,0,0.55,0.55,0,0
86,Serre sire-tonnerre,83118,1067285,0,1.5,0.5,0,0
87,Chevaucheuse de bêtes sire-tonnerre,83122,1067284,0,1.5,0.5,0,0
88,Ancien Lunécorce,83226,1067303,0,0.55,0.55,0,0
89,Écumeur de Nagrand,83135,1067388,0,1.5,0.5,0,0
90,Implorateur de la terre chanteguerre,83140,1067358,0,1.5,0.5,0,0
91,Mystique sabregueule,83084,1067432,0,0.8,0.55,0,0
92,Sabregueule Balacroc,83074,1067433,0,0.8,0.55,0,0
93,Marteleur sabregueule,83081,1067431,0,0.8,0.55,0,0
94,Mande-vol adhérent,83353,1067381,0,0.9,0.55,0,0
95,Aile-rasoir adhérent,83354,1067401,0,0.9,0.55,0,0
96,Prêtre-soleil adhérent,83356,1067404,0,0.9,0.55,0,0
97,Vigilant sargereï,83241,1067367,0,1.3,0.5,0,0
98,Canaliste sargereï,83242,1067368,0,1.3,0.5,0,0
99,Tourmenteur d’âmes sargereï,83243,1067366,0,1.3,0.5,0,0
100,Esclavagiste de Cognepierre,83045,1067422,0,1.2,0.5,0,0
101,Maître d’esclaves Ok’mok,83062,1067418,0,1.2,0.5,0,0
102,Arcaniste martèle-sol,83070,1067414,0,1.2,0.5,0,0
103,Maître de guerre gorien,83072,1067410,0,1.2,0.5,0,0
104,Maître de guerre gorien,83072,1067410,0,1.2,0.5,0,0
105,Génésaure lamelune,83233,1067400,0,0.9,0.53,0,0
106,Cultivateur botani,83217,1067380,0,0.9,0.55,0,0
107,Gardien botani,83217,1067380,0,0.9,0.55,0,0
108,Ravageur ombredos,83103,1067345,0,0.9,0.45,0,0
109,Ravageur ombredos,83106,1067346,0,0.9,0.45,0,0
110,Ravageur ombredos,83107,1067343,0,0.9,0.45,0,0
111,Infernal flamboyant,83170,1067195,0,0.75,0.55,0,0
112,Pierre-Écaille,83214,1067187,0,1.45,0.4,0,0
113,Guetteur sangrepeau,83213,1067186,0,1.45,0.4,0,0
114,Rôdeur des neiges,84858,1087727,0,1.45,0.4,0,0
115,Élémentaire de magma,83147,1067228,0,1.2,0.4,0,0
116,Fureur de glace,83152,1067233,0,1.2,0.4,0,0
118,Mandragore jacinthe,83301,1067341,0,1,0.4,0,0
119,Griffe-du-Vide ombrelune,83129,1067347,0,1.5,0.5,0,0
120,Minus boguelin,83292,1067330,0,1.9,0.45,0,0
121,Fureur de givre,83151,1067221,0,1.2,0.4,0,0
122,Mâchefer vorace,83192,1067288,0,1.4,0.45,0,0
123,"Massacreur de
Noir-de-Suie",83041,1067421,0,1.2,0.5,0,0
124,Ancien Lunécorce,83225,1067302,0,0.55,0.55,0,0
125,Hache du Vide ombrelune,83133,1067294,0,1.5,0.5,0,0
126,Essence des ténèbres,83386,1067428,0,1.4,0.55,0,0
127,Serre sire-tonnerre,83117,1067306,0,1.5,0.5,0,0
128,Guerrière ata’gar,83179,1067318,0,1.55,0.5,0,0
129,Matriarche glacegueule,83038,1067266,0,0.55,0.45,0,0
130,Veilleur silencieux,83228,1067301,0,0.55,0.45,0,0
131,Grunt de Fer,83127,1067457,0,1.5,0.5,0,0
132,Ula,83234,1067398,0,0.9,0.53,0,0
133,Goinfre du Charnier,83195,1067289,0,1.4,0.45,0,0
134,Racleur-d’os de la Gorge,83056,1067391,0,0.75,0.55,0,0
135,Pulvériseur de Fer,83339,1067267,0,1.05,0.45,0,0
136,Tol’ressa,83173,1067198,0,1.1,0.5,0,0
137,Mâche-pierres goren,83194,1067291,0,1.5,0.45,0,0
138,Mande-soleil adhérent,83351,1067402,0,0.9,0.55,0,0
139,Révérend vogue-l’ombre,83178,1067320,0,1.55,0.5,0,0
140,Cogneur gordunni,83072,1067410,0,1.2,0.5,0,0
141,Skagg,83063,1067417,0,1.2,0.55,0,0
142,"Sadique
de la Main-Brisée",83141,1067245,0,1.4,0.5,0,0
143,Drague-poings délirant,83114,1067307,0,1,0.45,0,0
144,Ravageur ombredos,83103,1067345,0,0.9,0.45,0,0
145,Rylak hurlant,83060,1067264,0,0.55,0.45,0,0
146,Sangrikass,83374,1067218,0,1.4,0.55,0,0
147,"Chante-sang
de la Main-Brisée",83143,1067244,0,1.4,0.5,0,0
148,Esprit de l’eau tumultueux,83369,1067324,0,1.2,0.4,0,0
149,Arcaniste gorien,83065,1067412,0,1.2,0.5,0,0
150,Implorateur de la terre chanteguerre,83140,1067358,0,1.5,0.5,0,0
151,Gladiateur gorien,83073,1067411,0,1.2,0.5,0,0
152,"Maître-lame
de la Lame-Ardente",83460,1067269,0,1.4,0.5,0,0
153,Gronn marche-plaines,83059,1067312,0,0.75,0.55,0,0
154,Esprit déchiré par le Vide,83257,1108823,0,1.4,0.5,0,0
155,"Lance-grappin
sire-tonnerre",83122,1067284,0,1.5,0.5,0,0
156,Grignoteur boguelin,83291,1067332,0,1.9,0.45,0,0
157,Grunt rochenoire,83123,1067356,0,1.5,0.5,0,0
158,Garde de Cognepierre,83062,1067418,0,1.2,0.5,0,0
159,Survivant Cognepierre,83047,1067357,0,0.9,0.5,0,0
160,Portegrain adhérent,83356,1067404,0,0.9,0.55,0,0
161,Déchiqueteur de Fer,83336,1067371,0,1.05,0.45,0,0
162,Aile-rasoir adhérent,83354,1067401,0,0.9,0.55,0,0
163,"Arrache-tripes
crin-de-sang",83081,1067431,0,0.8,0.55,0,0
164,Voltigeurs Chanteguerre,83135,1067388,0,1.5,0.5,0,0
165,Chevaucheur chanteguerre,83135,1067388,0,1.5,0.5,0,0
166,Potamodonte,83246,1067250,0,0.95,0.45,0,0
167,"Sabot-fourchu
cendre-crin",83431,1067247,0,1.1,0.4,0,0
168,Botani lamelune,83217,1067380,0,0.9,0.55,0,0
169,Ravageur épine-glaciale,83101,1067344,0,0.9,0.45,0,0
170,"Mandragore
siphonne-vie",83238,1067406,0,1,0.4,0,0
171,Sabot-fourchu sauvage,83433,1067249,0,1.1,0.4,0,0
172,Géode d’iridium,83343,1067227,0,0.75,0.6,0,0
173,Floraison sauvage,83262,1067192,0,0.75,0.5,0,0
174,Ombrécorce,83227,1067300,0,0.55,0.55,0,0
175,Corbeau de l’effroi,83372,1067279,0,0.8,0.5,0,0
176,Étalon peau-de-cuir,83432,1067248,0,1.1,0.4,0,0
177,Fureur terrestre,83155,1067395,0,0.75,0.5,0,0
178,Gronn cogne-arbre,83058,1067311,0,0.75,0.55,0,0
179,Garde-courroux destructeur,83172,1067199,0,1,0.55,0,0
180,Diablotin,83167,1067188,0,1.9,0.5,0,0
181,Durkath Gueule-d’acier,83145,1067243,0,1.5,0.5,0,0
182,Dargorr l’Avalanche,86199,1067395,0,0.75,0.5,0,0
183,Esprit de la terre asservi,86200,1067397,0,0.75,0.5,0,0
184,Gronn marche-plaines,83059,1067312,0,0.75,0.55,0,0
185,Prophétesse ombrelune,83129,1067347,0,1.5,0.5,0,0
186,Grondo,83037,1067313,0,0.75,0.5,0,0
187,Soigne-bosquet botani,83219,1067393,0,0.9,0.55,0,0
188,Grunt de la Main-Brisée,83146,1067242,0,1.5,0.5,0,0
189,"Ecorcheuse
de la Main-Brisée",83142,1088313,0,1.5,0.5,0,0
190,"Fendeuse
de la Main-Brisée",83144,1088312,0,1.5,0.5,0,0
191,Garde-aile adhérente,83353,1067381,0,0.9,0.55,0,0
192,Chien hanté,84761,1067212,0,1.3,0.5,0,0
193,Garde spectral,84762,1067274,0,1.7,0.5,0,0
194,Veilleur de nuit spectral,84763,1067274,0,1.7,0.5,0,0
196,Ecorche-roc,83211,1067203,0,0.75,0.55,0,0
197,Prophète des flammes ardent,84844,1087721,0,1.55,0.5,0,0
198,"Maître-lame
de la Lame-Ardente",83460,1067269,0,1.4,0.5,0,0
199,Général Kull’krosh,84847,1067327,0,1.4,0.5,0,0
200,Arbalestrière de Fer,84849,1087720,0,1.55,0.5,0,0
201,Garde de Fer,84850,1087726,0,1.55,0.5,0,0
202,Sporoptère lueur-de-lune,83265,1067427,0,0.85,0.8,0,0
203,Poissonnier blafard,83113,1067305,0,1,0.45,0,0
204,Prêtre-ver de Triste-Givre,83042,1067420,0,1.2,0.5,0,0
205,Hypnocoasse,82410,1067273,0,1,0.45,0,0
206,Hurleur aile-de-givre,83166,1067392,0,0.6,0.9,0,0
207,Traqueur des broussailles,83269,1067201,0,1.05,0.55,0,0
208,Dessicus des bassins croupissants ,85855,1067365,0,0.9,0.45,0,0
209,Guerrier de Fumebrèche,83080,1067429,0,0.8,0.55,0,0
210,Primaliste de Fumebrèche,83076,1067430,0,0.8,0.55,0,0
211,Canon de siège de Fer,83338,1067255,0,1.05,0.45,0,0
212,Sporéon le « Roi » fou,83296,1067329,0,1.9,0.45,0,0
213,Kaliri vogue-brise,83307,1067451,0,1.35,0.5,0,0
214,Rampante sépultoile,83189,1067252,0,1.2,0.45,0,0
215,Adhérent Fouette-Vent,83354,1067401,0,0.9,0.55,0,0
216,Gardien apogide,83375,1067374,0,0.8,0.45,0,0
217,Guêpe veuve,83112,1067355,0,0.9,0.5,0,0
218,Gardul Krissvenin,86109,1087722,0,1.55,0.5,0,0
219,Archéologue de Cognefort,83069,1067415,0,1.2,0.5,0,0
220,Travailleur de Cognefort,83064,1067416,0,1.2,0.55,0,0
221,Lug’dol,87454,1067443,0,1.2,0.5,0,0
222,Bagarreur naissant,86121,1067444,0,1.2,0.5,0,0
223,Anomalie arcanique,86197,1067222,0,1.2,0.6,0,0
224,Kaathar le Vigilant,86217,1067440,0,1.15,0.45,0,0
225,Kaathar le Vigilant,86217,1067440,0,1.15,0.45,0,0
226,Lieuse d’âme Nyami,86218,1067261,0,1.1,0.55,0,0
227,Lieuse d’âme Nyami,86218,1067261,0,1.1,0.55,0,0
228,Azzakel,86219,1087719,0,1.1,0.55,0,0
229,Azzakel,86219,1087719,0,1.1,0.55,0,0
230,Teron’gor,86220,1067277,0,1.55,0.5,0,0
231,Teron’gor,86220,1067277,0,1.55,0.5,0,0
232,Magmolatus,86221,1067241,0,1.15,0.5,0,0
233,Magmolatus,86221,1067241,0,1.15,0.5,0,0
234,Surveillant des esclaves Crushto,86222,1067256,0,1.2,0.55,0,0
235,Surveillant des esclaves Crushto,86222,1067256,0,1.2,0.55,0,0
236,Roltall,86223,1112914,0,1.15,0.5,0,0
237,Gug’rokk,86224,1067257,0,1.2,0.55,0,0
238,Gug’rokk,86224,1067257,0,1.2,0.55,0,0
239,Maître du rail Fusétincelle,86225,1067278,0,1.6,0.5,0,0
240,Maître du rail Fusétincelle,86225,1067278,0,1.6,0.5,0,0
241,Borka la Brute,86226,1067455,0,0.67,0.5,0,0
242,Borka la Brute,86226,1067455,0,0.67,0.5,0,0
243,"Nitrogg
Tour-de-Tonnerre",86227,1067323,0,1.2,0.5,0,0
244,"Nitrogg
Tour-de-Tonnerre",86227,1067323,0,1.2,0.5,0,0
245,Seigneur du ciel Tovra,86228,1067337,0,1.2,0.5,0,0
246,Seigneur du ciel Tovra,86228,1067337,0,1.2,0.5,0,0
247,Tranchechair Nok’gar,87451,1067362,0,1.3,0.5,0,0
248,Tranchechair Nok’gar,87451,1067362,0,1.3,0.5,0,0
249,Ahri’ok Dugru,87450,1067354,0,1.4,0.5,0,0
250,Makogg Braiselame,86231,1067353,0,1.4,0.5,0,0
251,Oshir,86232,1067328,0,0.8,0.55,0,0
252,Oshir,86232,1067328,0,0.8,0.55,0,0
253,Crânoc,86233,1067434,0,0.85,0.5,0,0
254,Sadana Rougefurie,86234,1067298,0,1.3,0.5,0,0
255,Sadana Rougefurie,86234,1067298,0,1.3,0.5,0,0
256,Nhallish,86235,1067260,0,1.2,0.5,0,0
257,Nhallish,86235,1067260,0,1.2,0.5,0,0
258,Ossegueule,86236,1067458,0,1.2,0.35,0,0
259,Ossegueule,86236,1067458,0,1.2,0.35,0,0
260,Ner’zhul,86237,1067453,0,1.1,0.5,0,0
261,Ner’zhul,86237,1067453,0,1.1,0.5,0,0
262,Ranjit,86238,1067351,0,0.9,0.5,0,0
263,Ranjit,86238,1067351,0,0.9,0.5,0,0
264,Araknath,86239,1067276,0,0.8,0.45,0,0
265,Araknath,86239,1067276,0,0.8,0.45,0,0
266,Rukhran,86240,1067454,0,0.8,0.5,0,0
267,Rukhran,86240,1067454,0,0.8,0.5,0,0
268,Grand sage Viryx,86241,1067352,0,0.9,0.55,0,0
269,Grand sage Viryx,86241,1067352,0,0.9,0.55,0,0
270,Fanécorce,86242,1067372,0,0.55,0.55,0,0
271,Fanécorce,86242,1067372,0,0.55,0.55,0,0
272,Gardevie Gola,86243,1067377,0,0.9,0.55,0,0
273,Sculpte-terre Telu,86244,1067435,0,0.9,0.55,0,0
274,Dulhu,86245,1067438,0,0.9,0.5,0,0
275,Archimage Sol,86246,1067383,0,1.2,0.5,0,0
276,Archimage Sol,86246,1067383,0,1.2,0.5,0,0
277,Xeri’tac,86247,1067442,0,1.2,0.45,0,0
278,Xeri’tac,86247,1067442,0,1.2,0.45,0,0
279,Yalnu,86248,1067384,0,0.9,0.53,0,0
280,Yalnu,86248,1067384,0,0.9,0.53,0,0
281,Tord-minerai Gor’ashan,86249,1067262,0,1.2,0.5,0,0
282,Tord-minerai Gor’ashan,86249,1067262,0,1.2,0.5,0,0
283,Kyrak,86250,1067259,0,0.8,0.5,0,0
284,Kyrak,86250,1067259,0,0.8,0.5,0,0
285,Commandant Tharbek,86251,1067271,0,1.2,0.5,0,0
286,Commandant Tharbek,86251,1067271,0,1.2,0.5,0,0
287,Ragevolée l’Indomptable,86252,1067263,0,0.55,0.45,0,0
288,Ragevolée l’Indomptable,86252,1067263,0,0.55,0.45,0,0
289,Seigneur de guerre Zaela,86253,1067304,0,1.2,0.5,0,0
290,Seigneur de guerre Zaela,86253,1067304,0,1.2,0.5,0,0
291,Garde de l’émissaire de Cognefort,86362,1067316,0,1.2,0.55,0,0
292,Œil attentif,86363,1067461,0,1.1,0.5,0,0
293,Œil ardent,86363,1067461,0,1.1,0.5,0,0
294,Lieur sargereï,86364,1067369,0,1.4,0.55,0,0
295,Lieur sargereï,86364,1067369,0,1.4,0.55,0,0
296,Âme en peine de belladone,86365,1067460,0,1.2,0.5,0,0
297,Drov le Dévastateur,83097,1067408,0,0.7,0.55,0,0
298,"Sous-chef de la
Masse-Sanglante",83043,1067419,0,1.2,0.55,0,0
299,"Broie-les-os de la
Masse-Sanglante",83046,1067342,0,0.95,0.45,0,0
300,Maître de la fosse brisé,83145,1067243,0,1.5,0.5,0,0
301,Ecorcheuse brisée,83141,1067245,0,1.5,0.5,0,0
302,Mère Araneae,83188,1067425,0,1.2,0.45,0,0
303,Guêpe veuve,83112,1067355,0,0.9,0.5,0,0
304,Maître-fumée Grond,86444,1067370,0,0.8,0.55,0,0
305,Militant de l’ombre,83178,1067320,0,1.55,0.5,0,0
306,Pilleuse des ombres,83179,1067318,0,1.55,0.5,0,0
307,Vecteur sang-lié,83181,1067319,0,1.55,0.5,0,0
308,Bâtard vorace,83169,1067196,0,1.8,0.45,0,0
309,Cogneur contaminé,86508,1067360,0,1.7,0.45,0,0
310,Cliente du bar contaminée,86509,1067450,0,1.8,0.5,0,0
311,Peau-de-Silex,83431,1067247,0,1.1,0.4,0,0
312,Gar’lua,86519,1067385,0,1.55,0.5,0,0
313,Loup chanteguerre,83090,1067253,0,1.5,0.5,0,0
314,Ug’lok le Givré,87432,1067382,0,1.2,0.55,0,0
315,Roi-ronce Fili,87484,1067375,0,1.9,0.45,0,0
316,Cracheur de Sombrevallon,83292,1067330,0,1.9,0.45,0,0
317,Gardien de Fer,87440,1067292,0,1.55,0.5,0,0
318,Renfort de Fer,87438,1067449,0,1.4,0.5,0,0
319,Piétineur de Fer,87439,1067437,0,0.95,0.45,0,0
320,Piétineur de Fer,87439,1067437,0,0.95,0.45,0,0
321,Maître-lame Ro’gor,87434,1067464,0,1.55,0.5,0,0
322,Chapardeur de Sombreflux,87487,1067309,0,2,0.5,0,0
323,Ingénieur de Sombreflux,87486,1067235,0,2,0.5,0,0
324,Rylakinator de Sombreflux,87489,1067258,0,1.1,0.5,0,0
325,Lame filante,87495,1067349,0,0.9,0.55,0,0
326,Initiée de l’Aube,87494,1067350,0,0.9,0.55,0,0
327,Azzakel,86219,1087719,0,1.1,0.5,0,0
328,Kaathar le Vigilant,86217,1067440,0,1.15,0.45,0,0
329,Lieuse d’âme Nyami,86218,1067261,0,1.1,0.5,0,0
330,Teron’gor,86220,1067277,0,1.3,0.45,0,0
331,Magmolatus,86221,1067241,0,1.05,0.5,0,0
332,Surveillant des esclaves Crushto,86222,1067256,0,1.2,0.55,0,0
333,Roltall,86223,1112914,0,1.05,0.5,0,0
334,Gug’rokk,86224,1067257,0,1.2,0.5,0,0
335,Maître du rail Fusétincelle,86225,1067278,0,1.65,0.45,0,0
336,Borka la Brute,86226,1067455,0,0.67,0.5,0,0
337,"Nitrogg
Tour-de-Tonnerre",86227,1067323,0,1.25,0.5,0,0
338,Seigneur du ciel Tovra,86228,1067337,0,1.25,0.5,0,0
339,Tranchechair Nok’gar,87451,1067362,0,1.2,0.5,0,0
340,Ahri’ok Dugru,87452,1067354,0,1.3,0.5,0,0
341,Oshir,86232,1067328,0,0.8,0.55,0,0
342,Crânoc,86233,1067434,0,0.75,0.55,0,0
343,Crânoc,86233,1067434,0,0.75,0.55,0,0
344,Sadana Rougefurie,86234,1067298,0,1.3,0.5,0,0
345,Nhallish,86235,1067260,0,1.2,0.5,0,0
346,Ossegueule,86236,1067458,0,0.9,0.6,0,0
347,Ner’zhul,86237,1067453,0,1.1,0.5,0,0
348,Ranjit,86238,1067351,0,0.9,0.55,0,0
349,Araknath,86239,1067276,0,0.8,0.45,0,0
350,Rukhran,86240,1067454,0,0.8,0.5,0,0
351,Grand sage Viryx,86241,1067352,0,0.9,0.55,0,0
352,Fanécorce,86242,1067372,0,0.55,0.55,0,0
353,Dulhu,86245,1067438,0,0.95,0.5,0,0
354,Archimage Sol,86246,1067383,0,1.2,0.5,0,0
355,Xeri’tac,86247,1067442,0,1.2,0.45,0,0
356,Yalnu,86248,1067384,0,0.9,0.53,0,0
357,Tord-minerai Gor’ashan,86249,1067262,0,1.2,0.5,0,0
358,Kyrak,86250,1067259,0,0.8,0.5,0,0
359,Commandant Tharbek,86251,1067271,0,1.2,0.5,0,0
360,Ragevolée l’Indomptable,86252,1067263,0,0.55,0.45,0,0
361,Seigneur de guerre Zaela,86253,1067304,0,1.2,0.5,0,0
362,Kargath Lamepoing,87444,1108826,0,1.1,0.5,0,0
363,Le Boucher,87447,1067275,0,1.15,0.5,0,0
364,"Tectus, la montagne vivante",87446,1067314,0,0.9,0.45,0,0
365,"Fougerme, Marcheur des profondeurs",87441,1067446,0,1.15,0.5,0,0
366,Les ogrons jumeaux,87449,1067295,0,0.95,0.45,0,0
367,Ko’ragh,87445,1067315,0,1.15,0.5,0,0
368,Imperator Mar’gok,87443,1067293,0,1.2,0.5,0,0
369,Instructeur Johnny Château,87400,1067197,0,1.5,0.5,0,0
370,Eskrokar,87408,1067194,0,1.4,0.55,0,0
371,Raptor Fauche-dent,87409,1108824,0,1.75,0.5,0,0
372,Gladiateur effréné,87456,1067445,0,1.2,0.5,0,0
373,Gladiateur effréné,87456,1067445,0,1.2,0.5,0,0
374,Croc-Brisé,87490,1067459,0,1,0.4,0,0
375,Courtedent crin-de-sang,87491,1067387,0,1,0.4,0,0
376,Patronne néfaste,87497,1067389,0,1.3,0.5,0,0
377,Damoiselle de Luxure,87498,1067386,0,1.7,0.5,0,0
378,Brisemasse,87478,1067322,0,1,0.4,0,0
379,Serre-Griffe,87480,1067325,0,1,0.4,0,0
380,Hol’yelaa,87479,1067441,0,1,0.4,0,0
381,Le Brûlatiseur,87482,1067326,0,1,0.4,0,0
382,Roakk le Zélote,87481,1067378,0,0.9,0.55,0,0
383,Mage gnome,87462,1067215,0,1.7,0.45,0,0
384,Druide elfe de la nuit,87468,1067214,0,1.3,0.5,0,0
385,Chasseuse naine,87461,1067213,0,1.3,0.5,0,0
386,Guerrière Humaine,87467,1067179,0,1.35,0.5,0,0
387,Paladin draeneï,87459,1067189,0,1.3,0.5,0,0
388,Voleur worgen,87573,1067229,0,1.2,0.5,0,0
389,Moine pandaren,87471,1067232,0,1.25,0.45,0,0
390,Chaman orc,87470,1067181,0,1.4,0.5,0,0
391,Mage elfe de sang,87457,1067183,0,1.3,0.5,0,0
392,Guerrier tauren,87473,1067204,0,1,0.4,0,0
393,Chasseuse trolle,87474,1067231,0,1.25,0.5,0,0
394,Paladin elfe de sang,87458,1067185,0,1.3,0.5,0,0
395,Voleur gobelin,87464,1067475,0,1.8,0.5,0,0
396,Prêtre humain,87466,1067219,0,1.35,0.5,0,0
397,Chaman draeneï,87460,1067206,0,1.3,0.5,0,0
398,Démoniste gnome,87463,1067225,0,1.7,0.45,0,0
399,Chevalier de la mort Humain,87465,1067211,0,1.35,0.5,0,0
400,Prêtre mort-vivant,87475,1067216,0,1.3,0.5,0,0
401,Démoniste mort-vivant,87476,1067217,0,1.3,0.5,0,0
402,Druide tauren,87472,1067205,0,1.25,0.5,0,0
403,Chevalier de la mort orc,87469,1067210,0,1.4,0.5,0,0
404,Drov le Dévastateur,87437,1067439,0,1,0.4,0,0
405,Rukhmar,87493,1067456,0,1,0.4,0,0
406,Arcaniste de Cognefort,87453,1067436,0,1.2,0.5,0,0
407,Robot d’alarme,87401,1067182,0,1,0.4,0,0
408,Robot d’alarme,87401,1067182,0,1,0.4,0,0
409,Disperseur de foule 9-60,87403,1067226,0,1,0.4,0,0
410,Démoniste « zoo » puissant,87504,1067468,0,1.25,0.5,0,0
411,Voleuse « miracle » retorse,87404,1067209,0,1.25,0.5,0,0
412,Guerrier « contrôle » balèze,87405,1067220,0,1.25,0.5,0,0
413,Macaron,87407,1067180,0,1.4,0.5,0,0
414,Avatar d’Aggramar,87406,1067474,0,1.4,0.55,0,0
415,Avatar de Golganneth,87406,1067474,0,1.4,0.55,0,0
416,Tourmenteur blafard,83113,1067305,0,1,0.45,0,0
417,Froide-Défense,87577,1067254,0,1,0.4,0,0
418,Fureur cyclonique,87578,1067234,0,1,0.4,0,0
419,Ba’ruun,87579,1067190,0,1,0.4,0,0
420,Shinri,87582,1108820,0,1.2,0.5,0,0
421,Rolkor,83036,1067310,0,1,0.4,0,0
422,Gelgor de la Flamme bleue,83078,1067423,0,1,0.4,0,0
423,Mère-pondeuse Hami,87662,1067448,0,1,0.4,0,0
424,Défense-d’Acier,87665,1067463,0,1,0.4,0,0
425,Suppure-fleur,87693,1067447,0,1,0.4,0,0
426,Ombrécorce,83227,1067300,0,0.55,0.55,0,0
427,Maître de guerre Blugthol,87694,1067317,0,1.2,0.5,0,0
428,Mânecroc,87696,1067340,0,1,0.4,0,0
429,Seigneur de guerre flèchelame,81587,1067336,0,1.2,0.5,0,0
430,Porteguerre sire-tonnerre,81562,1067236,0,1.55,0.5,0,0
431,Étalon peau-fripée sauvage,83433,1067249,0,1,0.4,0,0
432,Surineur épineux,83296,1067329,0,1.9,0.45,0,0
433,Eclaireur de la Horde de Fer,87857,1067280,0,1.55,0.5,0,0
434,Matriarche sabot-fourchu peau-de-cuir,83432,1067248,0,1.1,0.4,0,0
435,Gardien de l’Eau,87861,1067452,0,1,0.4,0,0
436,Furtif blafard,83115,1067363,0,1,0.45,0,0
437,Acolyte noir,87869,1067238,0,1.5,0.5,0,0
438,Grunt de Gul’var,87870,1067239,0,1,0.4,0,0
