Text_lang,Text1_lang,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID[0],SoundKitID[1],EmoteID[0],EmoteID[1],EmoteID[2],EmoteDelay[0],EmoteDelay[1],EmoteDelay[2]
Hurlevent ne tombera jamais !,,42097,0,0,53,71,0,0,21190,0,0,0,0,0,0,0
,"Allez, mes Nagas ! Accueillez le puissant Chasse-marée en Azeroth !",42407,0,0,1,118,0,0,0,18874,0,0,0,0,0,0
Toi et tes amis reptiliens ne faites pas le poids...,,42434,0,0,0,118,0,0,19457,0,0,0,0,0,0,0
,Imbécile ! C’est votre dernière heure !,42435,0,0,15,118,0,0,0,18875,0,0,0,0,0,0
"Vous êtes allés trop loin, serpents. Votre impudence sera sévèrement punie !",,42518,0,0,0,118,0,0,19463,0,0,0,0,0,0,0
,"À moi, mes serviteurs ! Frappez !",42545,0,0,15,118,0,0,0,18876,0,0,0,0,0,0
,Maintenant ! Lâchez le kraken !,44211,0,0,15,118,0,0,0,18877,0,0,0,0,0,0
Aaaaaahhh...,,44212,0,0,0,118,0,0,19464,0,0,0,0,0,0,0
,"Suivez-moi, mes mignons ! Le royaume du puissant Neptulon nous appartient enfin !",44213,0,0,15,118,0,0,0,18878,0,0,0,0,0,0
"Et maintenant, mon vieil ami ?",,44214,0,0,1,118,0,0,21217,0,0,0,0,0,0,0
Cette défaite est une véritable tragédie.,,44215,0,0,396,118,0,0,19526,0,0,0,0,0,0,0
"L’espoir devient plus incertain, et l’avenir encore plus sombre.",,44216,0,0,396,118,0,0,19527,0,0,0,0,0,0,0
Il faut informer Thrall de ce qui s’est passé.,,44217,0,0,396,118,0,0,19528,0,0,0,0,0,0,0
Il nous guidera pour la suite…,,44218,0,0,396,118,0,0,19529,0,0,0,0,0,0,0
Erunak ! Noooon !,,44219,0,0,1,118,0,0,21218,0,0,0,0,0,0,0
Graaaahahhhh !,,44220,0,0,396,118,0,0,19530,0,0,0,0,0,0,0
,"Vous étiez un homme du peuple, Liam. Plus qu’aucun sang bleu que j’ai connu. Ils paieront pour ça.",44223,0,0,0,71,0,0,0,19686,66,0,0,0,0,0
"Alors, chaman, et maintenant ?",,44225,0,0,1,118,0,0,21319,0,0,0,0,0,0,0
Erunak ! Derrière vous !,,44226,0,0,1,118,0,0,21320,0,0,0,0,0,0,0
"Puisse la Lumière bénir les esprits de nos ancêtres, qui ont permis à mon fils de reposer en cette terre sacrée.",,50471,0,0,1,71,0,0,19713,0,0,0,0,0,0,0
"C’est ici qu’est sa place, parmi les patriotes et les héros de Gilnéas.",,50472,0,0,1,71,0,0,19714,0,0,0,0,0,0,0
"Nous reviendrons, Liam. Je te le promets.",,50473,0,0,66,71,0,0,19715,0,0,0,0,0,0,0
"Gilnéas n’oubliera jamais votre courage, Liam.",,50477,0,0,66,71,0,0,19497,0,0,0,0,0,0,0
"Pardonnez-moi cette tromperie, mais elle était nécessaire.",,56129,0,0,0,70,0,0,28571,0,0,0,0,0,0,0
"Durant des millénaires, nous n’avons jamais rencontré de vos semblables.",,56130,0,13211,0,70,0,0,28572,0,0,0,0,0,0,0
Il était impératif que je commence par prendre la mesure de votre cœur.,,56131,0,0,0,70,0,0,28573,0,0,0,0,0,0,0
"Accompagnez-moi, petit être. Je souhaite que vous voyiez quelque chose.",,56154,0,0,0,70,0,0,28574,0,0,0,0,0,0,0
"Cet endroit ne sera bientôt plus qu’un énorme cratère, haha.",,57715,0,0,0,70,0,0,30625,0,5,0,0,0,0,0
[NOTE: Many placeholder visuals in this cinematic. Expecting Observatory WMO & charge up visuals.],,57899,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"Cours, smoualeux ! Je douke des comme toi au petit-déjeuner !",,58170,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"Je m’appelle Anduin Wrynn, prince de Hurlevent. Je ne mourrai pas ici. Pas comme ça !",,58171,0,0,0,70,0,0,27577,0,0,0,0,0,0,0
Pour la Pandarie !!!,,59411,0,15760,4,70,0,0,31905,0,0,0,0,0,0,0
,Ça marche ! La blessure se referme !,60365,0,0,1,69,0,0,0,27417,0,0,0,0,0,0
,"Nous avons tout risqué, mais nous avons réussi. Shen Zin Su se remettra de sa blessure.",60627,0,0,1,69,0,0,0,27418,0,0,0,0,0,0
"Notre histoire commence il y a longtemps, à l’époque du monstrueux empereur Tian.",,61462,0,0,0,68,0,0,0,0,1,0,0,0,0,0
L’empereur avait besoin de messagers et coursiers de confiance.,,61463,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Il captura donc une petite créature trouvée dans une caverne, et la déforma avec les pouvoirs du val.",,61464,0,0,0,68,0,0,0,0,1,0,0,0,0,0
Sa création était un « grumelot ».,,61465,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Parlons de la nature du pouvoir. Dans mes mains, je tiens une épée. Je vous le demande : qui détient le pouvoir ?",,61470,0,0,0,68,0,0,30130,0,1,0,0,0,0,0
"C’est moi, car je détiens l’épée !",,61471,0,0,0,68,0,0,30131,0,1,0,0,0,0,0
Un grumelot peut porter cinq fois son propre poids. Il ne sue jamais. Il possède un odorat incroyable.,,61495,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Et leur crâne est plus dur que le granit. Étrangement, ils semblent tous appartenir à une seule et même famille.",,61496,0,0,0,68,0,0,0,0,1,0,0,0,0,0
Les anciens héros pandarens libérèrent les grumelots de leur servitude.,,61497,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Le seigneur de guerre yaungol se dévoile ! Venez, finissons-en !",,61567,0,0,0,70,0,0,29776,0,0,0,0,0,0,0
"Aujourd’hui, ils sont encore marchands, messagers, guides et sherpas pour les expéditions vers le sommet de Kun-Lai.",,61643,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"C’est un peuple très superstitieux, dont les membres prennent souvent le nom de leurs charmes préférés, leurs « porte-bonheur ».",,61647,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Les grumelots se méfient de tout ce qu’ils ne peuvent pas sentir, aussi est-il préférable de rencontrer un nouveau grumelot avec une poche remplie de crottes.",,61649,0,0,0,68,0,0,0,0,1,0,0,0,0,0
C’est une race bien étrange.,,61650,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Il y a des millénaires, les Mogu détenaient tout le pouvoir. Ils dirigeaient ces contrées d’une main de fer. Mais comme leur empire grandissait, ils eurent besoin d’un moyen d’y maintenir l’ordre.",,61798,0,0,0,68,0,0,30132,0,1,0,0,0,0,0
"Ils utilisèrent les pouvoirs du val, et leurs propres pouvoirs de transformation de la chair, pour dénaturer une race de féroces lézards et en faire une arme vivante. Ils créèrent une armée. Une armée de sauroks. Des sauvages assoiffés de sang créés pour faire respecter la volonté de l’empereur.",,61799,0,0,0,68,0,0,30133,0,1,0,0,0,0,0
"Ah, mais il y a un problème, si l’on crée une arme vivante. Le voyez-vous ?",,61800,0,0,0,68,0,0,30134,0,1,0,0,0,0,0
"Qui, à présent, détient le pouvoir ?",,61801,0,0,0,68,0,0,30135,0,1,0,0,0,0,0
"Les cruels saurok, malgré leurs minuscules cerveaux de reptiles, saisirent sans tarder quelle était leur place. Ils tuèrent les ennemis des Mogu.",,61802,0,0,0,68,0,0,30136,0,1,0,0,0,0,0
Puis ils tuèrent les sujets des Mogu.,,61803,0,0,0,68,0,0,30137,0,1,0,0,0,0,0
"Bientôt, ils commencèrent à tuer les Mogu eux-mêmes.",,61804,0,0,0,68,0,0,30138,0,1,0,0,0,0,0
L’empereur mogu ordonna alors l’extermination totale des sauroks. Cette tentative fut cependant vaine. Les sauroks infestent encore la Pandarie de nos jours.,,61805,0,0,0,68,0,0,30139,0,1,0,0,0,0,0
"Comme vous l’aurez compris : le pouvoir se prend facilement, mais ne doit pas être donné à la légère.",,61806,0,0,0,68,0,0,30140,0,1,0,0,0,0,0
,"Je me tiens prête, $p.",61828,0,0,396,69,0,0,0,31373,0,0,0,0,0,0
,"Venez, $p, je vais vous montrer.",61979,0,0,66,70,0,0,0,31359,0,0,0,0,0,0
,Regardez dans la lunette.,61980,0,0,396,71,0,0,0,31360,0,0,0,0,0,0
,Le sha de la haine se trouve dans le bâtiment mantide… je le soupçonne d’avoir investi un hôte puissant.,61981,0,0,396,70,0,0,0,31361,0,0,0,0,0,0
,"Pour rentrer, nous allons avoir besoin de cristaux réglés sur une fréquence spécifique, détenus par certains des chefs mantides.",61982,0,0,396,70,0,0,0,31362,0,0,0,0,0,0
,J’ai localisé ces chefs ici…,61983,0,0,396,70,0,0,0,31363,0,0,0,0,0,0
,ici…,61984,0,0,396,70,0,0,0,31364,0,0,0,0,0,0
,… et là.,61985,0,0,396,70,0,0,0,31365,0,0,0,0,0,0
,"Tuez-les, prenez leurs cristaux. Ça devrait être assez simple.",61986,0,0,396,70,0,0,0,31366,0,0,0,0,0,0
"Bien le bonjour ! Vous avez goûté ma bière onirique, pas vrai ? Les visions qu’elle procure sont difficiles à déchiffrer. Mi-vérité, mi-illusion. Mais qui peut les distinguer ?",,62624,0,0,1,70,0,0,31784,0,0,0,0,0,0,0
Mais que…?,,62776,0,0,0,70,0,0,32476,0,0,0,0,0,0,0
Qu’est-ce que c’était que ce bruit ?,,62777,0,0,0,70,0,0,32477,0,0,0,0,0,0,0
"Ça venait du mur, mon général.",,62778,0,0,0,70,0,0,32475,0,0,0,0,0,0,0
Je sais D’OÙ ça venait. Mais qu’est-ce que c’était ?,,62779,0,0,0,70,0,0,32478,0,0,0,0,0,0,0
Non… Non…,,62781,0,0,0,70,0,0,32479,0,0,0,0,0,0,0
Soldats ! Aux armes !,,62782,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Vous trois ! $n ! Assistez le capitaine Bouclier de Chêne au front !,,62783,0,0,0,70,0,0,32480,0,0,0,0,0,0,0
Labour de Jouvence ! Terre d’Encre ! Couvrez notre flanc gauche ! Je ne veux pas de mauvaise surprise !,,62784,0,0,0,70,0,0,32481,0,0,0,0,0,0,0
"Leven, le flanc droit ! Il va falloir vous débrouiller seul !",,62785,0,0,0,70,0,0,32482,0,0,0,0,0,0,0
"Tous les autres ! Si vous pouvez tenir une arme, protégez le village ! Ne les laissez pas franchir cette ligne ! Vous…",,62786,0,0,0,70,0,0,32483,0,0,0,0,0,0,0
Nous n’avons aucune chance…,,62789,0,0,0,70,0,0,32485,0,0,0,0,0,0,0
Repliez-vous ! REP…,,62790,0,0,0,70,0,0,32486,0,0,0,0,0,0,0
Rrrraaaa !!!,,62791,0,0,0,70,0,0,29747,0,0,0,0,0,0,0
Qui êtes-vous ?,,62792,0,0,0,70,0,0,32487,0,0,0,0,0,0,0
Peu importe qui nous sommes. Nous sommes ici pour vous aider.,,62794,0,0,0,70,0,0,29748,0,0,0,0,0,0,0
Hé ! Passez-moi une des ces fourches !,,62795,0,0,0,70,0,0,32504,0,0,0,0,0,0,0
Vous étiez en train de vous rendre ? Pourquoi ? Parce que ces envahisseurs peuvent casser un rempart ?,,62796,0,0,0,70,0,0,29749,0,0,0,0,0,0,0
Vous en avez un autre … fait de tous ceux qui appellent cet endroit leur PATRIE.,,62797,0,0,0,70,0,0,0,0,0,0,0,0,0,0
N’importe lequel d’entre nous donnerait sa vie pour protéger cette terre.,,62798,0,0,0,70,0,0,29750,0,0,0,0,0,0,0
Elle nous appartient…,,62799,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Elle appartient à nos ancêtres…,,62800,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Elle appartient à nos enfants.,,62801,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Et il est encore loin le jour où nous permettons que ça change.,,62802,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Vous arrivez trop tard ! Le roi-tonnerre va venir vous prendre ces terres.,,63378,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"Comment nous ont-ils retrouvés ? Préparez vos armes, nous devons sortir de ce canyon !",,63387,0,0,0,70,0,0,25871,0,6,0,0,0,0,0
Oh… on dirait que j’ai perdu mon épée.,,63691,0,0,0,68,0,0,30141,0,0,0,0,0,0,0
"Quand la Fracture a déchiré les continents d’Azeroth, nous autres Pandarens avons cru que le reste du monde avait été complètement détruit.",,63692,0,0,0,68,0,0,30114,0,0,0,0,0,0,0
"Mais au bout de plusieurs siècles, un jeune explorateur voulut savoir. Son nom était Liu Lang. Il partit à la découverte du monde… sur le dos d’une tortue !",,63693,0,0,0,68,0,0,30115,0,0,0,0,0,0,0
"Des statues et des chants sont dédiés à sa bravoure, mais si vous aviez été là sur la plage ce jour-là… eh bien, je pense qu’il avait l’air assez ridicule.",,63694,0,0,0,68,0,0,30116,0,0,0,0,0,0,0
"Oh, comme les Pandarens se sont moqués de lui. Mais Liu Lang était bien plus malin qu’on ne le pensait. Les tortues de mer reviennent toujours sur la plage qui les a vues naître. C’est ainsi que malgré les brumes qui enveloppaient notre patrie, il retrouvait toujours la Pandarie.",,63695,0,0,0,68,0,0,30117,0,0,0,0,0,0,0
"Toutes les quelques années, il revenait et parlait de mystérieuses cités des sables, de peuples nomades qui vivaient sur d’immenses plaines, d’un grand empire sous les glaces et d’un royaume magique tout recouvert d’or.",,63696,0,0,0,68,0,0,30118,0,0,0,0,0,0,0
"Chaque fois qu’il revenait, de plus en plus de Pandarens répondaient à son appel et le rejoignaient sur sa tortue, qui gagnait en taille. Tous étaient courageux : c’était des explorateurs. Des aventuriers.",,63697,0,0,0,68,0,0,30119,0,0,0,0,0,0,0
"Voilà ce que nous apprend Liu Lang, $gcher ami:chère amie;. On se moque toujours des explorateurs. On se moque toujours… jusqu’à ce qu’ils reviennent.",,63698,0,0,0,68,0,0,30120,0,0,0,0,0,0,0
Les grandes actions ont souvent des débuts modestes. Pensez à un paisible étang. L’eau est comme le verre.,,63699,0,0,396,68,0,0,30150,0,0,0,0,0,0,0
"Jusqu’à ce que je lance une pierre. Une si petite chose, mais bientôt, c’est tout l’étang qui ondule !",,63700,0,0,396,68,0,0,30151,0,0,0,0,0,0,0
"Les jinyu ont aussi d’humbles origines. Autrefois très primitifs, ils ont eu la chance de se trouver près des bassins enchantés du val.",,63701,0,0,0,68,0,0,30152,0,0,0,0,0,0,0
"Les pouvoirs magiques de ces bassins ont développé leur intelligence et fait grandir leur corps, faisant d’eux l’une des grandes cultures de la Pandarie ancienne.",,63702,0,0,0,68,0,0,30153,0,0,0,0,0,0,0
La sagesse des plus grands sages parmi les jinyu est remarquable. Ils parlent à leurs rivières comme vous et moi demandons conseil à nos aînés.,,63703,0,0,0,68,0,0,30154,0,0,0,0,0,0,0
"Dans le murmure des eaux, ils entendent l’avenir.",,63704,0,0,0,68,0,0,30155,0,0,0,0,0,0,0
Les jinyu et leurs eauracles sont au cœur des plus grands évènements de l’histoire de la Pandarie.,,63705,0,0,0,68,0,0,30156,0,0,0,0,0,0,0
"Leurs visions ont bâti des empires, libéré des esclaves, et averti notre dernier empereur de la Fracture qui a brisé Azeroth il y a de cela dix mille ans.",,63706,0,0,0,68,0,0,30157,0,0,0,0,0,0,0
"Considérez ceci : la plus petite des voix peut changer le monde. Souvenez-vous-en, $gcher ami:chère amie;, la prochaine fois que vous décidez de commencer à lancer des pierres !",,63707,0,0,0,68,0,0,30158,0,0,0,0,0,0,0
"Oh, mon élève, vous souhaitez étudier les mantides ? Soyez prévenu : la frontière pandarène est parsemée des tombes d’anciens élèves.",,63708,0,0,0,68,0,0,30166,0,1,1,0,0,500,0
Les mantides ne sont guère des enseignants indulgents.,,63709,0,0,0,68,0,0,30167,0,0,0,0,0,0,0
"À chaque génération, l’essaim des mantides assaillit le mur de l’Échine du Serpent en très grand nombre. Ils tuent de nombreux Pandarens, alors nous tuons plusieurs fois ce nombre des leurs en retour. Et pourtant à chaque génération, ils attaquent à nouveau. Pourquoi font-ils cela ?",,63710,0,0,0,68,0,0,30168,0,0,0,0,0,0,0
Nous autres Pandarens ne le savons pas.,,63711,0,0,0,68,0,0,30169,0,0,0,0,0,0,0
Nos écrits anciens disent que les mantides ont toujours été là. Ils remontent à encore plus loin que les Mogu. D’où viennent-ils ?,,63712,0,0,0,68,0,0,30170,0,1,6,0,0,500,0
Nous autres Pandarens ne le savons pas.,,63713,0,0,0,68,0,0,30171,0,6,0,0,0,0,0
"Peut-être que si vous arriviez à vous lier d’amitié avec les mantides et gagner leur estime, ils vous apprendraient leurs secrets. Mais je vous préviens :",,63714,0,0,0,68,0,0,30172,0,0,0,0,0,0,0
Nul n’a jamais gagné l’amitié des mantides.,,63715,0,0,0,68,0,0,30173,0,0,0,0,0,0,0
"Voici en revanche ce que savent les Pandarens : en décimant notre peuple, en massacrant des dizaines de milliers de pandarens, génération après génération, ils nous ont enseigné la valeur de la vie. Un don précieux mais fugace. Si facilement éteinte… en un instant.",,63716,0,0,0,68,0,0,30174,0,0,0,0,0,0,0
Voilà ce que les mantides nous ont appris.,,63717,0,0,0,68,0,0,30175,0,0,0,0,0,0,0
Que craignez-vous le plus au monde ? Avez-vous vaincu votre peur… ou votre peur vous a-t-elle vaincu ?,,63718,0,0,0,68,0,0,30159,0,0,0,0,0,0,0
"Dans les jours anciens qui ont précédé la Fracture du monde, les empereurs mogu régnaient sur la Pandarie. Mon peuple a été asservi, et il avait peur.",,63719,0,0,0,68,0,0,30160,0,0,0,0,0,0,0
"Les Mogu maniaient de main de maître la douleur et la torture, la magie noire, et des armes brutales. Aucun Pandaren, Hozen ou Jinyu ne pouvait résister au pouvoir qu’ils détenaient. Et mon peuple avait peur.",,63720,0,0,0,68,0,0,30161,0,0,0,0,0,0,0
Ce furent les Mogu qui construisirent l’Échine du Serpent. Les moins chanceux des esclaves furent envoyés le construire et le défendre. De la chair à mantides. Et mon peuple avait peur.,,63721,0,0,0,68,0,0,30162,0,0,0,0,0,0,0
"Alors que leur empire s’étendait, les Mogu se lancèrent dans des expériences exploitant les secrets du val. Ils confectionnèrent de terribles armes vivantes de chair et de pierre. Et mon peuple avait peur.",,63722,0,0,0,68,0,0,30163,0,0,0,0,0,0,0
"Dans leur orgueil, les Mogu ne virent jamais à quel point leur chute était proche, préparée non pas par leurs ennemis, mais par ceux qu’ils opprimaient. Le jour où un esclave se leva…",,63723,0,0,0,68,0,0,30164,0,0,0,0,0,0,0
… et n’eut plus peur.,,63724,0,0,0,68,0,0,30165,0,0,0,0,0,0,0
"Le feu ! C’est le plus magique des éléments. Il nous réchauffe, il cuit notre nourriture. C’est l’âtre qui fait d’une maison un foyer. Entre les bonnes mains, le feu peut changer le fer en épées ou en socs. Non maîtrisé, le feu peut détruire une ville.",,63725,0,0,0,68,0,0,30099,0,0,0,0,0,0,0
Le feu est l’instrument du changement.,,63726,0,0,0,68,0,0,30100,0,0,0,0,0,0,0
"Il y a bien longtemps, un groupe de robustes chasseurs nomades parcourait le monde. Par un tour du destin, il se trouvait en Pandarie lorsque la Fracture sépara les continents d’Azeroth. Les nomades se retrouvèrent pris au piège dans les steppes de Tanglong, une terre rude et dangereuse.",,63727,0,0,0,68,0,0,30101,0,0,0,0,0,0,0
"Ces nobles chasseurs trouvèrent un moyen de survivre seuls. Le feu était la clé. Ils exploitèrent le naphte du sol. Ils s’en servirent pour chauffer leurs maisons, cuire leur nourriture, et brûler leurs ennemis. Ils devinrent FORTS.",,63728,0,0,0,68,0,0,30102,0,0,0,0,0,0,0
"Les yaungols naquirent des flammes du destin. Ils survivent au-delà du mur, car ils refusent de se soumettre à toute loi autre que la leur.",,63729,0,0,0,68,0,0,30103,0,0,0,0,0,0,0
Le destin a-t-il été cruel envers les yaungols ? Autant se demander si le feu est bon ou mauvais.,,63730,0,0,0,68,0,0,30104,0,0,0,0,0,0,0
Le destin est comme le feu. Il peut nous façonner comme nous détruire.,,63731,0,0,0,68,0,0,30105,0,0,0,0,0,0,0
"Tout ce qui compte, c’est ce que vous en faites.",,63732,0,0,0,68,0,0,30106,0,0,0,0,0,0,0
"Ah ! Vous souhaitez connaître l’histoire du dernier et du plus grand de nos empereurs, Shaohao ? Mon $gami:amie;, je n’ai pas le temps pour l’instant de vous conter toutes ses aventures, mais ses actes il y a dix mille ans se font encore sentir aujourd’hui même.",,63733,0,0,0,68,0,0,30107,0,0,0,0,0,0,0
"Nous savons qu’il s’est débarrassé de ses doutes dans la forêt de Jade. Qu’il s’est purifié du désespoir dans les terres sauvages de Krasarang. Qu’il a surmonté sa peur dans les steppes de Tanglong. Et qu’il a vaincu la colère, la haine et la violence dans les cimes des montagnes de Kun-Lai.",,63734,0,0,0,68,0,0,30108,0,0,0,0,0,0,0
"Cela est bien connu, et des temples honorent ces lieux sacrés parmi les sacrés.",,63735,0,0,0,68,0,0,30109,0,0,0,0,0,0,0
"Mais je veux que vous vous imaginiez dans cette même vallée le jour où il est revenu de son voyage. Imaginez que vous étiez là quand les portes se sont ouvertes pour lui. À ce moment, notre empereur était devenu un être de pure lumière. Dépourvu de doutes, de peurs, de haine…",,63736,0,0,0,68,0,0,30110,0,0,0,0,0,0,0
"On dit que tous les arbres du val ont fleuri à son arrivée, et sont encore en fleur aujourd’hui.",,63737,0,0,0,68,0,0,30111,0,0,0,0,0,0,0
"Si seulement nous pouvions tous vivre comme le plus saint de tous nos empereurs. Abandonner tous nos fardeaux et vivre en harmonie avec le cosmos. Voilà, je le crois, le message qu’il nous a laissé… avant de devenir un avec la terre et de protéger la Pandarie des terreurs de la Fracture.",,63738,0,0,0,68,0,0,30112,0,0,0,0,0,0,0
"Merci, cher empereur.",,63739,0,0,0,70,0,0,30113,0,0,0,0,0,0,0
"Un jour, un père en eut assez de la mauvaise conduite de son petit. « Tu te comportes comme un hozen ! », le grondait-il. Mais son fils continuait.",,63740,0,0,0,68,0,0,30142,0,0,0,0,0,0,0
"Pour lui donner une leçon, le père emmena son petit dans la forêt pour lui montrer comment vivaient les hozen. « Vois-tu comment sont les hozen ? » lui demanda-t-il. « Veux-tu vivre comme cela ? »",,63741,0,0,0,68,0,0,30143,0,0,0,0,0,0,0
"Les hozen sont en effet des plus turbulents. Ils ne vivent pas vieux, peu atteignent leur vingtième anniversaire. Leurs chefs ont tous quatorze ou quinze ans. Étiez-vous sage à quatorze ans ? Méditez là-dessus !",,63742,0,0,0,68,0,0,30144,0,0,0,0,0,0,0
Le père demanda ensuite à son petit ce qu’il avait appris.,,63743,0,0,0,68,0,0,30145,0,0,0,0,0,0,0
"« J’ai appris que nous travaillons dur et nous échinons sur notre lopin de terre, alors que les hozen ont le monde entier pour jardin, répondit le petit. J’ai appris que nous plissons les yeux à la lumière d’une seule bougie, alors que les hozen ont la lumière des étoiles. J’ai appris que je vais à l’école tous les jours, alors que les hozen apprennent en faisant. »",,63744,0,0,0,68,0,0,30146,0,0,0,0,0,0,0
Et le petit de conclure : « J’aimerais beaucoup vivre comme un hozen ! »,,63745,0,0,0,68,0,0,30147,0,0,0,0,0,0,0
"Qui, alors, était le plus sage ? Le père ou le fils ?",,63746,0,0,0,68,0,0,30148,0,0,0,0,0,0,0
"À vous de le décider, mon $gami:amie;.",,63747,0,0,0,68,0,0,30149,0,0,0,0,0,0,0
"Vous pensez pouvoir m’affronter ? La plupart des filles ont horreur des serpents, mais moi je les trouve mignons !","Vous pensez pouvoir m’affronter ? La plupart des filles ont horreur des serpents, mais moi je les trouve mignons !",64260,0,0,0,68,0,0,0,0,6,0,0,0,0,0
"Ah, mon assassin préféré ! J’espérais bien vous retrouver en Pandarie.",,65087,0,0,1,68,0,0,29135,0,0,0,0,0,0,0
Très bien. Nous devons parler.,,65088,0,0,0,68,0,0,29136,0,0,0,0,0,0,0
"Tong ! À boire, s’il vous plaît.",,65089,0,0,0,68,0,0,29137,0,0,0,0,0,0,0
"Mon père, Aile de mort, a tenté de détruire tout Azeroth.",,65090,0,0,0,68,0,0,29138,0,0,0,0,0,0,0
"Il s’était fourvoyé, évidemment, mais il avait raison sur un point : notre monde est… très fragile.",,65091,0,0,0,68,0,0,29139,0,0,0,0,0,0,0
Nous sommes un point de lumière dans un univers d’ombres. Une flamme dans la tempête.,,65092,0,0,0,68,0,0,29140,0,0,0,0,0,0,0
"Parfois, je me dis que c’est la précarité même de notre monde qui a conduit mon père à la folie.",,65093,0,0,0,68,0,0,29141,0,0,0,0,0,0,0
"Ah. Merci, Tong.",,65094,0,0,0,68,0,0,29142,0,0,0,0,0,0,0
"Ce que je veux dire : je pense que nous courons droit vers notre perte. Et non, je ne parle pas du conflit actuel entre la Horde et l’Alliance.",,65095,0,0,0,68,0,0,29143,0,0,0,0,0,0,0
Croyez-moi. Ce que Garrosh Hurlenfer a infligé à Theramore n’est rien en comparaison des horreurs qui se dirigent sur notre monde à l’instant même.,,65096,0,0,0,68,0,0,29144,0,0,0,0,0,0,0
Mais la guerre me trouble profondément. Comprenez-vous mon inquiétude ?,,65097,0,0,0,68,0,0,29145,0,0,0,0,0,0,0
Une Azeroth divisée ne peut se dresser d’un seul bloc contre les ténèbres.,,65098,0,0,0,68,0,0,29146,0,0,0,0,0,0,0
Il faut mettre un terme à cette guerre. Et vite. Avant qu’elle n’engloutisse toutes nos forces !,,65099,0,0,0,68,0,0,29147,0,0,0,0,0,0,0
Je veux que vous sachiez que l’Alliance a mon soutien inconditionnel dans cette campagne.,,65100,0,0,0,68,0,0,29148,0,0,0,0,0,0,0
Soyez $gassuré:assurée; de ma loyauté envers la Horde.,,65101,0,0,0,68,0,0,29149,0,0,0,0,0,0,0
Comment mettre un terme définitif à ce conflit ? Je pense que la réponse est détenue par des héros comme vous.,,65102,0,0,0,68,0,0,29150,0,0,0,0,0,0,0
