ID,Name_lang,Name1_lang,Mask_ID,Flags
94,Seigneur de bataille %s,Seigneur de bataille %s,62,0
95,Assassin %s,Assassin %s,63,0
96,Grand maître alchimiste %s,Grand maître alchimiste %s,64,0
97,Grand maître forgeron %s,Grand maître forgeron %s,65,0
98,Cordon bleu %s,Cordon bleu %s,66,0
99,Grand maître enchanteur %s,Grand maître enchanteur %s,67,0
100,Grand maître ingénieur %s,Grand maître ingénieur %s,68,0
101,Docteur %s,Docteur %s,69,0
102,Grand maître pêcheur %s,Grand maître pêcheur %s,70,0
103,Grand maître herboriste %s,Grand maître herboriste %s,71,0
104,Grand maître scribe %s,Grand maître scribe %s,72,0
105,Grand maître joaillier %s,Grand maître joaillier %s,73,0
106,Grand maître travailleur du cuir %s,Grand maître travailleur du cuir %s,74,0
107,Grand maître mineur %s,Grand maître mineur %s,75,0
108,Grand maître dépeceur %s,Grand maître dépeceur %s,76,0
109,Grand maître tailleur %s,Grand maître tailleur %s,77,0
110,Combattant %s,Combattante %s,78,0
111,Gladiateur menaçant %s,Gladiatrice menaçante %s,79,0
112,Gladiateur sinistre %s,Gladiatrice sinistre %s,80,0
113,%s de Gnomeregan,%s de Gnomeregan,81,0
114,%s au cœur de lion,%s au cœur de lion,82,0
115,"%s, champion d’Élune","%s, championne d’Élune",83,0
116,"%s, héros d’Orgrimmar","%s, héroïne d’Orgrimmar",84,0
117,%s le coureur des plaines,%s la coureuse des plaines,85,0
118,%s des Sombrelances,%s des Sombrelances,86,0
119,%s le Réprouvé,%s la Réprouvée,87,0
120,%s le cherche-magie,%s la cherche-magie,88,0
121,Vainqueur du Crépuscule %s,Vainqueur du Crépuscule %s,89,0
122,"%s, conquérant de Naxxramas","%s, conquérante de Naxxramas",90,0
123,"%s, héros du Norfendre","%s, héroïne du Norfendre",91,0
124,%s le Sanssaint,%s la Sanssainte,92,0
125,Maître des traditions %s,Maître des traditions %s,93,0
126,%s de l’Alliance,%s de l’Alliance,94,0
127,%s de la Horde,%s de la Horde,95,0
128,%s l’infaillible vainqueur,%s l’infaillible vainqueur,96,0
129,"%s, champion des terres gelées","%s, championne des terres gelées",97,0
130,Ambassadeur %s,Ambassadrice %s,98,0
131,"%s, champion d’argent","%s, championne d’argent",99,0
132,"%s, gardien de Cénarius","%s, gardienne de Cénarius",100,0
133,Maître brasseur %s,Maître brasseur %s,101,0
134,%s le joyeux,%s la joyeuse,102,0
135,%s au cœur d’artichaut,%s au cœur d’artichaut,103,0
137,Marraine %s,Marraine %s,104,0
138,Parrain %s,Parrain %s,105,0
139,"%s, tueur de l’obsidien","%s, tueuse de l’obsidien",106,0
140,%s le Tombe-nuit,%s la Tombe-nuit,107,0
141,%s l’immortel,%s l’immortelle,108,0
142,%s l’increvable,%s l’increvable,109,0
143,%s Jenkins,%s Jenkins,110,0
144,Amiral de la Voile sanglante %s,Amiral de la Voile sanglante %s,111,0
145,%s le grand malade,%s la grande malade,112,0
146,%s de l’Exodar,%s de l’Exodar,113,0
147,%s de Darnassus,%s de Darnassus,114,0
148,%s de Forgefer,%s de Forgefer,115,0
149,%s de Hurlevent,%s de Hurlevent,116,0
150,%s d’Orgrimmar,%s d’Orgrimmar,117,0
151,%s de Sen’jin,%s de Sen’jin,118,0
152,%s de Lune-d’Argent,%s de Lune-d’Argent,119,0
153,%s des Pitons-du-Tonnerre,%s des Pitons-du-Tonnerre,120,0
154,%s de Fossoyeuse,%s de Fossoyeuse,121,0
155,Noble %s,Noble %s,122,0
156,Croisé %s,Croisée %s,123,0
157,Gladiateur fatal %s,Gladiateur fatal %s,56,0
158,"%s, faucheur de la Mort","%s, faucheuse de la Mort",124,0
159,%s le défenseur céleste,%s le défenseur céleste,125,0
160,"%s, conquérant d’Ulduar","%s, conquérante d’Ulduar",126,0
161,"%s, champion d’Ulduar","%s, championne d’Ulduar",127,0
163,Vainqueur %s,Vainqueur %s,128,2
164,Mande-étoiles %s,Mande-étoiles %s,129,0
165,%s le marcheur astral,%s la marcheuse astrale,130,0
166,"%s, héraut des Titans","%s, héraut des Titans",131,0
167,Gladiateur furieux %s,Gladiateur furieux %s,132,0
168,%s le pèlerin,%s la pèlerine,133,0
169,Gladiateur implacable %s,Gladiateur implacable %s,134,0
170,Grand croisé %s,Grande croisée %s,135,0
171,%s le défenseur d’argent,%s le défenseur d’argent,136,0
172,%s l’assidu,%s l’assidue,137,0
173,"%s, lumière de l’aube","%s, lumière de l’aube",138,0
174,"%s, tourment du roi déchu","%s, tourment du roi déchu",139,0
175,%s le régicide,%s la régicide,140,0
176,%s du Verdict des cendres,%s du Verdict des cendres,141,0
177,Gladiateur courroucé %s,Gladiateur courroucé %s,142,0
188,"%s, tueur de serviteurs stupides, incompétents et décevants","%s, tueuse de serviteurs stupides, incompétents et décevants",147,0
189,Bachelier %s,Bachelière %s,148,0
190,Lecteur %s,Lectrice %s,149,0
191,Professeur %s,Professeur %s,150,0
193,Vétéran de l’Alliance %s,Vétéran de l’Alliance %s,152,0
194,Vétéran de la Horde %s,Vétéran de la Horde %s,153,0
195,Soldat %s,Soldat %s,154,0
196,Caporal %s,Caporal %s,155,0
197,Sergent %s,Sergent %s,156,0
198,Sergent-chef %s,Sergent-chef %s,157,0
199,Sergent-major %s,Sergent-major %s,158,0
200,Chevalier %s,Chevalier %s,159,0
201,Chevalier-lieutenant %s,Chevalier-lieutenant %s,160,0
202,Chevalier-capitaine %s,Chevalier-capitaine %s,161,0
203,Chevalier-champion %s,Chevalier-champion %s,162,0
204,Lieutenant-commandant %s,Lieutenant-commandant %s,163,0
205,Commandant %s,Commandant %s,164,0
206,Maréchal %s,Maréchal %s,165,0
207,Grand maréchal %s,Grand maréchal %s,166,0
208,Connétable %s,Connétable %s,167,0
209,Eclaireur %s,Eclaireur %s,168,0
210,Grunt %s,Grunt %s,169,0
211,Sergent %s,Sergent %s,170,0
212,Sergent-chef %s,Sergent-chef %s,171,0
213,Adjudant %s,Adjudant %s,172,0
214,Garde de pierre %s,Garde de pierre %s,173,0
215,Garde de sang %s,Garde de sang %s,174,0
216,Légionnaire %s,Légionnaire %s,175,0
217,Centurion %s,Centurion %s,176,0
218,Champion %s,Championne %s,177,0
219,Lieutenant-général %s,Lieutenant-général %s,178,0
220,Général %s,Général %s,179,0
221,Seigneur de guerre %s,Seigneur de guerre %s,180,0
222,Grand seigneur de guerre %s,Grand seigneur de guerre %s,181,0
223,"%s, héros de l’Alliance","%s, héroïne de l’Alliance",182,0
224,"%s, héros de la Horde","%s, héroïne de la Horde",183,0
225,"%s, le Sanguinaire","%s, la Sanguinaire",184,0
226,%s des quatre vents,%s des quatre vents,151,0
227,"%s, défenseur d’un monde brisé","%s, défenseur d’un monde brisé",185,0
228,%s le tueur de dragons,%s la tueuse de dragons,186,0
229,"%s, tourment de l’Aile noire","%s, tourment de l’Aile noire",187,0
258,%s le Collectionneur de dromadaires,%s la Collectionneuse de dromadaires,143,0
259,Porteguerre %s,Porteguerre %s,144,0
260,Ligeguerre %s,Ligeguerre %s,145,0
266,"%s, défenseur béni de Nordrassil","%s, défenseur béni de Nordrassil",146,0
267,"%s, vengeur d’Hyjal","%s, vengeresse d’Hyjal",188,0
276,%s le brise-flammes,%s la brise-flammes,189,0
278,Seigneur du Feu %s,Seigneur du Feu %s,190,0
279,Gladiateur vicieux %s,Gladiateur vicieux %s,191,0
280,Gladiateur sans pitié %s,Gladiateur sans pitié %s,192,0
281,Gladiateur cataclysmique %s,Gladiateur cataclysmique %s,193,0
285,"%s, sauveur d’Azeroth","%s, sauveuse d’Azeroth",194,0
287,"%s, ruine du Destructeur","%s, ruine du Destructeur",196,0
303,Fermier %s,Fermière %s,195,0
308,%s le bien-aimé,%s la bien-aimée,197,0
309,"%s, le Sans-peur","%s, la Sans-peur",198,0
310,Gardien de zoo %s,Gardienne de zoo %s,199,0
311,%s le chasseur de reliques,%s la chasseuse de reliques,200,0
314,%s l’intrépide,%s l’intrépide,201,0
315,Maître des voies %s,Maître des voies %s,202,0
316,%s le maître serein,%s la maîtresse sereine,203,0
317,"%s, l’archéologue des caveaux","%s, l’archéologue des caveaux",204,0
318,Maître-pandashan %s,Maître-pandashan %s,205,0
319,%s le Scénamediste,%s la Scénamediste,206,0
320,Dompteur %s,Dompteuse %s,207,0
321,"%s, chercheur de la connaissance","%s, chercheuse de la connaissance",208,0
333,%s le bastonneur,%s la bastonneuse,209,2
338,%s le Somnifuge,%s la Somnifuge,218,0
340,Khan %s,Khan %s,220,0
341,%s le brise-tempête,%s la brise-tempête,221,0
342,"%s, l’accalmie","%s, l’accalmie",222,0
343,Gladiateur malveillant %s,Gladiateur malveillant %s,223,0
344,Recrue de la Brigade gob %s,Recrue de la Brigade gob %s,224,4
347,Commando de la Brigade gob %s,Commando de la Brigade gob %s,226,4
348,Dresseur %s,Dresseuse %s,227,0
349,Révolutionnaire sombrelance %s,Révolutionnaire sombrelance %s,228,0
350,"%s, le coupe-gorge","%s, la coupe-gorge",229,0
351,"%s, le Brise-Horde","%s, la Brise-Horde",230,0
354,"%s, l’Esprit empoisonné","%s, l’Esprit empoisonné",231,0
355,"%s, le Cherche-sang","%s, la Cherche-sang",232,0
356,"%s, la Sauterelle","%s, la Sauterelle",233,0
357,"%s, le Gardien de l’essaim","%s, la Gardienne de l’essaim",234,0
358,"%s, le Premier","%s, la Première",235,0
359,"%s, le Manipulateur","%s, la Manipulatrice",236,0
360,"%s, le Disséqueur",%s la Disséqueuse,237,0
361,"%s, le Lucide",%s la Lucide,238,0
362,"%s, le Saccageur des vents","%s, la Saccageuse des vents",239,0
365,"%s, la Vieille dame aux chats","%s, la Vieille dame aux chats",240,0
366,"%s, défenseur de la muraille","%s, défenseur de la muraille",241,0
367,"%s, le tueur de Mogu","%s, la tueuse de Mogu",242,0
368,Tisseur de flammes %s,Tisseuse de flammes %s,243,0
369,Commandant écarlate %s,Commandant écarlate %s,244,0
370,Sombre Maître %s,Sombre Maître %s,245,0
371,"%s, défenseur purifié","%s, défenseur purifié",246,0
372,"%s, le brise-siège","%s, la brise-siège",247,0
373,"%s, le brasse-tempête","%s, la brasse-tempête",248,0
374,Protecteur de Jade %s,Protectrice de Jade %s,249,0
377,"%s, le Vieux aux chats","%s, le Vieux aux chats",252,0
378,Gladiateur dramatique %s,Gladiateur dramatique %s,253,0
379,Gladiateur orgueilleux %s,Gladiateur orgueilleux %s,254,0
382,"%s, conquérant d’Orgrimmar","%s, conquérante d’Orgrimmar",211,0
383,"%s, libérateur d’Orgrimmar","%s, libératrice d’Orgrimmar",212,0
384,"%s, l’infortune de Hurlenfer","%s, l’infortune de Hurlenfer",214,0
385,"%s, assaillant confirmé","%s, assaillante confirmée",215,0
386,"%s, protecteur confirmé","%s, protectrice confirmée",216,0
387,"%s, guérisseur confirmé","%s, guérisseuse confirmée",219,0
388,Gladiateur tyrannique %s,Gladiateur tyrannique %s,225,0
389,Guetteur de feu %s,Guetteuse de feu %s,251,0
390,Marche-brume %s,Marche-brume %s,255,0
391,%s de la Moisson noire,%s de la Moisson noire,256,0
392,Bûcheron %s,Bûcheronne %s,257,0
393,Seigneur du bois %s,Dame du bois %s,258,0
394,%s l’abatteur,%s l’abatteuse,259,0
395,Architecte %s,Architecte %s,260,0
397,Champion sanglant %s,Championne sanglante %s,261,0
398,%s le tueur d’Humains,%s la tueuse d’Humains,262,0
399,"%s, le fléau des Gnomes","%s, le fléau des Gnomes",263,0
400,%s le traqueur de Nains,%s la traqueuse de Nains,264,0
401,%s le chasseur de Worgens,%s la chasseuse de Worgens,265,0
402,"%s, plaie des Kaldorei","%s, plaie des Kaldorei",266,0
403,"%s, bourreau des Draeneï","%s, bourreau des Draeneï",267,0
404,"%s, terreur des Tushui","%s, terreur des Tushui",268,0
406,"%s, seigneur de guerre de Draenor","%s, seigneur de guerre de Draenor",269,0
407,%s le boucher,%s la bouchère,270,0
408,Tueur d’Orcs %s,Tueuse d’Orcs %s,271,0
409,%s le traquemort,%s la traquemort,272,0
410,"%s, tueur de Kezan","%s, tueuse de Kezan",273,0
411,Chasseur de Trolls %s,Chasseuse de Trolls %s,274,0
412,"%s, tueur de Sin’dorei","%s, tueuse de Sin’dorei",275,0
413,"%s, fléau des Huojin","%s, fléau des Huojin",276,0
414,Maître des écuries %s,Maître des écuries %s,277,0
415,Roi-serre %s,Roi-serre %s,278,0
416,Reine-serre %s,Reine-serre %s,279,0
417,"%s, terreur de Moulin-de-Tarren","%s, terreur de Moulin-de-Tarren",280,0
418,"%s, tueur d’Austrivage","%s, tueuse d’Austrivage",281,0
419,%s des Loups-de-Givre,%s des Loups-de-Givre,282,0
420,Dignitaire %s,Dignitaire %s,283,0
421,« Écologiste » %s,« Écologiste » %s,284,0
422,"%s, lance de Vol’jin","%s, lance de Vol’jin",285,0
423,"%s, épée de Wrynn","%s, épée de Wrynn",286,0
424,%s au rire dément,%s au rire dément,287,0
425,Garde-paix %s,Garde-paix %s,288,0
426,%s de l’avant-garde de Fer,%s de l’avant-garde de Fer,289,0
428,%s l’Indomptable,%s l’Indomptable,290,0
429,%s le maître de la mine,%s le maître de la mine,291,0
430,Maître des docks %s,Maître des docks %s,292,0
431,%s le protecteur d’âme,%s la protectrice d’âme,293,0
432,"%s, scion de Rukhmar","%s, scion de Rukhmar",294,0
433,Marcheur des esprits %s,Marcheuse des esprits %s,295,0
434,"%s, seigneur des Rochenoires","%s, seigneur des Rochenoires",296,0
435,"%s, dame des Rochenoires","%s, dame des Rochenoires",297,0
436,%s le gardien pourpre,%s la gardienne pourpre,298,0
437,%s le dérailleur du Tristerail,%s la dérailleuse du Tristerail,299,0
438,%s le héros sauvage,%s l’héroïne sauvage,300,0
439,"Plaie-du-Fer, %s","Plaie-du-Fer, %s",301,0
440,"%s, seigneur de guerre","%s, seigneur de guerre",302,0
441,"%s, dame de guerre","%s, dame de guerre",303,0
442,"%s, Crépuscule de l’empire","%s, Crépuscule de l’empire",304,0
443,Artisan %s,Artisane %s,305,0
444,"%s, légende de Pandarie","%s, légende de Pandarie",306,0
445,Photographe de terrain %s,Photographe de terrain %s,307,0
446,Gladiateur primordial %s,Gladiateur primordial %s,308,0
447,"%s, gardien de l’Alliance","%s, gardienne de l’Alliance",309,0
448,"%s, défenseur de l’Alliance","%s, défenseur de l’Alliance",310,0
449,"%s, soldat de l’Alliance","%s, soldat de l’Alliance",311,0
450,"%s, gardien de la Horde","%s, gardienne de la Horde",312,0
451,"%s, défenseur de la Horde","%s, défenseur de la Horde",313,0
452,"%s, soldat de la Horde","%s, soldat de la Horde",314,0
453,Gladiateur farouche %s,Gladiateur farouche %s,315,0
454,Gladiateur belliqueux %s,Gladiateur belliqueux %s,316,0
455,Capitaine %s,Capitaine %s,317,0
456,%s de la jungle,%s de la jungle,318,0
457,"%s, ruine du Profanateur","%s, ruine du Profanateur",319,0
458,Illidari %s,Illidari %s,344,0
462,Généralissime %s,Généralissime %s,345,0
463,Vengeur %s,Vengeresse %s,320,0
464,L’honorable %s,L’honorable %s,321,0
465,%s le prestigieux,%s la prestigieuse,322,0
466,%s l’implacable,%s l’implacable,323,0
468,"%s, lié par l’honneur","%s, liée par l’honneur",325,0
469,"%s, prôneur de la guerre","%s, prôneuse de la guerre",326,0
470,Archidruide %s,Archidruidesse %s,327,0
471,Seigneur de la mort %s,Dame de la mort %s,328,0
472,Grand maître %s,Grand maître %s,329,0
473,Maître assassin %s,Maître assassin %s,330,0
474,"%s, seigneur des rênes","%s, dame des rênes",331,0
475,"%s, gardien de G’Hanir","%s, gardienne de G’Hanir",332,0
476,%s l’excavateur,%s l’excavatrice,333,0
477,%s le fabuleux,%s la fabuleuse,334,0
478,Maître chasseur %s,Maître chasseur %s,335,0
479,Long-voyant %s,Long-voyante %s,336,0
480,Seigneur du Néant %s,Dame du Néant %s,337,0
481,Lame-de-l’ombre %s,Lame-de-l’ombre %s,338,0
482,Grand prêtre %s,Grande prêtresse %s,339,0
483,Brancardier %s,Brancardière %s,340,0
484,%s le rêveur,%s la rêveuse,341,0
485,"%s, incarnation de la vengeance","%s, incarnation de la vengeance",342,0
486,%s le crédule,%s la crédule,343,0
489,%s de la Serre vengeresse,%s de la Serre vengeresse,346,4
493,"%s, l’élu","%s, l’élue",347,0
494,Doyen %s,Doyenne %s,348,2
502,Gladiateur vindicatif %s,Gladiateur vindicatif %s,353,0
503,"%s, la force irrésistible","%s, la force irrésistible",354,0
504,Gladiateur intrépide %s,Gladiateur intrépide %s,355,0
505,Styliste %s,Styliste %s,356,0
506,%s l’Assombrisseur,%s l’Assombrisseuse,357,0
507,"%s, instructeur aventurier","%s, instructrice aventurière",358,4
508,Gladiateur cruel %s,Gladiatrice cruelle %s,359,0
509,Gladiateur féroce %s,Gladiatrice féroce %s,360,0
510,Seigneur du temps %s,Seigneur du temps %s,361,0
511,"%s, le Pilleur de tombes","%s, la Pilleuse de tombes",362,0
512,Gladiateur opiniâtre %s,Gladiatrice opiniâtre %s,363,0
513,Tueur de Titans %s,Tueuse de Titans %s,364,0
514,%s le Collectionneur,%s la Collectionneuse,365,4
515,"%s, le Porteur de Lumière","%s, la Porteuse de Lumière",366,0
516,Tueur de démons %s,Tueuse de démons %s,367,0
517,Gladiateur autoritaire %s,Gladiatrice autoritaire %s,368,0
518,%s le tacticien,%s la tacticienne,369,0
519,Gladiateur démoniaque %s,Gladiatrice démoniaque %s,370,0
520,"%s, le vilain, sale, méchant voleur de bonbons !","%s, la vilaine, sale, méchante voleuse de bonbons !",371,0
521,Postier %s,Postière %s,372,0
522,Prospecteur %s,Prospectrice %s,373,0
524,"%s, célèbre tueur de G’huun","%s, célèbre tueuse de G’huun",374,0
625,"%s, le cauchemar de la Horde","%s, le cauchemar de la Horde",375,0
626,"%s, le cauchemar de l’Alliance","%s, le cauchemar de l’Alliance",376,0
627,"%s, conquérant d’Azeroth","%s, conquérante d’Azeroth",377,0
628,Inquisiteur %s,Inquisitrice %s,378,0
629,Estimé %s,Estimée %s,379,0
630,%s l’admiré,%s l’admirée,380,0
631,%s le purificateur,%s la purificatrice,381,0
632,%s l’insulaire,%s l’insulaire,382,0
633,Belligérant %s,Belligérante %s,383,0
634,"%s, célèbre conquérant de Dazar’alor","%s, célèbre conquérante de Dazar’alor",384,0
635,"%s, célèbre défenseur de Dazar’alor","%s, célèbre défenseur de Dazar’alor",385,0
636,"%s, héros de Dazar’alor","%s, héroïne de Dazar’alor",386,0
637,"%s, le chevalier de la mort d’élite","%s, le chevalier de la mort d’élite",387,0
638,"%s, le chasseur de démons d’élite","%s, la chasseuse de démons d’élite",388,0
639,"%s, le druide d’élite","%s, la druidesse d’élite",389,0
640,"%s, le chasseur d’élite","%s, la chasseresse d’élite",390,0
641,"%s, le mage d’élite","%s, la mage d’élite",391,0
642,"%s, le moine d’élite","%s, la moniale d’élite",392,0
643,"%s, le paladin d’élite","%s, le paladin d’élite",393,0
644,"%s, le prêtre d’élite","%s, la prêtresse d’élite",394,0
645,"%s, le voleur d’élite","%s, la voleuse d’élite",395,0
646,"%s, le chaman d’élite","%s, la chamane d’élite",396,0
647,"%s, le démoniste d’élite","%s, la démoniste d’élite",397,0
648,"%s, le guerrier d’élite","%s, la guerrière d’élite",398,0
649,"%s, l’amateur de chemises","%s, l’amatrice de chemises",399,0
650,Maître des déchets %s,Maîtresse des déchets %s,324,0
651,"%s, célèbre tueur du héraut","%s, célèbre tueuse du héraut",400,0
654,Gladiateur notoire %s,Gladiatrice notoire %s,402,0
655,%s de la casse,%s de la casse,403,0
656,%s l’Éternel,%s l’Éternelle,404,0
657,%s des profondeurs,%s des profondeurs,405,0
658,%s l’étincelant,%s l’étincelante,406,0
659,"%s, champion d’Azeroth","%s, championne d’Azeroth",407,0
660,"Pèlerin %s, le porteur de maillet","Pèlerine %s, la porteuse de maillet",408,0
661,"%s, célèbre tueur d’Azshara","%s, célèbre tueuse d’Azshara",409,0
662,Explorateur renommé %s,Exploratrice renommée %s,410,0
664,"%s, vétéran de la Quatrième guerre","%s, vétéran de la Quatrième guerre",412,0
665,Gladiateur corrompu %s,Gladiatrice corrompue %s,411,0
666,"%s, dans son propre rôle","%s, dans son propre rôle",413,0
667,"%s, fidèle de N’Zoth","%s, fidèle de N’Zoth",414,0
668,"%s, disciple du Désastre","%s, disciple du Désastre",415,0
669,"%s, célèbre tueur de N’Zoth","%s, célèbre tueuse de N’Zoth",416,0
670,%s l’Immaculé,%s l’Immaculée,417,0
671,%s l’Éveillé,%s l’Éveillée,418,0
672,"%s, le sans-visage","%s, la sans-visage",419,0
676,Gardien de la crypte %s,Gardienne de la crypte %s,423,0
678,"%s, main de l’Archonte","%s, main de l’Archonte",425,0
679,Baron %s,Baron %s,426,0
680,Baronne %s,Baronne %s,427,0
681,"%s, émissaire de l’hiver","%s, émissaire de l’hiver",428,0
682,Comte %s,Comte %s,429,0
683,Comtesse %s,Comtesse %s,430,0
684,Porte-mort %s,Porte-mort %s,424,0
685,%s l’Orgueilleux,%s l’Orgueilleuse,431,0
686,Brise-Vice %s,Brise-Vice %s,432,0
687,"%s, héraut des festivités","%s, héraut des festivités",433,0
688,Gladiateur impénitent %s,Gladiatrice impénitente %s,434,0
689,%s le fongique,%s la fongique,435,0
690,%s le Confirmé,%s la Confirmée,436,0
691,Abominable %s,Abominable %s,437,0
692,Rôdeur des flèches %s,Rôdeuse des flèches %s,438,0
693,%s le transcendé,%s la transcendée,439,0
694,"%s, célèbre tueur de Denathrius","%s, célèbre tueuse de Denathrius",440,0
698,Gladiateur déchaîné %s,Gladiatrice déchaînée %s,441,0
699,"%s, protecteur de la Sylve","%s, protectrice de la Sylve",442,0
700,"%s, épée du Primat","%s, épée du Primat",443,0
701,Mange-vice %s,Mange-vice %s,444,0
702,"%s, disciple de la dévotion","%s, disciple de la dévotion",445,0
703,%s le Tourmenté,%s la Tourmentée,446,0
704,"%s, le Brise-chaînes","%s, la Brise-chaînes",447,0
705,"%s, célèbre tourment de la reine banshee","%s, célèbre tourment de la reine banshee",448,0
708,Exécuteur d’épreuves %s,Exécutrice d’épreuves %s,449,0
709,"%s, alpiniste tourmenté","%s, alpiniste tourmentée",450,0
710,"%s, le héros tourmenté","%s, l’héroïne tourmentée",451,0
712,Gladiateur cosmique %s,Gladiateur cosmique %s,452,0
713,%s the [PH] TBD Title,%s the [PH] TBD Title,453,0
714,"%s, célèbre tueur du Proscrit","%s, célèbre tueuse du Proscrit",454,0
715,"%s, gardien du schéma","%s, gardienne du schéma",455,0
716,Solitaire %s,Solitaire %s,456,0
717,%s le Cryptomancien,%s la Cryptomancienne,457,0
718,"%s, le cryptomancien héroïque","%s, la cryptomancienne héroïque",458,0
719,Spectateur intrépide %s,Spectatrice intrépide %s,459,0
720,%s de Lordaeron,%s de Lordaeron,460,0
721,Gladiateur éternel %s,Gladiatrice éternelle %s,461,0
722,Sans-Entraves %s,Sans-Entraves %s,462,0
723,Marchevoile %s,Marchevoile %s,463,0
724,"%s, héros de la fatalité","%s, héroïne de la fatalité",464,0
725,"%s, l’ombre","%s, l’ombre",465,0
727,"%s, l’ombre héroïque","%s, l’ombre héroïque",466,0
728,"%s, dryade honoraire","%s, dryade honoraire",467,0
729,Gladiateur écarlate %s,Gladiatrice écarlate %s,468,0
730,"%s, le Brise-monde","%s, la Brise-monde",469,0
731,%s le foudre de guerre héroïque,%s la foudre de guerre héroïque,470,0
732,Souperviseur %s,Souperviseure %s,471,0
733,Ornithologue %s,Ornithologue %s,472,0
734,Garde du khanat %s,Garde du khanat %s,473,0
735,"%s, camarade des Dragons","%s, camarade des Dragons",474,0
736,Explorateur intrépide %s,Exploratrice intrépide %s,475,0
737,%s d’Iskaara,%s d’Iskaara,476,0
738,%s le foudre de guerre,%s la foudre de guerre,477,0
739,Pilote des îles %s,Pilote des îles %s,478,0
740,%s le Néfaste,%s la Néfaste,479,0
741,"%s, chevalier de Valeplumes","%s, chevalière de Valeplumes",480,0
742,"%s, l’évocateur d’élite","%s, l’évocatrice d’élite",481,0
743,Légende écarlate %s,Légende écarlate %s,482,0
744,"%s, parangon de la couvée obsidienne","%s, parangon de la couvée obsidienne",483,0
745,"%s, agent du prince noir","%s, agente du prince noir",484,0
746,Grossiste d’artisanat %s,Grossiste d’artisanat %s,485,0
747,Cheville ouvrière %s,Cheville ouvrière %s,486,0
748,"%s, célèbre tueur de Raszageth","%s, célèbre tueuse de Raszageth",487,0
749,"%s, le Mange-tempêtes","%s, la Mange-tempêtes",488,0
750,Pilote des confins Interdits %s,Pilote des confins Interdits %s,489,0
751,Pilote de courses inversées %s,Pilote de courses inversées %s,490,0
752,"%s, la légende","%s, la légende",491,0
753,Fléau des cieux %s,Fléau des cieux %s,492,0
760,Garde du Lion %s,Garde du Lion %s,493,0
