ID,HordeName_lang,AllianceName_lang,Description_lang,Tooltip_lang,GarrTypeID,BuildingType,HordeGameObjectID,AllianceGameObjectID,GarrSiteID,UpgradeLevel,BuildSeconds,CurrencyTypeID,CurrencyQty,HordeUiTextureKitID,AllianceUiTextureKitID,IconFileDataID,AllianceSceneScriptPackageID,HordeSceneScriptPackageID,MaxAssignments,ShipmentCapacity,GarrAbilityID,BonusGarrAbilityID,GoldCost,Flags
134,Cabane de pêche,Cabane de pêche,La cabane de pêche fournit de l’aide aux amateurs de grosses prises.,Permet de pêcher des poissons moyens de Draenor dans les eaux de votre fief.,2,24,230986,230987,0,2,3600,824,50,135,86,4620674,1254,1253,0,3,227,0,300,1
135,Cabane de pêche,Cabane de pêche,La cabane de pêche fournit de l’aide aux amateurs de grosses prises.,Permet de pêcher des poissons énormes de Draenor dans les eaux de votre fief. Donne une chance de pêcher un poisson unique qui peut être utilisé pour attirer des créatures mystérieuses sur le rivage.,2,24,230990,230989,0,3,3600,824,100,136,87,4620674,1256,1255,0,5,227,0,500,1
136,Jardin de simples,Jardin de simples,Un jardin fertile pour cultiver et récolter des herbes de Draenor.,Permet aux sujets possédant le profil Herboristerie de travailler ici. Ces derniers vous confèrent alors un bonus unique. Augmente aussi la quantité d’herbes à récolter dans le jardin. Autorise également jusqu’à 14 commandes simultanément.,2,2,236448,235990,0,2,3600,824,50,137,59,134221,1258,1257,0,14,53,0,300,1
137,Jardin de simples,Jardin de simples,Un jardin fertile pour cultiver et récolter des herbes de Draenor.,Fait pousser un arbre fruitier de Draenor unique qui vous confère des améliorations de nourriture. Permet également d’avoir jusqu’à 21 commandes à la fois.,2,2,236449,235991,0,3,3600,824,100,137,59,134221,1260,1259,0,21,53,0,500,1
138,Scierie,Scierie,La scierie vous permet d’obtenir différents types de bois sur Draenor.,Vous permet de marquer de grands arbres pour récolter encore plus de bois.,2,4,233266,233267,0,3,3600,0,0,162,63,975739,1262,1261,0,21,228,0,1000,1
140,Centre de tri,Centre de tri,Le centre de tri transforme les déchets en précieuses ressources.,Augmente vos chances de récupérer du matériel au cours des missions. Permet également de découvrir des objets pour vos sujets parmi le matériel récupéré.,2,14,230441,230475,0,2,3600,824,100,141,64,975742,1266,1265,0,3,0,0,300,1
141,Centre de tri,Centre de tri,Le centre de tri transforme les déchets en précieuses ressources.,Augmente nettement vos chances de récupérer du matériel pendant les missions.,2,14,230442,230476,0,3,3600,824,300,141,64,975742,1268,1267,0,5,0,0,500,1
142,Entrepôt,Entrepôt,L’entrepôt vous permet de stocker vos objets et ceux de tout le fief en toute sécurité.,Donne accès à votre banque de guilde.,2,15,230438,234678,0,2,3600,824,100,140,71,975745,1270,1269,0,5,0,0,300,1
143,Entrepôt,Entrepôt,L’entrepôt vous permet de stocker vos objets et ceux de tout le fief en toute sécurité.,"Permet de consulter un marchand-d’âme éthérien pour accéder aux services de chambre du Vide et de transmogrification, et augmente de 15 le nombre de commandes actives pour tous les bâtiments.",2,15,230439,234679,0,3,3600,824,300,140,71,975745,1272,1271,0,15,0,0,500,1
144,Comptoir,Comptoir,"Grâce au comptoir, votre fief peut commercer avec les habitants de Draenor.",Donne accès aux factions Défense sha’tari ou Crâne-Ricanant. Ouvre également la possibilité de trouver sur Draenor des pièces permettant d’assembler un commissaire-priseur.,2,6,230473,227674,0,2,3600,0,0,155,73,975746,1274,1273,0,14,0,0,500,1
145,Comptoir,Comptoir,"Grâce au comptoir, votre fief peut commercer avec les habitants de Draenor.",Augmente le gain de réputation en Draenor de 20%.,2,6,230474,233189,0,3,3600,0,0,156,74,975746,1276,1275,0,21,0,0,1000,1
159,Sanctum du Gladiateur,Sanctum du Gladiateur,Montrez votre puissance aux personnages-joueurs hostiles de tout Draenor et affûtez votre force sur le sable imbibé de sang de l’arène. Pourfendez vos ennemis et revenez avec la preuve de leur déroute pour gagner de formidables tributs !,Augmente votre régénération hors combat dans les zones extérieures de Draenor et permet de récupérer les os brisés des personnages-joueurs ennemis vaincus (utilisés pour le tribut de conquérant).,2,25,230477,230480,0,1,3600,824,100,145,65,975743,1332,1331,0,7,0,0,150,1
160,Sanctum du Gladiateur,Sanctum du Gladiateur,Montrez votre puissance aux personnages-joueurs hostiles de tout Draenor et affûtez votre force sur le sable imbibé de sang de l’arène. Pourfendez vos ennemis et revenez avec la preuve de leur déroute pour gagner de formidables tributs !,Permet de chuter sans dégâts et de respirer sous l’eau dans les zones extérieures de Draenor. Lance également la série de quêtes des Ennemis jurés vous invitant à vaincre des personnages-joueurs ennemis de races spécifiques.,2,25,230478,230486,0,2,3600,824,300,146,66,975743,1334,1333,0,14,0,0,300,1
161,Sanctum du Gladiateur,Sanctum du Gladiateur,Montrez votre puissance aux personnages-joueurs hostiles de tout Draenor et affûtez votre force sur le sable imbibé de sang de l’arène. Pourfendez vos ennemis et revenez avec la preuve de leur déroute pour gagner de formidables tributs !,"Tant que vous avez moins de 35% de vos points de vie, tous les dégâts subis sont réduits de 50% dans les zones extérieures de Draenor. Donne accès au tournoi de gladiateurs du colisée de Cognefort.",2,25,230479,230487,0,3,3600,824,600,147,67,975743,1336,1335,0,21,0,0,500,1
162,Atelier gobelin,Atelier gnome,Écrasez vos ennemis de votre puissance mécanique !,Débloque un ingénieur personnel qui conçoit une puissante invention tous les jours. Un travailleur d’exception !,2,26,230489,230492,0,1,3600,824,150,157,88,975747,1264,1263,0,0,0,0,150,1
163,Atelier gobelin,Atelier gnome,Écrasez vos ennemis de votre puissance mécanique !,Votre ingénieur accède à cinq nouvelles créations extraordinaires.,2,26,230490,230493,0,2,3600,824,900,158,89,975747,1278,1277,0,0,0,0,300,1
164,Atelier gobelin,Atelier gnome,Écrasez vos ennemis de votre puissance mécanique !,Permet la création d’un véhicule de siège par jour. Foncez vers la victoire sur Draenor !,2,26,230491,230494,0,3,3600,824,1200,159,90,975747,1280,1279,0,1,0,0,500,1
167,Ménagerie,Ménagerie,La ménagerie vous permet d’agrandir votre élevage de familiers.,Augmente les chances de succès de vos pièges en Draenor et diminue le temps de recharge de Ranimer les mascottes. Permet à votre fief d’accueillir 10 de vos mascottes de combat.,2,7,236180,235992,0,2,3600,824,50,163,100,975741,1328,1327,10,3,0,0,300,1
168,Ménagerie,Ménagerie,La ménagerie vous permet d’agrandir votre élevage de familiers.,Débloque une quête quotidienne de combat de mascottes avec des récompenses uniques.,2,7,236181,235993,0,3,3600,824,100,163,100,975741,1330,1329,10,5,0,0,500,1
205,Chantier naval de Mur-de-Givre,Chantier naval de Chutelune,"Construit des navires et lance des missions navales depuis la côte, près de votre fief.",,2,9,230489,230489,0,1,0,0,0,14,14,1126431,0,0,0,1,0,0,0,2
206,Chantier naval de Mur-de-Givre,Chantier naval de Chutelune,"Construit des navires et lance des missions navales depuis la côte, près de votre fief.",,2,9,230489,230489,0,2,0,0,0,14,14,1126431,0,0,2,1,0,0,0,2
207,Chantier naval de Mur-de-Givre,Chantier naval de Chutelune,"Construit des navires et lance des missions navales depuis la côte, près de votre fief.",,2,9,230489,230489,0,3,0,0,0,14,14,1126431,0,0,4,1,0,0,0,2
209,Domaine de classe,Domaine de classe,,,3,0,230489,230489,0,1,0,0,0,154,72,132093,0,0,0,1,0,0,0,0
