ID,Name_lang,PlayerConditionID,VisibleTrackingQuestID,QuestFeedbackEffectID,Flags,MaxHeight,MinHeight,VignetteType,RewardQuestID,UiWidgetSetID,UiMapPinInfoID,ObjectiveType
170,Brise-dos Uru,0,0,977,65636,0,0,0,0,0,0,0
171,Lu Ban,0,0,977,65636,0,0,0,0,0,0,0
172,Molthor,0,0,977,65636,0,0,0,0,0,0,0
173,Krakkanon,0,0,89,0,0,-50,0,0,0,0,0
180,Ecureuil cannibale,22205,0,89,0,0,0,0,0,0,0,0
194,Kul le Tueur de géants,21910,0,89,0,0,-10,0,0,0,0,0
195,Glacemère du canyon,22015,0,89,0,0,0,0,0,0,0,0
196,Cache sire-tonnerre,21965,0,88,0,10,0,0,0,0,0,0
197,Gueulecendre,23327,0,89,0,0,0,0,0,0,0,0
198,Tour distordue dans le temps,23329,0,88,32,0,0,0,0,0,0,0
199,Vétéran loup-de-givre grisonnant,23097,0,90,0,0,0,0,0,0,0,0
200,Pierre fureur-de-feu,23325,0,90,0,0,0,0,0,0,0,0
201,Géant fureur-de-feu,23325,0,89,0,0,0,0,0,0,0,0
202,Borrok le Dévoreur,23344,0,90,0,0,0,0,0,0,0,0
203,Gorg’ak l’Écluseur de lave,23345,0,89,0,0,0,0,0,0,0,0
204,Pierrentraille du Dévoreur,23344,0,88,0,0,0,0,0,0,0,0
205,Veloss,23565,0,89,0,0,0,0,0,0,0,0
207,Ombrevenin,23567,0,89,0,0,0,0,0,0,0,0
211,Coffre poussiéreux,23084,0,88,0,0,0,0,0,0,0,0
212,Maître-lame Zaruk,23601,0,89,0,0,0,0,0,0,0,0
213,Future Vignette Placeholder,0,0,89,4,50,-50,0,0,0,0,0
214,Primaliste Mur’og,24280,0,89,0,0,0,0,0,0,0,0
215,Émanation noire,24373,0,89,0,0,0,0,0,0,0,0
216,Crache-pourriture,24393,0,89,0,0,0,0,0,0,0,0
217,Gueule-de-Mort,24401,0,89,0,0,0,0,0,0,0,0
218,Amaukwa,24402,0,89,0,0,0,0,0,0,0,0
219,Caravane de la Horde de Fer,24407,0,88,0,0,0,0,0,0,0,0
220,Fléau de Fer,24414,0,88,0,0,0,0,0,0,0,0
221,Mande-l’ombre Anga,24415,0,89,0,0,0,0,0,0,0,0
222,Sabot-de-Roche,24454,0,89,0,0,0,0,0,0,0,0
223,Masse d’Aruumel,24556,0,88,0,0,0,0,0,0,0,0
224,Maman hippo gigantesque,24582,0,89,0,0,0,0,0,0,0,0
225,Pied-Froid le Funèbre,24591,0,89,0,0,0,0,0,0,0,0
226,Groupe de chasse de tueurs de géants,24592,0,89,0,0,0,0,0,0,0,0
227,Froide-Défense,24594,0,89,0,0,0,0,0,0,0,0
228,Éclaireur Cherche-Tripe,24595,0,89,0,0,0,0,0,0,0,0
229,Le Batteur,0,34133,89,0,0,0,0,0,0,0,0
230,Yazheera l’Incinératrice,24599,0,89,0,0,0,0,0,0,0,0
231,Dr Chagrin,24620,0,89,0,0,0,0,0,0,0,0
232,Kal’rak l’Ivrogne,24621,0,89,0,0,0,0,0,0,0,0
233,Cinglaspic,24626,0,89,0,0,0,0,0,0,0,0
234,Nixxie la Gobeline,24635,0,89,0,0,0,0,0,0,0,0
235,Insecte gigantesque,24637,0,89,0,0,0,0,0,0,0,0
236,Golem frénétique,24639,0,89,0,0,0,0,0,0,0,0
237,Cro Tranchechair,24641,0,89,0,0,0,0,0,0,0,0
238,Mère-pondeuse Hami,24642,0,89,0,0,0,0,0,0,0,0
239,Ragemarée,24644,0,89,0,0,0,0,0,0,0,0
240,Larve,24646,0,89,0,0,0,0,0,0,0,0
241,Aarko,24666,0,90,0,0,0,0,0,0,0,0
242,Martolaire,24668,0,89,0,0,0,0,0,0,0,0
243,Aile-Scintillante,24680,0,89,0,0,0,0,0,0,0,0
244,Tireur de la Horde de Fer,24694,0,89,0,0,0,0,0,0,0,0
245,Ra’kahn,24705,0,89,0,0,0,0,0,0,0,0
246,Sangranthe le Colosse,24706,0,89,0,0,0,0,0,0,0,0
247,Rugidan,24709,0,89,0,0,0,0,0,0,0,0
248,Sauver le Séjour de l’Anachorète,24711,0,90,0,0,0,0,0,0,0,0
249,Redresseur de torts itinérant,24717,0,89,0,0,0,0,0,0,0,0
250,Lo’marg Boie-Mâchoire,24721,0,89,0,0,0,0,0,0,0,0
251,Écho de Marmon,24745,34221,89,0,0,0,0,0,0,0,0
252,Serpent géant,24748,0,89,0,0,0,0,0,0,0,0
253,Chasseur de la Horde de Fer,24775,0,89,0,0,0,0,0,0,0,0
254,Le Rampant des ossements,24992,0,89,0,0,0,0,0,0,0,0
255,Mère des couvées Reeg’ak,24995,0,89,0,0,0,0,0,0,0,0
256,Grande démoniste Duress,25024,0,89,0,0,0,0,0,0,0,0
257,Grognegueule,25078,0,89,0,0,0,0,0,0,0,0
258,Gelée royale,25079,0,89,0,0,0,0,0,0,0,0
259,Poissonnier blafard,25156,0,89,0,0,0,0,0,0,0,0
260,Trésor gelé,25169,0,90,0,0,0,0,0,0,0,0
261,Fureur cyclonique,25170,0,89,0,0,0,0,0,0,0,0
262,Kharazos le Triomphant,31421,35219,89,0,0,0,0,0,0,0,0
263,Galzomar,31421,35219,89,0,0,0,0,0,0,0,0
264,Azika la sorcière du givre,27814,0,89,0,50,-50,0,0,0,0,0
265,Caldera Makrah,27814,0,89,0,50,-50,0,0,0,0,0
266,Champion Logor,27814,0,89,0,50,-50,0,0,0,0,0
267,Kizi Tire-Juste,27814,0,89,0,50,-50,0,0,0,0,0
268,Maître de la terre Rogok,27814,0,89,0,50,-50,0,0,0,0,0
269,Élémentaliste Utrah,27814,0,89,0,50,-50,0,0,0,0,0
270,Matrone de la forge Targa,27814,0,89,0,50,-50,0,0,0,0,0
271,Kalgor Tomberival,27814,0,89,0,50,-50,0,0,0,0,0
272,Brise-ligne Drugg,0,0,89,0,50,-50,0,0,0,0,0
273,Lorgrun Poing-de-Fer,27814,0,89,0,50,-50,0,0,0,0,0
274,Magmos le brise-montagne,27814,0,89,0,50,-50,0,0,0,0,0
275,Cheftaine de guerre Okrilla,0,0,89,0,50,-50,0,0,0,0,0
276,Éclaireuse Draga,27814,0,89,0,50,-50,0,0,0,0,0
277,Pyro-invocatrice Zindra,27814,0,89,0,50,-50,0,0,0,0,0
278,Cuir-balafré Kragor,27814,0,89,0,50,-50,0,0,0,0,0
279,Maître-éclaireur Hasark,27814,0,89,0,50,-50,0,0,0,0,0
280,Casse-crâne Grun,27814,0,89,0,50,-50,0,0,0,0,0
281,Matrone de pierre Shula,0,0,89,0,50,-50,0,0,0,0,0
282,Invocateur de guerre Bargol,27814,0,89,0,50,-50,0,0,0,0,0
283,Maître des worgs Rakan,0,0,89,0,50,-50,0,0,0,0,0
284,Bâtiment attaqué,0,0,120,70,50,-50,0,0,0,0,0
285,Essoufflé,25280,0,89,0,0,0,0,0,0,0,0
286,Klikixx,0,34498,89,0,0,0,0,0,0,0,0
287,Avalanche lige-fer,27814,0,89,0,50,-50,0,0,0,0,0
288,Inferno lige-fer,27814,0,89,0,50,-50,0,0,0,0,0
289,Engin de guerre de la Horde de Fer,0,0,89,0,50,-50,0,0,0,0,0
290,Sous-chef Mugrah,0,0,89,0,50,-50,0,0,0,0,0
291,Objectif bonus : glacier Interdit,25308,0,116,64,0,0,0,0,0,0,0
292,Hache glacée,25306,0,0,0,0,0,0,0,0,0,0
293,Gorum,25314,0,89,0,0,0,0,0,0,0,0
294,Objectif bonus : la caverne Épine-Sanglante,25315,0,116,66,0,0,0,0,0,0,0
295,Travegueule,0,0,89,0,50,-50,0,0,0,0,0
296,Contremaître Fallow,0,0,89,0,50,-50,0,0,0,0,0
297,Croc-Funeste,0,0,89,0,50,-50,0,0,0,0,0
298,Givrebec gargantuesque,25330,0,89,0,0,0,0,0,0,0,0
299,Marok Main-Funeste,0,0,89,0,50,-50,0,0,0,0,0
300,Brotoculus,25337,0,90,0,104,0,0,0,0,0,0
301,Objectif bonus : creux de la Morsure de givre,25340,0,116,66,0,0,0,0,0,0,0
302,Objectif bonus : colline de Triste-Givre,25340,0,116,66,0,0,0,0,0,0,0
303,Objectif bonus : falaises Fureur-de-Pierre,25342,0,116,66,0,0,0,0,0,0,0
304,Ug’lok le Givré,25345,0,89,0,0,0,0,0,0,0,0
305,Brotoculus,25337,0,89,0,0,0,0,0,0,0,0
306,Yaga la Balafrée,25376,0,89,0,0,0,0,0,0,0,0
308,Objectif bonus : À la découpe,25460,0,116,66,0,0,0,0,0,0,0
309,Objectif bonus : Désolation d’Aruuna,25472,0,116,66,0,0,0,0,0,0,0
310,Maître de guerre Blugthol,25473,0,89,0,0,0,0,0,0,0,0
311,Bombe explosée,0,0,118,2,50,-50,0,0,0,0,0
312,Objectif bonus : la chute de Zorkra,25494,0,116,66,0,0,0,0,0,0,0
313,Prêtre de la serre Zorkra,25495,0,89,0,0,0,0,0,0,0,0
314,Shirzir,25499,0,89,0,0,0,0,0,0,0,0
315,Objectif bonus : scierie de Mor’gran ,25527,0,116,66,0,0,0,0,0,0,0
316,Objectif bonus : Le cloître des Âmes,25528,0,116,66,0,0,0,0,0,0,0
317,Jehil le Grimpeur,25553,0,89,0,0,0,0,0,0,0,0
318,Capitaine Barbe-de-Fer,25592,0,89,0,0,0,0,0,0,0,0
319,Objectif bonus : le mor Scintillant,25598,0,116,66,0,0,0,0,0,0,0
320,La lame de cristal de Torvath,25631,0,90,0,104,0,0,0,0,0,0
321,La lame de cristal de Torvath,25631,0,88,0,104,0,0,0,0,0,0
322,Allez ici,0,0,60,70,50,-50,0,0,0,0,0
323,Envahisseur,0,0,119,66,0,0,0,0,0,0,0
324,Objectif bonus : Champs Funéraires,25713,0,116,66,0,0,0,0,0,0,0
325,Objectif bonus : port Poing-de-Fer,25728,0,116,66,0,0,0,0,0,0,0
326,Boss sire-tonnerre,0,0,121,6,0,0,0,0,0,0,0
327,Gruuk,25776,0,89,0,0,-10,0,0,0,0,0
328,Gurun,25803,0,89,0,0,-10,0,0,0,0,0
329,Saboteur,0,0,119,2,0,0,0,0,0,0,0
330,Glacecroc,25809,0,89,0,0,-10,0,0,0,0,0
331,No’losh,0,34859,89,0,0,0,0,0,0,0,0
332,Allumer les braseros,25855,0,89,0,0,0,0,0,0,0,0
333,Objectif bonus : la côte Orunaï,25854,0,116,66,0,0,0,0,0,0,0
334,Grutush le Pilleur,25856,0,89,0,0,-10,0,0,0,0,0
335,Gennadien,26030,34929,89,0,0,0,0,0,0,0,0
336,Mère Araneae,26058,0,89,0,0,0,0,0,0,0,0
337,Crin-de-sang dissimulé,26060,0,89,0,0,0,0,0,0,0,0
338,Doug Test - Vignette,0,0,0,2,0,-50,0,0,0,0,0
339,Gaz’orda,26160,0,89,0,0,0,0,0,0,0,0
340,Sulfurieux,28078,0,89,0,0,0,0,0,0,0,0
341,Gangrécorce,26309,0,89,0,0,0,0,0,0,0,0
342,Bâtiment menacé,0,0,60,70,0,0,0,0,0,0,0
343,Prétorien fongique,26550,0,89,0,0,0,0,0,0,0,0
344,Sergent,0,0,60,66,0,0,0,0,0,0,0
345,Gorens,0,0,43,66,0,0,0,0,0,0,0
346,"Sikthiss, Vierge du Massacre",31421,35219,89,0,0,0,0,0,0,0,0
347,Le Gardien,26638,0,89,0,0,0,0,0,0,0,0
348,Skagg,26681,35244,89,0,0,0,0,0,0,0,0
349,Roi-ronce Fili,22944,0,89,0,0,0,0,0,0,0,0
350,Bahamyeu,26751,0,89,0,0,0,0,0,0,0,0
351,Esprits ressuscités,0,0,203,1094,0,0,0,0,0,0,0
354,L’œuf de Varasha,26815,0,90,0,0,0,0,0,0,0,0
355,Bashiok,26816,0,89,0,0,0,0,0,0,0,0
356,L’œuf de Varasha,26815,0,88,0,104,0,0,0,0,0,0
357,Vignette Placeholder,0,0,89,0,50,-50,0,0,0,0,0
358,Sombre Maître Go’vid,26893,0,89,0,0,0,0,0,0,0,0
359,Coffre de Nizzix,26913,0,88,0,0,0,0,0,0,0,0
360,Nacelle de sauvetage échouée,26913,0,88,0,0,0,0,0,0,0,0
361,Brasille l’ardent,26922,0,89,0,0,0,0,0,0,0,0
362,Morva Torsâme,26944,0,89,0,0,0,0,0,0,0,0
363,Défenseur blessé,0,0,128,66,0,0,0,0,0,0,0
364,Rai’vosh,26959,0,89,0,0,0,0,0,0,0,0
365,Sombre-Serre,26961,0,89,0,0,0,0,0,0,0,0
366,Tourmenteur d’âmes Torek,31131,0,89,0,0,0,0,0,0,0,0
367,Kronus,36348,0,129,66,0,0,0,0,0,0,0
368,Crograal,36349,0,84,66,0,0,0,0,0,0,0
369,Danselame Aeryx,26982,0,89,0,0,0,0,0,0,0,0
370,Nozzand l’explorateur,27019,0,89,0,0,0,0,0,0,0,0
371,Magmastoc,31146,0,89,0,0,-50,0,0,0,0,0
372,Portail du Broyeur-d’âmes,27039,0,90,0,0,-50,0,0,0,0,0
373,Jacasse,31145,0,89,0,0,-50,0,0,0,0,0
374,Grointintin,31148,0,89,0,0,-50,0,0,0,0,0
375,Tor’goroth le Mangeur d’âmes,31143,0,89,0,0,-50,0,0,0,0,0
376,Fils de Goramal,31147,0,89,0,0,-50,0,0,0,0,0
377,Cache de la Masse-Sanglante,0,0,88,8,0,-50,0,0,0,0,0
378,Enavra,27099,0,89,0,0,0,0,0,0,0,0
379,Glouton,0,0,108,68,0,0,0,0,0,0,0
380,Défenseur muté,0,0,43,68,0,0,0,0,0,0,0
381,Griffe-Rouge le Farouche,27137,0,89,0,0,0,0,0,0,0,0
382,Plume-Prodigieuse,27139,0,89,0,0,-35,0,0,0,0,0
383,Gar’lua la mère des loups,27141,0,89,0,0,0,0,0,0,0,0
384,Sabot-Tordu l’Enragé,27143,0,89,0,0,-35,0,0,0,0,0
385,Luisefaë,27729,35725,89,0,0,0,0,0,0,0,0
386,Ba’ruun,0,35731,89,0,0,0,0,0,0,0,0
387,Shinri,30994,35732,89,0,0,0,0,0,0,0,0
388,Péon terrifié,0,0,133,70,0,0,0,0,0,0,0
389,Détonateur d’explosif gobelin,27185,0,90,0,0,0,0,0,0,0,0
390,Gronnlin terrifiant,0,0,43,70,0,0,0,0,0,0,0
391,Épée de maître-lame,27220,0,90,0,0,0,0,0,0,0,0
392,Grisegueule,27225,0,89,0,0,0,0,0,0,0,0
393,Objectif bonus : excellent terrain de chasse d’Hemet,27251,0,116,66,0,0,0,0,0,0,0
394,Voyant du Vide Kalurg,27294,0,89,0,0,0,0,0,0,0,0
395,Canne à pêche abandonnée,27305,0,90,0,0,0,0,0,0,0,0
396,Rejeton du Néant,27316,0,89,0,0,0,0,0,0,0,0
397,Ophiis,27323,0,89,0,0,0,0,0,0,0,0
398,Implorateur céleste Korast,27327,0,89,0,0,-35,0,0,0,0,0
399,Mère Om’ra,0,33642,89,0,0,0,0,0,0,0,0
400,Objectif bonus : pilleur de ruines,27340,0,116,66,0,0,0,0,0,0,0
401,Peau-de-Silex,27344,0,89,0,0,0,0,0,0,0,0
402,Lys en parfait état,27348,0,90,0,0,0,0,0,0,0,0
403,Lieu de rassemblement,27345,0,136,70,0,0,0,0,0,0,0
404,Ru’klaa,27349,0,89,0,0,0,0,0,0,0,0
405,Sporéon le « Roi » fou,0,35906,89,0,0,0,0,0,0,0,0
406,Reine de la ruche Skrikka,27353,0,89,0,0,0,0,0,0,0,0
407,Insha’tar,27360,0,89,0,0,0,0,0,0,0,0
408,Coffre abandonné,27363,0,90,0,0,0,0,0,0,0,0
409,Kreego le Marteleur,0,35910,89,0,0,0,0,0,0,0,0
410,Tura’aka,27373,0,89,0,0,0,0,0,0,0,0
411,Chasseur Dent-Noire,27375,0,89,0,0,-35,0,0,0,0,0
412,Eclaireur Pokhar,27383,0,89,0,0,-35,0,0,0,0,0
413,Malroc Scinde-Pierre,27384,0,89,0,0,0,0,0,0,0,0
414,Voltigeuse Duretha,27399,0,89,0,0,-35,0,0,0,0,0
415,Racine-Profonde,31064,0,89,0,0,-50,0,0,0,0,0
416,Collecter du minerai surpuissant,0,0,203,1094,0,0,0,0,0,0,0
417,Collecter du minerai surpuissant,0,0,203,1094,0,0,0,0,0,0,0
418,Course en stade,0,0,203,1094,0,0,0,0,0,0,0
420,Butin d’Orpion,27523,0,88,0,0,0,0,0,0,0,0
421,Brûlevent sire-tonnerre,0,0,119,2,0,0,0,0,0,0,0
