ID,Description_lang,ModifiedCraftingCategoryID,ItemBonusTreeID,Flags,Field_9_1_0_38511_004,ItemContextOffset
86,Augmente l’Évitement et rend parfois des points de vie en cas de dégâts subis.,56,3449,0,0,0
87,Chance d’obtenir des ressources si vous tuez un ennemi rapportant de l’expérience ou de l’honneur.,56,3450,0,0,0
88,Chance de créer un granule à proximité. À ramasser pour augmenter votre carac. princ. pendant 15 s.,56,3451,0,0,0
89,Augmente la Vitesse et la vitesse de déplacement monté au sol en Ombreterre.,56,3452,0,0,0
90,"Chaque coup subi génère des étincelles. À 5 charges, l’attaquant suivant subit des dégâts Cosmiques.",56,3453,0,0,0
91,Chaque ennemi tué accroît votre carac. sec. la plus élevée pendant 20 s. Cumulable jusqu’à 5 fois.,56,3454,0,0,0
92,"Augmente la durée des effets conférés par les flacons, les élixirs et la nourriture de 50%.",56,3455,0,0,0
93,Fixe le niveau d’objet à 400 et le niveau requis à 70.,84,3510,0,0,0
94,,59,0,0,0,0
95,,60,0,0,0,0
96,,61,0,0,0,0
97,,62,0,0,0,0
98,,63,0,0,0,0
99,,64,0,0,0,0
100,,65,0,0,0,0
101,Set base ilevel to 51 (DNT),66,3137,0,0,0
102,Set base ilevel to 60 (DNT),67,3146,0,0,0
103,No Effect on this test finishing reagent (DNT),68,0,0,0,0
104,No Effect on this test finishing reagent (DNT),69,0,0,0,0
105,Orne votre armure de pointes épaisses et ajoute Équipement unique : embellissement (2).,87,3600,0,0,0
106,,71,0,0,0,0
107,"Fixe à 249 le niveau d’objet d’un plan, d’un patron ou d’une recette de rang 1.",83,0,0,0,4
109,,72,0,0,0,0
110,,74,0,0,0,0
111,,75,0,0,0,0
112,,73,0,0,0,0
113,,78,0,0,0,0
114,,77,0,0,0,0
115,,76,0,0,0,0
116,,79,0,0,0,0
117,,80,0,0,0,0
118,,81,0,0,0,0
119,,89,0,0,0,0
120,,90,0,0,0,0
121,,91,0,0,0,0
122,,92,0,0,0,0
123,,93,0,0,0,0
124,,94,0,0,0,0
125,,95,0,0,0,0
126,,96,0,0,0,0
127,,97,0,0,0,0
128,,98,0,0,0,0
129,,99,0,0,0,0
130,,100,0,0,0,0
131,,101,0,0,0,0
132,,102,0,0,0,0
133,,103,0,0,0,0
134,,104,0,0,0,0
136,,106,0,0,0,0
137,,492,0,0,0,0
138,,108,0,0,0,0
139,,109,0,0,0,0
140,,110,0,0,0,0
141,,111,0,0,0,0
142,,112,0,0,0,0
144,,114,0,0,0,0
145,,115,0,0,0,0
146,,116,0,0,0,0
148,,118,0,0,0,0
149,,119,0,0,0,0
150,,120,0,0,0,0
151,,121,0,0,0,0
152,,122,0,0,0,0
153,,123,0,0,0,0
154,,124,0,0,0,0
155,Augmente la Concentration rendue par les découvertes inventives de $ev1 %.,125,0,1,0,0
156,+$ev1 à $en1 et +$ev2% à $en2.,126,0,1,0,0
157,"+$ev1% de chances de vous améliorer dans votre métier, mais difficulté de la recette +$ev2.",127,0,0,0,0
158,+$ev1 à $en1 et +$ev2 à $en2.,128,0,0,0,0
159,+$ev1 à $en1 et +$ev2 à $en2.,129,0,0,0,0
160,50% à la durée des potions des îles aux Dragons par application et ajoute Éq. unique : embellissement (2).,130,3599,0,0,0
161,Rallonge l’effet « bien nourri » des plats des îles aux Dragons de 100%. Dure après la mort.,131,3598,0,0,0
163,Increases armor by x and reduces durability loss of this armor piece. (DNT),85,0,0,0,0
164,+$ev1 à $en1.,133,0,0,0,0
165,+$ev1 à $en1.,134,0,0,0,0
166,Score de Coup critique et Hâte garantis.,135,3725,1,0,0
168,,57,0,0,0,0
169,,57,0,0,0,0
170,,57,0,0,0,0
171,,156,0,0,0,0
172,,157,0,0,0,0
173,,158,0,0,0,0
174,,159,0,0,0,0
175,,160,0,0,0,0
176,,161,0,0,0,0
177,,162,0,0,0,0
178,,139,0,0,0,0
179,,137,0,0,0,0
180,,138,0,0,0,0
181,,140,0,0,0,0
182,,141,0,0,0,0
183,,144,0,0,0,0
184,,142,0,0,0,0
185,,143,0,0,0,0
186,,145,0,0,0,0
187,,146,0,0,0,0
188,,147,0,0,0,0
189,,154,0,0,0,0
191,,0,0,0,0,0
192,,149,0,0,0,0
193,,151,0,0,0,0
194,,155,0,0,0,0
195,,163,0,0,0,0
196,"+$ev1% de chances de progresser en calligraphie, mais difficulté de la recette +$ev2.",152,0,0,0,0
197,Augmente la Concentration rendue par les découvertes inventives de $ev1 % et votre $en2 de $ev2.,153,0,0,0,0
198,,170,0,0,0,0
199,,171,0,0,0,0
200,,172,0,0,0,0
201,,173,0,0,0,0
203,,175,0,0,0,0
204,,176,0,0,0,0
205,"+$ev1% de chances de vous améliorer en joaillerie, mais difficulté de la recette +$ev2.",364,0,1,0,0
206,Augmente la Concentration rendue par les découvertes inventives de $ev1 % et votre $en2 de $ev2.,365,0,0,0,0
207,"+$ev1% de chances supplémentaires de vous améliorer en couture, mais difficulté de la recette +$ev2.",366,0,0,0,0
208,Augmente la Concentration rendue par les découvertes inventives de $ev1 % et votre $en2 de $ev2 %.,367,0,0,0,0
209,Augmente les composants économisés grâce à Ingéniosité de $ev1%.,368,0,0,0,0
210,,369,0,0,0,0
211,,370,0,0,0,0
212,,371,0,0,0,0
213,Augmente la Maîtrise au-dessus de 90% des points de vie. Ajoute Éq. unique : embellissement (2).,372,3843,0,0,0
214,,373,0,0,0,0
215,Vos sorts ont une chance de créer une onde temporelle. Ajoute Éq. unique : embellissement (2).,374,3850,0,0,0
216,,375,0,0,0,0
217,,376,0,0,0,0
218,,377,0,0,0,0
219,,378,0,0,0,0
220,,379,0,0,0,0
221,,380,0,0,0,0
222,Polyvalence et Hâte garanties.,390,3742,1,0,0
223,Maîtrise et Hâte garanties.,389,3743,1,0,0
224,Polyvalence et Maîtrise garanties.,388,3744,1,0,0
225,Score de Coup critique et Maîtrise garantis.,391,3741,1,0,0
226,Polyvalence et score de Coup critique garantis.,392,3745,1,0,0
227,Les attaques physiques infligent parfois + de dég. physiques. Ajoute Éq. unique : embellissement (2).,394,3747,0,0,0
228,Imprègne l’objet de l’essence de la putréfaction. Ajoute Équipement unique : embellissement (2).,393,3749,0,0,0
229,,395,0,0,0,0
230,Ajoutez ce délicieux ingrédient secret à votre recette pour augmenter le nombre de portions.,396,0,0,0,0
232,,399,0,0,0,0
233,NivO fixé selon la qualité de fabrication (395 - 408).,84,3793,0,0,0
234,NivO fixé selon la qualité de fabrication (408 - 421).,84,3794,0,0,0
235,NivO fixé selon la qualité de fabrication (330 - 343) et niveau requis à 64. Objet défini comme lié.,88,3795,0,0,0
236,NivO fixé selon la qualité de fabrication (343 - 356) et niveau requis à 70. Objet défini comme lié.,400,3796,0,0,0
237,NivO fixé selon la qualité de fabrication (356 - 369) et niveau requis à 70. Objet défini comme lié.,400,3797,0,0,0
238,NivO fixé selon la qualité de fabrication (369 - 382) et niveau requis à 70. Objet défini comme lié.,400,3798,0,0,0
239,Élimine tout gaspillage en préparant des portions parfaites. Confère $ev1 $en1 à cette recette.,403,0,0,0,0
240,Commencer un repas par une salade généreuse permet d’avoir des restes. Confère $ev1 $en1 à ce plat.,404,0,0,0,0
241,,405,0,0,0,0
242,,408,0,0,0,0
243,,407,0,0,0,0
244,,409,0,0,0,0
245,,406,0,0,0,0
246,,410,0,0,0,0
247,,411,0,0,0,0
248,,412,0,0,0,0
249,,413,0,0,0,0
250,,443,3805,0,0,0
251,,442,3806,0,0,0
252,,422,3807,0,0,0
253,,445,3808,0,0,0
254,,444,3809,0,0,0
255,,426,0,0,0,0
256,,427,0,0,0,0
257,,414,0,0,0,0
258,,415,0,0,0,0
259,,416,0,0,0,0
260,,417,0,0,0,0
261,,418,0,0,0,0
262,,419,0,0,0,0
263,,420,0,0,0,0
264,Remplace une caractéristique aléatoire par de l’Inventivité.,429,3810,0,0,0
265,,430,0,0,0,0
266,,431,0,0,0,0
267,Réduit les chances de dysfonctionnement du bricolage de 15 %. Ne se cumule pas avec les bonus de spécialisation similaires.,432,3811,0,0,0
268,Les bricolages insérés dans cet appareil ne peuvent plus subir de dysfonctionnement catastrophique.,433,3812,0,0,0
269,Le bricolage dans cet appareil déloge parfois la batterie au lieu de subir un dysfonctionnement.,434,3815,0,0,0
270,Assigne la caractéristique secondaire Coup critique à des lunettes ou des brassards d’ingénierie.,435,3878,0,0,0
271,Assigne la caractéristique secondaire Hâte à des lunettes ou des brassards d’ingénierie.,436,3877,0,0,0
272,Assigne la caractéristique secondaire Maîtrise à des lunettes ou des brassards d’ingénierie.,437,3879,0,0,0
273,Assigne la caractéristique secondaire Polyvalence à des lunettes ou des brassards d’ingénierie.,438,3880,0,0,0
274,"+$ev1% de chances de progresser en ingénierie, mais difficulté de la recette +$ev2.",439,0,0,0,0
275,+$ev1 à $en1 et +$ev2 à $en2.,440,0,0,0,0
276,Vos soins ont une chance de tirer une fléchette curative. Ajoute Éq. unique : embellissement (2).,441,3834,0,0,0
278,Remplace une caractéristique aléatoire par Ingéniosité.,450,3881,0,0,0
279,Remplace une caractéristique aléatoire par Fabrication multiple.,451,3882,0,0,0
280,Remplace une caractéristique aléatoire par Vitesse d’artisanat.,452,3883,0,0,0
281,Remplace une caractéristique aléatoire par Finesse.,453,3884,0,0,0
282,Remplace une caractéristique aléatoire par Perception.,454,3885,0,0,0
283,Remplace une caractéristique aléatoire par Adresse.,455,3886,0,0,0
284,,424,0,0,0,0
285,,425,0,0,0,0
287,Modifie l’apparence d’une arme issue des forges de Draenor pour la rendre impressionnante.,459,3986,0,0,0
288,Modifie l’apparence d’une arme issue des forges de Draenor pour la rendre remarquable.,459,3987,0,0,0
289,Modifie l’apparence d’une armure issue des forges de Draenor pour la rendre impressionnante.,460,3986,0,0,0
290,Modifie l’apparence d’une armure issue des forges de Draenor pour la rendre remarquable.,460,3987,0,0,0
291,Modifie l’apparence de lunettes issues de l’ingénierie de Draenor pour les rendre impressionnantes.,461,3986,0,0,0
292,Modifie l’apparence de lunettes issues de l’ingénierie de Draenor pour les rendre remarquables.,461,3987,0,0,0
293,Modifie l’apparence d’armes à feu issues de l’ingénierie de Draenor pour les rendre impressionnantes.,462,3986,0,0,0
294,Modifie l’apparence d’armes à feu issues de l’ingénierie de Draenor pour les rendre remarquables.,462,3987,0,0,0
295,Modifie l’apparence d’une armure issue du travail du cuir de Draenor pour la rendre impressionnante.,463,3986,0,0,0
296,Modifie l’apparence d’une armure issue du travail du cuir de Draenor pour la rendre remarquable.,463,3987,0,0,0
297,Modifie l’apparence d’une armure  issue de la couture de Draenor pour la rendre impressionnante.,464,3986,0,0,0
298,Modifie l’apparence d’une armure issue de la couture de Draenor pour la rendre remarquable.,464,3987,0,0,0
299,Modifie l’apparence d’armes issues de la calligraphie de Draenor pour les rendre impressionnantes.,465,3986,0,0,0
300,Modifie l’apparence d’armes issues de la calligraphie de Draenor pour les rendre remarquables.,465,3987,0,0,0
302,"Garantit à votre équipement façonné une amélioration complètement imperceptible, mais bien réelle.",467,4049,0,0,0
303,Augmente le niveau d’objet à 450 dans les arènes et sur les champs de bataille.,468,4076,0,0,0
304,Augmente le niveau d’objet à 450 dans les arènes et sur les champs de bataille.,469,4076,0,0,0
305,Augmente le niveau d’objet à 450 dans les arènes et sur les champs de bataille.,470,4076,0,0,0
306,Augmente le niveau d’objet à 437 dans les arènes et sur les champs de bataille.,471,4077,0,0,0
307,Augmente le niveau d’objet à 437 dans les arènes et sur les champs de bataille.,472,4077,0,0,0
308,Augmente le niveau d’objet à 437 dans les arènes et sur les champs de bataille.,473,4077,0,0,0
309,Fixe le nivO de départ selon la qualité de fabrication (de 382 à 395). Confère Ingéniosité artisanale.,474,4107,0,0,0
310,Fixe le nivO de départ selon la qualité de fabrication (de 411 à 424). Confère Ombreflamme artisanale.,475,4108,0,0,0
311,Fixe le nivO selon la qualité de fabrication (de 382 à 395) et niveau requis à 70. Objet défini comme lié.,400,4111,0,0,0
312,Fixe le nivO selon la qualité de fabrication (de 395 à 408).,400,4112,0,0,0
313,NivO fixé selon la qualité de fabrication (424 - 437).,476,4113,0,0,0
314,Fixe le nivO selon la qualité de fabrication (de 408 à 418).,476,4114,0,0,0
315,Fixe le nivO selon la qualité de fabrication (de 434 à 444).,476,4115,0,0,0
316,Fixe le nivO selon la qualité de fabrication (de 434 à 447).,476,4116,0,0,0
317,Infliger des dégâts peut entraîner des dégâts d’ombreflamme cumulables. Ajoute Éq. unique : embellissement (2).,477,4118,0,0,0
318,Renforcement en cas d’interruption hors incantation. Ajoute Éq. unique : embellissement (2).,478,4129,0,0,0
319,Subir des effets affectant le déplacement accroît les dégâts. Ajoute Éq. unique : embellissement (2),479,4135,0,0,0
320,,480,0,0,0,0
321,Réduit votre vitesse de chute pendant 10 s. Uniquement utilisable sur les îles aux Dragons.,481,4152,0,0,0
323,Améliore vos bandages des îles aux Dragons. Uniquement utilisable sur les îles aux Dragons.,483,4153,0,0,0
324,,487,3481,0,0,0
325,,487,4165,0,0,0
326,,488,4010,0,0,0
327,,488,4166,0,0,0
328,,486,0,0,0,0
329,Fixe le nivO de départ selon la qualité de fabrication (de 450 à 463). Confère Originaire du Rêve.,490,4183,0,0,0
330,Fixe le nivO selon la qualité de fabrication (de 463 à 476).,491,4184,0,0,0
331,Fixe le nivO selon la qualité de fabrication (de 473 à 486).,491,4185,0,0,0
332,Fixe le nivO selon la qualité de fabrication (de 434 à 447).,400,4188,0,0,0
334,Les techniques peuvent rapporter des carac. secondaires. Ajoute Unique – Équipé : embelli. (2).,493,4226,0,0,0
335,Augmente le niveau d’objet à 476 dans les arènes et sur les champs de bataille.,494,4234,0,0,0
336,Augmente le niveau d’objet à 476 dans les arènes et sur les champs de bataille.,496,4234,0,0,0
337,Augmente le niveau d’objet à 476 dans les arènes et sur les champs de bataille.,498,4234,0,0,0
338,Augmente le niveau d’objet à 489 dans les arènes et sur les champs de bataille.,495,4235,0,0,0
339,Augmente le niveau d’objet à 489 dans les arènes et sur les champs de bataille.,497,4235,0,0,0
340,Augmente le niveau d’objet à 489 dans les arènes et sur les champs de bataille.,499,4235,0,0,0
341,"Avec 70+ % de points de vie, donne du Coup critique cumulé. Ajoute Unique - Équipé : embelli. (2).",500,4237,0,0,0
342,Certifie l’équipement fabriqué pour les champs de bataille en JcJ afin de pouvoir l’adapter au nivO $ev1.|n|nLa fabrication en nécessite plusieurs.,502,4273,0,0,0
343,Certifie l’équipement fabriqué pour les champs de bataille en JcJ afin de pouvoir l’adapter au nivO $ev1.|n|nLa fabrication en nécessite plusieurs.,503,4272,0,0,0
344,Certifie l’équipement fabriqué pour les champs de bataille en JcJ afin de pouvoir l’adapter au nivO $ev1.|n|nLa fabrication en nécessite plusieurs.,504,4274,0,0,0
345,,505,4281,0,0,0
346,,505,4214,0,0,0
347,"Vos techniques de soins peuvent vous lier à un personnage-joueur allié, ce qui confère aux deux un bonus de Polyvalence en fonction de la distance. Ajoute également Unique – Equipé : embellissement (2).",507,4290,0,0,0
348,Champifleur,508,0,0,0,0
349,Pose-appât,509,0,0,0,0
350,Orbinide,510,0,0,0,0
351,Floraison bénie,511,0,0,0,0
352,Lance d’Arathor,512,0,0,0,0
353,Minerai commun,513,0,0,0,0
354,Minerai rare 01,514,0,0,0,0
355,Minerai rare 02,515,0,0,0,0
357,Fixe le nivO de départ selon la qualité de fabrication (593 à 606). Confère Artisanat de présage.,517,4321,0,0,0
358,Fixe le nivO de départ selon la qualité de fabrication (564 à 577). Confère Artisanat de base.,519,4337,0,0,0
359,Fixe le nivO de départ selon la qualité de fabrication (489 à 502). Confère Originaire de l’éveil.,520,4339,0,0,0
360,Augmente le niveau d’objet à 528 dans les arènes et sur les champs de bataille.,524,4342,0,0,0
361,Augmente le niveau d’objet à 528 dans les arènes et sur les champs de bataille.,522,4342,0,0,0
362,Augmente le niveau d’objet à 528 dans les arènes et sur les champs de bataille.,523,4342,0,0,0
363,Augmente le niveau d’objet à 515 dans les arènes et sur les champs de bataille.,525,4343,0,0,0
364,Augmente le niveau d’objet à 515 dans les arènes et sur les champs de bataille.,526,4343,0,0,0
365,Augmente le niveau d’objet à 515 dans les arènes et sur les champs de bataille.,527,4343,0,0,0
366,,528,0,0,100,0
367,Fixe le nivO selon la qualité de fabrication (de 473 à 486).,400,4367,0,0,0
368,Fixe le nivO selon la qualité de fabrication (de 502 à 515).,521,4368,0,0,0
369,Fixe le nivO selon la qualité de fabrication (de 512 à 525).,521,4369,0,0,0
370,Augmente le niveau d’objet à 489 dans les arènes et sur les champs de bataille.,529,4404,0,0,0
371,Augmente le niveau d’objet à 489 dans les arènes et sur les champs de bataille.,530,4404,0,0,0
372,Augmente le niveau d’objet à 489 dans les arènes et sur les champs de bataille.,531,4404,0,0,0
373,Augmente le niveau d’objet à 476 dans les arènes et sur les champs de bataille.,532,4405,0,0,0
374,Augmente le niveau d’objet à 476 dans les arènes et sur les champs de bataille.,533,4405,0,0,0
375,Augmente le niveau d’objet à 476 dans les arènes et sur les champs de bataille.,534,4405,0,0,0
376,,535,0,0,0,0
377,,536,0,0,0,0
378,,537,0,0,0,0
379,,538,0,0,0,0
380,,539,0,0,0,0
383,,542,0,0,0,0
384,,543,0,0,0,0
385,,544,0,0,0,0
386,,545,0,0,0,0
387,,546,0,0,0,0
388,Augmente votre $en2 de $ev2 et les composants économisés grâce à l’Ingéniosité de $ev1 %.,547,0,0,0,0
389,Augmente votre $en1 de $ev1.,548,0,0,0,0
390,Vos sorts et techniques ont une chance d’infliger des dégâts magiques supplémentaires. L’école choisie dépend des gemmes serties. $@spelldesc437127,549,4449,0,0,0
391,$@spelldesc435992 $@spelldesc437127,550,4446,0,0,0
392,"Lorsque vous subissez des dégâts alors que vos PV sont faibles, vous vous protégez derrière la lumière des étoiles. La fréquence à laquelle cet effet peut se déclencher augmente en fonction des gemmes serties. $@spelldesc437127",551,4456,0,0,0
393,Augmente votre $en1 de $ev1 et vos chances de gagner un point de compétence de $ev2 %.,552,0,0,0,0
394,,553,0,0,0,0
395,,554,0,0,0,0
396,,555,0,0,0,0
397,,556,0,0,0,0
398,,557,4640,0,0,0
399,,557,4461,0,0,0
400,"Lorsque vous infligez des dégâts à une cible, vous avez une chance de bénir votre arme, ce qui augmente votre caractéristique secondaire la plus élevée. Cet effet se dissipe lentement sur la durée.$@spelldesc437127",559,4681,0,0,0
401,Vous accueillez les ténèbres. Double les effets positifs et négatifs de votre autre objet embelli nérubien.$@spelldesc437127,560,4682,0,0,0
402,,561,0,0,0,0
403,,562,0,0,0,0
404,,563,0,0,0,0
405,,564,0,0,0,0
406,,565,0,0,0,0
407,,566,0,0,0,0
408,,567,0,0,0,0
409,,568,0,0,0,0
410,Poussière de tempête,569,0,0,0,0
411,Éclat resplendissant,570,0,0,0,0
412,Cristal éclatant,571,0,0,0,0
421,,580,0,0,0,0
422,,581,0,0,0,0
423,,582,0,0,0,0
424,,583,0,0,0,0
425,,584,0,0,0,0
426,,585,0,0,0,0
427,,586,0,0,0,0
428,$@spelldesc454558 $@spelldesc437127,587,4839,0,0,0
429,$@spelldesc458573 $@spelldesc437127,588,4767,0,0,0
430,$@spelldesc463232$@spelldesc437127,589,4768,0,0,0
431,$@spelldesc454857 $@spelldesc437127,590,4769,0,0,0
432,Poignée de vis en bismuth,594,0,0,0,0
433,Câble fantasque,595,0,0,0,0
434,Engrenage virevoltant,596,0,0,0,0
435,Interrupteur de sûreté,597,0,0,0,0
436,Circuit du chaos,598,0,0,0,0
437,Améliorateur d’entropie,599,0,0,0,0
438,Assigne la caractéristique secondaire Coup critique à des lunettes ou des brassards d’ingénierie.,600,4683,0,0,0
439,Assigne la caractéristique secondaire Hâte à des lunettes ou des brassards d’ingénierie.,601,4685,0,0,0
440,Assigne la caractéristique secondaire Maîtrise à des lunettes ou des brassards d’ingénierie.,602,4684,0,0,0
441,Assigne la caractéristique secondaire Polyvalence à des lunettes ou des brassards d’ingénierie.,603,4686,0,0,0
442,Réduit les chances de dysfonctionnement du bricolage de 15 %. Ne se cumule pas avec les bonus de spécialisation similaires.,604,4723,0,0,0
443,"Lorsque le bricolage inséré dans cet appareil dysfonctionne, vous avez de grandes chances de rediriger les conséquences sur le joueur ennemi le plus proche.",605,4734,0,0,0
444,$@spelldesc454468,606,4736,0,0,0
445,$@spelldesc454455,607,4735,0,0,0
446,Chances de lancer une grenade de poche qui inflige des dégâts répartis entre les adversaires. $@spelldesc437127,608,4724,0,0,0
447,"Lorsque les points de vie sont bas, disperse autour de vous des mines qui ralentissent et infligent des dégâts aux ennemis qui marchent dessus. $@spelldesc437127",609,4727,0,0,0
448,$@spelldesc455147 $@spelldesc437127,610,4740,0,0,0
449,DNT does something awesome,649,0,0,0,0
450,DNT does something awesome,650,0,0,0,0
451,DNT does something awesome,651,0,0,0,0
452,DNT does something awesome,652,0,0,0,0
453,DNT does something awesome,653,0,0,0,0
454,DNT does something awesome,654,0,0,0,0
455,Augmente votre $en1 de $ev1.,655,0,0,0,0
456,La Fabrication multiple rapporte $ev1 % de plus lors de la fabrication de consommables.,656,0,0,0,0
457,Augmente votre $en1 de $ev1.,704,0,0,0,0
458,DNT does something awesome,658,0,0,0,0
459,DNT does something awesome,659,0,0,0,0
460,Polyvalence et Hâte garanties.,660,3742,1,0,0
461,Maîtrise et Hâte garanties.,661,3743,1,0,0
462,Score de Coup critique et Hâte garantis.,662,3725,1,0,0
463,Polyvalence et Maîtrise garanties.,663,3744,1,0,0
464,Score de Coup critique et Maîtrise garantis.,664,3741,1,0,0
465,Polyvalence et score de Coup critique garantis.,665,3745,1,0,0
466,DNT does something awesome,666,0,0,0,0
467,DNT does something awesome,667,0,0,0,0
468,DNT does something awesome,668,0,0,0,0
469,DNT does something awesome,669,0,0,0,0
470,Remplace une caractéristique aléatoire par Inventivité.,670,4784,0,0,0
471,Remplace une caractéristique aléatoire par Ingéniosité.,671,3881,0,0,0
472,Remplace une caractéristique aléatoire par Fabrication multiple.,672,3882,0,0,0
473,Remplace une caractéristique aléatoire par Vitesse d’artisanat.,673,3883,0,0,0
474,Remplace une caractéristique aléatoire par Finesse.,674,3884,0,0,0
475,Remplace une caractéristique aléatoire par Perception.,675,3885,0,0,0
476,Remplace une caractéristique aléatoire par Adresse.,676,3886,0,0,0
477,,677,0,0,0,0
478,,678,0,0,0,0
479,,679,0,0,0,0
480,,680,0,0,0,0
481,,681,0,0,0,0
482,,682,0,0,0,0
483,Augmente les chances de coup critique au-dessus de 80 % du maximum de points de vie.$@spelldesc437127,683,4770,0,0,0
484,Augmente la Polyvalence au-dessus de 80 % du maximum de points de vie.$@spelldesc437127,684,4771,0,0,0
486,Fabrication multiple rapporte $ev1 % de plus lors de la fabrication d’objets consommables.,686,0,0,0,0
488,Augmente votre $en1 de $ev1.,685,0,0,0,0
489,NivO fixé selon la qualité de fabrication (577 - 590) et niveau requis à 80. Objet défini comme lié.,689,4700,0,0,0
490,Fixe le nivO selon la qualité de fabrication (de 606 à 619).,591,4701,0,0,0
491,Fixe le nivO selon la qualité de fabrication (de 623 à 636).,591,4702,0,0,0
492,Consomme $ev1 % de concentration en moins lors de la concentration sur une fabrication.,690,0,0,0,0
493,Augmente votre $en1 de $ev1.,691,0,0,0,0
494,,692,0,0,0,0
495,Potion du guépard relevé,693,0,0,0,0
496,Potion de soins algarie,694,0,0,0,0
497,Délice cavernicole,695,0,0,0,0
498,Potion tempérée,696,0,0,0,0
499,,697,0,0,0,0
500,,698,0,0,0,0
501,,699,0,0,0,0
502,,700,0,0,0,0
503,,701,0,0,0,0
504,,702,0,0,0,0
505,,703,0,0,0,0
506,Augmente votre $en1 de $ev1.,687,0,0,0,0
508,Augmente les composants économisés grâce à l’Ingéniosité de $ev1 %.,688,0,0,0,0
510,Terminez votre recette avec une cuillerée de cet ingrédient secret pour avoir une chance d’augmenter le nombre de portions.,706,0,0,0,0
511,Ajoutez un peu de cet ingrédient secret pour avoir une chance d’augmenter le nombre de portions.,707,0,0,0,0
512,Augmente votre $en1 de $ev1.,708,0,0,0,0
513,Augmente les chances de gagner un point de compétence de $ev1 %.,709,0,0,0,0
514,,711,4396,0,0,0
515,,711,4777,0,0,0
516,Augmente votre $en1 de $ev1.,713,0,0,0,0
517,Augmente votre $en1 de $ev1.,714,0,0,0,0
518,Augmente votre $en1 de $ev1.,715,0,0,0,0
519,Augmente votre $en1 de $ev1.,716,0,0,0,0
520,Fixe le niveau d’objet à $ev1 et le niveau requis à $ev2. À utiliser avec des composants optionnels pour encore renforcer l’objet,717,4797,0,0,0
