ID,Reaction_lang,FriendshipRepID,ReactionThreshold,OverrideColor
192,Rang 1,43,0,0
193,Rang 2,43,1000,0
194,Rang 3,43,2000,0
195,Rang 4,43,3000,0
196,Rang 5,43,4000,0
197,Rang 6,43,5000,0
198,Rang 7,43,6000,0
271,Rang max.,43,7000,0
272,Rang max.,28,7000,0
288,Non fourni,72,0,0
289,Fourni,72,10000,0
416,Garde du corps,160,0,0
417,Garde personnel,160,10000,0
418,Bras droit,160,20000,0
422,Garde du corps,162,0,0
423,Garde personnel,162,10000,0
424,Bras droit,162,20000,0
425,Garde du corps,163,0,0
426,Garde personnel,163,10000,0
427,Bras droit,163,20000,0
428,Garde du corps,164,0,0
429,Garde personnel,164,10000,0
430,Bras droit,164,20000,0
431,Garde du corps,165,0,0
432,Garde personnel,165,10000,0
433,Bras droit,165,20000,0
434,Garde du corps,166,0,0
435,Garde personnel,166,10000,0
436,Bras droit,166,20000,0
437,Garde du corps,167,0,0
438,Garde personnel,167,10000,0
439,Bras droit,167,20000,0
443,Rang 1,171,0,0
444,Rang 2,171,1000,0
445,Rang 3,171,2000,0
446,Rang 4,171,3000,0
447,Rang 5,171,4000,0
448,Rang 6,171,5000,0
449,Rang 7,171,6000,0
450,Rang 8,171,7000,0
451,Rang 1,172,0,0
452,Rang 2,172,1000,0
453,Rang 3,172,2000,0
454,Rang 4,172,3000,0
455,Rang 5,172,4000,0
456,Rang 6,172,5000,0
457,Rang 7,172,6000,0
458,Rang 8,172,7000,0
466,Dégradation,181,0,0
467,Stabilité,181,100,0
471,Dégradation,182,0,0
472,Stabilité,182,100,0
473,Surpuissance,182,150,0
476,Dégradation,183,0,0
477,Satiété,183,200,0
481,Rang 9,171,8000,0
482,Rang max.,171,9000,0
483,Rang 9,172,8000,0
484,Rang max.,172,9000,0
485,État 0 - Sujet,184,0,0
486,État 2 - Chapitre 2,184,21000,0
487,État 1 - Chapitre 1,184,45000,0
488,État 3 - Chapitre 3,184,60000,0
489,Dégradation,185,0,0
490,Stabilité,185,100,0
520,Étranger,193,0,0
521,Pote,193,8400,0
522,Camarade,193,16800,0
523,Ami,193,25200,0
524,Bon ami,193,33600,0
525,Meilleur ami,193,42000,0
530,Interne,195,0,0
531,Résident récent,195,1000,0
532,Résident de longue date,195,2000,0
533,Urgentiste,195,3000,0
534,Satiété,185,200,0
535,Satiété,181,200,0
536,Stabilité,183,100,0
543,Garde du corps,198,0,0
544,Garde personnel,198,10000,0
545,Bras droit,198,20000,0
546,Étranger,199,0,0
547,Pote,199,8400,0
548,Camarade,199,16800,0
550,Ami,199,25200,0
551,Bon ami,199,33600,0
552,Étranger,200,0,0
553,Pote,200,8400,0
554,Camarade,200,16800,0
555,Bon ami,200,33600,0
556,Meilleur ami,200,42000,0
562,Étranger,202,0,0
563,Pote,202,8400,0
564,Camarade,202,16800,0
565,Bon ami,202,33600,0
566,Meilleur ami,202,42000,0
572,Étranger,204,0,0
573,Pote,204,8400,0
574,Camarade,204,16800,0
575,Bon ami,204,33600,0
576,Meilleur ami,204,42000,0
582,Étranger,206,0,0
583,Pote,206,8400,0
584,Camarade,206,16800,0
585,Bon ami,206,33600,0
586,Meilleur ami,206,42000,0
592,Étranger,208,0,0
593,Curiosité,208,8400,0
594,Non menaçant,208,16800,0
595,Ami serviable,208,33600,0
596,Meilleur ami,208,42000,0
597,Meilleur ami,199,42000,0
598,Ami,200,25200,0
599,Ami,202,25200,0
600,Ami,204,25200,0
601,Ami,206,25200,0
602,Ami,208,25200,0
603,Dragonnet,209,0,0
604,Recrue temporelle,209,1000,0
605,Chrono-trotter,209,2500,0
606,Ami de longue date,209,4500,0
607,Allié de bronze,209,7000,0
608,Restaurateur d’époque,209,10000,0
609,Seigneur du temps,209,15000,0
611,Rang 1,210,0,0
612,Rang 2,210,1000,0
613,Rang 3,210,2000,0
614,Rang 4,210,3000,0
615,Rang 5,210,4000,0
616,Rang 6,210,5000,0
617,Rang 7,210,6000,0
618,Rang 8,210,7000,0
619,Rang 9,210,8000,0
620,Rang max.,210,9000,0
631,Rang 1,212,0,0
632,Rang 2,212,1000,0
633,Rang 3,212,2000,0
634,Rang 4,212,3000,0
635,Rang 5,212,4000,0
636,Rang 6,212,5000,0
637,Rang 7,212,6000,0
638,Rang 8,212,7000,0
639,Rang 9,212,8000,0
640,Rang max.,212,9000,0
641,Jeune,213,0,0
642,Juvénile,213,5000,0
643,Subadulte,213,15000,0
644,Adulte,213,30000,0
746,Jeune,315,0,0
750,Rang 1,316,0,0
751,Rang 2,316,300,0
752,Rang 3,316,600,0
753,Rang 4,316,900,0
754,Rang 1,317,0,0
755,Rang 2,317,300,0
756,Rang 3,317,600,0
757,Rang 4,317,900,0
758,Rang 1,318,0,0
760,Rang 3,318,600,0
761,Rang 4,318,900,0
766,Rang 1,320,0,0
767,Rang 2,320,300,0
768,Rang 3,320,600,0
769,Rang 4,320,900,0
774,Rang 5,316,1200,0
775,Rang 6,316,1500,0
776,Rang 7,316,1800,0
777,Rang 8,316,2100,0
778,Rang 9,316,2400,0
779,Rang 10,316,2700,0
780,Rang 11,316,3000,0
781,Rang 12,316,3300,0
782,Rang 13,316,3600,0
783,Rang 14,316,3900,0
784,Rang 15,316,4200,0
785,Rang 16,316,4500,0
786,Rang 17,316,4800,0
787,Rang 18,316,5100,0
788,Rang 19,316,5400,0
789,Rang 20,316,5700,0
790,Rang 21,316,6000,0
791,Rang 22,316,6300,0
792,Rang 23,316,6600,0
793,Rang 24,316,6900,0
794,Rang 25,316,7200,0
795,Rang 26,316,7500,0
796,Rang 27,316,7800,0
797,Rang 28,316,8100,0
798,Rang 29,316,8400,0
799,Rang 30,316,8700,0
821,Juvénile,315,4000,0
822,Mature,315,8000,0
823,Rang 5,320,1200,0
824,Rang 6,320,1500,0
825,Rang 7,320,1800,0
826,Rang 8,320,2100,0
827,Rang 9,320,2400,0
828,Rang 10,320,2700,0
829,Rang 11,320,3000,0
830,Rang 12,320,3300,0
831,Rang 13,320,3600,0
832,Rang 14,320,3900,0
833,Rang 15,320,4200,0
834,Rang 16,320,4500,0
835,Rang 17,320,4800,0
836,Rang 18,320,5100,0
837,Rang 19,320,5400,0
838,Rang 20,320,5700,0
839,Rang 21,320,6000,0
840,Rang 22,320,6300,0
841,Rang 23,320,6600,0
842,Rang 24,320,6900,0
843,Rang 25,320,7200,0
844,Rang 26,320,7500,0
845,Rang 27,320,7800,0
846,Rang 28,320,8100,0
847,Rang 29,320,8400,0
848,Rang 30,320,8700,0
879,Rang 1,323,0,0
880,Rang 2,323,300,0
881,Rang 3,323,600,0
882,Rang 4,323,900,0
883,Rang 5,323,1200,0
884,Rang 6,323,1500,0
885,Rang 7,323,1800,0
886,Rang 8,323,2100,0
887,Rang 9,323,2400,0
888,Rang 10,323,2700,0
889,Rang 11,323,3000,0
890,Rang 12,323,3300,0
891,Rang 13,323,3600,0
892,Rang 14,323,3900,0
893,Rang 15,323,4200,0
894,Rang 16,323,4500,0
895,Rang 17,323,4800,0
896,Rang 18,323,5100,0
897,Rang 19,323,5400,0
898,Rang 20,323,5700,0
899,Rang 21,323,6000,0
900,Rang 22,323,6300,0
901,Rang 23,323,6600,0
902,Rang 24,323,6900,0
903,Rang 25,323,7200,0
904,Rang 26,323,7500,0
905,Rang 27,323,7800,0
906,Rang 28,323,8100,0
907,Rang 29,323,8400,0
908,Rang 30,323,8700,0
909,Rang 1,324,0,0
910,Rang 2,324,300,0
911,Rang 3,324,600,0
912,Rang 4,324,900,0
913,Rang 5,324,1200,0
914,Rang 6,324,1500,0
915,Rang 7,324,1800,0
916,Rang 8,324,2100,0
917,Rang 9,324,2400,0
918,Rang 10,324,2700,0
919,Rang 11,324,3000,0
920,Rang 12,324,3300,0
921,Rang 13,324,3600,0
922,Rang 14,324,3900,0
923,Rang 15,324,4200,0
924,Rang 16,324,4500,0
925,Rang 17,324,4800,0
926,Rang 18,324,5100,0
927,Rang 19,324,5400,0
928,Rang 20,324,5700,0
929,Rang 21,324,6000,0
930,Rang 22,324,6300,0
931,Rang 23,324,6600,0
932,Rang 24,324,6900,0
933,Rang 25,324,7200,0
934,Rang 26,324,7500,0
935,Rang 27,324,7800,0
936,Rang 28,324,8100,0
937,Rang 29,324,8400,0
938,Rang 30,324,8700,0
939,Rang 5,318,1200,0
940,Rang 6,318,1500,0
941,Rang 7,318,1800,0
942,Rang 8,318,2100,0
943,Rang 9,318,2400,0
944,Rang 10,318,2700,0
945,Rang 11,318,3000,0
946,Rang 12,318,3300,0
947,Rang 13,318,3600,0
948,Rang 14,318,3900,0
949,Rang 15,318,4200,0
950,Rang 16,318,4500,0
951,Rang 17,318,4800,0
952,Rang 18,318,5100,0
953,Rang 19,318,5400,0
954,Rang 20,318,5700,0
955,Rang 21,318,6000,0
956,Rang 22,318,6300,0
957,Rang 23,318,6600,0
958,Rang 24,318,6900,0
959,Rang 25,318,7200,0
960,Rang 26,318,7500,0
961,Rang 27,318,7800,0
962,Rang 28,318,8100,0
963,Rang 29,318,8400,0
964,Rang 30,318,8700,0
965,Rang 5,317,1200,0
966,Rang 6,317,1500,0
967,Rang 7,317,1800,0
968,Rang 8,317,2100,0
969,Rang 9,317,2400,0
970,Rang 10,317,2700,0
971,Rang 11,317,3000,0
972,Rang 12,317,3300,0
973,Rang 13,317,3600,0
974,Rang 14,317,3900,0
975,Rang 15,317,4200,0
976,Rang 16,317,4500,0
977,Rang 17,317,4800,0
978,Rang 18,317,5100,0
979,Rang 19,317,5400,0
980,Rang 20,317,5700,0
981,Rang 21,317,6000,0
982,Rang 22,317,6300,0
983,Rang 23,317,6600,0
984,Rang 24,317,6900,0
985,Rang 25,317,7200,0
986,Rang 26,317,7500,0
987,Rang 27,317,7800,0
988,Rang 28,317,8100,0
989,Rang 29,317,8400,0
990,Rang 30,317,8700,0
991,Jeune,325,0,0
992,Juvénile,325,3500,0
993,Jeune,326,0,0
994,Juvénile,326,7000,0
995,Jeune,327,0,0
996,Juvénile,327,14000,0
999,Rang 1,339,0,0
1000,Rang 2,339,1000,0
1001,Rang 3,339,2000,0
1002,Rang 4,339,3000,0
1003,Rang 5,339,4000,0
1004,Rang 6,339,5000,0
1005,Rang 7,339,6000,0
1006,Rang 8,339,7000,0
1007,Rang 9,339,8000,0
1008,Rang max.,339,9000,0
1009,Rang 1,340,0,0
1010,Rang 2,340,1000,0
1011,Rang 3,340,2000,0
1012,Rang 4,340,3000,0
1013,Rang 5,340,4000,0
1014,Rang 6,340,5000,0
1015,Rang 7,340,6000,0
1016,Rang 8,340,7000,0
1017,Rang 9,340,8000,0
1018,Rang max.,340,9000,0
1020,Adulte,327,42000,0
1021,Adulte,325,10500,0
1022,Adulte,326,21000,0
1024,Rang 2,318,300,0
1088,Éclosion…,365,0,0
1089,Larve,365,5000,0
1090,Jeune,365,10000,0
1091,Adulte,365,15000,0
1092,Hésitation,366,7000,0
1100,Méfiance,366,0,0
1101,Crainte,366,1000,0
1102,Incertitude,366,14000,0
1103,Bienveillance,366,21000,0
1107,Reconnaissance,366,42000,0
1108,Étranger,367,0,0
1109,Connaissance,367,8400,0
1110,Camarade,367,16800,0
1111,Ami,367,25200,0
1112,Bon ami,367,33600,0
1113,Meilleur ami,367,42000,0
1114,Étranger,368,0,0
1115,Connaissance,368,8400,0
1116,Camarade,368,16800,0
1117,Ami,368,25200,0
1118,Bon ami,368,33600,0
1119,Meilleur ami,368,42000,0
1126,Étranger,370,0,0
1127,Connaissance,370,8400,0
1128,Camarade,370,16800,0
1129,Ami,370,25200,0
1130,Bon ami,370,33600,0
1131,Meilleur ami,370,42000,0
1132,Étranger,371,0,0
1133,Connaissance,371,8400,0
1134,Camarade,371,16800,0
1135,Ami,371,25200,0
1136,Bon ami,371,33600,0
1137,Meilleur ami,371,42000,0
1138,Étranger,372,0,0
1139,Connaissance,372,8400,0
1140,Camarade,372,16800,0
1141,Ami,372,25200,0
1142,Bon ami,372,33600,0
1143,Meilleur ami,372,42000,0
1144,Étranger,373,0,0
1145,Connaissance,373,8400,0
1146,Camarade,373,16800,0
1147,Ami,373,25200,0
1148,Bon ami,373,33600,0
1149,Meilleur ami,373,42000,0
1156,Étranger,375,0,0
1157,Connaissance,375,8400,0
1158,Camarade,375,16800,0
1159,Ami,375,25200,0
1160,Bon ami,375,33600,0
1161,Meilleur ami,375,42000,0
1162,Étranger,376,0,0
1163,Connaissance,376,8400,0
1164,Camarade,376,16800,0
1165,Ami,376,25200,0
1166,Bon ami,376,33600,0
1167,Meilleur ami,376,42000,0
1168,Étranger,377,0,0
1169,Connaissance,377,8400,0
1170,Camarade,377,16800,0
1171,Ami,377,25200,0
1172,Bon ami,377,33600,0
1173,Meilleur ami,377,42000,0
1180,Étranger,379,0,0
1181,Connaissance,379,8400,0
1182,Camarade,379,16800,0
1183,Ami,379,25200,0
1184,Bon ami,379,33600,0
1185,Meilleur ami,379,42000,0
1192,Étranger,381,0,0
1193,Connaissance,381,8400,0
1194,Camarade,381,16800,0
1195,Ami,381,25200,0
1196,Bon ami,381,33600,0
1197,Meilleur ami,381,42000,0
1198,Étranger,382,0,0
1199,Connaissance,382,8400,0
1200,Camarade,382,16800,0
1201,Ami,382,25200,0
1202,Bon ami,382,33600,0
1203,Meilleur ami,382,42000,0
1204,Étranger,383,0,0
1205,Connaissance,383,8400,0
1206,Camarade,383,16800,0
1207,Ami,383,25200,0
1208,Bon ami,383,33600,0
1209,Meilleur ami,383,42000,0
1210,Étranger,384,0,0
1211,Connaissance,384,8400,0
1212,Camarade,384,16800,0
1213,Ami,384,25200,0
1214,Bon ami,384,33600,0
1215,Meilleur ami,384,42000,0
1216,Étranger,385,0,0
1217,Connaissance,385,8400,0
1218,Camarade,385,16800,0
1219,Ami,385,25200,0
1220,Bon ami,385,33600,0
1221,Meilleur ami,385,42000,0
1228,Étranger,387,0,0
1229,Connaissance,387,8400,0
1230,Camarade,387,16800,0
1231,Ami,387,25200,0
1232,Bon ami,387,33600,0
1233,Meilleur ami,387,42000,0
1240,Neutre,389,0,0
1241,Amical,389,3000,0
1242,Honoré,389,9000,0
1243,Révéré,389,21000,0
1244,Exalté,389,42000,0
1245,Neutre,390,0,0
1246,Amical,390,3000,0
1247,Honoré,390,9000,0
1248,Révéré,390,21000,0
1249,Exalté,390,42000,0
1250,Neutre,391,0,0
1251,Amical,391,3000,0
1252,Honoré,391,9000,0
1253,Révéré,391,21000,0
1254,Exalté,391,42000,0
1255,Zéro,392,0,0
1256,Un,392,1000,0
1257,Deux,392,2000,0
1258,Trois,392,3000,0
1259,Quatre,392,4000,0
1260,Cinq,392,5000,0
1261,Six,392,6000,0
1262,Sept,392,7000,0
1263,Huit,392,8000,0
1264,Neuf,392,9000,0
1265,Dix,392,10000,0
1266,Onze,392,11000,0
1267,Douze,392,12000,0
1268,Treize,392,13000,0
1269,Quatorze,392,14000,0
1270,Quinze,392,15000,0
1271,Palier 1,393,0,0
1272,Palier 2,393,3000,0
1273,Palier 3,393,7500,0
1274,Palier 4,393,14000,0
1275,Palier 5,393,25000,0
1276,Palier 6,393,41000,0
1294,Complicité,396,8400,0
1295,Acolyte,396,16800,0
1296,Croc,396,25200,0
1297,Amitié,396,33600,0
1298,Amitié sincère,396,42000,0
1300,Complicité,397,8400,0
1301,Acolyte,397,16800,0
1302,Croc,397,25200,0
1303,Amitié,397,33600,0
1304,Amitié sincère,397,42000,0
1305,Indifférence,398,0,0
1306,Bienveillance,398,500,0
1307,Respect,398,2500,0
1308,Estime,398,5500,0
1309,Admiration,398,12500,0
1316,Faible,400,300,0
1317,Moyenne,400,1200,0
1318,Élevée,400,3600,0
1319,Maximum,400,10000,0
1322,Vide,400,0,0
1325,Connaissance,397,0,0
1328,Connaissance,396,0,0
1344,Apprentissage,408,0,0
1345,Amateurisme,408,700,0
1346,Compétence,408,1400,0
1347,Talent,408,2100,0
1348,Professionnalisme,408,2800,0
1359,Anomalie,411,0,0
1360,Future amie,411,7000,0
1361,Scelle-faille,411,14000,0
1362,Marcheuse du temps,411,24000,0
1363,Légende,411,42000,0
1364,Niveau 1,412,0,0
1392,Étranger,416,0,0
1393,Connaissance,416,2500,0
1394,Séide,416,5000,0
1395,Complice,416,7500,0
1396,Partenaire,416,10000,0
1397,Étranger,417,0,0
1398,Connaissance,417,2500,0
1399,Séide,417,5000,0
1400,Complice,417,7500,0
1401,Partenaire,417,10000,0
1402,Étranger,418,0,0
1403,Connaissance,418,2500,0
1404,Séide,418,5000,0
1405,Complice,418,7500,0
1406,Partenaire,418,10000,0
1407,Stagiaire,419,0,0
1408,Aide,419,10500,0
1409,Titulaire,419,21000,0
1410,en poste,419,32500,0
1411,titulaire,419,42000,0
1794,Niveau 2,412,1500,0
1795,Niveau 3,412,3500,0
1796,Niveau 4,412,6100,0
1797,Niveau 5,412,9400,0
1798,Niveau 6,412,13500,0
1801,Niveau 7,412,18500,0
1802,Niveau 8,412,24500,0
1803,Niveau 9,412,31600,0
1804,Niveau 10,412,39900,0
1805,Niveau 11,412,48200,0
1806,Niveau 12,412,56500,0
1807,Niveau 13,412,64800,0
1808,Niveau 14,412,73100,0
1809,Niveau 15,412,81400,0
1810,Niveau 16,412,98000,0
1811,Niveau 17,412,114600,0
1812,Niveau 18,412,131200,0
1813,Niveau 19,412,147800,0
1814,Niveau 20,412,164400,0
1815,Niveau 21,412,181000,0
1816,Niveau 22,412,197600,0
1817,Niveau 23,412,214200,0
1818,Niveau 24,412,230800,0
1819,Niveau 25,412,247400,0
1820,Niveau 26,412,280600,0
1821,Niveau 27,412,313800,0
1822,Niveau 28,412,347000,0
1823,Niveau 29,412,380200,0
1824,Niveau 30,412,413400,0
1825,Niveau 31,412,446600,0
1826,Niveau 32,412,479800,0
1827,Niveau 33,412,513000,0
1828,Niveau 34,412,546200,0
1829,Niveau 35,412,579400,0
1830,Niveau 36,412,645800,0
1831,Niveau 37,412,712200,0
1832,Niveau 38,412,778600,0
1833,Niveau 39,412,845000,0
1834,Niveau 40,412,911400,0
1835,Niveau 41,412,977800,0
1836,Niveau 42,412,1044200,0
1837,Niveau 43,412,1110600,0
1838,Niveau 44,412,1177000,0
1839,Niveau 45,412,1243400,0
1840,Niveau 46,412,1326400,0
1841,Niveau 47,412,1409400,0
1842,Niveau 48,412,1492400,0
1843,Niveau 49,412,1575400,0
1844,Niveau 50,412,1658400,0
1845,Auxiliaire,416,12500,0
1846,Assistance,416,15000,0
1847,Compère,416,17500,0
1848,Génie,416,20000,0
1849,Auxiliaire,417,12500,0
1850,Assistance,417,15000,0
1851,Compère,417,17500,0
1852,Génie,417,20000,0
1853,Auxiliaire,418,12500,0
1854,Assistance,418,15000,0
1855,Compère,418,17500,0
1856,Génie,418,20000,0
1857,Niveau 51,412,1741400,0
1858,Niveau 52,412,1824400,0
1859,Niveau 53,412,1907400,0
1860,Niveau 54,412,1990400,0
1861,Niveau 55,412,2073400,0
1862,Niveau 56,412,2197900,0
1863,Niveau 57,412,2322400,0
1864,Niveau 58,412,2446900,0
1865,Niveau 59,412,2571400,0
1866,Niveau 60,412,2695900,0
1867,Connaissance,487,0,0
1868,Camarade,487,1000,0
1869,Amitié,487,2000,0
1870,Bonne amitié,487,3000,0
1871,Profonde amitié,487,4000,0
1872,Connaissance,488,0,0
1873,Camarade,488,1000,0
1874,Amitié,488,2000,0
1875,Bonne amitié,488,3000,0
1876,Profonde amitié,488,4000,0
1877,Connaissance,489,0,0
1878,Camarade,489,1000,0
1879,Amitié,489,2000,0
1880,Bonne amitié,489,3000,0
1881,Profonde amitié,489,4000,0
1882,Niveau 1,490,0,0
1883,Niveau 2,490,1000,0
1884,Niveau 3,490,3000,0
1885,Niveau 4,490,7000,0
1886,Niveau 5,490,15000,0
1887,État 4 – Chapitre 5,184,50000,0
2035,Niveau 61,412,2820400,0
2036,Niveau 62,412,2944900,0
2037,Niveau 63,412,3069400,0
2038,Niveau 64,412,3193900,0
2039,Niveau 65,412,3318400,0
2040,Niveau 66,412,3467800,0
2041,Niveau 67,412,3617200,0
2042,Niveau 68,412,3766600,0
2043,Niveau 69,412,3916000,0
2044,Niveau 70,412,4065400,0
2045,Niveau 71,412,4214800,0
2046,Niveau 72,412,4364200,0
2047,Niveau 73,412,4513600,0
2048,Niveau 74,412,4663000,0
2049,Niveau 75,412,4812400,0
2050,Niveau 76,412,4978400,0
2051,Niveau 77,412,5144400,0
2052,Niveau 78,412,5310400,0
2053,Niveau 79,412,5476400,0
2054,Niveau 80,412,5642400,0
2055,Niveau 81,412,5808400,0
2056,Niveau 82,412,5974400,0
2057,Niveau 83,412,6140400,0
2058,Niveau 84,412,6306400,0
2059,Niveau 85,412,6472400,0
2060,Niveau 86,412,6655000,0
2061,Niveau 87,412,6837600,0
2062,Niveau 88,412,7020200,0
2063,Niveau 89,412,7202800,0
2064,Niveau 90,412,7385400,0
2065,Niveau 91,412,7568000,0
2066,Niveau 92,412,7750600,0
2067,Niveau 93,412,7933200,0
2068,Niveau 94,412,8115800,0
2069,Niveau 95,412,8298400,0
2070,Niveau 96,412,8505900,0
2071,Niveau 97,412,8713400,0
2072,Niveau 98,412,8920900,0
2073,Niveau 99,412,9128400,0
2074,Niveau 100,412,9335900,0
