ID,Name_lang,Description_lang,Rarity,SpellID,ResearchBranchID,NumSockets,TextureFileID,RequiredWeight
139,Epée ébréchée de Tunadil le Rédempteur,"Les Nains de Forgefer formaient à l'origine trois clans : Barbe-de-Bronze, Marteaux-hardis et Sombrefer. À la suite d'une guerre civile, les Barbes-de-Bronze ont pris le contrôle de la ville de Forgefer, tandis que les Marteaux-hardis ont battu en retraite dans les Hinterlands et les hautes-terres du Crépuscule. Les Nains sombrefer se sont installés entre les Carmines et les steppes Ardentes, à l'ombre du mont Rochenoire.",0,90410,1,1,426727,35
141,Heurtoir fabuleux,"Les Nains de Forgefer formaient à l'origine trois clans : Barbe-de-Bronze, Marteaux-hardis et Sombrefer. À la suite d'une guerre civile, les Barbes-de-Bronze ont pris le contrôle de la ville de Forgefer, tandis que les Marteaux-hardis ont battu en retraite dans les Hinterlands et les hautes-terres du Crépuscule. Les Nains sombrefer se sont installés entre les Carmines et les steppes Ardentes, à l'ombre du mont Rochenoire.",0,90411,1,1,426727,35
143,Talon de botte à volutes,"Les Nains de Forgefer formaient à l'origine trois clans : Barbe-de-Bronze, Marteaux-hardis et Sombrefer. À la suite d'une guerre civile, les Barbes-de-Bronze ont pris le contrôle de la ville de Forgefer, tandis que les Marteaux-hardis ont battu en retraite dans les Hinterlands et les hautes-terres du Crépuscule. Les Nains sombrefer se sont installés entre les Carmines et les steppes Ardentes, à l'ombre du mont Rochenoire.",0,90412,1,1,426727,34
145,Pot de chambre en or,"Les Nains de Forgefer formaient à l'origine trois clans : Barbe-de-Bronze, Marteaux-hardis et Sombrefer. À la suite d'une guerre civile, les Barbes-de-Bronze ont pris le contrôle de la ville de Forgefer, tandis que les Marteaux-hardis ont battu en retraite dans les Hinterlands et les hautes-terres du Crépuscule. Les Nains sombrefer se sont installés entre les Carmines et les steppes Ardentes, à l'ombre du mont Rochenoire.",0,90413,1,1,426727,35
147,Heaume ailé de Martel-Cœur,"Les Nains de Forgefer formaient à l'origine trois clans : Barbe-de-Bronze, Marteaux-hardis et Sombrefer. À la suite d'une guerre civile, les Barbes-de-Bronze ont pris le contrôle de la ville de Forgefer, tandis que les Marteaux-hardis ont battu en retraite dans les Hinterlands et les hautes-terres du Crépuscule. Les Nains sombrefer se sont installés entre les Carmines et les steppes Ardentes, à l'ombre du mont Rochenoire.",0,90415,1,1,426727,35
149,Bouclier pétrifié d'Etoile-de-Fer,"Les Nains de Forgefer formaient à l'origine trois clans : Barbe-de-Bronze, Marteaux-hardis et Sombrefer. À la suite d'une guerre civile, les Barbes-de-Bronze ont pris le contrôle de la ville de Forgefer, tandis que les Marteaux-hardis ont battu en retraite dans les Hinterlands et les hautes-terres du Crépuscule. Les Nains sombrefer se sont installés entre les Carmines et les steppes Ardentes, à l'ombre du mont Rochenoire.",0,90419,1,1,426727,36
153,Jardinière en forme de crâne,"Les plus anciens Trolls connus appartenaient à la tribu Zandalar, de laquelle tous les autres Trolls descendent. Les Zandalari étaient considérés comme une caste de prêtres très importante par tous les Trolls, qui travaillait sans relâche pour noter et préserver la société et les traditions trolles. Parmi les nombreuses tribus qui trouvent leur origine chez les Zandalari, les deux principales sont les Gurubashi et les Amani.",0,90420,8,1,426727,35
155,Bracelet à sequins en jade,"Les plus anciens Trolls connus appartenaient à la tribu Zandalar, de laquelle tous les autres Trolls descendent. Les Zandalari étaient considérés comme une caste de prêtres très importante par tous les Trolls, qui travaillait sans relâche pour noter et préserver la société et les traditions trolles. Parmi les nombreuses tribus qui trouvent leur origine chez les Zandalari, les deux principales sont les Gurubashi et les Amani.",0,90421,8,1,426727,35
157,Figurine de Gahz'rilla,"Les plus anciens Trolls connus appartenaient à la tribu Zandalar, de laquelle tous les autres Trolls descendent. Les Zandalari étaient considérés comme une caste de prêtres très importante par tous les Trolls, qui travaillait sans relâche pour noter et préserver la société et les traditions trolles. Parmi les nombreuses tribus qui trouvent leur origine chez les Zandalari, les deux principales sont les Gurubashi et les Amani.",0,90423,8,1,426727,35
159,Sceptre atal'ai,"Les plus anciens Trolls connus appartenaient à la tribu Zandalar, de laquelle tous les autres Trolls descendent. Les Zandalari étaient considérés comme une caste de prêtres très importante par tous les Trolls, qui travaillait sans relâche pour noter et préserver la société et les traditions trolles. Parmi les nombreuses tribus qui trouvent leur origine chez les Zandalari, les deux principales sont les Gurubashi et les Amani.",0,90429,8,1,426727,35
161,Dent de diablosaure,"Les fossiles sont les restes préservés d'animaux ou de plantes d'un lointain passé. Généralement, les tissus vivants sont remplacés par des minéraux qui préservent la forme originelle de l'organisme.",0,90432,3,0,426727,35
163,Insecte emprisonné dans l'ambre,"Les fossiles sont les restes préservés d'animaux ou de plantes d'un lointain passé. Généralement, les tissus vivants sont remplacés par des minéraux qui préservent la forme originelle de l'organisme.",0,90433,3,0,426727,35
165,Amphore kaldorei,"Les Kaldorei sont l'une des plus anciennes races d'Azeroth. L'un des moments les plus sombres de leur histoire eut lieu lorsque les Quel'dorei, ou Bien-nés, la classe supérieure des Elfes nobles, libérèrent une dangereuse magie qui permit à la Légion ardente d'apparaître dans le monde et qui entraîna d'innombrables morts.",0,90451,4,1,426727,35
167,Mâchoires de requin antiques,"Les fossiles sont les restes préservés d'animaux ou de plantes d'un lointain passé. Généralement, les tissus vivants sont remplacés par des minéraux qui préservent la forme originelle de l'organisme.",0,90452,3,0,426727,35
169,Épingle à cheveux en argent et malachite,"Les Kaldorei sont l'une des plus anciennes races d'Azeroth. L'un des moments les plus sombres de leur histoire eut lieu lorsque les Quel'dorei, ou Bien-nés, la classe supérieure des Elfes nobles, libérèrent une dangereuse magie qui permit à la Légion ardente d'apparaître dans le monde et qui entraîna d'innombrables morts.",0,90453,4,1,426727,35
171,Boîte à musique délicate,"Les Kaldorei sont l'une des plus anciennes races d'Azeroth. L'un des moments les plus sombres de leur histoire eut lieu lorsque les Quel'dorei, ou Bien-nés, la classe supérieure des Elfes nobles, libérèrent une dangereuse magie qui permit à la Légion ardente d'apparaître dans le monde et qui entraîna d'innombrables morts.",0,90458,4,1,426727,35
173,Miroir de l'âme de Bien-né,"Le verre a été brisé en mille morceaux, mais l'ouvrage exécuté sur le cadre du miroir vous convainc que cet artéfact fut autrefois très puissant. Sa magie pourrait peut-être être retrouvée si tous les morceaux pouvaient être rassemblés. C'est un grand miroir, qui était probablement installé dans la garde-robe d'une dame.",1,90464,4,3,458949,100
175,Ensemble de statuettes de prêtre et de druidesse,"Ce sont les restes d'une paire de statues en métal précieux. Elles ne semblent pas avoir été taillées ou fondues. On dirait qu'elles se sont... développées, comme si elles n'avaient jamais été dans les mains d'un artisan. Les deux figurines représentent des Elfes. L'une d'elle, un mâle, représente un prêtre, tandis que la deuxième, une femelle, représente une druidesse, détails qui semblent avoir leur importance.",1,90493,4,3,458947,100
177,Bouclier ébréché de Horuz Chasse-aux-Corbeaux,"Les Nains de Forgefer formaient à l'origine trois clans : Barbe-de-Bronze, Marteaux-hardis et Sombrefer. À la suite d'une guerre civile, les Barbes-de-Bronze ont pris le contrôle de la ville de Forgefer, tandis que les Marteaux-hardis ont battu en retraite dans les Hinterlands et les hautes-terres du Crépuscule. Les Nains sombrefer se sont installés entre les Carmines et les steppes Ardentes, à l'ombre du mont Rochenoire.",0,90504,1,1,426727,35
179,Bâton brûlé du prêtre de l'Ombre Anund,"Les Nains de Forgefer formaient à l'origine trois clans : Barbe-de-Bronze, Marteaux-hardis et Sombrefer. À la suite d'une guerre civile, les Barbes-de-Bronze ont pris le contrôle de la ville de Forgefer, tandis que les Marteaux-hardis ont battu en retraite dans les Hinterlands et les hautes-terres du Crépuscule. Les Nains sombrefer se sont installés entre les Carmines et les steppes Ardentes, à l'ombre du mont Rochenoire.",0,90506,1,1,426727,35
181,Sceptre de Charlga Trancheflanc,"Les Nains de Forgefer formaient à l'origine trois clans : Barbe-de-Bronze, Marteaux-hardis et Sombrefer. À la suite d'une guerre civile, les Barbes-de-Bronze ont pris le contrôle de la ville de Forgefer, tandis que les Marteaux-hardis ont battu en retraite dans les Hinterlands et les hautes-terres du Crépuscule. Les Nains sombrefer se sont installés entre les Carmines et les steppes Ardentes, à l'ombre du mont Rochenoire.",0,90509,1,1,426727,35
183,Chaîne en mithril de Forgehargne,"Les Nains de Forgefer formaient à l'origine trois clans : Barbe-de-Bronze, Marteaux-hardis et Sombrefer. À la suite d'une guerre civile, les Barbes-de-Bronze ont pris le contrôle de la ville de Forgefer, tandis que les Marteaux-hardis ont battu en retraite dans les Hinterlands et les hautes-terres du Crépuscule. Les Nains sombrefer se sont installés entre les Carmines et les steppes Ardentes, à l'ombre du mont Rochenoire.",0,90518,1,1,426727,35
185,Crâne-bâton d'Ombreforge,"Les Nains de Forgefer formaient à l'origine trois clans : Barbe-de-Bronze, Marteaux-hardis et Sombrefer. À la suite d'une guerre civile, les Barbes-de-Bronze ont pris le contrôle de la ville de Forgefer, tandis que les Marteaux-hardis ont battu en retraite dans les Hinterlands et les hautes-terres du Crépuscule. Les Nains sombrefer se sont installés entre les Carmines et les steppes Ardentes, à l'ombre du mont Rochenoire.",0,90519,1,1,426727,35
187,Gnome mécanique,"Vous avez trouvé quelques pièces d'un assemblage mécanique de haute technologie, semble-t-il. Il est possible que ces éléments proviennent de l'un des mécagnomes du Norfendre. Pourquoi les nains ont-ils déplacé ces pièces ici ? Cela reste un mystère. Vous vous demandez si vous arriveriez à faire fonctionner le gnome à nouveau, si vous arriviez à en retrouver toutes les pièces.",1,90521,1,3,462648,100
189,Calice des rois de la montagne,Vous devinez tout de suite que cette coupe ne servait pas simplement à boire (bien que les nains n'aient aucune difficulté à simplement boire). Les runes que vous arrivez à discerner suggèrent qu'il s'agit d'un objet cérémonial.,1,90553,1,3,458943,100
191,Dent avec plombage en or,"Les plus anciens Trolls connus appartenaient à la tribu Zandalar, de laquelle tous les autres Trolls descendent. Les Zandalari étaient considérés comme une caste de prêtres très importante par tous les Trolls, qui travaillait sans relâche pour noter et préserver la société et les traditions trolles. Parmi les nombreuses tribus qui trouvent leur origine chez les Zandalari, les deux principales sont les Gurubashi et les Amani.",0,90558,8,1,426727,35
193,Couteau sacrificiel drakkari,"Les plus anciens Trolls connus appartenaient à la tribu Zandalar, de laquelle tous les autres Trolls descendent. Les Zandalari étaient considérés comme une caste de prêtres très importante par tous les Trolls, qui travaillait sans relâche pour noter et préserver la société et les traditions trolles. Parmi les nombreuses tribus qui trouvent leur origine chez les Zandalari, les deux principales sont les Gurubashi et les Amani.",0,90581,8,1,426727,35
195,"Zin'rokh, le Destructeur de mondes",Vous avez vraisemblablement découvert un morceau d'une arme trolle très puissante. Peut-elle être reforgée ?,1,90608,8,3,458965,150
197,Cordon orné de petites perles roses,"Les Kaldorei sont l'une des plus anciennes races d'Azeroth. L'un des moments les plus sombres de leur histoire eut lieu lorsque les Quel'dorei, ou Bien-nés, la classe supérieure des Elfes nobles, libérèrent une dangereuse magie qui permit à la Légion ardente d'apparaître dans le monde et qui entraîna d'innombrables morts.",0,90609,4,1,426727,35
199,Coffre de minuscules animaux en verre,"Les Kaldorei sont l'une des plus anciennes races d'Azeroth. L'un des moments les plus sombres de leur histoire eut lieu lorsque les Quel'dorei, ou Bien-nés, la classe supérieure des Elfes nobles, libérèrent une dangereuse magie qui permit à la Légion ardente d'apparaître dans le monde et qui entraîna d'innombrables morts.",0,90610,4,1,426727,34
201,Fiole de cristal craquelée,"Les Kaldorei sont l'une des plus anciennes races d'Azeroth. L'un des moments les plus sombres de leur histoire eut lieu lorsque les Quel'dorei, ou Bien-nés, la classe supérieure des Elfes nobles, libérèrent une dangereuse magie qui permit à la Légion ardente d'apparaître dans le monde et qui entraîna d'innombrables morts.",0,90611,4,1,426727,35
203,Sceptre de Xavius,"Les Kaldorei sont l'une des plus anciennes races d'Azeroth. L'un des moments les plus sombres de leur histoire eut lieu lorsque les Quel'dorei, ou Bien-nés, la classe supérieure des Elfes nobles, libérèrent une dangereuse magie qui permit à la Légion ardente d'apparaître dans le monde et qui entraîna d'innombrables morts.",0,90612,4,1,426727,35
205,Carillon à vent kaldorei,Il y a quelque chose d'inhabituel dans ces tubes en bronze. Vous détectez une étincelle de magie qui semble perdurer. On dirait qu'ils tentent de se rapprocher lorsque vous les rassemblez ou quand vous les mettez dans votre sac.,1,90614,4,3,458950,98
207,Robe de chambre de la reine Azshara,Les rumeurs sur les mauvais goûts vestimentaires des Bien-nés semblent se confirmer.,1,90616,4,3,458953,100
209,Bras de raptor orné de plumes,"Les fossiles sont les restes préservés d'animaux ou de plantes d'un lointain passé. Généralement, les tissus vivants sont remplacés par des minéraux qui préservent la forme originelle de l'organisme.",0,90617,3,0,426727,33
211,Poisson antique vicieux,"Les fossiles sont les restes préservés d'animaux ou de plantes d'un lointain passé. Généralement, les tissus vivants sont remplacés par des minéraux qui préservent la forme originelle de l'organisme.",0,90618,3,0,426727,35
213,Raptor fossilisé,"Il y a quelque chose d'inhabituel dans ces os de raptor. Dès que vous détournez le regard, ils semblent bouger par leur propre volonté.",1,90619,3,0,458945,100
215,Petit scorpion en bronze,"Les Orcs d’Azeroth habitaient autrefois le monde de Draenor, source de la plupart des antiques artéfacts orcs. Initialement, les Orcs étaient un peuple en grande part pacifique, mais ils ont sombré dans une véritable barbarie sous l’influence de la Légion ardente. Les Orcs arrivèrent en Azeroth par la Porte des ténèbres et combattirent l’Alliance au cours de deux guerres… Un nouveau conflit semble poindre à l’horizon.",0,90622,6,2,426727,45
217,Maillet du garde de pierre Mur'og,"Les Orcs d'Azeroth habitaient autrefois le monde de Draenor, source de la plupart des antiques artéfacts orcs. Initialement, les Orcs étaient un peuple en grande part pacifique, mais ils ont sombré dans une véritable barbarie sous l'influence de la Légion ardente. Les Orcs arrivèrent en Azeroth par la Porte des ténèbres et combattirent l'Alliance au cours de deux guerres... Un nouveau conflit semble poindre à l'horizon.",0,90720,6,2,426727,45
219,Morceau de bougie grise,"Les Orcs d'Azeroth habitaient autrefois le monde de Draenor, source de la plupart des antiques artéfacts orcs. Initialement, les Orcs étaient un peuple en grande part pacifique, mais ils ont sombré dans une véritable barbarie sous l'influence de la Légion ardente. Les Orcs arrivèrent en Azeroth par la Porte des ténèbres et combattirent l'Alliance au cours de deux guerres... Un nouveau conflit semble poindre à l'horizon.",0,90728,6,2,426727,45
221,Couteau à viande rouillé,"Les Orcs d'Azeroth habitaient autrefois le monde de Draenor, source de la plupart des antiques artéfacts orcs. Initialement, les Orcs étaient un peuple en grande part pacifique, mais ils ont sombré dans une véritable barbarie sous l'influence de la Légion ardente. Les Orcs arrivèrent en Azeroth par la Porte des ténèbres et combattirent l'Alliance au cours de deux guerres... Un nouveau conflit semble poindre à l'horizon.",0,90730,6,2,426727,45
223,Sceptre de Nekros Brise-Tête,"Les Orcs d'Azeroth habitaient autrefois le monde de Draenor, source de la plupart des antiques artéfacts orcs. Initialement, les Orcs étaient un peuple en grande part pacifique, mais ils ont sombré dans une véritable barbarie sous l'influence de la Légion ardente. Les Orcs arrivèrent en Azeroth par la Porte des ténèbres et combattirent l'Alliance au cours de deux guerres... Un nouveau conflit semble poindre à l'horizon.",0,90732,6,2,426727,45
225,Figurine de loup féroce,"Les Orcs d'Azeroth habitaient autrefois le monde de Draenor, source de la plupart des antiques artéfacts orcs. Initialement, les Orcs étaient un peuple en grande part pacifique, mais ils ont sombré dans une véritable barbarie sous l'influence de la Légion ardente. Les Orcs arrivèrent en Azeroth par la Porte des ténèbres et combattirent l'Alliance au cours de deux guerres... Un nouveau conflit semble poindre à l'horizon.",0,90734,6,2,426727,45
231,Crâne-hanap,"Les Orcs d'Azeroth habitaient autrefois le monde de Draenor, source de la plupart des antiques artéfacts orcs. Initialement, les Orcs étaient un peuple en grande part pacifique, mais ils ont sombré dans une véritable barbarie sous l'influence de la Légion ardente. Les Orcs arrivèrent en Azeroth par la Porte des ténèbres et combattirent l'Alliance au cours de deux guerres... Un nouveau conflit semble poindre à l'horizon.",0,90833,6,2,426727,45
233,Carreau de terre cuite vernie,"Les Orcs d'Azeroth habitaient autrefois le monde de Draenor, source de la plupart des antiques artéfacts orcs. Initialement, les Orcs étaient un peuple en grande part pacifique, mais ils ont sombré dans une véritable barbarie sous l'influence de la Légion ardente. Les Orcs arrivèrent en Azeroth par la Porte des ténèbres et combattirent l'Alliance au cours de deux guerres... Un nouveau conflit semble poindre à l'horizon.",0,90832,6,2,426727,45
235,Fouet fielleux,"Les Orcs d'Azeroth habitaient autrefois le monde de Draenor, source de la plupart des antiques artéfacts orcs. Initialement, les Orcs étaient un peuple en grande part pacifique, mais ils ont sombré dans une véritable barbarie sous l'influence de la Légion ardente. Les Orcs arrivèrent en Azeroth par la Porte des ténèbres et combattirent l'Alliance au cours de deux guerres... Un nouveau conflit semble poindre à l'horizon.",0,90831,6,2,426727,45
237,Coiffure du premier chaman,"Vous avez retrouvé des lambeaux d'une capuche créée à partir d'une tête de loup. Cet objet d'une grande simplicité vous semble pourtant très vieux, important et puissant.",1,90843,6,3,458941,130
239,Bracelet de cheville à clochettes en or,"Les Draeneï, d'anciens érédars ayant fui la Légion ardente, vinrent s'installer en Draenor, où ils rencontrèrent les Orcs. Lorsque les Elfes de sang arrivèrent, les Draeneï fuirent à nouveau et arrivèrent en Azeroth, où ils se joignirent à l'Alliance.",0,90853,2,2,426727,45
241,Harpe sculptée en bois exotique,"Les Draeneï, d'anciens érédars ayant fui la Légion ardente, vinrent s'installer en Draenor, où ils rencontrèrent les Orcs. Lorsque les Elfes de sang arrivèrent, les Draeneï fuirent à nouveau et arrivèrent en Azeroth, où ils se joignirent à l'Alliance.",0,90860,2,2,426727,45
