ID,Description_lang
223,"Pendant toute la durée de cet évènement, les cristaux apogides se multiplient mystérieusement et les ennemis qui en transportent habituellement vous permettront d’en récupérer beaucoup plus."
224,"Pendant cet évènement, les personnages-joueurs de niveau 10 ou supérieur peuvent rejoindre la file d’attente d’un donjon des Marcheurs du temps, ce qui adapte les donjons et les récompenses au niveau de votre personnage-joueur, pour revisiter des donjons de l’extension Cataclysm.

Ainsi, vous pouvez former un groupe de raid de 10 à 30 joueurs, puis parler à Vormu à Orgrimmar ou Hurlevent pour accéder aux terres de Feu en version Marcheurs du temps."
225,"Pendant toute la durée de cet évènement, le boss final de chaque donjon de Legion fait gagner un objet supplémentaire quand il est vaincu."
226,"Pendant toute la durée de cet évènement, accomplir des expéditions fait gagner un supplément de réputation auprès de la faction appropriée."
227,"Aujourd’hui, les habitants d’Azeroth et de Draenor célèbrent le dur labeur de leurs gardes. Montrez votre soutien à un garde en lui faisant un /salut réglementaire."
228,Une fête plus qu’infernale où l’on peut trouver tout sauf un niveau des vaches.
229,C’est à cette date que le gong retentit et que les portes d’Ahn’Qiraj furent ouvertes. Représentez votre faction en contribuant à son approvisionnement ou en tuant les troupes du Marteau du crépuscule et les Qiraji. La faction victorieuse verra sa bannière flotter au vent à côté du gong du Scarabée pour le reste de l’année !
230,"C’est le jour de l’éclosion des œufs d’hippogriffes aigreplumes. Dirigez-vous vers les hautes-terres des Aigreplumes, en Féralas, pour contempler ce spectacle par vous-même !"
231,Les habitants d’Azeroth ont besoin de souffler. C’est le moment de faire la fiesta sur un bateau dans les Mille pointes.
232,Les dinosaures d’Un’goro sont curieusement agités. Il est temps de leur rendre une petite visite.
233,"Ciel bleu, vent léger… c’est un temps parfait pour les montgolfières. Montez dans un ballon, profitez de la vue et faites-vous de nouveaux amis !"
234,Les mages d’Azeroth aussi aiment se détendre. Sautez dans un portail à votre point d’abreuvage local et faites la tournée des tavernes !
235,C’est aujourd’hui que les têtards ailerons-d’hiver de la toundra Boréenne entreprennent la traversée de la Faille-Ouest.
236,"Aujourd’hui, les sporelins de Sporeggar, dans le marécage de Zangar, organisent leur fête annuelle du champignon. Aidez-les à maintenir Fshou en vie le plus longtemps possible !"
237,"Pendant cet évènement, les personnages-joueurs de niveau 10 ou supérieur peuvent se placer en file d’attente pour un donjon des Marcheurs du temps, ce qui adapte les donjons et les récompenses au niveau de votre personnage-joueur, pour revisiter de précédents donjons de l’extension Mists of Pandaria."
238,
239,
240,
241,Dépoussiérez vos espauliers et venez participer à un concours de mode épique ! Adressez-vous à l’un des transmogrifieurs des grandes villes pour vous inscrire à l’épreuve du style !
242,Les hôtels des ventes principaux de Hurlevent et d’Orgrimmar ont été aménagés pour accueillir des fêtes dansantes ! Mêlez-vous à la foule et faites honneur à votre faction !
243,"Une merveilleuse fête consacrée aux séléniens a lieu aujourd’hui à Reflet-de-Lune. Passez donc y jeter un coup d’œil, il y a tant à découvrir !"
244,"Mêlez-vous aux Gnomes qui fêtent leur détermination inébranlable ! Participez à la course entre Gnomeregan et Baie-du-Butin, à travers les royaumes de l’Est !"
245,"Pénétrez dans le raid de la tombe de Sargeras en mode normal ou héroïque, Kil’jaeden vous attend !"
246,"Le mode mythique de la tombe de Sargeras attend les plus courageux des aventuriers, et les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la première section du raid : les portes de l’enfer."
247,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section de la tombe de Sargeras : les salles des Lamentations.
248,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la troisième section de la tombe de Sargeras : la chambre de l’Avatar.
249,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la dernière confrontation de la tombe de Sargeras : la chute du Trompeur. Kil’jaeden vous attend !
250,"Dans la deuxième partie des Ombres d’Argus, terminez l’histoire de Krokuun et rendez-vous dans les ruines de la ville draeneï d’Érédath. Obtenez l’accès aux sites d’invasion et perturbez les plans de la Légion ardente sur les autres mondes. De nouvelles expéditions deviennent disponibles."
251,"Dans la troisième partie des Ombres d’Argus, terminez la suite de quêtes des Ombres d’Argus, déverrouillez toutes les expéditions, et aventurez-vous dans le nouveau donjon, le Siège du triumvirat. Activez votre creuset de Halo-du-Néant sur le Vindicaar pour forger des reliques."
252,"Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section d’Antorus, le Trône ardent : la Descente interdite."
253,"Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la troisième section d’Antorus, le Trône ardent : la Fin de l’espoir."
254,"Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la quatrième section d’Antorus, le Trône ardent : le Siège du Panthéon."
255,"Le mode mythique d’Antorus, le Trône ardent attend les plus courageux des aventuriers, et les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la première section du raid : la Brèche de Lumière."
256,"Pénétrez dans le raid d’Antorus, le Trône ardent en mode normal ou héroïque, Argus vous attend !"
357,"Contribuez à l’effort de guerre, puis combattez aux côtés de l’armée de votre faction dans la bataille de Stromgarde !"
358,Un conflit est sur le point d’éclater en Sombrivage… La Horde et l’Alliance s’affrontent pour le contrôle de Teldrassil lors de cet évènement à durée limitée.
359,"Vivez l’assaut des côtes du donjon de Lordaeron par l’Alliance ! Pour la victoire, pour la gloire… Pour Lordaeron !"
360,Pénétrez dans le raid d’Uldir en mode normal ou héroïque. G’huun vous attend !
361,"Pendant toute la durée de cet évènement, le boss final de chaque donjon de Battle for Azeroth fait gagner un objet supplémentaire quand il est vaincu."
362,"Le mode mythique du raid d’Uldir attend les aventuriers les plus courageux, et les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la première section du raid : les Salles de confinement."
363,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section d’Uldir : la descente Cramoisie.
364,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la dernière section d’Uldir : le Cœur de la Corruption.
365,Poursuivez la campagne militaire en rejoignant Rexxar en Kul Tiras et empêchez l’Alliance d’expérimenter les armes à azérite.
366,Continuez la campagne militaire en vous joignant à Jaina Portvaillant pour défendre Kul Tiras. Rassemblez vos alliés et repoussez la Horde !
367,"Un nouvel allié dans cette guerre a besoin de votre aide, et d’un soupçon d’ingénierie gnome, pour mener à bien son plan génial."
368,"Aidez le prince marchand Gallywix à roder son tout nouveau méca hyper mortel, le M.E.G.A."
369,"Infiltrez le territoire ennemi avec Rexxar et l’arcaniste Valtrois, et libérez l’ennemi de votre ennemi dans l’espoir d’en faire un nouvel allié."
370,Accompagnez Flynn Bellebrise et Mathias Shaw dans une mission audacieuse en plein cœur du territoire ennemi pour voler le sceptre abyssal.
371,Les plans et préparatifs ont conduit à une attaque de l’Alliance dans les marais de Nazmir. L’enjeu est élevé et tous ne survivront pas.
372,Les troupes de l’Alliance ont lancé un assaut téméraire dans les marais de Nazmir. Combattez aux côtés de la princesse Talanji pour arrêter les envahisseurs !
373,Rejoignez les dirigeants de la Horde lors de leur rencontre après la bataille de Dazar’alor.
374,Rejoignez les dirigeants de l’Alliance lors de leur rencontre après la bataille de Dazar’alor.
375,"Tandis que la flotte de Kul Tiras déferle sur Zandalar, des superpuissances s’affrontent dans le raid La bataille de Dazar’alor, déjà disponible en mode normal ou héroïque."
376,"Le mode mythique de la bataille de Dazar’alor attend les aventuriers les plus courageux, et les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la première section du raid : le siège de Dazar’alor."
377,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section de la bataille de Dazar’alor : la chute de l’empire.
378,"Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la troisième section de la bataille de Dazar’alor : La puissance de l’Alliance pour les personnages-joueurs de l’Alliance, et La victoire ou la mort pour les personnages-joueurs de la Horde."
379,"Célébrez et honorez Liu Lang et Shen Zin Su à la plage aux Tortues, dans les étendues sauvages de Krasarang. C’est le moment idéal pour un peu d’introspection et des chansons !"
380,Des marchands ont été repérés dans plusieurs endroits d’Azeroth en train de distribuer des chemises… GRATUITES ! La rumeur parle aussi de saltimbanques faisant cadeau de chemises d’occasion dans les capitales !
381,GG Ingénierie a découvert des créatures luminescentes dans les profondeurs de Vashj’ir. Elle a besoin de votre aide pour faire des recherches sur cette espèce avant qu’elle ne disparaisse à nouveau dans les entrailles de la mer !
382,"Pendant cet évènement, les personnages-joueurs de niveau 10 ou supérieur peuvent se placer en file d’attente pour un donjon des Marcheurs du temps, ce qui adapte les donjons et les récompenses au niveau de votre personnage-joueur, pour revisiter de précédents donjons de l’extension Warlords of Draenor."
383,Plongez dans les chambres situées sous la vallée Chantorage pour découvrir la source de la corruption qui s’étend sur ces terres. Maintenant disponible en mode normal et héroïque.
384,"Le mode mythique du Creuset des Tempêtes attend les aventuriers les plus intrépides, et les joueurs peuvent désormais accéder à ce raid grâce à l’outil Raids."
387,Les dangers de Nazjatar n’étaient que le commencement. Forcez les portes du palais et pénétrez dans le funeste domaine d’Azshara.
388,"Le mode mythique du palais Éternel attend les aventuriers les plus intrépides, et les personnages-joueurs peuvent désormais accéder à ce raid grâce à l’outil Raids."
389,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section du palais Éternel : les profondeurs des fidèles.
390,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la dernière section du palais Éternel : le cercle des astres.
391,
392,"Pénétrez dans Ny’alotha, la cité en éveil et affrontez N’Zoth dans son propre royaume."
393,"Le mode mythique de Ny’alotha, la cité en éveil attend les aventuriers les plus intrépides, et les joueurs peuvent désormais accéder à ce raid grâce à l’outil Raids."
394,"Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section de Ny’alotha, la cité en éveil : les salles de la Dévotion."
395,"Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la troisième section de Ny’alotha, la cité en éveil : le don de chair."
396,"Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la dernière section de Ny’alotha, la cité en éveil : le rêve éveillé."
397,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section du château Nathria : le Reliquaire de l’opulence.
398,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section du château Nathria : le sang de la pierre.
399,"Le mode mythique du château Nathria attend les aventuriers les plus courageux, et les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la première section du raid : les caveaux drainants."
400,Pénétrez dans le château Nathria et affrontez sire Denathrius dans sa citadelle.
401,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la dernière section du château Nathria : audience avec l’arrogance.
402,"Des bêtes prodigieuses ont été lâchées dans Tourment, la tour des Damnés !"
403,"Des ténèbres déchaînées font rage dans Tourment, la tour des Damnés !"
404,"Une nuée d’âmes mortes infeste Tourment, la tour des Damnés !"
405,"Pendant toute la durée de cet évènement, le boss final de chaque donjon de Shadowlands fait gagner un objet supplémentaire quand il est vaincu."
407,Atteignez le sommet de Tourment et pénétrez dans le sanctum de Domination pour déjouer les machinations du Geôlier.
408,"Le mode mythique du sanctum de Domination attend les aventuriers les plus intrépides, et les joueurs peuvent désormais accéder à ce raid grâce à l’outil Raids."
409,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section du sanctum de Domination : la bastille Noire.
410,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la troisième section du sanctum de Domination : les entraves du destin.
411,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la dernière section du sanctum de Domination : le châtiment.
412,
413,
414,
415,
416,
417,"Pendant cet évènement, les personnages-joueurs de niveau 10 ou supérieur peuvent se placer en file d’attente pour un donjon des Marcheurs du temps, ce qui adapte les donjons et les récompenses au niveau de votre personnage-joueur, pour revisiter de précédents donjons de l’extension Legion."
418,
419,Aventurez-vous dans le sépulcre des Fondateurs et empêchez Zovaal de dominer la réalité.
420,Le mode mythique du sépulcre des Fondateurs attend les aventuriers les plus intrépides. L’outil Raids permet désormais d’accéder à ce raid.
421,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section du sépulcre des Fondateurs : Assise de la Création.
422,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la troisième section du sépulcre des Fondateurs : l’Emprise de la domination.
423,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la quatrième section du sépulcre des Fondateurs : le Grand dessein.
424,"Cette semaine, les boss du château Nathria sont plus coriaces et bénéficient d’un nouvel affixe. De plus, ils laissent dans leur sillage des objets de niveau supérieur."
425,"Cette semaine, les boss du sanctum de Domination sont plus coriaces et bénéficient d’un nouvel affixe. De plus, ils laissent dans leur sillage des objets de niveau supérieur."
426,"Cette semaine, les boss du sépulcre des Fondateurs sont plus coriaces et bénéficient d’un nouvel affixe. De plus, ils laissent dans leur sillage des objets de niveau supérieur."
427,"Pendant toute la durée de cet évènement, le boss final de chaque donjon de Dragonflight fait gagner un objet supplémentaire quand il est vaincu."
428,Plongez au cœur du caveau des Incarnations pour mettre un terme aux agissements de Raszageth !
429,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la première section du caveau des Incarnations : le rempart Primordial.
430,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section du caveau des Incarnations : les cavernes de l’Imprégnation.
431,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la troisième section du caveau des Incarnations : la Fureur de l’orage.
432,Répondez à l’appel des Aspects et accompagnez l’expédition du Dracaret dans son périple vers les îles aux Dragons. L’aventure vous attend !
433,Aventurez-vous dans le creuset de l’Ombre pour empêcher Sarkareth de mettre la main sur l’héritage de Neltharion.
434,Vous pouvez désormais utiliser l’outil Raids pour accéder à la première partie du creuset de l’Ombre : les rebuts.
435,Vous pouvez désormais utiliser l’outil Raids pour accéder à la deuxième partie du creuset de l’Ombre : la fureur des Géants.
436,Vous pouvez désormais utiliser l’outil Raids pour accéder à la troisième partie du creuset de l’Ombre : l’ombre de Neltharion.
437,Vous pouvez désormais utiliser l’outil Raids pour accéder à la quatrième partie du creuset de l’Ombre : au bord du Vide.
438,"Des vents mystérieux soufflent d’un autre monde, et d’étranges créatures munies de sacs ont été aperçues à divers endroits…

Trouvez-les et découvrez leurs trésors !"
439,"Des vents mystérieux soufflent d’un autre monde, et une vigueur renouvelée emplit les cœurs les plus hardis.

Les personnages gagnent plus d’expérience et de réputation lors de cet évènement."
440,Les Chevaucheurs d’Azeroth invitent les adeptes du vol dynamique à s’affronter lors de courses en Kalimdor ! Parlez au seigneur Andestrasz à Valdrakken pour en savoir plus.
441,"Le monde regorge de secrets ! Des objets rares cachés, des trésors volés, des indices à découvrir…

Qui est derrière tout ça ? Allez voir les préservateurs et aidez-les à le découvrir ! Vous pouvez dévoiler de nouveaux secrets tous les jours à 15 h (heure du Pacifique)."
442,"Le monde regorge de secrets ! Des objets rares cachés, des trésors volés, des indices à découvrir…

Qui est derrière tout ça ? Allez voir les préservateurs et aidez-les à le découvrir ! Vous pouvez dévoiler de nouveaux secrets tous les jours à 22 h (heure d’été d’Europe centrale)."
443,"Le monde regorge de secrets ! Des objets rares cachés, des trésors volés, des indices à découvrir…

Qui est derrière tout ça ? Allez voir les préservateurs et aidez-les à le découvrir ! Vous pouvez dévoiler de nouveaux secrets tous les jours à 7 h (heure de Corée)."
444,Les Chevaucheurs d’Azeroth invitent les adeptes du vol dynamique à s’affronter lors de courses dans les royaumes de l’Est ! Parlez au seigneur Andestrasz à Valdrakken pour en savoir plus.
445,Les Chevaucheurs d’Azeroth invitent les adeptes du vol dynamique à s’affronter lors de courses en Outreterre ! Parlez au seigneur Andestrasz à Valdrakken pour en savoir plus.
446,
447,"Une fois de plus, le Vol draconique de bronze a découvert des perturbations croissantes dans les voies temporelles. Plusieurs d’entre elles viennent croiser la nôtre à toute vitesse !

Si vous accomplissez plusieurs donjons consécutifs des Marcheurs du temps, vous obtiendrez la connaissance des voies temporelles, qui augmentera temporairement l’expérience que vous gagnez. Et pour une durée limitée, la quête des Marcheurs du temps donnée par l’archiviste Frithrun à Dornogal vous offrira une récompense supplémentaire : une toute nouvelle cache de trésors nérubiens de niveau héroïque."
448,Les Chevaucheurs d’Azeroth invitent les adeptes du vol dynamique à s’affronter lors de courses en Norfendre ! Parlez au seigneur Andestrasz à Valdrakken pour en savoir plus.
449,Les Chevaucheurs d’Azeroth invitent les adeptes du vol dynamique à s’affronter lors de courses en Pandarie ! Parlez au seigneur Andestrasz à Valdrakken pour en savoir plus.
450,Les Chevaucheurs d’Azeroth invitent les adeptes du vol dynamique à s’affronter lors de courses sur les îles Brisées ! Parlez au seigneur Andestrasz à Valdrakken pour en savoir plus.
451,Poursuivez Fyrakka dans le temple de l’Afflux et empêchez-le de dévorer le cœur d’Amirdrassil !
452,"Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la première section d’Amirdrassil, l’Espoir du Rêve : le sillage de l’Incarnation."
453,"Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section d’Amirdrassil, l’Espoir du Rêve : Incursion en fusion."
454,"Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la troisième section d’Amirdrassil, l’Espoir du Rêve : la trame viride."
455,"Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la quatrième section d’Amirdrassil, l’Espoir du Rêve : le destin d’Amirdrassil."
456,"Rejoignez-nous à Valdrakken, Hurlevent et Orgrimmar pour rendre hommage au jeu de cartes si amusant qui nous ravit depuis dix ans !"
458,Le Vol draconique infini enquête sur l’histoire de la Pandarie. Rejouez l’extension Mists of Pandaria avec de nouvelles capacités et récompenses saisonnières !
459,Le mode mythique du raid du palais des Nérub’ar attend les aventurières et aventuriers les plus intrépides.
461,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section du palais des Nérub’ar : les secrets du palais des Nérub’ar.
462,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la deuxième section du palais des Nérub’ar : la chute d’une reine.
463,Partez à l’assaut du palais des Nérub’ar et déjouez le complot de la reine visant à sublimer ses Nérubiens.
465,"Pendant cet évènement, les personnages-joueurs de niveau 10 ou supérieur peuvent se placer en file d’attente pour un donjon des Marcheurs du temps, ce qui adapte les donjons et les récompenses au niveau de votre personnage-joueur, pour revisiter de précédents donjons de World of Warcraft Classic."
466,"Pendant toute la durée de cet évènement, le boss final de chaque donjon de The War Within fait gagner un objet supplémentaire quand il est vaincu."
467,"Pendant toute la durée de cet évènement, les Gouffres octroient plus de récompenses aux exploratrices et explorateurs intrépides."
468,Les personnages-joueurs peuvent désormais affronter la reine Ansurek en mode histoire.
469,Les personnages-joueurs peuvent désormais utiliser l’outil Raids pour accéder à la première section du palais des Nérub’ar : les remparts Grouillants.
471,Rejoignez-nous à Hurlevent et Orgrimmar pour rendre hommage au jeu de cartes si amusant qui nous ravit depuis dix ans !
472,"Embarquez, mes pirates ! Je sens le pillage à l’horizon. Récupérez tout ce que vous pourrez, et évitez la tempête pour qu’il ne reste que vous en lice.

Échangez votre rapine à la boutique du pillage pour profiter du butin personnel de Labarrique, avec quelques trésors « acquis » récemment."
