ID,Description_lang,PendingText_lang,UiTextureKitID,GarrTypeID,GarrBuildingType,BaseCapacity,SmallDisplayInfoID,MediumDisplayInfoID,LargeDisplayInfoID,WorkingDisplayInfoID,WorkingSpellVisualID,CompleteSpellVisualID,MediumThreshold,LargeThreshold,Faction,CrossFactionID
52,"Génère une commande de cristaux d’enchantement.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Si le bâtiment est de niveau 2 ou supérieur, vous pouvez y assigner un sujet depuis la table d’architecte pour augmenter votre production.",Cristal temporel,44,2,18,1,16091,16092,22545,0,0,0,14,21,1,59
53,"Génère une commande de pièces de gyro-ressort.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Si le bâtiment est de niveau 2 ou supérieur, vous pouvez y assigner un sujet depuis la table d’architecte pour augmenter votre production.",Pièces de gyro-ressort,47,2,19,7,16091,16092,22545,0,0,0,14,21,1,60
54,"Génère une commande de peintures de guerre.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Si le bâtiment est de niveau 2 ou supérieur, vous pouvez y assigner un sujet depuis la table d’architecte pour augmenter votre production.",Peintures de guerre,45,2,20,1,16091,16092,22545,0,0,0,14,21,1,61
55,"Génère une commande d’herbes à partir des graines draeniques récoltées.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Récupérez les marchandises une fois qu’elles sont livrées.",Commande du jardin,54,2,2,1,16091,16092,16093,0,0,0,14,21,1,80
56,"Génère une commande de minerai à partir des pierres draeniques extraites.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Récupérez les marchandises une fois qu’elles sont livrées.",Cargaison de mine,54,2,1,1,16091,16092,16093,0,0,0,14,21,1,79
57,"Génère une commande de catalyseurs alchimiques.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Si le bâtiment est de niveau 2 ou supérieur, vous pouvez y assigner un sujet depuis la table d’architecte pour augmenter votre production.",Catalyseur alchimique,43,2,16,1,19959,19958,22544,0,0,0,14,21,0,31
58,"Génère une commande de lingots de véracier.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Si le bâtiment est de niveau 2 ou supérieur, vous pouvez y assigner un sujet depuis la table d’architecte pour augmenter votre production.",Lingot de véracier,42,2,17,1,19959,19958,22544,0,0,0,14,21,0,49
59,"Génère une commande de cristaux d’enchantement.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Si le bâtiment est de niveau 2 ou supérieur, vous pouvez y assigner un sujet depuis la table d’architecte pour augmenter votre production.",Cristal temporel,44,2,18,1,19959,19958,22544,0,0,0,14,21,0,52
60,"Génère une commande de pièces de gyro-ressort.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Si le bâtiment est de niveau 2 ou supérieur, vous pouvez y assigner un sujet depuis la table d’architecte pour augmenter votre production.",Pièces de gyro-ressort,47,2,19,1,19959,19958,22544,0,0,0,14,21,0,53
61,"Génère une commande de peintures de guerre.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Si le bâtiment est de niveau 2 ou supérieur, vous pouvez y assigner un sujet depuis la table d’architecte pour augmenter votre production.",Peintures de guerre,45,2,20,1,19959,19958,22544,0,0,0,14,21,0,54
62,"Génère une commande de cristaux de taladite.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Si le bâtiment est de niveau 2 ou supérieur, vous pouvez y assigner un sujet depuis la table d’architecte pour augmenter votre production.",Cristal de taladite,46,2,21,1,19959,19958,22544,0,0,0,14,21,0,51
63,"Génère une commande de cuir bruni.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Si le bâtiment est de niveau 2 ou supérieur, vous pouvez y assigner un sujet depuis la table d’architecte pour augmenter votre production.",Cuir bruni,49,2,22,1,19959,19958,22544,0,0,0,14,21,0,50
64,"Génère une commande d’étoffe de trame-sort.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Si le bâtiment est de niveau 2 ou supérieur, vous pouvez y assigner un sujet depuis la table d’architecte pour augmenter votre production.",Étoffe de trame-sort,52,2,23,1,19959,19958,22544,0,0,0,14,21,0,37
65,"Placez des restes de vos ennemis sur l’autel des ossements pour gagner un tribut d’objets puissants.

Vous pouvez suivre la progression de vos offrandes dans le rapport du fief.",Tribut de conquérant,54,2,25,1,2614,15449,22474,0,0,0,14,21,-1,0
66,"Échangez des matériaux d’artisanat bruts contre des ressources de fief.

Vous pouvez suivre la progression des cargaisons dans les rapports de fief.

Récupérez les marchandises une fois qu’elles sont livrées.",Ressources de fief,54,2,6,1,16091,16092,16093,0,0,0,14,21,1,70
70,"Échangez des matériaux d’artisanat bruts contre des ressources de fief.

Vous pouvez suivre la progression des cargaisons dans les rapports de fief.

Récupérez les marchandises une fois qu’elles sont livrées.",Ressources de fief,54,2,6,1,19959,19958,22544,0,0,0,14,21,0,66
74,"Produit un démolisseur surchargé.

Vous pouvez suivre la progression des cargaisons dans les rapports de fief.

Récupérez les marchandises une fois qu’elles sont livrées.",Démolisseur surchargé,159,2,26,1,24673,24673,24673,0,0,0,1,2,0,75
75,"Produit un engin de siège surchargé.

Vous pouvez suivre la progression des cargaisons dans les rapports de fief.

Récupérez les marchandises une fois qu’elles sont livrées.",Engin de siège surchargé,90,2,26,1,24672,24672,24672,0,0,0,1,2,1,74
77,"Échangez des ressources de fief pour améliorer vos sujets et récupérer des morceaux d’armure.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Retournez récupérer les marchandises une fois la commande prête.",,18,2,10,1,19959,19958,22544,0,0,0,14,21,0,78
78,"Échangez des ressources de fief pour améliorer vos sujets et récupérer des morceaux d’armure.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Retournez récupérer les marchandises une fois la commande prête.",,16,2,10,1,16091,16092,22545,0,0,0,14,21,1,77
79,"Génère une commande de minerai à partir des pierres draeniques extraites.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Récupérez les marchandises une fois qu’elles sont livrées.",Commande de la mine,54,2,1,1,19959,19958,22544,0,0,0,14,21,0,56
80,"Génère une commande d’herbes à partir des graines draeniques récoltées.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Récupérez les marchandises une fois qu’elles sont livrées.",Commande du jardin,54,2,2,1,19959,19958,22544,0,0,0,14,21,0,55
100,"Échangez des pierres d’accès ogres contre des cristaux apogides et des ordres de fin de mission.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Récupérez les marchandises une fois qu’elles sont livrées.",,149,2,13,1,19959,19958,22544,0,0,0,14,21,0,101
101,"Échangez des pierres d’accès ogres contre des cristaux apogides et des ordres de fin de mission.

Vous pouvez suivre la progression des commandes dans les rapports de fief.

Récupérez les marchandises une fois qu’elles sont livrées.",,29,2,13,1,16091,16092,22545,0,0,0,14,21,1,100
103,"Largue des obus explosifs dans l’eau pour détruire les embarcations submergées.

|cFFFFD200Temps de construction : 30 min|r

|cffb2f0ffContre : |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Sous-marin|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,113
104,"Navire de plongée destructeur pouvant être utilisé lors des missions navales.

|cFFFFD200Temps de construction : 2 h|r

|cffb2f0ffContre : |r
|TInterface\ICONS\Ships_ABILITY_Bombers.blp:24:24:0:0|t |cffffffff Porte-nefs|r",,9,2,9,1,10309,10309,10309,10309,44449,0,2,3,1,111
105,"Un navire puissant équipé de gros canons, pouvant être utilisé lors des missions navales.

|cFFFFD200Temps de construction : 1 h|r

|cffb2f0ffContre : |r
|TInterface\ICONS\Ships_ABILITY_DepthCharges.blp:24:24:0:0|t |cffffffff Destroyer|r",,9,2,9,1,15165,15165,15165,15165,44449,0,2,3,1,112
106,"Gros navire de transport de troupes et de récupération de matériel pouvant être utilisé lors des missions navales.

|cFFFFD200Temps de construction : 30 min|r

|cffb2f0ffContre : |r
|TInterface\ICONS\ABILITY_ROGUE_FLEETFOOTED.BLP:24:24:0:0|t |cffffffff Objectif terrestre|r",,9,2,9,1,26784,26784,26784,26784,44449,0,2,3,-1,0
107,"Navire stratégique spécialisé dans les attaques aériennes depuis la mer pouvant être utilisé lors des missions navales.

|cFFFFD200Temps de construction : 2 h|r

|cffb2f0ffContre : |r
|TInterface\ICONS\Ships_ABILITY_ArmorPiercingAmmo.blp:24:24:0:0|t |cffffffff Cuirassé|r",,9,2,9,1,27015,27015,27015,27015,44449,0,2,3,-1,0
109,"Gros navire de transport de troupes et de récupération de matériel pouvant être utilisé lors des missions navales.

|cFFFFD200Temps de construction : 1 min|r

|cffb2f0ffContre : |r
|TInterface\ICONS\ABILITY_ROGUE_FLEETFOOTED.BLP:24:24:0:0|t |cffffffff Objectif terrestre|r",,9,2,9,1,26784,26784,26784,26784,44449,0,2,3,-1,0
111,"Navire de plongée destructeur pouvant être utilisé lors des missions navales.

|cFFFFD200Temps de construction : 2 h|r

|cffb2f0ffContre : |r
|TInterface\ICONS\Ships_ABILITY_Bombers.blp:24:24:0:0|t |cffffffff Porte-nefs|r",,9,2,9,1,27211,27211,27211,27211,44449,0,2,3,0,104
112,"Un navire puissant équipé de gros canons, pouvant être utilisé lors des missions navales.

|cFFFFD200Temps de construction : 1 h|r

|cffb2f0ffContre : |r
|TInterface\ICONS\Ships_ABILITY_DepthCharges.blp:24:24:0:0|t |cffffffff Destroyer|r",,9,2,9,1,10322,10322,10322,10322,44449,0,2,3,0,105
113,"Largue des obus explosifs dans l’eau pour détruire les embarcations submergées.

|cFFFFD200Temps de construction : 30 min|r

|cffb2f0ffContre : |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Sous-marin|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,103
114,"Largue des obus explosifs dans l’eau pour détruire les embarcations submergées.

|cFFFFD200Temps de construction : 1 min|r

|cffb2f0ffContre : |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Sous-marin|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,115
115,"Largue des obus explosifs dans l’eau pour détruire les embarcations submergées.

|cFFFFD200Temps de construction : 1 min|r

|cffb2f0ffContre : |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Sous-marin|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,114
119,"Largue des obus explosifs dans l’eau pour détruire les embarcations submergées.

|cFFFFD200Temps de construction : 1 min|r

|cffb2f0ffContre : |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Sous-marin|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,121
121,"Largue des obus explosifs dans l’eau pour détruire les embarcations submergées.

|cFFFFD200Temps de construction : 1 min|r

|cffb2f0ffContre : |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Sous-marin|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,119
122,Nomi recherchera de nouvelles recettes pour vous.,Test Kitchen Results,51,3,0,24,12572,12573,12573,0,0,0,20,21,-1,0
124,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,0,3,0,4,11843,11843,11843,11843,61015,0,4,4,-1,0
125,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,0,3,0,3,11843,11843,11843,11843,61015,0,2,3,-1,0
126,"Vous réquisitionnez une escouade d’initiés de la Grue prêts à accompagner vos sujets dans leurs missions afin d’augmenter leurs chances d’obtenir une récompense supplémentaire.

|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,2,11843,11843,11843,0,0,0,2,3,-1,0
128,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,3,35397,35397,35397,35397,61015,0,3,3,-1,0
129,Vous invoquez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,4,35397,35397,35397,35397,61015,0,4,4,-1,0
130,"Vous réquisitionnez une troupe de gangregardes qui part combattre en mission pour vous.

|cFFFFD200Temps de construction : 1 h|r",Gangregardes,9,3,0,1,8618,8618,8618,0,0,0,1,1,-1,0
131,Vous invoquez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,4,35172,35172,35172,35172,61015,0,4,4,-1,0
132,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Envoi de troupes,9,3,0,3,35172,35172,35172,35172,61015,0,3,3,-1,0
133,"Vous réquisitionnez une escouade qui part combattre en mission pour vous.

|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,1,35172,35172,35172,0,0,0,2,3,-1,0
134,Vous levez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,4,8225,8225,8225,8225,61015,0,4,4,-1,0
135,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,3,8225,8225,8225,8225,61015,0,3,3,-1,0
136,"Vous réquisitionnez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.
|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,1,8225,8225,8225,0,0,0,2,3,-1,0
137,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,4,26916,26916,26916,26916,61015,0,4,4,-1,0
138,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,3,26916,26916,26916,26916,61015,0,3,3,-1,0
139,"Vous réquisitionnez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.

|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,1,26916,26916,26916,0,0,0,2,3,-1,0
140,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,4,35171,35171,35171,35171,61015,0,4,4,-1,0
141,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,3,35171,35171,35171,35171,61015,0,3,3,-1,0
142,"Vous réquisitionnez une escouade de gardiens du Bosquet qui part combattre en mission pour vous.

|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,1,35171,35171,35171,0,0,0,2,3,-1,0
143,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,4,36448,36448,36448,36448,61015,0,4,4,-1,0
144,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,3,36448,36448,36448,36448,61015,0,3,3,-1,0
145,"Vous réquisitionnez une escouade qui part combattre en mission pour vous.

|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,1,10721,10721,10721,0,0,0,2,3,-1,0
146,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,4,35170,35170,35170,35170,61015,0,4,4,-1,0
147,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,3,35170,35170,35170,35170,61015,0,3,3,-1,0
148,"Vous réquisitionnez une escouade qui part combattre en mission pour vous.

|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,1,35170,35170,35170,0,0,0,2,3,-1,0
149,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,4,35174,35174,35174,35174,61015,0,4,4,-1,0
150,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,3,35174,35174,35174,35174,61015,0,3,3,-1,0
151,"Vous réquisitionnez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.

|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,1,35174,35174,35174,0,0,0,2,3,-1,0
152,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,4,36449,36449,36449,36449,61015,0,4,4,-1,0
153,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,3,36449,36449,36449,36449,61015,0,3,3,-1,0
154,"Vous réquisitionnez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.

|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,1,10721,10721,10721,0,0,0,2,3,-1,0
155,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,0,3,0,3,35398,35398,35398,35398,61015,0,3,3,-1,0
156,Vous invoquez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,0,3,0,4,35398,35398,35398,35398,61015,0,4,4,-1,0
157,Vous invoquez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,1,35398,35398,35398,35398,61015,0,1,1,-1,0
158,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,4,33176,33176,33176,33176,61015,0,4,4,-1,0
159,Vous formez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,3,33176,33176,33176,33176,61015,0,3,3,-1,0
160,"Vous réquisitionnez une escouade prête à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.
|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,1,33176,33176,33176,0,0,0,2,3,-1,0
161,"Vous réquisitionnez une escouade d’adeptes de la Grue prêts à accompagner vos sujets dans leurs missions afin d’augmenter leurs chances d’obtenir une récompense supplémentaire.

|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,2,10811,10811,10811,0,0,0,2,3,-1,0
163,"Vous réquisitionnez une escouade d’adeptes du Tigre prêts à accompagner vos sujets dans leurs missions afin d’augmenter leurs chances de succès.

|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,2,11843,11843,11843,0,0,0,2,3,-1,0
164,Vous invoquez un puissant allié prêt à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Formation de troupes,9,3,0,1,35173,35173,35173,35173,61015,0,1,1,-1,0
165,"Vous réquisitionnez une escouade d’adeptes du Buffle prêts à accompagner vos sujets dans leurs missions afin d’augmenter leurs chances de succès.

|cFFFFD200Temps de construction : 30 min|r",Envoi de troupes,9,3,0,4,11843,11843,11843,0,0,0,4,4,-1,0
166,"Vous réquisitionnez un essaim de diablotins sauvages qui part combattre en mission pour vous.

|cFFFFD200Temps de construction : 15 min|r",Essaim de diablotins sauvages,9,3,0,4,8618,8618,8618,0,0,0,4,4,-1,0
167,"Vous réquisitionnez une troupe de garde-courroux gangrenés qui part combattre en mission pour vous.

|cFFFFD200Temps de construction : 1 h|r",Garde-courroux gangrenés,9,3,0,1,8618,8618,8618,0,0,0,1,1,-1,0
168,"Vous réquisitionnez une meute d’adjurateurs de la Moisson noire qui part combattre en mission pour vous.

|cFFFFD200Temps de construction : 30 min|r",Adjurateurs de la Moisson noire,9,3,0,2,8618,8618,8618,0,0,0,2,2,-1,0
171,Vous réquisitionnez une cargaison d’armement et d’équipement de champion.,Envoi de troupes,16,3,0,4,36928,36928,36928,0,0,0,4,2,-1,0
173,Vous entamez des recherches complémentaires sur vos armes prodigieuses. Les connaissances ainsi obtenues augmenteront vos gains de puissance prodigieuse.,Notes de recherche en cours,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
177,Vous réquisitionnez un sceau du destin brisé.,Commande de sceau du destin brisé,16,3,0,1,26060,26060,26060,0,0,0,1,1,-1,0
178,Vous réquisitionnez un wyrm de givre à déployer au combat.,Invocation d’un wyrm de givre,16,3,0,1,36780,36780,36780,36780,61015,0,1,1,-1,0
179,Vous invoquez un infernal que vous gardez à votre merci grâce à un phylactère démoniaque et que vous pouvez libérer pour mener à bien une expédition.,Infernal en cours d’asservissement,16,3,0,1,37137,37137,37137,37137,61015,0,1,1,-1,0
180,"Vous canalisez le pouvoir de l’ordre dans le cristal de focalisation, ce qui vous permet de déchaîner la puissance de Dalaran pour mener à bien une expédition.",Canalisation de la puissance de Dalaran.,16,3,0,1,7631,7631,7631,7631,61015,0,1,1,-1,0
181,Vous entamez des recherches complémentaires sur vos armes prodigieuses. Les connaissances ainsi obtenues augmenteront vos gains de puissance prodigieuse.,Notes de recherche en cours,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
182,Vous entamez des recherches complémentaires sur vos armes prodigieuses. Les connaissances ainsi obtenues augmenteront vos gains de puissance prodigieuse.,Notes de recherche en cours,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
183,Vous entamez des recherches complémentaires sur vos armes prodigieuses. Les connaissances ainsi obtenues augmenteront vos gains de puissance prodigieuse.,Notes de recherche en cours,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
184,Vous entamez des recherches complémentaires sur vos armes prodigieuses. Les connaissances ainsi obtenues augmenteront vos gains de puissance prodigieuse.,Notes de recherche en cours,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
185,Vous entamez des recherches complémentaires sur vos armes prodigieuses. Les connaissances ainsi obtenues augmenteront vos gains de puissance prodigieuse.,Notes de recherche en cours,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
186,Vous entamez des recherches complémentaires sur vos armes prodigieuses. Les connaissances ainsi obtenues augmenteront vos gains de puissance prodigieuse.,Notes de recherche en cours,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
187,Vous entamez des recherches complémentaires sur vos armes prodigieuses. Les connaissances ainsi obtenues augmenteront vos gains de puissance prodigieuse.,Notes de recherche en cours,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
188,Vous entamez des recherches complémentaires sur vos armes prodigieuses. Les connaissances ainsi obtenues augmenteront vos gains de puissance prodigieuse.,Notes de recherche en cours,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
189,Vous entamez des recherches complémentaires sur vos armes prodigieuses. Les connaissances ainsi obtenues augmenteront vos gains de puissance prodigieuse.,Notes de recherche en cours,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
190,Vous entamez des recherches complémentaires sur vos armes prodigieuses. Les connaissances ainsi obtenues augmenteront vos gains de puissance prodigieuse.,Notes de recherche en cours,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
191,Vous entamez des recherches complémentaires sur vos armes prodigieuses. Les connaissances ainsi obtenues augmenteront vos gains de puissance prodigieuse.,Notes de recherche en cours,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
192,Vous lancez le recrutement des membres de l’avant-garde de la Main d’argent pour l’envoyer en expédition.,Mobilisation de l’avant-garde,16,3,0,1,37230,37230,37230,37230,61015,0,1,1,-1,0
193,Vous faites appel aux prières de l’ordre pour bénir vos champions et accroître leurs chances de succès en mission.,Rituel de bénédictions,16,3,0,1,35853,35853,35853,35853,61015,0,1,1,-1,0
194,"Vous lancez l’appel aux Val’kyrs, ce qui vous permet de les déployer pour mener à bien une expédition.",Appel des Val’kyrs,16,3,0,1,33174,33174,33174,33174,61015,0,1,1,-1,0
195,"Vous canalisez le courroux de l’ordre pour alimenter le noyau de faille, ce qui vous permet de déployer le canon des failles pour mener à bien une expédition.",Canalisation du courroux de l’ordre.,16,3,0,1,25536,25536,25536,25536,61015,0,1,1,-1,0
196,Vous invoquez un puissant allié prêt à accompagner vos champions dans leurs missions afin d’augmenter leurs chances de succès.,Envoi de troupes,9,3,0,1,35171,35171,35171,35171,61015,0,1,1,-1,0
197,Vous réquisitionnez une cargaison d’armement et d’équipement de champion.,Envoi de troupes,16,3,0,4,36928,36928,36928,35924,61015,0,4,2,-1,0
198,Vous réquisitionnez une cargaison d’armement et d’équipement de champion.,Envoi de troupes,16,3,0,4,31180,31180,31180,31180,61015,0,4,2,-1,0
199,Vous réquisitionnez une cargaison d’armement et d’équipement de champion.,Envoi de troupes,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
200,Vous réquisitionnez une cargaison d’armement et d’équipement de champion.,Envoi de troupes,16,3,0,4,7088,7088,7088,7088,61015,0,4,2,-1,0
201,Vous réquisitionnez une cargaison d’armement et d’équipement de champion.,Envoi de troupes,16,3,0,4,37189,37189,37189,37189,61015,0,4,4,-1,0
202,Vous réquisitionnez une cargaison d’armement et d’équipement de champion.,Envoi de troupes,16,3,0,4,37480,37478,37481,37480,61015,0,2,4,-1,0
203,Vous réquisitionnez une cargaison d’armement et d’équipement de champion.,Envoi de troupes,16,3,0,4,30825,30825,30825,30825,61015,0,4,2,-1,0
204,Vous réquisitionnez une cargaison d’armement et d’équipement de champion.,Envoi de troupes,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
