Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,TempVisibilityPlayerConditionID,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID,AdventureMapTextureKitID,MapArtZoneTextPosition
L’antre Gris,29,27,0,0,5,0,0,0,0,0,0,0,0,0,0
La Nouvelle-Brikabrok,30,27,0,0,5,0,0,0,0,0,0,0,0,0,0
Carrière de Gol’Bolar,31,27,0,0,5,0,0,0,0,0,0,0,0,0,0
Gorge des Vents brûlants,32,13,6,0,3,0,0,0,0,0,0,0,29,0,0
Mont Rochenoire,33,36,0,0,5,0,0,0,0,0,0,0,0,0,0
Mont Rochenoire,34,36,0,0,5,0,0,0,0,0,0,0,0,0,0
Mont Rochenoire,35,32,0,0,5,0,0,0,0,0,0,0,0,0,0
Steppes Ardentes,36,13,6,0,3,0,0,0,0,0,0,0,30,0,0
Forêt d’Elwynn,37,13,6,0,3,0,0,0,0,0,0,0,73,0,0
Mine de Fondugouffre,38,37,0,0,5,0,0,0,0,0,0,0,0,0,0
Mine de Fondugouffre,39,37,0,0,5,0,0,0,0,0,0,0,0,0,0
Mine Veine-de-jaspe,40,37,0,0,5,0,0,0,0,0,0,0,0,0,0
Dalaran,41,42,0,0,5,0,0,0,0,0,0,0,0,0,0
Défilé de Deuillevent,42,13,6,0,3,0,0,0,0,0,0,0,775,0,0
La cave du Maître,43,42,0,0,5,0,0,0,0,0,0,0,0,0,0
La cave du Maître,44,42,0,0,5,0,0,0,0,0,0,0,0,0,0
La cave du Maître,45,42,0,0,5,0,0,0,0,0,0,0,0,0,0
Catacombes de Karazhan,46,42,0,0,5,0,0,0,0,0,0,0,0,0,0
Bois de la Pénombre,47,13,6,0,3,0,0,0,0,0,0,0,13,0,0
Loch Modan,48,13,6,0,3,0,0,0,0,0,0,0,9,0,0
Les Carmines,49,13,6,0,3,0,0,0,0,0,0,0,10,0,0
Strangleronce septentrionale,50,224,6,0,3,0,0,0,0,0,0,0,18,0,0
Marais des Chagrins,51,13,6,0,3,0,0,0,0,0,0,0,31,0,0
Marche de l’Ouest,52,13,6,0,3,0,0,0,0,0,0,0,6,0,0
Carrière de la côte de l’Or,53,52,0,0,5,0,0,0,0,0,0,0,0,0,0
Mine Veine-de-Jango,54,52,0,0,5,0,0,0,0,0,0,0,0,0,0
Les Mortemines,55,52,0,0,5,0,0,0,0,0,0,0,0,0,0
Les Paluns,56,13,6,0,3,0,0,0,0,0,0,0,15,0,0
Teldrassil,57,12,6,0,3,0,0,0,68088,0,0,0,72,0,0
Grotte de Sombrefil,58,57,0,0,5,0,0,0,0,0,0,0,0,0,0
Gangreroche,59,57,0,0,5,0,0,0,0,0,0,0,0,0,0
Refuge des saisons de Ban’ethil,60,57,0,0,5,0,0,0,0,0,0,0,0,0,0
Refuge des saisons de Ban’ethil,61,57,0,0,5,0,0,0,0,0,0,0,0,0,0
Sombrivage,62,12,6,0,3,10,1,0,0,1,0,0,5,0,0
Orneval,63,12,6,0,3,0,0,0,0,0,0,0,12,0,0
Mille pointes,64,12,6,0,3,0,0,0,0,0,0,0,21,0,0
Serres-Rocheuses,65,12,6,0,3,0,0,0,0,0,0,0,14,0,0
Désolace,66,12,6,0,3,0,0,0,0,0,0,0,19,0,0
Maraudon,67,66,0,0,5,0,0,0,0,0,0,0,0,0,0
Maraudon,68,66,0,0,5,0,0,0,0,0,0,0,0,0,0
Féralas,69,12,6,0,3,0,0,0,0,0,0,0,22,0,0
Marécage d’Âprefange,70,12,6,0,3,0,0,0,0,0,0,0,23,0,0
Tanaris,71,12,6,0,3,0,0,0,0,0,0,0,28,0,0
Le repaire Nuisible,72,71,0,0,5,0,0,0,0,0,0,0,0,0,0
Le gouffre Béant,73,71,0,0,5,0,0,0,0,0,0,0,0,0,0
Grottes du Temps,74,71,0,0,5,0,0,0,0,0,0,0,0,0,0
Grottes du Temps,75,71,0,0,5,0,0,0,0,0,0,0,0,0,0
Azshara,76,12,6,0,3,0,0,0,0,0,0,0,2,0,0
Gangrebois,77,12,6,0,3,0,0,0,0,0,0,0,26,0,0
Cratère d’Un’Goro,78,12,6,0,3,0,0,0,0,0,0,0,32,0,0
La Balafre sinueuse,79,78,0,0,5,0,0,0,0,0,0,0,0,0,0
Reflet-de-Lune,80,12,6,0,3,0,0,0,0,0,0,0,884,0,0
Silithus,81,12,6,0,3,0,0,0,0,0,0,0,36,0,0
Défilé du Crépuscule,82,81,0,0,5,0,0,0,0,0,0,0,0,0,0
Berceau-de-l’Hiver,83,12,6,0,3,0,0,0,0,0,0,0,33,0,0
Hurlevent,84,13,7,0,3,0,0,0,0,0,0,0,0,0,0
Orgrimmar,85,12,7,0,3,0,0,0,0,0,0,0,0,0,0
Orgrimmar,86,85,512,0,6,0,0,0,0,0,0,0,0,0,0
Forgefer,87,13,6,0,3,0,0,0,0,0,0,0,0,0,0
Pitons-du-Tonnerre,88,12,6,0,3,0,0,0,0,0,0,0,0,0,0
Darnassus,89,12,7,0,3,0,0,0,68088,0,0,0,0,0,0
Fossoyeuse,90,13,6,0,3,0,0,0,62731,0,0,0,0,0,0
Vallée d’Alterac,91,25,0,0,6,0,0,0,0,0,0,0,0,0,0
Goulet des Chanteguerres,92,10,0,0,6,0,0,0,0,0,0,0,0,0,0
Bassin Arathi,93,14,0,0,6,0,0,0,0,0,0,0,0,0,0
Bois des Chants éternels,94,13,6,0,3,0,0,0,0,0,0,0,77,0,0
Terres Fantômes,95,13,6,0,3,0,0,0,0,0,0,0,8,0,0
Catacombes des Amani,96,95,0,0,5,0,0,0,0,0,0,0,0,0,0
Île de Brume-Azur,97,12,6,0,3,0,0,0,0,0,0,0,76,0,0
Creux de la marée,98,97,0,0,5,0,0,0,0,0,0,0,0,0,0
Repaire des Calmepins,99,97,0,0,5,0,0,0,0,0,0,0,0,0,0
Péninsule des Flammes infernales,100,101,6,0,3,0,0,0,0,0,0,0,37,0,0
Outreterre,101,946,0,0,2,0,0,0,0,0,0,0,777,0,0
Marécage de Zangar,102,101,6,0,3,0,0,0,0,0,0,0,38,0,0
L’Exodar,103,12,6,0,3,0,0,0,0,0,0,0,0,0,0
Vallée d’Ombrelune,104,101,6,0,3,0,0,0,0,0,0,0,43,0,0
Les Tranchantes,105,101,6,0,3,0,0,0,0,0,0,0,41,0,0
Île de Brume-Sang,106,12,6,0,3,0,0,0,0,0,0,0,4,0,0
Nagrand,107,101,6,0,3,0,0,0,0,0,0,0,40,0,0
Forêt de Terokkar,108,101,6,0,3,0,0,0,0,0,0,0,39,0,0
Raz-de-Néant,109,101,6,0,3,0,0,0,0,0,0,0,42,0,0
Lune-d’Argent,110,13,6,0,3,0,0,0,0,0,0,0,0,0,0
Shattrath,111,101,6,0,3,0,0,0,0,0,0,0,0,0,0
Œil du cyclone,112,109,0,0,6,0,0,0,0,0,0,0,0,0,0
Norfendre,113,947,0,0,2,0,0,0,0,0,0,0,826,0,0
Toundra Boréenne,114,113,6,0,3,0,0,0,0,0,0,0,44,0,0
Désolation des dragons,115,113,6,0,3,0,0,0,0,0,0,0,46,0,0
Les Grisonnes,116,113,6,0,3,0,0,0,0,0,0,0,47,0,0
Fjord Hurlant,117,113,6,0,3,0,0,0,0,0,0,0,45,0,0
Couronne de glace,118,113,6,0,3,0,0,0,0,0,0,0,51,0,0
Bassin de Sholazar,119,113,6,0,3,0,0,0,0,0,0,0,49,0,0
Les pics Foudroyés,120,113,6,0,3,0,0,0,0,0,0,0,50,0,0
Zul’Drak,121,113,6,0,3,0,0,0,0,0,0,0,48,0,0
Île de Quel’Danas,122,13,6,0,3,0,0,0,0,0,0,0,161,0,0
Joug-d’Hiver,123,113,6,0,3,0,0,0,0,0,0,0,1200,0,0
Maleterres : l’enclave Écarlate,124,23,0,0,6,0,0,0,0,0,0,0,0,0,0
Dalaran,125,127,0,0,4,0,0,0,0,0,0,0,0,0,0
Dalaran,126,127,0,0,4,0,0,0,0,0,0,0,0,0,0
Forêt du Chant de cristal,127,113,6,0,3,0,0,0,0,0,0,0,163,0,0
Rivage des Anciens,128,115,0,0,6,0,0,0,0,0,0,0,0,0,0
Le Nexus,129,114,0,0,4,0,0,0,0,0,0,0,0,0,0
L’Épuration de Stratholme,130,71,0,0,4,0,0,0,0,0,0,0,0,0,0
L’Épuration de Stratholme,131,130,0,0,4,0,0,0,0,0,0,0,0,0,0
Ahn’kahet : l’Ancien royaume,132,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Donjon d’Utgarde,133,117,0,0,4,0,0,0,0,0,0,0,0,0,0
Donjon d’Utgarde,134,117,0,0,4,0,0,0,0,0,0,0,0,0,0
Donjon d’Utgarde,135,117,0,0,4,0,0,0,0,0,0,0,0,0,0
Cime d’Utgarde,136,117,0,0,4,0,0,0,0,0,0,0,0,0,0
Cime d’Utgarde,137,117,0,0,4,0,0,0,0,0,0,0,0,0,0
Les salles de Foudre,138,120,0,0,4,0,0,0,0,0,0,0,0,0,0
Les salles de Foudre,139,120,0,0,4,0,0,0,0,0,0,0,0,0,0
Les salles de Pierre,140,120,0,0,4,0,0,0,0,0,0,0,0,0,0
L’Œil de l’éternité,141,114,0,0,4,0,0,0,0,0,0,0,0,0,0
L’Oculus,142,114,0,0,6,0,0,0,0,0,0,0,0,0,0
L’Oculus,143,114,0,0,4,0,0,0,0,0,0,0,0,0,0
L’Oculus,144,114,0,0,4,0,0,0,0,0,0,0,0,0,0
L’Oculus,145,114,0,0,4,0,0,0,0,0,0,0,0,0,0
L’Oculus,146,114,0,0,4,0,0,0,0,0,0,0,0,0,0
Ulduar,147,120,0,0,4,0,0,0,0,0,0,0,0,0,0
Ulduar,148,147,0,0,4,0,0,0,0,0,0,0,0,0,0
Ulduar,149,147,0,0,4,0,0,0,0,0,0,0,0,0,0
Ulduar,150,147,0,0,4,0,0,0,0,0,0,0,0,0,0
Ulduar,151,147,0,0,4,0,0,0,0,0,0,0,0,0,0
Ulduar,152,147,0,0,4,0,0,0,0,0,0,0,0,0,0
Gundrak,153,121,0,0,6,0,0,0,0,0,0,0,0,0,0
Gundrak,154,121,0,0,4,0,0,0,0,0,0,0,0,0,0
Le sanctum Obsidien,155,115,0,0,6,0,0,0,0,0,0,0,0,0,0
Caveau d’Archavon,156,123,0,0,4,0,0,0,0,0,0,0,0,0,0
Azjol-Nérub,157,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Azjol-Nérub,158,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Azjol-Nérub,159,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Donjon de Drak’Tharon,160,121,0,0,4,0,0,0,0,0,0,0,0,0,0
Donjon de Drak’Tharon,161,121,0,0,4,0,0,0,0,0,0,0,0,0,0
Naxxramas,162,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Naxxramas,163,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Naxxramas,164,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Naxxramas,165,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Naxxramas,166,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Naxxramas,167,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Le fort Pourpre,168,125,0,0,4,0,0,0,0,0,0,0,0,0,0
Île des Conquérants,169,118,0,0,6,0,0,0,0,0,0,0,0,0,0
Accostage de Hrothgar,170,113,6,0,3,0,0,0,0,0,0,0,988,0,0
L’épreuve du champion,171,118,0,0,4,0,0,0,0,0,0,0,0,0,0
L’épreuve du croisé,172,118,0,0,4,0,0,0,0,0,0,0,0,0,0
L’épreuve du croisé,173,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Les îles Perdues,174,948,6,0,3,0,0,0,0,0,0,0,159,0,0
Caverne de Kaja’mite,175,174,0,0,5,0,0,0,0,0,0,0,0,0,0
Repaire de Volcanoth,176,174,0,0,5,0,0,0,0,0,0,0,0,0,0
Mine de travail de Gallywix,177,174,0,0,5,0,0,0,0,0,0,0,0,0,0
Mine de travail de Gallywix,178,174,0,0,5,0,0,0,0,0,0,0,0,0,0
Gilnéas,179,13,6,0,6,0,0,0,0,0,0,0,78,0,0
Mine de Pierrebraise,180,179,0,0,5,0,0,0,0,0,0,0,0,0,0
Manoir de Grisetête,181,179,0,0,5,0,0,0,0,0,0,0,0,0,0
Manoir de Grisetête,182,179,0,0,5,0,0,0,0,0,0,0,0,0,0
La Forge des Âmes,183,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Fosse de Saron,184,118,0,0,6,0,0,0,0,0,0,0,0,0,0
Salles des Reflets,185,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Citadelle de la Couronne de glace,186,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Citadelle de la Couronne de glace,187,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Citadelle de la Couronne de glace,188,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Citadelle de la Couronne de glace,189,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Citadelle de la Couronne de glace,190,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Citadelle de la Couronne de glace,191,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Citadelle de la Couronne de glace,192,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Citadelle de la Couronne de glace,193,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Kezan,194,948,6,0,3,0,0,0,0,0,0,0,79,0,0
Kaja’mine,195,194,0,0,5,0,0,0,0,0,0,0,0,0,0
Kaja’mine,196,194,0,0,5,0,0,0,0,0,0,0,0,0,0
Kaja’mine,197,194,0,0,5,0,0,0,0,0,0,0,0,0,0
Mont Hyjal,198,12,6,0,3,0,0,0,0,0,0,0,52,0,0
Tarides du Sud,199,12,6,0,3,0,0,0,0,0,0,0,16,0,0
Le sanctum Rubis,200,115,0,0,6,0,0,0,0,0,0,0,0,0,0
Forêt de Varech’thar,201,203,6,0,3,0,0,0,0,0,0,0,0,0,0
Gilnéas,202,179,6,0,3,0,0,0,0,0,0,0,0,0,0
Vashj’ir,203,13,6,0,3,0,0,0,0,0,0,0,53,0,0
Profondeurs Abyssales,204,203,6,0,3,0,0,0,0,0,0,0,0,0,0
Étendues Chatoyantes,205,203,6,0,3,0,0,0,0,0,0,0,0,0,0
Pics-Jumeaux,206,241,0,0,6,0,0,0,0,0,0,0,0,0,0
Le Tréfonds,207,948,6,0,3,0,0,0,0,0,0,0,54,0,0
Profondeurs du Crépuscule,208,207,0,0,5,0,0,0,0,0,0,0,0,0,0
Profondeurs du Crépuscule,209,207,0,0,5,0,0,0,0,0,0,0,0,0,0
Cap Strangleronce,210,224,6,0,3,0,0,0,0,0,0,0,24,0,0
Gouffre de Ragefeu,213,85,0,0,4,0,0,0,0,0,0,0,0,0,0
Ruines de Gilnéas,217,13,6,0,3,0,0,0,0,0,0,0,78,0,0
Ruines de Gilnéas (ville),218,217,1,0,6,0,0,0,0,0,0,0,0,0,0
Zul’Farrak,219,71,0,0,6,0,0,0,0,0,0,0,0,0,0
Le temple d’Atal’Hakkar,220,51,0,0,4,0,0,0,0,0,0,0,0,0,0
Profondeurs de Brassenoire,221,63,0,0,4,0,0,0,0,0,0,0,0,0,0
Profondeurs de Brassenoire,222,63,0,0,4,0,0,0,0,0,0,0,0,0,0
Profondeurs de Brassenoire,223,63,0,0,4,0,0,0,0,0,0,0,0,0,0
Vallée de Strangleronce,224,13,6,0,3,0,0,0,0,0,0,0,18,0,0
La Prison,225,84,0,0,4,0,0,0,0,0,0,0,0,0,0
Gnomeregan,226,27,0,0,4,0,0,0,0,0,0,0,0,0,0
Gnomeregan,227,27,0,0,4,0,0,0,0,0,0,0,0,0,0
Gnomeregan,228,27,0,0,4,0,0,0,0,0,0,0,0,0,0
Gnomeregan,229,27,0,0,4,0,0,0,0,0,0,0,0,0,0
Uldaman,230,15,0,0,4,0,0,0,0,0,0,0,0,0,0
Uldaman,231,15,0,0,4,0,0,0,0,0,0,0,0,0,0
Cœur du Magma,232,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Zul’Gurub,233,50,0,0,6,0,0,0,0,0,0,0,0,0,0
Hache-Tripes,234,69,0,0,6,0,0,0,0,0,0,0,0,0,0
Hache-Tripes,235,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Hache-Tripes,236,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Hache-Tripes,237,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Hache-Tripes,238,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Hache-Tripes,239,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Hache-Tripes,240,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Hautes-terres du Crépuscule,241,13,6,0,3,0,0,0,0,0,0,0,56,0,0
Profondeurs de Rochenoire,242,32,0,0,4,0,0,0,0,0,0,0,0,0,0
Profondeurs de Rochenoire,243,32,0,0,4,0,0,0,0,0,0,0,0,0,0
Tol Barad,244,13,0,0,3,0,0,0,0,0,0,0,656,0,0
Péninsule de Tol Barad,245,13,0,0,3,0,0,0,0,0,0,0,656,0,0
Les salles Brisées,246,100,0,0,4,0,0,0,0,0,0,0,0,0,0
Ruines d’Ahn’Qiraj,247,81,0,0,6,0,0,0,0,0,0,0,0,0,0
Repaire d’Onyxia,248,70,0,0,4,0,0,0,0,0,0,0,0,0,0
Uldum,249,12,6,0,3,0,0,0,75733,2,0,1,55,0,0
Pic Rochenoire,250,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Pic Rochenoire,251,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Pic Rochenoire,252,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Pic Rochenoire,253,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Pic Rochenoire,254,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Pic Rochenoire,255,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Cryptes Auchenaï,256,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Cryptes Auchenaï,257,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Les salles des Sethekk,258,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Les salles des Sethekk,259,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Labyrinthe des Ombres,260,108,0,0,4,0,0,0,0,0,0,0,0,0,0
La Fournaise du sang,261,100,0,0,4,0,0,0,0,0,0,0,0,0,0
La Basse-tourbière,262,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Le caveau de la Vapeur,263,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Le caveau de la Vapeur,264,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Les enclos aux esclaves,265,102,0,0,4,0,0,0,0,0,0,0,0,0,0
La Botanica,266,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Le Méchanar,267,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Le Méchanar,268,109,0,0,4,0,0,0,0,0,0,0,0,0,0
L’Arcatraz,269,109,0,0,4,0,0,0,0,0,0,0,0,0,0
L’Arcatraz,270,109,0,0,4,0,0,0,0,0,0,0,0,0,0
L’Arcatraz,271,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Tombes-mana,272,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Le Noir marécage,273,75,0,0,6,0,0,0,0,0,0,0,0,0,0
Contreforts de Hautebrande d’antan,274,75,0,0,6,0,0,0,0,0,0,0,0,0,0
La bataille de Gilnéas,275,179,0,0,6,0,0,0,0,0,0,0,0,0,0
Le Maelström,276,948,6,0,3,0,0,0,0,0,0,0,0,0,0
Cité perdue des Tol’vir,277,249,0,0,6,0,0,0,0,0,0,0,0,0,0
Cavernes des Lamentations,279,10,0,0,4,0,0,0,0,0,0,0,0,0,0
Maraudon,280,66,0,0,4,0,0,0,0,0,0,0,0,0,0
Maraudon,281,66,0,0,4,0,0,0,0,0,0,0,0,0,0
Bastion de Baradin,282,244,0,0,4,0,0,0,0,0,0,0,0,0,0
Cavernes de Rochenoire,283,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Cavernes de Rochenoire,284,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Descente de l’Aile noire,285,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Descente de l’Aile noire,286,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Repaire de l’Aile noire,287,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Repaire de l’Aile noire,288,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Repaire de l’Aile noire,289,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Repaire de l’Aile noire,290,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Les Mortemines,291,52,0,0,4,0,0,0,0,0,0,0,0,0,0
Les Mortemines,292,52,0,0,4,0,0,0,0,0,0,0,0,0,0
Grim Batol,293,241,0,0,4,0,0,0,0,0,0,0,0,0,0
Bastion du Crépuscule,294,241,0,0,4,0,0,0,0,0,0,0,0,0,0
Bastion du Crépuscule,295,241,0,0,4,0,0,0,0,0,0,0,0,0,0
Bastion du Crépuscule,296,241,0,0,4,0,0,0,0,0,0,0,0,0,0
Salles de l’Origine,297,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Salles de l’Origine,298,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Salles de l’Origine,299,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Souilles de Tranchebauge,300,64,0,0,4,0,0,0,0,0,0,0,0,0,0
Kraal de Tranchebauge,301,199,0,0,4,0,0,0,0,0,0,0,0,0,0
Monastère Écarlate,302,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Monastère Écarlate,303,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Monastère Écarlate,304,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Monastère Écarlate,305,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Héritage de la Scholomance,306,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Héritage de la Scholomance,307,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Héritage de la Scholomance,308,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Héritage de la Scholomance,309,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Donjon d’Ombrecroc,310,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Donjon d’Ombrecroc,311,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Donjon d’Ombrecroc,312,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Donjon d’Ombrecroc,313,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Donjon d’Ombrecroc,314,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Donjon d’Ombrecroc,315,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Donjon d’Ombrecroc,316,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Stratholme,317,23,0,0,4,0,0,0,0,0,0,0,0,0,0
Stratholme,318,23,0,0,4,0,0,0,0,0,0,0,0,0,0
Ahn’Qiraj,319,81,0,0,4,0,0,0,0,0,0,0,0,0,0
Ahn’Qiraj,320,81,0,0,4,0,0,0,0,0,0,0,0,0,0
Ahn’Qiraj,321,81,0,0,4,0,0,0,0,0,0,0,0,0,0
Trône des marées,322,204,0,0,4,0,0,0,0,0,0,0,0,0,0
Trône des marées,323,204,0,0,4,0,0,0,0,0,0,0,0,0,0
Le Cœur-de-Pierre,324,207,0,0,4,0,0,0,0,0,0,0,0,0,0
La cime du Vortex,325,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Ahn’Qiraj : le royaume Déchu,327,12,2,0,6,0,0,0,0,0,0,0,0,0,0
Trône des quatre vents,328,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Sommet d’Hyjal,329,75,0,0,6,0,0,0,0,0,0,0,0,0,0
Repaire de Gruul,330,105,0,0,4,0,0,0,0,0,0,0,0,0,0
Repaire de Magtheridon,331,100,0,0,4,0,0,0,0,0,0,0,0,0,0
Caverne du sanctuaire du Serpent,332,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Zul’Aman,333,95,0,0,6,0,0,0,0,0,0,0,0,0,0
Donjon de la Tempête,334,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Plateau du Puits de soleil,335,122,0,0,4,0,0,0,0,0,0,0,0,0,0
Plateau du Puits de soleil,336,335,0,0,4,0,0,0,0,0,0,0,0,0,0
Zul’Gurub,337,50,0,0,6,0,0,0,0,0,0,0,0,0,0
Front du Magma,338,198,0,0,6,0,0,0,0,0,0,0,0,0,0
Temple noir,339,104,0,0,4,0,0,0,0,0,0,0,0,0,0
Temple noir,340,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Temple noir,341,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Temple noir,342,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Temple noir,343,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Temple noir,344,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Temple noir,345,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Temple noir,346,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Remparts des Flammes infernales,347,100,0,0,4,0,0,0,0,0,0,0,0,0,0
