Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
Loup brun,|cFFFFD200Vendeur : |rOgunaro Mèneloup|n|cFFFFD200Région : |rOrgrimmar|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Ses hurlements résonnent à des lieues à la ronde.,20,230,0,2,6654,0,0,4,0,0
Bélier gris,|cFFFFD200Vendeur : |rVeron Distillambre|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Les béliers s’affrontent fréquemment à coups de crâne pendant des heures pour impressionner les femelles. D’une certaine façon, ils sont très semblables aux Nains.",21,230,0,2,6777,0,0,4,0,0
Bélier noir,|cFFFFD200Héritage|r,"« Ça faisait des années que je n’avais pas vu cette espèce, mais lorsqu’elles sont assez coriaces, ces créatures survivent longtemps. » – Veron Distillambre",22,230,64,2,6896,0,0,4,0,0
Bélier blanc,|cFFFFD200Vendeur : |rVeron Distillambre|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Les béliers s’affrontent fréquemment à coups de crâne pendant des heures pour impressionner les femelles. D’une certaine façon, ils sont très semblables aux Nains.",24,230,0,2,6898,0,0,4,0,0
Bélier brun,|cFFFFD200Vendeur : |rVeron Distillambre|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Les béliers s’affrontent fréquemment à coups de crâne pendant des heures pour impressionner les femelles. D’une certaine façon, ils sont très semblables aux Nains.",25,230,0,2,6899,0,0,4,0,0
Sabre-de-givre rayé,|cFFFFD200Vendeur : |rLelanai|n|cFFFFD200Région : |rDarnassus|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,L’appétit gargantuesque de cette robuste monture lui a valu le surnom de « panse de dragon » dans la langue des Elfes de la nuit.,26,230,0,2,8394,0,0,4,0,0
Raptor émeraude,|cFFFFD200Vendeur : |rZjolnir|n|cFFFFD200Région : |rDurotar|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Issu des troupeaux les plus féroces. Ne mord (presque) pas.,27,230,0,2,8395,0,0,4,0,0
Cheval squelette,|cFFFFD200Héritage|r,"Comme la plupart des créatures mortes-vivantes, celle-ci n’a pas choisi son destin.",28,230,64,2,8980,0,0,4,0,0
Sabre-de-givre tacheté,|cFFFFD200Vendeur : |rLelanai|n|cFFFFD200Région : |rDarnassus|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n,L’appétit gargantuesque de cette robuste monture lui a valu le surnom de « panse de dragon » dans la langue des Elfes de la nuit.,31,230,0,2,10789,0,0,4,0,0
Tigre,|cFFFFD200Héritage|r,,32,230,64,5,10790,0,0,4,0,0
Sabre-de-nuit rayé,|cFFFFD200Vendeur : |rLelanai|n|cFFFFD200Région : |rDarnassus|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Considérées comme les prédateurs les plus redoutables d’Azeroth, ces créatures agiles sont capables de traverser une forêt dense à toute vitesse sans le moindre bruit.",34,230,0,2,10793,0,0,4,0,0
Raptor ivoire,|cFFFFD200Héritage|r,Issu des troupeaux les plus féroces. Ne mord (presque) pas.,35,230,64,2,10795,0,0,4,0,0
Raptor turquoise,|cFFFFD200Vendeur : |rZjolnir|n|cFFFFD200Région : |rDurotar|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Issu des troupeaux les plus féroces. Ne mord (presque) pas.,36,230,0,2,10796,0,0,4,0,0
Raptor violet,|cFFFFD200Vendeur : |rZjolnir|n|cFFFFD200Région : |rDurotar|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Issu des troupeaux les plus féroces. Ne mord (presque) pas.,38,230,0,2,10799,0,0,4,0,0
Mécanotrotteur rouge,|cFFFFD200Vendeur : |rMilli Siffleplume|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,« Les exotraçeurs terradynamiques sont reliés aux exhausteurs de stabilité par un système d’imagerie hydraulique… » – Binjy Siffleplume,39,230,0,2,10873,0,0,4,0,0
Mécanotrotteur bleu,|cFFFFD200Vendeur : |rMilli Siffleplume|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,« Les exotraçeurs terradynamiques sont reliés aux exhausteurs de stabilité par un système d’imagerie hydraulique… » – Binjy Siffleplume,40,230,0,2,10969,0,0,4,0,0
Cheval de guerre,|cFFFFD200Paladin|r|n,Entraîné à tenir bon au cœur de justes batailles.,41,230,4,1,13819,27943,0,4,0,0
Mécanotrotteur blanc modèle B,|cFFFFD200Héritage|r,"Contraints de rappeler tous les modèles après diverses plaintes faisant état « d’accélérations incontrôlables », les ingénieurs gnomes appellent maintenant leurs prototypes ratés des « modèles B ».",42,230,64,2,15779,0,0,4,0,0
Mécanotrotteur vert,|cFFFFD200Vendeur : |rMilli Siffleplume|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,« Les exotraçeurs terradynamiques sont reliés aux exhausteurs de stabilité par un système d’imagerie hydraulique… » – Binjy Siffleplume,43,230,64,2,15780,0,0,4,0,0
Sabre-de-nuit noir,|cFFFFD200Héritage|r,"Considérées comme les prédateurs les plus redoutables d’Azeroth, ces créatures agiles sont capables de traverser une forêt dense à toute vitesse sans le moindre bruit.",45,230,64,2,16055,0,0,4,0,0
Ancien sabre-de-givre,|cFFFFD200Héritage|r,L’absence de taches ou de rayures prouve que cet animal est un descendant direct de la plus ancienne lignée de sabres-de-givre.,46,230,64,2,16056,0,0,4,0,0
Loup roux,|cFFFFD200Héritage|r,Ces créatures ont pratiquement disparu d’Azeroth. Seuls les plus expérimentés en ont déjà vu.,50,230,64,2,16080,0,0,4,0,0
Loup arctique,|cFFFFD200Héritage|r,"On croyait cette espèce éteinte, mais ce loup peut encore être aperçu en compagnie de quelques vétérans de la Horde.",51,230,64,0,16081,0,0,4,0,0
Palomino,|cFFFFD200Héritage|r,Les nobles Humains ont longtemps prisé cette variété majestueuse pour son magnifique pelage doré et sa gracieuse crinière blanche.,52,230,64,2,16082,0,0,4,0,0
Étalon blanc,|cFFFFD200Héritage|r,Cet étalon blanc puissant et inébranlable est très présent dans les mythes des anciennes tribus humaines.,53,230,64,2,16083,0,0,4,0,0
Raptor rouge tacheté,|cFFFFD200Héritage|r,Issu des troupeaux les plus féroces. Ne mord (presque) pas.,54,230,64,2,16084,0,0,4,0,0
Sabre-de-givre de Berceau-de-l’Hiver,|cFFFFD200Quête : |rIls grandissent tellement vite|n|cFFFFD200Région : |rBerceau-de-l’Hiver,"Dompter cette espèce sauvage demande de la patience, de la force, ainsi qu’une réserve inépuisable de bouts de ficelle et de fausses souris.",55,230,4,1,17229,0,0,4,0,0
Raptor ivoire,|cFFFFD200Héritage|r,Issu des troupeaux les plus féroces. Ne mord (presque) pas.,56,230,64,2,17450,0,0,4,0,0
Mécanotrotteur vert,|cFFFFD200Vendeur : |rMilli Siffleplume|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,« Les exotraçeurs terradynamiques sont reliés aux exhausteurs de stabilité par un système d’imagerie hydraulique… » – Binjy Siffleplume,57,230,0,2,17453,0,0,4,0,0
Mécanotrotteur brut,|cFFFFD200Vendeur : |rMilli Siffleplume|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,« Les exotraçeurs terradynamiques sont reliés aux exhausteurs de stabilité par un système d’imagerie hydraulique… » – Binjy Siffleplume,58,230,0,2,17454,0,0,4,0,0
Mécanotrotteur bleu clair modèle A,|cFFFFD200Héritage|r,Ce produit de l’ingénierie gnome a dû être abandonné en raison d’un gyroscomètre très « susceptible ».,62,230,64,2,17459,0,0,4,0,0
Bélier de givre,|cFFFFD200Héritage|r,"« Cela faisait des années que je n’avais pas vu cette espèce, mais ces créatures sont coriaces et survivent assez longtemps. » – Veron Distillambre",63,230,64,2,17460,0,0,4,0,0
Bélier noir,|cFFFFD200Héritage|r,"« Cela faisait des années que je n’avais pas vu cette espèce, mais ces créatures sont coriaces et survivent assez longtemps. » – Veron Distillambre",64,230,64,2,17461,0,0,4,0,0
Cheval squelette rouge,|cFFFFD200Vendeur : |rZachariah Post|n|cFFFFD200Région : |rClairières de Tirisfal|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Les Réprouvés croient que si on les prive de leur raison d’être, même les bêtes de somme souffrent dans la non-mort.",65,230,0,2,17462,0,0,4,0,0
Cheval squelette bleu,|cFFFFD200Vendeur : |rZachariah Post|n|cFFFFD200Région : |rClairières de Tirisfal|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Les Réprouvés croient que si on les prive de leur raison d’être, même les bêtes de somme souffrent dans la non-mort.",66,230,0,2,17463,0,0,4,0,0
Cheval squelette bai,|cFFFFD200Vendeur : |rZachariah Post|n|cFFFFD200Région : |rClairières de Tirisfal|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Les Réprouvés croient que si on les prive de leur raison d’être, même les bêtes de somme souffrent dans la non-mort.",67,230,0,2,17464,0,0,4,0,0
Cheval de guerre squelette vert,|cFFFFD200Vendeur : |rZachariah Post|n|cFFFFD200Région : |rClairières de Tirisfal|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Lorsque les héros défunts sont relevés à la non-mort, leurs chevaux le sont avec.",68,230,0,2,17465,0,0,4,0,0
Destrier de la mort de Vaillefendre,|cFFFFD200Butin :|r Seigneur Aurius Vaillefendre|n|cFFFFD200Lieu :|r Stratholme,"En devenant le champion du Fléau, le baron Vaillefendre a condamné son cheval favori à le suivre dans la non-mort.",69,230,0,0,17481,0,0,4,0,0
Kodo de monte,|cFFFFD200Héritage|r,"« Le kodo est un pilier de notre peuple. Là où la Horde va, que ce soit pour commercer, construire ou guerroyer, le puissant kodo va aussi. »
– Harb Sabot-Griffu",70,230,64,2,18363,0,0,4,0,0
Kodo gris,|cFFFFD200Vendeur : |rHarb Sabot-Griffu|n|cFFFFD200Région : |rMulgore|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"« Le kodo est un pilier de notre peuple. Là où la Horde va, que ce soit pour commercer, construire ou guerroyer, le puissant kodo va aussi. »
– Harb Sabot-Griffu",71,230,0,2,18989,0,0,4,0,0
Kodo brun,|cFFFFD200Vendeur : |rHarb Sabot-Griffu|n|cFFFFD200Région : |rMulgore|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"« Le kodo est un pilier de notre peuple. Là où la Horde va, que ce soit pour commercer, construire ou guerroyer, le puissant kodo va aussi. »
– Harb Sabot-Griffu",72,230,0,2,18990,0,0,4,0,0
Kodo vert,|cFFFFD200Héritage|r,"Dominant du troupeau, ce kodo est un bel exemple des imposantes créatures qui sillonnent Désolace.",73,230,64,2,18991,0,0,4,0,0
Kodo bleu,|cFFFFD200Héritage|r,"« Le kodo est un pilier de notre peuple. Là où la Horde va, que ce soit pour commercer, construire ou guerroyer, le puissant kodo va aussi. »
– Harb Sabot-Griffu",74,230,64,2,18992,0,0,4,0,0
Palefroi de guerre noir,|cFFFFD200Vendeur : |rLieutenant Karter|n|cFFFFD200Région : |rHurlevent|n|cFFFFD200Coût : |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,Entraîné à endurer les combats au corps à corps dans les batailles les plus violentes.,75,230,0,2,22717,0,0,4,0,0
Kodo de guerre noir,|cFFFFD200Vendeur : |rChevaucheur Bork|n|cFFFFD200Région : |rOrgrimmar|n|cFFFFD200Coût : |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,"Élevés par les maîtres des écuries kor’krons pour leur caractère agressif et imprévisible, les kodos de guerre noirs émettent des appels retentissants, annonciateurs de l’imminence d’une violence sanglante.",76,230,0,2,22718,0,0,4,0,0
Trotteur de bataille noir,|cFFFFD200Vendeur : |rLieutenant Karter|n|cFFFFD200Région : |rHurlevent|n|cFFFFD200Coût : |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,Un Gnome à la vitesse décuplée en plein combat offre un spectacle d’une beauté inouïe. – Grand Bricoleur Mekkanivelle,77,230,0,2,22719,0,0,4,0,0
Bélier de guerre noir,|cFFFFD200Vendeur : |rLieutenant Karter|n|cFFFFD200Région : |rHurlevent|n|cFFFFD200Coût : |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,Les nains estiment grandement leurs béliers pour le courage dont ils font preuve au moment de foncer droit au combat.,78,230,0,2,22720,0,0,4,0,0
Raptor de guerre noir,|cFFFFD200Vendeur : |rChevaucheur Bork|n|cFFFFD200Région : |rOrgrimmar|n|cFFFFD200Coût : |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,Descendant de la lignée de raptors qui a engendré Ohgan et apporté la victoire à l’empire Gurubashi.,79,230,0,2,22721,0,0,4,0,0
Cheval de guerre squelette rouge,|cFFFFD200Vendeur : |rChevaucheur Bork|n|cFFFFD200Région : |rOrgrimmar|n|cFFFFD200Coût : |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,"Lorsque les héros défunts sont relevés à la non-mort, leurs chevaux le sont avec.",80,230,0,2,22722,0,0,4,0,0
Tigre de guerre noir,|cFFFFD200Vendeur : |rLieutenant Karter|n|cFFFFD200Région : |rHurlevent|n|cFFFFD200Coût : |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,"Comme leurs cousins éloignés les sabres-de-nuit, les tigres sont célèbres pour leurs griffes acérées, leur incroyable agilité et leur amour des gratouilles derrière les oreilles.",81,230,0,2,22723,0,0,4,0,0
Loup de guerre noir,|cFFFFD200Vendeur : |rChevaucheur Bork|n|cFFFFD200Région : |rOrgrimmar|n|cFFFFD200Coût : |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,Appréciés des gardes d’Orgrimmar pour leur odorat développé.,82,230,0,2,22724,0,0,4,0,0
Destrier de l’effroi,|cFFFFD200Classe : |rDémoniste,ATTENTION : ne se nourrit que d’énergie gangrenée. Éviter les pommes. Les pépins ne passent pas.,83,230,0,1,23161,31504,0,4,0,0
Destrier,|cFFFFD200Paladin|r,Racheté par la Lumière et dévoué à votre cause.,84,230,4,1,23214,27943,0,4,0,0
Sabre-de-brume rapide,|cFFFFD200Vendeur : |rLelanai|n|cFFFFD200Région : |rDarnassus|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Certains historiens assurent que le pelage gris brumeux de cette espèce est le fruit d’anciennes expériences menées par les Bien-nés sur les sabres-de-nuit.,85,230,0,2,23219,0,0,4,0,0
Sabre-de-givre rapide,|cFFFFD200Vendeur :|r Lelanai|n|cFFFFD200Lieu :|r Darnassus|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Les Elfes de la nuit dressent les sabres-de-givre dès leur jeunesse, forgeant un lien que le cavalier et sa monture entretiendront tout au long de leur vie.",87,230,0,2,23221,0,0,4,0,0
Mécanotrotteur jaune rapide,|cFFFFD200Vendeur : |rMilli Siffleplume|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Nous y avons apporté beaucoup d’améliorations, mais la conception de base reste fidèle à celle de Mekkanivelle. – Milli Siffleplume",88,230,0,2,23222,0,0,4,0,0
Mécanotrotteur blanc rapide,|cFFFFD200Vendeur : |rMilli Siffleplume|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Nous y avons apporté beaucoup d’améliorations, mais la conception de base reste fidèle à celle de Mekkanivelle. – Milli Siffleplume",89,230,0,2,23223,0,0,4,0,0
Mécanotrotteur vert rapide,|cFFFFD200Vendeur : |rMilli Siffleplume|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Nous y avons apporté beaucoup d’améliorations, mais la conception de base reste fidèle à celle de Mekkanivelle. – Milli Siffleplume",90,230,0,2,23225,0,0,4,0,0
Palomino rapide,|cFFFFD200Vendeur : |rKatie Stokx|n|cFFFFD200Région : |rHurlevent|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Prisé des éleveurs de chevaux pour sa discipline et sa robustesse.,91,230,0,2,23227,0,0,4,0,0
Palefroi blanc rapide,|cFFFFD200Vendeur : |rKatie Stokx|n|cFFFFD200Région : |rHurlevent|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Un vétéran qui a vécu les batailles les plus intenses de la Croisade d’argent.,92,230,0,2,23228,0,0,4,0,0
Palefroi bai rapide,|cFFFFD200Vendeur : |rKatie Stokx|n|cFFFFD200Région : |rHurlevent|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Un vétéran qui a vécu les batailles les plus intenses de la Croisade d’argent.,93,230,0,2,23229,0,0,4,0,0
Bélier brun rapide,|cFFFFD200Vendeur : |rVeron Distillambre|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Avec son crâne massif et ses cornes imposantes, le bélier des montagnes de Barak Tor’ol est la monture idéale pour charger les groupes d’ennemis en armure.",94,230,0,2,23238,0,0,4,0,0
Bélier gris rapide,|cFFFFD200Vendeur : |rVeron Distillambre|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Avec son crâne massif et ses cornes imposantes, le bélier des montagnes de Barak Tor’ol est la monture idéale pour charger les groupes d’ennemis en armure.",95,230,0,2,23239,0,0,4,0,0
Bélier blanc rapide,|cFFFFD200Vendeur : |rVeron Distillambre|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n,"Avec son crâne massif et ses cornes imposantes, le bélier des montagnes de Barak Tor’ol est la monture idéale pour charger les groupes d’ennemis en armure.",96,230,0,2,23240,0,0,4,0,0
Raptor bleu rapide,|cFFFFD200Vendeur : |rZjolnir|n|cFFFFD200Région : |rDurotar|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Alliés des Trolls de longue date, ces chasseurs de la jungle entretiennent un lien étroit avec leurs maîtres. Ils sont à la fois leurs destriers, leurs gardiens et leurs amis.",97,230,0,2,23241,0,0,4,0,0
Raptor vert olive rapide,|cFFFFD200Vendeur : |rZjolnir|n|cFFFFD200Région : |rDurotar|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Alliés des Trolls de longue date, ces chasseurs de la jungle entretiennent un lien étroit avec leurs maîtres. Ils sont à la fois leurs montures, leurs gardiens et leurs amis.",98,230,0,2,23242,0,0,4,0,0
Raptor orange rapide,|cFFFFD200Vendeur : |rZjolnir|n|cFFFFD200Région : |rDurotar|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Alliés des Trolls de longue date, ces chasseurs de la jungle entretiennent un lien étroit avec leurs maîtres. Ils sont à la fois leurs montures, leurs gardiens et leurs amis.",99,230,0,2,23243,0,0,4,0,0
Cheval de guerre squelette violet,|cFFFFD200Vendeur : |rZachariah Post|n|cFFFFD200Région : |rClairières de Tirisfal|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Lorsque les héros défunts sont relevés à la non-mort, leurs chevaux le sont avec.",100,230,0,2,23246,0,0,4,0,0
Grand kodo blanc,|cFFFFD200Vendeur : |rHarb Sabot-Griffu|n|cFFFFD200Région : |rMulgore|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Un spécimen albinos rare issu d’une espèce découverte en Désolace. D’après les centaures, un kodo blanc est signe de malheur.",101,230,0,2,23247,0,0,4,0,0
Grand kodo gris,|cFFFFD200Vendeur : |rHarb Sabot-Griffu|n|cFFFFD200Région : |rMulgore|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Dominant du troupeau, ce kodo est un bel exemple des imposantes créatures qui sillonnent Désolace.",102,230,0,2,23248,0,0,4,0,0
Grand kodo brun,|cFFFFD200Vendeur :|r Harb Sabot-Griffu|n|cFFFFD200Lieu :|r Mulgore|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Dominant du troupeau, ce kodo est un bel exemple des imposantes créatures qui sillonnent les Tarides du Nord.",103,230,0,2,23249,0,0,4,0,0
Loup brun rapide,|cFFFFD200Vendeur : |rOgunaro Mèneloup|n|cFFFFD200Région : |rOrgrimmar|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Les loups de la Horde peuvent être apprivoisés, mais pas domestiqués.",104,230,0,2,23250,0,0,4,0,0
Loup des bois rapide,|cFFFFD200Vendeur : |rOgunaro Mèneloup|n|cFFFFD200Région : |rOrgrimmar|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Les loups de la Horde peuvent être apprivoisés, mais pas domestiqués.",105,230,0,2,23251,0,0,4,0,0
Loup gris rapide,|cFFFFD200Vendeur : |rOgunaro Mèneloup|n|cFFFFD200Région : |rOrgrimmar|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Les loups de la Horde peuvent être apprivoisés, mais pas domestiqués.",106,230,0,2,23252,0,0,4,0,0
Sabre-tempête rapide,|cFFFFD200Vendeur : |rLelanai|n|cFFFFD200Région : |rDarnassus|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Il se raconte que cette espèce a été nommée d’après le célèbre archidruide Malfurion Hurlorage, à cause de son caractère tempétueux.",107,230,0,2,23338,0,0,4,0,0
Hurleur loup-de-givre,|cFFFFD200Vendeur : |rJorek Flandefer|n|cFFFFD200Région : |rContreforts de Hautebrande|n|cFFFFD200Coût : |r2 000|TINTERFACE\PVPFRAME\PVPCurrency-Honor-Horde.blp:0|t|n|n,Une créature élevée par le clan Loup-de-Givre dans les montagnes d’Alterac.,108,230,4,2,23509,0,0,4,0,0
