ID,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],AllowableRaces[0],AllowableRaces[1]
812,Bâton luminescent de Clairbois,4,0,0,0,-1,21,0,0,0,27,0,8704,0,0,0,-1,-1
816,Petit canif,2,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
820,Lame-tranchoir,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
821,Gilet rivepatte en cuir,2,0,0,0,-1,4,0,0,0,6,0,8192,0,0,0,-1,-1
826,Hache brutale de Rivepatte,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
827,Matraque pernicieuse,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
832,Ceinture de Défias en argent,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
837,Armure en toile renforcée,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
838,Pantalon en toile renforcée,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
839,Gants en toile renforcée,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
840,Chaussures en toile renforcée,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
843,Bottes en cuir tanné,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
844,Gants en cuir tanné,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
845,Pantalon en cuir tanné,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
846,Pourpoint en cuir tanné,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
847,Cotte de mailles,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
848,Pantalon en mailles,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
849,Bottes en mailles,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
850,Gants en mailles,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
851,Sabre d'abordage,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
852,Masse,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
853,Hachette,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
854,Bâton de combat,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
859,Chemise raffinée,2,0,0,0,-1,0,0,0,0,1,32768,8192,8388608,0,0,-1,-1
860,Bottes de cavalier,1,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0,-1,-1
863,Faucheuse funèbre,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
864,Epée longue chevaleresque,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
865,Masse plombée,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
866,Bâton de moine,2,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
867,Gants de puissance sacrée,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
868,Protectrice ardente,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
869,Epée longue éblouissante,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
870,Hache de guerre embrasée,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
871,Hache-rafale,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
872,Tranche-roc,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
873,Bâton de Jordan,4,0,0,0,-1,0,0,0,0,22,0,8704,0,0,0,-1,-1
876,Vieille targe en bois,1,0,0,0,-1,1,0,0,0,1,0,8192,8388608,0,0,-1,-1
880,Bâton des horreurs,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
885,Hache en métal noir,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
886,Epée courte en métal noir,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
888,Gants de bataille nagas,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
890,Bâton de la chanterelle tordue,3,0,0,0,-1,9,0,0,0,15,0,8704,0,0,0,-1,-1
892,Gants de sortilège gnolls,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
897,Brassards du loup enragé,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
899,Croc tisse-venin,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
911,Branche de bois de fer,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
914,Grande cotte d'anneaux ogre,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
920,Masse pernicieuse à pointes,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
922,Faux dace,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
923,Epée longue,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
924,Maillet,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
925,Fléau,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
926,Hache d'armes,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
927,Hache double,1,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
928,Bâton long,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
934,Faucheuse de Stalvan,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
935,Epée courte de veilleur,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
936,Masse de minuit,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
937,Bâton noir du bois de la Pénombre,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
940,Robe de perspicacité,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
943,Bâton de sylvegarde,4,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
944,Bâton de mage élémentaire,4,0,0,0,-1,23,0,0,0,29,0,8704,0,0,0,-1,-1
983,Echarpe rouge en lin,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1008,Epée très usée,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1009,Marteau compact,2,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0,-1,-1
1010,Bâton court noueux,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0,-1,-1
1011,Hache aiguisée,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0,-1,-1
1121,Pattes du Lynx,3,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
1131,Totem d'affliction,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1154,Ceinture de la milice du peuple,1,0,0,0,-1,0,0,0,0,7,0,8192,8388608,0,0,-1,-1
1155,Perche du somnambule,3,0,0,0,-1,10,0,0,0,16,0,8704,0,0,0,-1,-1
1156,Anneau somptueusement orné de joyaux,3,0,0,0,-1,7,0,0,0,12,524288,24576,0,0,0,-1,-1
1158,Massue en métal massif,2,0,0,0,-1,0,0,0,0,5,0,8704,0,0,0,-1,-1
1159,Bâton de combat de la milice,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1161,Epée courte de la milice,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1168,Bouclier flambe-crâne,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
1169,Bouclier sombre,4,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
1171,Robe bien cousue,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1172,Torche de Grayson,2,0,0,0,-1,0,0,0,0,13,0,8192,0,0,0,-1,-1
1173,Bottes usées par la pluie,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1182,Brassards cloutés de cuivre,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1183,Garde-poignets élastiques,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1190,Cape de surveillant,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1194,Epée bâtarde,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1195,Pelle de mineur kobold,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1196,Tabar,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
1197,Masse géante,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1198,Claymore,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1200,Grand bouclier en bois,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1201,Ecu terne,1,0,0,0,-1,3,0,0,0,5,0,8194,0,0,0,-1,-1
1202,Grand pavois,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
1203,Egide de Hurlevent,3,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
1204,La Tour verte,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
1207,Etoile de Murph,2,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
1211,Harnais de guerre gnoll,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1213,Brassards des Gnolls,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
1214,Punisseur gnoll,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
1215,Ceinturon de maintien,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1218,Massue de guerre gnolle,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1219,Machette des Carmines,2,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
1220,Hache lupine,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1263,Trépaneuse,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
1264,Cogne-tête,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1265,Dard de scorpion,3,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
1270,Cape finement tissée,2,0,0,0,-1,0,0,0,0,8,0,8192,8388608,0,0,-1,-1
1273,Cotte d'anneaux de la forêt,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1275,Lorica d'adjoint,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1276,Targe en acier trempé,2,0,0,0,-1,0,0,0,0,17,0,8192,8388608,0,0,-1,-1
1280,Chaperon enveloppant,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
1282,Camail en métal étincelant,2,0,0,0,-1,0,0,0,0,19,0,8192,8388608,0,0,-1,-1
1287,Croc de tarentule géante,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1292,Fendoir du Boucher,3,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1296,Masse rochenoire,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1297,Robe de l'exhalombre,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
1299,Ceinture inférieure du pic,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1300,Bâton inférieur du pic,2,0,0,0,-1,7,0,0,0,12,0,8704,0,0,0,-1,-1
1302,Gants de dragonnet noir,2,0,0,0,-1,0,0,0,0,11,0,8192,8388608,0,0,-1,-1
1303,Gants d'ouvrier du pont,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1304,Gants d'équitation,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1306,Garde-poignets en crinière de loup,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1310,Chausses de forgeron,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1314,Doigts de goule,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1317,Bâton en racine durcie,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1318,Déchireuse de la nuit,3,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1351,Brassards d'osselets,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
1355,Cape en peau de daim,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1359,Gants marqués d'un lion,1,0,0,0,-1,0,0,0,0,4,0,8192,0,0,0,-1,-1
1360,Gants de Hurlevent en plaques,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1364,Gilet rapiécé en cuir,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1366,Pantalon rapiécé en cuir,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1367,Bottes rapiécées en cuir,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1368,Gants rapiécés en cuir,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1369,Ceinture rapiécée en cuir,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1370,Brassards rapiécés en cuir,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1372,Cape déchirée,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1374,Chaussures râpées,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1376,Cape râpée,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1377,Gants râpés,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1378,Pantalon râpé,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1380,Robe râpée,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1382,Masse de pierre,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1383,Tomahawk en pierre,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1384,Lame terne,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1386,Hache du bois-chardon,1,0,0,0,-1,0,0,0,0,2,0,8192,0,0,0,-1,-1
1387,Croc-de-goule,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1388,Bâton gauchi,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1389,Massette de mine kobold,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1391,Bâton mystique rivepatte,2,0,0,0,-1,6,0,0,0,11,0,8704,0,0,0,-1,-1
1394,Massue en bois d'épave,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1395,Pantalon d'apprenti,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1396,Pantalon d'acolyte,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1405,Bâton d'écume,2,0,0,0,-1,6,0,0,0,10,0,8704,0,0,0,-1,-1
1406,Lance incrustée de perles,2,0,0,0,-1,10,0,0,0,13,0,8192,0,0,0,-1,-1
1411,Bâton flétri,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1412,Epée bâtarde grossière,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1413,Epée médiocre,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1414,Merlin craquelé,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1415,Massette de charpentier,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1416,Hachette rouillée,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1417,Hache d'armes martelée,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1418,Ceinture usée en cuir,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1419,Bottes usées en cuir,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1420,Brassards usés en cuir,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1421,Cape usée en peau,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
1422,Gants usés en cuir,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0,-1,-1
1423,Pantalon usé en cuir,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1425,Gilet usé en cuir,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1427,Chaussures en patchwork,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
1429,Cape en patchwork,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0,-1,-1
1430,Gants en patchwork,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1431,Pantalon en patchwork,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1433,Armure en patchwork,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1436,Braies des frontaliers,2,0,0,0,-1,0,0,0,0,10,0,8192,8388608,0,0,-1,-1
1438,Bouclier de guerrier,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1440,Cogne-crâne gnoll,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1445,Espauliers rochenoires,1,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1446,Bottes rochenoires,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1448,Gantelets rochenoires,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1454,Hache du massacreur,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
1455,Hache de champion rochenoire,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
1457,Masse sombrepoil,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1458,Maillet sombrepoil,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1459,Scalpeur sombrepoil,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
1460,Epée à deux mains sombrepoil,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
