ID,Name_lang,Location_lang,Description_lang,MapPos[0],MapPos[1],WorldPos[0],WorldPos[1],GarrTypeID,GarrMissionTypeID,GarrFollowerTypeID,MaxFollowers,MissionCost,MissionCostCurrencyTypesID,OfferedGarrMissionTextureID,UiTextureKitID,EnvGarrMechanicID,EnvGarrMechanicTypeID,PlayerConditionID,GarrMissionSetID,TargetLevel,TargetItemLevel,MissionDuration,TravelDuration,OfferDuration,BaseCompletionChance,BaseFollowerXP,OvermaxRewardPackID,FollowerDeathChance,AreaID,Flags,AutoMissionScalar,AutoMissionScalarCurveID,AutoCombatantEnvCasterID
58,Sous-sol arakkoa,Sous-sol arakkoa,Tuez les arakkoa en sous-sol.,0,0,0,0,2,23,1,3,0,824,0,106,0,24,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
59,Des bêtes dans la jungle,Jungle bestiale,Tuez les bêtes dans la jungle.,0,0,0,0,2,18,1,3,0,824,0,107,0,25,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
60,Des démons dans la forêt,Forêt démoniaque,Tuez les démons dans la forêt.,0,0,0,0,2,19,1,3,0,824,0,105,0,26,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
61,Des briseurs en ville.,Ville des briseurs,Tuez les briseurs dans la ville.,0,0,0,0,2,20,1,3,0,824,0,102,0,27,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
62,Des fureurs dans les marais,Marais de fureurs,Tuez les fureurs dans les marais.,0,0,0,0,2,21,1,3,0,824,0,101,0,28,26539,18,90,0,8,0,9999999,100,100,0,0,0,0,1,0,0
63,Des primordiaux dans les plaines,Plaines primordiales,Tuez les primordiaux dans les plaines.,0,0,0,0,2,22,1,3,0,824,0,106,0,29,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
64,Une mission pour les gouverner tous,Gorgrond,L’épée des mille vérités doit être détruite dans la fonderie des Rochenoires. Occupez-vous-en.,0,0,0,0,2,3,1,1,0,824,0,0,0,21,26539,18,90,0,600,0,9999999,0,200,0,0,0,0,1,0,0
65,Les veilleurs,Abords du fief,Organiser des patrouilles régulières autour du fief semble une bonne idée…,0,0,0,0,2,13,1,1,5,824,0,106,0,26,27657,20,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
66,Mort aux corrompus,Bois Maudit,Des bêtes corrompues continuent de hanter le bois Maudit. les Sentinelles de Pluie-d’Étoiles ont besoin de nous pour soulager ces pauvres créatures de leurs souffrances.,0,0,0,0,2,3,1,1,0,824,0,106,0,26,26601,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
67,L’assaut des Sire-Tonnerre,Trépas-du-Colosse,"Nous pourrions envoyer plusieurs de nos meilleurs éléments effectuer un raid sur Trépas-du-Colosse, l’avant-poste des Sire-Tonnerre ! Allez nous arracher la victoire.",0,0,0,0,2,3,1,3,10,824,0,101,0,11,28566,12,90,0,3600,0,0,65,200,0,0,0,1,1,0,0
73,Nettoyage des latrines,Toilettes,Mieux vaut ne jamais perdre de paris avec le concierge.,0,0,0,0,2,6,1,1,0,824,0,101,0,28,29014,29,90,0,300,0,86400,100,0,0,0,0,0,1,0,0
86,Récupération sur site,Accostage du Brunant,Il serait utile de tenter de retrouver le vaisseau qui nous a permis de nous échapper de la jungle de Tanaan. On devrait pouvoir en tirer quelque chose !,0,0,0,0,2,3,1,1,5,824,0,106,0,26,26958,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
87,Les veilleurs,Abords du fief,Organiser des patrouilles régulières autour du fief semble une bonne idée…,0,0,0,0,2,13,1,1,5,824,0,101,0,23,28319,20,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
88,Menace aérienne,Vallée Fleur-de-Lune,Les corbeaux de Chutelune dans la vallée Fleur-de-Lune attaquent nos caravanes de ravitaillement. Les matériaux doivent continuer à arriver !,0,0,0,0,2,3,1,1,0,824,0,106,0,15,28564,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
89,À l’assaut d’Ombrelune,Shaz’gul,"Nous pourrions envoyer plusieurs de nos meilleurs éléments effectuer un raid sur Shaz’gul, l’avant-poste des Ombrelunes ! Pour l’Alliance !",0,0,0,0,2,3,1,3,10,824,0,106,0,11,26960,28,90,0,3600,0,0,65,200,0,0,0,1,1,0,0
90,Des amis faë,Le mor Scintillant,Des anomalies arcaniques mettent en danger les dragons-faë du mor Scintillant. C’est inacceptable !,0,0,0,0,2,3,1,1,10,824,0,106,0,19,28565,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
91,Au secours des rangari,Shaz’gul,Les Ombrelunes ont fait prisonniers de nombreux Rangari et membres de l’Alliance. Infiltrez leur camp et sauvez-les !,0,0,0,0,2,3,1,1,10,824,0,106,0,11,26963,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
107,Entente sauvage,Nagrand,Les Gronns et les Ogres préparent une double attaque ensemble. Nous devons interrompre leurs machinations avant qu’ils ne nous submergent.,0,0,0,0,2,3,1,3,15,824,0,104,0,29,32928,30,100,0,36000,0,129600,0,1500,0,0,0,0,1,0,0
108,Espionnage industriel,Gorgrond,Même les machines de guerre du clan Rochenoire ont des défauts ! Infiltrez-vous là-bas et examinez-les pour trouver leurs faiblesses et voir comment les neutraliser.,0,0,0,0,2,3,1,3,15,824,0,103,0,11,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
109,"Griffes, pinces et défenses",Gorgrond,Les génésaures font partie des créatures les plus vicieuses de Draenor. Nous devons les arrêter avant qu’ils ne gagnent d’autres régions après Gorgrond.,0,0,0,0,2,3,1,3,15,824,0,103,0,20,32928,30,100,0,36000,0,129600,0,1500,0,0,0,0,1,0,0
110,Oiseaux de prière,Flèches d’Arak,"Nous préférerions laisser les féroces arakkoa en paix, mais nous gagnerions un avantage stratégique en capturant leur temple des flèches d’Arak.",0,0,0,0,2,3,1,3,15,824,0,107,0,14,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
111,Talador en flammes,Talador,"Les sbires de Sargeras, les abyssaux, incendient les forêts de Talador. Éliminez-les avant que ces bois ne soient réduits en cendres.",0,0,0,0,2,3,1,3,15,824,0,105,0,16,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
112,Dans l’antre des sabrons,Flèches d’Arak,"De nombreux anciens prisonniers draeneï ont disparu et nous pensons que les sabrons sont impliqués dans l’affaire. Allez enquêter sur le sujet, mais ne partez pas sans armes.",0,0,0,0,2,3,1,3,15,824,0,107,0,21,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
113,Avant-garde de la Légion ardente,Talador,Des infernaux et des gangregardes envahissent Talador : le reste de la Légion ardente ne peut pas être bien loin. Triomphez d’eux et tentez de découvrir d’où ils viennent.,0,0,0,0,2,3,1,3,15,824,0,105,0,16,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
114,Le Néant distordu,Vallée d’Ombrelune,Les seigneurs et les implorateurs du Vide qui ravagent la vallée d’Ombrelune ont été invoqués par quelqu’un. Trouvez le responsable et tuez-le.,0,0,0,0,2,3,1,3,15,824,0,106,0,19,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
115,Créatures endurcies,Crête de Givrefeu,La peau des Magnarons et des gorens comporte des plaques rocheuses qui possèdent des propriétés magiques. Récupérez ces plaques pour nous.,0,0,0,0,2,3,1,3,10,824,0,101,0,23,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
116,Les alliés de la Horde de Fer,Crête de Givrefeu,"Nombreux et puissants, les seigneurs de guerre ogres sont de formidables alliés pour la Horde de Fer. Faites-les partir, par la force s’il le faut.",0,0,0,0,2,3,1,3,20,824,0,101,0,12,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
117,Vol de sabots-fourchus,Crête de Givrefeu,Affaiblir le clan Sire-Tonnerre nécessite de se débarrasser de ses plus redoutables guerriers : les chevaucheurs de sabots-fourchus. Rendez-vous dans leur camp et libérez leurs montures.,0,0,0,0,2,3,1,3,10,824,0,101,0,11,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
118,La corruption s’étend,Vallée d’Ombrelune,La magie gangrenée a corrompu quelques anciens dans la vallée d’Ombrelune. Il faut les arrêter et mettre fin à leurs carnages.,0,0,0,0,2,3,1,3,15,824,0,106,0,26,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
119,Le cœur de la Horde de Fer,Nagrand,Le clan Chanteguerre est le symbole de la puissance de la Horde de Fer. Profitez de la nuit pour mettre le feu à leur camp. Leur moral en prendra un coup.,0,0,0,0,2,3,1,2,15,824,0,104,0,11,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
120,Embuscade sabronne,Nagrand,Nos patrouilles nous ont informés que des bandes de sabrons vagabonds détroussent les marchands qui voyagent en Nagrand. Trouvez-les et arrêtez-les.,0,0,0,0,2,3,1,2,10,824,0,104,0,29,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
125,Volez-leur dans les plumes,Flèches d’Arak,"Les prêtres de la serre arakkoa se sont mis à sacrifier des Draeneï à leur dieu, Terokk. Interrompez le rituel et libérez les prisonniers.",0,0,0,0,2,3,1,2,20,824,0,107,0,14,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
126,Culte de Sargeras,Talador,"Dans une région reculée de Talador, un petit groupe de draeneï s’est mis à vénérer Sargeras. Mettez fin à ce culte avant qu’il ne se propage.",0,0,0,0,2,3,1,2,10,824,0,105,0,26,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
127,Pour la liberté !,Gorgrond,Les Ogres esclavagistes ont capturé de nombreux draeneï chassés par la Horde de Fer. Envoyez quelqu’un dans leur camp et libérez-les.,0,0,0,0,2,3,1,2,15,824,0,103,0,12,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
128,Visez la tête,Nagrand,"Sans chef pour les guider, l’attaque ogre dont parlaient nos espions échouera. Envoyez un assassin tuer leur seigneur de guerre en Nagrand.",0,0,0,0,2,3,1,3,10,824,0,104,0,12,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
129,Les secrets de Lamelune,Vallée d’Ombrelune,L’écorce durcie des génésaures et des botani pourrait nous permettre de renforcer nos armures. Faites le nécessaire.,0,0,0,0,2,3,1,3,10,824,0,106,0,20,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
130,Invasion de ravageurs,Flèches d’Arak,"Satanés nuisibles ! Ces ravageurs sont partout : dans nos ravitaillements, dans la caserne… Détruisez leur nid des flèches d’Arak avant qu’ils ne nous submergent.",0,0,0,0,2,3,1,2,15,824,0,107,0,15,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
131,Fureur infernale,Talador,"Les infernaux sont rares en Talador et nous aimerions que cela ne change pas. Plus vous les décimez, mieux nous nous portons.",0,0,0,0,2,3,1,2,15,824,0,105,0,16,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
132,Le regard du basilic,Flèches d’Arak,"Des arakkoa ont été pétrifiés par les basilics aux flèches d’Arak. C’est un peu morbide, mais cette pierre constitue une ressource précieuse. Récoltez-en avec prudence.",0,0,0,0,2,3,1,2,0,824,0,107,0,15,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
133,Territoire élémentaire,Crête de Givrefeu,Un groupe d’élémentaires s’est emparé d’une zone jouxtant notre ligne d’approvisionnement sur la crête de Givrefeu. Éliminez-les et récupérez toutes les provisions que vous trouverez.,0,0,0,0,2,3,1,2,0,824,0,101,0,18,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
135,Faune et flore,Vallée d’Ombrelune,La magie noire s’est déchaînée dans la vallée d’Ombrelune et donne naissance à des créatures anormales et enragées. Mettez un terme à leur souffrance.,0,0,0,0,2,3,1,1,10,824,0,106,0,15,28568,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
136,La sorcellerie et l’épée,Vallée d’Ombrelune,Les lanceurs de sorts ombrelunes manipulent de la magie du Vide instable non loin de l’observatoire de Teluuna. Cela pourrait mal tourner.,0,0,0,0,2,3,1,1,10,824,0,106,0,11,28568,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
137,Massacr'herbes,Vallée d’Ombrelune,"Ne vous y trompez pas. On commence par les trouver mignons, avant de se faire sauter dessus et dévorer le visage.",0,0,0,0,2,3,1,1,10,824,0,106,0,26,31532,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
138,Un peu frisquet,Crête de Givrefeu,"Ces derniers temps, le froid des plaines est encore plus cinglant que d’habitude. Découvrez ce qui provoque ce climat avant que des vies ne soient perdues.",0,0,0,0,2,3,1,1,10,824,0,101,0,18,28569,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
139,Délicieusement givré,Crête de Givrefeu,"Les élémentaires sont légion sur la crête de Givrefeu. Les gorens adorent les manger, mais ces créatures absorbent les pouvoirs de tout ce qu’ils dévorent. Ce n’est pas bon du tout.",0,0,0,0,2,3,1,1,10,824,0,101,0,23,28569,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
140,Seigneur de guerre,Crête de Givrefeu,Les Ogres de la Masse-Sanglante attaquent les avant-postes de la Horde et réduisent nos effectifs et nos provisions. C’est certainement la faute du nouveau seigneur de guerre.,0,0,0,0,2,3,1,1,10,824,0,101,0,12,31531,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
141,Angoisse ancienne,Vallée d’Ombrelune,"Il est temps d’abattre quelques arbres anciens. Enfin, seulement ceux qui ont été affectés par la corruption démoniaque. Vous pouvez bien étreindre les autres si ça vous chante.",0,0,0,0,2,3,1,1,10,824,0,106,0,20,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
142,On ne laisse aucun Nain derrière,Vallée d’Ombrelune,Les troupes ombrelunes ont enlevé un chaman marteau-hardi près du bois Maudit. Allez sauver notre allié téméraire et donnez une leçon à ces Orcs.,0,0,0,0,2,3,1,1,10,824,0,106,0,11,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
143,Le Vide hurlant,Vallée d’Ombrelune,Des rapports nous signalent que des Ombrelunes rôdent dans le bosquet des Ténombres et y répandent leur ignoble magie. Interrompez leurs sombres rituels à tout prix.,0,0,0,0,2,3,1,1,10,824,0,106,0,19,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
144,Étouffer le tonnerre,Crête de Givrefeu,Des bandes de chasseurs sire-tonnerre ont été aperçues au nord. Préparez une embuscade dans les falaises et montrez-leur de quel bois se chauffe la véritable Horde !,0,0,0,0,2,3,1,1,10,824,0,101,0,11,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
145,Ombres souterraines,Crête de Givrefeu,Le Conseil des ombres a investi un réseau de galeries souterraines à l’ouest du fief. Nous ne pouvons pas nous permettre de les laisser s’installer dans la région !,0,0,0,0,2,3,1,1,10,824,0,101,0,23,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
146,Élimination de rylaks,Crête de Givrefeu,Tuer des rylaks adultes n’a pas suffi à réduire leur population. Ratissez leurs nids et éliminez le mal à la racine.,0,0,0,0,2,3,1,1,10,824,0,101,0,15,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
147,L’affliction des anciens,Gorgrond,Une étrange épidémie se propage chez les anciens de Gorgrond et les rend fous. Éliminez-les avant que l’infection ne s’aggrave.,0,0,0,0,2,3,1,1,10,824,0,103,0,20,27785,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
148,Frapper les Rochenoires,Gorgrond,"Nos éclaireurs ont trouvé une carte des caches de matériel des Rochenoires en Gorgrond. En les détruisant, nous porterions un coup dur à l’ennemi.",0,0,0,0,2,3,1,1,10,824,0,103,0,11,27785,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
149,Une faim de génésaure,Gorgrond,Les génésaures de Gorgrond ont trop chassé sur leur territoire et s’attaquent aux camps draeneï des environs pour piller leur nourriture. Attaquez-les et faites-les partir.,0,0,0,0,2,3,1,1,10,824,0,103,0,20,31533,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
150,Les yeux plus gros que le ventre,Gorgrond,Un groupe de gorens s’est installé dans une importante carrière des environs. Nous devons les en chasser si nous voulons pouvoir l’utiliser prochainement.,0,0,0,0,2,3,1,1,10,824,0,103,0,22,27786,34,93,0,3600,0,86400,35,400,0,0,0,0,1,0,0
151,Gronnlins nuisibles,Gorgrond,Les Gronnlins continuent de perturber nos efforts d’expansion en Gorgrond. Nous devons réduire leurs effectifs pour pouvoir nous implanter.,0,0,0,0,2,3,1,1,10,824,0,103,0,21,27786,34,93,0,1800,0,86400,35,400,0,0,0,0,1,0,0
152,"Plus près, plus sûr",Gorgrond,Les armes de siège de la Horde de Fer sont mortelles de loin mais vulnérables aux assauts rapprochés. Les attaquer en petit comité pourrait s’avérer judicieux.,0,0,0,0,2,3,1,1,10,824,0,103,0,11,31534,34,93,0,3600,0,86400,35,400,0,0,0,0,1,0,0
153,Shivans en vue,Talador,Des shivans ont été repérées autour de Talador. Il pourrait s’agir de la première vague d’une invasion de la Légion ardente. Une enquête s’impose.,0,0,0,0,2,3,1,1,10,824,0,105,0,11,27787,34,94,0,3600,0,86400,35,500,0,0,0,0,1,0,0
154,Stalactites confites,Talador,Une caverne située sous une zone habitée de Talador a été fragilisée par l’appétit des gorens qui s’y trouvent. Nous devons protéger les habitants de la surface.,0,0,0,0,2,3,1,2,10,824,0,105,0,26,27787,34,94,0,1800,0,86400,35,500,0,0,0,0,1,0,0
155,Guider la Nuée,Talador,Un grand prêtre arakkoa charismatique incite ses congénères à piller les camps des alentours au nom de Terokk. Nous devons défendre nos alliés.,0,0,0,0,2,3,1,1,10,824,0,105,0,14,27787,34,94,0,3600,0,86400,35,500,0,0,0,0,1,0,0
156,Appel à l’action,Talador,"Le pouvoir absolu corrompt, et c’est absolument une bonne raison pour neutraliser ce puissant démoniste. Abattez-le à tout prix.",0,0,0,0,2,3,1,1,10,824,0,105,0,11,27788,19,95,0,3600,0,86400,35,600,0,0,0,0,1,0,0
157,Zone interdite aux brutes,Talador,"D’Azeroth à Draenor, les brutes et leurs acolytes sont toujours les mêmes. Allez montrer à nos nouveaux « amis » comment on s’occupe d’eux sur Azeroth.",0,0,0,0,2,3,1,1,10,824,0,105,0,12,27788,19,95,0,1800,0,86400,35,600,0,0,0,0,1,0,0
158,Il ne peut en rester qu’un,Talador,"On raconte que les ogrons sont la violence incarnée, mais on m’a dit la même chose de vos alliés. Voyons ce qu’il en est vraiment.",0,0,0,0,2,3,1,1,10,824,0,105,0,17,31535,19,95,0,3600,0,86400,35,600,0,0,0,0,1,0,0
159,Délicieuse souffrance,Flèches d’Arak,"Les Orcs de la Main-Brisée accueillent volontiers la douleur ; selon eux, elle les rend plus forts. Aidez-les donc à devenir très forts. Et très morts, aussi.",0,0,0,0,2,3,1,1,10,824,0,107,0,11,27789,43,96,0,5400,0,86400,35,700,0,0,0,0,1,0,0
160,Écraser les Blafards,Flèches d’Arak,"Les Blafards sont des créatures aussi lâches que malfaisantes, mais même les charognards sont dangereux lorsqu’ils sont nombreux. Enfin, le problème est simple à régler, non ?",0,0,0,0,2,3,1,2,10,824,0,107,0,21,27789,19,96,0,2700,0,86400,35,700,0,0,0,0,1,0,0
161,Chasse aux insectes,Flèches d’Arak,Les ravageurs se reproduisent rapidement et mangent tout et n’importe quoi. Comme les criquets. Ce sont également des tueurs qui font environ la taille d’un cheval. Pas comme les criquets.,0,0,0,0,2,3,1,1,10,824,0,107,0,15,27789,19,96,0,5400,0,86400,35,700,0,0,0,0,1,0,0
162,Sus aux rylaks,Flèches d’Arak,"Notre bétail a disparu. Les pistes désignent les rylaks. Débarrassez-vous de ces menaces, mais ne les prenez pas à la légère.",0,0,0,0,2,3,1,1,10,824,0,107,0,21,27790,19,97,0,5400,0,86400,35,800,0,0,0,0,1,0,0
163,Poing par poing,Flèches d’Arak,Un féroce serpent des vents fragilise nos défenses sur les ordres d’un maître inconnu. Trouvez l’origine de cette menace et éliminez-la.,0,0,0,0,2,3,1,1,10,824,0,107,0,15,27790,19,97,0,2700,0,86400,35,800,0,0,0,0,1,0,0
164,Fourberies,Flèches d’Arak,Nos informateurs de la Main-Brisée étaient des agents doubles. Retrouvez-les secrètement et débarrassez-vous d’eux.,0,0,0,0,2,3,1,1,10,824,0,107,0,11,31536,19,97,0,3600,0,86400,35,800,0,0,0,0,1,0,0
165,Surtensions magiques,Nagrand,Les esprits de l’eau capables d’absorber l’énergie donnent du fil à retordre à nos lanceurs de sorts. Il est temps de faire venir les renforts.,0,0,0,0,2,3,1,1,10,824,0,104,0,19,27791,19,98,0,7200,0,86400,35,900,0,0,0,0,1,0,0
166,Échec aux sorts,Nagrand,La léthargie qui nous frappe depuis peu est l’œuvre des sorciers de Cognefort. Trouvez-les et mettez fin à leurs rites obscurs.,0,0,0,0,2,3,1,2,10,824,0,104,0,12,27791,19,98,0,5400,0,86400,35,900,0,0,0,0,1,0,0
167,Le chant du cygne des Chanteguerres,Nagrand,Les chamans chanteguerres ont lancé un sort capable d’ouvrir un abîme sous nos pieds ! Tuez-les tous avant la fin du sablier !,0,0,0,0,2,3,1,1,10,824,0,104,0,11,31537,19,98,0,5400,0,86400,35,900,0,0,0,0,1,0,0
168,Massacre d’Ogres,Nagrand,Les grands guerriers ogres sont en position de combat et hurlent qu’ils vont « anéantir les intrus ». Vous croyez qu’ils parlent de nous ?,0,0,0,0,2,3,1,1,10,824,0,104,0,12,27792,19,99,0,7200,0,86400,35,1000,0,0,0,0,1,0,0
169,Désir brûlant,Nagrand,Les Orcs de la Lame-Ardente attaquent des chasseurs de trésors à Oshu’gun et volent leurs cristaux. Se pourrait-il qu’ils préparent un sombre rituel ?,0,0,0,0,2,3,1,2,10,824,0,104,0,26,27792,19,99,0,5400,0,86400,35,1000,0,0,0,0,1,0,0
170,Autant en emporte le Gronn,Nagrand,"Nos éclaireurs ont disparu sans laisser de traces ! La dernière fois qu’ils ont été aperçus, ils entraient sur le territoire des Gronns. Découvrez ce qu’ils sont devenus.",0,0,0,0,2,3,1,1,10,824,0,104,0,29,27792,19,99,0,7200,0,86400,35,1000,0,0,0,0,1,0,0
171,Esprits sans repos,Vallée d’Ombrelune,"La vallée d’Ombrelune est hantée par les esprits d’Orcs rendus violents par la confusion et la rage. Tant qu’ils ne reposeront pas en paix, personne ne sera en sécurité.",0,0,0,0,2,3,1,1,10,824,0,106,0,26,33098,19,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
172,L’effet observateur,Crête de Givrefeu,Les Orcs sire-tonnerre sont bien téméraires : leurs éclaireurs suivent les groupes de la Horde sans se cacher ni manifester de crainte. Une telle arrogance ne peut pas rester impunie.,0,0,0,0,2,3,1,1,10,824,0,101,0,11,33097,19,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
173,Patrouille anti-boguelins,Vallée d’Ombrelune,Des boguelins imprévisibles ont volé une caisse entière d’élixirs de taille de géant. Récupérez ces potions avant que les créatures ne les ingurgitent et deviennent incontrôlables.,0,0,0,0,2,3,1,1,0,824,0,106,0,26,33098,19,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
