ID,Name_lang,Description_lang,CompletionPlayerConditionID,Flags,QuestID,PlayerConditionID,Field_10_2_7_54171_005
62,La Main-Brisée,,0,8,0,0,0
63,Les Ombrelunes,,0,8,0,0,0
64,Les Rochenoires,,0,8,0,0,0
65,Évasion de Tanaan,,0,8,0,0,0
68,La marche de Fer,,0,8,0,0,0
69,La marche de Fer,,0,8,0,0,0
70,Campagne du fief,,0,8,0,0,0
71,Campagne du fief,,0,8,0,0,0
84,L’Orbite-Sanglante,,0,8,0,0,0
85,L’Orbite-Sanglante,,0,8,0,0,0
86,La Main d’argent,,137038,8,0,0,0
87,Porte-Cendres,,0,8,0,0,0
89,Courbe-Rive,,0,8,0,0,0
90,La clé pour vaincre la Légion,,0,24,0,0,0
93,Tribu Corne-Céleste,,0,8,0,0,0
94,Forge de Legion,,0,8,0,0,0
95,Minage de Legion,,0,8,0,0,0
96,Couture de Legion,,0,8,0,0,0
97,Alchimie de Legion,,0,8,0,0,0
99,Campagne du fief,,0,8,0,0,0
100,Campagne du fief,,0,8,0,0,0
101,Campagne du fief,,0,8,0,0,0
102,Campagne du fief,,0,8,0,0,0
103,Campagne du fief,,0,8,0,0,0
104,Campagne du fief,,0,8,0,0,0
105,Campagne du fief,,0,8,0,0,0
106,Campagne du fief,,0,8,0,0,0
107,Campagne du fief,,0,8,0,0,0
108,Campagne du fief,,0,8,0,0,0
109,Campagne du fief,,0,8,0,0,0
110,Campagne du fief,,0,8,0,0,0
111,Campagne du fief,,0,8,0,0,0
112,Campagne du fief,,0,8,0,0,0
113,Campagne du fief,,0,8,0,0,0
114,Campagne du fief,,0,8,0,0,0
115,Campagne du fief,,0,8,0,0,0
116,Campagne du fief,,0,8,0,0,0
117,Campagne du fief,,0,8,0,0,0
118,Campagne du fief,,0,8,0,0,0
119,Campagne du fief,,0,8,0,0,0
120,Campagne du fief,,0,8,0,0,0
121,Fielsang,,0,8,0,0,0
122,Fielsang,,0,8,0,0,0
123,À la recherche d’Iskar,,0,8,0,0,0
124,La fin de Gul’dan,,0,8,0,0,0
125,À la recherche d’Iskar,,0,8,0,0,0
126,La fin de Gul’dan,,0,8,0,0,0
127,La flotte réprouvée,,0,8,0,0,0
128,Épave du Brûleciel,,0,8,0,0,0
129,L’épreuve de la puissance,,0,8,0,0,0
130,Le stratagème de Grisetête,,0,8,0,0,0
131,Le stratagème de Grisetête,,0,8,0,0,0
132,L’épreuve de la volonté,,0,8,0,0,0
133,L’épreuve de la volonté,,0,8,0,0,0
134,L’épreuve du courage,,143525,8,0,0,0
135,Aller-retour pour Helheim,,0,8,0,0,0
136,Le secret des vierges guerrières,,0,8,0,0,0
137,Le secret des vierges guerrières,,0,8,0,0,0
138,Le champion de Tornheim,,136387,8,0,0,0
139,Docks Intro and Shipyard Tutorial - Horde,,0,8,0,0,0
140,Docks Intro and Shipyard Tutorial - Alliance,,0,8,0,0,0
141,Invasion de Tanaan - Horde,,0,8,0,0,0
142,Invasion de Tanaan - Alliance,,0,8,0,0,0
143,Mesa du Voile blanc,,0,8,0,0,0
144,Tribu Crin-de-Rive,,0,8,0,0,0
145,La tribu Totem-de-Sang,,0,8,0,0,0
146,La guerre de Huln,,0,8,0,0,0
148,Les secrets de Haut-Roc,,0,8,0,0,0
150,Caveau des Gardiennes,,0,24,0,0,0
152,Tombe-nuit,,0,8,0,139398,0
153,L’héritage de Kel’danath,,0,8,0,0,0
154,Le télémancien,,0,8,0,0,0
155,L’alimentation de Shal’Aran,,0,8,0,0,0
156,Mascarade,,0,8,0,0,0
158,Un cadeau ancien,,0,8,0,0,0
159,Les lames jumelles du Trompeur,,137215,8,0,0,0
160,Les Lames de guerre des Aldrachi,,137214,8,0,0,0
161,Illidari,,0,8,0,0,0
162,Les lames d’effroi,,0,8,0,0,0
163,Les crocs du Dévoreur,,0,8,0,0,0
164,"G’Hanir, l’Arbre-Mère",,0,8,0,0,0
165,Choc des Titans,,0,8,0,0,0
166,"Aluneth, grand bâton de la magna",,0,8,0,0,0
167,Les Griffes d’Ursoc,,0,8,0,0,0
168,Les lames du prince déchu,,0,8,0,0,0
169,Gueule-du-Damné,,0,8,0,0,0
170,La Lame d’ébène,,0,8,0,0,0
173,Héritage des Coursevent,,137173,8,0,0,0
174,Le Sentier invisible,,0,8,0,0,0
175,Enchantement de Legion,,0,8,0,0,0
176,Ingénierie de Legion,,0,8,0,0,0
177,Calligraphie de Legion,,0,8,0,0,0
178,Joaillerie de Legion,,0,8,0,0,0
179,Travail du cuir de Legion,,0,8,0,0,0
180,Herboristerie de Legion,,0,8,0,0,0
181,Dépeçage de Legion,,0,8,0,0,0
182,Archéologie de Legion,,0,8,0,0,0
183,Les Régicides,,137180,8,0,0,0
184,L’appel de la nature,,0,8,0,0,0
185,L’archidruide du Val,,0,8,0,0,0
186,L’archidruidesse de la Griffe,,0,8,0,0,0
187,L’archidruide du Savoir,,0,8,0,0,0
188,Dans le Cauchemar,,0,8,0,0,0
189,Jusqu’au bout du Cauchemar,,136349,8,0,0,0
190,Jusqu’au bout du Cauchemar,,136349,8,0,0,0
191,Ruissecôte,,0,8,0,0,0
192,Le bastion du Freux,,0,8,0,0,0
193,Les Crocs d’Ashamane,,0,8,0,0,0
194,"Fu Zan, compagnon de l’explorateur",,0,8,0,0,0
195,Les Poings des cieux,,0,8,0,0,0
198,Champion de l’Alliance,,0,8,0,0,0
199,Champion de la Horde,,0,8,0,0,0
200,La Lune descendante,,145308,8,0,0,0
201,Sang et vin,,0,8,0,0,0
202,Science politique,,0,8,0,0,0
203,Une crise croissante,,0,8,0,0,0
204,Changement de saison,,145313,8,0,0,0
205,L’équilibre de la puissance,,0,40,0,0,0
206,Les Origines,,137059,8,0,0,0
208,"Ulthalesh, la faux de Deuillevent",,147210,8,0,0,0
209,Apocalypse,,137220,8,0,0,0
210,La faux d’Élune,,0,8,0,0,0
211,Recherches sur les armes prodigieuses,,0,8,0,0,0
213,Devenir un Valarjar,,135538,8,0,0,0
215,Chasseur de héros,,0,8,0,0,0
216,L’épée des rois,,0,8,0,0,0
217,Héritage du Brise-Glace,,0,8,0,0,0
219,Lame crépusculaire,,0,8,0,0,0
220,Griffe-Serre,,0,8,0,0,0
221,Garde-Vérité,,0,8,0,0,0
222,La Main d’argent,,0,8,0,0,0
223,Frissébène,,0,8,0,0,0
224,Sceptre de Sargeras,,0,8,0,0,0
236,Voie de la Lumière I,,0,8,0,0,0
238,Chroniques du Séjour céleste I,,0,8,0,0,0
239,Courroux-de-Lumière,,0,8,0,0,0
240,Évènements du lancement de Legion - Semaine 1,,0,8,0,0,0
241,Évènements du lancement de Legion - Semaine 2,,0,8,0,0,0
242,Évènements du lancement de Legion - Semaine 3,,0,8,0,0,0
243,T’uure,,0,8,0,0,0
244,Felo’melorn,,0,8,0,0,0
245,Le crâne du Man’ari,,0,8,0,0,0
246,Bâton des brumes,,0,8,0,0,0
247,Des armes de légende,,0,8,0,0,0
249,Minage de Legion,,0,8,0,0,0
250,Minage de Legion,,0,8,0,0,0
251,Dépeçage de Legion,,0,8,0,0,0
252,Dépeçage de Legion,,0,8,0,0,0
253,Herboristerie de Legion,,0,8,0,0,0
254,Herboristerie de Legion,,0,8,0,0,0
255,Herboristerie de Legion,,0,8,0,0,0
256,Herboristerie de Legion,,0,8,0,0,0
257,Herboristerie de Legion,,0,8,0,0,0
258,Évènements du lancement de Legion - Semaine 2,,0,8,0,0,0
259,Évènements du lancement de Legion - Semaine 1,,0,24,0,0,0
260,Évènements du lancement de Legion - Semaine 1,,0,8,0,0,0
261,Évènements du lancement de Legion - Semaine 1,,0,24,0,0,0
262,Évènements du lancement de Legion - Semaine 1,,0,8,0,0,0
263,Évènements du lancement de Legion - Semaine 1,,0,8,0,0,0
265,Appel de Marteau-du-Destin,,0,8,0,0,0
266,La voix du tonnerre,,0,8,0,0,0
267,La puissance d’Azshara,,0,8,0,0,0
271,Voie du chasseur,,0,8,0,0,0
274,Le grimoire des reliques interdites,,0,8,0,0,0
275,Expéditions de la 7.0,,0,8,0,0,0
276,Couture de Legion,,0,8,0,0,0
278,Le défi du Conseil,,0,8,0,0,0
279,La riposte d’Élisande,,0,8,0,0,0
280,Digne de rejoindre les élus,,0,8,0,139398,0
282,Un problème elfique,,145317,8,0,0,0
283,Artisans de la guerre,,145319,8,0,0,0
284,L’assaut de Suramar,,0,8,0,0,0
285,État d’alerte,,0,8,0,0,0
286,Portés disparus,,0,8,0,0,0
287,Lune ascendante,,0,8,0,0,0
288,Force de volonté,,0,8,0,0,0
289,Dompteurs de mascottes de combat,,0,8,0,0,0
290,Dompteurs de mascottes de combat,,0,8,0,0,0
291,Des munitions suspectes,,0,8,0,0,0
292,La prise du palais Sacrenuit,,0,8,0,0,0
293,Le retour du généralissime,,0,8,0,0,0
294,Retour à Karazhan,,0,8,0,0,0
295,Innovation titanesque,,0,8,0,139398,0
296,La menace des vers gangrenés,,0,8,0,0,0
297,Monture de classe : mage,,0,8,0,0,0
300,Dompteurs de mascottes de combat,,0,8,0,0,0
302,Monture de classe : paladin,,142412,8,0,0,0
303,Monture de classe : guerrier,,0,8,0,0,0
304,La menace du Freux,,0,8,0,0,0
305,Assaut de la Légion : Tornheim,,0,8,0,0,0
306,Assaut de la Légion : Azsuna,,0,8,0,0,0
307,Assaut de la Légion : Haut-Roc,,0,8,0,0,0
308,Assaut de la Légion : Val’sharah,,0,8,0,0,0
309,Campagne du Déclin de la Légion,,137311,8,0,0,0
310,Défi de la Déesse-Reine,,0,8,0,0,0
311,Défi de la mère des diablotins,,0,8,0,0,0
312,Défi des jumeaux,,0,8,0,0,0
313,Défi de Xylem,,0,8,0,0,0
314,Champion : Akazamzarak,,0,8,0,0,0
315,Monture de classe : démoniste,,151030,8,0,0,0
316,Monture de classe : moine,,0,8,0,0,0
318,Bienvenue à Zandalar,Nouer un partenariat avec le royaume insulaire de Zandalar nous permettrait de disposer de sa flotte légendaire… et de prendre un avantage militaire sur l’Alliance.,0,8,0,0,0
319,Excavations,,0,72,0,0,0
320,"Nazmir, la jungle sombre",,0,8,0,0,0
321,Archéologie de Legion,,0,8,0,0,0
322,Archéologie de Legion,,0,8,0,0,0
323,Archéologie de Legion,,0,8,0,0,0
324,Archéologie de Legion,,0,8,0,0,0
325,Archéologie de Legion,,0,8,0,0,0
326,Archéologie de Legion,,0,8,0,0,0
327,Archéologie de Legion,,0,8,0,0,0
328,Archéologie de Legion,,0,8,0,0,0
329,Archéologie de Legion,,0,8,0,0,0
330,Archéologie de Legion,,0,8,0,0,0
331,Archéologie de Legion,,0,8,0,0,0
332,Archéologie de Legion,,0,8,0,0,0
333,Archéologie de Legion,,0,8,0,0,0
334,Des prophéties et des prophètes,,0,8,0,0,0
335,Un pacte avec la mort,,0,8,0,0,0
336,La traque d’Illidan Hurlorage,,0,8,0,0,0
338,Le conseil zanchuli,,0,8,0,0,0
339,La purification de Tel’anor,,0,8,0,0,0
340,Briser le Brise-Lumière,,0,8,0,0,0
341,Le jarl de Jandvik,,0,8,0,0,0
342,Bastion de la garde de la Lune,,0,8,0,0,0
343,"Et puits, la croissance",,0,8,0,0,0
344,Halte de la Délivrance,,0,8,0,0,0
345,L’assaut d’Argus,,0,8,0,0,0
346,Cap sur Argus,,0,8,0,0,0
347,Le chemin du roi,,0,72,0,0,0
348,La mère de la Lumière,,0,8,0,0,0
349,Au sein du peuple,,0,8,0,0,0
350,L’avertissement d’Azeroth,,0,8,0,0,0
351,Monture de classe : chevalier de la mort,,0,8,0,0,0
352,Les morts de Chromie,,0,8,0,0,0
353,Assaut de Nath’raxas,,0,8,0,0,0
354,Une livraison explosive,,0,8,0,0,0
355,L’évasion de la Légion,,0,72,0,0,0
357,Alchimie de Legion,,0,8,0,0,0
358,Forge de Legion,,0,8,0,0,0
359,Ingénierie de Legion,,0,8,0,0,0
360,Forge de Legion,,0,8,0,0,0
361,Joaillerie de Legion,,0,8,0,0,0
362,Travail du cuir de Legion,,0,8,0,0,0
363,Couture de Legion,,0,8,0,0,0
364,Forge de Legion,,0,8,0,0,0
365,Forêt Pétrifiée,,0,8,0,0,0
366,La couronne du triumvirat,,0,8,0,0,0
367,Aux confins de l’univers,,0,8,0,0,0
368,L’ombre d’Érédath,,0,8,0,0,0
369,Failles d’invasion,,0,8,0,0,0
370,Balise sancteforge : centre,,0,8,0,0,0
371,Le cœur d’Argus,,137952,8,0,0,0
373,Le port de guerre Rastari,,0,8,0,0,0
374,Le Loa des chauve-souris,,0,8,0,0,0
375,"Va vers l’est, vieux Tortollan",,0,8,0,0,0
376,Test Durotar,,0,8,0,0,0
377,Alliés de la Horde : Haut-Roc,,0,8,0,0,0
381,Havrebrune,,0,8,0,0,0
382,Pointe du Gibet,,0,8,0,0,0
383,Val-Archer,,0,8,0,0,0
384,Cime Enneigée,,0,8,0,0,0
386,Gorge des Vents brûlants,,0,8,0,0,0
390,Hautes-terres Arathies,,0,8,0,0,0
396,Terres Ingrates,,0,8,0,0,0
398,Terres Foudroyées,,0,8,0,0,0
402,Steppes Ardentes,,0,8,0,0,0
403,Cap Strangleronce,,0,8,0,0,0
406,Maleterres de l’Est,,0,8,0,0,0
409,Contreforts de Hautebrande,,0,8,0,0,0
414,Strangleronce septentrionale,,0,8,0,0,0
418,Maleterres de l’Ouest,,0,8,0,0,0
421,Marche de l’Ouest,,0,8,0,0,0
425,Bois de la Pénombre,,0,8,0,0,0
426,Marais des Chagrins,,0,8,0,0,0
432,Forêt des Pins-Argentés,,0,8,0,0,0
433,Carmines,,0,8,0,0,0
434,Les Hinterlands,,0,8,0,0,0
440,Moments de réflexion,,0,8,0,0,0
441,Loch Modan,,0,8,0,0,0
442,Une maison en péril,,0,8,0,144564,0
443,Les Paluns,,0,8,0,0,0
444,Terres Fantômes,,0,8,0,0,0
447,Le Grand Prix de Gnomeregan,,0,8,0,0,0
448,Péninsule des Flammes infernales,,0,8,0,0,0
463,Marécage de Zangar,,0,8,0,0,0
473,Forêt de Terokkar,,0,8,0,0,0
474,Les Tranchantes,,0,8,0,0,0
486,Nagrand,,0,8,0,136137,0
488,Raz-de-Néant,,0,8,0,0,0
493,Vallée d’Ombrelune,,0,8,0,0,0
500,Azshara,,0,8,0,0,0
504,Île de Brume-Sang,,0,8,0,0,0
506,Silithus,,0,8,0,0,0
507,Gangrebois,,0,8,0,0,0
508,Berceau-de-l’Hiver,,0,8,0,0,0
509,Tarides du Nord,,0,8,0,0,0
510,Sombrivage,,0,8,0,0,0
511,Tanaris,,0,8,0,0,0
512,Cratère d’Un’Goro,,0,8,0,0,0
514,"Orneval, Alliance",,0,8,0,0,0
515,"Orneval, général",,0,8,0,0,0
516,"Orneval, Horde",,0,8,0,0,0
517,"Les Serres-Rocheuses, Alliance",,0,8,0,0,0
518,"Les Serres-Rocheuses, Horde",,0,8,0,0,0
519,Tarides du Sud,,0,8,0,0,0
520,Désolace,,0,8,0,0,0
521,Mille pointes,,0,8,0,0,0
522,Le seigneur des grenouilles,,0,8,0,0,0
523,Révélations titanesques,,0,8,0,0,0
524,Saigner les Trolls de sang,,0,8,0,0,0
525,Féralas,,0,8,0,0,0
526,Marécage d’Âprefange,,0,8,0,0,0
527,La marche des Loas,,0,8,0,0,0
528,Fjord Hurlant,,0,8,0,0,0
529,Désolation des dragons,,0,8,0,0,0
530,Toundra Boréenne,,0,8,0,0,0
531,Alliés de la Horde : Sacrenuit,,0,8,0,0,0
532,Alliés de l’Alliance : Elfes du Vide,,0,8,0,0,0
533,Alliés de l’Alliance : Draeneï sancteforge,,0,8,0,0,0
534,Bassin de Sholazar,,0,8,0,0,0
535,Pics Foudroyés,,0,8,0,0,0
536,Zul’Drak,,0,8,0,0,0
537,Les Grisonnes,,0,8,0,0,0
538,Couronne de glace,,0,8,0,0,0
539,"Vashj’ir, forêt de Varech’thar et étendues Chatoyantes",,0,8,0,0,0
541,"Vashj’ir, profondeurs Abyssales",,0,8,0,0,0
542,Mont Hyjal,,0,8,0,0,0
543,"Le Tréfonds, navires de guerre et canonnières",,0,8,0,0,0
544,"Le Tréfonds, le trône de pierre",,0,8,0,0,0
545,Uldum,,0,8,0,0,0
546,Hautes-terres du Crépuscule,,0,8,0,0,0
547,"Forêt de Jade, Pao’don",,0,8,0,0,0
548,"Forêt de Jade, cérémonie de l’eauracle",,0,8,0,0,0
549,"Forêt de Jade, le Pion blanc et Nageperle",,0,8,0,0,0
550,"Forêt de Jade, débris du Poing de Hurlenfer",,0,8,0,0,0
551,"Forêt de Jade, premier contact",,0,8,0,0,0
552,"Forêt de Jade, Étrange association et tertre des Groukards",,0,8,0,0,0
553,"Forêt de Jade, Fleur-de-l’Aurore, monastère de Tian et Brise-de-Nectar",,0,8,0,0,0
554,"Forêt de Jade, carrière de Pierre-Verte, terrasse des Cent tonnerres et Serpent de jade",,0,8,0,0,0
555,"Vallée des Quatre vents, champs Pied de Foudre",,0,8,0,0,0
556,"Vallée des Quatre vents, maison de Gueule de Boue",,0,8,0,0,0
557,"Vallée des Quatre vents, chef-d’œuvre de Chen",,0,8,0,0,0
558,"Vallée des Quatre vents, brasserie Brune d’Orage, Le maître caché et safari de Nesingwary",,0,8,0,0,0
559,Étendues sauvages de Krasarang,,0,8,0,0,0
560,Sommet de Kun-Lai,,0,8,0,0,0
561,Steppes de Tanglong,,0,8,0,0,0
562,Terres de l’Angoisse,,0,8,0,0,0
563,Durotar,,0,8,0,0,0
564,Mulgore,,0,8,0,0,0
565,Clairières de Tirisfal,,0,8,0,0,0
566,Forêt d’Elwynn,,0,8,0,0,0
567,Dun Morogh,,0,8,0,0,0
568,Teldrassil,,0,8,0,0,0
569,Bois des Chants éternels,,0,8,0,0,0
570,Île de Brume-Azur,,0,8,0,0,0
571,Îles Perdues,,0,8,0,0,0
572,Gilnéas,,0,8,0,0,0
573,L’île Vagabonde,,0,8,0,0,0
574,Alliés de la Horde,,0,8,0,0,0
575,Alliés de l’Alliance,,0,8,0,0,0
576,Silithus : la Plaie,,0,8,0,0,0
577,La crique Oubliée,,0,8,0,144564,0
578,Alliés de l’Alliance,,0,8,0,0,0
579,Alliés de l’Alliance,,0,8,0,0,0
580,Alliés de la Horde,,0,8,0,0,0
581,Alliés de la Horde,,0,8,0,0,0
582,Reprendre Brennadam,,0,8,0,144564,0
583,L’assaut du kraal,,0,8,0,144564,0
584,Ordre du chef de guerre,,0,8,0,0,0
585,La compagnie marchande Corsandre,,0,8,0,0,0
586,Naufragés et rejetés,,0,8,0,0,0
587,Port-Liberté,,0,8,0,0,0
588,Les défenseurs de la porte de Daelin,,0,8,0,0,0
589,Une nation divisée,Nouer un partenariat avec la nation insulaire de Kul Tiras nous permettrait de disposer de sa flotte légendaire… et de prendre un avantage militaire sur la Horde.,0,8,0,0,0
590,Des ennemis parmi nous,,0,8,0,0,0
591,Le domaine Norwington,,0,8,0,0,0
592,Le cauchemar du Trident,,0,8,0,0,0
593,Expédition Boutefeu,,0,8,0,0,0
594,Le port de Zandalar,,0,8,0,0,0
595,Toile de mensonges,,0,8,0,0,0
596,Les esprits de Zo’bal,,0,8,0,0,0
597,Ferté-d’Arom,,0,8,0,0,0
598,Corlain,,0,8,0,0,0
599,Hauts de Corlain,,0,8,0,0,0
600,Gol Osigr,,0,8,0,0,0
602,Forêt Cramoisie,,0,8,0,0,0
603,Au cœur des ténèbres,"Aidez Brann Barbe-de-Bronze à mener une expédition dans les forêts obscures de Nazmir, à la recherche du capitaine Conrad qui a disparu. Prenez garde aux Trolls de sang.",0,8,52013,0,0
604,Une tête de pont en Drustvar,Le prince marchand Gallywix est en possession de rapports indiquant l’emplacement d’un important gisement d’azérite en Drustvar. Vous êtes son escorte.,0,8,51987,0,0
605,Des alliés improbables,,0,8,0,0,0
606,Dangers dans le désert,,0,8,0,0,0
607,Le destin du garde de guerre,,0,8,0,0,0
608,Une ville pleine de secrets,,0,8,0,0,0
609,Les trois gardiens,,0,8,0,0,0
610,À l’assaut de la Flèche,,0,8,0,0,0
611,Atul’Aman,,0,8,0,0,0
612,L’extraction de Hurlevent,"S’ils sont capables de prendre Fossoyeuse d’assaut, alors nous pouvons attaquer Hurlevent. Il est temps de regrouper nos soldats.",0,8,0,0,0
613,Les sables de Vol’dun,"Le désert de Vol’dun héberge un port prometteur pour notre flotte. Mais pour y accéder, nous allons devoir en découdre avec le peuple d’indigènes reptiliens connus sous le nom de Sephraks.",0,8,52008,0,0
614,Assaut féroce,"Rexxar a déjà établi un avant-poste dans la vallée Chantorage, mais ses forces ont été encerclées.",0,8,51753,0,0
615,Mission royale,Vous avez besoin d’aide pour gagner cette guerre. Rassemblez des alliés qui pourront vous prêter main-forte dans la bataille contre la Horde.,0,8,0,0,0
616,L’union de Kul Tiras,"Avant de pouvoir réellement nous attaquer à la Horde, nous devons renforcer notre partenariat avec les Kultirassiens.",0,8,51918,0,0
617,L’union de Zandalar,"Avant de pouvoir réellement nous attaquer à l’Alliance, nous devons renforcer notre partenariat avec les Zandalari.",0,8,51916,0,0
618,Mission du chef de guerre,Vous avez besoin d’aide pour gagner cette guerre. Rassemblez des partisans qui pourront vous prêter main-forte dans la bataille contre l’Alliance.,0,8,0,0,0
619,Exploration des îles,"Nous avons découvert d’immenses quantités d’azérite en mer ! Le capitaine Flynn Bellebrise peut vous emmener jusque là-bas à bord de son navire, le Goémon.",0,8,51904,0,0
620,Exploration des îles,"Nous avons découvert d’immenses quantités d’azérite en mer ! Le capitaine Rez’okun peut vous emmener jusque là-bas à bord de son navire, le Souffle de Pa’ku.",0,8,51888,0,0
621,Les machinations des taupes,"Les Nains sombrefer ont établi leur camp à Zuldazar, près de la capitale zandalari. Ils ont découvert de l’azérite et ont besoin de votre aide pour sécuriser la zone.",0,8,52003,0,0
622,Notre vie de pirates,Le chasseur des ombres Ty’jin est entré en contact avec un équipage de pirates mutinés à la rade de Tiragarde. Ce pourrait être notre première étape vers le cœur de Kul Tiras.,0,8,51975,0,0
623,La campagne de Kul Tiras,"Notre partenariat avec les Zandalari évolue dans la bonne direction. De son côté, l’Alliance développe son propre partenariat avec Kul Tiras et son immense armée. Nous ne pouvons la laisser faire.",0,8,0,0,0
624,La campagne zandalari,"Notre partenariat avec Kul Tiras évolue dans la bonne direction. De son côté, la Horde développe son propre partenariat avec les Zandalari et leur immense armée. Nous ne pouvons la laisser faire.",0,8,0,0,0
625,Premier assaut,"Rejoignez Nathanos le Flétrisseur et Lilian Voss, qui avancent au cœur de la rade de Tiragarde.",0,8,51601,0,0
626,La tombe du maréchal,Les cimetières de Drustvar sont pleins à craquer de corps de héros kultirassiens déchus. Nous pourrions les utiliser… à des fins stratégiques.,0,8,51789,0,0
627,Mort d’un eaugure,Les eaugures de la vallée Chantorage ont un pouvoir extraordinaire sur les mers. Il nous faut ce pouvoir.,0,8,52122,0,0
628,Du sang sur le sable,"Notre première cible importante de la Horde est Arlethal Guette-Soleil, un haut dignitaire du Reliquaire. L’anéantir montrera à la Horde que personne n’est à l’abri de l’Alliance, même de l’autre côté d’un océan.",0,8,52146,0,0
629,L’assaut de Boralus,"Nous avons l’appât idéal pour attirer les troupes de Kul Tiras hors des murs de Boralus. Nous gagnerons ainsi un temps précieux en vue de mettre la main sur notre objectif ultime, le sceptre abyssal.",0,8,53003,0,0
630,L’autel de la Putréfaction,,0,8,0,0,0
631,Test Quest Line,,95789,8,52262,0,403592
632,À la poursuite des ténèbres,"Notre seconde cible privilégiée de la Horde est le capitaine des forestiers Areiel, l’un des plus fidèles forestiers-sombres du chef de guerre Sylvanas.",0,8,52219,0,0
633,Une occasion en or,"Séparons-nous. Shandris traquera le prince de sang Dreven, pendant que vous et le magistère Umbric vous occuperez de notre troisième cible privilégiée de la Horde : le prince marchand Gallywix.",0,8,52261,0,0
634,La carte du bac,,0,8,0,0,0
635,La bataille de Lordaeron,"Nous devons mettre un terme à l’occupation de Fossoyeuse par la Horde ! Aujourd’hui, nous reprenons Lordaeron. Pour l’Alliance !",0,8,0,0,0
636,La bataille de Lordaeron,L’armée de l’Alliance marche sur Fossoyeuse ! Mettons un terme à leur incursion et écrasons leur armée. Pour la Horde !,0,8,0,0,0
637,Ordre du chef de guerre,,0,8,0,0,0
638,Du sang dans l’eau,"En interceptant une missive de la Horde, nous avons découvert que Dreven, le prince de sang honni, est à bord d’un navire de la Horde, sur la Grande mer. Il est temps de prendre notre revanche.",0,8,52496,0,0
734,Le chef perdu,,0,8,0,0,0
735,Justice pour les morts,,0,8,0,0,0
736,Au fond de la mer,Le corps d’un célèbre capitaine de Kul Tiras repose depuis bien longtemps au fond de la Grande mer. Allons voir ce qu’il en est.,0,8,52978,0,0
737,L’assaut de Zuldazar,"La Horde est acculée. Ses crocs sont émoussés, et elle est déboussolée depuis notre campagne d’assassinats ciblés sur l’île de Zandalar. L’heure est venue de frapper au cœur même de l’empire zandalari.",0,8,52790,0,0
738,La guerre d’Orchamp,,0,8,0,144564,0
739,Une crise qui dégénère,,0,8,0,0,0
740,L’épopée du Reflux mort,,0,8,0,144564,0
741,Test Questline,,0,9,0,0,0
742,Kul Tiras,,0,8,0,0,0
743,Le Cœur d’Azeroth,"Magni nous fait un cadeau, mais nous apporte aussi une terrible nouvelle : Azeroth est en train de mourir.",0,8,51211,0,0
744,Cycle de haine,,0,8,0,144564,0
745,La Fierté de Kul Tiras,,0,8,0,0,0
