ID,Name_lang,Description_lang,CategoryID,InventoryIconFileID,SpellWeight,SpellCategory,MaxQty,MaxEarnablePerWeek,Quality,FactionID,ItemGroupSoundsID,XpQuestDifficulty,AwardConditionID,MaxQtyWorldStateID,RechargingAmountPerCycle,RechargingCycleDurationMS,WarbondTransferPercentage,Field_11_1_0_58221_017,Flags[0],Flags[1]
677,Fragment archéologique mogu,,82,442742,1,40,200,0,1,0,0,0,0,0,0,0,0,0,34,0
692,Pts de conquête (méta) de CdB aléatoire,,89,463449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1484,0
697,Breloque ancienne de bonne fortune,"Posséder une breloque ancienne de bonne fortune permet à son chanceux propriétaire d’utiliser une pièce pour obtenir un butin supplémentaire aux caveaux Mogu’shan, au Cœur de la peur, à la terrasse Printanière, sur le sha de la colère ou la troupe de guerre de Salyis.",133,237281,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2114,0
698,Marque du joaillier zen,"Accordées aux joailliers qui montrent un certain talent, ces récompenses peuvent être utilisées pour acheter des dessins de joaillerie uniques et le magnifique œil de serpent.",133,442739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
738,Breloque de bonne fortune inférieure,"Posséder des breloques de bonne fortune inférieures apportera une grande joie à son propriétaire et la possibilité de les convertir en sceaux de guerre, qui permettent aux personnages-joueurs d’utiliser une pièce pour obtenir un butin supplémentaire lors des rencontres de raid.",133,237282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0
752,Rune du destin mogu,"Posséder une rune du destin mogu permet à son chanceux propriétaire de l’utiliser pour obtenir un butin supplémentaire au Trône du tonnerre, sur Nalak ou sur Oondasta.",133,646678,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2,0
754,Fragment archéologique mantide,,82,839407,1,44,200,0,1,0,0,0,0,0,0,0,0,0,34,0
776,Sceau de guerre,"Posséder un sceau de guerre permet à son chanceux propriétaire de l’utiliser pour obtenir un butin supplémentaire au Siège d’Orgrimmar, aux épreuves des Astres vénérables et sur Ordos.",133,514015,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2,0
777,Pièce du Temps figé,"Vous sentez les doigts des propriétaires passés et à venir de cette pièce, comme si le temps lui-même devenait flottant. Dépensez-la sur l’île du Temps figé pour obtenir des récompenses changeantes et puissantes. ",133,900319,0,0,0,0,1,0,0,0,0,0,0,0,100,0,66,0
789,Pièce sanglante,Récupérée sur le corps des ennemis vaincus dans les brumes de l’île du Temps figé.,133,900318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0
810,Fragment de fer noir,Récupérés sur les armes et armures brisées des envahisseurs de la Horde de Fer.,133,135241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0
821,Fragment archéologique des clans de Draenor,,82,970886,1,45,250,0,1,0,0,0,0,0,0,0,0,0,34,0
823,Cristal apogide,"Héritage tenace d’une civilisation perdue, les cristaux apogides contiennent des réserves insoupçonnables de puissance magique.",137,1061300,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8194,0
824,Ressources de fief,Obtenez des ressources pour construire et faire prospérer votre fief.,137,1005027,0,0,10000,0,1,0,0,0,0,0,0,0,0,0,2,0
828,Fragment archéologique ogre,,82,136086,1,47,250,0,1,0,0,0,0,0,0,0,0,0,34,0
829,Fragment archéologique arakkoa,,82,1002596,1,46,250,0,1,0,0,0,0,0,0,0,0,0,34,0
830,n/a,,82,0,1,48,200,0,1,0,0,0,0,0,0,0,0,0,34,0
897,UNUSED,,137,132780,0,0,100,0,1,0,0,0,0,0,0,0,0,0,8194,0
910,Secret d’alchimiste de Draenor,Vous permet d’obtenir de nouvelles recettes d’alchimie au laboratoire d’alchimie.,137,4620669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
944,Fragment d’artéfact,"Un minuscule fragment d’une relique perdue d’A’shran, conservé précieusement par les Ogres de Cognefort.",137,1061303,0,0,100000,0,1,0,0,0,0,0,0,0,0,0,8202,0
980,Pièces de fer ternies,Ils ont peut-être plus de valeur qu’ils ne le paraissent.,137,133792,0,0,2000000,0,3,0,0,0,0,0,0,0,0,0,8,0
994,Sceau du destin trempé,Modifie le destin pour donner l’occasion de trouver un trésor supplémentaire dans les raids de Cognefort ou la fonderie des Rochenoires.,137,838813,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2,0
999,Secret de couturier de Draenor,Vous permet d’obtenir des patrons de couture à l’atelier de couture.,137,4620681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1008,Secret de joaillier de Draenor,Permet d'obtenir de nouveaux dessins de joaillerie. ,137,4620677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1017,Secret de travailleur du cuir de Draenor,Vous permet d’obtenir des patrons de travail du cuir à la tannerie.,137,4620678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1020,Secret de forgeron de Draenor,Permet d'obtenir de nouveaux plans de forge.,137,4620670,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1101,Carburant,"Trouvé principalement dans la jungle de Tanaan, ce carburant est utilisé pour alimenter les navires lors des missions navales.",137,1131085,0,0,100000,0,1,0,0,0,0,0,0,0,0,0,66,0
1129,Sceau du destin inévitable,Modifie le destin pour donner l’occasion de trouver un trésor supplémentaire dans la citadelle des Flammes infernales ou dans les donjons mythiques de Draenor.,137,1119886,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2,0
1149,Œil clos,"Une pièce grossière, frappée à la main. Elle est ornée d’un symbole qui rappelle celui du Kirin Tor, à un détail près : l’œil est fermé.",141,801132,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,2,0
1154,Pièces ténébreuses,Prisées des voleurs à la tire comme de leurs cibles. Peuvent être dépensées dans les Entrailles de Dalaran.,141,646678,0,0,500,0,3,0,0,0,0,0,0,0,0,0,0,0
1155,Mana ancestral,Puissance magique concentrée provenant des lignes telluriques anciennes qui courent sous Suramar.,141,1377394,0,0,300,0,1,0,0,0,0,0,0,0,0,0,2359298,0
1166,Insigne distordu dans le temps,Obtenu dans les donjons des Marcheurs du temps. Peut être échangé auprès des vendeurs des Marcheurs du temps dans les capitales.,22,463446,0,0,0,0,3,0,0,0,0,0,0,0,100,0,8194,0
1171,Connaissance de l’arme prodigieuse,Augmente les gains de puissance prodigieuse.,142,237446,0,0,0,0,6,0,0,0,0,0,0,0,0,0,525376,0
1172,Fragment archéologique bien-né,,82,441146,1,51,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1173,Fragment archéologique tauren de Haut-Roc,,82,441146,1,52,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1174,Fragment archéologique démoniaque,,82,441146,1,54,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1191,Vaillance,Utilisée pour améliorer l’équipement des donjons mythiques +.,142,463447,0,0,0,0,4,0,0,0,108838,22980,0,0,0,0,2105794,1
1220,Ressources de domaine,"Utilisées pour recruter des troupes, effectuer des missions et rechercher des améliorations pour votre domaine de classe.",141,1397630,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134217730,0
1226,Éclat de Néant,Un fragment de Néant cristallisé apporté sur Azeroth par la Légion.,141,132775,0,0,0,0,1,0,0,0,0,0,0,0,100,0,134217730,0
1268,Artéfact érodé,Mystérieux artéfact naga issu des profondeurs de la Grande mer. Le roi Mrgl-Mrgl écume le rivage Érodé à la recherche de tels objets.,141,1061303,0,0,100000,0,1,0,0,0,0,0,0,0,0,0,8202,0
1273,Sceau du destin brisé,Modifie le destin pour donner l’occasion de trouver un trésor supplémentaire sur les boss de raid et de donjon mythiques de Legion.,141,1604167,0,0,6,0,1,0,0,0,0,0,0,0,0,0,2,0
1275,Pièce curieuse,Cette monnaie étrange est chaude au toucher et vibre légèrement sous les doigts. Elle est utile pour faire affaire avec Xur’ios à Dalaran.,141,1604168,0,0,0,0,4,0,0,0,0,0,0,0,100,0,2,0
1299,Or des Bastonneurs,Obtenu par les vainqueurs des Bastonneurs. Utilisez-le pour acheter des cartes de bastonnade et autres objets de modification du monde auprès des changeurs d’or des Bastonneurs.,143,237281,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,2,0
1314,Fragment d’âme rémanente,Fragment d’âme ayant autrefois appartenu à un ennemi puissant.,141,463284,0,0,40,20,3,0,0,0,0,0,0,0,0,0,2097218,0
1324,Récompense des Qiraji de la Horde,"Terminer cette quête confère à la Horde des crédits pour l’évènement de l’Appel du Scarabée.

Les couleurs de la faction ayant gagné le plus de crédits aujourd’hui seront affichées auprès du gong du Scarabée pour le reste de l’année.",142,255132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1638400,0
1325,Récompense des Qiraji de l’Alliance,"Terminer cette quête confère à l’Alliance des crédits pour l’évènement de l’Appel du Scarabée.

Les couleurs de la faction ayant gagné le plus de crédits aujourd’hui seront affichées auprès du gong du Scarabée pour le reste de l’année.",142,255130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1638400,0
1342,Fournitures de guerre du Déclin,Utilisées pour la construction de bâtiments importants au rivage Brisé.,141,803763,0,0,1000,0,2,0,0,0,0,0,0,0,0,0,134217730,0
1347,Legionfall Building - Personal Tracker - Mage Tower (Hidden),,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68681728,0
1349,Legionfall Building - Personal Tracker - Command Tower (Hidden),,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68681728,0
1350,Legionfall Building - Personal Tracker - Nether Tower (Hidden),,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68681728,0
1355,Essence gangrenée,Essence démoniaque concentrée qui peut être collectée et utilisée pour créer une armure d’une grande puissance.,141,1044089,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1356,Échos de bataille,Utilisés pour acheter des armures de JcJ puissantes. Convertis en pièce d’or à la fin de la saison.,141,1455891,0,0,0,0,4,0,0,0,0,0,0,0,0,0,384,0
1357,Échos de domination,Utilisés pour acheter des armures JcJ d’élite. Convertis en pièce d’or à la fin de la saison.,141,1455894,0,0,0,0,4,0,0,0,0,0,0,0,0,0,384,0
1379,Marque de l’épreuve du style,Remportée en participant à l’épreuve du style. Peut être échangée contre de l’équipement transmogrifié dans la plupart des grandes villes.,1,1500867,0,0,200,0,1,0,0,0,0,0,0,0,100,0,0,0
1388,Morceaux d’armures,S’obtient sur les soldats et véhicules ennemis sur le front de guerre. Permet de former des troupes et de faire progresser les recherches.,1,133614,0,0,500,0,2,0,0,0,0,0,0,0,0,0,589826,0
1401,Fournitures de bastion,Utilisées pour construire des bâtiments et rechercher des améliorations pour un front de guerre.,1,1518640,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,2,0
1416,Pièces d’air,S’évapore dans la brume au bout d’un certain temps.,141,988196,0,0,2000000,0,3,0,0,0,0,0,0,0,0,0,0,0
1501,Essence frémissante,Utilisée pour améliorer les objets légendaires de Legion jusqu’au niveau d’objet 970.,142,893779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1506,Pierre d’accès d’Argus,Utilisées par les serviteurs de Sargeras pour ouvrir des portails entre Argus et les autres mondes contrôlés par la Légion.,142,399041,0,0,40,0,3,0,0,0,0,0,0,0,0,0,0,0
1508,Argunite voilée,"Ce cristal terne et sans vie est très convoité par les marchands éthériens, en particulier par le thaumaturge Vashreen, à bord du Vindicaar.",141,1064188,0,0,2000,0,3,0,0,0,0,0,0,0,0,0,134217730,0
1533,Essence d’éveil,"Utilisée par l’arcanomancien Vridiel à Dalaran, au-dessus des îles Brisées, pour créer et améliorer des objets légendaires de Legion.",141,236521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167772162,0
1534,Fragment archéologique zandalari,,82,2101985,1,57,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1535,Fragment archéologique drust,,82,2101971,1,58,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1540,Bois,S’obtient en coupant des arbres ainsi que dans les piles de bois du front de guerre. Permet de construire des bâtiments et d’améliorer les troupes.,142,135435,0,0,100,0,1,0,13,0,0,0,0,0,0,0,2,0
1541,Fer,S’obtient sur le front de guerre. Permet de construire des bâtiments et d’augmenter votre puissance et celle de vos alliés.,142,133232,0,0,200,0,1,0,9,0,0,0,0,0,0,0,2,0
1553,Azérite,"Le sang d’Azeroth se cristallise en amas d’azérite, un matériau extrêmement puissant.",144,2065624,0,0,0,0,6,0,0,0,77173,0,0,0,0,0,147857410,0
1559,Essence des tempêtes,Extrêmement rare. On la trouve en tuant des ennemis sur le front de guerre. L’utiliser vous confère une puissance incroyable à l’autel.,142,463539,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
1560,Ressources de guerre,"Utilisées pour recruter des troupes, effectuer des missions et rechercher des améliorations pour votre effort de guerre.",143,2032600,0,0,0,0,1,0,0,0,0,0,0,0,76.92308,0,134217730,0
1565,Fragment d’azérite riche,Un fragment d’azérite riche. Apportez-le à un maître de guerre proche pour l’échanger contre des récompenses.,143,2065624,0,0,100000,0,1,0,0,0,0,0,0,0,0,0,8202,0
1579,Les Champions d’Azeroth,Octroie de la réputation auprès des Champions d’Azeroth.,142,2032592,0,0,0,0,1,2164,0,0,0,0,0,0,0,0,8,0
1580,Sceau du destin érodé,Modifie le destin pour donner l’occasion de trouver un trésor supplémentaire sur les boss de raid et de donjon de Battle for Azeroth.,143,1416740,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0
1585,Honneur (tout le bataillon),Obtenu en tuant des ennemis de votre faction.,144,135884,0,0,0,0,1,0,14,0,0,0,0,0,0,0,21495810,0
1586,Niveau d’honneur,Obtenu en tuant de nombreux ennemis de votre faction.,144,135885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17301504,0
1587,Fournitures de guerre,Utilisées pour lever une armée lors de la bataille de Stromgarde.,143,463449,0,0,1000,0,2,0,0,0,0,0,0,0,0,0,2,0
1592,Ordre des Braises,Octroie de la réputation auprès de l’Ordre des Braises.,142,2032594,0,0,0,0,1,2161,0,0,0,0,0,0,0,0,8,0
1593,Amirauté des Portvaillant,Octroie de la réputation auprès de l’Amirauté des Portvaillant.,142,2032595,0,0,0,0,1,2160,0,0,0,0,0,0,0,0,8,0
1594,Sillage des tempêtes,Octroie de la réputation auprès du Sillage des tempêtes.,142,2032596,0,0,0,0,1,2162,0,0,0,0,0,0,0,0,8,0
1595,Expédition de Talanji,Octroie de la réputation auprès de l’Expédition de Talanji.,142,2032597,0,0,0,0,1,2156,0,0,0,0,0,0,0,0,8,0
1596,Les Volduni,Octroie de la réputation auprès des Volduni.,142,2032599,0,0,0,0,1,2158,0,0,0,0,0,0,0,0,8,0
1597,Empire zandalari,Octroie de la réputation auprès de l’Empire zandalari.,142,2032601,0,0,0,0,1,2103,0,0,0,0,0,0,0,0,8,0
1598,Chercheurs tortollans,Octroie de la réputation auprès des Chercheurs tortollans.,142,2032598,0,0,0,0,1,2163,0,0,0,0,0,0,0,0,8,0
1599,7e Légion,Octroie de la réputation auprès de la 7e Légion.,142,2032591,0,0,0,0,1,2159,0,0,0,0,0,0,0,0,8,0
1600,Brigade de l’Honneur,Octroie de la réputation auprès de la Brigade de l’Honneur.,142,2032593,0,0,0,0,1,2157,0,0,0,0,0,0,0,0,8,0
1602,Points de conquête,Obtenus lors d’activités en JcJ coté. Utilisés pour acheter de l’équipement de JcJ coté.,2,1523630,0,0,0,0,4,0,14,0,127055,27170,0,0,0,0,2097546,1
1703,Monnaie de participation à la saison de JcJ cotée,,142,1060986,0,0,900000,0,1,0,0,0,0,0,0,0,0,0,19398656,0
1704,Éclat d’esprit,De l’énergie pulse dans l’éclat.,23,133286,0,0,200,0,1,0,0,0,0,0,0,0,0,0,3145730,0
1705,Warfronts - Personal Tracker - Iron in Chest (Hidden),,142,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,1639424,0
1710,Doublon de marin,Monnaie utilisée par de nombreuses tribus de la Grande mer. Permet de se procurer des objets auprès de marchands lors de l’exploration des îles.,143,1604167,0,0,0,0,1,0,0,0,0,0,0,0,100,0,2,0
1714,Warfronts - Personal Tracker - Wood in Chest (Hidden),,142,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1639424,0
1715,Éclat de progéniteur,TEST,143,340336,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,1048578,0
1716,Médaille de service de la Brigade de l’Honneur,Obtenue en récompense d’actes de bravoure sur les champs de bataille de Kul Tiras et Zandalar et sur les fronts de guerre actifs. Recherchée par l’approvisionneuse Mukra au port de Zandalar. Pour la Horde !,143,2565244,0,0,0,0,1,0,0,0,0,0,0,0,100,0,536870914,0
1717,Médaille de service de la 7e Légion,Obtenue en récompense d’actes de bravoure sur les champs de bataille de Kul Tiras et Zandalar et sur les fronts de guerre actifs. Recherchée par l’approvisionneur Forgebrune de Boralus. Pour l’Alliance !,143,2565243,0,0,0,0,1,0,0,0,0,0,0,0,100,0,268435458,0
1718,Résidu des Titans,Éclat d’armure azéritique convoité par les marchands éthériens de Boralus et Zandalar. Obtenu dans les coffres hebdomadaires de clé mythique et en recyclant ou en désenchantant des pièces d’armure azéritique.,143,2065602,0,0,0,0,1,0,0,0,84608,0,0,0,0,0,33554434,0
1719,Souvenirs corrompus,Fragments de souvenir des visions horrifiques de N’Zoth pouvant être analysés aux archives titanesques de la chambre du Cœur.,143,646678,0,0,0,0,1,0,0,0,76436,0,0,0,100,0,33554434,0
1721,Perle de mana prismatique,"Une sphère d’énergie arcanique scintillante trouvée à Nazjatar. Peut être vendue ou échangée contre des objets rares et puissants, ou utilisée pour renforcer l’armure benthique.",143,463858,0,0,0,0,4,0,24,0,0,0,0,0,100,0,1207959554,0
1722,Minerai d’azérite,"Extrait sur toute l’île, il peut être utilisé pour construire des bâtiments d’avant-poste.",142,2032608,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0
1723,Bois,"Ramassé sur toute l’île, il peut être utilisé pour construire des bâtiments d’avant-poste.",142,135437,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0
1728,Fantasmes,"Ce filament d’anima mourant peut être utilisé pour gagner de la puissance dans Tourment.

Tous les fantasmes sont détruits au moment de quitter la tour.",142,3743737,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1048578,0
1738,Les Affranchis,Octroie de la réputation auprès des Affranchis.,142,2821782,0,0,0,0,1,2373,0,0,0,0,0,0,0,0,8,0
1739,Les Ankoïens,Octroie de la réputation auprès des Ankoïens.,142,2909045,0,0,0,0,1,2400,0,0,0,0,0,0,0,0,8,0
1740,Résistance de Mécarouille (caché),Octroie de la réputation auprès de la Résistance de Mécarouille.,142,2909316,0,0,0,0,1,2391,0,0,0,0,0,0,0,0,67108872,0
1742,Résistance de Mécarouille,Octroie de la réputation auprès de la Résistance de Mécarouille.,142,2909316,0,0,0,0,1,2391,0,0,0,0,0,0,0,0,8,0
1743,Faux anima pour le suivi des quêtes,Utiliser 1813 pour des éléments réels,245,134379,0,0,0,0,3,0,21,0,0,0,0,0,0,0,134217730,0
1744,Souvenir corrompu,,142,646678,0,0,0,0,1,0,8,0,0,0,0,0,0,0,33570818,0
1745,Allié de Nazjatar - Néri Tranchécaille,Confère de l’expérience du combat à Néri Tranchécaille.,142,894556,0,0,0,0,1,2389,0,0,0,0,0,0,0,0,8,0
1746,Allié de Nazjatar - Vim Saumecœur,Confère de l’expérience du combat à Vim Saumecœur.,142,894556,0,0,0,0,1,2390,0,0,0,0,0,0,0,0,8,0
1747,Allié de Nazjatar - Poën Seldemer,Confère de l’expérience du combat à Poën Seldemer.,142,894556,0,0,0,0,1,2388,0,0,0,0,0,0,0,0,8,0
1748,Allié de Nazjatar - Maître-lame Inowari,Confère de l’expérience du combat au maître-lame Inowari.,142,894556,0,0,0,0,1,2377,0,0,0,0,0,0,0,0,8,0
1749,Allié de Nazjatar - Chasseur Akana,Confère de l’expérience du combat au chasseur Akana.,142,894556,0,0,0,0,1,2375,0,0,0,0,0,0,0,0,8,0
1750,Allié de Nazjatar - Long-voyant Ori,Confère de l’expérience du combat au long-voyant Ori.,142,894556,0,0,0,0,1,2376,0,0,0,0,0,0,0,0,8,0
1752,Essaim Dos-de-Miel,Octroie de la réputation auprès de l’Essaim Dos-de-Miel.,142,2027852,0,0,0,0,1,2395,0,0,0,0,0,0,0,0,8,0
1754,Récompense d’argent,Récompense de la Croisade d’argent dans le nord de la Couronne de glace pour les actions entreprises contre les envahisseurs de l’Ombreterre.,245,236690,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1755,Visions coalescentes,Irion peut manipuler ces visions dans un réceptacle vous permettant d’accéder à une vision horrifique de N’Zoth.,143,1003600,0,0,0,0,1,0,8,0,0,0,0,0,100,0,2,0
1757,Accord d’Uldum,Octroie de la réputation auprès de l’Accord d’Uldum.,142,3068678,0,0,0,0,1,2417,0,0,0,0,0,0,0,0,67108872,0
1758,Rajani,Octroie de la réputation auprès des Rajani.,142,3068663,0,0,0,0,1,2415,0,0,0,0,0,0,0,0,67108872,0
1761,Dégâts ennemis,Dummy currency for Torghast UI,142,132147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,Points de vie ennemis,Dummy currency for Torghast UI,142,648207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,Morts,Dummy currency for Torghast UI,142,3450602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,Stygie,Vestige résultant de la destruction violente d’une âme au sein de l’Antre.,245,3743739,0,0,0,0,1,0,0,0,0,0,0,0,100,0,134217730,0
1769,"Expérience de quête (standard, caché)",,142,1001982,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0
1792,Honneur,Utilisé pour acheter de l’équipement de JcJ non coté.,2,1455894,0,0,15000,0,3,0,10,0,0,0,0,0,80,0,2,0
1794,Anima d’expiation,Utiliser 1813,142,236259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
1802,Récompense de progression hebdomadaire - JcJ Shadowlands,Permet d’obtenir les récompenses du coffre hebdomadaire d’Oribos.,245,1523631,0,0,0,0,4,0,9,0,0,20084,0,0,0,0,2,1
