ID,Name_lang,HordeName_lang,ParentTradeSkillCategoryID,SkillLineID,OrderIndex,Flags
642,Bijoux,,604,171,50,0
643,Huiles,,604,171,60,0
644,Matériaux,,604,171,5,0
645,Spécial,,604,171,70,0
646,Enchantement de Kul Tiras - Titre,Enchantement de Zandalar - Titre,0,333,930,0
647,Enchantement de Kul Tiras,Enchantement de Zandalar,646,2486,930,1
648,Enchantement de Draenor - Titre,,0,333,950,0
649,Enchantement de Legion - Titre,,0,333,940,0
650,Enchantements de gants,,647,333,10,0
651,Enchantements d’anneaux,,647,333,20,0
652,Enchantements d’armes,,647,333,30,0
654,Composants,,656,333,10,0
655,Enchantement de Pandarie - Titre,,0,333,960,0
656,Enchantement de Pandarie,,655,2489,960,1
657,Enchantements d’armure,,656,333,20,0
658,Enchantements d’armes,,656,333,30,0
659,Enchantements de bouclier et de main gauche,,656,333,40,0
660,Enchantement de Cataclysm - Titre,,0,333,970,0
661,Enchantement de Cataclysm,,660,2491,970,1
662,Enchantement du Norfendre - Titre,,0,333,980,0
663,Enchantement du Norfendre,,662,2492,980,1
664,Enchantement de l’Outreterre - Titre,,0,333,990,0
665,Enchantement de l’Outreterre,,664,2493,990,1
666,Enchantement classique - Titre,,0,333,999,0
667,Enchantement,,666,2494,999,1
668,Enchantements d’armure,,661,333,10,0
669,Enchantements d’armes,,661,333,20,0
670,Enchantements de bouclier et de main gauche,,661,333,30,0
671,Mascottes,,661,333,40,0
672,Composants,,663,333,10,0
673,Enchantements de bottes,,663,333,20,0
674,Enchantements de gants,,663,333,30,0
675,Enchantements de torse,,663,333,40,0
676,Enchantements de cape,,663,333,50,0
677,Enchantements de brassards,,663,333,60,0
678,Enchantements d’armes,,663,333,70,0
679,Enchantements de bouclier,,663,333,80,0
680,Composants,,665,333,10,0
681,Enchantements de bottes,,665,333,20,0
682,Enchantements de brassards,,665,333,30,0
683,Enchantements de torse,,665,333,40,0
684,Enchantements de cape,,665,333,50,0
685,Enchantements de gants,,665,333,60,0
686,Enchantements d’armes,,665,333,70,0
687,Enchantements de bouclier,,665,333,80,0
688,Huiles,,665,333,90,0
689,Autres,,665,333,100,0
690,Enchantements de bottes,,667,333,10,0
691,Enchantements de brassards,,667,333,20,0
692,Enchantements de torse,,667,333,30,0
693,Enchantements de cape,,667,333,40,0
694,Enchantements de gants,,667,333,50,0
695,Enchantements d’armes,,667,333,60,0
696,Enchantements de bouclier,,667,333,70,0
697,Bâtonnets,,667,333,1,0
698,Baguettes,,667,333,80,0
699,Huiles,,667,333,90,0
700,Bijou,,667,333,100,0
701,Composants,,667,333,5,0
702,Illusions,,656,333,1,0
703,Illusions,,661,333,1,0
704,Illusions,,663,333,1,0
705,Illusions,,665,333,1,0
706,Illusions,,667,333,2,0
707,Composants,,661,333,1,0
708,Ingénierie de Kul Tiras - Titre,Ingénierie de Zandalar - Titre,0,202,930,0
709,Ingénierie de Kul Tiras,Ingénierie de Zandalar,708,2499,930,1
710,Ingénierie de Legion - Titre,,0,202,940,0
711,Ingénierie de Draenor - Titre,,0,202,950,0
712,Ingénierie de Pandarie - Titre,,0,202,960,0
713,Ingénierie de Pandarie,,712,2502,960,1
714,Ingénierie de Cataclysm - Titre,,0,202,970,0
715,Ingénierie de Cataclysm,,714,2503,970,1
716,Ingénierie du Norfendre - Titre,,0,202,980,0
717,Ingénierie du Norfendre,,716,2504,980,1
718,Ingénierie de l’Outreterre - Titre,,0,202,990,0
719,Ingénierie de l’Outreterre,,718,2505,990,1
720,Ingénierie classique - Titre,,0,202,999,0
721,Bombes,,709,202,10,0
722,Appareils,,709,202,20,0
723,Armes,,709,202,30,0
724,Montures et mascottes,,709,202,50,0
725,Feux d’artifice,,347,202,1100,0
726,Explosifs,,713,202,10,0
727,Feux d’artifice,,713,202,20,0
728,Appareils,,713,202,30,0
729,Composants,,713,202,40,0
730,Lunettes,,713,202,50,0
731,Armes à feu,,713,202,60,0
732,Lunettes de visée,,713,202,70,0
733,Montures,,713,202,80,0
734,Roues dentées,,713,202,90,0
735,Bricoleurs,,715,202,10,0
736,Composants,,715,202,20,0
737,Explosifs,,715,202,30,0
738,Lunettes,,715,202,40,0
739,Appareils,,715,202,50,0
740,Armes,,715,202,60,0
741,Lunettes de visée,,715,202,70,0
742,Bricoleurs,,717,202,10,0
743,Composants,,717,202,20,0
744,Explosifs,,717,202,30,0
745,Lunettes,,717,202,40,0
746,Appareils,,717,202,50,0
747,Armes,,717,202,60,0
748,Lunettes de visée,,717,202,70,0
749,Montures,,717,202,70,0
750,Composants,,719,202,10,0
751,Explosifs,,719,202,20,0
752,Lunettes,,719,202,30,0
753,Appareils,,719,202,40,0
754,Armes,,719,202,50,0
755,Lunettes de visée,,719,202,60,0
756,Montures,,719,202,70,0
757,Feux d’artifice,,719,202,80,0
758,Calligraphie de Kul Tiras - Titre,Calligraphie de Zandalar - Titre,0,773,930,0
759,Calligraphie de Kul Tiras,Calligraphie de Zandalar,758,2507,930,1
760,Calligraphie de Legion - Titre,,0,773,940,0
761,Calligraphie de Draenor - Titre,,0,773,950,0
762,Calligraphie de Pandarie - Titre,,0,773,960,0
763,Calligraphie de Pandarie,,762,2510,960,1
764,Calligraphie de Cataclysm - Titre,,0,773,970,0
765,Calligraphie de Cataclysm,,764,2511,970,1
766,Calligraphie du Norfendre - Titre,,0,773,980,0
767,Calligraphie du Norfendre,,766,2512,980,1
768,Calligraphie de l’Outreterre - Titre,,0,773,990,0
769,Calligraphie de l’Outreterre,,768,2513,990,1
770,Calligraphie classique - Titre,,0,773,999,0
771,Livres et parchemins,,759,773,10,0
772,Contrats,,759,773,20,0
773,Bijoux,,759,773,30,0
774,Main gauche,,759,773,40,0
775,Broyage de masse,,759,773,50,0
776,Runes de Vantus,,759,773,60,0
777,Glyphes,,763,773,20,0
778,Bâtons et main gauche,,763,773,30,0
779,Encres,,763,773,10,0
780,Cartes,,763,773,40,0
781,Parchemins et recherche,,763,773,50,0
782,Quête,,763,773,70,0
783,Jouets et mascottes,,763,773,80,0
784,Bijoux,,763,773,35,0
785,Encres,,765,773,10,0
786,Glyphes,,765,773,20,0
787,Parchemins et recherche,,765,773,30,0
788,Cartes,,765,773,40,0
789,Calligraphie d’épaule,,765,773,50,0
790,Armes et main gauche,,765,773,60,0
791,Quête,,765,773,70,0
792,Jouets,,765,773,80,0
793,Encres,,767,773,10,0
794,Glyphes,,767,773,20,0
795,Parchemins et recherche,,767,773,30,0
796,Cartes,,767,773,40,0
797,Main gauche,,767,773,50,0
798,Calligraphie d’épaule,,767,773,60,0
799,Encres,,769,773,10,0
800,Glyphes,,769,773,20,0
801,Cartes,,769,773,30,0
802,Parchemins et recherche,,769,773,40,0
803,Main gauche,,769,773,50,0
804,Dessins de Kul Tiras - Titre,Dessins de Zandalar - Titre,0,755,930,0
805,Dessins de Kul Tiras,Dessins de Zandalar,804,2517,930,1
806,Dessins de Legion - Titre,,0,755,940,0
807,Dessins de Draenor - Titre,,0,755,950,0
808,Dessins de Pandarie - Titre,,0,755,960,0
809,Dessins de Pandarie,,808,2520,960,1
810,Dessins de Cataclysm - Titre,,0,755,970,0
811,Dessins de Cataclysm,,810,2521,970,1
812,Dessins du Norfendre - Titre,,0,755,980,0
813,Dessins du Norfendre,,812,2522,980,1
814,Dessins de l’Outreterre - Titre,,0,755,990,0
815,Dessins de l’Outreterre,,814,2523,990,1
816,Dessins classiques - Titre,,0,755,999,0
817,Gemmes,,805,755,10,0
818,Prospection de masse,,805,755,20,0
819,Anneaux,,805,755,30,0
820,Armes,,805,755,40,0
821,Gemmes bleues,,809,755,10,0
822,Gemmes vertes,,809,755,20,0
823,Gemmes orange,,809,755,30,0
824,Gemmes violettes,,809,755,40,0
825,Gemmes rouges,,809,755,50,0
826,Gemmes violettes,,809,755,60,0
827,Méta-gemmes,,809,755,70,0
828,Colliers,,809,755,80,0
829,Anneaux,,809,755,90,0
830,Montures,,809,755,100,0
831,Recherche,,809,755,5,0
832,Jouets et mascottes,,809,755,110,0
833,Gemmes jaunes,,809,755,65,0
834,Gemmes bleues,,811,755,10,0
835,Gemmes vertes,,811,755,20,0
836,Gemmes orange,,811,755,30,0
837,Gemmes violettes,,811,755,40,0
838,Gemmes rouges,,811,755,50,0
839,Gemmes jaunes,,811,755,60,0
840,Méta-gemmes,,811,755,70,0
841,Colliers,,811,755,80,0
842,Anneaux,,811,755,90,0
843,Couronnes,,811,755,100,0
844,Armes de pugilat,,811,755,110,0
845,Jouets et prismes,,811,755,120,0
846,Gemmes bleues,,813,755,10,0
847,Gemmes vertes,,813,755,20,0
848,Gemmes orange,,813,755,30,0
849,Gemmes violettes,,813,755,40,0
850,Gemmes rouges,,813,755,50,0
851,Gemmes jaunes,,813,755,60,0
852,Méta-gemmes,,813,755,70,0
853,Colliers,,813,755,80,0
854,Anneaux,,813,755,90,0
855,Gemmes prismatiques,,813,755,75,0
856,Mascottes et projets,,813,755,100,0
857,Gemmes bleues,,815,755,10,0
858,Gemmes vertes,,815,755,20,0
859,Gemmes orange,,815,755,30,0
860,Gemmes violettes,,815,755,40,0
861,Gemmes rouges,,815,755,50,0
862,Gemmes jaunes,,815,755,60,0
863,Méta-gemmes,,815,755,70,0
864,Colliers,,815,755,80,0
865,Anneaux,,815,755,90,0
866,Bijoux,,815,755,100,0
867,Prismes et statues,,815,755,110,0
868,Composants,,815,755,5,0
869,Couronnes,,815,755,95,0
870,Patrons de Kul Tiras - Titre,Patrons de Zandalar - Titre,0,165,930,0
871,Patrons de Kul Tiras,Patrons de Zandalar,870,2525,930,1
872,Patrons de Legion - Titre,,0,165,940,0
873,Patrons de Draenor - Titre,,0,165,950,0
874,Patrons classiques - Titre,,0,165,999,0
875,Patrons de Pandarie - Titre,,0,165,960,0
876,Patrons de Pandarie,,875,2528,960,1
877,Patrons de Cataclysm - Titre,,0,165,970,0
878,Patrons de Cataclysm,,877,2529,970,1
879,Patrons du Norfendre - Titre,,0,165,980,0
880,Patrons du Norfendre,,879,2530,980,1
881,Patrons de l’Outreterre - Titre,,0,165,990,0
882,Patrons de l’Outreterre,,881,2531,990,1
883,Armures de cuir,,871,165,10,0
884,Cottes de mailles,,871,165,20,0
885,Armes,,871,165,30,0
886,Autres,,871,165,40,0
887,Matériaux,,876,165,10,0
888,Estampage,,876,165,20,0
889,Renforts d’armure,,876,165,30,0
890,Sacs,,876,165,40,0
891,Heaumes,,876,165,50,0
892,Épaules,,876,165,60,0
893,Torse,,876,165,70,0
894,Brassards,,876,165,80,0
895,Gants,,876,165,90,0
896,Ceintures,,876,165,100,0
897,Pantalons,,876,165,110,0
898,Bottes,,876,165,120,0
899,Capes,,876,165,130,0
900,Tambours,,876,165,140,0
901,Recherche,,876,165,150,0
902,Matériaux,,878,165,10,0
903,Renforts d’armure,,878,165,20,0
904,Sacs,,878,165,30,0
905,Heaumes,,878,165,40,0
906,Épaules,,878,165,50,0
907,Torse,,878,165,60,0
908,Brassards,,878,165,70,0
909,Gants,,878,165,80,0
910,Ceintures,,878,165,90,0
911,Pantalons,,878,165,100,0
912,Bottes,,878,165,110,0
913,Capes,,878,165,120,0
914,Matériaux,,880,165,10,0
915,Renforts d’armure,,880,165,20,0
916,Sacs,,880,165,30,0
917,Heaumes,,880,165,40,0
918,Épaules,,880,165,50,0
919,Torses,,880,165,60,0
920,Brassards,,880,165,70,0
921,Gants,,880,165,80,0
922,Ceintures,,880,165,90,0
923,Pantalons,,880,165,100,0
924,Bottes,,880,165,110,0
925,Capes,,880,165,120,0
926,Tambours,,880,165,130,0
927,Matériaux,,882,165,10,0
928,Renforts d’armure,,882,165,20,0
929,Sacs,,882,165,30,0
930,Heaumes,,882,165,40,0
931,Épaules,,882,165,50,0
932,Torse,,882,165,60,0
933,Brassards,,882,165,70,0
934,Gants,,882,165,80,0
935,Ceintures,,882,165,90,0
936,Pantalons,,882,165,100,0
937,Bottes,,882,165,110,0
938,Capes,,882,165,120,0
939,Spécial,,882,165,130,0
940,Tambours,,882,165,140,0
941,Patrons de Kul Tiras - Titre,Patrons de Zandalar - Titre,0,197,930,0
942,Patrons de Kul Tiras,Patrons de Zandalar,941,2533,930,1
943,Sacs,,942,197,10,0
944,Armure,,942,197,20,0
945,Bannières de combat,,942,197,30,0
946,Autres,,942,197,40,0
947,Patrons de Legion - Titre,,0,197,940,0
948,Patrons de Draenor - Titre,,0,197,950,0
949,Patrons de Pandarie - Titre,,0,197,960,0
950,Patrons de Pandarie,,949,2536,960,1
951,Patrons de Cataclysm - Titre,,0,197,970,0
952,Patrons de Cataclysm,,951,2537,970,1
953,Patrons du Norfendre - Titre,,0,197,980,0
954,Patrons du Norfendre,,953,2538,980,1
955,Patrons de l’Outreterre - Titre,,0,197,990,0
956,Patrons de l’Outreterre,,955,2539,990,1
957,Patrons classiques - Titre,,0,197,999,0
958,Matériaux,,950,197,10,0
959,Broderie,,950,197,20,0
960,Fils ensorcelés,,950,197,30,0
961,Sacs,,950,197,40,0
962,Chapeaux et Chaperons,,950,197,50,0
963,Épaules,,950,197,60,0
964,Robes et tuniques,,950,197,70,0
965,Brassards,,950,197,80,0
966,Ceintures,,950,197,90,0
967,Gants,,950,197,100,0
968,Pantalons,,950,197,110,0
969,Bottes,,950,197,120,0
970,Capes,,950,197,130,0
971,Autres,,950,197,140,0
972,Matériaux,,952,197,10,0
973,Fils ensorcelés,,952,197,20,0
974,Sacs,,952,197,30,0
975,Chapeaux et Chaperons,,952,197,40,0
976,Épaules,,952,197,50,0
977,Robes et tuniques,,952,197,60,0
