Field_11_0_0_54935_000_lang,ID,Field_11_0_0_54935_002,GossipXUIDisplayInfoID
|cnWHITE_FONT_COLOR:Opération Tierce|r|nAidez Madame Goya à empêcher Gallywix de mettre la main sur le précieux Sang noir.,76,133788,60
|cnWHITE_FONT_COLOR:Coup de pompe|r|nAidez Pamsy et son équipe à saboter l’opération de pompage de Gallywix.,77,133792,54
|cnWHITE_FONT_COLOR:Réduction d’effectifs|r|nAbattez les mécas gobelins avec la puissance de feu nérubienne.,78,133850,57
|cnWHITE_FONT_COLOR:Récupération de relique|r|nRapportez aux archives d’Azur les artéfacts dérobés lors des pillages éthériens.,79,136927,69
|cnWHITE_FONT_COLOR:Des ailes d’ombre|r|nSauvez les drakes bleus imprégnés de Vide par l’invasion éthérienne.,80,136928,69
|cnWHITE_FONT_COLOR:Riposte opportune|r|nRepoussez l’assaut des forces éthériennes en utilisant leur propre infrastructure contre elles.,81,136929,69
|cnWHITE_FONT_COLOR:Catastrophe culinaire|r|nLa région regorge de ressources inexploitées… idéales pour la cuisine gobeline.,82,137352,65
|cnWHITE_FONT_COLOR:Réintroduction des crocilisques|r|nLibérez des crocilisques des égouts de Terremine dans leur habitat naturel pour protéger l’espèce.,83,137516,66
|cnWHITE_FONT_COLOR:Une quête chevaleresque|r|nUn groupe de chevaliers kobolds a acculé une redoutable bête et a besoin de votre aide pour la traquer jusqu’à sa tanière.,84,137714,65
|cnWHITE_FONT_COLOR:Démolition explosive|r|nDébarrassez-vous « sans risque » d’explosifs instables entreposés dans les égouts.,85,138372,66
|cnWHITE_FONT_COLOR:Couteaux dans l’obscurité|r|nKy’veza n’accueille dans sa demeure que les cibles les plus téméraires et méritantes.,86,34450,70
|cnWHITE_FONT_COLOR:Luminescence envahissante|r|nÉradiquez le lacis luméclat avant qu’il n’envahisse le campus !,87,144950,71
|cnWHITE_FONT_COLOR:Académie assiégée|r|nMettez fin à l’invasion du Vide avant qu’elle ne se propage au-delà du campus !,88,144951,71
|cnWHITE_FONT_COLOR:Aptitude à la peur|r|nDémasquez les imposteurs et les impostrices au sein du corps enseignant et mettez fin à l’influence de la Lame du Crépuscule sur les élèves.,89,144952,71
|cnWHITE_FONT_COLOR:Tenir le front|r|nParticipez à la reconstruction des défenses du Puits de soleil alors que le Vide lance un nouvel assaut.,92,144941,72
|cnWHITE_FONT_COLOR:La marche de la brigade des arcanes|r|nDéployez des sentinelles contre les pylônes du Vide de l’Ost dévorant.,93,144942,72
|cnWHITE_FONT_COLOR:Mission de bombardement|r|nDétruisez de l’intérieur le lieu de rassemblement de l’Ost dévorant dans le Vide à l’aide d’explosifs arcaniques puissants.,94,144943,72
|cnWHITE_FONT_COLOR:Tests de téléportation|r|nDes téléporteurs expérimentaux sont utilisés pour faciliter les opérations imprégnées de ténèbres dans la région.,95,5793,72
|cnWHITE_FONT_COLOR:Réintroduction des crocilisques|r|nLibérez des crocilisques des égouts de Terremine dans leur habitat naturel pour protéger l’espèce.,96,5793,72
|cnWHITE_FONT_COLOR:Stipe-putride|r|nProvoquez les fans et les adversaires en adoptant le déguisement de votre alter ego maléfique.,102,143768,74
|cnWHITE_FONT_COLOR:Championnat d’arène|r|nCombattez pendant plusieurs manches pour défier le champion ou la championne en titre.,103,143769,74
|cnWHITE_FONT_COLOR:Invasion du luméclat|r|nAidez les fongiciens à repousser l’attaque du luméclat.,104,143770,74
"|cnWHITE_FONT_COLOR:Bienvenue à Tazavesh, le marché dissimulé !|r|n|nFrayez-vous un chemin à travers le marché dissimulé et empêchez So’leah de prendre le pouvoir.",107,92044,75
|cnWHITE_FONT_COLOR:Annihilation de totem|r|nDétruisez les totems maudits que les Vilebranches utilisent pour emprisonner Akil’zon dans son sanctuaire.,108,144947,76
|cnWHITE_FONT_COLOR:Rituel interrompu|r|nArrêtez le rituel sacrificiel des Vilebranches et sauvez les jeunes griffesprits.,109,144948,76
|cnWHITE_FONT_COLOR:Métamorphose indigne|r|nTerrassez les Vilebranches et dissipez le maléfice qui a transformé les Amani en grenouilles.,110,144949,76
|cnWHITE_FONT_COLOR:Tests de téléportation|r|nDes téléporteurs expérimentaux sont utilisés pour faciliter les opérations imprégnées de ténèbres dans la région.,111,5793,76
|cnWHITE_FONT_COLOR:Réintroduction des crocilisques|r|nLibérez des crocilisques des égouts de Terremine dans leur habitat naturel pour protéger l’espèce.,112,5793,76
|cnWHITE_FONT_COLOR:Trouble-fête|r|nEmpêchez la Lame du Crépuscule d’entrer en contact avec le Vide.,113,144935,77
|cnWHITE_FONT_COLOR:Victimes d’un piège !|r|nPortez secours aux otages qui croupissent dans les cryptes et dont tout le monde a oublié l’existence.,114,144936,77
|cnWHITE_FONT_COLOR:Loa libre|r|nTirez un Loa déchaîné des griffes des Trolls vilebranches.,115,144937,77
|cnWHITE_FONT_COLOR:Tests de téléportation|r|nDes téléporteurs expérimentaux sont utilisés pour faciliter les opérations imprégnées de ténèbres dans la région.,116,5793,77
|cnWHITE_FONT_COLOR:Réintroduction des crocilisques|r|nLibérez des crocilisques des égouts de Terremine dans leur habitat naturel pour protéger l’espèce.,117,5793,77
|cnWHITE_FONT_COLOR:Pointure des portails|r|nReconstruisez le réseau de portails de la chambre forte. Et déconstruisez les troupes éthériennes qui s’y trouvent !,118,138779,69
|cnWHITE_FONT_COLOR:Le cœur du problème|r|nRassemblez les noyaux énergisés nécessaires pour faire perdre le contrôle du sanctum aux Domanaar.,124,144944,79
|cnWHITE_FONT_COLOR:L’effet gravitationnel|r|nServez-vous de l’attraction gravitationnelle des micro-singularités pour prendre le dessus sur les Domanaar.,125,144945,79
|cnWHITE_FONT_COLOR:Ce n’est pas ce à quoi je m’attendais|r|nRemettez de l’ordre dans le chaos résultant des expériences menées par Dérémius Marchenuit sur le luméclat.,126,144946,79
|cnWHITE_FONT_COLOR:Tests de téléportation|r|nDes téléporteurs expérimentaux sont utilisés pour faciliter les opérations imprégnées de ténèbres dans la région.,127,5793,79
|cnWHITE_FONT_COLOR:Réintroduction des crocilisques|r|nLibérez des crocilisques des égouts de Terremine dans leur habitat naturel pour protéger l’espèce.,128,5793,79
"|cnWHITE_FONT_COLOR:Domination et désespoir|r|nÀ l’intérieur, Vidaeus attend quiconque sera assez brave, ou assez stupide, pour contester sa domination.",134,34450,81
|cnWHITE_FONT_COLOR:Mana volé|r|nL’Ombre-Garde siphonne du mana sans faire de distinction pour alimenter ses machines.,135,144524,73
|cnWHITE_FONT_COLOR:Faune capturée|r|nRetournez la faune de la tempête du Vide contre l’Ombre-Garde pour perturber ses opérations.,136,144526,73
|cnWHITE_FONT_COLOR:Résultats catastrophiques|r|nSabotez les dangereuses expériences du Vide de l’Ombre-Garde.,137,144528,73
|cnWHITE_FONT_COLOR:La rançon de la trahison|r|nSabotez les sombres rituels de la Lame du Crépuscule et rendez justice contre Anténorian.,139,144779,78
|cnWHITE_FONT_COLOR:Descente des Haranir|r|nSuivez les pas des Haranir dans leur périple guidé par le chant d’Azeroth jusqu’en Harandar.,140,144783,80
|cnWHITE_FONT_COLOR:Focalisateurs sous pression|r|nLa Lame du Crépuscule a infiltré les tunnels sous Suramar et perturbe les lignes telluriques qui s’y trouvent.,141,144938,83
|cnWHITE_FONT_COLOR:Spécialiste de lignes telluriques|r|nDémêlez les flux invisibles de puissance arcanique qui parcourent les profondeurs de Suramar.,142,144939,83
"|cnWHITE_FONT_COLOR:Puissance ogre|r|nLa Lame du Crépuscule a libéré une puissance qu’elle était incapable de contrôler, et a laissé des énergies arcaniques semer le chaos dans les tunnels sous Suramar.",143,144940,83
|cnWHITE_FONT_COLOR:Alnidés affamés|r|nNourrissez les alnidés affamés avec du lacis luméclat frais pour lutter contre leur croissance démesurée.,149,144931,80
|cnWHITE_FONT_COLOR:Opération sporosaure|r|nD’énormes sporosaures dispersent des spores de luméclat explosives dans le golfe. Vous devez les arrêter.,150,144932,80
|cnWHITE_FONT_COLOR:Fournitures mystérieuses|r|n« Libérez » les fournitures de la Lame du Crépuscule avant qu’elle ne se réarme et ne reprenne des forces.,151,144933,78
|cnWHITE_FONT_COLOR:Luisance de miroir|r|nGaby Vivebricole a conçu un plan pour chasser les ombres qui envahissent la région grâce à la lumière du soleil réfléchie.,152,144934,78
"|cnWHITE_FONT_COLOR:Une voie corrompue|r|nPour le brisefoi Ger’lok, il n’existe qu’une seule voie possible : la corruption de toute chose par le Vide afin de laisser régner le chaos.",156,34450,85
"|cnWHITE_FONT_COLOR:La mer se soulève|r|nSelen’vjar voit en ces temps troublés la chance pour son peuple de se soulever. Grâce au pouvoir d’anciennes forces alliées, elle pourrait arriver à ses fins.",157,34450,86
