ID,Name_lang,Cost_lang,OutOfError_lang,ToolTip_lang,MinPower,MaxPower,StartPower,CenterPower,RegenerationPeace,RegenerationCombat,BarType,Flags,StartInset,EndInset,FileDataID[0],FileDataID[1],FileDataID[2],FileDataID[3],FileDataID[4],FileDataID[5],Color[0],Color[1],Color[2],Color[3],Color[4],Color[5]
37,Sang vicié,Sang vicié,Votre sang est propre !,Cause :|nCorruption : accélération à 25%.|nCorruption : maladie à 50%|nCorruption : malformation à 75%|nCorruption : absolue à 100%.,0,100,0,0,0,0,0,2,0.28,0.22,462333,462330,462331,462334,462332,0,-1,-1,-1,-1,-1,0
39,Charge électrique,Electricité,,Niveau d'électricité parcourant actuellement Onyxia. Elle explosera lorsqu'elle sera complètement chargée.,0,100,0,0,0,0,0,2,0.15,0.15,457319,449467,457317,457320,457318,0,-1,-1,-1,-1,-1,0
61,Chi,%d chi,Pas assez de chi,L’énergie obtenue par vos attaques.,0,100,0,0,0,0,2,2,0,0,457566,457564,449443,0,457565,0,-401539,-16777216,-7678738,-16777216,-598016,0
62,Progression du sauvetage,,,Restez près du druide naufragé !,0,45,1,0,1,1,0,23,0.1328,0.1367,458992,457301,457302,0,457303,0,-1,-1,-5038305,-1,-1,0
63,Progression du rituel,,,Combattez les élémentaires au portail situé au sommet de la crête de Nordune !,0,105,0,0,1,1,0,23,0.1328,0.1367,458992,457301,457302,0,457303,0,-1,-1,-5038305,-1,-1,0
64,Jauge de direction,Direction,,Direction que va prendre le seigneur Rhyolith.,0,50,25,50,0,0,0,6,0.15,0.15,525293,525291,525292,0,0,0,-1,-1,-1,-1,-1,-16777216
65,Concentration,Concentration,Concentration perdue.,Vos dégâts et vos soins augmentent quand vous vous concentrez sur la tâche à accomplir. Ces bonus sont perdus si vous êtes touché par une attaque ou un sort hostile.,0,100,0,0,5,5,0,6,0.13,0.13,449450,449447,449448,0,446220,0,-1,-1,-1,-1,-1,-16777216
66,Camp rebelle défendu,,,Défendez le camp rebelle des attaquants trolls !,0,180,1,0,1,1,0,6,0.1328,0.1367,457295,449447,449468,0,457303,0,-1,-1,-16757025,-1,-1,0
67,Grom’gol défendu,,,Défendez le campement Grom’gol des attaquants trolls !,0,180,1,0,1,1,0,6,0.1328,0.1367,457306,449447,449468,0,457303,0,-1,-1,-1177600,-1,-1,0
68,Protection de Thrall,,,Combattez les élémentaires qui menacent de réduire Thrall en pièces !,0,100,0,0,0,0,0,6,0.1328,0.1367,458988,457301,457302,0,457303,0,-1,-1,-6752257,-1,-1,0
69,Protection de Thrall,,,Combattez les élémentaires qui menacent de réduire Thrall en pièces !,0,100,0,0,0,0,0,6,0.1328,0.1367,459016,457301,457302,0,457303,0,-1,-1,-16742657,-1,-1,0
72,Protection de Thrall,,,Battez les troupes du Crépuscule qui menacent Thrall !,0,100,0,0,0,0,0,6,0.1328,0.1367,459008,457301,457302,0,457303,0,-1,-1,-10921639,-1,-1,0
78,Libération de Thrall,,,Activez les totems pour libérer Thrall !,0,100,0,0,0,0,0,6,0.1328,0.1367,458992,457301,457302,0,457303,0,-1,-1,-65536,-1,-1,0
80,Plumes de feu,Plume de feu,Vous n’avez pas de plumes de feu !,Nombre de plumes de feu ramassées.,0,3,0,0,0,0,0,2,0.27,0.28,0,525288,525289,0,525290,0,-1,-1,-1,-1,-1,0
83,Cogne-Gnoll,,,Tapez-leur dessus !,0,60,60,0,-1,-1,0,6,0.2125,0.2125,533452,533449,533450,533453,533451,0,-1,-1,-1,-1,-1,-16777216
84,Stand de tir,,,Tirez rapidement pour gagner plus de points !,0,60,60,0,-1,-1,0,6,0.2125,0.2125,533452,533449,533450,533453,533451,0,-1,-1,-1,-1,-1,-16777216
86,Défi de la chariotte à vapeur,,,Le pied sur le champignon !,0,60,60,0,-1,-1,0,6,0.2125,0.2125,533452,533449,533450,533453,533451,0,-1,-1,-1,-1,-1,-16777216
87,Vitalité,,,Ranimez les matelots blessés avant que leur vitalité ne soit à zéro.,0,120,50,0,-1,-1,0,6,0.1328,0.1367,457295,457301,457302,0,457303,0,-1,-1,-16711918,-1,-1,0
88,Défi du lancer d’anneaux,,,Lancez les anneaux !,0,10,10,0,0,0,3,6,0,0,457617,449432,449453,0,0,0,-1,-1,-3126561,-1,-1,0
89,Largage de parachute,,,Parachutes restants,0,4,4,0,0,0,3,6,0,0,457617,449432,449453,0,0,0,-1,-1,-3126561,-1,-1,0
90,Sables du temps,Sables du temps,Il ne reste plus de sable dans le sablier !,Nombre de fois que le sablier peut faire remonter le temps.,0,5,5,0,0,0,0,4,0,0,0,533349,533350,0,0,0,-1,-1,-1,-1,-1,-16777216
91,Renforcer le bâton,,,Tuez des anciens esprits pour alimenter le bâton de Pei Zhi et interrompre le rituel !,0,100,0,0,0,0,0,6,0.1328,0.1367,449450,457301,457302,0,457303,0,-1,-1,-8053343,-1,-1,-16777216
92,Équilibre,Équilibre,,Indique l’équilibre des personnages-joueurs placés à gauche et à droite de la colonne vertébrale d’Aile de mort. Aile de mort effectuera un tonneau s’il sent que tous les personnages-joueurs se tiennent du même côté.,0,100,50,100,0,0,0,10,0.15,0.15,525293,525291,525292,0,0,0,-1,-1,-1,-1,-1,-16777216
93,Méditation,,,Trouvez votre centre.,0,100,50,0,0,0,0,6,0.1328,0.1367,457321,457301,457302,457320,457303,0,-1,-1,-16742657,-1,-1,0
94,Relier le ciel et la terre,,,Éloignez les attaquants de Pei Zhi pendant qu’il pratique le rituel !,0,100,0,0,0,0,0,6,0.1328,0.1367,449450,449447,449448,449451,449449,0,-1,-1,-11608077,-1,-70400,0
95,Jus démoniaque,Jus démoniaque,Vous n’avez pas assez de fureur pour faire ça !,Consumée par des techniques pendant la métamorphose.,0,1000,200,0,0,0,0,2,0.2,0.2,462333,462330,462331,462334,462332,0,-1,-1,-1,-1,-1,-16777216
97,Clarté d’esprit,Clarté,Vos énergies mentales ne sont pas encore rechargées.,,0,3,0,0,0,0,2,0,0.27,0.28,0,525288,525289,0,525290,0,-1,-1,-1,-1,-1,0
103,Barre de boue,,,Quantité de boue que vous possédez.,0,100,10,0,0,0,1,147,0.1,0.17,457569,0,457567,0,0,0,-1,-16777216,-7690425,-16777216,-16777216,-16777216
104,Entrer dans le Rêve,En train de rêver,Votre esprit ne s’est pas encore remis de votre dernier rêve.,,0,3,0,0,0,0,2,0,0.27,0.28,0,525288,525289,0,525290,0,-1,-1,-1,-16777216,-1,-16777216
105,Test de compteur,,,,0,101,0,0,0,0,4,384,0,0,533341,0,0,0,0,533342,-1,-16777216,-16777216,-16777216,-16777216,-1
106,Barre de baston,,,Frappez aussi fort que vous pouvez !,0,100,0,0,0,0,2,2,0,0,457602,0,457570,0,457565,0,-1,-10790053,-65536,-16777216,-20705,-16777216
107,Sang vicié,Sang vicié,,"Le Sang vicié d’Aile de mort inflige des dégâts de Feu qui augmentent au fur et à mesure que ses points de vie se réduisent. À 15, 10 et 5 pour cent de points de vie, Aile de mort saigne et l’Hémorragie double la quantité de Sang vicié.",0,100,0,50,0,0,0,10,0.15,0.15,0,533343,533344,533346,533345,0,-1,-1,-1,-1,-1,-16777216
110,Charge statique,Charge statique,,Augmente les effets (durée de l’étourdissement et dégâts) des techniques du boss de foudre.,0,100,0,0,0,0,0,2,0.15,0.15,457319,449467,457317,457320,457318,0,-1,-1,-1,-1,-1,-16777216
113,Haine,Haine,Pas de haine.,Votre haine du sha augmente graduellement sur la durée ou quand il vous touche avec une de ses techniques.,0,60,0,0,0.2,0.2,0,4,0.13,0.14,457315,449447,449448,449451,449449,0,-1,-1,-65536,-4113,-65536,-16777216
114,Hozen interrompu,Hozen interrompu,La fête hozen bat son plein !,Nombre de bambocheurs hozen interrompus.|n|nInterrompez la fête pour déclencher le courroux de Ouk-Ouk !,0,40,0,0,0,0,4,390,0,0,633766,0,0,0,0,633767,-1,-16777216,-16777216,-16777216,-16777216,-602368
115,Braises instables,Braises instables,Vous avez besoin de davantage de braises instables.,Les braises instables alimenteront votre prochain sort Conflagration ou Feu de l’âme.,0,30,0,0,0,0,0,259,0.1328,0.1367,458992,457301,457302,0,457303,0,-1,-1,-65536,-1,-1,-16777216
116,Degré de chaleur,Chaleur,,Compte le nombre de Sangs viciés absorbés par cet Amalgame hideux.,0,9,0,0,0,0,4,2,0,0,533347,0,0,0,0,533348,-1,-16777216,-16777216,-16777216,-16777216,-16777216
117,Stand de tir,,,Marquez 25 points pour gagner !,0,25,0,0,0,0,4,388,0,0,533341,0,0,0,0,533342,-1,-16777216,-16777216,-16777216,-16777216,-1
129,Jeu des chariottes,,,Marquez autant de points que possible !,0,100,0,0,0,0,4,260,0,0,533341,0,0,0,0,533342,-1,-16777216,-16777216,-16777216,-16777216,-1
133,Cogne-Gnoll,,,Tapez-leur dessus !,0,100,0,0,0,0,4,260,0,0,533341,0,0,0,0,533342,-1,-16777216,-16777216,-16777216,-16777216,-1
134,La Bière de Blanche qui détone,,,Empêchez les tonneaux de bière de brûler afin de brasser le chef-d’œuvre de Blanche.,0,100,0,0,0,0,0,6,0.1328,0.1367,653596,653593,653594,653597,653595,0,-1,-1,-5268647,-1,-1,-16777216
137,Arène de survie : les flammes,,,Ne mourez pas.,0,60,0,0,1,1,0,6,0.1328,0.1367,457325,457301,457302,0,0,0,-1,-16777216,-1,-1,-1,-16777216
139,Décompte du temps de survie,,,Ne mourez pas.,0,60,60,0,-1,-1,0,6,0.1328,0.1367,457325,457301,457302,0,0,0,-1,-1,-1,-1,-1,-16777216
141,Compte à rebours de changement spirituel,,,,0,15,15,0,-1,-1,2,6,0,0,457623,449442,449443,0,0,0,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
148,Contrôle du chariot,Contrôle du chariot,Contrôle perdu,Le contrôle du chariot est déterminé par le nombre de membres de l’Alliance et de la Horde à proximité.,0,100,50,0,0,0,0,2,0.13,0.13,449450,449447,449448,0,449449,0,-1,-1,-1,-1,-1,-16777216
149,Méditation d’Aysa,,,Protégez Aysa pendant qu’elle médite.,0,90,0,0,1,1,0,6,0.1328,0.1367,457325,457301,457302,0,0,0,-1,-16777216,-1,-1,-1,-16777216
151,Prise de requin,,,Accrochez-vous au requin ! Ne le laissez pas vous désarçonner !,0,100,50,0,-1,-1,0,6,0.1328,0.1367,457328,457301,457302,0,457303,0,-1,-1,-2293246,-1,-1,-16777216
158,La guérison de Shen Zin Su,,,Secourez et défendez les soigneurs jusqu’à ce que la blessure de Shen Zin Su soit guérie.,0,500,0,0,0,0,0,22,0.1328,0.1367,525287,457301,457302,0,0,0,16777215,0,2877779,16777215,16777215,0
165,Haine,,,Contrôlez votre haine en restant dans les bassins d'harmonie !,0,100,0,0,1,1,0,6,0.1328,0.1367,459004,457301,457302,0,457303,0,-1,-1,-196608,-1,-1,-16777216
171,Barre de salive,,,Indique la quantité de salive dont vous disposez.,0,100,0,0,0,0,1,130,0.1,0.17,457569,0,457567,0,0,0,-1,-16777216,-10044673,-16777216,-16777216,-16777216
175,Vraie puissance ultime,Vraie puissance ultime,Vous êtes trop faible.,Vous absorbez la puissance brute des sha quand vous les tuez.,0,100,10,0,-1,-1,0,6,0.13,0.14,458992,457301,457302,449431,457303,0,-1,-1,-65536,-1,-1,-16777216
176,Viscosité,Viscosité,Viscosité minimum.,La barre se remplit à mesure que la résine durcit. Sautez pour éviter qu’elle durcisse !,0,100,50,0,2,2,0,6,0.13,0.14,457315,449447,449448,449451,449449,0,-1,-1,-31232,-4113,-12800,-16777216
177,Brassejungle de Bo,,,Récupérez de la bière auprès des pirates hozen qui habitent l’île.,0,100,0,0,0,0,0,6,0.1328,0.1367,457325,457301,457302,0,457303,0,-1,-1,-5268647,-1,-1,-16777216
178,Volonté,Volonté,Volonté insuffisante !,"Vous luttez pour garder le contrôle de votre nouvelle forme. Si votre volonté est totalement épuisée, votre conscience disparaîtra entièrement…",0,100,100,0,0,0,0,10,0.13,0.13,628130,628127,628128,0,628129,0,-1,-1,-1,-1,-1,-16777216
179,Bouteille d'ombre de Vu,,,Comme vous avez beaucoup d'ombre.,0,100,0,0,0,0,1,130,0.1,0.17,457569,0,457567,0,0,0,-1,-16777216,-11402617,-16777216,-16777216,-16777216
183,Méditation,,,Trouvez votre centre.,0,100,50,0,0,0,0,6,0.1328,0.1367,627342,457301,457302,627343,457303,0,-1,-1,-16742657,-1,-1,-16777216
195,Arène de survie : les lames,,,Ne mourez pas.,0,60,0,0,1,1,0,6,0.1328,0.1367,457325,457301,457302,0,0,0,-1,-16777216,-1,-1,-1,-16777216
199,Barre de baston,,,Frappez aussi fort que vous pouvez !,0,100,0,0,0,0,2,2,0,0.15,629942,629939,629940,0,629941,0,-1,-1,-1,-16777216,-20705,-16777216
203,Purification du bassin de vie,,,Détruisez les sha encerclant le bassin de vie !,0,40,0,0,0,0,0,6,0.1328,0.1367,0,653598,653599,653601,653600,0,-1,-1,-1,-1,-1,-16777216
204,Pétrification d’améthyste,Pétrification d’améthyste,Pas assez d’énergie alternative.,"Vous avez été transformé en améthyste ! Si le processus parvient à s’accomplir totalement, vous ne pourrez plus bouger ni agir.|n|nPendant ce processus, votre vitesse de déplacement diminue progressivement, mais tous les dégâts d'Ombre que vous subissez sont diminués de 90%.",0,100,5,0,0,0,0,6,0.13,0.13,629030,629037,629029,0,629038,0,-1,-1,-1,-1,-1,-16777216
205,Pétrification de cobalt,Pétrification de cobalt,Pas assez d’énergie alternative.,"Vous avez été transformé en cobalt ! Si le processus parvient à s’accomplir totalement, vous ne pourrez plus bouger ni agir.|n|nPendant ce processus, votre vitesse de déplacement diminue progressivement, mais tous les dégâts de Givre que vous subissez sont diminués de 90%.",0,100,5,0,0,0,0,6,0.13,0.13,629032,629037,629031,0,629038,0,-1,-1,-1,-1,-1,-16777216
206,Pétrification de jade,Pétrification de jade,Pas assez d’énergie alternative.,"Vous avez été transformé en jade ! Si le processus parvient à s’accomplir totalement, vous ne pourrez plus bouger ni agir.|n|nPendant ce processus, votre vitesse de déplacement diminue progressivement, mais tous les dégâts de Nature que vous subissez sont diminués de 90%.",0,100,5,0,0,0,0,6,0.13,0.13,629034,629037,629033,0,629038,0,-1,-1,-1,-1,-1,-16777216
207,Pétrification de jaspe,Pétrification de jaspe,Pas assez d’énergie alternative.,"Vous avez été transformé en jaspe ! Si le processus parvient à s’accomplir totalement, vous ne pourrez plus bouger ni agir.|n|nPendant ce processus, votre vitesse de déplacement diminue progressivement, mais tous les dégâts de Feu que vous subissez sont diminués de 90%.",0,100,5,0,0,0,0,6,0.13,0.13,629036,629037,629035,0,629038,0,-1,-1,-1,-1,-1,-16777216
213,Défense jinyu,,,Avancée de la construction,0,1000,0,0,0,0,0,4,0.1328,0.1367,459016,457301,457302,449451,457303,0,-1,-1,-16730159,-1,-1,-16777216
214,Puissance gangrenée,,,Absorbez de l’énergie gangrenée en tuant les démons autour de vous.,0,100,0,0,0,0,0,86,0.086,0.086,0,1036120,1036121,1036123,1036122,0,-1,-1,-1,-1,-1,-16777216
216,Défense gnome,,,Avancée de la construction,0,1000,0,0,0,0,0,4,0.1328,0.1367,457311,457301,457302,449451,457303,0,-1,-1,-4825088,-5224954,-1,-16777216
220,Défense naine,,,Avancée de la construction,0,1000,0,0,0,0,0,4,0.1328,0.1367,457327,457301,457302,449451,457303,0,-1,-1,-12566464,-1,-1,-16777216
221,Défenses pandarènes,,,Avancée de la construction,0,1000,0,0,0,0,0,4,0.1328,0.1367,610155,457301,457302,449451,457303,0,-1,-1,-4614848,-924892,-1,-16777216
222,Distance d’anomalie,,,,0,100,0,0,0,0,2,2,0,0,669472,669469,669470,0,669471,0,-1,-1,-1,-16777216,-1,-16777216
223,Défense elfe de la nuit,,,Avancée de la construction,0,1000,0,0,0,0,0,4,0.1328,0.1367,525287,457301,457302,449451,457303,0,-1,-1,-9391552,-13215964,-11667684,-16777216
229,Stand de tir,,,Tirez rapidement pour gagner plus de points !,0,1200,1200,0,-1,-1,0,6,0.1328,0.1367,462333,462330,462331,462334,462332,0,-1,-1,-1,-1,-1,-16777216
234,Énergie du condensateur,,,,0,100,0,0,0,0,0,2,0,0,457328,457301,457302,0,457303,0,-1,-1,-1,-16777216,-1,-16777216
237,Niveau du conduit,,,Le niveau de puissance du conduit.,0,3,1,0,0,0,0,2,0,0,0,840384,840385,0,0,0,-1,-1,-1,-1,-1,-16777216
238,Puissance du conduit,Puissance du conduit,Puissance du conduit,Le niveau de puissance du conduit en train d’être chargé par Lei Shen.,0,100,0,0,0,0,0,6,0.13,0.13,653596,653593,796705,653597,653595,0,-1,-1,-1,-1,-1,-16777216
240,Niveau du conduit,,,Le niveau de puissance du conduit.,0,3,1,0,0,0,0,2,0,0,0,840390,840391,0,0,0,-1,-1,-1,-1,-1,-16777216
241,Niveau du conduit,,,Le niveau de puissance du conduit.,0,3,1,0,0,0,0,2,0,0,0,840388,840389,0,0,0,-1,-1,-1,-1,-1,-16777216
242,Niveau du conduit,,,Le niveau de puissance du conduit.,0,3,1,0,0,0,0,2,0,0,0,840386,840387,0,0,0,-1,-1,-1,-1,-1,-16777216
243,Le fabuleux trésor du roi-tonnerre,,,Or volé jusqu’à présent aux mogu pendant cette virée.,0,9999,0,0,0,0,4,22,0,0,796706,0,0,0,0,796707,-1,-16777216,-16777216,-16777216,-16777216,-1
244,Niveau de charge,,,Les barres de trillium sont en train de charger dans un moule proche.,0,200,0,0,0,0,0,6,0.1328,0.1367,0,840432,840433,840435,840434,0,-1,-1,-1,-1,-1,-16777216
245,Progression de la forge,,,Progression du forgeron céleste sur le javelot de foudre.,0,160,0,0,0,0,0,6,0.1328,0.1367,653596,653593,796705,653597,653595,0,-1,-1,-1,-1,-1,-16777216
247,Artéfacts collectés,,,Parcourez à toute vitesse la mine du Grand Printemps pour trouver autant d’artéfacts que possible !,0,150,0,0,0,0,0,6,0.1328,0.1367,457316,457301,457302,449451,457303,0,-1,-1,-14234,-1,-1,-16777216
248,Bouclier d’Urtharges,,,Urtharges bénéficie d’un puissant bouclier. Vous pouvez tuer des élémentaires inférieurs pour en réduire la puissance.,0,100,100,0,0,0,0,6,0.1328,0.1367,459004,457301,457302,0,0,0,-1,-1,-20992,-1,-1,-16777216
253,Fureur,,,L’orc chanteguerre deviendra plus dangereux à mesure que sa fureur augmentera.,0,3,0,0,0,0,0,10,0,0,0,840388,840389,0,0,0,-1,-1,-1,-1,-1,-16777216
254,Agression,,,"L’orc rochenoire se comportera de façon plus offensive à mesure que l’agression augmentera, et sera plus défensif quand elle diminuera.",0,4,2,0,0,0,0,40,0.1328,0.1367,459008,457301,0,627343,0,0,-1,-1,-1,-1,-1,-16777216
257,Orgueil,Orgueil,Vous êtes humble.,"Orgueil croissant entraîne les effets suivants :
 Orgueil fracassant à 25 points d’orgueil.
 Projection à 50 points d’orgueil.
 Aura d’orgueil à 75 points d’orgueil.
 Submergé à 100 points d’orgueil.",0,100,0,0,0,0,0,83,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-1,-1,-1,-16777216
258,Corruption,Corruption,Vous êtes purifié.,Les énergies des Sha vous corrompent. Diminuez votre niveau de corruption pour passer l’épreuve de Norushen.,0,100,75,0,0,0,0,82,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-1,-1,-1,-16777216
259,Énergie de la commande d’urgence du système de défense,Énergie de la commande d’urgence du système de défense,Énergie de la commande d’urgence du système de défense,La quantité d’énergie pour la commande d’urgence du système de défense.,0,50,0,0,0,0,0,6,0.13,0.13,0,898400,898401,898403,898402,0,-1,-1,-1,-1,-1,-16777216
263,Énergie de Garrosh,Énergie de Garrosh,Énergie de Garrosh,Garrosh absorbe le pouvoir du cœur d’Yshaarj.,0,100,0,0,0,0,0,6,0.2,0.2,0,898404,898405,898407,898406,0,-1,-1,-9691459,-9691459,-9691459,-16777216
266,Force de la tour,,,Triomphez des défenseurs de cette tour pour réduire sa force.,0,100,100,0,0,0,0,6,0.1328,0.1367,459008,457301,457302,0,449449,0,-1,-1,-6908266,-1,-2416608,-16777216
267,Énergie de la commande d’urgence du système de défense,Énergie de la commande d’urgence du système de défense,Énergie de la commande d’urgence du système de défense,La quantité d’énergie pour la commande d’urgence du système de défense.,0,50,0,0,0,0,0,2,0.13,0.13,0,898400,898401,898403,898402,0,-1,-1,-1,-1,-1,-16777216
268,Corruption,Corruption,Vous êtes purifié.,Les énergies des Sha vous corrompent. Diminuez votre niveau de corruption pour passer l’épreuve de Norushen.,0,100,75,0,0,0,0,82,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-1,-1,-1,-16777216
271,Attracteur de Vide à résonance de cœur-de-cristal en platonium,,,Remplissez le compteur avec l’énergie du Vide en tuant des Orcs ombrelune à proximité.,0,100,0,0,0,0,0,6,0.1328,0.1367,457322,457301,457302,449451,457303,0,-1,-1,-6675498,-1,-1,-16777216
274,Esclaves libérés,,,Nombre d’esclaves libérés de l’esclavage ogre.,0,99,0,0,0,0,4,22,0,0,796706,0,0,0,0,633767,-1,-16777216,-16777216,-16777216,-16777216,-1
280,Progression d’Illona,,,Illona est en train de fermer la citerne de Fer. Protégez-la !,0,100,0,0,0,0,0,6,0.1328,0.1367,457311,457301,457302,449451,457303,0,-1,-1,-6675498,-1,-1,-16777216
281,Puissance de vapeur,Puissance de vapeur,Pas assez de carburant,Puissance utilisée pour briser les rochers et les murs.,0,60,60,0,0,0,0,6,0.1328,0.1367,457299,457296,457297,0,0,0,-1,-1,-1,-1,-1,-16777216
284,Degré de chaleur,Carburant,En train de se consumer,Le Cœur de la montagne crée davantage d’explosions à mesure qu’il augmente en température.,0,100,0,0,0,0,0,19,0.1328,0.1367,458992,457301,457302,449451,449449,0,-1,-1,-871119,-1,-1,-16777216
287,Rage,Carburant,En train de se consumer,,0,100,0,0,0,0,0,83,0.13,0.13,459004,628127,628128,462334,0,0,-1,-1,-1,-1,-1,-16777216
290,Bois collecté,,,Protégez vos paysans pendant qu’ils ramassent du bois.,0,100,0,0,0,0,0,6,0.1328,0.1367,457324,457301,446219,653597,446220,0,-1,-1,-7050445,-1,-1,-16777216
291,Points de victoire,,,Détermine votre récompense finale.,0,9999,0,0,0,0,4,772,0,0,985508,0,0,0,0,985509,-1,-16777216,-16777216,-16777216,-16777216,-1
292,Période d’échauffement,Temps,Pas assez chaud,Démarrage de la dernière séquence de bombardement.,0,100,0,0,0,0,1,10,0,0,458994,449477,457582,449481,0,0,-31744,-16777216,-31744,-16777216,-16777216,-16777216
293,Humeur habituelle,,,"Énervé par la distance qui le sépare de son jumeau ogron.
Augmente la hâte.
Augmente la hâte des sorts.",1,100,0,0,0,0,0,2,0.1328,0.1367,0,1041330,1041331,1041333,1041332,0,-1,-1,-1,-1,-1,-16777216
295,Jus de champignon,,,Remplissez la jarre avec du jus de champignons en pressant des Champignons juteux de la caverne Épine-Sanglante.,0,20,0,0,0,0,1,6,0.1328,0.1367,457569,457569,457567,0,0,0,-1,-1,-65435,-1,-1,-16777216
296,Énergie de K’ara,Énergie de K’ara,Énergie de K’ara,Défendez K’ara !,0,100,0,0,0,0,0,2,0.14,0.14,0,1036804,1036805,1036807,1036806,0,-1,-1,-9691459,-9691459,-9691459,-16777216
297,Durabilité du véhicule,,,,0,100,0,0,0,0,0,0,0.1328,0.1367,457299,457296,457297,457300,457298,0,-1,-1,-1,-1,-1,-16777216
298,Barrière d’annulation,,,,0,15000000,0,0,0,0,0,83,0.086,0.086,0,1036120,1036121,1036123,1036122,0,-1,-1,-1,-1,-1,-16777216
299,Score de victoire,,,Détermine votre récompense finale.,0,9999,0,0,0,0,4,772,0,0,1053204,0,0,0,0,1053205,-1,-16777216,-16777216,-16777216,-16777216,-1
300,Matériaux,,,Votre fief gagne 1 matériau toutes les 10 minutes.,0,100000,0,0,0,0,4,868,0,0,985510,0,0,0,0,985511,-1,-16777216,-16777216,-16777216,-16777216,-1
303,Rugissement du public,Rugissement du public,Rugissement du public,Les cris de la foule rendent vos attaques plus puissantes.,0,100,0,0,0,0,0,6,0.2,0.2,0,1031659,1031660,1031662,1031661,0,-1,-1,-9691459,-9691459,-9691459,-16777216
304,Barrière d’annulation,,,,0,100,100,0,0,0,0,83,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-10096574,-1,-1,-16777216
305,Barrière d’annulation,,,,0,100,100,0,0,0,0,83,0.086,0.086,0,1036120,1036121,1036123,1036122,0,-1,-1,-1,-1,-1,-16777216
306,Mode d’emploi de la compagnie Boîte-Noire,Chaleur,,"Félicitations ! Vous venez d’acheter le BFC9000 !

AVERTISSEMENT : ce lance-flammes génère une chaleur proportionnelle à sa durée d’utilisation. S’il surchauffe, veuillez le laisser refroidir 10 secondes avant de l’utiliser à nouveau.

NI REPRIS, NI ÉCHANGÉ !",0,100,0,0,0,0,0,307,0.13,0.13,457299,457296,1062073,457300,457298,0,-1,-131587,-1990349,-1,-2355184,-16777216
