ID,Name_lang,Description_lang,GarrAbilityCategoryID,GarrFollowerTypeID,IconFileDataID,FactionChangeGarrAbilityID,Flags
128,Radiance sacrée,Permet à un paladin de soigner un groupe d’alliés.,0,1,457654,0,0
129,Supplique divine,Permet à un paladin de régénérer rapidement du mana.,0,1,237537,0,2
130,Tempête divine,Permet à un paladin d’infliger des dégâts à de nombreux ennemis.,0,1,236250,0,0
131,Courroux vengeur,Permet à un paladin d’augmenter fortement les dégâts en rafale.,0,1,135875,0,0
132,Ecorce,"La peau du druide durcit, réduisant considérablement les dégâts subis.",0,1,136097,0,0
133,Innervation,Permet à un druide de régénérer rapidement le mana de la cible.,0,1,136048,0,2
134,Sarments,Permet à un druide de neutraliser un ennemi dangereux.,0,1,136100,0,0
135,Croissance sauvage,Permet à un druide de soigner un groupe d’alliés.,0,1,236153,0,0
136,Soins naturels,Permet à un druide d’annuler un effet magique néfaste.,0,1,236288,0,0
137,Ouragan,Permet à un druide de blesser de nombreux ennemis.,0,1,136018,0,0
138,Berserk,Augmente considérablement les dégâts en rafale du druide.,0,1,236149,0,0
139,Alignement céleste,Augmente considérablement les dégâts en rafale du druide.,0,1,136060,0,0
140,Persiflage,Force l’ennemi à attaquer le moine.,0,1,620830,0,0
141,Garde,Permet à un moine de réduire considérablement les dégâts.,0,1,611417,0,0
142,Onde de chi,Permet à un moine de soigner un groupe d’alliés.,0,1,606541,0,0
143,Roulade,Permet à un moine de se mettre rapidement hors de danger.,0,1,574574,0,0
144,Paralysie,Permet à un moine de neutraliser un ennemi dangereux.,0,1,629534,0,0
145,Détoxification,Permet à un moine d’annuler un effet magique néfaste.,0,1,460692,0,0
146,Thé de mana,Permet à un moine de régénérer rapidement le mana de la cible.,0,1,608949,0,2
147,Pique de main,Permet à un moine d’interrompre un sort.,0,1,608940,0,0
148,Dissipation de la magie,Permet à un prêtre d’annuler un effet magique néfaste.,0,1,135894,0,0
149,Ombrefiel,Permet à un prêtre d’augmenter fortement les dégâts en rafale et la régénération du mana.,0,1,136199,0,2
150,Incandescence mentale,Permet à un prêtre de blesser de nombreux ennemis.,0,1,237565,0,0
151,Emprise,Permet à un prêtre de neutraliser un ennemi dangereux. Très populaire dans le bassin Arathi et dans l’Œil du cyclone.,0,1,136206,0,0
152,Infusion de puissance,Permet à un prêtre d’augmenter fortement les dégâts en rafale.,0,1,135939,0,0
153,Bouclier d’eau,Permet à un chaman d’augmenter fortement la régénération de mana.,0,1,132315,0,2
154,Chaîne d’éclairs,Permet à un chaman de blesser de nombreux ennemis.,0,1,136015,0,0
155,Cisaille de vent,Permet à un chaman d’interrompre un sort.,0,1,463565,0,0
156,Loup fantôme,Permet à un chaman de se mettre rapidement hors de danger.,0,1,136095,0,0
157,Maléfice,Permet à un chaman de neutraliser un ennemi dangereux. Le fait aussi se sentir stupide.,0,1,237579,0,0
158,Ascendance,Permet à un chaman d’augmenter fortement les dégâts en rafale. Peut parfois paraître injuste.,0,1,135791,0,0
159,Évasion,Permet à un voleur d’éviter des dégâts considérables.,0,1,136205,0,0
160,Sprint,Permet à un voleur de se mettre hors de danger. Ou à se déplacer rapidement entre la boîte aux lettres et l’hôtel des ventes.,0,1,132307,0,0
161,Éventail de couteaux,Permet à un voleur de blesser de nombreux ennemis.,0,1,236273,0,0
162,Désigné pour mourir,Permet à un voleur d’augmenter fortement les dégâts en rafale.,0,1,236364,0,0
163,Feindre la mort,Permet à un chasseur de forcer l’ennemi à attaquer une autre cible.,0,1,132293,0,0
164,Dissuasion,Permet à un chasseur d’éviter les dégâts.,0,1,132369,0,0
165,Désengagement,Permet à un chasseur de se mettre rapidement hors de danger.,0,1,132294,0,0
166,Tir de riposte,Permet à un chasseur d’interrompre un sort.,0,1,249170,0,0
167,Piège givrant,Permet à un chasseur de neutraliser un ennemi dangereux. Regardez où vous mettez les pieds !,0,1,135834,0,0
168,Bloc de glace,Permet à un mage d’éviter des dégâts considérables. Temporairement.,0,1,135841,0,0
169,Invocation de nourriture,Votre corps a besoin d’énergie pour fonctionner à plein régime !,0,1,609812,0,2
170,Transfert,Permet à un mage de se téléporter rapidement hors de danger.,0,1,135736,0,0
171,Contresort,Permet à un mage d’interrompre un sort.,0,1,135856,0,0
172,Métamorphose,Permet à un mage de neutraliser un ennemi dangereux.,0,1,136071,0,0
173,Distorsion temporelle,Permet à un mage d’augmenter fortement les dégâts en rafale.,0,1,458224,0,0
174,Résolution interminable,Permet à un démoniste d’éviter des dégâts considérables.,0,1,136150,0,0
175,Drain de vie,Permet à un démoniste de récupérer de la vie. Sans blague.,0,1,136169,0,0
176,Brûle-magie,Permet à un diablotin agaçant d’annuler un effet magique néfaste.,0,1,841219,0,0
177,Métamorphose,Permet à un démoniste de se prendre pour un chasseur de démons. Augmente fortement les dégâts en rafale.,0,1,236293,0,0
178,Pluie de feu,Permet à un démoniste de blesser de nombreux ennemis.,0,1,135804,0,0
179,Verrou magique,Permet à un démoniste d’interrompre un sort.,0,1,136174,0,0
180,Peur,"Permet de neutraliser un adversaire dangereux, ce qui l’amène parfois à violer les lois fondamentales de la physique. Étrange.",0,1,136183,0,0
181,Invocation : Infernal,Permet à un démoniste de se sentir puissant et d’infliger également des dégâts considérables. Rend très nerveux les innocents à proximité.,0,1,136219,0,0
182,Célérité,"Permet à un druide de se mettre rapidement hors de danger, comme si les représentants de cette classe ne bougeaient pas déjà assez vite.",0,1,132120,0,0
183,Infusion énergisante,Permet à un moine d’augmenter considérablement les dégâts en rafale. Et son goût est délicieux.,0,1,608938,0,0
199,Entraînement additionnel,Octroie un bonus d’expérience lorsqu’une mission est réussie.,0,1,236221,0,2
200,Entraînement additionnel,Octroie un bonus d’expérience lorsqu’une mission est réussie.,0,1,236221,0,2
201,Expérience du combat,Octroie un bonus aux chances de succès des missions.,11,1,458725,0,51
202,Expérience du combat,Octroie un bonus aux chances de succès des missions.,0,1,236221,0,2
203,Téléportation,Réduit le temps de voyage des missions.,0,1,236221,0,2
204,Téléportation,Réduit le temps de voyage des missions.,0,1,236221,0,2
205,Récupération des armes,Octroie un bonus en ressources de fief lorsqu’une mission est réussie.,0,1,236221,0,2
206,Récupération des armes,Octroie un bonus en ressources de fief lorsqu’une mission est réussie.,0,1,236221,0,2
221,Monture épique,Réduit le temps de voyage des missions de 50%.,8,1,631718,0,1
222,Propulsé par la mort,Réduit la durée des missions de 25%.,0,1,575534,0,3
227,Pêcheur,"Grâce aux connaissances de Nat, votre compétence en pêche vous permet d’attraper des malabars de Draenor sans appât.",5,1,236574,0,19
228,Verpérenne,"Lorsqu’il est assigné à la scierie, traite le bois de façon plus efficace, et surtout beaucoup plus humaine.",5,1,236160,0,19
231,Garde du corps,Vous accompagne et vous protège en Draenor si vous l’affectez à une caserne de niveau 2 ou 3.,5,1,1037260,0,19
232,Danseur,Votre agilité naturelle vous permet de sortir des zones dangereuses un tout petit peu plus vite.,12,1,132171,0,3
236,Pro de Hearthstone,Un maître tacticien à suivre absolument. Sa présence augmente de 35 % la vitesse à laquelle les membres du groupe accumulent de l’expérience.,7,1,1061040,0,3
244,Brute,Augmente fortement les chances de succès lors des missions solo.,9,1,1035504,0,19
248,Mentor,Les sujets qui l’accompagnent bénéficient de l’efficacité au combat de ce sujet.,7,1,442732,0,19
249,Explorateur extraordinaire,"Expert en connaissance des bêtes et en exploration du terrain, Harrison anticipe tous les dangers.



|cFFFFD200« Fortune et gloire, petit. Fortune et gloire. » – Harrison Jones |r",0,1,646781,0,18
250,Vitesse de la Lumière,La plume de Rukhmar touchée par le soleil donne à un sujet une vitesse épique.,8,1,642580,0,3
252,Pote ogre,Augmente les chances de succès lors des missions avec un Ogre.,4,1,1030796,0,3
253,Afficionado mécano,Augmente les chances de succès lors des missions avec un assemblage ou une machine.,4,1,254104,0,3
254,Ornithologue,Augmente les chances de succès lors des missions avec un Arakkoa.,4,1,1042646,0,3
255,Sauvageon,Augmente les chances de succès lors des missions avec un compagnon bestial.,4,1,134176,0,3
256,Récupérateur extrême,Augmente de 200% le montant de ressources de fief obtenues en mission.,7,1,1005027,0,1
257,Test - Temporary Follower Ability,Description de technique de sujet temporaire. Dure une mission.,0,1,463852,0,65
260,Groupe d’abordage,Permet aux transporteurs d’effectuer des missions nécessitant du personnel au sol.,0,2,1141393,0,51
261,Sous-marin,Permet aux sous-marins de s’approcher des navires ennemis sans être détectés par leurs radars.,0,2,1141396,0,51
262,Cuirassé,Tire des munitions antiblindage capables de transpercer l’armure.,0,2,1141390,0,51
263,Destroyer,Largue des obus explosifs dans l’eau pour détruire les embarcations submergées.,0,2,1141395,0,51
264,Porte-nefs,Une flotte de bombardiers qui peut attaquer depuis les airs.,0,2,1141394,0,51
265,Brise-glace,Permet de se frayer un chemin dans les eaux gelées.,0,2,892834,0,0
266,Pompe de cale,"Pompe l’excès d’eau hors du bateau, ce qui lui permet de rester à flot par temps orageux.",0,2,986488,0,0
267,Lumières antibrouillard à haute intensité,Transperce le brouillard (et peut-être quelques rétines) avec ces phares super lumineux.,0,2,460953,0,0
268,Stabilisateur interne gyroscopique,"Redresse et stabilise le navire, lui permettant de se déplacer plus aisément dans les tourbillons chaotiques.",0,2,657937,0,0
269,Haut-fourneau,"Un énorme fourneau, capable de produire une puissance de 11 sur 10.",0,2,900306,0,0
270,Gouvernail en vérifer,"Renforce le gouvernail, permettant de prendre des virages plus serrés et à plus grande vitesse.",0,2,986491,0,0
271,Cuve de requins entraînés,Aucune mine ne saurait faire face à une cuve pleine de requins entraînés.,0,2,294472,0,0
272,Lanceur de gangrefumée,"Crée un écran de fumée autour de votre navire, bloquant la vue lors d’une frappe initiale.",0,2,627487,0,0
273,Réservoirs de nitro carburant,"Permet au navire de consommer du nitro carburant, afin de se rendre sur le lieu de la mission et d’en revenir plus rapidement. Réduit le temps de voyage des missions de 50%.",0,2,237030,0,18
274,Équipage expérimenté,Cet équipage a tout vu et peut le prouver. Octroie un bonus aux chances de succès des missions.,0,2,669453,0,18
275,Insubmersible,Équipe le navire d’un bouclier impénétrable qui se déclenche lorsqu’un tir dévastateur vise le navire. Insubmersible est détruit lors de son déclenchement.,0,2,1030102,0,2
276,Compartiment de stockage de nourriture,"Ajoute un espace de rangement supplémentaire pour la nourriture, ce qui améliore les chances de succès lors des longues missions.",0,2,651578,0,18
277,Scanner aérien automatisé,Augmente les chances de succès lors des missions avec un porte-nefs.,0,2,133873,0,0
278,Réserves de munitions,Augmente les chances de succès lors des missions avec un cuirassé.,0,2,249177,0,0
279,Champ d’amplification sonore,Augmente les chances de succès lors des missions avec un destroyer.,0,2,252188,0,0
280,Quartiers supplémentaires,Augmente les chances de succès lors des missions avec un transporteur.,0,2,133004,0,0
281,Mines sonores Q-43,Augmente les chances de succès lors des missions avec un sous-marin.,0,2,948864,0,0
282,Équipage orc,Les eaux qui encerclent Givrefeu sont depuis longtemps un terrain d’entraînement à la navigation en eaux glacées.,0,2,236452,284,5
283,Équipage nain,Permet de récupérer de l’équipement naval pour les missions réussies.,0,2,236443,286,9
284,Équipage draenique,Les Draeneï ont l’habitude de naviguer à travers le brouillard dense qui entoure la vallée d’Ombrelune.,0,2,236442,282,9
285,Équipage tauren,Augmente de 50% l’expérience gagnée par tous les navires pendant les missions.,0,2,236453,291,5
286,Équipage gobelin,Permet de récupérer de l’équipement naval pour les missions réussies.,0,2,632354,283,5
287,Équipage gnome,Permet de récupérer de l’équipement naval lors des missions réussies.,0,2,236446,290,9
288,Équipage elfe de la nuit,Réduit le temps de voyage des missions de 50%.,0,2,236450,289,9
289,Équipage elfe de sang,Réduit le temps de voyage des missions de 50%.,0,2,236439,288,5
290,Équipage troll,Permet de récupérer de l’équipement naval lors des missions réussies.,0,2,236456,287,5
291,Équipage worgen,Augmente de 50% l’expérience gagnée par tous les navires pendant les missions.,0,2,463876,285,9
292,Équipage Humain,Augmente les chances de succès pendant les missions.,0,2,236447,293,9
293,Équipage mort-vivant,Augmente les chances de succès pendant les missions.,0,2,236457,292,5
294,Équipage pandaren,"Les équipages pandarens emportent des réserves supplémentaires sur leurs navires, ce qui leur permet de mieux supporter les longues missions.",0,2,626190,0,1
299,Compartiment d’équipement vide,Installe l’équipement d’un navire dans ce compartiment.,0,2,0,0,2
300,Compartiment d’équipement vide,Installe l’équipement d’un navire dans ce compartiment.,0,2,0,0,2
303,Connaissance démoniaque,Octroie un important bonus aux chances de succès des missions.,11,1,1020342,0,51
304,Module de récupération d’épaves,"Déployé lors des missions réussies, il drague les eaux environnantes et remonte une caisse pleine de débris utiles.",0,2,236815,0,18
305,Filet de pêche rohart,"Filet de pêche attaché à l’arrière d’un navire, gracieusement fourni par les roharts. Procure du poisson au retour d’une mission réussie.",0,2,134325,0,2
306,Longue-vue fantomatique,Une longue-vue qui semble ne rien montrer quand on regarde au travers. Elle sera peut-être utile plus tard.,0,2,134441,0,2
307,Ruée fulgurante,Bondit sur un ennemi. Parfois utilisé sur des bestioles pour se déplacer rapidement.,0,4,135788,0,0
308,Nova du chaos,Les chasseurs de démons s’en servent pour contrôler simultanément plusieurs ennemis dangereux.,0,4,135795,0,0
309,Peau de pierre,La peau des chasseurs de démons peut se recouvrir de pierre gangrenée pour absorber les coups les plus dévastateurs. Notoirement inconfortable.,0,4,538745,0,0
310,Immolation,Certains chasseurs de démons prennent l’expression « combattre le feu par le feu » un peu trop au premier degré.,0,4,135817,0,0
311,Dévorer la magie,La magie est une vraie gourmandise pour les Illidari qui affirment qu’elle aurait goût de poulet.,0,4,236298,0,0
312,Retraite vengeresse,Technique utilisée par les chasseurs de démons qui n’étaient… pas prêts.,0,4,236171,0,0
313,Métamorphose,Les chasseurs de démons peuvent déchaîner leur démon intérieur pour triompher des adversaires les plus redoutables.,0,4,237558,0,0
314,Mécano,Augmente la quantité de carburant obtenu pendant les missions de 100%.,7,1,252178,0,1
315,Equipage murloc,"Les Murlocs peuvent quitter leur navire et nager jusqu’au rivage, même sous l’eau, tout en continuant de servir de transport. Cela a des avantages d’être amphibien.",0,2,134169,0,3
317,Tempête apogide,Le kraken libéré dans cette zone octroie des cristaux apogides lorsqu’une mission est un succès.,0,2,1061300,0,2
318,Supériorité aérienne,"Un vaisseau aérien repère et attaque les navires hostiles dans la zone, augmentant ainsi les chances de succès des missions.",0,2,342918,0,2
319,Commandement du capitaine Reania,Augmente de 50% l’expérience gagnée par tous les navires pendant les missions.,0,2,1139028,0,2
320,Carte au trésor,Confère des cristaux apogides supplémentaires pour une mission réussie.,0,2,237386,0,2
321,Commandement du capitaine Throkash,Augmente de 50% l’expérience gagnée par tous les navires pendant les missions.,0,2,1126434,0,2
322,Corsaire intrépide,Augmente les chances de succès pendant les missions.,0,2,1126433,0,2
323,Groupe d’abordage,Permet aux transporteurs d’effectuer des missions nécessitant du personnel au sol.,0,2,1141392,0,51
324,Prédateur dominant,Augmente fortement les chances de succès lorsque le sujet combat de nombreux types de créatures.,1,1,236186,0,19
325,Exorciste,Octroie un bonus aux chances de succès des missions et augmente les chances de succès lorsque le sujet combat des démons.,1,1,236262,0,19
326,Atténuation apogide,Augmente la quantité de cristaux apogides obtenus pendant les missions de 100%.,7,1,1061300,0,19
327,Équipage arakkoa,Peut lancer des attaques depuis les airs.,0,2,1042646,0,3
331,Élémentaire,Un lanceur de sorts qui utilise les forces destructrices de la nature et des éléments pour contrer certains |C00b3ffffboss|R.,0,4,136048,0,560
332,Amélioration,Un guerrier totémique capable de contrer certains |C00b3ffffboss|R avec des armes imprégnées de puissance élémentaire.,0,4,132314,0,560
333,Restauration,Un soigneur qui fait appel aux esprits ancestraux et au pouvoir purificateur de l’eau pour contrer certains |C00b3ffffboss|R.,0,4,136052,0,560
334,Marche-vent,Un expert des arts martiaux qui contre certains |C00b3ffffboss|R à l’aide de ses mains et de ses poings.,0,4,608953,0,560
335,Maître brasseur,Un robuste combattant qui se sert de breuvages fortifiants et de mouvements imprévisibles pour contrer certains |C00b3ffffboss|R.,0,4,608951,0,560
336,Tisse-brume,Un soigneur qui maîtrise l’art mystérieux de la manipulation des énergies vitales pour contrer certains |C00b3ffffboss|R.,0,4,608952,0,560
337,Affliction,Un maître de la magie de l’Ombre qui se spécialise dans les drains et les dégâts sur la durée pour contrer certains |C00b3ffffboss|R.,0,4,136145,0,560
338,Démonologie,Un maître des démons qui contraint les puissances démoniaques à lui venir en aide afin de contrer certains |C00b3ffffboss|R.,0,4,136172,0,560
339,Destruction,Un maître du chaos qui invoque le feu pour brûler et contrer certains |C00b3ffffboss|R.,0,4,136186,0,560
340,Sacré,Invoque la puissance de la Lumière pour protéger ses alliés et contrer certains |C00b3ffffboss|R.,0,4,135920,0,560
341,Vindicte,Un vertueux croisé qui contre et juge certains |C00b3ffffboss|R à l’aide de ses armes et de la magie du Sacré.,0,4,135873,0,560
342,Protection,"Utilise la magie du Sacré pour se protéger, défendre ses alliés et contrer certains |C00b3ffffboss|R.",0,4,236264,0,560
343,Fureur,Un furieux berserker qui manie une arme dans chaque main et déchaîne une multitude d’attaques pour contrer certains |C00b3ffffboss|R.,0,4,132347,0,560
344,Armes,"Un maître endurci dans l’art du combat avec des armes à deux mains, qui associe mobilité et frappes surpuissantes pour contrer certains |C00b3ffffboss|R.",0,4,132355,0,560
345,Protection,Un protecteur fidèle qui utilise un bouclier pour contrer les |C00b3ffffboss|R.,0,4,132341,0,560
346,Arcanes,Manipule la puissance phénoménale des énergies arcaniques pour contrer certains |C00b3ffffboss|R.,0,4,135932,0,560
347,Feu,Embrase l’air avec des boules de feu et des flammes dévorantes pour contrer certains |C00b3ffffboss|R.,0,4,135812,0,560
348,Givre,Contre certains |C00b3ffffboss|R en les gelant sur place avant de les détruire grâce à la magie du Givre.,0,4,135846,0,560
349,Hors-la-loi,Un fugitif impitoyable utilisant ses techniques et sa ruse pour contrer certains |C00b3ffffboss|R.,0,4,135340,0,560
350,Finesse,Un sombre traqueur qui surgit de l’ombre pour tendre des embuscades et contrer certains |C00b3ffffboss|R.,0,4,132320,0,560
351,Assassinat,Un impitoyable maître des poisons qui contre certains |C00b3ffffboss|R par de vicieux coups de dague.,0,4,236270,0,560
352,Sacré,Un soigneur polyvalent capable de contrer certains |C00b3ffffboss|R.,0,4,237542,0,560
353,Ombre,Utilise la sinistre magie de l’Ombre pour contrer certains |C00b3ffffboss|R.,0,4,136207,0,560
354,Discipline,Utilise la magie pour protéger ses alliés des dégâts et contrer certains |C00b3ffffboss|R.,0,4,135940,0,560
355,Equilibre,Peut prendre la forme d’un redoutable sélénien qui fait appel à la puissance des Arcanes et à la magie de la Nature pour contrer certains |C00b3ffffboss|R.,0,4,136096,0,560
356,Combat farouche,Prend la forme d’un grand félin pour infliger des dégâts de saignement et des morsures afin de contrer certains |C00b3ffffboss|R.,0,4,132115,0,560
357,Restauration,Utilise de puissants sorts de Nature pour maintenir ses alliés en vie et contrer certains |C00b3ffffboss|R.,0,4,136041,0,560
358,Dévastation,Un taciturne maître des glaives de guerre qui utilise la puissance destructrice de la magie gangrenée pour contrer certains |C00b3ffffboss|R.,0,4,1247264,0,560
359,Vengeance,Accepte son démon intérieur pour incinérer ses ennemis et protéger ses alliés afin de contrer certains |C00b3ffffboss|R.,0,4,1247265,0,560
360,Paria,"Alliés des chasseurs de démons, composés de Nagas, de Roués et même de démons, les parias utilisent tout un éventail de techniques pour contrer certains |C00b3ffffboss|R.",0,4,1391770,0,560
361,Givre,Un funeste messager de glace qui canalise sa puissance runique et frappe brutalement avec son arme pour contrer certains |C00b3ffffboss|R.,0,4,135773,0,560
362,Sang,Un sombre gardien qui manipule et corrompt l’énergie vitale pour se renforcer lors des assauts ennemis et contrer certains |C00b3ffffboss|R.,0,4,135770,0,560
363,Impie,Un maître de la mort et de la décomposition qui répand les maladies et soumet des serviteurs morts-vivants à sa volonté pour contrer certains |C00b3ffffboss|R.,0,4,135775,0,560
