ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
16069,Gloubie,,,,0,12,0,0,15984,0,0,0,1,1,1,1,0,0,0
16085,Colportecœur,,,,0,12,0,3,15992,0,0,0,1,1,1,1,0,0,0
16445,Terkie,,,,0,12,0,0,15398,0,0,0,1,1,1,1,0,0,0
16456,Polet,,,,0,12,0,0,16189,0,0,0,1,1,1,1,0,0,0
16547,Bip-Bip,,,,0,12,0,0,16259,0,0,0,1,1,1,1,0,0,0
16548,M. Trémousse,,,,0,12,0,0,27681,0,0,0,1,1,1,1,0,0,0
16549,Moustaches le rat,,,,0,12,0,0,2176,0,0,0,1,1,1,1,0,0,0
16628,Commissaire-priseur Caidori,,,,0,7,0,0,16694,0,0,0,1,1,1,1,0,0,0
16701,Esprit de l'été,,,,0,12,0,3,16587,0,0,0,1,1,1,1,0,0,0
16800,Grand magistère Rommath,,,,1,7,0,0,19706,0,0,0,0,1,1,1,29114,0,0
16801,Halduron Luisaile,,Général des forestiers de Lune-d’Argent,,1,7,0,0,19707,0,0,0,0,1,1,1,24324,24324,24326
17026,Grom Hurlenfer,,Chef du clan Chanteguerre,,1,7,0,0,21575,0,0,0,0,0,0,0,24409,0,0
17252,Gangregarde,,,,0,3,29,0,64802,0,0,0,1,1,1,1,22199,0,0
17254,Ash’ana,,,,0,12,0,0,37949,0,0,0,1,1,1,1,0,0,0
17255,Jeune hippogriffe,,,,0,12,0,3,16943,0,0,0,1,0,0,0,0,0,0
18063,Garrosh,,Fils de Hurlenfer,,1,7,0,0,17452,0,0,0,0,0,0,0,23428,23428,0
18075,Mannoroth,,,,1,3,0,0,17469,0,0,0,0,0,0,0,28365,0,0
18377,Coursier du vent rouge rapide,,,,0,1,0,0,17719,0,0,0,0,0,0,0,0,0,0
18381,Dragonnet du Néant,,,,0,12,0,3,17723,0,0,0,1,1,1,1,0,0,0
18839,Ecrevisse magique,,,,0,12,0,0,18269,0,0,0,1,1,1,1,0,0,0
19044,Gruul le Tue-Dragon,,,,1,5,0,0,18698,0,0,0,0,1,1,1,0,0,0
19622,Kael’thas Haut-Soleil,,Seigneur des Elfes de sang,,1,7,0,0,20023,0,0,0,1,1,1,1,0,0,0
19935,Soridormi,,La Balance des sables,,1,2,0,0,20222,0,0,0,0,0,0,0,30441,0,0
20245,M. Minou,,,,0,12,0,0,9989,0,0,0,0,0,0,0,0,0,0
20246,Manny,,,,0,12,0,0,9990,0,0,0,1,1,1,1,0,0,0
20247,Minou,,,,0,12,0,0,5556,0,0,0,1,1,1,1,0,0,0
20350,Kel'Thuzad,,Le Kirin Tor,,0,7,0,0,19548,0,0,0,0,0,0,0,0,0,0
20408,Wyrmelin de mana,,,,0,12,0,3,19600,0,0,0,1,1,1,1,0,0,0
20472,Lapin marron,,,,0,12,0,0,4626,0,0,0,1,1,1,1,0,0,0
21008,Phalène jaune,,,,0,12,0,3,19985,0,0,0,1,1,1,1,0,0,0
21009,Phalène rouge,,,,0,12,0,3,19986,0,0,0,1,1,1,1,0,0,0
21010,Phalène bleu,,,,0,12,0,3,19987,0,0,0,1,1,1,1,0,0,0
21018,Phalène blanc,,,,0,12,0,3,19999,0,0,0,0,0,0,0,0,0,0
21055,Jeune faucon-dragon doré,,,,0,12,0,3,20026,0,0,0,1,1,1,1,0,0,0
21056,Jeune faucon-dragon bleu,,,,0,12,0,3,20029,0,0,0,1,1,1,1,0,0,0
21063,Jeune faucon-dragon argenté,,,,0,12,0,3,20037,0,0,0,1,1,1,1,0,0,0
21064,Jeune faucon-dragon rouge,,,,0,12,0,3,20027,0,0,0,1,1,1,1,0,0,0
21076,Luciole,,,,0,12,0,3,20042,0,0,0,1,1,1,1,0,0,0
21266,Jeune ravageur,,,,0,12,0,0,20155,20160,0,0,1,1,0,0,0,0,0
22174,Trigul,,,,1,1,0,0,18194,0,0,0,1,1,1,1,0,0,0
22328,Char mortier jouet télécommandé,,,,0,12,0,0,15382,0,0,0,0,0,0,0,0,0,0
22445,Pititaile,,,,0,12,0,3,20996,0,0,0,1,1,1,1,0,0,0
22484,Zeppit,,,,0,12,0,0,21048,0,0,0,0,0,0,0,0,0,0
22514,Talbuk de monte blanc,,,,0,1,0,0,21076,0,0,0,1,1,1,1,0,0,0
22522,Super Thrall,,,,1,7,0,0,4527,0,0,0,1,1,1,1,21679,0,0
22817,Orpheline elfe de sang,,,,0,12,0,0,19315,0,0,0,1,1,1,1,0,0,0
22818,Orpheline draeneï,,,,0,12,0,0,19091,0,0,0,1,1,1,1,0,0,0
22943,Wolpertinger,,,,0,12,0,0,22349,0,0,0,1,1,1,1,0,0,0
23114,Verni,,,,0,12,0,0,21304,0,0,0,1,0,0,0,0,0,0
23159,Okuno,,Intendant des Ligemorts cendrelangues,,1,7,0,0,21345,0,0,0,0,1,1,1,14707,0,0
23198,Verni,,,,0,12,0,0,21328,0,0,0,0,0,0,0,0,0,0
23220,Assassin shivarra,,,,0,3,0,0,21527,0,0,0,0,0,0,0,28133,28133,0
23231,Willy,,,,0,12,0,3,21381,0,0,0,1,0,0,0,0,0,0
23234,Bananas,,,,0,12,0,0,21362,0,0,0,1,1,1,1,0,0,0
23258,Egbert,,,,0,12,0,0,21382,0,0,0,1,0,0,0,0,0,0
23266,Cahouète,,,,0,12,0,0,21393,0,0,0,1,0,0,0,0,0,0
23274,Schlingo,,,,0,12,0,0,16633,0,0,0,1,1,1,1,0,0,0
23439,Raie du Néant affamée,,,,0,12,0,0,21155,0,0,0,1,1,1,1,0,0,0
23909,Sprotchelin sinistre,,,,0,12,0,0,21900,0,0,0,1,1,1,1,0,0,0
23944,Essence de Zul'jin,,,,1,7,0,0,21934,0,0,0,1,0,0,0,21465,21465,0
24266,"Arthas, le roi-liche",,,,1,6,0,0,22234,0,0,0,0,0,0,0,33475,0,0
24267,"Arthas, sombre",,,,1,6,0,0,22235,0,0,0,0,0,0,0,0,0,0
24268,"Arthas, humain",,,,1,7,0,0,21976,0,0,0,0,0,0,0,0,0,0
24388,Chicot,,,,0,12,0,0,22388,0,0,0,1,0,0,0,0,0,0
24389,Bourbe-haleine,,,,0,12,0,0,22389,0,0,0,1,0,0,0,0,0,0
24480,Mojo,,,,0,12,0,0,28501,0,0,0,1,1,1,1,0,0,0
24753,Pachyderme rose au format pinte,,,,0,12,0,0,22629,0,0,0,0,0,0,0,0,0,0
24968,Rob-fusée mécanique,,,,0,12,0,0,22776,0,0,0,1,1,1,1,0,0,0
25062,Minuscule sporoptère,,,,0,12,0,3,22855,0,0,0,1,1,1,1,0,0,0
25109,Poulet-fusée,,,,0,12,0,0,22903,0,0,0,1,1,1,1,0,0,0
25110,Cerf-volant dragon,,,,0,12,0,0,22966,22990,22991,22992,1,1,1,1,0,0,0
25146,Cochon doré,,,,0,12,0,0,21304,0,0,0,0,0,0,0,0,0,0
25147,Cochon argenté,,,,0,12,0,0,22938,0,0,0,0,0,0,0,0,0,0
25165,Dame Sacrocingle,,,,1,3,0,0,23177,0,0,0,0,1,1,1,31609,31609,0
25180,Bélier de guerre noir rapide,,,,0,1,0,0,14577,0,0,0,1,1,1,1,0,0,0
25706,Brûletin incendiaire,,,,0,12,0,0,8409,0,0,0,0,0,0,0,0,0,0
26050,Patibulle,,,,0,12,0,0,23507,0,0,0,1,0,0,0,0,0,0
26056,Chuck,,,,0,12,0,0,23506,0,0,0,1,0,0,0,0,0,0
26115,Porte-sang ténébrant,,Les San'layn,,0,6,0,0,23554,0,0,0,0,1,1,1,34311,0,0
26119,Jeune phénix,,,,0,12,0,3,23574,0,0,0,1,1,1,1,0,0,0
26243,Cobra cramoisi,,,,0,12,0,0,15923,0,0,0,1,1,1,1,0,0,0
26499,Arthas,,Prince de Lordaeron,,1,7,0,0,24949,0,0,0,0,0,0,0,37579,0,0
26613,Ourson arctique,,,,0,1,0,0,23946,23947,23948,0,3,2,1,0,0,0,0
26614,Lièvre patte-blanche,,,,0,1,0,0,328,0,0,0,0,0,0,0,0,0,0
26966,Tourmenteur ténébreux,,,,0,6,0,0,14703,0,0,0,0,0,0,0,0,0,0
27017,Golem de guerre déchargé,,,,0,12,0,0,26139,0,0,0,0,0,0,0,0,0,0
27217,Esprit de Compétition,,,,0,12,0,3,113730,0,0,0,0,1,1,1,0,0,0
27346,Essence de compétition,,,,0,12,0,3,24620,0,0,0,0,1,1,1,0,0,0
27438,Truite arc-en-ciel,,,,0,8,0,0,24637,0,0,0,0,0,0,0,0,0,0
27638,Gardien de l'anneau azur,,,,1,2,0,3,28080,0,0,0,0,0,0,0,0,0,0
27798,Serre-du-ciel réincarnée,,,,0,8,0,0,11686,0,0,0,1,0,0,0,0,0,0
27914,Marchand-d'âme éthérien,,,,0,12,0,0,25002,0,0,0,1,1,1,1,0,0,0
28267,Esprit coyote,,,,0,12,0,0,25265,0,0,0,0,0,0,0,0,0,0
28470,Frai du Néant,,,,0,12,0,3,25457,0,0,0,1,1,1,1,0,0,0
28513,Chauve-souricette vampirique,,,,0,12,0,3,4185,0,0,0,1,1,1,1,0,0,0
28878,Séide squelettique,,,,0,6,0,0,5231,0,0,0,0,0,0,0,0,0,0
28883,Frigy,,,,0,12,0,3,28456,0,0,0,1,1,1,1,0,0,0
28960,Totally Generic Bunny (JSB),,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
29089,Mini Tyraël,,,,0,12,0,3,25900,0,0,0,1,1,1,1,0,0,0
29147,Crâne fantomatique,,,,0,12,0,3,28089,0,0,0,1,1,1,1,0,0,0
29238,Hantise du Fléau,,,,0,6,0,0,26064,0,0,0,0,1,1,1,0,0,0
29611,Roi Varian Wrynn,,Roi de Hurlevent,,1,7,0,0,28127,0,0,0,1,1,1,1,45899,0,0
29726,M. Glagla,,,,0,12,0,0,26452,0,0,0,1,1,1,1,0,0,0
29850,Lo'Gosh,,Le Loup fantôme,,1,1,0,0,17283,0,0,0,0,0,0,0,0,0,0
30116,Archimage Aethas Saccage-Soleil,,Kirin Tor,,1,7,0,0,26770,0,0,0,1,0,0,0,35781,0,0
30379,Poulet de la marche de l'Ouest,,,,0,12,0,0,304,0,0,0,1,1,1,1,0,0,0
31530,Grand apothicaire Putrescin,,,,1,7,0,0,27611,0,0,0,0,0,0,0,0,0,0
31575,Rat d'égout géant,,,,0,12,0,0,27627,0,0,0,1,1,1,1,0,0,0
31787,Guetteur de la citadelle,,,,0,6,0,3,7616,0,0,0,1,0,0,0,0,0,0
32326,Prince Arthas Menethil,,,,1,6,0,0,27545,0,0,0,1,1,1,1,33475,0,0
32335,Griffon neigeux cuirassé,,,,0,1,160,0,27913,0,0,0,0,0,0,0,0,0,0
32589,Oisillon pique-bœuf,,,,0,12,0,3,62217,0,0,0,1,1,1,1,0,0,0
32590,Oisillon pique-bœuf blanc,,,,0,12,0,3,28215,0,0,0,1,1,1,1,0,0,0
32591,Jeune cobra,,,,0,12,0,0,28084,0,0,0,1,1,1,1,0,0,0
32592,Proto-drakonnet,,,,0,12,0,3,28217,0,0,0,1,1,1,1,0,0,0
32595,Pingoui,,,,0,12,0,0,28216,0,0,0,1,1,1,1,0,0,0
32643,Familier du Kirin Tor,,,,0,12,0,0,45937,0,0,0,1,1,1,1,0,0,0
32695,Donavan Bale,,,,0,7,0,0,28180,0,0,0,1,0,0,0,0,0,0
32697,Dak'hal le Noir,,,,0,7,0,0,28181,0,0,0,1,0,0,0,0,0,0
32700,Halga Char-d'acier,,,,0,7,0,0,28200,0,0,0,1,0,0,0,0,0,0
32702,Drog Brise-Crâne,,,,0,7,0,0,28201,0,0,0,1,0,0,0,0,0,0
32704,Danric l'Audacieux,,,,0,7,0,0,28188,0,0,0,1,0,0,0,0,0,0
32706,Saedelin Blanchaube,,,,0,7,0,0,28189,0,0,0,1,0,0,0,0,0,0
32708,Narestel Pâlétoile,,,,0,7,0,0,28182,0,0,0,1,0,0,0,34898,0,0
32709,Hunaka Sabot-Vert,,,,0,7,0,0,28183,0,0,0,1,0,0,0,30021,0,0
32710,Garl Mornegrise,,,,0,7,0,0,28184,0,0,0,1,0,0,0,0,0,0
32711,Chasseresse-dimensionnelle Kula,,,,0,7,0,0,28185,0,0,0,1,0,0,0,0,0,0
32712,L'incroyable Zanzo,,,,0,7,0,0,28186,0,0,0,1,1,1,1,27842,0,0
32713,Juwanamana,,,,0,7,0,0,28187,0,0,0,1,0,0,0,19884,0,0
32714,Prêtresse de la lune Nici,,,,0,7,0,0,28190,0,0,0,1,0,0,0,29107,0,0
32715,Tristesse,,,,0,7,0,0,28191,0,0,0,1,0,0,0,25236,0,0
32716,Linzi Rirouge,,,,0,7,0,0,28192,0,0,0,1,0,0,0,0,0,0
32717,Baveux,,La Teigne,,0,7,0,0,28193,0,0,0,1,0,0,0,0,0,0
32718,Disidra Foudregloire,,,,0,7,0,0,28195,0,0,0,1,0,0,0,0,0,0
32719,Grand maléficieur Ohodo,,,,0,7,0,0,28196,0,0,0,1,0,0,0,33494,0,0
32720,Violetta,,,,0,7,0,0,28197,0,0,0,1,0,0,0,31308,0,0
32721,Gangre-lanceur Virim,,,,0,7,0,0,28198,0,0,0,1,0,0,0,28604,0,0
32791,Lapin du printemps,,,,0,12,0,0,6302,0,0,0,1,1,1,1,0,0,0
32818,Dinde dodue,,,,0,12,0,0,45968,0,0,0,1,1,1,1,0,0,0
32841,Ourson du Blizzard,,,,0,12,0,0,16189,0,0,0,1,1,1,1,0,0,0
32906,Freya,,,,1,5,0,0,28777,0,0,0,0,1,1,1,0,0,0
32939,Petit faon,,,,0,12,0,0,28397,0,0,0,1,1,1,1,0,0,0
33072,Onu,,Ancien du savoir,,0,4,0,0,1455,0,0,0,0,1,1,1,0,0,0
33188,Jeune pousse de Teldrassil,,,,0,12,0,0,28482,0,0,0,1,1,1,1,0,0,0
33194,Ourson de Dun Morogh,,,,0,12,0,0,28489,0,0,0,1,1,1,1,0,0,0
33197,Chauve-souricette de Tirisfal,,,,0,12,0,3,4732,0,0,0,1,1,1,1,0,0,0
33198,Scorpion de Durotar,,,,0,12,0,0,15470,0,0,0,1,1,1,1,0,0,0
33199,Alarmobot à roulettes,,,,0,12,0,0,14473,0,0,0,1,1,1,1,0,0,0
33200,Agneau d'Elwynn,,,,0,12,0,0,16205,0,0,0,1,1,1,1,0,0,0
33205,Flagellin du val d'Ammen,,,,0,12,0,0,28493,0,0,0,1,1,1,1,0,0,0
33219,Trottineur de Mulgore,,,,0,12,0,0,28502,0,0,0,1,0,0,0,0,0,0
33226,Clampant des rivages,,,,0,12,0,0,45880,0,0,0,1,1,1,1,0,0,0
33227,Balai enchanté,,,,0,12,0,0,45960,0,0,0,1,1,1,1,0,0,0
33238,Ecuyer d'Argent,Ecuyer d'Argent,,,0,12,0,0,28946,0,0,0,1,1,1,1,0,0,0
33239,Gruntinet d'Argent,,,,0,12,0,0,28948,0,0,0,1,1,1,1,0,0,0
33274,Mécacuicui,,,,0,12,0,0,28539,0,0,0,1,1,1,1,0,0,0
33299,Raptor sombrelance,,,,0,1,0,0,29261,0,0,0,1,1,1,1,0,0,0
33529,Louveteau varleu curieux,,,,0,12,0,0,25384,0,0,0,1,0,0,0,0,0,0
33530,Têtard oracle curieux,,,,0,12,0,0,25173,0,0,0,1,0,0,0,0,0,0
33532,Orphelin varleu,,,,0,12,0,0,25384,0,0,0,1,0,0,0,0,0,0
33533,Orphelin oracle,,,,0,12,0,0,25173,0,0,0,1,1,1,1,0,0,0
33578,Bourbimus le Gladiateur,,,,0,12,0,0,28734,0,0,0,1,1,1,1,0,0,0
33810,Fétiche de Sen'jin,,,,0,12,0,3,46939,46955,46956,0,1,1,1,0,0,0,0
33836,Robo-bombe,,,,1,9,0,0,6977,0,0,0,0,1,1,1,0,0,0
33975,Lapin du Jardin des nobles,,,,0,12,0,0,28726,0,0,0,1,0,0,0,0,0,0
34031,Constructrobot XS-001,,,,0,12,0,0,29060,0,0,0,1,1,1,1,0,0,0
34278,Ratatin,,,,0,12,0,0,45943,0,0,0,1,0,0,0,0,0,0
34320,Jeune peau-de-venin,,,,0,12,0,0,29251,0,0,0,0,0,0,0,0,0,0
34364,Chat calico,,,,0,12,0,0,11709,0,0,0,1,1,1,1,0,0,0
34527,Dave's Industrial Light and Magic Bunny (Small),,,,0,10,0,0,328,27823,0,0,0,1,0,0,0,0,0
34587,Robo-baston,,,,0,12,0,0,29279,0,0,0,1,1,1,1,0,0,0
34694,Grognie,,,,0,12,0,0,29348,0,0,0,1,1,1,1,0,0,0
34724,Wyrmelin chatoyant,,,,0,12,0,3,70232,0,0,0,1,1,1,1,0,0,0
