ID,Name_lang,AreaTableID,Type,Flags,UiTextureKitID
428,Terres sacrées d’Ombrelune,0,1,18,0
429,Dépôt de Tristerail,0,1,19,0
430,La Flore éternelle,0,1,18,0
432,Sommet du pic Rochenoire,0,1,1,0
449,Défense de Karabor,0,0,0,0
450,Destin de Karabor,0,0,0,0
499,Du grondant qui vient en douce,0,0,0,0
508,La puissance de l’Alliance,0,0,0,0
509,La puissance de la Horde,0,0,0,0
510,La Prison,0,3,10,0
511,Gouffre de Ragefeu,0,3,10,0
515,Cavernes des Lamentations,0,3,10,0
516,Donjon d’Ombrecroc,0,3,10,0
523,Donjon d’Ombrecroc,0,3,10,0
524,Siège du temple de Niuzao,0,3,10,0
525,Siège du temple de Niuzao,0,3,10,0
526,Porte du Soleil couchant,0,3,10,0
527,Porte du Soleil couchant,0,3,10,0
528,Palais Mogu’shan,0,3,10,0
531,Monastère des Pandashan,0,3,10,0
535,Monastère des Pandashan,0,3,10,0
536,Palais Mogu’shan,0,3,10,0
537,Brasserie Brune d’Orage,0,3,10,0
538,Brasserie Brune d’Orage,0,3,10,0
539,Temple du Serpent de jade,0,3,10,0
540,Temple du Serpent de jade,0,3,10,0
542,Cavernes de Rochenoire,0,3,10,0
545,Cavernes de Rochenoire,0,3,10,0
547,La Fin des temps,0,3,10,0
548,Trône des marées,0,3,10,0
550,Trône des marées,0,3,10,0
551,La cime du Vortex,0,3,10,0
552,La cime du Vortex,0,3,10,0
553,Grim Batol,0,3,10,0
554,Grim Batol,0,3,10,0
555,Cité perdue des Tol’vir,0,3,10,0
556,Zul’Gurub,0,3,10,0
557,Cité perdue des Tol’vir,0,3,10,0
558,Salles de l’Origine,0,3,10,0
565,Salles de l’Origine,0,3,10,0
566,La Forge des Âmes,0,3,10,0
567,Le Puits d’éternité,0,3,10,0
568,La Forge des Âmes,0,3,10,0
569,Fosse de Saron,0,3,10,0
570,L’Heure du Crépuscule,0,3,10,0
571,Fosse de Saron,0,3,10,0
572,Salles des Reflets,0,3,10,0
573,Salles des Reflets,0,3,10,0
574,Zul’Aman,0,3,10,0
575,L’Oculus,0,3,10,0
576,L’Oculus,0,3,10,0
577,Cime d’Utgarde,0,3,10,0
579,Cime d’Utgarde,0,3,10,0
580,Les salles de Foudre,0,3,10,0
581,Les salles de Foudre,0,3,10,0
582,Les salles de Pierre,0,3,10,0
583,L’Épuration de Stratholme,0,3,10,0
584,Les salles de Pierre,0,3,10,0
585,L’Épuration de Stratholme,0,3,10,0
586,Gundrak,0,3,10,0
587,Gundrak,0,3,10,0
588,Le fort Pourpre,0,3,10,0
589,Le fort Pourpre,0,3,10,0
590,Donjon de Drak’Tharon,0,3,10,0
591,Donjon de Drak’Tharon,0,3,10,0
592,Ahn’kahet : l’Ancien royaume,0,3,10,0
593,Ahn’kahet : l’Ancien royaume,0,3,10,0
594,Azjol-Nérub,0,3,10,0
595,Azjol-Nérub,0,3,10,0
596,Donjon d’Utgarde,0,3,10,0
597,Donjon d’Utgarde,0,3,10,0
598,Le Nexus,0,3,10,0
599,Le Nexus,0,3,10,0
605,Le Nexus,0,3,10,0
606,Labyrinthe des Ombres,0,3,10,0
607,Les Salles brisées,0,3,10,0
608,Les Salles brisées,0,3,10,0
609,Labyrinthe des Ombres,0,3,10,0
610,Le Noir marécage,0,3,10,0
611,Le Noir marécage,0,3,10,0
612,La Botanica,0,3,10,0
613,La Botanica,0,3,10,0
614,Le Méchanar,0,3,10,0
615,Le Méchanar,0,3,10,0
616,La terrasse des Magistères,0,3,10,0
617,La terrasse des Magistères,0,3,10,0
618,Le caveau de la Vapeur,0,3,10,0
619,Le caveau de la Vapeur,0,3,10,0
620,L’Arcatraz,0,3,10,0
621,L’Arcatraz,0,3,10,0
622,Salles des Sethekk,0,3,10,0
623,Salles des Sethekk,0,3,10,0
624,Contreforts de Hautebrande d’antan,0,3,10,0
625,Contreforts de Hautebrande d’antan,0,3,10,0
626,Cryptes Auchenaï,0,3,10,0
627,Cryptes Auchenaï,0,3,10,0
628,Tombes-mana,0,3,10,0
629,Tombes-mana,0,3,10,0
630,La Basse-tourbière,0,3,10,0
631,La Basse-tourbière,0,3,10,0
632,Les enclos aux esclaves,0,3,10,0
633,Les enclos aux esclaves,0,3,10,0
634,La Fournaise du sang,0,3,10,0
635,La Fournaise du sang,0,3,10,0
636,Stratholme - Grande porte,0,3,10,0
637,Stratholme - Entrée de service,0,3,10,0
638,Remparts des Flammes infernales,0,3,10,0
639,Remparts des Flammes infernales,0,3,10,0
640,Le temple d’Atal’Hakkar,0,3,10,0
641,Mortemines,0,3,10,0
643,Mortemines,0,3,10,0
644,Zul’Farrak,0,3,10,0
645,Scholomance,0,3,10,0
646,Scholomance,0,3,10,0
647,Souilles de Tranchebauge,0,3,10,0
648,Uldaman,0,3,10,0
649,Gnomeregan,0,3,10,0
650,Salles Écarlates,0,3,10,0
651,Salles Écarlates,0,3,10,0
652,Monastère Écarlate,0,3,10,0
653,Monastère Écarlate,0,3,10,0
654,Kraal de Tranchebauge,0,3,10,0
661,La grotte Maudite,0,3,10,0
662,Caverne Vilespore,0,3,10,0
663,Chutes de Chanteterre,0,3,10,0
664,Maraudon,0,3,10,0
665,Quartier de Crochebois,0,3,10,0
666,Grands jardins,0,3,10,0
667,Communs gordok,0,3,10,0
668,Hache-Tripes,0,3,10,0
669,Le mitard,0,3,10,0
670,Ville haute,0,3,10,0
671,Profondeurs de Rochenoire,0,3,10,0
673,Debug Invasion,0,0,0,0
674,Le Cœur-de-Pierre,0,3,10,0
675,Le Cœur-de-Pierre,0,3,10,0
676,L’épreuve du champion,0,3,10,0
677,L’épreuve du champion,0,3,10,0
678,Auchindoun,0,3,26,0
679,Auchindoun,0,3,26,0
680,Mine de la Masse-Sanglante,0,3,26,0
681,Mine de la Masse-Sanglante,0,3,26,0
682,Dépôt de Tristerail,0,3,26,0
683,Dépôt de Tristerail,0,3,26,0
684,Quais de Fer,0,3,26,0
685,Quais de Fer,0,3,26,0
686,Terres sacrées d’Ombrelune,0,3,26,0
687,Terres sacrées d’Ombrelune,0,3,26,0
688,Orée-du-Ciel,0,3,26,0
689,Orée-du-Ciel,0,3,26,0
696,Debug Invasion,0,0,0,0
704,La Vague de Fer,0,0,0,0
705,Test Scenario,0,0,0,0
707,Quand les arbres s’ébranlent,0,0,0,0
708,La Flore éternelle,0,3,26,0
709,La Flore éternelle,0,3,26,0
715,Contre le Vide,0,0,0,0
723,La marche de Fer,7415,0,0,0
724,Assaut gorien,0,0,0,0
731,Sommet du pic Rochenoire,0,3,10,0
733,Dans les ombres,0,0,0,0
734,Bas du pic Rochenoire,0,3,10,0
736,Morituri te salutant : le dernier debout,0,0,0,0
742,Tonnerre à Givrefeu,0,0,0,0
744,Sommet du pic Rochenoire,0,3,26,0
745,Contre le Vide,0,0,0,0
775,La légende de Porte-Cendres,0,0,0,0
776,Frontière du réel,0,0,2,0
785,Jeremy's Test Scenario,0,0,2,0
786,La bataille du rivage Brisé,0,4,0,0
795,Les marées de la gloire,0,0,0,0
806,Invasion : Tanaris,440,4,0,0
824,La flotte brisée,0,0,0,0
826,Le stratagème de Grisetête,0,0,0,0
873,Invasion de la Légion : Azsuna,7693,0,0,0
874,Temple d’Élune,0,0,0,0
876,Invasion : Paluns,11,4,0,0
897,Invasion : marche de l’Ouest,40,4,0,0
900,Les lames jumelles du Trompeur,0,0,0,0
901,Les lames du prince déchu,0,0,0,0
907,Invasion : Tarides du Nord,17,4,0,0
908,Test Faction Criteria,0,0,0,0
909,Héritage du Brise-Glace,0,0,0,0
910,Repaire de Neltharion,0,3,26,0
911,Les crocs du gangrechien,7737,0,0,0
916,Invasion : contreforts de Hautebrande,267,4,0,0
918,Œil d’Azshara,0,3,26,0
920,Œil d’Azshara,0,3,26,0
929,Salles des Valeureux,0,3,26,0
932,Salles des Valeureux,0,3,26,0
933,Deuxième bataille du rivage Brisé,0,0,0,0
940,La moisson du Déchire-chair,0,0,0,0
942,Repaire de Neltharion,0,3,26,0
943,La fin de la sérénité,0,0,0,0
944,Le chasseur de héros,0,0,0,0
950,Nettoyage des profondeurs,0,0,0,0
957,Le givre et la flamme,0,0,0,0
958,Invasion : Azshara,16,4,0,0
959,Invasion : Dun Morogh,1,4,0,0
961,Les Lames de guerre des Aldrachi,0,0,0,0
962,Au cœur du Néant,0,0,0,0
967,L’Arcavia,0,3,26,0
972,Héritage des Coursevent,0,0,0,0
973,La lance dans l’ombre,0,0,0,0
975,Défense du Marteau gangrené,0,0,0,0
976,Maître des tempêtes,0,0,0,0
977,Fourré Sombrecœur,0,3,26,0
978,Fourré Sombrecœur,0,3,18,0
983,Les cieux orageux,0,0,0,0
988,Les Cavaliers noirs,0,0,0,0
989,Retour à Karazhan,0,0,0,0
990,Tanière d’Ursoc,0,0,0,0
991,Lame crépusculaire,0,0,0,0
992,Gueule des âmes,0,3,26,0
995,Gueule des âmes,0,3,26,0
997,TEST,7976,0,0,0
998,Le cœur de Scareffroi,0,0,0,0
1005,Caveau des Gardiennes,0,3,10,0
1007,Promesse de l’empereur,0,0,0,0
1012,L’amiral de l’effroi,0,0,0,0
1014,Les Cavaliers noirs,0,0,0,0
1017,Rivage Brisé - Horde,0,0,0,0
1018,DNT - Broken Shore - Alliance,0,0,2,0
1023,Bastion du Freux,0,3,26,0
1025,Les marées de la gloire,0,0,0,0
1026,Les Cavaliers noirs,0,0,0,0
1027,Fort Pourpre,0,3,26,0
1029,Fort Pourpre,0,3,26,0
1034,La Forge du Gardien,0,0,0,0
1037,L’épée des rois,0,0,0,0
1038,Du rififi au Maelström,0,0,0,0
1046,Salles des Valeureux,0,1,19,0
1050,Cour des Étoiles,0,3,10,0
1051,Cour des Étoiles,0,3,10,0
1061,Purification de l’Arbre-Mère,0,0,0,0
1065,Le caveau du Nexus,0,0,0,0
1066,La reine noire et la mer,0,0,0,0
1068,Tonnerre des Titans,0,0,0,0
1073,Entraînement au combat,0,5,2,0
1078,Les crocs du Dévoreur,0,0,0,0
1082,La conquête de Garde-Vérité,0,0,0,0
1083,Entraînement au combat,0,5,2,0
1084,Entraînement au combat,0,5,2,0
1085,Le retour de la Lumière,0,0,0,0
1090,Entraînement au combat,0,5,2,0
1091,Entraînement au combat,0,5,2,0
1092,La Main-d’Argent,0,0,0,0
1093,Entraînement au combat,0,5,2,0
1094,Entraînement au combat,0,5,2,0
1095,Entraînement au combat,0,5,2,0
1096,Entraînement au combat,0,5,2,0
1097,Murmures sombres,0,0,0,0
1099,On ne chasse jamais seul,0,0,0,0
1101,Le caveau du Nexus,0,0,0,0
1108,Les Crocs d’Ashamane,0,0,0,0
1122,Le chasseur de mages,0,0,0,0
1123,La lame invisible,0,0,0,0
1124,Confrontation au Temple noir,0,0,0,0
1125,À la recherche de Magni,0,0,0,0
1131,Confrontation au Temple noir,0,0,0,0
1132,Entraînement au combat,0,5,2,0
1133,Entraînement au combat,0,5,2,0
1134,Secourir Koltira,0,0,0,0
1135,L’Oculus,0,0,0,0
1136,Fort Pourpre,0,0,0,0
1137,Le serpent et le démon,0,0,0,0
1138,La bataille de l’Exodar,0,0,2,0
1144,L’invasion de Niskara,0,0,0,0
1145,L’invasion de Niskara,0,0,0,0
1146,Le destin de Hodir,0,0,0,0
1148,Scénario de guerrier d’Ulduar,0,0,0,0
1150,L’Effondrement,0,0,0,0
1155,Un œil pour un sceptre,0,0,0,0
1157,Le quatrième cavalier,0,0,0,0
1159,Banco royal,0,0,0,0
1160,La défense du temple Halo-du-Néant,0,0,0,0
1166,Le bastion du Freux,0,1,19,0
1168,La défense du temple Halo-du-Néant,0,0,0,0
1169,Œil d’Azshara,0,1,19,0
1170,Un destin à accomplir,0,0,0,0
1172,Fourré Sombrecœur,0,1,19,0
1173,Caveau des Gardiennes,0,1,19,0
1174,Repaire de Neltharion,0,1,19,0
1175,Gueule des âmes,0,1,19,0
1177,L’Arcavia,0,1,19,0
1178,La cour des Étoiles,0,1,19,0
1179,L’héritage des Corvaltus,0,5,2,0
1181,Entraînement au combat,0,5,2,0
1182,Entraînement au combat,0,5,2,0
1189,La bataille du rivage Brisé,0,4,0,0
1202,L’assaut du sanctum de l’Ordre,0,0,0,0
1203,Siège de Suramar,0,0,0,0
1204,Le châtiment de l’archimage,0,0,0,0
1214,Entraînement au combat,0,5,2,0
1219,BUG - Live Update Test,0,0,0,0
1220,Mise à feu imminente,0,0,0,0
1221,Affronter la mère des diablotins,0,0,0,0
1230,La dispersion des disques,0,0,0,0
1235,Bestioles lamentables,0,0,0,0
1236,Panique à la brasserie,0,0,0,0
1244,Cuirassé : Ruine,0,0,2,0
1251,Fort Pourpre,0,3,26,0
1252,Cour des Étoiles,0,3,10,0
1253,Fourré Sombrecœur,0,3,18,0
1254,Œil d’Azshara,0,3,26,0
1255,Salles des Valeureux,0,3,26,0
1256,Gueule des âmes,0,3,26,0
1257,Repaire de Neltharion,0,3,26,0
1258,Caveau des Gardiennes,0,3,10,0
1259,Les intentions de Kruul,0,0,2,0
1265,La fureur de la Déesse-Reine,0,0,0,0
1266,La chute des Totems-Fétides,0,0,0,0
1271,Reprendre la main : Val’sharah,0,0,0,0
1273,Gêner les jumeaux,0,0,0,0
1274,Le caveau Englouti,0,0,2,0
1275,Ça s’agite dans l’ombre,0,0,0,0
1280,L’assaut du rivage Brisé,0,4,0,0
1281,Halte au Ressuscité,0,0,0,0
1282,Reprendre la main : Tornheim,0,0,0,0
1283,Tournoi des Valeureux,0,0,0,0
1288,Retour à Karazhan (sommet),0,3,26,0
1289,Retour à Karazhan (bas),0,3,26,0
1290,Reprendre la main : Azsuna,0,0,0,0
1292,Cataclysme des Frigères,0,0,0,0
1293,Les Mortemines,0,0,0,0
1298,L’appel du destrier du courroux,0,0,0,0
1299,Reprendre la main : Haut-Roc,0,0,0,0
1303,L’escarpement des Gangrailes,0,0,0,0
1304,L’avertissement d’Azeroth,0,0,0,0
1305,La nuit de la chasse,0,0,0,0
1306,La défense d’Aviana,0,0,0,0
1307,Rassemblement des tempêtes,0,0,0,0
1308,Retour à Karazhan (sommet),0,1,19,0
1309,Retour à Karazhan (bas),0,1,19,0
1310,Chapeau d’Akazamzarak,0,0,0,0
1312,Le ciel m’appartient,0,0,0,0
1321,Cathédrale de la Nuit éternelle,0,3,26,0
1323,Cathédrale de la Nuit éternelle,0,1,11,0
1328,Le glacier Perdu,0,0,0,0
1329,L’épreuve du style,0,0,2,0
1335,Cathédrale de la Nuit éternelle,0,1,27,0
1336,Tombe de Sargeras,0,3,26,0
1337,Tombe de Sargeras,0,3,26,0
1338,Tombe de Sargeras,0,3,26,0
1339,Tombe de Sargeras,0,3,26,0
1340,L’Arcatraz,0,0,0,0
1346,La bataille de Stromgarde,9439,6,2,5117
1351,Les morts de Chromie,0,0,0,0
1352,Siège du triumvirat,0,3,26,0
1354,Siège du triumvirat,0,3,27,0
1360,Les morts de Chromie,0,0,0,0
1361,Les morts de Chromie,0,0,0,0
1371,Le siège de Lordaeron,0,0,2,5116
1376,La cité d’or,0,3,18,0
1377,La cité d’or,0,3,18,0
1378,La cité d’or,0,3,18,0
1379,Site d’invasion : Sporeux,9025,4,0,0
1380,Récupération d’ingrédients,0,0,0,0
1391,Site d’invasion : Aurinor,9100,4,0,0
1394,Site d’invasion : Sangua,9128,4,0,0
1402,Site d’invasion : flamme ravivée,9126,4,0,0
1404,Site d’invasion : Cen’gar,9126,4,0,0
1406,Site d’invasion : Val,9127,4,0,0
1409,Site d’invasion : Bonic,9180,4,0,0
1410,Faille de Telogrus,0,0,0,0
1411,Site d’invasion : Naigtal,9102,4,0,0
1412,Site d’invasion prioritaire : matrone Folnuna,9295,4,0,0
1418,Site d’invasion prioritaire : Sotanathor,9299,4,0,0
1419,Site d’invasion prioritaire : Occularus,9298,4,0,0
1420,Site d’invasion prioritaire : inquisiteur Méto,9297,4,0,0
1421,Site d’invasion prioritaire : seigneur des abîmes Vilemus,9296,4,0,0
1422,Site d’invasion prioritaire : maîtresse Alluradel,9300,4,0,0
1423,Suramar,0,0,0,0
1424,Port-Liberté,0,3,18,0
1426,Erasis : ponction de pouvoir,9128,4,0,0
1428,Siège du triumvirat,0,1,27,0
1434,Forge des Éons,0,0,2,0
1435,"Antorus, le Trône ardent",0,3,26,0
1436,"Antorus, le Trône ardent",0,3,26,0
1437,"Antorus, le Trône ardent",0,3,26,0
1438,"Antorus, le Trône ardent",0,3,26,0
1443,Le souvenir du Puits de soleil,0,0,2,0
1448,Le Filon,0,3,18,0
1449,Le Filon,0,3,18,0
1450,Le Filon,0,3,10,0
1451,Donjon de Boralus,0,3,18,0
1452,Donjon de Boralus,0,3,18,0
1453,Donjon de Boralus,0,3,18,0
1458,Donjon de Boralus,0,3,18,0
1459,Donjon de Boralus,0,3,18,0
1460,Donjon de Boralus,0,3,18,0
1461,Bases du combat,0,0,0,0
1482,La chute de Lordaeron,0,0,2,5117
1484,Entraînement au combat,0,5,2,0
1489,Tol Dagor,0,3,26,0
1490,Tol Dagor,0,3,26,0
1491,Tol Dagor,0,3,26,0
1496,Manoir Malvoie,0,3,26,0
1497,Manoir Malvoie,0,3,26,0
1498,Manoir Malvoie,0,3,26,0
1500,La riposte !,0,0,0,0
1516,Les tréfonds Putrides,0,3,18,0
1522,L’extraction de Hurlevent,0,0,0,0
1523,Sanctuaire des Tempêtes,0,3,26,0
1524,Pour Zandalar !,0,0,0,0
1525,Temple de Sephraliss,0,3,18,0
1528,Atal’Dazar,0,1,19,0
1529,Tol Dagor,0,1,19,0
1534,Port-Liberté,0,1,19,0
1548,Uldir,0,3,26,0
1549,Uldir,0,3,26,0
1550,Uldir,0,3,26,0
1551,"Ulterres, les confins Corrompus",0,0,0,0
1553,Le Filon,0,1,19,0
1554,Manoir Malvoie,0,1,19,0
1560,Repos des rois,0,1,19,0
1562,Temple de Sephraliss,0,1,19,0
1563,Tréfonds Putrides,0,1,19,0
1564,Sanctuaire des Tempêtes,0,1,19,0
1565,Repos des rois,0,3,18,0
1568,La bataille de Stromgarde,9679,6,2,5116
1570,Île inconnue,0,0,0,0
1571,Profondeurs de Rochenoire,0,0,2,0
1573,Île inconnue,0,0,0,0
1575,La tyrannie de la Lumière,9786,0,2,0
1685,Siège de Boralus,0,1,19,0
1690,Gorgrond,0,0,0,0
1691,Terres de Feu,0,0,2,0
1697,Bataille de Sombrivage,10058,6,2,5116
1699,La chute du Puits de soleil,0,0,2,0
1700,L’ascension de Tyrande,0,0,0,5116
1701,Bataille de Sombrivage,10084,6,2,5117
1702,Le coup du trésor,0,0,2,0
1703,Gnomeregan,0,0,0,0
1704,Geôlier des damnés,0,0,0,5117
1705,Évasion de Tol Dagor,0,0,2,5117
1710,Prototype [DNT],10348,0,2,0
1711,Chasse des Esprits,0,0,0,5117
1712,"Tourment, la tour des Damnés",0,0,2,5281
1713,Bataille de Dazar’alor,0,3,26,0
1714,Bataille de Dazar’alor,0,3,26,0
1715,Bataille de Dazar’alor,0,3,26,0
1716,Bataille de Dazar’alor,0,3,26,0
1718,Bataille de Dazar’alor,0,3,26,0
1719,Bataille de Dazar’alor,0,3,26,0
1720,Défendre la machine,10428,0,2,0
1721,Alizé et Corbeau : détectives de la Sylverêve,0,0,0,0
1722,L’apprenti disparu,0,0,0,0
1724,Stratholme,0,0,0,0
1729,À l’ombre d’ailes cramoisies,0,0,0,0
1731,Vision de Hurlevent,10488,0,2,5278
1732,Le rêve de la Gilnéenne,0,0,2,0
1733,Vision d’Orgrimmar,10492,0,2,5278
1734,Sursis à l’exécution,0,0,10,0
1735,Creuset des Tempêtes,0,3,26,0
1736,Essence d’éternité,0,0,0,0
1737,Carapace-rasoir cuirassée géante,10052,0,0,0
1738,Sursis à l’exécution,0,0,10,0
1739,Sursis à l’exécution,0,0,10,0
1741,Broyeur craquépine primordial,10052,0,0,0
1742,Mordragon alpha redoutable,10052,0,0,0
1743,Sondefiel royal gargantuesque,10052,0,0,0
1744,Carapace-luisante cavernicole géant,10052,0,0,0
1745,Aînée onduleuse des fosses,10052,0,0,0
1746,Marcheur des récifs envahissant,10052,0,0,0
1747,Anguille géante monstrueuse,10052,0,0,0
1754,Remontées hargneuses,10356,0,0,0
1755,Reprise de la forge,0,0,0,0
1756,Opération Mécagone,0,3,18,0
1757,Le moteur de Nalak’sha,0,0,0,0
1759,Plan de la Tourmente,0,0,2,0
1760,La grande réception,0,3,18,0
1761,Les profondeurs des fidèles,0,3,26,0
1762,Le cercle des astres,0,3,25,0
1763,La Lame radieuse,0,0,0,0
1764,Descente de l’Aile noire,0,0,0,0
1765,Fourbipolis,0,0,0,0
1766,Visions de N’Zoth,0,0,0,0
1767,Le maître des mensonges,0,0,0,0
1768,La casse de Mécagone,0,1,19,0
1769,Opération Mécagone – L’atelier,0,1,19,0
1770,Opération Mécagone - La casse,0,3,18,0
1771,Opération Mécagone - L’atelier,0,3,18,0
1773,Vision de la Destinée,0,3,26,0
1774,Salles de la Dévotion,0,3,26,0
1775,Don de chair,0,3,26,0
1776,Le Rêve éveillé,0,3,26,0
1777,Profondeurs de Rochenoire,0,0,0,0
1779,Citadelle Cognenuit,0,0,18,0
1780,Le cœur transpercé,0,0,0,0
1781,La fin du Rêve,0,0,0,0
1782,La lame du Primat,0,0,0,0
1783,La bataille de Tirna Glayn,0,0,0,0
1784,La voie de la totalité,0,0,0,0
1785,Récupération de Tyrande Murmevent,0,0,0,0
1786,Profondeurs Sanguines,0,3,18,0
1788,Profondeurs Sanguines,0,3,18,0
1789,Profondeurs Sanguines,0,3,18,0
1790,L’intérêt général,0,0,0,5361
1791,La cour des Braises,0,0,2,5349
1792,Assaut de la maison des Rituels,0,0,0,0
1793,Sillage nécrotique,0,3,18,0
1794,Bataille du bosquet de l’Éveil,0,0,2,0
1795,Flèches de l’Ascension,0,3,18,0
1796,Flèches de l’Ascension,0,1,19,0
1798,Salles de l’Expiation,0,3,18,0
1799,Salles de l’Expiation,0,3,18,0
1800,Salles de l’Expiation,0,3,18,0
1801,Sillage nécrotique,0,3,18,0
1802,Sillage nécrotique,0,3,18,0
1803,Voie de l’Ascension,0,0,2,5361
1804,Malepeste,0,3,18,0
1805,Malepeste,0,3,18,0
1806,Malepeste,0,3,18,0
1808,Le médaillon de la domination,0,0,0,0
1809,Théâtre de la Souffrance,0,3,18,0
1811,Théâtre de la Souffrance,0,3,18,0
1812,Théâtre de la Souffrance,0,3,18,0
1813,Brumes de Tirna Scithe,0,1,19,0
1814,Sillage nécrotique,0,1,19,0
1815,L’Autre côté,0,1,19,0
1816,Salles de l’Expiation,0,1,19,0
1817,Malepeste,0,1,19,0
1818,Profondeurs Sanguines,0,1,19,0
1819,Théâtre de la Souffrance,0,1,19,0
1820,La répétition de la cour des Braises,0,0,2,5349
1826,La voie de l’Ascension,0,0,2,5361
1827,L’Autre côté,0,3,18,0
1828,L’Autre côté,0,3,18,0
1829,L’Autre côté,0,3,18,0
1830,Brumes de Tirna Scithe,0,0,19,0
1832,Brumes de Tirna Scithe,0,0,19,0
1833,Brumes de Tirna Scithe,0,0,19,0
1836,"Tourment, la tour des Damnés",0,0,2,0
1837,Chasse : mangeurs d’âmes,0,0,2,5281
1838,Chasse : élémentaires de mort,11525,0,2,5281
1839,Chasse : molosses d’ombre,11525,0,34,5281
1842,"Tourment, la tour des Damnés",0,0,2,5281
1845,Chasse : mangeurs d’âmes,11525,0,2,5281
1846,Caveaux drainants,0,3,26,0
1848,"Tourment, la tour des Damnés",0,0,2,5281
1849,"Tourment, la tour des Damnés",0,0,2,5281
1850,"Tourment, la tour des Damnés",0,0,2,5281
1851,"Tourment, la tour des Damnés",0,0,2,5281
1852,"Tourment, la tour des Damnés",0,0,2,5281
1853,"Tourment, la tour des Damnés",0,0,2,5281
1854,Reliquaire de l’opulence,0,3,26,0
1855,Le sang de la pierre,0,3,26,0
1856,Audience avec l’arrogance,0,3,26,0
1857,"Tourment, la tour des Damnés",0,0,2,5281
1859,"Tourment, la tour des Damnés",0,0,2,5281
1860,"Tourment, la tour des Damnés",0,0,2,5281
1861,"Tourment, la tour des Damnés",0,0,2,5281
1863,"Tourment, la tour des Damnés",0,0,2,5281
1865,"Tourment, la tour des Damnés",0,0,2,5281
1866,"Tourment, la tour des Damnés",0,0,2,5281
1867,"Tourment, la tour des Damnés",0,0,2,5281
1868,"Tourment, la tour des Damnés",0,0,2,5281
1869,"Tourment, la tour des Damnés",0,0,2,5281
1870,"Tourment, la tour des Damnés",0,0,2,5281
1871,"Tourment, la tour des Damnés",0,0,2,5281
1872,"Tourment, la tour des Damnés",0,0,2,5281
1873,"Tourment, la tour des Damnés",0,0,2,5281
1874,"Tourment, la tour des Damnés",0,0,2,5281
1875,"Tourment, la tour des Damnés",0,0,2,5281
1876,"Tourment, la tour des Damnés",0,0,2,5281
1877,"Tourment, la tour des Damnés",0,0,2,5281
1878,"Tourment, la tour des Damnés",0,0,2,5281
1879,"Tourment, la tour des Damnés",0,0,2,5281
1880,"Tourment, la tour des Damnés",0,0,2,5281
