ID,EffectDescription_lang,AuraDescription_lang,SpellEffectType,AuraEffectType,PointsSign,TargetType,SchoolMask,EffectOrderIndex,AuraOrderIndex
67,Inflige des dégâts du Sacré à un ennemi toutes les $t@effectindex s pendant $d.,Dégâts du Sacré infligés toutes les $t@effectindex s.,6,70,1,1,2,50,50
68,Inflige des dégâts de Feu à un ennemi toutes les $t@effectindex s pendant $d.,Dégâts de Feu infligés toutes les $t@effectindex s.,6,70,1,1,4,50,50
69,Inflige des dégâts de Nature à un ennemi toutes les $t@effectindex s pendant $d.,Dégâts de Nature infligés toutes les $t@effectindex s.,6,70,1,1,8,50,50
70,Inflige des dégâts de Givre à un ennemi toutes les $t@effectindex s pendant $d.,Dégâts de Givre infligés toutes les $t@effectindex s.,6,70,1,1,16,50,50
71,Inflige des dégâts des Arcanes à un ennemi toutes les $t@effectindex s pendant $d.,Dégâts des Arcanes infligés toutes les $t@effectindex s.,6,70,1,1,64,50,50
72,Inflige des dégâts du Chaos à un ennemi toutes les $t@effectindex s pendant $d.,Dégâts du Chaos infligés toutes les $t@effectindex s.,6,70,1,1,127,50,50
83,Rend $s@effectindex % de son maximum de points de vie au lanceur ou à la lanceuse toutes les $t@effectindex s pendant $d.,Rend $s@effectindex% du maximum de points de vie toutes les $t@effectindex s.,6,20,1,1,0,0,0
85,Rend au lanceur de sorts $s@effectindex% de son maximum de points de vie.,,136,0,1,1,0,0,0
91,Interrompt les incantations de toutes les cibles adverses à moins de $A@effectindex m pendant $d.,,68,0,0,7,0,30,0
92,Interrompt les incantations d’une cible adverse pendant $d.,,68,0,1,3,1,30,0
93,Rend un ennemi muet et l’empêche d’incanter des sorts pendant $d.,Incapable de lancer des sorts.,6,27,0,3,0,30,0
94,Réduit les vitesses d’attaque et d’incantation de $s@effectindex % pendant $d,Vitesses d’attaque et d’incantation réduites de $s@effectindex %.,6,193,2,3,0,0,0
96,Fait tomber un ennemi à la renverse.,,98,0,1,3,0,0,0
97,Entoure le lanceur de sorts d’un bouclier qui dure $d et peut absorber un maximum de $s@effectindex de tous les points de dégâts.,Absorbe $s@effectindex points de dégâts.,6,69,1,1,127,0,0
98,Entoure le lanceur de sorts d’un bouclier qui dure $d et peut absorber un maximum de $s@effectindex points de dégâts physiques.,Absorbe $s@effectindex points de dégâts physiques.,6,69,1,1,1,0,0
99,Entoure le lanceur de sorts d’un bouclier qui dure $d et peut absorber un maximum de $s@effectindex points de dégâts du Sacré.,Absorbe $s@effectindex points de dégâts du Sacré.,6,69,1,1,2,0,0
100,Entoure le lanceur de sorts d’un bouclier qui dure $d et peut absorber un maximum de $s@effectindex points de dégâts de Feu.,Absorbe $s@effectindex points de dégâts de Feu.,6,69,1,1,4,0,0
101,Entoure le lanceur de sorts d’un bouclier qui dure $d et peut absorber un maximum de $s@effectindex points de dégâts de Nature.,Absorbe $s@effectindex points de dégâts de Nature.,6,69,1,1,8,0,0
102,Entoure le lanceur de sorts d’un bouclier qui dure $d et peut absorber un maximum de $s@effectindex points de dégâts de Givre.,Absorbe $s@effectindex points de dégâts de Givre.,6,69,1,1,16,0,0
103,Entoure le lanceur de sorts d’un bouclier qui dure $d et peut absorber un maximum de $s@effectindex points de dégâts d’Ombre.,Absorbe $s@effectindex points de dégâts d’Ombre.,6,69,1,1,32,0,0
104,Entoure le lanceur de sorts d’un bouclier qui dure $d et peut absorber un maximum de $s@effectindex points de dégâts des Arcanes.,Absorbe $s@effectindex points de dégâts des Arcanes.,6,69,1,1,64,0,0
105,Augmente les vitesses d’attaque et d’incantation du lanceur ou de la lanceuse de $s@effectindex % pendant $d.,Vitesses d’attaque et d’incantation augmentées de $s@effectindex %.,6,193,1,1,0,10,0
106,Réduit les vitesses d’attaque et d’incantation de $s@effectindex % pendant $d.,Vitesses d’attaque et d’incantation réduites de $s@effectindex %.,6,193,2,1,0,0,0
107,Réduit la vitesse de déplacement de $s@effectindex%.,Vitesse de déplacement réduite de $s@effectindex%.,6,33,1,1,0,0,0
108,Inflige des dégâts physiques aux ennemis à moins de $A@effectindex mètres du point d’impact.,,31,0,1,5,1,50,50
109,Inflige des dégâts du Sacré aux ennemis à moins de $A@effectindex mètres de l’impact.,,31,0,1,5,2,50,50
110,Inflige des dégâts de Feu aux ennemis à moins de $A@effectindex mètres du point d’impact.,,31,0,1,5,4,50,50
111,Inflige des dégâts de Nature aux ennemis à moins de $A@effectindex mètres de l’impact.,,31,0,1,5,8,50,50
112,Inflige des dégâts de Givre aux ennemis à moins de $A@effectindex mètres de l’impact.,,31,0,1,5,16,50,50
113,Inflige des dégâts d’Ombre aux ennemis à moins de $A@effectindex mètres de l’impact.,,31,0,1,5,32,50,50
114,Inflige des dégâts des Arcanes aux ennemis à moins de $A@effectindex mètres de l’impact.,,31,0,1,5,64,50,50
115,Inflige des dégâts du Chaos aux ennemis à moins de $A@effectindex mètres du point d’impact.,,31,0,1,5,127,50,50
116,Augmente la vitesse de déplacement du lanceur de $s@effectindex% pendant $d.,Vitesse de déplacement augmentée de $s@effectindex%.,6,31,1,1,0,10,0
118,Repousse les ennemis à moins de $A@effectindex mètres de l’impact.,,98,0,1,5,0,0,0
119,Inflige des dégâts physiques aux ennemis à moins de $A@effectindex mètres.,,31,0,1,7,1,50,50
120,Inflige des dégâts du Sacré aux ennemis à moins de $A@effectindex mètres.,,31,0,1,7,2,50,50
121,Inflige des dégâts de Feu aux ennemis à moins de $A@effectindex mètres.,,31,0,1,7,4,50,50
122,Inflige des dégâts de Nature aux ennemis à moins de $A@effectindex mètres.,,31,0,1,7,8,50,50
123,Inflige des dégâts de Givre aux ennemis à moins de $A@effectindex mètres.,,31,0,1,7,16,50,50
124,Inflige des dégâts d’Ombre aux ennemis à moins de $A@effectindex mètres.,,31,0,1,7,32,50,50
125,Inflige des dégâts des Arcanes aux ennemis à moins de $A@effectindex mètres.,,31,0,1,7,64,50,50
126,Inflige des dégâts du Chaos aux ennemis à moins de $A@effectindex mètres.,,31,0,1,7,127,50,50
127,Réduit la vitesse de déplacement des ennemis à moins de $A@effectindex mètres de $s@effectindex% pendant $d.,Vitesse de déplacement réduite de $s@effectindex%.,6,33,1,7,0,10,0
128,Inflige des dégâts physiques aux ennemis devant le lanceur de sorts.,,31,0,1,9,1,50,50
129,Inflige des dégâts de Feu aux ennemis devant le lanceur de sorts.,,31,0,1,9,4,50,50
130,Augmente les dégâts infligés par le lanceur de sorts de $s@effectindex%.,Dégâts infligés augmentés de $s@effectindex%.,6,79,1,1,127,30,30
131,Réduit l’armure d’un ennemi de $s@effectindex% pendant $d.,Armure réduite de $s@effectindex%.,6,101,2,3,1,0,0
132,Inflige des dégâts physiques aux ennemis à moins de $A@effectindex mètres.,,165,0,1,7,1,50,50
136,Inflige $s@effectindex points de dégâts d’Ombre aux ennemis devant le lanceur de sorts.,,2,0,1,9,32,50,50
137,Inflige $s@effectindex points de dégâts physiques aux ennemis devant le lanceur de sorts.,,2,0,1,9,1,50,50
138,Inflige $s@effectindex points de dégâts de Feu aux ennemis devant le lanceur de sorts.,,2,0,1,9,4,50,50
139,Inflige $s@effectindex points de dégâts du Sacré aux ennemis devant le lanceur de sorts.,,2,0,1,9,2,50,50
140,Inflige $s@effectindex points de dégâts de Nature aux ennemis devant le lanceur de sorts.,,2,0,1,9,8,50,50
141,Inflige $s@effectindex points de dégâts de Givre aux ennemis devant le lanceur de sorts.,,2,0,1,9,16,50,50
142,Inflige $s@effectindex points de dégâts des Arcanes aux ennemis devant le lanceur de sorts.,,2,0,1,9,64,50,50
143,Inflige $s@effectindex points de dégâts du Chaos aux ennemis devant le lanceur de sorts.,,2,0,1,9,127,50,50
144,Augmente les dégâts physiques subis par un ennemi de $s@effectindex% pendant $d.,Dégâts physiques subis augmentés de $s@effectindex%.,6,87,1,3,1,0,0
145,Augmente les dégâts du Sacré subis par un ennemi de $s@effectindex% pendant $d.,Dégâts du Sacré subis augmentés de $s@effectindex%.,6,87,1,3,2,0,0
146,Augmente les dégâts de Feu subis par un ennemi de $s@effectindex% pendant $d.,Dégâts de Feu subis augmentés de $s@effectindex%.,6,87,1,3,4,0,0
147,Augmente les dégâts de Nature subis par un ennemi de $s@effectindex% pendant $d.,Dégâts de Nature subis augmentés de $s@effectindex%.,6,87,1,3,8,0,0
148,Augmente les dégâts de Givre subis par un ennemi de $s@effectindex% pendant $d.,Dégâts de Givre subis augmentés de $s@effectindex%.,6,87,1,3,16,0,0
149,Augmente les dégâts d’Ombre subis par un ennemi de $s@effectindex% pendant $d.,Dégâts d’Ombre subis augmentés de $s@effectindex%.,6,87,1,3,32,0,0
150,Augmente les dégâts des Arcanes subis par un ennemi de $s@effectindex% pendant $d.,Dégâts des Arcanes subis augmentés de $s@effectindex%.,6,87,1,3,64,0,0
151,Augmente les dégâts subis par un ennemi de $s@effectindex% pendant $d.,Dégâts subis augmentés de $s@effectindex%.,6,87,1,3,127,0,0
152,Augmente de $s@effectindex% les dégâts physiques infligés aux ennemis à moins de $A@effectindex mètres pendant $d.,Dégâts physiques subis augmentés de $s@effectindex%.,6,87,1,7,1,0,0
153,Augmente de $s@effectindex% les dégâts du Sacré infligés aux ennemis à moins de $A@effectindex mètres pendant $d.,Dégâts du Sacré subis augmentés de $s@effectindex%.,6,87,1,7,2,0,0
154,Augmente de $s@effectindex% les dégâts de Feu infligés aux ennemis à moins de $A@effectindex mètres pendant $d.,Dégâts de Feu subis augmentés de $s@effectindex%.,6,87,1,7,4,0,0
155,Augmente de $s@effectindex% les dégâts de Nature infligés aux ennemis à moins de $A@effectindex mètres pendant $d.,Dégâts de Nature subis augmentés de $s@effectindex%.,6,87,1,7,8,0,0
156,Augmente de $s@effectindex% les dégâts de Givre infligés aux ennemis à moins de $A@effectindex mètres pendant $d.,Dégâts de Givre subis augmentés de $s@effectindex%.,6,87,1,7,16,0,0
157,Augmente de $s@effectindex% les dégâts d’Ombre infligés aux ennemis à moins de $A@effectindex mètres pendant $d.,Dégâts d’Ombre subis augmentés de $s@effectindex%.,6,87,1,7,32,0,0
158,Augmente de $s@effectindex% les dégâts des Arcanes infligés aux ennemis à moins de $A@effectindex mètres pendant $d.,Dégâts des Arcanes subis augmentés de $s@effectindex%.,6,87,1,7,64,0,0
159,Augmente de $s@effectindex% les dégâts infligés aux ennemis à moins de $A@effectindex mètres pendant $d.,Dégâts subis augmentés de $s@effectindex%.,6,87,1,7,127,0,0
160,Charge en direction d’un ennemi.,,96,0,0,3,0,1,0
161,Charge en direction d’un ennemi.,,149,0,0,3,0,1,0
162,Charge en direction d’un ennemi.,,149,0,0,0,0,1,0
163,Inflige des dégâts du Chaos aux ennemis devant le lanceur de sorts.,,31,0,1,9,127,50,50
164,Inflige des dégâts des Arcanes aux ennemis devant le lanceur de sorts.,,31,0,1,9,64,50,50
165,Inflige des dégâts de Givre aux ennemis devant le lanceur de sorts.,,31,0,1,9,16,50,50
166,Inflige des dégâts de Nature aux ennemis devant le lanceur de sorts.,,31,0,1,9,8,50,50
167,Inflige des dégâts du Sacré aux ennemis devant le lanceur de sorts.,,31,0,1,9,2,50,50
170,Inflige des dégâts d’Ombre aux ennemis devant le lanceur de sorts.,,31,0,1,9,32,50,50
171,Fait tomber à la renverse les ennemis devant le lanceur de sorts.,,98,0,1,9,0,0,0
172,Augmente de $s@effectindex% les dégâts infligés par les alliés à moins de $A@effectindex mètres.,Dégâts infligés augmentés de $s@effectindex%.,6,79,1,6,127,30,30
173,Réduit la vitesse de déplacement des ennemis à moins de $A@effectindex mètres de $s@effectindex% pendant $d.,Vitesse de déplacement réduite de $s@effectindex%.,6,33,2,7,0,0,0
174,Réduit la vitesse de déplacement de la cible de $s@effectindex% pendant $d.,Vitesse de déplacement réduite de $s@effectindex%.,6,33,1,3,0,0,0
175,Réduit de $s@effectindex% les dégâts infligés par un ennemi pendant $d.,Dégâts infligés réduits de $s@effectindex%.,6,79,2,3,127,20,20
176,Draine des points de vie à une cible toutes les $t@effectindex s et les transfère au lanceur de sorts.,Draine des points de vie toutes les $t@effectindex s.,6,53,1,3,0,0,0
177,Réduit les soins reçus par tous les ennemis situés dans un cône devant le lanceur de sorts de $s@effectindex% pendant $d.,Soins reçus réduits de $s@effectindex%.,6,118,2,9,127,0,0
178,Inflige des dégâts d’Ombre à tous les ennemis situés dans un cône devant le lanceur de sorts.,,165,0,1,9,32,50,50
179,Inflige des dégâts de Nature aux ennemis à moins de $A@effectindex mètres.,,165,0,1,7,8,50,50
180,"Réduit au silence les ennemis à moins de $A@effectindex mètres, les empêchant de lancer des sorts pendant $d.",Incapable de lancer des sorts.,6,27,0,7,0,0,0
181,Réduit les dégâts subis par le lanceur de sorts de $s@effectindex% pendant $d.,Dégâts subis réduits de $s@effectindex%.,6,87,2,1,127,0,0
182,Téléporte vers un emplacement.,,252,0,0,1,0,0,0
183,Inflige $s@effectindex% des points de vie maximum sous forme de dégâts physiques à un ennemi toutes les $t@effectindex pendant $d.,$s@effectindex% du maximum de points de vie infligés sous forme de dégâts physiques toutes les $t@effectindex s.,6,89,1,1,1,20,20
184,Inflige $s@effectindex% des points de vie maximum sous forme de dégâts du Sacré à un ennemi toutes les $t@effectindex pendant $d.,$s@effectindex% du maximum de points de vie infligés sous forme de dégâts du sacré toutes les $t@effectindex s.,6,89,1,1,2,20,20
185,Inflige $s@effectindex% des points de vie maximum sous forme de dégâts de Feu à un ennemi toutes les $t@effectindex pendant $d.,$s@effectindex% du maximum de points de vie infligés sous forme de dégâts de feu toutes les $t@effectindex s.,6,89,1,1,4,20,20
186,Inflige $s@effectindex% des points de vie maximum sous forme de dégâts de Nature à un ennemi toutes les $t@effectindex pendant $d.,$s@effectindex% du maximum de points de vie infligés sous forme de dégâts de nature toutes les $t@effectindex s.,6,89,1,1,8,20,20
187,Inflige $s@effectindex% des points de vie maximum sous forme de dégâts de Givre à un ennemi toutes les $t@effectindex pendant $d.,$s@effectindex% du maximum de points de vie infligés sous forme de dégâts de givre toutes les $t@effectindex s.,6,89,1,1,16,20,20
188,Inflige $s@effectindex% des points de vie maximum sous forme de dégâts d’Ombre à un ennemi toutes les $t@effectindex pendant $d.,$s@effectindex% du maximum de points de vie infligés sous forme de dégâts d’ombre toutes les $t@effectindex s.,6,89,1,1,32,20,20
189,Inflige $s@effectindex% des points de vie maximum sous forme de dégâts des Arcanes à un ennemi toutes les $t@effectindex pendant $d.,$s@effectindex% du maximum de points de vie infligés sous forme de dégâts des arcanes toutes les $t@effectindex s.,6,89,1,1,64,20,20
190,Inflige $s@effectindex% des points de vie maximum sous forme de dégâts du Chaos à un ennemi toutes les $t@effectindex pendant $d.,$s@effectindex% du maximum de points de vie infligés sous forme de dégâts du chaos toutes les $t@effectindex s.,6,89,1,1,127,20,20
291,Augmente de $s@effectindex% les dégâts infligés aux ennemis à moins de $A@effectindex mètres de l’impact pendant $d.,Dégâts subis augmentés de $s@effectindex%.,6,87,1,5,127,10,10
292,Augmente de $s@effectindex% les dégâts des Arcanes infligés aux ennemis à moins de $A@effectindex mètres de l’impact pendant $d.,Dégâts des Arcanes subis augmentés de $s@effectindex%.,6,87,1,5,64,10,10
293,Augmente de $s@effectindex% les dégâts d’Ombre infligés aux ennemis à moins de $A@effectindex mètres de l’impact pendant $d.,Dégâts d’Ombre subis augmentés de $s@effectindex%.,6,87,1,5,32,10,10
294,Augmente de $s@effectindex% les dégâts de Givre infligés aux ennemis à moins de $A@effectindex mètres de l’impact pendant $d.,Dégâts de Givre subis augmentés de $s@effectindex%.,6,87,1,5,16,10,10
295,Augmente de $s@effectindex% les dégâts de Nature infligés aux ennemis à moins de $A@effectindex mètres de l’impact pendant $d.,Dégâts de Nature subis augmentés de $s@effectindex%.,6,87,1,5,8,10,10
296,Augmente de $s@effectindex% les dégâts de Feu infligés aux ennemis à moins de $A@effectindex mètres de l’impact pendant $d.,Dégâts de Feu subis augmentés de $s@effectindex%.,6,87,1,5,4,10,10
297,Augmente de $s@effectindex% les dégâts du Sacré infligés aux ennemis à moins de $A@effectindex mètres de l’impact pendant $d.,Dégâts du Sacré subis augmentés de $s@effectindex%.,6,87,1,5,2,10,10
298,Augmente de $s@effectindex% les dégâts physiques infligés aux ennemis à moins de $A@effectindex mètres de l’impact pendant $d.,Dégâts physiques subis augmentés de $s@effectindex%.,6,87,1,5,1,10,10
299,Augmente de $s@effectindex% les dégâts infligés aux ennemis à moins de $A@effectindex mètres pendant $d.,Dégâts infligés augmentés de $s@effectindex%.,6,79,1,7,127,30,30
300,Augmente de $s@effectindex% les dégâts infligés par un ennemi pendant $d.,Dégâts infligés augmentés de $s@effectindex%.,6,79,1,3,127,30,30
301,Inflige des dégâts de Frappe-sort à un ennemi.,,31,0,1,3,65,50,50
302,Inflige des dégâts de Feu aux ennemis se trouvant à moins de $A@effectindex mètres de l’impact.,,165,0,1,5,4,50,50
303,Augmente les dégâts de Feu infligés aux ennemis à moins de $A@effectindex mètres de l’impact toutes les $t@effectindex s pendant $d.,Dégâts de Feu infligés toutes les $t@effectindex s.,6,70,1,5,4,50,50
304,Réduit la vitesse de déplacement de la cible de $s@effectindex% pendant $d.,Vitesse de déplacement réduite de $s@effectindex%.,6,33,2,3,0,0,0
305,Rend au lanceur de sorts et aux alliés à moins de $A@effectindex m $s@effectindex % de leur maximum de points de vie toutes les $t@effectindex s pendant $d.,Rend $s@effectindex% du maximum de points de vie toutes les $t@effectindex s.,6,20,1,4,0,0,0
306,Rend au lanceur de sorts et aux alliés à moins de $A@effectindex m $s@effectindex % de leur maximum de points de vie toutes les $t@effectindex s pendant $d.,Rend $s@effectindex% du maximum de points de vie toutes les $t@effectindex s.,6,20,1,6,0,0,0
308,Inflige des dégâts de Nature aux ennemis à moins de $A@effectindex mètres.,,2,0,1,4,8,50,50
309,Inflige des dégâts d’Ombre aux ennemis à moins de $A@effectindex mètres de la cible toutes les $t@effectindex s pendant $d.,Dégâts d’Ombre infligés toutes les $t@effectindex s.,6,70,1,7,32,50,50
310,Inflige des dégâts de Nature aux ennemis à moins de $A@effectindex mètres toutes les $t@effectindex s pendant $d.,Dégâts de Nature infligés toutes les $t@effectindex s.,6,70,1,7,8,50,50
321,Oblige la cible à fuir sous l’effet de la peur pendant $d.,Fuit sous l’effet de la peur.,6,407,0,3,0,0,0
322,Augmente la vitesse de déplacement de $s@effectindex% pour tous les alliés dans un rayon de $A@effectindex mètres pendant $d.,Vitesse de déplacement augmentée de $s@effectindex%.,6,31,1,6,0,0,0
326,test,test,244,0,0,0,0,2,0
327,Désoriente la cible pendant $d.,Désorienté.,6,5,0,3,0,0,0
329,Inflige $s@effectindex points de dégâts d’Ombre aux ennemis à moins de $A@effectindex mètres du lanceur toutes les $t@effectindex s pendant $d.,$s@effectindex points de dégâts d’Ombre infligés toutes les $t@effectindex s.,6,3,1,7,32,50,50
330,Inflige $s@effectindex points de dégâts de feu à une cible ennemie.,,2,0,1,1,4,50,50
