ID,Name_lang,AreaTableID,Type,Flags,UiTextureKitID
556,Zul'Gurub,0,3,10,0
557,Die Verlorene Stadt der Tol'vir,0,3,10,0
558,Hallen des Ursprungs,0,3,10,0
565,Hallen des Ursprungs,0,3,10,0
566,Die Seelenschmiede,0,3,10,0
567,Brunnen der Ewigkeit,0,3,10,0
568,Die Seelenschmiede,0,3,10,0
569,Grube von Saron,0,3,10,0
570,Die Stunde des Zwielichts,0,3,10,0
571,Grube von Saron,0,3,10,0
572,Hallen der Reflexion,0,3,10,0
573,Hallen der Reflexion,0,3,10,0
574,Zul'Aman,0,3,10,0
575,Das Oculus,0,3,10,0
576,Das Oculus,0,3,10,0
577,Turm Utgarde,0,3,10,0
579,Turm Utgarde,0,3,10,0
580,Die Hallen der Blitze,0,3,10,0
581,Die Hallen der Blitze,0,3,10,0
582,Die Hallen des Steins,0,3,10,0
583,Das Ausmerzen von Stratholme,0,3,10,0
584,Die Hallen des Steins,0,3,10,0
585,Das Ausmerzen von Stratholme,0,3,10,0
586,Gundrak,0,3,10,0
587,Gundrak,0,3,10,0
588,Die Violette Festung,0,3,10,0
589,Die Violette Festung,0,3,10,0
590,Feste Drak'Tharon,0,3,10,0
591,Feste Drak'Tharon,0,3,10,0
592,Ahn'kahet: Das Alte Königreich,0,3,10,0
593,Ahn'kahet: Das Alte Königreich,0,3,10,0
594,Azjol-Nerub,0,3,10,0
595,Azjol-Nerub,0,3,10,0
596,Burg Utgarde,0,3,10,0
597,Burg Utgarde,0,3,10,0
598,Der Nexus,0,3,10,0
599,Der Nexus,0,3,10,0
605,Der Nexus,0,3,10,0
606,Schattenlabyrinth,0,3,10,0
607,Die Zerschmetterten Hallen,0,3,10,0
608,Die Zerschmetterten Hallen,0,3,10,0
609,Schattenlabyrinth,0,3,10,0
610,Der Schwarze Morast,0,3,10,0
611,Der Schwarze Morast,0,3,10,0
612,Die Botanika,0,3,10,0
613,Die Botanika,0,3,10,0
614,Die Mechanar,0,3,10,0
615,Die Mechanar,0,3,10,0
616,Terrasse der Magister,0,3,10,0
617,Terrasse der Magister,0,3,10,0
618,Dampfkammer,0,3,10,0
619,Dampfkammer,0,3,10,0
620,Die Arkatraz,0,3,10,0
621,Die Arkatraz,0,3,10,0
622,Sethekkhallen,0,3,10,0
623,Sethekkhallen,0,3,10,0
624,Vorgebirge des Alten Hügellands,0,3,10,0
625,Vorgebirge des Alten Hügellands,0,3,10,0
626,Auchenaikrypta,0,3,10,0
627,Auchenaikrypta,0,3,10,0
628,Managruft,0,3,10,0
629,Managruft,0,3,10,0
630,Der Tiefensumpf,0,3,10,0
631,Der Tiefensumpf,0,3,10,0
632,Die Sklavenunterkünfte,0,3,10,0
633,Die Sklavenunterkünfte,0,3,10,0
634,Der Blutkessel,0,3,10,0
635,Der Blutkessel,0,3,10,0
636,Stratholme - Haupttor,0,3,10,0
637,Stratholme - Dienstboteneingang,0,3,10,0
638,Höllenfeuerbollwerk,0,3,10,0
639,Höllenfeuerbollwerk,0,3,10,0
640,Der Tempel von Atal'Hakkar,0,3,10,0
641,Todesminen,0,3,10,0
643,Todesminen,0,3,10,0
644,Zul'Farrak,0,3,10,0
645,Scholomance,0,3,10,0
646,Scholomance,0,3,10,0
647,Hügel der Klingenhauer,0,3,10,0
648,Uldaman,0,3,10,0
649,Gnomeregan,0,3,10,0
650,Die Scharlachroten Hallen,0,3,10,0
651,Die Scharlachroten Hallen,0,3,10,0
652,Das Scharlachrote Kloster,0,3,10,0
653,Das Scharlachrote Kloster,0,3,10,0
654,Kral der Klingenhauer,0,3,10,0
661,Die Tückische Grotte,0,3,10,0
662,Faulsporenhöhlen,0,3,10,0
663,Fälle des Irdenen Gesangs,0,3,10,0
664,Maraudon,0,3,10,0
665,Wucherborkenviertel,0,3,10,0
666,Hauptstadtgärten,0,3,10,0
667,Gordokhallen,0,3,10,0
668,Düsterbruch,0,3,10,0
669,Gefängnisblock,0,3,10,0
670,Oberes Viertel,0,3,10,0
671,Schwarzfelstiefen,0,3,10,0
673,Debug Invasion,0,0,0,0
674,Der Steinerne Kern,0,3,10,0
675,Der Steinerne Kern,0,3,10,0
676,Prüfung des Champions,0,3,10,0
677,Prüfung des Champions,0,3,10,0
678,Auchindoun,0,3,26,0
679,Auchindoun,0,3,26,0
680,Blutschlägermine,0,3,26,0
681,Blutschlägermine,0,3,26,0
682,Grimmgleisdepot,0,3,26,0
683,Grimmgleisdepot,0,3,26,0
684,Eisendocks,0,3,26,0
685,Eisendocks,0,3,26,0
686,Schattenmondgrabstätte,0,3,26,0
687,Schattenmondgrabstätte,0,3,26,0
688,Himmelsnadel,0,3,26,0
689,Himmelsnadel,0,3,26,0
696,Debug Invasion,0,0,0,0
704,Die Eiserne Flut,0,0,0,0
705,Test Scenario,0,0,0,0
707,Ränkespiele,0,0,0,0
708,Der Immergrüne Flor,0,3,26,0
709,Der Immergrüne Flor,0,3,26,0
715,Gegen die Leere,0,0,0,0
723,Der Eiserne Vorstoß,7415,0,0,0
724,Gorianischer Angriff,0,0,0,0
731,Obere Schwarzfelsspitze,0,3,10,0
733,In den Schatten,0,0,0,0
734,Untere Schwarzfelsspitze,0,3,10,0
736,"Kampf, Sieg, Gruß: Bis nur noch ein Gladiator steht",0,0,0,0
742,Donner im Frostfeuergrat,0,0,0,0
744,Obere Schwarzfelsspitze,0,3,26,0
745,Gegen die Leere,0,0,0,0
775,Die Legende des Aschenbringers,0,0,0,0
776,Rand der Realität,0,0,2,0
785,Jeremy's Test Scenario,0,0,2,0
786,Die Schlacht um die Verheerte Küste,0,4,0,0
795,Die Wellen des Ruhms,0,0,0,0
806,Invasion: Tanaris,440,4,0,0
824,Die zersplitterte Flotte,0,0,0,0
826,Graumähnes Schachzug,0,0,0,0
873,Legionsinvasion: Azsuna,7693,0,0,0
874,Der Tempel von Elune,0,0,0,0
876,Invasion: Sumpfland,11,4,0,0
897,Invasion: Westfall,40,4,0,0
900,Die Zwillingsklingen des Betrügers,0,0,0,0
901,Die Klingen des gefallenen Prinzen,0,0,0,0
907,Invasion: Nördliches Brachland,17,4,0,0
908,Test Faction Criteria,0,0,0,0
909,Das Vermächtnis des Eisbrechers,0,0,0,0
910,Neltharions Hort,0,3,26,0
911,Reißzähne des Teufelshundes,7737,0,0,0
916,Invasion: Vorgebirge des Hügellands,267,4,0,0
918,Das Auge Azsharas,0,3,26,0
920,Das Auge Azsharas,0,3,26,0
929,Die Hallen der Tapferkeit,0,3,26,0
932,Die Hallen der Tapferkeit,0,3,26,0
933,Die zweite Schlacht der Verheerten Küste,0,0,0,0
940,Des Fleischreißers Ernte,0,0,0,0
942,Neltharions Hort,0,3,26,0
943,Das Ende der Gleichmut,0,0,0,0
944,Der Heldenjäger,0,0,0,0
950,Die Reinigung der Tiefe,0,0,0,0
957,Frost und Flamme,0,0,0,0
958,Invasion: Azshara,16,4,0,0
959,Invasion: Dun Morogh,1,4,0,0
961,Kriegsklingen der Aldrachi,0,0,0,0
962,In den Schlund des Nethers,0,0,0,0
967,Der Arkus,0,3,26,0
972,Erbstück von Haus Windläufer,0,0,0,0
973,Der Speer im Schatten,0,0,0,0
975,Verteidigung der Teufelshammer,0,0,0,0
976,Meister der Stürme,0,0,0,0
977,Das Finsterherzdickicht,0,3,26,0
978,Das Finsterherzdickicht,0,3,18,0
983,Die Donnernden Himmel,0,0,0,0
988,Die Dunklen Reiter,0,0,0,0
989,Rückkehr nach Karazhan,0,0,0,0
990,Ursocs Unterschlupf,0,0,0,0
991,Klinge des Schattenhammers,0,0,0,0
992,Der Seelenschlund,0,3,26,0
995,Der Seelenschlund,0,3,26,0
997,TEST,7976,0,0,0
998,Das Herz der Schreckensnarbe,0,0,0,0
1005,Das Verlies der Wächterinnen,0,3,10,0
1007,Versprechen des Kaisers,0,0,0,0
1012,Die Schreckensadmiralin,0,0,0,0
1014,Die Dunklen Reiter,0,0,0,0
1017,Die Verheerte Küste - Horde,0,0,0,0
1018,DNT - Broken Shore - Alliance,0,0,2,0
1023,Die Rabenwehr,0,3,26,0
1025,Die Wellen des Ruhms,0,0,0,0
1026,Die Dunklen Reiter,0,0,0,0
1027,Die Violette Festung,0,3,26,0
1029,Die Violette Festung,0,3,26,0
1034,Die Schmiede des Wächters,0,0,0,0
1037,Das Schwert der Könige,0,0,0,0
1038,Kampf am Mahlstrom,0,0,0,0
1046,Die Hallen der Tapferkeit,0,1,19,0
1050,Der Hof der Sterne,0,3,10,0
1051,Der Hof der Sterne,0,3,10,0
1061,Reinigung des Mutterbaums,0,0,0,0
1065,Die Nexuskammer,0,0,0,0
1066,Die Dunkle Königin und das Meer,0,0,0,0
1068,Donner der Titanen,0,0,0,0
1073,Kampftraining,0,5,2,0
1078,Die Reißzähne des Verschlingers,0,0,0,0
1082,Die Eroberung des Wahrheitshüters,0,0,0,0
1083,Kampftraining,0,5,2,0
1084,Kampftraining,0,5,2,0
1085,Rückkehr des Lichts,0,0,0,0
1090,Kampftraining,0,5,2,0
1091,Kampftraining,0,5,2,0
1092,Die Silberne Hand,0,0,0,0
1093,Kampftraining,0,5,2,0
1094,Kampftraining,0,5,2,0
1095,Kampftraining,0,5,2,0
1096,Kampftraining,0,5,2,0
1097,Dunkles Flüstern,0,0,0,0
1099,Jagt niemals allein,0,0,0,0
1101,Die Nexuskammer,0,0,0,0
1108,Die Fänge von Ashamane,0,0,0,0
1122,Der Magierjäger,0,0,0,0
1123,Die ungesehene Klinge,0,0,0,0
1124,Konfrontation am Schwarzen Tempel,0,0,0,0
1125,Findet Magni,0,0,0,0
1131,Konfrontation am Schwarzen Tempel,0,0,0,0
1132,Kampftraining,0,5,2,0
1133,Kampftraining,0,5,2,0
1134,Rettet Koltira,0,0,0,0
1135,Das Oculus,0,0,0,0
1136,Die Violette Festung,0,0,0,0
1137,Die Schlange und der Dämon,0,0,0,0
1138,Schlacht um die Exodar,0,0,2,0
1144,Die Invasion von Niskara,0,0,0,0
1145,Die Invasion von Niskara,0,0,0,0
1146,Das Schicksal Hodirs,0,0,0,0
1148,Ulduarkrieger-Szenario,0,0,0,0
1150,Der Kollaps,0,0,0,0
1155,Auge um Szepter,0,0,0,0
1157,Der Vierte Reiter,0,0,0,0
1159,Alles oder nichts,0,0,0,0
1160,Die Verteidigung des Netherlichttempels,0,0,0,0
1166,Die Rabenwehr,0,1,19,0
1168,Die Verteidigung des Netherlichttempels,0,0,0,0
1169,Das Auge Azsharas,0,1,19,0
1170,Unerfülltes Schicksal,0,0,0,0
1172,Das Finsterherzdickicht,0,1,19,0
1173,Das Verlies der Wächterinnen,0,1,19,0
1174,Neltharions Hort,0,1,19,0
1175,Der Seelenschlund,0,1,19,0
1177,Der Arkus,0,1,19,0
1178,Der Hof der Sterne,0,1,19,0
1179,Rabenkrones Vermächtnis,0,0,2,0
1181,Kampftraining,0,5,2,0
1182,Kampftraining,0,5,2,0
1189,Die Schlacht um die Verheerte Küste,0,4,0,0
1202,Sturm des Sanktums der Ordnung,0,0,0,0
1203,Schlacht um Suramar,0,0,0,0
1204,Die Abrechnung des Erzmagiers,0,0,0,0
1214,Kampftraining,0,5,2,0
1219,BUG - Live Update Test,0,0,0,0
1220,Bevorstehender Start,0,0,0,0
1221,Kampf gegen die Wichtelmutter,0,0,0,0
1230,Die Balance der Scheiben,0,0,0,0
1235,Winzlinge des Wehklagens,0,0,0,0
1236,Panik in der Brauerei,0,0,0,0
1244,Schlachtschiff: Ruin,0,0,2,0
1251,Die Violette Festung,0,3,26,0
1252,Der Hof der Sterne,0,3,10,0
1253,Das Finsterherzdickicht,0,3,18,0
1254,Das Auge Azsharas,0,3,26,0
1255,Die Hallen der Tapferkeit,0,3,26,0
1256,Der Seelenschlund,0,3,26,0
1257,Neltharions Hort,0,3,26,0
1258,Das Verlies der Wächterinnen,0,3,10,0
1259,Eiskalter Engel,0,0,2,0
1265,Zorn der Gottkönigin,0,0,0,0
1266,Sturz der Teufelstotems,0,0,0,0
1271,Schicksalswende: Val'sharah,0,0,0,0
1273,Zwillinge bezwingen,0,0,0,0
1274,Die versunkene Kammer,0,0,2,0
1275,Suche in den Schatten,0,0,0,0
1280,Angriff auf die Verheerte Küste,0,4,0,0
1281,Das Ende der erwachten Bedrohung,0,0,0,0
1282,Schicksalswende: Sturmheim,0,0,0,0
1283,Turnier der Tapferkeit,0,0,0,0
1288,Obere Rückkehr nach Karazhan,0,3,26,0
1289,Untere Rückkehr nach Karazhan,0,3,26,0
1290,Schicksalswende: Azsuna,0,0,0,0
1292,Eisklammkataklysmus,0,0,0,0
1293,Die Todesminen,0,0,0,0
1298,Beschwörung des Zornrosses,0,0,0,0
1299,Schicksalswende: Hochberg,0,0,0,0
1303,Teufelsschwingengrat,0,0,0,0
1304,Azeroths Warnung,0,0,0,0
1305,Nacht der Wildnis,0,0,0,0
1306,Verteidigung von Aviana,0,0,0,0
1307,Zorn der Stürme,0,0,0,0
1308,Obere Rückkehr nach Karazhan,0,1,19,0
1309,Untere Rückkehr nach Karazhan,0,1,19,0
1310,Akazamzaraks Hut,0,0,0,0
1312,Den Himmel nehmt Ihr mir nicht,0,0,0,0
1321,Die Kathedrale der Ewigen Nacht,0,3,26,0
1323,Die Kathedrale der Ewigen Nacht,0,1,11,0
1328,Der Verlorene Gletscher,0,0,0,0
1329,Der große Stylecheck,0,0,2,0
1335,Kathedrale der Ewigen Nacht,0,1,27,0
1336,Das Grabmal des Sargeras,0,3,26,0
1337,Das Grabmal des Sargeras,0,3,26,0
1338,Das Grabmal des Sargeras,0,3,26,0
1339,Das Grabmal des Sargeras,0,3,26,0
1340,Die Arkatraz,0,0,0,0
1346,Die Schlacht um Stromgarde,9439,6,2,5117
1351,Die Tode von Chromie,0,0,0,0
1352,Sitz des Triumvirats,0,3,26,0
1354,Sitz des Triumvirats,0,3,27,0
1360,Die Tode von Chromie,0,0,0,0
1361,Die Tode von Chromie,0,0,0,0
1371,Die Belagerung von Lordaeron,0,0,2,5116
1376,Die Goldene Stadt,0,3,18,0
1377,Die Goldene Stadt,0,3,18,0
1378,Die Goldene Stadt,0,3,18,0
1379,Invasionspunkt: Sporenreichtum,9025,4,0,0
1380,Zutaten sammeln,0,0,0,0
1391,Invasionspunkt: Aurinor,9100,4,0,0
1394,Invasionspunkt: Sangua,9128,4,0,0
1402,Invasionspunkt: Neuentflammung,9126,4,0,0
1404,Invasionspunkt: Cen'gar,9126,4,0,0
1406,Invasionspunkt: Val,9127,4,0,0
1409,Invasionspunkt: Bonich,9180,4,0,0
1410,Telogrusriss,0,0,0,0
1411,Invasionspunkt: Naigtal,9102,4,0,0
1412,Großer Invasionspunkt: Matrone Folnuna,9295,4,0,0
1418,Großer Invasionspunkt: Sotanathor,9299,4,0,0
1419,Großer Invasionspunkt: Occularus,9298,4,0,0
1420,Großer Invasionspunkt: Inquisitor Meto,9297,4,0,0
1421,Großer Invasionspunkt: Grubenlord Vilemus,9296,4,0,0
1422,Großer Invasionspunkt: Herrin Alluradel,9300,4,0,0
1423,Suramar,0,0,0,0
1424,Freihafen,0,3,18,0
1426,Erasis: Macht rauben,9128,4,0,0
1428,Sitz des Triumvirats,0,1,27,0
1434,Äonenschmiede,0,0,2,0
1435,"Antorus, der Brennende Thron",0,3,26,0
1436,"Antorus, der Brennende Thron",0,3,26,0
1437,"Antorus, der Brennende Thron",0,3,26,0
1438,"Antorus, der Brennende Thron",0,3,26,0
1443,Erinnerung an den Sonnenbrunnen,0,0,2,0
1448,Das RIESENFLÖZ!!,0,3,18,0
1449,Das RIESENFLÖZ!!,0,3,18,0
1450,Das RIESENFLÖZ!!,0,3,10,0
1451,Das Verlies von Boralus,0,3,18,0
1452,Das Verlies von Boralus,0,3,18,0
1453,Das Verlies von Boralus,0,3,18,0
1458,Das Verlies von Boralus,0,3,18,0
1459,Das Verlies von Boralus,0,3,18,0
1460,Das Verlies von Boralus,0,3,18,0
1461,Grundlagen im Kampf,0,0,0,0
1482,Der Untergang von Lordaeron,0,0,2,5117
1484,Kampftraining,0,5,2,0
1489,Tol Dagor,0,3,26,0
1490,Tol Dagor,0,3,26,0
1491,Tol Dagor,0,3,26,0
1496,Das Kronsteiganwesen,0,3,26,0
1497,Das Kronsteiganwesen,0,3,26,0
1498,Das Kronsteiganwesen,0,3,26,0
1500,Schlagt zurück!,0,0,0,0
1516,Tiefenpfuhl,0,3,18,0
1522,Die Flucht aus Sturmwind,0,0,0,0
1523,Der Schrein des Sturms,0,3,26,0
1524,Für Zandalar!,0,0,0,0
1525,Tempel von Sethraliss,0,3,18,0
1528,Atal'Dazar,0,1,19,0
1529,Tol Dagor,0,1,19,0
1534,Freihafen,0,1,19,0
1548,Uldir,0,3,26,0
1549,Uldir,0,3,26,0
1550,Uldir,0,3,26,0
1551,"Thros, die Verseuchten Lande",0,0,0,0
1553,Das RIESENFLÖZ!!,0,1,19,0
1554,Kronsteiganwesen,0,1,19,0
1560,Königsruh,0,1,19,0
1562,Tempel von Sethraliss,0,1,19,0
1563,Der Tiefenpfuhl,0,1,19,0
1564,Der Schrein des Sturms,0,1,19,0
1565,Königsruh,0,3,18,0
1568,Die Schlacht um Stromgarde,9679,6,2,5116
1570,Unerforschte Insel,0,0,0,0
1571,Schwarzfelstiefen,0,0,2,0
1573,Unerforschte Insel,0,0,0,0
1575,Tyrannei des Lichts,9786,0,2,0
1685,Belagerung von Boralus,0,1,19,0
1690,Gorgrond,0,0,0,0
1691,Feuerlande,0,0,2,0
1697,Schlacht um die Dunkelküste,10058,6,2,5116
1699,Der Untergang des Sonnenbrunnens,0,0,2,0
1700,Tyrandes Aufstieg,0,0,0,5116
1701,Schlacht um die Dunkelküste,10084,6,2,5117
1702,Schatzkammerjäger,0,0,2,0
1703,Gnomeregan,0,0,0,0
1704,Kerkermeister der Verdammten,0,0,0,5117
1705,Flucht aus Tol Dagor,0,0,2,5117
1710,Prototype [DNT],10348,0,2,0
1711,Geisterjagd,0,0,0,5117
1712,"Torghast, Turm der Verdammten",0,0,2,5281
1713,Schlacht von Dazar'alor,0,3,26,0
1714,Schlacht von Dazar'alor,0,3,26,0
1715,Schlacht von Dazar'alor,0,3,26,0
1716,Schlacht von Dazar'alor,0,3,26,0
1718,Schlacht von Dazar'alor,0,3,26,0
1719,Schlacht von Dazar'alor,0,3,26,0
1720,Verteidigt die Maschine,10428,0,2,0
1721,Handelswind & Krähe: Einsatz im Hain der Träume,0,0,0,0
1722,Der fehlende Schützling,0,0,0,0
1724,Stratholme,0,0,0,0
1729,Im Schatten der blutroten Schwingen,0,0,0,0
1731,Vision von Sturmwind,10488,0,2,5278
1732,Traum einer Gilneerin,0,0,2,0
1733,Vision von Orgrimmar,10492,0,2,5278
1734,Von Richtern und Henkern,0,0,10,0
1735,Tiegel der Stürme,0,3,26,0
1736,Essenz der Ewigkeit,0,0,0,0
1737,Riesiger gehärteter Klingenpanzer,10052,0,0,0
1738,Von Richtern und Henkern,0,0,10,0
1739,Von Richtern und Henkern,0,0,10,0
1741,Urzeitlicher Zitterstachelzermalmer,10052,0,0,0
1742,Schreckensalpha der Schnappdrachen,10052,0,0,0
1743,Riesiger Tiefennatterglitschkönig,10052,0,0,0
1744,Gewaltige Höhlenschimmerschale,10052,0,0,0
1745,Grabengleiterältester,10052,0,0,0
1746,Invasiver Riffwanderer,10052,0,0,0
1747,Monströser Großaal,10052,0,0,0
1754,Gerufen aus den Tiefen,10356,0,0,0
1755,Rückeroberung der Schmiede,0,0,0,0
1756,Operation: Mechagon,0,3,18,0
1757,Die Maschine von Nalak'sha,0,0,0,0
1759,Reich der Qual,0,0,2,0
1760,Der große Empfang,0,3,18,0
1761,Tiefen der Ergebenen,0,3,26,0
1762,Der Kreis der Sterne,0,3,25,0
1763,Die Strahlende Klinge,0,0,0,0
1764,Pechschwingenabstieg,0,0,0,0
1765,Dreckopolis,0,0,0,0
1766,Visionen von N'Zoth,0,0,0,0
1767,Der Meister der Lügen,0,0,0,0
1768,Mechagon - Schrottplatz,0,1,19,0
1769,Operation: Mechagon - Werkstatt,0,1,19,0
1770,Operation: Mechagon - Schrottplatz,0,3,18,0
1771,Operation: Mechagon - Werkstatt,0,3,18,0
1773,Vision des Schicksals,0,3,26,0
1774,Hallen der Hingabe,0,3,26,0
1775,Geschenk des Fleisches,0,3,26,0
1776,Der Wachtraum,0,3,26,0
1777,Schwarzfelstiefen,0,0,0,0
1779,Finsterbrecherzitadelle,0,0,18,0
1780,Ein Stoß ins Herz,0,0,0,0
1781,Das Ende des Traums,0,0,0,0
1782,Die Klinge des Primus,0,0,0,0
1783,Die Schlacht um Tirna Glayn,0,0,0,0
1784,Der Pfad der Gesamtheit,0,0,0,0
1785,Rettung von Tyrande Wisperwind,0,0,0,0
1786,Die Blutigen Tiefen,0,3,18,0
1788,Die Blutigen Tiefen,0,3,18,0
1789,Die Blutigen Tiefen,0,3,18,0
1790,Das übergeordnete Wohl,0,0,0,5361
1791,Der Gluthof,0,0,2,5349
1792,Angriff auf das Haus der Rituale,0,0,0,0
1793,Die Nekrotische Schneise,0,3,18,0
1794,Kampf um den Hain des Erwachens,0,0,2,0
1795,Spitzen des Aufstiegs,0,3,18,0
1796,Spitzen des Aufstiegs,0,1,19,0
1798,Hallen der Sühne,0,3,18,0
1799,Hallen der Sühne,0,3,18,0
1800,Hallen der Sühne,0,3,18,0
1801,Die Nekrotische Schneise,0,3,18,0
1802,Die Nekrotische Schneise,0,3,18,0
1803,Pfad des Aufstiegs,0,0,2,5361
1804,Seuchensturz,0,3,18,0
1805,Seuchensturz,0,3,18,0
1806,Seuchensturz,0,3,18,0
1808,Das Medaillon der Herrschaft,0,0,0,0
1809,Das Theater der Schmerzen,0,3,18,0
1811,Das Theater der Schmerzen,0,3,18,0
1812,Das Theater der Schmerzen,0,3,18,0
1813,Nebel von Tirna Scithe,0,1,19,0
1814,Die Nekrotische Schneise,0,1,19,0
1815,Die Andre Seite,0,1,19,0
1816,Hallen der Sühne,0,1,19,0
1817,Seuchensturz,0,1,19,0
1818,Die Blutigen Tiefen,0,1,19,0
1819,Das Theater der Schmerzen,0,1,19,0
1820,Probe für den Gluthof,0,0,2,5349
1826,Pfad des Aufstiegs,0,0,2,5361
1827,Die Andre Seite,0,3,18,0
1828,Die Andre Seite,0,3,18,0
1829,Die Andre Seite,0,3,18,0
1830,Nebel von Tirna Scithe,0,0,19,0
1832,Nebel von Tirna Scithe,0,0,19,0
1833,Nebel von Tirna Scithe,0,0,19,0
1836,"Torghast, Turm der Verdammten",0,0,2,0
1837,Jagd: Seelenfresser,0,0,2,5281
1838,Jagd: Todeselementare,11525,0,2,5281
1839,Jagd: Schemenhunde,11525,0,34,5281
1842,"Torghast, Turm der Verdammten",0,0,2,5281
1845,Jagd: Seelenfresser,11525,0,2,5281
1846,Die Hungrigen Gewölbe,0,3,26,0
1848,"Torghast, Turm der Verdammten",0,0,2,5281
1849,"Torghast, Turm der Verdammten",0,0,2,5281
1850,"Torghast, Turm der Verdammten",0,0,2,5281
1851,"Torghast, Turm der Verdammten",0,0,2,5281
1852,"Torghast, Turm der Verdammten",0,0,2,5281
1853,"Torghast, Turm der Verdammten",0,0,2,5281
1854,Reliquiarium der Opulenz,0,3,26,0
1855,Blut aus Stein,0,3,26,0
1856,Eine Audienz mit der Arroganz,0,3,26,0
1857,"Torghast, Turm der Verdammten",0,0,2,5281
