ID,Description_lang
41,"Der Kampf um den Strand der Uralten wird hitziger. Große Ehre wartet auf diejenigen, die für ihren Herren in die Schlacht um den Strand ziehen."
61,"Wrath of the Lich King erscheint am 13. November.

Schiffe der Allianz legen von den Häfen von Sturmwind und Menethil ab.

Zeppeline der Horde starten außerhalb von Orgrimmar und Unterstadt.

Wir sehen uns in Nordend..."
81,"Am Tag der Toten trifft man sich auf den Friedhöfen, um das Andenken derjenigen zu ehren, die man verloren hat, und um mit ihren Geistern zu feiern.

Die Feierlichkeiten finden auf den Friedhöfen aller großen Städte statt und beinhalten festliche Speisen, Tanz, Kostüme und vieles mehr."
101,"Das Pilgerfreudenfest ist eine Zeit, dem eigenen Glück zu gedenken und es Anderen zu schenken."
121,"Der Kampf um die Insel der Eroberung wird hitziger. Große Ehre wartet auf diejenigen, die für ihren Herren in die Schlacht um die Insel ziehen."
141,Test test
161,"Die Kalu'ak halten alle paar Tage einen Angelwettstreit in Nordend ab. Seid der Erste, der einen Schwarzspitzenhai aus dem Wasser zieht und erringt den Respekt der Kalu'ak sowie einen großartigen Preis!"
162,"Die Schlacht um Gilneas wird in der einstmals stolzen Hauptstadt forgeführt, wo die einfallenden Verlassenen versuchen, die blutbesudelte Straßen Stück für Stück den verfluchten Verteidigern abzuringen."
163,Seit über zwanzig Jahren bekriegen sich die Zwerge des Wildhammerklans und die Orcs des Drachenmalklans um die Vorherrschaft über die fruchtbaren Täler im Hochland der Östlichen Königreiche.
164,"Gewertete 10v10-Schlachtfelder sind verfügbar. Tretet einer Gruppe mit 9 anderen Spielern bei und reiht Euch über das PvP-Menü in die Warteschlange ein, um Eroberungspunkte zu erhalten."
165,"Gewertete 15v15-Schlachtfelder sind verfügbar. Tretet einer Gruppe mit 14 anderen Spielern bei und reiht Euch über das PvP-Menü in die Warteschlange ein, um Eroberungspunkte zu erhalten."
166,"Gewertete 25v25-Schlachtfelder sind verfügbar. Tretet einer Gruppe mit 24 anderen Spielern bei und reiht Euch über das PvP-Menü in die Warteschlange ein, um Eroberungspunkte zu erhalten."
188,"World of Warcraft feiert Geburtstag!

Das Entwicklerteam von WoW bedankt sich, dass ihr euch gemeinsam mit uns an der Welt von Azeroth erfreut!"
201,"Der Dunkelmond-Jahrmarkt ist geöffnet!

Trefft Silas Dunkelmond und seine Truppe, spielt Spiele, die Kopf und Nerven auf die Probe stellen und bewundert exotische Anblicke aus allen Himmelsrichtungen Azeroths... und darüber hinaus!"
204,"Die geldgierige Venture Co. hat es fertiggebracht, sowohl der Allianz als auch der Horde die Schürfrechte in der Silberbruchmine zu verkaufen! Infolgedessen treffen Söldnertruppen, die von rivalisierenden Tagebauoperationen aus Eisenschmiede und dem Bilgewasserhafen angeheuert wurden, im Streit um die wertvollen Ressourcen aufeinander."
205,"Agenten des Goldenen Lotus haben uralte und mächtige Artefakte in dem lange verschlossenen Tempel von Katmogu entdeckt. Tushui- und Huojin-Mönche streiten sich bis heute um diese mysteriösen Funde und nehmen dabei jede Hilfe an, die sich ihnen seitens der Allianz und der Horde bietet."
215,"Auf dem Schlachtfeld in der Tiefenwindschlucht im Tal der Vier Winde werden Sieg oder Niederlage nicht mit erschlagenen Feinden gemessen, sondern mit Gold."
217,"Solange dieses Ereignis aktiv ist, erhalten Eure Begleiter das Zweifache der normalen Erfahrung! Zieht los und kämpft!"
218,"Solange dieses Ereignis aktiv ist, erhaltet Ihr für Siege über Gegner in allen Dungeons der Stufe 100 auf dem Schwierigkeitsgrad 'Heroisch' oder 'Mythisch' eine Rufbelohnung für eine entsprechende Fraktion von Draenor."
219,"Solange dieses Ereignis aktiv ist, erhaltet Ihr durch den Abschluss eines zufälligen Schlachtfeldes zusätzliche Ehre. Auf den Schlachtfeldern erwarten Euch Ruhm und Ehre!"
220,"Solange dieses Ereignis aktiv ist, können Spieler ab Stufe 10 besondere Zeitwanderungsdungeons. Dungeons und Belohnungen werden an Eure Stufe angepasst, damit Ihr die Dungeons genau wie zu Zeiten der Wrath of the Lich King-Erweiterung erleben könnt.

Während der Zeitwanderung von Wrath könnt Ihr mit einem Schlachtzug (10-30 Spieler) in Dalaran in Nordend mit Vormu sprechen, um eine Zeitwanderungsversion von Ulduar zu betreten."
221,"Solange dieses Ereignis aktiv ist, gewähren Arenageplänkel zusätzliche Ehre. Werdet Ihr dem Aufruf zum Kampf folgen?"
222,"Solange dieses Ereignis aktiv ist, können Spieler ab Stufe 10 besondere Zeitwanderungsdungeons betreten. Dungeons und Belohnungen werden an Eure Stufe angepasst, damit Ihr die Dungeons genau wie zu Zeiten der Burning Crusade-Erweiterung erleben könnt.

Während der Zeitwanderung von Burning Crusade könnt Ihr mit einem Schlachtzug (10-30 Spieler) in Shattrath in der Scherbenwelt mit Vormu sprechen, um eine Zeitwanderungsversion des Schwarzen Tempels zu betreten."
223,"Solange dieses Ereignis aktiv ist, vervielfachen sich Apexiskristalle auf mysteriöse Weise und können viel häufiger von entsprechenden Gegnern in ganz Draenor erbeutet werden."
224,"Solange dieses Ereignis aktiv ist, können Spieler ab Stufe 10 besondere Zeitwanderungsdungeons betreten. Dungeons und Belohnungen werden an Eure Stufe angepasst, damit Ihr die Dungeons genau wie zu Zeiten der Cataclysm-Erweiterung erleben könnt.

Während der Zeitwanderung von Cataclysm könnt Ihr mit einem Schlachtzug (10-30 Spieler) in Orgrimmar oder Sturmwind mit Vormu sprechen, um eine Zeitwanderungsversion der Feuerlande zu betreten."
225,"Solange dieses Ereignis aktiv ist, erhaltet Ihr durch das Bezwingen des letzten Bosses eines Dungeons von Legion einen zusätzlichen Gegenstand."
226,"Solange dieses Ereignis aktiv ist, erhaltet Ihr für das Abschließen von Weltquests zusätzliche Rufpunkte bei der entsprechenden Fraktion."
227,"Heute ehren die Bewohner von Azeroth und Draenor die harte Arbeit, die die Wachen allerorten täglich leisten. Nehmt Euch auch die Zeit, um einer Wache zu /salutieren und ihr so zu zeigen, dass Ihr ihre Arbeit wertschätzt!"
228,"Eine höllisch gutes Fest, bei dem es überhaupt kein Kuhlevel gibt."
229,"An diesem Tag wurde der Skarabäusgong geläutet, der die Tore von Ahn'Qiraj öffnete. Unterstützt Eure Fraktion, indem Ihr Vorräte sammelt oder die Streitkräfte des Schattenhammerklans und der Qiraji dezimiert. Das Banner der Siegerfraktion wird für den Rest des Jahres den Skarabäusgong zieren."
230,"Heute ist der Tag, an dem die jungen Fransenfederhippogryphen schlüpfen. Begebt Euch ins Fransenfederhochland nach Feralas, um dem Spektakel beizuwohnen!"
231,Die Bürger Azeroths brauchen eine Auszeit. Wie wär's mit einer Bootsfahrt in Tausend Nadeln?
232,"Die Dinosaurier in Un'Goro werden unruhig. Zeit, ihnen einen Besuch abzustatten!"
233,"Blauer Himmel, Windstille... Bestes Wetter für eine Ballonfahrt. Besteigt einen Heißluftballon, genießt die Aussicht und macht neue Bekanntschaften!"
234,"Die Magier von Azeroth entspannen sich auch gelegentlich gerne. Begebt Euch doch ins nächstgelegene Gasthaus und hüpft dort ins Portal, um bei der traditionellen Schanksause dabei zu sein!"
235,Heute endet die Wanderung der Winterflossenbabymurlocs der Boreanischen Tundra um die Westklamm.
236,"Heute feiern die Sporlinge von Sporeggar ihr alljährliches Pilzfest in den Zangarmarschen. Helft ihnen dabei, den großen Fshoo so lange wie möglich am Leben zu halten!"
237,"Solange dieses Ereignis aktiv ist, können Spieler ab Stufen 10 besondere Zeitwanderungsdungeons betreten. Dungeons und Belohnungen werden an Eure Stufe angepasst, damit Ihr die Dungeons genau wie zu Zeiten der Mists of Pandaria-Erweiterung erleben könnt."
238,
239,
240,
241,"Staubt Eure Schulterstücke ab und kämpft in einem Modewettbewerb um die Modekrone von Azeroth! Sprecht mit einem Transmogrifizierer in einer der größeren Städte, um am großen Stylecheck teilzunehmen!"
242,Die großen Auktionshäuser in Orgrimmar und Sturmwind wurden heute ausgeräumt und in Tanzhallen verwandelt! Kommt vorbei und macht Eurer Fraktion Ehre!
243,Heute findet ein wundervolles Mondkinfest auf der Mondlichtung statt! Schaut vorbei und lernt etwas!
244,"Feiert zusammen mit den einzigartig mutigen Gnomen! Tretet beim Rennen durch die östlichen Königreiche an, von Gnomeregan bis zur Beutebucht!"
245,Betretet das Grabmal des Sargeras auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch'. Kil'jaeden erwartet Euch!
246,Auf die mutigsten aller Abenteurer wartet jetzt der mythische Schwierigkeitsgrad des Grabmals des Sargeras. Spieler können jetzt außerdem über den Schlachtzugsbrowser den ersten Abschnitt des Schlachtzugs betreten: die Tore der Hölle.
247,Spieler können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt des Grabmals des Sargeras betreten: die Klagenden Hallen.
248,Spieler können jetzt über den Schlachtzugsbrowser den dritten Abschnitt des Grabmals des Sargeras betreten: die Kammer des Avatars.
249,Spieler können jetzt über den Schlachtzugsbrowser die letzte Begegnung des Grabmals des Sargeras betreten: den Sturz des Betrügers. Kil'jaeden erwartet Euch!
250,In Teil zwei der Schatten von Argus müsst Ihr den Geschichtsstrang von Krokuun beenden und zu der verwüsteten Draeneistadt Eredath reisen. Dringt in Invasionspunkte ein und durchkreuzt die Pläne der Brennenden Legion auf anderen Welten. Es werden weitere Weltquests freigeschaltet.
251,"In Teil drei der Schatten von Argus müsst Ihr den Geschichtsstrang der Schatten von Argus beenden, alle Weltquests freischalten und den neuen Dungeon betreten – den Sitz des Triumvirats. Aktiviert den Netherlichttiegel auf der Vindikaar, um mit dem Schmieden von Relikten zu beginnen."
252,"Spieler können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt von Antorus, dem Brennenden Thron, betreten: der Verbotene Abstieg."
253,"Spieler können jetzt über den Schlachtzugsbrowser den dritten Abschnitt von Antorus, dem Brennenden Thron, betreten: Hoffnungsbruch."
254,"Spieler können jetzt über den Schlachtzugsbrowser den letzten Abschnitt von Antorus, dem Brennenden Thron, betreten: der Sitz des Pantheons."
255,Auf die mutigsten aller Abenteurer wartet jetzt der mythische Schwierigkeitsgrad von Antorus: der Brennende Thron. Spieler können jetzt außerdem über den Schlachtzugsbrowser den ersten Abschnitt des Schlachtzugs betreten: die Lichtbresche.
256,"Betretet Antorus, den Brennenden Thron, auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch'. Argus erwartet Euch!"
357,Leistet Euren Beitrag zu den Kriegsanstrengungen und kämpft an der Seite Eurer Fraktionsarmee in der Schlacht um Stromgarde!
358,Ein Konflikt braut sich an der Dunkelküste zusammen. Erlebt in diesem zeitlich begrenzten Ereignis den Kampf zwischen Horde und Allianz um die Kontrolle über Teldrassil!
359,"Erlebt den unerbittlichen Kampf der Allianz in ihrem Sturm auf Burg Lordaeron! Für den Sieg, für den Ruhm – für Lordaeron!"
360,Betretet Uldir auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch'. G'huun erwartet Euch!
361,"Solange dieses Ereignis aktiv ist, erhaltet Ihr durch das Bezwingen des letzten Bosses eines Dungeons von Battle for Azeroth einen zusätzlichen Gegenstand."
362,Auf die mutigsten aller Abenteurer wartet jetzt der mythische Schwierigkeitsgrad von Uldir. Spieler können jetzt außerdem über den Schlachtzugsbrowser den ersten Abschnitt des Schlachtzugs betreten: die Hallen der Quarantäne.
363,Spieler können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt von Uldir betreten: der Blutige Abstieg.
364,Spieler können jetzt über den Schlachtzugsbrowser den letzten Abschnitt von Uldir betreten: das Herz der Verderbnis.
365,"Setzt die Kriegskampagne der Horde fort, indem Ihr in Kul Tiras gemeinsam mit Rexxar das Testen neuartiger Azeritwaffen der Allianz vereitelt."
366,"Setzt die Kriegskampagne der Allianz fort, indem Ihr Kul Tiras gemeinsam mit Jaina Prachtmeer vor dem Angriff der Horde verteidigt. Sammelt Eure Truppen und schlagt die Invasoren zurück!"
367,Ein neuer Verbündeter in diesem Krieg braucht Eure Hilfe – und ein wenig Gnomentechnologie – um seinen genialen Plan in die Tat umzusetzen.
368,"Helft Handelsprinz Gallywix und macht mit seinem brandneuen Mech, dem G.M.O.D., eine kleine Probefahrt."
369,"Dringt mit Rexxar und Arkanist Valtois in feindliches Gebiet ein und befreit den Feind Eures Feindes in der Hoffnung, einen neuen Verbündeten zu gewinnen."
370,"Geht mit Finn Schönwind und Mathias Shaw auf eine gewagte Mission mitten in feindlichem Gebiet, um das Abyssische Szepter zu entwenden."
371,Nach sorgfältiger Planung und Vorbereitung hat die Allianz einen Angriff auf die Sümpfe von Nazmir begonnen. Es steht viel auf dem Spiel und nicht alle werden diese Schlacht überleben.
372,"Allianzstreitkräfte haben die Sümpfe von Nazmir angegriffen. Kämpft an der Seite von Prinzessin Talanji, um die Invasoren aufzuhalten!"
373,"Stoßt zum Führungsstab der Horde, der sich nach der Schlacht von Dazar'alor versammelt."
374,"Stoßt zum Führungsstab der Allianz, der sich nach der Schlacht von Dazar'alor versammelt."
375,"Die Kul Tiranische Flotte nimmt Zandalar ins Visier, während die Supermächte im Schlachtzug 'Die Schlacht von Dazar'alor' aufeinander treffen. Dieser Schlachtzug ist jetzt auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch' verfügbar."
376,Auf die mutigsten aller Abenteurer wartet jetzt der mythische Schwierigkeitsgrad der Schlacht von Dazar'alor. Spieler können jetzt außerdem über den Schlachtzugsbrowser den ersten Abschnitt des Schlachtzugs betreten: die Belagerung von Dazar'alor.
377,Spieler können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt der Schlacht von Dazar'alor betreten: der Fall des Imperiums.
378,Spieler können jetzt über den Schlachtzugsbrowser den dritten Abschnitt der Schlacht von Dazar'alor betreten: die Macht der Allianz (für Allianzspieler) oder Sieg oder Tod (für Hordespieler).
379,Feiert und würdigt Liu Lang und Shen-zin Su am Schildkrötenstrand in der Krasarangwildnis. Es ist an der Zeit für Andacht und Gesang!
380,"Händler wurden an verschiedenen Orten über ganz Azeroth verstreut gesichtet, die T-Shirts zum absoluten Spottpreis verkaufen... nämlich GRATIS! Es kursieren sogar Gerüchte, dass manche Schausteller planen, in den Hauptstädten T-Shirts aus zweiter Hand zu verschießen!"
381,"Die GG Ingenieurskunst GmbH hat eine neue Spezies biolumineszenter Kreaturen in den Tiefen von Vashj'ir entdeckt. Sie brauchen Eure Hilfe bei der Erforschung dieser Kreaturen, bevor sie wieder in die Tiefsee abtauchen!"
382,"Solange dieses Ereignis aktiv ist, können Spieler ab Stufe 10 besondere Zeitwanderungsdungeons betreten. Dungeons und Belohnungen werden an Eure Stufe angepasst, damit Ihr die Dungeons genau wie zu Zeiten der Warlords of Draenor-Erweiterung erleben könnt."
383,"Begebt Euch in die Kammern unter dem Sturmsangtal, um die Quelle des Schattens auszumachen, der sich über das Tal legt. Dieser Schlachtzug ist jetzt auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch' verfügbar."
384,Auf die mutigsten aller Abenteurer wartet jetzt der mythische Schwierigkeitsgrad des Tiegels der Stürme. Spieler können jetzt außerdem den Schlachtzug über den Schlachtzugsbrowser betreten.
387,Die Gefahren von Nazjatar waren nur der Anfang. Öffnet die Tore des Palasts und steigt hinab in die Tiefen von Azsharas Residenz.
388,Für die wagemutigsten Abenteurer gibt es den Ewigen Palast auf der Schwierigkeitsstufe 'Mythisch'. Spieler können den Schlachtzug jetzt auch über den Schlachtzugsbrowser betreten.
389,Spieler können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt des Ewigen Palasts betreten: die Tiefen der Ergebenen.
390,Spieler können jetzt über den Schlachtzugsbrowser den letzten Abschnitt des Ewigen Palasts betreten: den Kreis der Sterne.
391,
392,"Steigt hinab nach Ny'alotha, in die Erwachte Stadt, und nehmt es mit N'Zoth in seinem Reich auf."
393,"Für die wagemutigsten Abenteurer gibt es Ny'alotha, die Erwachte Stadt, auf der Schwierigkeitsstufe 'Mythisch'. Spieler können den Schlachtzug jetzt auch über den Schlachtzugsbrowser betreten."
394,"Spieler können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt von Ny'alotha, der Erwachte Stadt, betreten: die Hallen der Hingabe."
395,"Spieler können jetzt über den Schlachtzugsbrowser den dritten Abschnitt von Ny'alotha, der Erwachte Stadt, betreten: Geschenk des Fleisches."
396,"Spieler können jetzt über den Schlachtzugsbrowser den letzten Abschnitt von Ny'alotha, der Erwachte Stadt, betreten: den Wachtraum."
397,Spieler können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt von Schloss Nathria betreten: das Reliquiarium der Opulenz.
398,Spieler können jetzt über den Schlachtzugsbrowser den dritten Abschnitt von Schloss Nathria betreten: Blut aus Stein.
399,Auf die mutigsten aller Abenteurer wartet jetzt der mythische Schwierigkeitsgrad von Schloss Nathria. Spieler können jetzt außerdem über den Schlachtzugsbrowser den ersten Abschnitt des Schlachtzugs betreten: die Hungrigen Gewölbe.
400,Betretet Schloss Nathria und stellt Graf Denathrius in seiner Zitadelle.
401,Spieler können jetzt über den Schlachtzugsbrowser den letzten Abschnitt von Schloss Nathria betreten: Eine Audienz mit der Arroganz.
402,"Bestien des Prodigums wurden auf Torghast, Turm der Verdammten, losgelassen!"
403,"Ungezügelte Dunkelheit wurde auf Torghast, Turm der Verdammten, losgelassen!"
404,"Tote Seelen schwärmen durch Torghast, Turm der Verdammten!"
405,"Solange dieses Ereignis aktiv ist, erhaltet Ihr durch das Bezwingen des letzten Bosses eines Dungeons von Shadowlands einen zusätzlichen Gegenstand."
407,"Erklimmt die höchste Ebene von Torghast und betretet das Sanktum der Herrschaft, um den Machenschaften des Kerkermeisters Einhalt zu gebieten."
408,Für die wagemutigsten Abenteurer gibt es das Sanktum der Herrschaft auf der Schwierigkeitsstufe 'Mythisch'. Spieler können den Schlachtzug jetzt auch über den Schlachtzugsbrowser betreten.
409,Spieler können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt des Sanktums der Herrschaft betreten: die Dunkle Bastille.
410,Spieler können jetzt über den Schlachtzugsbrowser den dritten Abschnitt des Sanktums der Herrschaft betreten: Fesseln des Schicksals.
411,Spieler können jetzt über den Schlachtzugsbrowser den letzten Abschnitt des Sanktums der Herrschaft betreten: die Abrechnung.
412,
413,
414,
415,
416,
417,"Solange dieses Ereignis aktiv ist, können Spieler ab Stufe 10 besondere Zeitwanderungsdungeons betreten. Dungeons und Belohnungen werden an Eure Stufe angepasst, damit Ihr die Dungeons genau wie zu Zeiten der Legion-Erweiterung erleben könnt."
418,
419,"Dringt in das Mausoleum der Ersten vor und durchkreuzt Zovaals Plan, die Realität zu beherrschen."
420,Für die wagemutigsten Abenteurer gibt es das Mausoleum der Ersten auf der Schwierigkeitsstufe 'Mythisch'. Spieler können den Schlachtzug jetzt auch über den Schlachtzugsbrowser betreten.
421,Spieler können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt des Mausoleums der Ersten betreten: Grundstein der Schöpfung.
422,Spieler können jetzt über den Schlachtzugsbrowser den dritten Abschnitt des Mausoleums der Ersten betreten: Griff der Herrschaft.
423,Spieler können jetzt über den Schlachtzugsbrowser den vierten Abschnitt des Mausoleums der Ersten betreten: der Große Entwurf.
424,Diese Woche sind Bosse in Schloss Nathria mit erhöhter Schwierigkeit und einem besonderen Affix ermächtigt. Beute wird auf eine höhere Gegenstandsstufe aufgewertet.
425,Diese Woche sind Bosse im Sanktum der Herrschaft mit erhöhter Schwierigkeit und einem besonderen Affix ermächtigt. Beute wird auf eine höhere Gegenstandsstufe aufgewertet.
426,Diese Woche sind Bosse im Mausoleum der Ersten mit erhöhter Schwierigkeit und einem besonderen Affix ermächtigt. Beute wird auf eine höhere Gegenstandsstufe aufgewertet.
427,"Solange dieses Ereignis aktiv ist, erhaltet Ihr durch das Bezwingen des letzten Bosses eines Dungeons von Dragonflight einen zusätzlichen Gegenstand."
428,Taucht ein in das Gewölbe der Inkarnationen und bereitet Raszageths Plänen ein Ende!
429,Spielercharaktere können jetzt über den Schlachtzugsbrowser den ersten Abschnitt des Gewölbes der Inkarnationen betreten: das Primalistenbollwerk.
430,Spielercharaktere können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt des Gewölbes der Inkarnationen betreten: Höhlen der Infusion.
431,Spielercharaktere können jetzt über den Schlachtzugsbrowser den dritten Abschnitt des Gewölbes der Inkarnationen betreten: Zorn des Sturms.
432,Folgt dem Ruf der Aspekte und begleitet die Drachenschuppenexpedition auf ihrer Reise zu den Dracheninseln - das Abenteuer erwartet Euch!
433,"Reist in den Schmelztiegel der Schatten, um Sarkareth davon abzuhalten, Neltharions Vermächtnis zu beanspruchen."
434,Ihr könnt jetzt über den Schlachtzugsbrowser den ersten Abschnitt des Schmelztiegels der Schatten betreten: Verworfene Arbeiten.
435,Ihr könnt jetzt über den Schlachtzugsbrowser den zweiten Abschnitt des Schmelztiegels der Schatten betreten: Riesenzorn.
436,Ihr könnt jetzt über den Schlachtzugsbrowser den dritten Abschnitt des Schmelztiegels der Schatten betreten: Neltharions Schatten.
437,Ihr könnt jetzt über den Schlachtzugsbrowser den vierten Abschnitt des Schmelztiegels der Schatten betreten: Grenze der Leere.
438,"Ein seltsamer Wind weht aus einer anderen Welt und eigenartige Kreaturen mit Säcken auf dem Rücken wurden überall im Land gesehen...

Sucht sie und findet heraus, welche Schätze sie bei sich haben!"
439,"Ein seltsamer Wind weht aus einer anderen Welt und Helden werden von erneuertem Elan erfüllt.

Während dieses Ereignisses gewinnen Charaktere mehr Erfahrung und Ruf."
440,"Die Reiter von Azeroth laden Himmelsreiter zu Wettrennen in ganz Kalimdor ein! Sprecht mit Lord Andestrasz in Valdrakken, um mehr darüber zu erfahren."
441,"Das Land steckt voller Geheimnisse! Verborgene Seltenheiten, gestohlene Schätze, entdeckte Hinweise...

Wer steckt hinter all dem? Sucht nach den Bewahrern und findet es mit ihnen heraus! Neue Geheimnisse werden jeden Tag um 00:00 Uhr MESZ aufgedeckt."
442,"Das Land steckt voller Geheimnisse! Verborgene Seltenheiten, gestohlene Schätze, entdeckte Hinweise...

Wer steckt hinter all dem? Sucht nach den Bewahrern und findet es mit ihnen heraus! Neue Geheimnisse werden jeden Tag um 22 Uhr MESZ aufgedeckt."
443,"Das Land steckt voller Geheimnisse! Verborgene Seltenheiten, gestohlene Schätze, entdeckte Hinweise...

Wer steckt hinter all dem? Sucht nach den Bewahrern und findet es mit ihnen heraus! Neue Geheimnisse werden jeden Tag um 0 Uhr MESZ aufgedeckt."
444,"Die Reiter von Azeroth laden Himmelsreiter zu Wettrennen in den Östlichen Königreichen ein! Sprecht mit Lord Andestrasz in Valdrakken, um mehr darüber zu erfahren."
445,"Die Reiter von Azeroth laden Himmelsreiter zu Wettrennen in der ganzen Scherbenwelt ein! Sprecht mit Lord Andestrasz in Valdrakken, um mehr darüber zu erfahren."
446,
447,"Der bronzene Drachenschwarm hat erneut wachsende Tumulte in den Zeitwegen entdeckt, von denen einige sich schon bald mit unserem kreuzen werden!

Indem Ihr aufeinanderfolgende Zeitwanderungsdungeons abschließt, erhaltet Ihr 'Wissen der Zeitwege', was Eure erhaltene Erfahrung für eine gewisse Zeit erhöht. Außerdem gewährt die Zeitwanderungsquest von Archivarin Frithrun in Dornogal eine Zeit lang eine größere Belohnung: eine neue Schatztruhe der Neruber auf heroischer Stufe."
448,"Die Reiter von Azeroth laden Himmelsreiter zu Wettrennen in ganz Nordend ein! Sprecht mit Lord Andestrasz in Valdrakken, um mehr darüber zu erfahren."
