ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
7549,Baumfrosch,,,,0,12,0,0,6295,0,0,0,1,1,1,1,0,0,0
7550,Waldfrosch,,,,0,12,0,0,901,0,0,0,1,1,1,1,0,0,0
7551,Pfeilfrosch,,,,0,12,0,0,6296,0,0,0,1,1,1,1,0,0,0
7552,Inselfrosch,,,,0,12,0,0,6297,0,0,0,1,1,1,1,0,0,0
7553,Großer Uhu,,,,0,12,0,3,4615,0,0,0,1,1,1,1,0,0,0
7554,Schneeeule,,,,0,14,0,3,6298,0,0,0,1,1,1,1,0,0,0
7555,Sperbereule,,,,0,12,0,3,6299,0,0,0,1,1,1,1,0,0,0
7556,Adlereule,,,,0,12,0,3,6300,0,0,0,1,1,1,1,0,0,0
7560,Schneehase,,,,0,12,0,0,328,0,0,0,1,1,1,1,0,0,0
7561,Albinonatter,,,,0,12,0,0,2955,0,0,0,1,1,1,1,0,0,0
7562,Braune Natter,,,,0,12,0,0,2957,0,0,0,1,1,1,1,0,0,0
7563,Blauer Flitzer,,,,0,12,0,0,2956,0,0,0,1,1,1,1,0,0,0
7565,Schwarze Königsnatter,,,,0,12,0,0,1206,0,0,0,1,1,1,1,0,0,0
7566,Scharlachrote Natter,,,,0,12,0,0,2954,0,0,0,1,1,1,1,0,0,0
7567,Purpurrote Natter,,,,0,12,0,0,6303,0,0,0,1,1,1,1,0,0,0
7568,Bandnatter,,,,0,12,0,0,2954,0,0,0,1,1,1,1,0,0,0
7569,Grüne Wassernatter,,,,0,12,0,0,1986,0,0,0,1,1,1,1,0,0,0
7570,Elfenirrwisch,,,,0,12,0,0,1824,0,0,0,1,1,1,1,0,0,0
7952,Zjolnir,,Raptorführer,,0,7,0,0,7037,0,0,0,100,0,0,0,6680,0,0
8376,Mechanisches Huhn,,,,0,12,0,0,7920,0,0,0,1,1,1,1,0,0,0
9656,Winzige wandelnde Bombe,,,,0,12,0,0,8909,0,0,0,1,1,1,1,0,0,0
9657,Lil' Smoky,,,,0,12,0,0,8910,0,0,0,1,1,1,1,0,0,0
9662,Junger Grimmlingflitzer,,,,0,12,303,3,6294,0,0,0,1,1,1,1,0,0,0
9936,Verderbtes Kätzchen,,,,0,12,0,0,9209,0,0,0,1,1,1,1,0,0,0
10259,Worgwelpe,,,,0,12,0,0,9563,9572,0,0,1,0,0,0,0,0,0
10261,Brennender Teufelshund,,,,0,3,0,0,1913,0,0,0,0,0,0,0,0,0,0
10414,Flickwerkschrecken,,,,1,6,0,0,1693,0,0,0,0,1,1,1,0,0,0
10578,Bom'bay,,Hexendoktor in Ausbildung,,0,7,0,0,9911,0,0,0,100,0,0,0,4993,0,0
10598,Glimmernetzjungtier,,,,0,12,0,0,27718,0,0,0,1,1,0,0,0,0,0
11236,Blutpapagei,,,,0,12,0,3,9554,0,0,0,1,1,1,1,0,0,0
11325,Pandababy,,,,0,12,0,0,10990,0,0,0,1,1,1,1,0,0,0
11326,Mini-Diablo,,Lord des Schreckens,,0,12,0,0,10992,0,0,0,1,1,1,1,0,0,0
11327,Zergling,,,,0,12,0,0,10993,0,0,0,1,1,1,1,0,0,0
11502,Ragnaros,,,,1,4,0,0,11121,0,0,0,0,1,1,1,0,0,0
11822,Aufseher der Mondlichtung,Aufseherin der Mondlichtung,,,0,7,0,0,11774,11775,11776,11777,25,25,25,25,14475,0,12523
11859,Verdammniswache,,,,0,3,19,0,64965,0,0,0,0,1,1,1,0,0,0
12222,Kriechender Schlick,,,,1,15,0,0,14350,0,0,0,0,0,0,0,0,0,0
12350,Violetter Reitraptor,,,,0,1,0,0,6473,0,0,0,1,1,1,1,0,0,0
12419,Lebensechte Kröte,,,,0,12,0,0,901,0,0,0,1,1,1,1,0,0,0
14042,Rytama,,Binder der Moro'gai,,0,7,0,0,14193,0,0,0,0,0,0,0,0,0,0
14143,Ar'lia,,Die Moro'gai,,0,12,0,0,14192,0,0,0,0,0,0,0,0,0,0
14305,Menschenwaisenkind,,,,0,12,0,0,338,0,0,0,0,1,1,1,0,0,0
14421,Brauner Präriehund,,,,0,12,0,0,1072,0,0,0,1,1,1,1,0,0,0
14444,Orcwaisenkind,,,,0,12,0,0,14589,0,0,0,0,1,1,1,0,0,0
14505,Schreckensross,,,,0,3,0,0,14554,0,0,0,1,1,1,1,0,0,0
14629,Flachkopfschnappkiefer,,,,0,12,0,0,14657,0,0,0,1,1,1,1,0,0,0
14630,Lederrückenschnappkiefer,,,,0,12,0,0,14658,0,0,0,1,1,1,1,0,0,0
14631,Olivfarbener Schnappkiefer,,,,0,12,0,0,14659,0,0,0,1,1,1,1,0,0,0
14632,Falkenschnabelschnappkiefer,,,,0,12,0,0,14660,0,0,0,1,1,1,1,0,0,0
14633,Albinoschnappkiefer,,,,0,12,0,0,14661,0,0,0,1,1,1,1,0,0,0
14744,Frostwolfheuler,,,,0,1,0,0,92901,0,0,0,1,1,1,1,0,0,0
14755,Winziger grüner Drache,,,,0,12,0,3,14778,0,0,0,1,1,1,1,0,0,0
14756,Winziger roter Drache,,,,0,12,0,3,14779,0,0,0,1,1,1,1,0,0,0
14878,Jubling,,,,0,12,0,0,14938,0,0,0,1,1,1,1,0,0,0
15186,Murky,,,,0,12,0,0,15369,0,0,0,1,1,1,1,0,0,0
15356,Blaues Murlocbaby,,,,0,12,0,0,15393,0,0,0,1,1,1,1,0,0,0
15357,Lila Murlocbaby,,,,0,12,0,0,15397,0,0,0,1,1,1,1,0,0,0
15358,Lurky,,,,0,12,0,0,15398,0,0,0,1,1,1,1,0,0,0
15359,Rosa Murlocbaby,,,,0,12,0,0,15396,0,0,0,1,1,1,1,0,0,0
15360,Grünes Murlocbaby,,,,0,12,0,0,15394,0,0,0,1,1,1,1,0,0,0
15361,Murki,,,,0,12,0,0,15395,0,0,0,1,1,1,1,0,0,0
15429,Ekelhafter Schlammling,,,,0,12,0,0,15436,0,0,0,1,1,1,1,0,0,0
15548,Spektraler Hengst,,,,1,6,0,0,16408,0,0,0,0,0,0,0,0,0,0
15661,Babyhai,,,,0,12,0,0,15595,0,0,0,1,1,1,1,0,0,0
15698,Vater Winters Helfer,,,,0,12,0,0,15660,0,0,0,1,1,1,1,0,0,0
15699,Ruhiger mechanischer Yeti,,,,0,12,0,0,10269,0,0,0,1,1,1,1,0,0,0
15705,Vater Winters kleiner Helfer,,,,0,12,0,0,15663,0,0,0,1,1,1,1,0,0,0
15706,Winterrentier,,,,0,12,0,0,15904,0,0,0,1,0,0,0,0,0,0
15710,Winziger Schneemann,,,,0,12,0,0,13610,0,0,0,0,0,0,0,0,0,0
16069,Gurky,,,,0,12,0,0,15984,0,0,0,1,1,1,1,0,0,0
16085,Q. Pido,,,,0,12,0,3,15992,0,0,0,1,1,1,1,0,0,0
16445,Terky,,,,0,12,0,0,15398,0,0,0,1,1,1,1,0,0,0
16456,Poley,,,,0,12,0,0,16189,0,0,0,1,1,1,1,0,0,0
16547,Flinky,,,,0,12,0,0,16259,0,0,0,1,1,1,1,0,0,0
16548,Dr. Wackel,,,,0,12,0,0,27681,0,0,0,1,1,1,1,0,0,0
16549,Schnurri die Ratte,,,,0,12,0,0,2176,0,0,0,1,1,1,1,0,0,0
16628,Auktionatorin Caidori,,,,0,7,0,0,16694,0,0,0,1,1,1,1,0,0,0
16701,Geist des Sommers,,,,0,12,0,3,16587,0,0,0,1,1,1,1,0,0,0
16800,Großmagister Rommath,,,,1,7,0,0,19706,0,0,0,0,1,1,1,29114,0,0
16801,Halduron Wolkenglanz,,Waldläufergeneral von Silbermond,,1,7,0,0,19707,0,0,0,0,1,1,1,24324,24324,24326
17026,Grom Höllschrei,,Häuptling des Kriegshymnenklans,,1,7,0,0,21575,0,0,0,0,0,0,0,24409,0,0
17252,Teufelswache,,,,0,3,29,0,64802,0,0,0,1,1,1,1,22199,0,0
17254,Ash'ana,,,,0,12,0,0,37949,0,0,0,1,1,1,1,0,0,0
17255,Hippogryphenjunges,,,,0,12,0,3,16943,0,0,0,1,0,0,0,0,0,0
18063,Garrosh,,Sohn Höllschreis,,1,7,0,0,17452,0,0,0,0,0,0,0,23428,23428,0
18075,Mannoroth,,,,1,3,0,0,17469,0,0,0,0,0,0,0,28365,0,0
18377,Schneller roter Windreiter,,,,0,1,0,0,17719,0,0,0,0,0,0,0,0,0,0
18381,Netherwelpe,,,,0,12,0,3,17723,0,0,0,1,1,1,1,0,0,0
18839,Magischer Flusskrebs,,,,0,12,0,0,18269,0,0,0,1,1,1,1,0,0,0
19044,Gruul der Drachenschlächter,,,,1,5,0,0,18698,0,0,0,0,1,1,1,0,0,0
19622,Kael'thas Sonnenwanderer,,Fürst der Blutelfen,,1,7,0,0,20023,0,0,0,1,1,1,1,0,0,0
19935,Soridormi,,Die Wächter der Sande,,1,2,0,0,20222,0,0,0,0,0,0,0,30441,0,0
20245,Dr. Kater,,,,0,12,0,0,9989,0,0,0,0,0,0,0,0,0,0
20246,Mannie,,,,0,12,0,0,9990,0,0,0,1,1,1,1,0,0,0
20247,Miezi,,,,0,12,0,0,5556,0,0,0,1,1,1,1,0,0,0
20350,Kel'Thuzad,,Kirin Tor,,0,7,0,0,19548,0,0,0,0,0,0,0,0,0,0
20408,Manawyrmling,,,,0,12,0,3,19600,0,0,0,1,1,1,1,0,0,0
20472,Braunes Kaninchen,,,,0,12,0,0,4626,0,0,0,1,1,1,1,0,0,0
21008,Gelbe Motte,,,,0,12,0,3,19985,0,0,0,1,1,1,1,0,0,0
21009,Rote Motte,,,,0,12,0,3,19986,0,0,0,1,1,1,1,0,0,0
21010,Blaue Motte,,,,0,12,0,3,19987,0,0,0,1,1,1,1,0,0,0
21018,Weiße Motte,,,,0,12,0,3,19999,0,0,0,0,0,0,0,0,0,0
21055,Goldenes Drachenfalkenjunges,,,,0,12,0,3,20026,0,0,0,1,1,1,1,0,0,0
21056,Blaues Drachenfalkenjunges,,,,0,12,0,3,20029,0,0,0,1,1,1,1,0,0,0
21063,Silbernes Drachenfalkenjunges,,,,0,12,0,3,20037,0,0,0,1,1,1,1,0,0,0
21064,Rotes Drachenfalkenjunges,,,,0,12,0,3,20027,0,0,0,1,1,1,1,0,0,0
21076,Glühwürmchen,,,,0,12,0,3,20042,0,0,0,1,1,1,1,0,0,0
21266,Felshetzerjungtier,,,,0,12,0,0,20155,20160,0,0,1,1,0,0,0,0,0
22174,Trigul,,,,1,1,0,0,18194,0,0,0,1,1,1,1,0,0,0
22328,Ferngesteuerter Spielzeugmörserpanzer,,,,0,12,0,0,15382,0,0,0,0,0,0,0,0,0,0
22445,Minischwing,,,,0,12,0,3,20996,0,0,0,1,1,1,1,0,0,0
22484,Zeppit,,,,0,12,0,0,21048,0,0,0,0,0,0,0,0,0,0
22514,Weißer Reittalbuk,,,,0,1,0,0,21076,0,0,0,1,1,1,1,0,0,0
22522,Superthrall,,,,1,7,0,0,4527,0,0,0,1,1,1,1,21679,0,0
22817,Blutelfenwaisenkind,,,,0,12,0,0,19315,0,0,0,1,1,1,1,0,0,0
22818,Draeneiwaisenkind,,,,0,12,0,0,19091,0,0,0,1,1,1,1,0,0,0
22943,Wolpertinger,,,,0,12,0,0,22349,0,0,0,1,1,1,1,0,0,0
23114,Rudi,,,,0,12,0,0,21304,0,0,0,1,0,0,0,0,0,0
23159,Okuno,,Rüstmeister der Todeshörigen,,1,7,0,0,21345,0,0,0,0,1,1,1,14707,0,0
23198,Rudi,,,,0,12,0,0,21328,0,0,0,0,0,0,0,0,0,0
23220,Assassine der Shivarra,,,,0,3,0,0,21527,0,0,0,0,0,0,0,28133,28133,0
23231,Willy,,,,0,12,0,3,21381,0,0,0,1,0,0,0,0,0,0
23234,Bananas,,,,0,12,0,0,21362,0,0,0,1,1,1,1,0,0,0
23258,Kolumbus,,,,0,12,0,0,21382,0,0,0,1,0,0,0,0,0,0
23266,Erdnuss,,,,0,12,0,0,21393,0,0,0,1,0,0,0,0,0,0
23274,Stinker,,,,0,12,0,0,16633,0,0,0,1,1,1,1,0,0,0
23439,Hungriger Netherrochen,,,,0,12,0,0,21155,0,0,0,1,1,1,1,0,0,0
23909,Gruselkürbis,,,,0,12,0,0,21900,0,0,0,1,1,1,1,0,0,0
23944,Zul'jins Essenz,,,,1,7,0,0,21934,0,0,0,1,0,0,0,21465,21465,0
24266,Arthas,,,,1,6,0,0,22234,0,0,0,0,0,0,0,33475,0,0
24267,Arthas,,,,1,6,0,0,22235,0,0,0,0,0,0,0,0,0,0
24268,Arthas,,,,1,7,0,0,21976,0,0,0,0,0,0,0,0,0,0
24388,Zähnchen,,,,0,12,0,0,22388,0,0,0,1,0,0,0,0,0,0
24389,Matschbrabbel,,,,0,12,0,0,22389,0,0,0,1,0,0,0,0,0,0
24480,Mojo,,,,0,12,0,0,28501,0,0,0,1,1,1,1,0,0,0
24753,Kleiner rosafarbener Dickhäuter,,,,0,12,0,0,22629,0,0,0,0,0,0,0,0,0,0
24968,Aufziehraketenbot,,,,0,12,0,0,22776,0,0,0,1,1,1,1,0,0,0
25062,Winziger Sporensegler,,,,0,12,0,3,22855,0,0,0,1,1,1,1,0,0,0
25109,Raketenhühnchen,,,,0,12,0,0,22903,0,0,0,1,1,1,1,0,0,0
25110,Papierdrachen,,,,0,12,0,0,22966,22990,22991,22992,1,1,1,1,0,0,0
25146,Goldenes Schwein,,,,0,12,0,0,21304,0,0,0,0,0,0,0,0,0,0
25147,Silbernes Schwein,,,,0,12,0,0,22938,0,0,0,0,0,0,0,0,0,0
25165,Lady Sacrolash,,,,1,3,0,0,23177,0,0,0,0,1,1,1,31609,31609,0
25180,Schneller schwarzer Kriegswidder,,,,0,1,0,0,14577,0,0,0,1,1,1,1,0,0,0
25706,Sengender Flämmling,,,,0,12,0,0,8409,0,0,0,0,0,0,0,0,0,0
26050,Knurri,,,,0,12,0,0,23507,0,0,0,1,0,0,0,0,0,0
26056,Schnapp,,,,0,12,0,0,23506,0,0,0,1,0,0,0,0,0,0
26115,Sinistrer Hüter des Blutes,,Die San'layn,,0,6,0,0,23554,0,0,0,0,1,1,1,34311,0,0
26119,Phönixküken,,,,0,12,0,3,23574,0,0,0,1,1,1,1,0,0,0
26243,Purpurschlange,,,,0,12,0,0,15923,0,0,0,1,1,1,1,0,0,0
26499,Arthas,,Prinz von Lordaeron,,1,7,0,0,24949,0,0,0,0,0,0,0,37579,0,0
26613,Arktisches Grizzlyjunges,,,,0,1,0,0,23946,23947,23948,0,3,2,1,0,0,0,0
26614,Wildschneehase,,,,0,1,0,0,328,0,0,0,0,0,0,0,0,0,0
26966,Schattenhafter Peiniger,,,,0,6,0,0,14703,0,0,0,0,0,0,0,0,0,0
27017,Ausgelaugter Kriegsgolem,,,,0,12,0,0,26139,0,0,0,0,0,0,0,0,0,0
27217,Kampfgeist,,,,0,12,0,3,113730,0,0,0,0,1,1,1,0,0,0
27346,Kampfesprit,,,,0,12,0,3,24620,0,0,0,0,1,1,1,0,0,0
27438,Regenbogenforelle,,,,0,8,0,0,24637,0,0,0,0,0,0,0,0,0,0
27638,Azurblauer Ringwächter,,,,1,2,0,3,28080,0,0,0,0,0,0,0,0,0,0
27798,Wiedergeborene Himmelsklaue,,,,0,8,0,0,11686,0,0,0,1,0,0,0,0,0,0
27914,Astraler Seelenhändler,,,,0,12,0,0,25002,0,0,0,1,1,1,1,0,0,0
28267,Koyotengeist,,,,0,12,0,0,25265,0,0,0,0,0,0,0,0,0,0
28470,Netherrochenlarve,,,,0,12,0,3,25457,0,0,0,1,1,1,1,0,0,0
28513,Vampirfledermäuschen,,,,0,12,0,3,4185,0,0,0,1,1,1,1,0,0,0
28878,Skelettdiener,,,,0,6,0,0,5231,0,0,0,0,0,0,0,0,0,0
28883,Frosti,,,,0,12,0,3,28456,0,0,0,1,1,1,1,0,0,0
28960,Totally Generic Bunny (JSB),,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
29089,Mini-Tyrael,,,,0,12,0,3,25900,0,0,0,1,1,1,1,0,0,0
29147,Geisterhafter Schädel,,,,0,12,0,3,28089,0,0,0,1,1,1,1,0,0,0
29238,Spukgestalt der Geißel,,,,0,6,0,0,26064,0,0,0,0,1,1,1,0,0,0
29611,König Varian Wrynn,,König von Sturmwind,,1,7,0,0,28127,0,0,0,1,1,1,1,45899,0,0
29726,Herr Fröstelich,,,,0,12,0,0,26452,0,0,0,1,1,1,1,0,0,0
29850,Lo'Gosh,,Der Geisterwolf,,1,1,0,0,17283,0,0,0,0,0,0,0,0,0,0
30116,Erzmagier Aethas Sonnenhäscher,,Kirin Tor,,1,7,0,0,26770,0,0,0,1,0,0,0,35781,0,0
30379,Westfallhuhn,,,,0,12,0,0,304,0,0,0,1,1,1,1,0,0,0
31530,Großapotheker Putress,,,,1,7,0,0,27611,0,0,0,0,0,0,0,0,0,0
31575,Riesige Kanalratte,,,,0,12,0,0,27627,0,0,0,1,1,1,1,0,0,0
31787,Wächter der Zitadelle,,,,0,6,0,3,7616,0,0,0,1,0,0,0,0,0,0
32326,Prinz Arthas Menethil,,,,1,6,0,0,27545,0,0,0,1,1,1,1,33475,0,0
32335,Gepanzerter weißer Greif,,,,0,1,160,0,27913,0,0,0,0,0,0,0,0,0,0
32589,Madenhackerjunges,,,,0,12,0,3,62217,0,0,0,1,1,1,1,0,0,0
32590,Weißes Madenhackerjunges,,,,0,12,0,3,28215,0,0,0,1,1,1,1,0,0,0
32591,Kobrajunges,,,,0,12,0,0,28084,0,0,0,1,1,1,1,0,0,0
32592,Protodrachenwelpe,,,,0,12,0,3,28217,0,0,0,1,1,1,1,0,0,0
32595,Pengu,,,,0,12,0,0,28216,0,0,0,1,1,1,1,0,0,0
32643,Familiar der Kirin Tor,,,,0,12,0,0,45937,0,0,0,1,1,1,1,0,0,0
32695,Donavan Bale,,,,0,7,0,0,28180,0,0,0,1,0,0,0,0,0,0
32697,Dak'hal der Schwarze,,,,0,7,0,0,28181,0,0,0,1,0,0,0,0,0,0
32700,Halga Stahlhügel,,,,0,7,0,0,28200,0,0,0,1,0,0,0,0,0,0
32702,Drog Schädelbrecher,,,,0,7,0,0,28201,0,0,0,1,0,0,0,0,0,0
32704,Danric der Verwegene,,,,0,7,0,0,28188,0,0,0,1,0,0,0,0,0,0
32706,Saedelin Morgenweiß,,,,0,7,0,0,28189,0,0,0,1,0,0,0,0,0,0
32708,Narestel Blassstern,,,,0,7,0,0,28182,0,0,0,1,0,0,0,34898,0,0
32709,Hunaka Grünhuf,,,,0,7,0,0,28183,0,0,0,1,0,0,0,30021,0,0
32710,Garl Grimmsilber,,,,0,7,0,0,28184,0,0,0,1,0,0,0,0,0,0
32711,Warpjägerin Kula,,,,0,7,0,0,28185,0,0,0,1,0,0,0,0,0,0
32712,Der unglaubliche Zanzo,,,,0,7,0,0,28186,0,0,0,1,1,1,1,27842,0,0
32713,Juwanamana,,,,0,7,0,0,28187,0,0,0,1,0,0,0,19884,0,0
32714,Mondpriesterin Nici,,,,0,7,0,0,28190,0,0,0,1,0,0,0,29107,0,0
32715,Sorge,,,,0,7,0,0,28191,0,0,0,1,0,0,0,25236,0,0
32716,Linzi Rotgrins,,,,0,7,0,0,28192,0,0,0,1,0,0,0,0,0,0
32717,Sabber,,Der Trauernde,,0,7,0,0,28193,0,0,0,1,0,0,0,0,0,0
32718,Disidra Sturmpracht,,,,0,7,0,0,28195,0,0,0,1,0,0,0,0,0,0
32719,Großhexer Ohodo,,,,0,7,0,0,28196,0,0,0,1,0,0,0,33494,0,0
32720,Violetta,,,,0,7,0,0,28197,0,0,0,1,0,0,0,31308,0,0
32721,Teufelswirker Virim,,,,0,7,0,0,28198,0,0,0,1,0,0,0,28604,0,0
32791,Frühlingshase,,,,0,12,0,0,6302,0,0,0,1,1,1,1,0,0,0
32818,Fetter Truthahn,,,,0,12,0,0,45968,0,0,0,1,1,1,1,0,0,0
32841,Blizzardbärenbaby,,,,0,12,0,0,16189,0,0,0,1,1,1,1,0,0,0
32906,Freya,,,,1,5,0,0,28777,0,0,0,0,1,1,1,0,0,0
32939,Kleines Rehkitz,,,,0,12,0,0,28397,0,0,0,1,1,1,1,0,0,0
33072,Onu,,Urtum der Lehren,,0,4,0,0,1455,0,0,0,0,1,1,1,0,0,0
33188,Schössling von Teldrassil,,,,0,12,0,0,28482,0,0,0,1,1,1,1,0,0,0
33194,Welpe aus Dun Morogh,,,,0,12,0,0,28489,0,0,0,1,1,1,1,0,0,0
33197,Fledermäuschen aus Tirisfal,,,,0,12,0,3,4732,0,0,0,1,1,1,1,0,0,0
33198,Skorpion aus Durotar,,,,0,12,0,0,15470,0,0,0,1,1,1,1,0,0,0
33199,Alarmierender Aufziehroboter,,,,0,12,0,0,14473,0,0,0,1,1,1,1,0,0,0
33200,Lamm aus Elwynn,,,,0,12,0,0,16205,0,0,0,1,1,1,1,0,0,0
33205,Peitschling aus dem Am'mental,,,,0,12,0,0,28493,0,0,0,1,1,1,1,0,0,0
33219,Küken aus Mulgore,,,,0,12,0,0,28502,0,0,0,1,0,0,0,0,0,0
33226,Strandkriecher,,,,0,12,0,0,45880,0,0,0,1,1,1,1,0,0,0
33227,Verzauberter Besen,,,,0,12,0,0,45960,0,0,0,1,1,1,1,0,0,0
33238,Argentumknappe,Argentumknappe,,,0,12,0,0,28946,0,0,0,1,1,1,1,0,0,0
33239,Argentumgrunzling,,,,0,12,0,0,28948,0,0,0,1,1,1,1,0,0,0
33274,Robopieps,,,,0,12,0,0,28539,0,0,0,1,1,1,1,0,0,0
33299,Raptor der Dunkelspeere,,,,0,1,0,0,29261,0,0,0,1,1,1,1,0,0,0
33529,Neugieriger Wolvarwelpe,,,,0,12,0,0,25384,0,0,0,1,0,0,0,0,0,0
33530,Neugieriges Gorlocjunges,,,,0,12,0,0,25173,0,0,0,1,0,0,0,0,0,0
33532,Wolvarwaisenkind,,,,0,12,0,0,25384,0,0,0,1,0,0,0,0,0,0
33533,Orakelwaisenkind,,,,0,12,0,0,25173,0,0,0,1,1,1,1,0,0,0
33578,Murkimus der Gladiator,,,,0,12,0,0,28734,0,0,0,1,1,1,1,0,0,0
33810,Fetisch aus Sen'jin,,,,0,12,0,3,46939,46955,46956,0,1,1,1,0,0,0,0
33836,Bombenbot,,,,1,9,0,0,6977,0,0,0,0,1,1,1,0,0,0
33975,Nobelgartenhase,,,,0,12,0,0,28726,0,0,0,1,0,0,0,0,0,0
34031,XS-001 Konstruktionsbot,,,,0,12,0,0,29060,0,0,0,1,1,1,1,0,0,0
34278,Welkchen,,,,0,12,0,0,45943,0,0,0,1,0,0,0,0,0,0
34320,Gifthautjunges,,,,0,12,0,0,29251,0,0,0,0,0,0,0,0,0,0
34364,Dreifarbige Katze,,,,0,12,0,0,11709,0,0,0,1,1,1,1,0,0,0
34527,Dave's Industrial Light and Magic Bunny (Small),,,,0,10,0,0,328,27823,0,0,0,1,0,0,0,0,0
34587,Kriegsbot,,,,0,12,0,0,29279,0,0,0,1,1,1,1,0,0,0
