Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
An ihrem ersten Geburtstag bekommen Nachtelfenkinder eine Eulenfeder als Glücksbringer.,|cFFFFD200Verkäufer: |rShylenai|n|cFFFFD200Zone: |rTeldrassil|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,68,7553,10707,132150,2,2,2,6,7,0
Die Furbolgs aus Winterquell benutzen die leuchtend weißen Federn dieser majestätischen Kreaturen für ihre Rituale.,|cFFFFD200Haustierkampf: |rWinterquell|n|cFFFFD200Jahreszeit: |rWinter,69,7554,0,132150,2,26,4,6,7,0
Ein komplexes Bautensystem schützt den Präriehund vor den gigantischen Hufen seiner Nachbarn.,"|cFFFFD200Verkäufer: |rHalpa, Naleen|n|cFFFFD200Zone: |rMulgore|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t",70,14421,10709,2126349,4,2,2,6,7,0
"Oh seht, oh seht, ich komme viel zu spät!",|cFFFFD200Verkäufer: |rYarlyn Bernruh|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Kosten: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,72,7560,10711,132762,4,2,2,6,7,0
"Dieses Reptil ist bei den Kirin Tor als Haustier sehr beliebt. Man fragt sich, ob es wirklich eine Schlange oder etwas ganz anderes ist.",|cFFFFD200Verkäufer: |rBreanni|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,74,7561,10713,136040,7,2,2,6,7,0
"Xan'tish jagt und fängt diese Schlangen ohne Furcht und bildet sie aus, damit sie ihren Kameraden im Kampf beistehen kann.",|cFFFFD200Verkäufer: |rXan'tish|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,75,7565,10714,136040,7,2,2,6,7,0
"Die braune Natter ist in von der Horde besetzten Territorien beheimatet. Sie ist unscheinbar, bis sich ihre Opfer in Reichweite begeben.",|cFFFFD200Verkäufer: |rXan'tish|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,77,7562,10716,136040,7,2,2,6,7,0
"Die Purpurrote Natter ist bei den Dunkelspeertrollen nicht nur wegen ihrer bösartigen Natur, sondern auch wegen ihrer unerschütterlichen Treue beliebt.",|cFFFFD200Verkäufer: |rHändler Rashaad|n|cFFFFD200Zone: |rNethersturm|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Verkäufer: |rXan'tish|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,78,7567,10717,136040,7,2,2,6,7,0
"Keine Sorge, die Kampfmechanismen und die Verfolgungsprogramme sind bei dieser Einheit deaktiviert. Glaube ich. - Glotz Widrikus",|cFFFFD200Quest:|r Ein eigener OOX|n|cFFFFD200Zone:|r Beutebucht|n,83,8376,12243,656513,9,18,1,6,7,0
"Diesen Vogel sollte man nicht als feiges Huhn bezeichnen, sonst werden Eier fliegen.",|cFFFFD200Quest:|r GLUCK!|n|cFFFFD200Zone:|r Westfall,84,30379,13548,135996,2,18,1,6,7,0
"Möglicherweise explosiv, aber ganz sicher niedlich. Von offenem Feuer fernhalten.",|cFFFFD200Beruf: |rIngenieurskunst,85,9656,15048,133712,9,2,3,6,7,0
Dieser winzige Friedensbewahrer-Sicherheitsbot wird oft mit den allerneusten arkanen Nullifizierern und Meuteverprüglern ausgestattet. Nichts für Umweltbewusste.,|cFFFFD200Beruf: |rIngenieurskunst,86,9657,15049,294476,9,2,3,35,7,0
"Diese herzigen Tierchen lieben nichts mehr, als nach einem langen Tag voller brutaler, blutiger Schlachten mit ihren Eigentümern zu kuscheln.",|cFFFFD200Beute von: |rWeltbeute|n|cFFFFD200Zone: |rFeralas,87,9662,15067,657499,1,2,0,6,7,0
Worgs sind die bevorzugten Begleiter von Orcs und selbst auf dem Schlachtfeld unerschütterlich loyal.,|cFFFFD200Beute von: |rRüstmeister Zigris|n|cFFFFD200Zone: |rUntere Schwarzfelsspitze,89,10259,15999,132599,7,2050,0,6,7,0
"Auch wenn sie in den warmen Höhen der Schwarzfelsspitze geboren werden, können Glimmernetzjungtiere in den meisten Umgebungen überleben.",|cFFFFD200Beute von: |rMutter Glimmernetz|n|cFFFFD200Zone: |rUntere Schwarzfelsspitze,90,10598,16450,132598,7,2,0,6,7,0
Dieses winzige Pandajunge ist trotz seiner Narkolepsie von Abenteurern in ganz Azeroth beliebt und begehrt.,|cFFFFD200Promotion:|r World of Warcraft Collectors Edition,92,11325,17707,132494,7,82,7,6,7,0
"UND DIE HIMMEL WERDEN BEBEN, UND DIE MENSCHHEIT WIRD VOR MIR ERZITTERN, UND DAS ENDE ALLER TAGE WIRD... Moment mal, warum seid Ihr so groß?",|cFFFFD200Promotion:|r World of Warcraft Collectors Edition,93,11326,17708,132787,5,82,7,6,7,0
"Dieses kleine, kämpferische Mitglied des Zergschwarms sollte man nicht auf die leichte Schulter nehmen. In großer Zahl sehr gefährlich.",|cFFFFD200Promotion:|r World of Warcraft Collectors Edition,94,11327,17709,136217,4,82,7,6,7,0
"Talentierte Ingenieure haben eine genaue Nachbildung eines Waldfroschs geschaffen, die nur das zehnfache eines echten Waldfroschs kostet.",|cFFFFD200Beruf: |rIngenieurskunst,95,12419,19772,237579,9,2,3,6,7,0
"Der legendäre Bierfrosch wurde einst für ausgestorben gehalten, bis die seltsamen Gebräue des Dunkelmond-Jahrmarkts ihn aus seinem Versteck lockten.",|cFFFFD200Weltereignis:|r Dunkelmond-Jahrmarkt,106,14878,23811,237579,8,18,6,6,7,0
"Wo auch immer dieser vielgeliebte, extrem zurückgezogene Murloc auftaucht, sammeln sich die Schaulustigen.",|cFFFFD200Promotion:|r BlizzCon 2005,107,15186,24696,656556,0,16466,7,6,7,0
Lurkys freundliches Gemüt und lebhafte Eskapaden beseitigen jegliche Frustration und heitern in jeder finsteren Laune auf.,|cFFFFD200Promotion:|r Burning Crusade Collector's Edition (nur EU)|n,111,15358,24988,656558,0,16466,7,6,7,0
"Warnung: Tragt Handschuhe und Schutzbrille, wenn Ihr den widerlichen Schlammling anfassen müsst. NICHT WASCHEN. Färbt auf die meisten Rüstungsarten ab.","|cFFFFD200Beute von:|r Weltbeute|n|cFFFFD200Kreaturen:|r Schlamme, Schleime und Würmer",114,15429,25162,132107,5,2,0,6,7,0
Sofort nach der Geburt fliehen junge Haie vor ihren hungrigen Müttern. Ihre frühe Unabhängigkeit macht sie schon in jungen Jahren sehr gefährlich.,"|cFFFFD200Beruf:|r Angeln|n|cFFFFD200Verkäufer:|r Nat Pagle|n|cFFFFD200Zone:|r Garnison, Angelhütte|n|cFFFFD200Kosten:|r 50|Tinterface\icons\inv_misc_coin_19.blp:0|t",115,86445,172695,294472,8,2,3,6,7,0
"Dieses clevere Spielzeug ist mit einem versteckten Schalter ausgestattet, der den Ruhemodus deaktiviert. Zum Glück wissen nicht einmal die Ingenieure, die es gebaut haben, wo er sich befindet.",|cFFFFD200Beruf: |rIngenieurskunst,116,15699,26010,132189,9,2,3,36,7,0
"Er liebt nichts mehr als zu tanzen, zu winken und mit Euch zu spielen! Nach dem Winterhauchfest wird er schmelzen, aber keine Sorge – eines Tages wird er zurückkehren!",|cFFFFD200Weltereignis:|r Winterhauchfest|n,117,15710,26045,655957,6,2,6,6,7,0
"Würde es vorziehen, nicht noch mehr Zeit in einem verpackten Winterhauchgeschenk zu verbringen.",|cFFFFD200Weltereignis:|r Winterhauchfest,118,15706,26529,133706,4,2,6,6,7,0
"Diese Verbündeten für die Nebensaison arbeiten ohne Unterlass, um sich auf das Winterhauchfest vorzubereiten, und würden im Rest des Jahres lieber ungestört bleiben.",|cFFFFD200Weltereignis:|r Winterhauchfest,119,15698,26533,133204,0,2,6,39,7,0
Während des majestätischen Winterhauchfestes verbreiten diese treuen Gefährten im ganzen Land Freude und Heiterkeit. Im Rest des Jahres haben sie zu tun.,|cFFFFD200Weltereignis:|r Winterhauchfest,120,15705,26541,133202,0,2,6,39,7,0
"Gurky ist der geborene Unterhaltungskünstler, jedoch auch etwas zurückhaltend und sucht deshalb nur äußerst selten die Öffentlichkeit.",|cFFFFD200Promotion:|r Promotion für Fansites (EU)|n,121,16069,27241,656557,0,16466,7,6,7,0
"Die Macht der Liebe kann durchaus gefährlich sein, vor allem dann, wenn sie von einem fliegenden, übellaunigen Goblin kontrolliert wird.",|cFFFFD200Weltereignis:|r Liebe liegt in der Luft|n|cFFFFD200Verkäufer: |rReizende Verkäuferin|n|cFFFFD200Kosten: |r40|TINTERFACE\ICONS\INV_ValentinesCard01:0|t|n,122,16085,27570,132382,0,2,6,6,7,0
"Dieses Bärenjunge hat viel mit seinen Verwandten gemein, aber seine Gesangskunst ist einzigartig.",|cFFFFD200Promotion:|r iCoke (US),124,16456,28505,132498,7,16466,7,6,7,0
Die Ruhe ist dem Weisen heilig. Nur Verrückte haben's eilig.,|cFFFFD200Weltereignis:|r Kinderwoche,125,16547,28738,656341,8,2,6,6,7,0
"Viele vermuten, dass 'Dr. Wackel' sich auf die Bewegung des Hinterteils dieses Schweins bezieht. Die wahre Bedeutung liegt allerdings im Bewegungsmuster baumelnder Gedärme.",|cFFFFD200Weltereignis:|r Kinderwoche,126,16548,28739,132514,4,2,6,6,7,0
"Als gerissene Taktikerin stellt sich Schnurri tot, um Raubtiere und Steuereintreiber zu täuschen.",|cFFFFD200Weltereignis:|r Kinderwoche,127,16549,28740,294480,4,2,6,6,7,0
"Dieses kleine Stück Sommer riecht nach warmen Abenden und Gewittern. Wenn Ihr genauer hinseht, könnt Ihr vielleicht ein Gesicht erkennen.",|cFFFFD200Weltereignis:|r Sonnenwendfest|n|cFFFFD200Verkäufer: |rSonnenwendhändler|n|cFFFFD200Kosten: |r350|TINTERFACE\ICONS\INV_SummerFest_FireFlower:0|t,128,16701,28871,134813,6,2,6,6,7,0
Bei einem Harpyienüberfall in Feralas wurden auch mehrere Hippogryphennester angegriffen. Hunderte Jungtiere verwaisten und wurden den Druiden auf der Insel Sardor zur Pflege übergeben.,|cFFFFD200Sammelkartenspiel:|r Helden von Azeroth,130,17255,30156,132833,2,2,8,6,7,0
"Dieser junge Abkömmling der Netherdrachen aus der Scherbenwelt lernt noch, sich als Jäger, Beschützer und niedlicher Schrecken der Lüfte zu beweisen.",|cFFFFD200Promotion:|r Burning Crusade Collector's Edition,131,18381,32298,134539,1,82,7,6,7,0
"Nur magische Wünsche lassen magische Flusskrebse entstehen. Wer frische Fische fischt, sollte auch nach magischer Magie angeln.",|cFFFFD200Angeln:|r Angeln (430)|n|cFFFFD200Zone:|r Wälder von Terokkar (Fischschwärme),132,18839,33050,133900,8,2,3,6,7,0
"Der astrale Rashaad begann, diese enigmatischen Kreaturen zu züchten, nachdem er erfahren hatte, dass sie von arkanen Energien leben.",|cFFFFD200Verkäufer: |rHändler Rashaad|n|cFFFFD200Zone: |rNethersturm|n|cFFFFD200Kosten: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,136,20408,35156,136006,5,2,2,6,7,0
"Dieses Häschen ist das niedlichste Lebewesen, das sein Gegner jemals sehen wird. Und das letzte.",|cFFFFD200Verkäufer: |rHändler Rashaad|n|cFFFFD200Zone: |rNethersturm|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,137,20472,35239,132762,4,2,2,6,7,0
"Dieses Insekt, einer der zarteren Bewohner der Azurmythosinsel, soll Gerüchten zufolge über heilende Kräfte verfügen.",|cFFFFD200Verkäufer: |rSixx|n|cFFFFD200Zone: |rDie Exodar|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,138,21010,35907,236193,2,2,2,6,7,0
"Durch den Einfluss wilder magischer Energien ist dieses Insekt ein farbenfrohes Resultat Azerothischer Mottenspezies, die in den Biokuppeln Nethersturms ausgesetzt wurden.",|cFFFFD200Verkäufer: |rHändler Rashaad|n|cFFFFD200Zone: |rNethersturm|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,139,21009,35909,236193,2,2,2,6,7,0
"Fliegt am liebsten während Gewittern, die auf der Azurmythosinsel häufig vorkommen.",|cFFFFD200Verkäufer: |rSixx|n|cFFFFD200Zone: |rDie Exodar|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,140,21008,35910,236193,2,2,2,6,7,0
"Fliegt am liebsten in nebligen Nächten, die auf der Azurmythosinsel häufig sind.",|cFFFFD200Verkäufer: |rSixx|n|cFFFFD200Zone: |rDie Exodar|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,141,21018,35911,236193,2,2,2,6,7,0
"Einst bei Drachenfalkenzüchtern in Silbermond sehr begehrt. Ist bei Nacht für Feinde gut sichtbar, sodass schon früh im Leben Aufmerksamkeit nötig ist.",|cFFFFD200Verkäufer: |rJilanne|n|cFFFFD200Zone: |rImmersangwald|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,142,21055,36027,132188,1,2,2,6,7,0
Todfeinde der silbernen Drachenfalken. Kann mit goldenen Drachenfalken gut auskommen.,|cFFFFD200Verkäufer: |rJilanne|n|cFFFFD200Zone: |rImmersangwald|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,143,21064,36028,132188,1,2,2,6,7,0
"Eine überaus wilde Drachenfalkenart. Sie ist oft dabei zu beobachten, wie sie aus großen Höhen auf ihre Beute herabstößt.",|cFFFFD200Verkäufer: |rJilanne|n|cFFFFD200Zone: |rImmersangwald|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,144,21063,36029,132188,1,2,2,6,7,0
"Von den wenigen Händlern aufgezogen, die noch Willens sind, im Nethersturm Handel zu betreiben.",|cFFFFD200Verkäufer: |rHändler Rashaad|n|cFFFFD200Zone: |rNethersturm|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,145,21056,36031,132188,1,2,2,6,7,0
"Dieses leuchtende Insekt wird oft von den Sporlingen als Lichtquelle benutzt, wenn sie die Wasserwege der Zangarmarschen bereisen. Es hilft ihnen dabei, den gefährlichen Sumpflichtschwärmern zu entgehen.",|cFFFFD200Beute von: |rSumpflichtschwärmer|n|cFFFFD200Zone: |rZangarmarschen,146,21076,36034,236196,2,2,0,6,7,0
"Die magischen Energien, die während Himmelsschwinges Rückverwandlung in seine wahre Arakkoaform freigesetzt wurden, befreiten diese arme Kreatur, einen jungen Vogel, den Luanga gefangen hatte, um seinen gefiederlichen Fluch zu ermöglichen.",|cFFFFD200Quest:|r Wolkenschwinge|n|cFFFFD200Zone:|r Wälder von Terokkar|n|n,149,22445,39181,132598,2,18,1,6,7,0
"Viele betrunkene Besucher des Braufestes haben von dieser mysteriösen Kreatur erzählt, aber nur die wenigsten erinnern sich am nächsten Morgen daran.",|cFFFFD200Weltereignis:|r Braufest,153,22943,39709,132800,4,2,6,6,7,0
"Rudi quiekt, wenn er wütend ist oder wenn er frisst. In beiden Fällen sollte man ihm nicht zu nahe kommen.",|cFFFFD200Promotion:|r World Wide Invitational 2007|n,155,23198,40405,133858,4,16466,7,6,7,0
"Obwohl er sich nur ungern von Bananas trennte, war Landro doch klar, dass es aus Sicherheitsgründen besser wäre, wenn der Vater des Tiers, König Mukla, nicht in der Nähe wäre, wenn er sein Fehlen bemerkte.",|cFFFFD200Sammelkartenspiel:|r Durch das Dunkle Portal,156,23234,40549,133980,7,2,8,6,7,0
"Er ist extrem bösartig, schläft aber auch schnell ein. Von Kleintieren fernhalten!",|cFFFFD200Weltereignis:|r Kinderwoche,157,23231,40613,294482,5,2,6,6,7,0
"Die Sin'dorei benutzen Falkenschreiter als Reittiere, aber dieses kleine Exemplar wurde für untauglich befunden, nachdem bei ihm eine Vielzahl an Angststörungen diagnostiziert wurde.",|cFFFFD200Weltereignis:|r Kinderwoche,158,23258,40614,294475,4,2,6,6,7,0
Zahme Elekks werden von den Draenei als Reittiere ausgebildet. In freier Wildbahn werden sie wegen ihrer Stoßzähne aus Elfenbein gejagt.,|cFFFFD200Weltereignis:|r Kinderwoche,159,23266,40634,656598,4,2,6,6,7,0
"Stinker nutzt seinen Duft, um Raubtiere abzuschrecken und Katzen anzuziehen. Mit ersterem ist er weitaus erfolgreicher als mit letzterem.",|cFFFFD200Erfolg: |rTierheim|n|cFFFFD200Kategorie: |rHaustierkämpfe,160,23274,40990,132599,4,82,5,6,7,0
"Dieser schelmische kleine Kürbis springt gern aus dem Boden hervor, um Euch einen gehörigen Schrecken einzujagen. Jedermann singt unser Kürbislied",|cFFFFD200Weltereignis:|r Schlotternächte,162,23909,42609,134015,6,2,6,6,7,0
"Haut und Fleisch von Krokilisken werden von Jägern hoch geschätzt, aber das Tier ist ausgesprochen wild und schwer zu überraschen.",|cFFFFD200Beruf: |rAngeln|n|cFFFFD200Zone: |rShattrath,163,24388,43697,656555,8,2,3,6,7,0
"Matschbrabbel ist genau wie andere Krokilisken, aber er hat einen ausgezeichneten Sinn für Humor.",|cFFFFD200Beruf: |rAngeln|n|cFFFFD200Zone: |rShattrath,164,24389,43698,656553,8,2,3,6,7,0
Die Hexendoktoren der Amani haben viele ihrer Opfer in Frösche verwandelt. Manche erholen sich nie.,|cFFFFD200Beute von:|r Urwaldfrosch|n|cFFFFD200Zone:|r Zul'Aman,165,24480,43918,237579,8,2,0,6,7,0
"Als scheue Kreatur zeigt sich der rosa Elekk nur denjenigen, mit denen er befreundet ist oder die zu berauscht sind, um ihm Schaden zuzufügen.",|cFFFFD200Weltereignis:|r Braufest|n|cFFFFD200Verkäufer: |rBelbi Blitzknips|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Kosten: |r100|TINTERFACE\ICONS\INV_Misc_Coin_01:0|t|n|n|cFFFFD200Verkäufer: |rBlix Fixtand|n|cFFFFD200Zone: |rDurotar|n|cFFFFD200Kosten: |r100|TINTERFACE\ICONS\INV_Misc_Coin_01:0|t,166,24753,44369,656600,4,2,6,6,7,0
"Wilde Sporensegler sind bösartige Kreaturen. Werden sie jedoch schon jung gezähmt, können sie zu treuen Begleitern werden.",|cFFFFD200Verkäufer: |rMycah|n|cFFFFD200Zone: |rZangarmarschen|n|cFFFFD200Fraktion: |rSporeggar - Ehrfürchtig|n|cFFFFD200Kosten: |r30|TINTERFACE\ICONS\INV_Mushroom_02:0|t,167,25062,45082,132197,2,2,2,6,7,0
"Als die Brennende Legion in der Scherbenwelt einfiel, trug Landro Fernblick diesen Entwurf zur Kriegsmaschinerie bei. Weder Allianz noch Horde hatten Interesse an seiner Realisation.",|cFFFFD200Sammelkartenspiel:|r Marsch der Legion,168,25109,45125,133883,9,2,8,6,7,0
Viel ruhiger als ein echter Drache.,|cFFFFD200Sammelkartenspiel:|r Marsch der Legion,169,25110,45127,133838,2,2050,8,33,7,0
"Dieses goldene Schwein ehrt seine Vorfahren, indem es seinen Verbündeten Glück bringt.",|cFFFFD200Promotion:|r Werbt einen Freund|n,170,25146,45174,133784,4,82,7,6,7,0
"Druiden glauben, dass silberne Schweine eine besondere Verbindung zu goldenen Schweinen haben, da beide Spezies gleichzeitig in Azeroth aufgetaucht sind.",|cFFFFD200Promotion:|r Werbt einen Freund,171,25147,45175,133786,4,82,7,6,7,0
