ID,Name_lang,UiMapGroupID,UiMapID,FloorIndex,RelativeHeightIndex
642,Ebene 1,185,208,1,0
643,Ebene 2,185,209,2,0
644,Minentunnel,186,177,3,0
645,Minenschacht,186,178,4,0
646,Das Argentumkolosseum,187,172,1,0
647,Die Eisigen Tiefen,187,173,2,0
648,Erdgeschoss,188,181,2,0
649,Oberes Stockwerk,188,182,3,0
650,Die Verheerte Halle,189,285,1,0
651,Gewölbe der Schattenflamme,189,286,2,0
652,Die Zwielichtenklave,190,294,1,0
653,Thron der Apokalypse,190,295,2,0
654,Die Zwielichthöhlen,190,296,3,0
655,Feuerlande,191,367,0,0
656,Der Amboss der Feuersbrunst,191,368,1,0
657,Sulfuronfestung,191,369,2,0
658,Halle des Halbmonds,192,391,1,0
659,Der Kaiserliche Basar,192,392,2,0
660,Der Kaisertritt,193,393,3,0
661,Das Kaiserliche Kontor,193,394,4,0
662,Oberer Steinbruch,194,372,6,0
663,Unterer Steinbruch,194,373,7,0
664,Obere Tiefe,195,383,11,0
665,Untere Tiefe,195,384,12,0
666,Guo-Lai-Hallen,196,395,18,0
667,Die Halle der Schlange,196,396,19,0
668,Ruinen von Korun,197,386,20,0
669,Krypta von Korun,197,387,21,0
670,Endzeit,198,401,0,0
671,Azurdrachenschrein,198,402,1,0
672,Rubindrachenschrein,198,403,2,0
673,Obsidiandrachenschrein,198,404,3,0
674,Smaragddrachenschrein,198,405,4,0
675,Bronzedrachenschrein,198,406,5,0
676,Stunde des Zwielichts,199,399,0,0
677,Wyrmruhtempel,199,400,1,0
678,Shado-Pan-Kloster,200,443,0,0
679,Meister Wolkenschlags Dojo,200,444,1,0
680,Meister Schneewehes Dojo,200,445,2,0
681,Versiegelte Kammern,200,446,3,0
682,Tempel der Jadeschlange,201,429,1,0
683,Das Sanktum des Schriftrollenhüters,201,430,2,0
684,Kornkeller,202,439,1,0
685,Sturmbräuhalle,202,440,2,0
686,Das Große Rad,202,441,3,0
687,Der Verkostungsraum,202,442,4,0
688,Tor der Untergehenden Sonne,203,437,1,0
689,Torwachtturm,203,438,2,0
690,Drachenseele,204,409,0,0
691,Schlund des Go'rath,204,410,1,0
692,Schlund des Shu'ma,204,411,2,0
693,Auge der Ewigkeit,204,412,3,0
694,Die Himmelsfeuer,204,413,4,0
695,Todesschwinges Rückgrat,204,414,5,0
696,Der Mahlstrom,204,415,6,0
697,Die Karminrote Versammlungshalle,205,453,1,0
698,Gewölbe der Vergangenen Könige,205,454,2,0
699,Thron der Uralten Eroberer,205,455,3,0
700,Ausbildungsgelände,206,431,1,0
701,Athenaeum,206,432,2,0
702,Unglückseliger Kreuzgang,207,435,1,0
703,Kapelle des Kreuzfahrers,207,436,2,0
704,Das Reliquiarium,208,476,1,0
705,Kammer der Beschwörung,208,477,2,0
706,Das Obere Arbeitszimmer,208,478,3,0
707,Arbeitszimmer des Direktors,208,479,4,0
708,Estrade der Eroberer,209,471,1,0
709,Das Warenlager,209,472,2,0
710,Schmiede des Unendlichen,209,473,3,0
711,Oratorium der Stimme,210,474,1,0
712,Herz der Angst,210,475,2,0
713,Belagerung des Niuzaotempels,211,457,0,0
714,Der Ausgehöhlte Baum,211,458,1,0
715,Oberer Baumring,211,459,2,0
716,Obere Grabkammer,212,481,1,0
717,Tiefen der Gruft,212,482,2,0
718,Allianzausgrabung,213,419,1,0
719,Ruinen von Ogudei,213,420,2,0
720,Zutritt der Archäologischen Akademie,213,421,3,0
721,Überwucherter Statuenhof,214,508,1,0
722,Königliches Amphitheater,214,509,2,0
723,Vergessene Tiefen,214,510,3,0
724,Horst von Ji-Kun,214,511,4,0
725,Hallen der Fleischformer,214,512,5,0
726,Halle der Könige,214,513,6,0
727,Spitze der Stürme,214,514,7,0
728,Versteckte Zelle,214,515,8,0
729,Dalaran,215,501,1,0
730,Die Schattenseite,215,502,2,0
731,Der Schwarze Tempel,216,490,0,0
732,Kanäle von Karabor,216,491,1,0
733,Zuflucht der Schatten,216,492,2,0
734,Hallen der Pein,216,493,3,0
735,Blutschattens Wacht,216,494,4,0
736,Hof der Irdischen Gelüste,216,495,5,0
737,Kommandoraum,216,496,6,0
738,Tempelspitze,216,497,7,0
739,Speerspießerfestung,217,526,1,0
740,Speerspießerhof,217,527,2,0
741,Speerspießerthron,217,528,3,0
742,Rußgeschwärzte Mine,217,529,4,0
743,Rauchfelskrater,218,548,20,0
744,Rauchfelstiefen,218,549,21,0
745,Spalt der Wut,219,546,18,0
746,Herz des Zorns,219,547,19,0
747,Moiras Bastion,220,544,16,0
748,Die Waffenkammer,220,545,17,0
749,Grullocs Grotte,221,531,7,0
750,Grullocs Unterschlupf,221,532,8,0
751,Schlacht um Orgrimmar,222,556,0,0
752,Becken der Macht,222,557,1,0
753,Kammer von Y'Shaarj,222,558,2,0
754,Tor von Orgrimmar,222,559,3,0
755,Das Tal der Stärke,222,560,4,0
756,Die Kluft der Schatten,222,561,5,0
757,Der Abstieg,222,562,6,0
758,Kaserne der Kor'kron,222,563,7,0
759,Die Menagerie,222,564,8,0
760,Die Belagerungswerke,222,565,9,0
761,Kammer der Getreuen,222,566,10,0
762,Das Innere Sanktum,222,567,11,0
763,Terrasse des Endlosen Frühlings,222,568,12,0
764,Tempel der Jadeschlange,222,569,13,0
765,Tempel des Roten Kranichs,222,570,14,0
766,Krypta der Ahnen,223,574,1,0
767,Altar des Schattens,223,575,2,0
768,Rand der Realität,223,576,3,0
769,Die Schwarze Schmiede,224,596,1,0
770,Erzraffinerie,224,597,2,0
771,Die Werkstatt,224,598,3,0
772,Eiserne Fertigung,224,599,4,0
773,Der Schmelztiegel,224,600,5,0
774,Sparren,225,607,1,0
775,Hintere Waggons,225,608,2,0
778,Unteres Viertel,226,601,1,0
779,Große Spitze,226,602,2,0
780,Die Halle der Schatten,227,626,4,1
781,Dalaran,227,627,10,3
782,Die Schattenseite,227,628,11,2
783,Aegwynns Galerie,227,629,12,4
784,Das Herz von Acherus,228,647,1,0
785,Halle des Befehls,228,648,2,0
786,Höhle der Schläfer – Untere Ebene,229,643,14,0
787,Höhle der Schläfer – Obere Ebene,229,644,15,0
788,Tunnel von Falanaar,230,692,41,0
789,Tunnel von Falanaar,230,693,42,0
794,Höhle des Lebensquells – Untere Ebene,233,655,20,0
795,Höhle des Lebensquells – Obere Ebene,233,656,21,0
796,Tempel von Fal'adora,234,684,32,0
797,Tunnel von Falanaar,234,685,33,0
798,Hochfels,235,610,0,0
799,Gladiatorenruh,235,611,1,0
800,Das Kolosseum,235,612,2,0
801,Kammer der Annulierung,235,613,3,0
802,Kaiserstieg,235,614,4,0
803,Thron des Kaisers,235,615,5,0
804,Der Immergrüne Flor,236,620,0,0
805,Der Rundblick,236,621,1,0
806,Drachenspitzhalle,237,616,1,0
807,Die Brutstätte,237,617,2,0
808,Schwarzfausthalle,237,618,3,0
809,Höllenfeuerzitadelle,238,661,0,0
810,Höllenfeuervorkammer,238,662,1,0
811,Höllenfeuerpassage,238,663,2,0
812,Gruben des Mannoroth,238,664,3,0
813,Hof des Blutes,238,665,4,0
814,Grommashs Folter,238,666,5,0
815,Die Bresche der Teufelsgeborenen,238,667,6,0
816,Hallen der Sargerei,238,668,7,0
817,Höhe des Zerstörers,238,669,8,0
818,Das Schwarze Tor,238,670,9,0
819,Illidariflügel,239,677,1,0
820,Verlies der Wächterinnen,239,678,2,0
821,Der Richthof der Wächterinnen,239,679,3,0
822,Hallen der Tapferkeit,240,703,0,0
823,Die Hohe Pforte,240,704,1,0
824,Hallen der Tapferkeit,240,705,2,0
825,Acherus – Untere Ebene,241,698,1,0
826,Acherus – Obere Ebene,241,699,2,0
827,Eiskronenzitadelle,241,700,3,0
828,Der Frostthron,241,701,4,0
829,Seelenmaschine – Unteres Stockwerk,242,674,2,0
830,Seelenmaschine – Oberes Stockwerk,242,675,3,0
831,Helmaulklippen,243,706,0,0
832,Der Frachtraum,243,707,1,0
833,Die Naglfar,243,708,2,0
834,Der Richthof der Wächterinnen,244,710,1,0
835,Verlies der Wächterinnen,244,711,2,0
836,Kerker des Verräters,244,712,3,0
837,Die Rabengruft,245,751,1,0
838,Die Große Halle,245,752,2,0
839,Rabenfeste,245,753,3,0
840,Der Rabenhorst,245,754,4,0
841,Lord Rabenkrones Kammer,245,755,5,0
842,Des Rabens Krone,245,756,6,0
843,Halle des Wächters,246,734,1,0
844,Die Bibliothek des Wächters,246,735,2,0
845,"Mardum, der Zerrüttete Abgrund",247,719,0,0
846,Kommandozentrale – Oberes Stockwerk,247,720,1,0
847,Kommandozentrale – Unteres Stockwerk,247,721,2,0
848,Nest der Verderbnis,248,777,1,0
849,Kern des Alptraums,248,778,2,0
850,Mulgore,248,779,3,0
851,Krater von Un'Goro,248,780,4,0
852,Der Smaragdgrüne Alptraum,248,781,5,0
853,Eschental,248,782,6,0
854,Das Hinterland,248,783,7,0
855,Dämmerwald,248,784,8,0
856,Feralas,248,785,9,0
857,Grizzlyhügel,248,786,10,0
858,Mondlichtung,248,787,11,0
859,Riss von Aln,248,788,12,0
860,Der Smaragdgrüne Traum,248,789,13,0
861,Kommandozentrale – Oberes Stockwerk,249,879,1,0
862,Kommandozentrale – Unteres Stockwerk,249,880,2,0
863,Bedienstetenunterkünfte,250,794,1,0
864,Der Große Ballsaal,250,795,2,0
865,Der Opernsaal,250,796,3,0
866,Bibliothek des Wächters,250,797,4,0
867,Der Nachtbrunnen,251,764,1,0
868,Bogentiefen,251,765,2,0
869,Die Nachtfestung,251,766,3,0
870,Terrasse der Shal'dorei,251,767,4,0
871,Kapitänsquartiere,251,768,5,0
872,Stieg des Astromanten,251,769,6,0
873,Die Nachtspitze,251,770,7,0
874,Elisandes Quartiere,251,771,8,0
875,Der Quell der Nacht,251,772,9,0
876,Hof der Sterne,252,761,0,0
877,Das Juwelenverzierte Anwesen,252,762,1,0
878,Die Balkone,252,763,2,0
879,Die Vorkammer von Ulduar,253,744,1,0
880,Der Funke der Imagination,253,745,2,0
881,Der Beobachtungsring,253,746,3,0
882,Abyssalhallen,254,742,1,0
883,Thron von Neptulon,254,743,2,0
884,Zitadelle – Oberes Stockwerk,255,740,1,0
885,Untere Zitadelle,255,741,2,0
886,Ebene 1,256,804,1,0
887,Ebene 2,256,805,2,0
888,Ring der Abgleichung,257,800,1,0
889,Ring der Transmutation,257,801,2,0
890,Ring der Akzeleration,257,802,3,0
891,Ring der Varianz,257,803,4,0
892,Tempel der Jadeschlange,258,791,1,0
893,Das Sanktum des Schriftrollenhüters,258,792,2,0
894,Prüfung der Tapferkeit,259,806,0,0
895,Prüfung der Tapferkeit,259,807,1,0
896,Helheim,259,808,2,0
897,Bedienstetenunterkünfte,260,809,1,0
898,Obere Nobelställe,260,810,2,0
899,Der Bankettsaal,260,811,3,0
900,Die Gästezimmer,260,812,4,0
901,Balkon des Opernsaals,260,813,5,0
902,Terrasse des Meisters,260,814,6,0
903,Untere Eingestürzte Treppe,260,815,7,0
904,Obere Eingestürzte Treppe,260,816,8,0
905,Die Menagerie,260,817,9,0
906,Bibliothek des Wächters,260,818,10,0
907,Bibliotheksetage,260,819,11,0
908,Obere Bibliothek,260,820,12,0
909,Halle der Spiele,260,821,13,0
910,Netherraum,260,822,14,0
911,Oberdeck,261,831,1,0
912,Unterdeck,261,832,2,0
913,Oberdeck,262,886,5,0
914,Unterdeck,262,887,6,0
915,Oberdeck,263,883,3,0
916,Unterdeck,263,884,4,0
917,Kammer des Mondes,264,850,1,0
918,Der Abyssalthron,264,851,2,0
919,Terrasse des Mondes,264,852,3,0
920,Das Sanktum der Wächterin,264,853,4,0
921,Kammer des Avatars,264,854,5,0
922,Teufelssturmriss,264,855,6,0
923,Der Wirbelnde Nether,264,856,7,0
924,Halle des Mondes,265,845,1,0
925,Zwielichtshain,265,846,2,0
926,Das Smaragdgrüne Archiv,265,847,3,0
927,Pfad der Illumination,265,848,4,0
928,Sakristei der Elune,265,849,5,0
929,Ebene 1,266,835,1,0
930,Ebene 2,266,836,2,0
931,Brauerei Sturmbräu,267,872,0,0
932,Ebene 1,267,873,1,0
933,Ebene 2,267,874,2,0
934,Ebene 1,268,840,1,0
935,Ebene 2,268,841,2,0
936,Ebene 3,268,842,3,0
937,Ebene 1,269,869,1,0
938,Ebene 2,269,870,2,0
939,Ebene 1,270,865,1,0
940,Ebene 2,270,866,2,0
941,"Antorus, der Brennende Thron",271,909,0,0
942,Legionsblick,271,910,1,0
943,Hallen der Grenzenlosen Weiten,271,911,2,0
944,Elunaria,271,912,3,0
945,Elarianisches Sanktum,271,913,4,0
946,Der Auslass,271,914,5,0
947,Der Brennende Thron,271,915,6,0
948,Kammer der Qualen,271,916,7,0
949,Die Weltenseele,271,917,8,0
950,Sitz des Pantheons,271,918,9,0
951,Oberdeck,271,919,10,0
952,Unterdeck,271,920,11,0
953,Stasisblock: Trion,272,889,1,0
954,Stasisblock: Maximus,272,890,2,0
955,Azurmythosinsel,273,891,0,0
956,Ebene 1,273,892,1,0
957,Ebene 2,273,893,2,0
958,Ebene 3,273,894,3,0
959,Die Tode von Chromie,274,897,0,0
960,Obsidiandrachenschrein,274,898,1,0
961,Andorhal,274,899,2,0
962,Hyjal,274,900,3,0
963,Der Brunnen der Ewigkeit,274,901,4,0
964,Stratholme,274,902,5,0
965,Atal'Dazar,275,934,1,0
966,Opfergrube,275,935,2,0
967,Oberdeck,276,940,1,0
968,Unterdeck,276,941,2,0
976,Zugdepot,225,606,0,0
977,Vordere Waggons,225,609,3,0
981,Ebene 1,231,637,0,0
982,Ebene 2,231,638,1,0
983,Ebene 1,232,657,0,0
984,Ebene 2,232,658,1,0
985,Tol Dagor,277,974,0,0
986,Der Abfluss,277,975,1,0
987,Die Brigg,277,976,2,0
988,Gefängnisblock,277,977,3,0
989,Offiziersquartiere,277,978,4,0
990,Wärterwehr,277,979,5,0
991,Wärterspitze,277,980,6,0
992,Sturmwind,278,1012,0,0
993,Das Verlies,278,1013,1,0
994,Obere Etage,279,1016,0,0
995,Das Große Foyer,279,1015,1,0
996,Der Keller,279,1017,2,0
997,Die Katakomben,279,1018,3,0
998,Der Durchbruch,279,1029,4,0
999,Erdgeschoss,280,1030,0,0
1000,Oberes Stockwerk,280,1031,1,0
1001,Schrein des Sturms,281,1039,0,0
1002,Sturmend,281,1040,1,0
1003,Der Tiefenpfuhl,282,1041,0,0
1004,Der Niedergang,282,1042,1,0
1005,Tempel von Sethraliss,283,1038,0,0
1006,Atrium von Sethraliss,283,1043,1,0
1107,Der Niedergang,384,1148,0,0
1108,Halle der Reinigung,384,1149,1,0
1109,Ring der Eindämmung,384,1150,2,0
1110,Archiv der Ewigkeit,384,1151,3,0
1111,Seuchenkammer,384,1152,4,0
1112,Galerie der Fehlschläge,384,1153,5,0
1113,Das Tor ins Vergessen,384,1154,6,0
1114,Der Wuchernde Kern,384,1155,7,0
1115,Schwarzfelstiefen,385,1159,0,0
1116,Der Geschmolzene Kern,385,1160,1,0
1117,Das Große Siegel,386,1163,0,0
1118,Halle der Chronisten,386,1164,1,0
1119,Halle der Hohepriester,387,1167,0,0
1120,Ratskammern,387,1166,1,0
1123,Untere Höhle,388,1171,0,0
1124,Obere Höhle,388,1172,1,0
1125,Oberdecks,389,1173,0,0
1126,Unterdecks,389,1174,1,0
1127,Oberdeck,390,1176,0,0
1128,Unterdeck,390,1177,1,0
1129,Oberdeck,391,1179,0,0
1130,Unterdeck,391,1180,1,0
1132,Obere Höhle,392,1185,1,0
1134,Untere Höhle,392,1184,0,0
1135,Schrein der Schatten,393,1345,0,0
1136,Tentakel der Verderbnis,393,1346,1,0
1137,Die Untere Zitadelle,394,1359,0,0
1138,Der Frostthron,394,1360,1,3
1139,Tol Dagor,395,1349,0,0
1140,Der Abfluss,395,1350,1,0
1141,Die Brigg,395,1351,2,0
1142,Hafen von Zandalar,396,1352,0,0
1143,Der Zocalo,396,1358,1,0
1144,Hallen der Opulenz,396,1353,2,0
1145,Sanktum der Loa,396,1354,3,0
1146,Prozession der Könige,396,1356,4,0
1147,Herz des Imperiums,396,1357,5,0
1148,Das Große Meer,396,1364,6,0
1149,Boralus,396,1367,7,0
1150,Die Halle der Zahnräder,397,1371,0,0
1151,Der Schlafsaal,397,1372,1,0
1153,Tüftlerhof,397,1374,3,0
1155,Startrampe,397,1380,2,0
1156,Ring der Eindämmung,398,1381,0,0
1157,Das Tor ins Vergessen,398,1382,1,0
1158,Mechagon,399,1490,0,0
1159,Das Robodrom,399,1491,1,0
1160,Abflussrohre,399,1493,2,0
1161,Die Unterhalde,399,1494,3,0
1162,Stadt Mechagon,399,1497,4,0
1163,Prozession der Ewigkeit,400,1512,0,0
1164,Hallen der Auserwählten,400,1513,1,0
1165,Tiefschwarze Tiefen,400,1514,2,0
1166,Der Übergang,400,1516,3,0
1167,Die Brutstätte,400,1517,4,0
1168,Der Hofstaat der Königin,400,1518,5,0
1169,Schwelle der Träume,400,1519,6,0
1170,Das Letzte Gefängnis,400,1520,7,0
1171,Die Verheerte Halle,401,1538,0,0
1172,Gewölbe der Schattenflamme,401,1539,1,0
1173,Die Halle des Lichts,402,1540,0,0
1174,Grab des Erdwüters,402,1541,1,0
1175,Die Vier Sitze,402,1542,2,0
1177,Gewölbe der Vergangenen Könige,403,1545,1,0
1178,Der Thron der Uralten Eroberer,403,1546,2,0
1179,Die Karminrote Versammlungshalle,403,1544,0,0
1180,Estrade der Eroberer,404,1547,0,0
1181,Das Warenlager,404,1548,1,0
1182,Schmiede des Unendlichen,404,1549,2,0
1184,Zeitloser Tunnel,143,74,0,0
1185,Höhlen der Zeit,143,75,1,0
1186,Zeitloser Tunnel,405,1552,0,0
1187,Höhlen der Zeit,405,1553,1,0
1188,Stadt Mechagon,406,1573,0,0
1189,Unterhalde,406,1574,1,0
1190,Vision des Schicksals,407,1580,0,0
1191,Annex der Prophezeiung,407,1581,1,0
1192,Ny'alotha,407,1582,2,0
1193,Der Schwarm,407,1590,3,0
1194,Terrasse der Verwüstung,407,1591,4,0
1195,Ritualkammer,407,1592,5,0
1196,Zwielichtlandung,407,1593,6,0
1197,Schlund des Gor'ma,407,1594,7,0
1198,Höhle des Verfalls,407,1595,8,0
1199,Kammer der Wiedergeburt,407,1596,9,0
1200,Kern der Unendlichen Wahrheiten,407,1597,10,0
1202,Terrasse der Reanimation,408,1610,1,0
1206,Knochenbrecherhalle,408,1609,0,0
1207,Hallen der Sühne,409,1663,0,0
1208,Das Schiff der Schmerzen,409,1664,1,0
1209,Die Zuflucht der Seelen,409,1665,2,0
1210,Die Nekrotische Schneise,410,1666,0,0
1211,Flickwerke,410,1667,1,0
1212,Zolramus,410,1668,2,0
1213,Der Unterschlupf des Mittlers,411,1672,0,0
1214,Ring der Schicksale,411,1670,1,0
1215,Ring der Übertragung,411,1671,2,0
1216,Der Schmelztiegel,411,1673,3,0
1217,Acherus – Untere Ebene,394,1681,2,1
1218,Acherus – Obere Ebene,394,1682,3,2
1219,Tiefen der Verzweiflung,412,1675,0,0
1220,Amphitheater der Trauer,412,1676,1,1
1221,Die Andre Seite,413,1680,0,0
1222,Mechagon,413,1678,1,1
1223,Zul'Gurub,413,1679,2,2
1224,Ardenwald,413,1677,3,3
1225,Theater der Schmerzen,414,1683,0,0
1226,Kammer der Eroberung,414,1684,1,0
1227,Altäre der Agonie,414,1685,2,0
1228,Obere Tunnel des Gemetzels,414,1686,3,0
1229,Untere Tunnel des Gemetzels,414,1687,4,0
1230,Seuchensturz,415,1674,0,0
1231,Das Schwärende Sanktum,415,1697,1,0
1232,Ebenen von Sündensturz,416,1699,0,0
1233,Tiefen von Sündensturz,416,1700,1,0
1234,Das Blätterdach,417,1703,0,0
1235,Der Stamm,417,1701,1,0
1236,Die Wurzeln,417,1702,2,0
1237,Archonhöhe,418,1707,0,0
1238,Sanktum der Bindung,418,1708,1,0
1239,Aufstieg der Ehre,419,1692,0,0
1240,Gärten der Rast,419,1693,1,0
1241,Quell der Treue,419,1694,2,0
1242,Sitz der Archon,419,1695,3,0
1243,Der Große Gang,420,1735,0,0
1244,Die Gestohlenen Vorräte,420,1744,1,0
1245,Hallen der Getreuen,420,1745,2,0
1246,Gefängnis des Stolzes,420,1746,3,0
1247,Festmahl der Arroganz,420,1750,4,0
1248,Sanktum der Nachtverhüllten,420,1747,5,0
1249,Das Observatorium,420,1748,6,0
1250,Grube der Qualen - Oben,421,1820,0,0
1251,Grube der Qualen - Unten,421,1821,1,0
1252,Die Feuerlande,422,1958,0,0
1253,Sulfuronfestung,422,1959,1,0
1254,Der Verhüllte Markt,423,1989,0,0
1255,Die Große Menagerie,423,1990,1,0
1256,Die P.O.S.T.,423,1991,2,0
1257,Myzas Oase,423,1992,3,0
1258,Sturmheim,423,1995,4,0
1259,Aggramars Kammer,423,1997,5,0
1260,Hafen von Boralus,423,1996,6,0
1261,Der Opulente Nexus,423,1993,7,0
1276,Turm der Verdammten,426,1998,0,0
1277,Schattenstahlgießerei,426,1999,1,1
1278,Die Folterkammern,426,2000,2,2
1279,Krone von Gorgoa,426,2001,3,3
1280,Spitze der Herrschaft,426,2002,4,4
1283,Unvergängliche Rast,427,2047,0,0
1284,Wiege der Genesis,427,2048,1,0
1285,Die Endlose Gießerei,427,2049,2,0
1286,Ephemere Ebenen,427,2061,3,0
1287,Griff der Herrschaft,427,2050,4,0
