ID,Name_lang,Cost_lang,OutOfError_lang,ToolTip_lang,MinPower,MaxPower,StartPower,CenterPower,RegenerationPeace,RegenerationCombat,BarType,Flags,StartInset,EndInset,FileDataID[0],FileDataID[1],FileDataID[2],FileDataID[3],FileDataID[4],FileDataID[5],Color[0],Color[1],Color[2],Color[3],Color[4],Color[5]
61,Chi,%d Chi,Nicht genügend Chi,"Die Energie, die Eure Angriffe angesammelt haben.",0,100,0,0,0,0,2,2,0,0,457566,457564,449443,0,457565,0,-401539,-16777216,-7678738,-16777216,-598016,0
62,Rettungsfortschritt,,,Bleibt in der Nähe des gestrandeten Druiden!,0,45,1,0,1,1,0,23,0.1328,0.1367,458992,457301,457302,0,457303,0,-1,-1,-5038305,-1,-1,0
63,Ritualfortschritt,,,Bekämpft die Elementare am Portal auf dem Nordunegrat!,0,105,0,0,1,1,0,23,0.1328,0.1367,458992,457301,457302,0,457303,0,-1,-1,-5038305,-1,-1,0
64,Richtungsanzeige,Richtung,,"Dies ist die Richtung, in die sich Lord Rhyolith wendet.",0,50,25,50,0,0,0,6,0.15,0.15,525293,525291,525292,0,0,0,-1,-1,-1,-1,-1,-16777216
65,Konzentration,Konzentration,Konzentration verloren.,"Euer Schaden und Eure Heilung erhöhen sich, während Ihr Euch ganz auf Eure Aufgabe konzentrieren könnt. Diese Boni gehen verloren, sobald Ihr von einem feindlichen Angriff oder Zauber getroffen werdet.",0,100,0,0,5,5,0,6,0.13,0.13,449450,449447,449448,0,446220,0,-1,-1,-1,-1,-1,-16777216
66,Rebellenlager verteidigt,,,Verteidigt das Rebellenlager gegen die Trollangreifer!,0,180,1,0,1,1,0,6,0.1328,0.1367,457295,449447,449468,0,457303,0,-1,-1,-16757025,-1,-1,0
67,Grom'gol verteidigt,,,Verteidigt das Basislager Grom'gol gegen die Trollangreifer!,0,180,1,0,1,1,0,6,0.1328,0.1367,457306,449447,449468,0,457303,0,-1,-1,-1177600,-1,-1,0
68,Beschützt Thrall,,,"Bezwingt die Elementare, die Thrall zu zerreißen drohen!",0,100,0,0,0,0,0,6,0.1328,0.1367,458988,457301,457302,0,457303,0,-1,-1,-6752257,-1,-1,0
69,Beschützt Thrall,,,"Bezwingt die Elementare, die Thrall zu zerreißen drohen!",0,100,0,0,0,0,0,6,0.1328,0.1367,459016,457301,457302,0,457303,0,-1,-1,-16742657,-1,-1,0
72,Beschützt Thrall,,,"Bezwingt die Diener des Zwielichts, die Thrall bedrohen!",0,100,0,0,0,0,0,6,0.1328,0.1367,459008,457301,457302,0,457303,0,-1,-1,-10921639,-1,-1,0
78,Befreit Thrall,,,"Aktiviert die Totems, um Thrall zu befreien!",0,100,0,0,0,0,0,6,0.1328,0.1367,458992,457301,457302,0,457303,0,-1,-1,-65536,-1,-1,0
80,Feuerfedern,Feuerfeder,Ihr habt keine Feuerfedern!,Anzahl der gesammelten Feuerfedern.,0,3,0,0,0,0,0,2,0.27,0.28,0,525288,525289,0,525290,0,-1,-1,-1,-1,-1,0
83,Hau-den-Gnoll,,,Gut zielen!,0,60,60,0,-1,-1,0,6,0.2125,0.2125,533452,533449,533450,533453,533451,0,-1,-1,-1,-1,-1,-16777216
84,Schießbude,,,"Schießt schnell, um mehr Punkte zu verdienen!",0,60,60,0,-1,-1,0,6,0.2125,0.2125,533452,533449,533450,533453,533451,0,-1,-1,-1,-1,-1,-16777216
86,Dampfpanzer-Herausforderung,,,Angriffsbereit!,0,60,60,0,-1,-1,0,6,0.2125,0.2125,533452,533449,533450,533453,533451,0,-1,-1,-1,-1,-1,-16777216
87,Lebenskraft,,,"Belebt die verwundeten Besatzungsmitglieder wieder, bevor ihre Vitalität auf null sinkt.",0,120,50,0,-1,-1,0,6,0.1328,0.1367,457295,457301,457302,0,457303,0,-1,-1,-16711918,-1,-1,0
88,Ringwurf-Herausforderung,,,Ringwurf,0,10,10,0,0,0,3,6,0,0,457617,449432,449453,0,0,0,-1,-1,-3126561,-1,-1,0
89,Fallschirmsprung,,,Verbleibende Fallschirme,0,4,4,0,0,0,3,6,0,0,457617,449432,449453,0,0,0,-1,-1,-3126561,-1,-1,0
90,Sande der Zeit,Sande der Zeit,Im Stundenglas ist kein Sand mehr!,"Anzahl der Male, die das Stundenglas die Zeit zurückdrehen kann.",0,5,5,0,0,0,0,4,0,0,0,533349,533350,0,0,0,-1,-1,-1,-1,-1,-16777216
91,Den Stab aufladen,,,"Tötet uralte Geister, um Pei-Zhis Stab aufzuladen und das Ritual zu unterbrechen!",0,100,0,0,0,0,0,6,0.1328,0.1367,449450,457301,457302,0,457303,0,-1,-1,-8053343,-1,-1,-16777216
92,Gleichgewicht,Gleichgewicht,,"Zeigt das Gleichgewicht der Spielercharaktere an, die sich auf der rechten und linken Flanke von Todesschwinges Rücken befinden. Todesschwinge wird einen Überschlag fliegen, wenn er spürt, dass alle seiner Gegner auf einer Seite stehen.",0,100,50,100,0,0,0,10,0.15,0.15,525293,525291,525292,0,0,0,-1,-1,-1,-1,-1,-16777216
93,Meditation,,,Findet Eure Mitte.,0,100,50,0,0,0,0,6,0.1328,0.1367,457321,457301,457302,457320,457303,0,-1,-1,-16742657,-1,-1,0
94,Die Brücke zwischen Himmel und Erde,,,"Haltet die Angreifer von Pei-Zhi fern, während er das Ritual durchführt!",0,100,0,0,0,0,0,6,0.1328,0.1367,449450,449447,449448,449451,449449,0,-1,-1,-11608077,-1,-70400,0
95,Dämonensaft (alt),Dämonensaft (alt),"Ihr braucht mehr Furor, um das zu tun!",Wird von Fähigkeiten während der Metamorphose aufgebraucht.,0,1000,200,0,0,0,0,2,0.2,0.2,462333,462330,462331,462334,462332,0,-1,-1,-1,-1,-1,-16777216
97,Klarheit der Gedanken,Klarheit,Eure geistigen Energien sind noch nicht wieder aufgefüllt.,,0,3,0,0,0,0,2,0,0.27,0.28,0,525288,525289,0,525290,0,-1,-1,-1,-1,-1,0
103,Schlammbalken,,,Wie viel Schlamm Ihr habt.,0,100,10,0,0,0,1,147,0.1,0.17,457569,0,457567,0,0,0,-1,-16777216,-7690425,-16777216,-16777216,-16777216
104,Geht in den Traum über,Träumt,Euer Geist hat sich vom letzten Traum noch nicht erholt.,,0,3,0,0,0,0,2,0,0.27,0.28,0,525288,525289,0,525290,0,-1,-1,-1,-16777216,-1,-16777216
105,Counter Test,,,,0,101,0,0,0,0,4,384,0,0,533341,0,0,0,0,533342,-1,-16777216,-16777216,-16777216,-16777216,-1
106,Faustbalken,,,Schlagt so fest zu wie Ihr nur könnt!,0,100,0,0,0,0,2,2,0,0,457602,0,457570,0,457565,0,-1,-10790053,-65536,-16777216,-20705,-16777216
107,Verderbtes Blut,Verderbtes Blut,,"Todesschwinges verderbtes Blut verursacht um so höheren Feuerschaden, je niedriger seine Gesundheit sinkt. Auf jeweils 15%, 10% und 5% verbleibender Gesundheit wird er einen Blutsturz erleiden, wodurch sich die Menges des verderbten Bluts verdoppelt.",0,100,0,50,0,0,0,10,0.15,0.15,0,533343,533344,533346,533345,0,-1,-1,-1,-1,-1,-16777216
110,Statische Aufladung,Statische Aufladung,,[PH]Erhöht die Effekte (Betäubungsdauer und Schaden) der Fähigkeiten des Blitzbosses.,0,100,0,0,0,0,0,2,0.15,0.15,457319,449467,457317,457320,457318,0,-1,-1,-1,-1,-1,-16777216
113,Hass,Hass,Null Hass.,Euer Hass für das Sha nimmt mit der Zeit zu oder wenn Ihr von einer seiner Fähigkeiten getroffen werdet.,0,60,0,0,0.2,0.2,0,4,0.13,0.14,457315,449447,449448,449451,449449,0,-1,-1,-65536,-4113,-65536,-16777216
114,Ho-zen gestört,Ho-zen gestört,Die Ho-zen-Party ist in vollem Gang!,"Anzahl der gestörten Ho-zen-Partygäste.|n|nStört die gesamte Party, um den Zorn Uuk-Uuks auf Euch zu ziehen!",0,40,0,0,0,0,4,390,0,0,633766,0,0,0,0,633767,-1,-16777216,-16777216,-16777216,-16777216,-602368
115,Instabile Funken,Instabile Funken,Ihr braucht mehr instabile Funken.,Instabile Funken werden Euren nächsten Zauber 'Feuersbrunst' oder 'Seelenfeuer' verstärken.,0,30,0,0,0,0,0,259,0.1328,0.1367,458992,457301,457302,0,457303,0,-1,-1,-65536,-1,-1,-16777216
116,Hitzegrad,Hitze,,"Zählt, wie viel verderbtes Blut von diesem schrecklichen Gemisch absorbiert worden ist.",0,9,0,0,0,0,4,2,0,0,533347,0,0,0,0,533348,-1,-16777216,-16777216,-16777216,-16777216,-16777216
117,Schießbude,,,"Ihr benötigt 25 Treffer, um zu gewinnen!",0,25,0,0,0,0,4,388,0,0,533341,0,0,0,0,533342,-1,-16777216,-16777216,-16777216,-16777216,-1
129,Dampfpanzer-Herausforderung,,,Landet so viele Treffer wie möglich!,0,100,0,0,0,0,4,260,0,0,533341,0,0,0,0,533342,-1,-16777216,-16777216,-16777216,-16777216,-1
133,Hau-den-Gnoll,,,Gut zielen!,0,100,0,0,0,0,4,260,0,0,533341,0,0,0,0,533342,-1,-16777216,-16777216,-16777216,-16777216,-1
134,Blanches Hammerbräu,,,"Sorgt dafür, dass die Bierfässer nicht anfangen zu brennen, damit Blanches Meisterwerk gelingt.",0,100,0,0,0,0,0,6,0.1328,0.1367,653596,653593,653594,653597,653595,0,-1,-1,-5268647,-1,-1,-16777216
137,Überlebensring: Flammen,,,Nicht sterben!,0,60,0,0,1,1,0,6,0.1328,0.1367,457325,457301,457302,0,0,0,-1,-16777216,-1,-1,-1,-16777216
139,Überlebenstimer,,,Nicht sterben!,0,60,60,0,-1,-1,0,6,0.1328,0.1367,457325,457301,457302,0,0,0,-1,-1,-1,-1,-1,-16777216
141,Geistverschiebung (Countdown),,,,0,15,15,0,-1,-1,2,6,0,0,457623,449442,449443,0,0,0,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
148,Karrenkontrolle,Karrenkontrolle,Außer Kontrolle!,"Die Kontrolle über den Karren hängt davon ab, wie viele Horde- und Allianzspieler in der Nähe sind.",0,100,50,0,0,0,0,2,0.13,0.13,449450,449447,449448,0,449449,0,-1,-1,-1,-1,-1,-16777216
149,Aysas Meditation,,,Beschützt Aysa während sie meditiert.,0,90,0,0,1,1,0,6,0.1328,0.1367,457325,457301,457302,0,0,0,-1,-16777216,-1,-1,-1,-16777216
151,Hairitt,,,Haltet Euch am Hai fest! Lasst Euch von ihr nicht abschütteln!,0,100,50,0,-1,-1,0,6,0.1328,0.1367,457328,457301,457302,0,457303,0,-1,-1,-2293246,-1,-1,-16777216
158,Die Heilung von Shen-zin Su,,,"Rettet und beschützt die Heiler, bis Shen-zin Sus Wunde geheilt ist.",0,500,0,0,0,0,0,22,0.1328,0.1367,525287,457301,457302,0,0,0,16777215,0,2877779,16777215,16777215,0
165,Hass,,,"Zügelt Euren Hass, indem Ihr in den Teichen der Harmonie steht!",0,100,0,0,1,1,0,6,0.1328,0.1367,459004,457301,457302,0,457303,0,-1,-1,-196608,-1,-1,-16777216
171,Spuckebalken,,,Wie viel Spucke Ihr habt.,0,100,0,0,0,0,1,130,0.1,0.17,457569,0,457567,0,0,0,-1,-16777216,-10044673,-16777216,-16777216,-16777216
175,Wahrhaft ultimative Kraft,Wahrhaft ultimative Kraft,Ihr seid zu schwach.,"Ihr absorbiert die rohe Macht des Sha, während Ihr seine Maifestationen tötet.",0,100,10,0,-1,-1,0,6,0.13,0.14,458992,457301,457302,449431,457303,0,-1,-1,-65536,-1,-1,-16777216
176,Viskosität,Viskosität,Minimale Viskosität,"Die Leiste füllt sich, während das Harz zunehmend aushärtet. Springt, damit es nicht gänzlich fest wird!",0,100,50,0,2,2,0,6,0.13,0.14,457315,449447,449448,449451,449449,0,-1,-1,-31232,-4113,-12800,-16777216
177,Bo Dschungelbräu,,,Sammelt das Bier von den Ho-zen-Piraten auf der Insel ein.,0,100,0,0,0,0,0,6,0.1328,0.1367,457325,457301,457302,0,457303,0,-1,-1,-5268647,-1,-1,-16777216
178,Wille,Wille,Euer Wille ist erschöpft!,"Ihr kämpft darum, die Kontrolle über Eure neue Gestalt zu behalten. Wenn Euer Wille erschöpft ist, wird Euer Bewusstsein schwinden...",0,100,100,0,0,0,0,10,0.13,0.13,628130,628127,628128,0,628129,0,-1,-1,-1,-1,-1,-16777216
179,Vus Schattenflasche,,,Wie viel Schatten Ihr habt.,0,100,0,0,0,0,1,130,0.1,0.17,457569,0,457567,0,0,0,-1,-16777216,-11402617,-16777216,-16777216,-16777216
183,Meditation,,,Findet Eure Mitte.,0,100,50,0,0,0,0,6,0.1328,0.1367,627342,457301,457302,627343,457303,0,-1,-1,-16742657,-1,-1,-16777216
195,Überlebensring: Klingen,,,Nicht sterben!,0,60,0,0,1,1,0,6,0.1328,0.1367,457325,457301,457302,0,0,0,-1,-16777216,-1,-1,-1,-16777216
199,Faustbalken,,,Schlagt so fest zu wie Ihr nur könnt!,0,100,0,0,0,0,2,2,0,0.15,629942,629939,629940,0,629941,0,-1,-1,-1,-16777216,-20705,-16777216
203,Läuterung des Teiches des Lebens,,,Bezwingt die Präsenz des Sha am Teich des Lebens.,0,40,0,0,0,0,0,6,0.1328,0.1367,0,653598,653599,653601,653600,0,-1,-1,-1,-1,-1,-16777216
204,Amethystversteinerung,Amethystversteinerung,Nicht genug Alternativkraft,"Ihr werdet in Amethyst verwandelt! Wenn dieser Prozess beendet ist, werdet Ihr bewegungs- und handlungsunfähig.|n|nWährend dieses Prozesses wird Eure Bewegungsgeschwindigkeit zunehmend verringert, dafür wird jedoch all Euer erlittener Schattenschaden um 90% reduziert.",0,100,5,0,0,0,0,6,0.13,0.13,629030,629037,629029,0,629038,0,-1,-1,-1,-1,-1,-16777216
205,Kobaltversteinerung,Kobaltversteinerung,Nicht genug Alternativkraft,"Ihr werdet in Kobalt verwandelt! Wenn dieser Prozess beendet ist, werdet Ihr bewegungs- und handlungsunfähig.|n|nWährend dieses Prozesses wird Eure Bewegungsgeschwindigkeit zunehmend verringert, dafür wird jedoch all Euer erlittener Frostschaden um 90% reduziert.",0,100,5,0,0,0,0,6,0.13,0.13,629032,629037,629031,0,629038,0,-1,-1,-1,-1,-1,-16777216
206,Jadeversteinerung,Jadeversteinerung,Nicht genug Alternativkraft,"Ihr werdet in Jade verwandelt! Wenn dieser Prozess beendet ist, werdet Ihr bewegungs- und handlungsunfähig.|n|nWährend dieses Prozesses wird Eure Bewegungsgeschwindigkeit zunehmend verringert, dafür wird jedoch all Euer erlittener Naturschaden um 90% reduziert.",0,100,5,0,0,0,0,6,0.13,0.13,629034,629037,629033,0,629038,0,-1,-1,-1,-1,-1,-16777216
207,Jaspisversteinerung,Jaspisversteinerung,Nicht genug Alternativkraft,"Ihr werdet in Jaspis verwandelt! Wenn dieser Prozess beendet ist, werdet Ihr bewegungs- und handlungsunfähig.|n|nWährend dieses Prozesses wird Eure Bewegungsgeschwindigkeit zunehmend verringert, dafür wird jedoch all Euer erlittener Feuerschaden um 90% reduziert.",0,100,5,0,0,0,0,6,0.13,0.13,629036,629037,629035,0,629038,0,-1,-1,-1,-1,-1,-16777216
213,Jinyuverteidigung,,,Baufortschritt,0,1000,0,0,0,0,0,4,0.1328,0.1367,459016,457301,457302,449451,457303,0,-1,-1,-16730159,-1,-1,-16777216
214,Teufelskraft,,,"Absorbiert Teufelsenergie, indem Ihr Dämonen in der Nähe tötet.",0,100,0,0,0,0,0,86,0.086,0.086,0,1036120,1036121,1036123,1036122,0,-1,-1,-1,-1,-1,-16777216
216,Gnomenverteidigung,,,Baufortschritt,0,1000,0,0,0,0,0,4,0.1328,0.1367,457311,457301,457302,449451,457303,0,-1,-1,-4825088,-5224954,-1,-16777216
220,Zwergenverteidigung,,,Baufortschritt,0,1000,0,0,0,0,0,4,0.1328,0.1367,457327,457301,457302,449451,457303,0,-1,-1,-12566464,-1,-1,-16777216
221,Pandarenverteidigung,,,Baufortschritt,0,1000,0,0,0,0,0,4,0.1328,0.1367,610155,457301,457302,449451,457303,0,-1,-1,-4614848,-924892,-1,-16777216
222,Entfernung der Anomalie,,,,0,100,0,0,0,0,2,2,0,0,669472,669469,669470,0,669471,0,-1,-1,-1,-16777216,-1,-16777216
223,Nachtelfenverteidigung,,,Baufortschritt,0,1000,0,0,0,0,0,4,0.1328,0.1367,525287,457301,457302,449451,457303,0,-1,-1,-9391552,-13215964,-11667684,-16777216
229,Schießbude,,,"Schießt schnell, um mehr Punkte zu verdienen!",0,1200,1200,0,-1,-1,0,6,0.1328,0.1367,462333,462330,462331,462334,462332,0,-1,-1,-1,-1,-1,-16777216
234,Kondensatorenergie,,,,0,100,0,0,0,0,0,2,0,0,457328,457301,457302,0,457303,0,-1,-1,-1,-16777216,-1,-16777216
237,Ladungssniveau,,,Das Energieniveau der Leitung.,0,3,1,0,0,0,0,2,0,0,0,840384,840385,0,0,0,-1,-1,-1,-1,-1,-16777216
238,Leitungsenergie,Leitungsenergie,Leitungsenergie,"Das Energieniveau der Leitung, die gerade von Lei Shen aufgeladen wird.",0,100,0,0,0,0,0,6,0.13,0.13,653596,653593,796705,653597,653595,0,-1,-1,-1,-1,-1,-16777216
240,Ladungssniveau,,,Das Energieniveau der Leitung.,0,3,1,0,0,0,0,2,0,0,0,840390,840391,0,0,0,-1,-1,-1,-1,-1,-16777216
241,Ladungssniveau,,,Das Energieniveau der Leitung.,0,3,1,0,0,0,0,2,0,0,0,840388,840389,0,0,0,-1,-1,-1,-1,-1,-16777216
242,Ladungssniveau,,,Das Energieniveau der Leitung.,0,3,1,0,0,0,0,2,0,0,0,840386,840387,0,0,0,-1,-1,-1,-1,-1,-16777216
243,Schatzkammer des Donnerkönigs,,,Während dieses Beutezuges von den Mogu gestohlenes Gold.,0,9999,0,0,0,0,4,22,0,0,796706,0,0,0,0,796707,-1,-16777216,-16777216,-16777216,-16777216,-1
244,Energieniveau,,,Die Trilliumbarren laden sich in einer Gussform in der Nähe auf.,0,200,0,0,0,0,0,6,0.1328,0.1367,0,840432,840433,840435,840434,0,-1,-1,-1,-1,-1,-16777216
245,Schmiedefortschritt,,,Fortschritt des himmlischen Schmieds beim Schmieden der Blitzlanze.,0,160,0,0,0,0,0,6,0.1328,0.1367,653596,653593,796705,653597,653595,0,-1,-1,-1,-1,-1,-16777216
247,Artefakte gesammelt,,,"Rast durch das Ausgrabungsgelände der Großblütenmine, um so viele Artefakte wie möglich zu sammeln!",0,150,0,0,0,0,0,6,0.1328,0.1367,457316,457301,457302,449451,457303,0,-1,-1,-14234,-1,-1,-16777216
248,Urtharges' Schild,,,"Urtharges wird von einem mächtigen Schild geschützt. Ihr könnt geringe Elementare töten, um den Schild zu schwächen.",0,100,100,0,0,0,0,6,0.1328,0.1367,459004,457301,457302,0,0,0,-1,-1,-20992,-1,-1,-16777216
253,Wut,,,Der Kriegshymnenorc wird mit steigender Wut gefährlicher.,0,3,0,0,0,0,0,10,0,0,0,840388,840389,0,0,0,-1,-1,-1,-1,-1,-16777216
254,Aggression,,,Bei steigender Aggression verhält sich der Schwarzfelsorc aggressiver und bei fallender Aggression defensiver.,0,4,2,0,0,0,0,40,0.1328,0.1367,459008,457301,0,627343,0,0,-1,-1,-1,-1,-1,-16777216
257,Stolz,Stolz,Ihr seid demütig.,"Verursacht bei Treffern von 'Wachsender Stolz' folgende Effekte: 
 'Platzender Stolz' bei 25 Stolz. 
 'Projektion' bei 50 Stolz. 
 'Aura des Stolzes' bei 75 Stolz. 
 'Überwältigt' bei 100 Stolz.",0,100,0,0,0,0,0,83,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-1,-1,-1,-16777216
258,Verderbnis,Verderbnis,Ihr seid geläutert.,"Ihr seid von Sha-Energien verderbt. Wenn Ihr Eure Verderbnis verringern könnt, besteht Ihr Norushens Prüfung.",0,100,75,0,0,0,0,82,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-1,-1,-1,-16777216
259,Defensivsystemüberbrückungsenergie,Defensivsystemüberbrückungsenergie,Defensivsystemüberbrückungsenergie,"Die Energiemenge, die zur Überbrückung des Defensivsystems benötigt wird.",0,50,0,0,0,0,0,6,0.13,0.13,0,898400,898401,898403,898402,0,-1,-1,-1,-1,-1,-16777216
263,Garroshs Energie,Garroshs Energie,Garroshs Energie,Garrosh absorbiert Energie aus dem Herzen von Y'Shaarj.,0,100,0,0,0,0,0,6,0.2,0.2,0,898404,898405,898407,898406,0,-1,-1,-9691459,-9691459,-9691459,-16777216
266,Turmstärke,,,"Besiegt die Verteidiger dieses Turms, um dessen Stärke zu verringern.",0,100,100,0,0,0,0,6,0.1328,0.1367,459008,457301,457302,0,449449,0,-1,-1,-6908266,-1,-2416608,-16777216
267,Defensivsystemüberbrückungsenergie,Defensivsystemüberbrückungsenergie,Defensivsystemüberbrückungsenergie,"Die Energiemenge, die zur Überbrückung des Defensivsystems benötigt wird.",0,50,0,0,0,0,0,2,0.13,0.13,0,898400,898401,898403,898402,0,-1,-1,-1,-1,-1,-16777216
268,Verderbnis,Verderbnis,Ihr seid geläutert.,"Ihr seid von Sha-Energien verderbt. Wenn Ihr Eure Verderbnis verringern könnt, besteht Ihr Norushens Prüfung.",0,100,75,0,0,0,0,82,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-1,-1,-1,-16777216
271,Resonanzleerenattraktor aus Platonium mit Kristallkern,,,"Füllt die Anzeige mit Leerenenergie, indem Ihr Schattenmondorcs in der Nähe tötet.",0,100,0,0,0,0,0,6,0.1328,0.1367,457322,457301,457302,449451,457303,0,-1,-1,-6675498,-1,-1,-16777216
274,Befreite Sklaven,,,Anzahl der aus den Händen der Oger befreiten Sklaven.,0,99,0,0,0,0,4,22,0,0,796706,0,0,0,0,633767,-1,-16777216,-16777216,-16777216,-16777216,-1
280,Illonas Fortschritt,,,Ilona setzt den Eisernen Öler außer Betrieb. Beschützt sie!,0,100,0,0,0,0,0,6,0.1328,0.1367,457311,457301,457302,449451,457303,0,-1,-1,-6675498,-1,-1,-16777216
281,Dampfkraft,Dampfkraft,Nicht genügend Treibstoff,"Energie, die zum Zerbrechen von Felsen und Mauern dient.",0,60,60,0,0,0,0,6,0.1328,0.1367,457299,457296,457297,0,0,0,-1,-1,-1,-1,-1,-16777216
284,Hitzegrad,Brennstoff,Qualmt,"Das Herz des Berges löst mehr Druckwellen aus, je mehr es sich erhitzt.",0,100,0,0,0,0,0,19,0.1328,0.1367,458992,457301,457302,449451,449449,0,-1,-1,-871119,-1,-1,-16777216
287,Rage,Brennstoff,Qualmt,,0,100,0,0,0,0,0,83,0.13,0.13,459004,628127,628128,462334,0,0,-1,-1,-1,-1,-1,-16777216
290,Eingesammeltes Holz,,,"Beschützt Eure Bauern, während sie Holz sammeln.",0,100,0,0,0,0,0,6,0.1328,0.1367,457324,457301,446219,653597,446220,0,-1,-1,-7050445,-1,-1,-16777216
291,Siegpunkte,,,"Bestimmt, was Ihr schließlich als Belohnung erhaltet.",0,9999,0,0,0,0,4,772,0,0,985508,0,0,0,0,985509,-1,-16777216,-16777216,-16777216,-16777216,-1
292,Aufwärmperiode,Zeit,Nicht aufgewärmt,Bereitet die letzte Bombardierungssequenz vor.,0,100,0,0,0,0,1,10,0,0,458994,449477,457582,449481,0,0,-31744,-16777216,-31744,-16777216,-16777216,-16777216
293,Gemütszustand,,,"Die Entfernung zu seinem Zwilling erzürnt den Ogron.
Tempo erhöht.
Zauber- und Kanalisierungstempo erhöht.",1,100,0,0,0,0,0,2,0.1328,0.1367,0,1041330,1041331,1041333,1041332,0,-1,-1,-1,-1,-1,-16777216
295,Pilzsaft,,,"Füllt das Gefäß mit Pilzsaft, indem Ihr in der Blutdornhöhle saftige Pilze zerdrückt.",0,20,0,0,0,0,1,6,0.1328,0.1367,457569,457569,457567,0,0,0,-1,-1,-65435,-1,-1,-16777216
296,K'aras Energie,K'aras Energie,K'aras Energie,Verteidigt K'ara!,0,100,0,0,0,0,0,2,0.14,0.14,0,1036804,1036805,1036807,1036806,0,-1,-1,-9691459,-9691459,-9691459,-16777216
297,Widerstandsfähigkeit des Fahrzeugs,,,,0,100,0,0,0,0,0,0,0.1328,0.1367,457299,457296,457297,457300,457298,0,-1,-1,-1,-1,-1,-16777216
298,Nullifikationsbarriere,,,,0,15000000,0,0,0,0,0,83,0.086,0.086,0,1036120,1036121,1036123,1036122,0,-1,-1,-1,-1,-1,-16777216
