ID,HordeName_lang,AllianceName_lang,Description_lang,Tooltip_lang,GarrTypeID,BuildingType,HordeGameObjectID,AllianceGameObjectID,GarrSiteID,UpgradeLevel,BuildSeconds,CurrencyTypeID,CurrencyQty,HordeUiTextureKitID,AllianceUiTextureKitID,IconFileDataID,AllianceSceneScriptPackageID,HordeSceneScriptPackageID,MaxAssignments,ShipmentCapacity,GarrAbilityID,BonusGarrAbilityID,GoldCost,Flags
51,Lagerhaus,Lagerhaus,"Das Lagerhaus bietet genug Platz, um sowohl Eure Gegenstände als auch die der Garnison sicher verwahren zu können.",Ermöglicht Euch Zugang zu Eurer persönlichen Bank und erhöht die Gesamtzahl an aktiven Arbeitsaufträgen für alle Gebäude um 5.,2,15,230437,224854,0,1,3600,824,50,140,71,975745,1200,1199,0,5,0,0,150,1
52,Wiederverwertung,Wiederverwertung,In der Wiederverwertung wird der Müll anderer Leute in Eure Reichtümer verwandelt.,"Ermöglicht, bei Missionen gelegentlich Bergungsgut zu finden.",2,14,230440,224853,0,1,3600,824,50,141,64,975742,1202,1201,0,1,0,0,150,1
60,Schmiede,Schmiede,Die Schmiede stellt von Schmieden benötigte Komponenten sowie Waffen und Rüstungen für den Kampf her.,Ermöglicht die Herstellung von Erzeugnissen der Schmiedekunst und gewährt Arbeitsaufträge.,2,17,230448,225537,0,1,3600,824,50,5,4,4620670,1204,1203,0,7,0,0,150,1
61,Frostwallmine,Mondsturzausgrabung,"Die Mine war vor langer Zeit aufgegeben worden, doch in ihren Tiefen harren immer noch Reichtümer auf ihre Entdeckung.","Ermöglicht Spielercharakteren, draenische Steine aus Mineraladern in Draenor zu fördern. Draenische Steine können in Arbeitsaufträge für Draenormineralien umgewandelt werden.",2,1,230466,225538,0,1,3600,824,50,160,33,4620679,1206,1205,0,7,0,0,0,0
62,Frostwallmine,Mondsturzausgrabung,"Die Mine war vor langer Zeit aufgegeben worden, doch in ihren Tiefen harren immer noch Reichtümer auf ihre Entdeckung.","Bergbauanhänger können hier arbeiten, was einen einzigartigen Bonus gewährt. Außerdem enthält ein neuer Grubenschacht weitere Adern und ermöglicht bis zu 14 Arbeitsaufträge gleichzeitig.",2,1,230467,225539,0,2,3600,824,50,160,33,4620679,1208,1207,0,14,52,0,300,1
63,Frostwallmine,Mondsturzausgrabung,"Die Mine war vor langer Zeit aufgegeben worden, doch in ihren Tiefen harren immer noch Reichtümer auf ihre Entdeckung.",Ein letzter Grubenschacht ermöglicht den Zugang zu reichen Erzadern. Zusätzlich patrouillieren Garnisonswachen in der Mine und halten angriffslustige Goren fern. Ermöglicht außerdem bis zu 21 Arbeitsaufträge gleichzeitig.,2,1,230468,225540,0,3,3600,824,100,160,33,4620679,1210,1209,0,21,52,0,500,1
64,Angelhütte,Angelhütte,"In der Angelhütte gibt es alles, was man braucht, um einen dicken Fisch zu fangen.","Ermöglicht es Euch, in den Gewässern der Garnison kleine draenische Fische zu fangen. Gewährt außerdem Zugriff auf tägliche Angelquests.",2,24,230984,230985,0,1,3600,824,50,134,85,4620674,1212,1211,0,1,227,0,0,0
65,Stall,Stall,Der Stall bietet erhebliche Verbesserungen für Eure Reittiere.,Ermöglicht das Fangen und Ausbilden spezieller Reittiere auf Draenor. Lässt Euch außerdem im Freien von Draenor von Eurem Reittier aus mit Objekten interagieren.,2,11,230469,225577,0,1,3600,824,150,151,68,975744,1214,1213,3,1,0,0,150,1
66,Stall,Stall,Der Stall bietet erhebliche Verbesserungen für Eure Reittiere.,"Gegnerische Angriffe machen Euch nicht mehr benommen, während Ihr im Freien von Draenor auf einem Reittier unterwegs seid.",2,11,230470,225578,0,2,3600,824,900,152,69,975744,1216,1215,5,3,0,0,300,1
67,Stall,Stall,Der Stall bietet erhebliche Verbesserungen für Eure Reittiere.,Erhöht die Reitgeschwindigkeit in Draenor um 20%.,2,11,230471,225579,0,3,3600,824,1200,153,70,975744,1218,1217,7,5,0,0,500,1
76,Alchemielabor,Alchemielabor,Das Alchemielabor stellt eine Reihe von Reagenzien und alchemistischen Wundern her.,Ermöglicht die Herstellung von Erzeugnissen der Alchemie und gewährt Arbeitsaufträge.,2,16,230443,227179,0,1,3600,824,50,23,20,4620669,1282,1281,0,7,0,0,150,1
90,Gerberei,Gerberei,"In der Gerberei wird rohes Leder zu robusten Lederwaren verarbeitet, die für jeden Abenteurer nützlich sind.",Ermöglicht die Herstellung von Erzeugnissen der Lederverarbeitung und gewährt Arbeitsaufträge.,2,22,230457,227070,0,1,3600,824,50,114,97,133611,1316,1315,0,7,0,0,150,1
91,Ingenieurlabor,Ingenieurlabor,Das Ingenieurlabor stellt viele nützliche Dinge und Teile für unerschrockene Tüftler sowie wundersame mechanische Gerätschaften her.,Ermöglicht die Herstellung von Ingenieursgegenständen und gewährt Arbeitsaufträge.,2,19,230454,227072,0,1,3600,824,50,123,39,136243,1318,1317,0,7,0,0,150,1
93,Verzauberungsatelier,Verzauberungsatelier,Das Verzauberungsatelier stellt sowohl Reagenzien als auch verwendbare Gegenstandsverzauberungen her.,"Ermöglicht die Herstellung von Gegenständen der Verzauberkunst und ermöglicht Charakteren ohne Verzauberfertigkeit, Gegenstände zu entzaubern. Gewährt außerdem Arbeitsaufträge.",2,18,230451,227073,0,1,3600,824,50,126,80,4620672,1320,1319,0,7,0,0,150,1
94,Maßschneiderei,Maßschneiderei,Die Maßschneiderei ist Eure erste Anlaufstelle für Stofferzeugnisse aller Art.,Ermöglicht die Herstellung von Schneidereierzeugnissen und gewährt Arbeitsaufträge.,2,23,230463,227180,0,1,3600,824,50,111,91,4620681,1322,1321,0,7,0,0,150,1
95,Schreibstube,Schreibstube,"Die Schreibstube fertigt magische Tinten, Farbstoffe und Papier an und kann Glyphen sowie magische Gegenstände herstellen.",Ermöglicht die Herstellung von Erzeugnissen der Inschriftenkunde und gewährt Arbeitsaufträge.,2,20,230427,227074,0,1,3600,824,50,120,94,4620676,1324,1323,0,7,0,0,150,1
96,Juwelenschleiferei,Juwelenschleiferei,In der Juwelenschleiferei werden beeindruckende Edelsteine und andere Schmuckstücke hergestellt.,Ermöglicht die Herstellung von Juwelierskunstgegenständen und gewährt Arbeitsaufträge.,2,21,230460,227075,0,1,3600,824,50,117,77,4620677,1326,1325,0,7,0,0,150,1
111,Handelsposten,Handelsposten,Der Handelsposten ist das Zentrum des Handels der Garnison mit den Einheimischen Draenors.,"Jeden Tag kommt ein Händler vorbei, bei dem Ihr Handwerkswaren kaufen könnt. Ermöglicht, Handwerksmaterialien gegen Garnisonsressourcen einzutauschen.",2,6,230472,227673,0,1,3600,0,0,154,72,975746,1252,1251,0,7,0,0,300,1
117,Schmiede,Schmiede,Die Schmiede stellt von Schmieden benötigte Komponenten sowie Waffen und Rüstungen für den Kampf her.,"Ermöglicht Anhängern mit der Eigenschaft 'Schmiedekunst', hier zu arbeiten, was einen einzigartigen Bonus gewährt. Ermöglicht außerdem bis zu 14 Arbeitsaufträge gleichzeitig.",2,17,230449,227588,0,2,3600,824,100,129,83,4620670,1284,1283,0,14,55,0,300,1
118,Schmiede,Schmiede,Die Schmiede stellt von Schmieden benötigte Komponenten sowie Waffen und Rüstungen für den Kampf her.,Schaltet Schmiedemissionen frei und ermöglicht bis zu 21 Arbeitsaufträge gleichzeitig.,2,17,230450,227589,0,3,3600,824,300,130,84,4620670,1286,1285,0,21,55,0,500,1
119,Alchemielabor,Alchemielabor,Das Alchemielabor stellt eine Reihe von Reagenzien und alchemistischen Wundern her.,"Ermöglicht Anhängern mit der Eigenschaft 'Alchemie', hier zu arbeiten, was einen einzigartigen Bonus gewährt. Ermöglicht außerdem bis zu 14 Arbeitsaufträge gleichzeitig.",2,16,230444,227590,0,2,3600,824,100,24,21,4620669,1288,1287,0,14,54,0,300,1
120,Alchemielabor,Alchemielabor,Das Alchemielabor stellt eine Reihe von Reagenzien und alchemistischen Wundern her.,Schaltet Alchemiemissionen frei und ermöglicht bis zu 21 Arbeitsaufträge gleichzeitig.,2,16,230445,227591,0,3,3600,824,300,25,22,4620669,1290,1289,0,21,54,0,500,1
121,Gerberei,Gerberei,"In der Gerberei wird rohes Leder zu robusten Lederwaren verarbeitet, die für jeden Abenteurer nützlich sind.","Ermöglicht Anhängern mit der Eigenschaft 'Lederverarbeitung', hier zu arbeiten, was einen einzigartigen Bonus gewährt. Ermöglicht außerdem bis zu 14 Arbeitsaufträge gleichzeitig.",2,22,230458,227592,0,2,3600,824,100,115,98,133611,1292,1291,0,14,60,0,300,1
122,Gerberei,Gerberei,"In der Gerberei wird rohes Leder zu robusten Lederwaren verarbeitet, die für jeden Abenteurer nützlich sind.",Schaltet Lederverarbeitungsmissionen frei und ermöglicht bis zu 21 Arbeitsaufträge gleichzeitig.,2,22,230459,227593,0,3,3600,824,300,116,99,133611,1294,1293,0,21,60,0,500,1
123,Ingenieurlabor,Ingenieurlabor,Das Ingenieurlabor stellt viele nützliche Dinge und Teile für unerschrockene Tüftler sowie wundersame mechanische Gerätschaften her.,"Ermöglicht Anhängern mit der Eigenschaft 'Ingenieurskunst', hier zu arbeiten, was einen einzigartigen Bonus gewährt. Ermöglicht außerdem bis zu 14 Arbeitsaufträge gleichzeitig.",2,19,230455,227594,0,2,3600,824,100,124,40,136243,1296,1295,0,14,57,0,300,1
124,Ingenieurlabor,Ingenieurlabor,Das Ingenieurlabor stellt viele nützliche Dinge und Teile für unerschrockene Tüftler sowie wundersame mechanische Gerätschaften her.,Schaltet Ingenieursmissionen frei und ermöglicht bis zu 21 Arbeitsaufträge gleichzeitig.,2,19,230456,227595,0,3,3600,824,300,125,41,136243,1298,1297,0,21,57,0,500,1
125,Verzauberungsatelier,Verzauberungsatelier,Das Verzauberungsatelier stellt sowohl Reagenzien als auch verwendbare Gegenstandsverzauberungen her.,"Ermöglicht Anhängern mit der Eigenschaft 'Verzauberkunst', hier zu arbeiten, was einen einzigartigen Bonus gewährt. Ermöglicht außerdem bis zu 14 Arbeitsaufträge gleichzeitig.",2,18,230452,227596,0,2,3600,824,100,127,81,4620672,1300,1299,0,14,56,0,300,1
126,Verzauberungsatelier,Verzauberungsatelier,Das Verzauberungsatelier stellt sowohl Reagenzien als auch verwendbare Gegenstandsverzauberungen her.,Schaltet Verzauberkunstmissionen frei und ermöglicht bis zu 21 Arbeitsaufträge gleichzeitig.,2,18,230453,227597,0,3,3600,824,300,128,82,4620672,1302,1301,0,21,56,0,500,1
127,Maßschneiderei,Maßschneiderei,Die Maßschneiderei ist Eure erste Anlaufstelle für Stofferzeugnisse aller Art.,"Ermöglicht Anhängern mit der Eigenschaft 'Schneiderei', hier zu arbeiten, was einen einzigartigen Bonus gewährt. Ermöglicht außerdem bis zu 14 Arbeitsaufträge gleichzeitig.",2,23,230464,227598,0,2,3600,824,100,112,92,4620681,1304,1303,0,14,61,0,300,1
128,Maßschneiderei,Maßschneiderei,Die Maßschneiderei ist Eure erste Anlaufstelle für Stofferzeugnisse aller Art.,Schaltet Schneidereimissionen frei und ermöglicht bis zu 21 Arbeitsaufträge gleichzeitig.,2,23,230465,227599,0,3,3600,824,300,113,93,4620681,1306,1305,0,21,61,0,500,1
129,Schreibstube,Schreibstube,"Die Schreibstube fertigt magische Tinten, Farbstoffe und Papier an und kann Glyphen sowie magische Gegenstände herstellen.","Ermöglicht Anhängern mit der Eigenschaft 'Inschriftenkunde', hier zu arbeiten, was einen einzigartigen Bonus gewährt. Ermöglicht außerdem bis zu 14 Arbeitsaufträge gleichzeitig.",2,20,230430,227600,0,2,3600,824,100,121,95,4620676,1308,1307,0,14,58,0,300,1
130,Schreibstube,Schreibstube,"Die Schreibstube fertigt magische Tinten, Farbstoffe und Papier an und kann Glyphen sowie magische Gegenstände herstellen.",Schaltet Inschriftenkundemissionen frei und ermöglicht bis zu 21 Arbeitsaufträge gleichzeitig.,2,20,230432,227601,0,3,3600,824,300,122,96,4620676,1310,1309,0,21,58,0,500,1
131,Juwelenschleiferei,Juwelenschleiferei,In der Juwelenschleiferei werden beeindruckende Edelsteine und andere Schmuckstücke hergestellt.,"Ermöglicht Anhängern mit der Eigenschaft 'Juwelierskunst', hier zu arbeiten, was einen einzigartigen Bonus gewährt. Ermöglicht außerdem bis zu 14 Arbeitsaufträge gleichzeitig.",2,21,230461,227602,0,2,3600,824,100,118,78,4620677,1312,1311,0,14,59,0,300,1
132,Juwelenschleiferei,Juwelenschleiferei,In der Juwelenschleiferei werden beeindruckende Edelsteine und andere Schmuckstücke hergestellt.,Schaltet Juwelierskunstmissionen frei und ermöglicht bis zu 21 Arbeitsaufträge gleichzeitig.,2,21,230462,227603,0,3,3600,824,300,119,79,4620677,1314,1313,0,21,59,0,500,1
133,Scheune,Scheune,"In der Scheune sind die Tiere untergebracht, die die Garnison mit Leder, Fleisch und Pelzen versorgen.","Ermöglicht es Euch, Elitetiere zu fangen, um Wildblut zu erhalten, das für alle hergestellten epischen Rüstungen und Waffen verwendet wird.",2,3,233188,233186,0,3,3600,824,600,133,26,975737,1232,1231,0,21,62,0,500,1
134,Angelhütte,Angelhütte,"In der Angelhütte gibt es alles, was man braucht, um einen dicken Fisch zu fangen.","Ermöglicht es Euch, mittelgroße draenische Fische in den Gewässern der Garnison zu fangen.",2,24,230986,230987,0,2,3600,824,50,135,86,4620674,1254,1253,0,3,227,0,300,1
135,Angelhütte,Angelhütte,"In der Angelhütte gibt es alles, was man braucht, um einen dicken Fisch zu fangen.","Ermöglicht es Euch, riesige draenische Fische in den Gewässern der Garnison fangen. Gewährt zusätzlich eine Chance, einen einzigartigen Fisch zu fangen, der dazu verwendet werden kann, mysteriöse Kreaturen an Land zu locken.",2,24,230990,230989,0,3,3600,824,100,136,87,4620674,1256,1255,0,5,227,0,500,1
136,Kräutergarten,Kräutergarten,"Ein ergiebiger Garten, in dem Draenors Kräuter angebaut werden.","Ermöglicht es Anhängern mit der Eigenschaft 'Kräuterkunde', hier zu arbeiten, was einen einzigartigen Bonus gewährt. Erhöht außerdem die Menge an Kräutern, die im Garten geerntet werden können und ermöglicht bis zu 14 Arbeitsaufträge gleichzeitig.",2,2,236448,235990,0,2,3600,824,50,137,59,134221,1258,1257,0,14,53,0,300,1
137,Kräutergarten,Kräutergarten,"Ein ergiebiger Garten, in dem Draenors Kräuter angebaut werden.","Pflanzt einen einzigartigen Draenorobstbaum in Eurem Garten, der Nahrungsstärkungseffekte gewährt. Ermöglicht außerdem bis zu 21 Arbeitsaufträge gleichzeitig.",2,2,236449,235991,0,3,3600,824,100,137,59,134221,1260,1259,0,21,53,0,500,1
138,Sägewerk,Sägewerk,Das Sägewerk ermöglicht den Zugriff auf verschiedene Holzarten in Draenor.,"Mit dem Sägewerk können größere Bäume markiert werden, was die Holzproduktion steigert.",2,4,233266,233267,0,3,3600,0,0,162,63,975739,1262,1261,0,21,228,0,1000,1
140,Wiederverwertung,Wiederverwertung,In der Wiederverwertung wird der Müll anderer Leute in Eure Reichtümer verwandelt.,"Erhöht die Wahrscheinlichkeit, bei Missionen Bergungsgut zu finden. Zusätzlich besteht jetzt die Chance, dass sich im Bergungsgut auch Gegenstände für Eure Anhänger befinden.",2,14,230441,230475,0,2,3600,824,100,141,64,975742,1266,1265,0,3,0,0,300,1
141,Wiederverwertung,Wiederverwertung,In der Wiederverwertung wird der Müll anderer Leute in Eure Reichtümer verwandelt.,"Erhöht drastisch die Wahrscheinlichkeit, dass bei Missionen Bergungsgut gefunden wird.",2,14,230442,230476,0,3,3600,824,300,141,64,975742,1268,1267,0,5,0,0,500,1
142,Lagerhaus,Lagerhaus,"Das Lagerhaus bietet genug Platz, um sowohl Eure Gegenstände als auch die der Garnison sicher verwahren zu können.",Ermöglicht Euch Zugang zu Eurer Gildenbank.,2,15,230438,234678,0,2,3600,824,100,140,71,975745,1270,1269,0,5,0,0,300,1
143,Lagerhaus,Lagerhaus,"Das Lagerhaus bietet genug Platz, um sowohl Eure Gegenstände als auch die der Garnison sicher verwahren zu können.","Ermöglicht Euch Zugriff auf einen astralen Händler, der Transmogrifikations- und Leerenlagerdienste anbietet. Erhöht außerdem die Gesamtzahl an aktiven Arbeitsaufträgen für alle Gebäude um 15.",2,15,230439,234679,0,3,3600,824,300,140,71,975745,1272,1271,0,15,0,0,500,1
144,Handelsposten,Handelsposten,Der Handelsposten ist das Zentrum des Handels der Garnison mit den Einheimischen Draenors.,"Gewährt Zugang zur Fraktion Sha'tarverteidigung (Allianz) oder Lachender Schädel (Horde). Schaltet außerdem ein Auktionskonstrukt frei, das jedoch erst mit speziellen Teilen aus ganz Draenor repariert werden muss.",2,6,230473,227674,0,2,3600,0,0,155,73,975746,1274,1273,0,14,0,0,500,1
145,Handelsposten,Handelsposten,Der Handelsposten ist das Zentrum des Handels der Garnison mit den Einheimischen Draenors.,Erhöht den Rufzuwachs in Draenor um 20%.,2,6,230474,233189,0,3,3600,0,0,156,74,975746,1276,1275,0,21,0,0,1000,1
159,Heiligtum des Gladiators,Heiligtum des Gladiators,"Messt Euch im Kampf mit gegnerischen Spielern aus ganz Draenor und stellt auf dem blutgetränkten Boden der Arena Eure Stärke unter Beweis. Tötet Eure Gegner und kehrt zurück mit Trophäen Eures Sieges, um mächtige Tribute zu erlangen!","Erhöht Eure Erholung in den Außengebieten von Draenor, wenn Ihr Euch nicht im Kampf befindet, und ermöglicht das Sammeln gebrochener Knochen von gegnerischen Spielercharakteren, die Ihr besiegt habt (benötigt für Tribut des Eroberers).",2,25,230477,230480,0,1,3600,824,100,145,65,975743,1332,1331,0,7,0,0,150,1
160,Heiligtum des Gladiators,Heiligtum des Gladiators,"Messt Euch im Kampf mit gegnerischen Spielern aus ganz Draenor und stellt auf dem blutgetränkten Boden der Arena Eure Stärke unter Beweis. Tötet Eure Gegner und kehrt zurück mit Trophäen Eures Sieges, um mächtige Tribute zu erlangen!","Ermöglicht sicheres Fallen und Unterwasseratmung in Außengebieten von Draenor. Ermöglicht außerdem Nemesisquests, für die Ihr gegnerische Spielercharaktere aus bestimmten Völkern besiegen müsst.",2,25,230478,230486,0,2,3600,824,300,146,66,975743,1334,1333,0,14,0,0,300,1
161,Heiligtum des Gladiators,Heiligtum des Gladiators,"Messt Euch im Kampf mit gegnerischen Spielern aus ganz Draenor und stellt auf dem blutgetränkten Boden der Arena Eure Stärke unter Beweis. Tötet Eure Gegner und kehrt zurück mit Trophäen Eures Sieges, um mächtige Tribute zu erlangen!","Wenn Ihr über weniger als 35% Gesundheit verfügt, wird sämtlicher erlittene Schaden in Außengebieten von Draenor um 50% verringert. Gewährt außerdem Zugang zum Gladiatorenturnier im Kolosseum von Hochfels.",2,25,230479,230487,0,3,3600,824,600,147,67,975743,1336,1335,0,21,0,0,500,1
162,Goblinwerkstatt,Gnomische Werkstatt,Zerschmettert Eure Feinde mit überlegener Technik!,"Schaltet einen persönlichen Ingenieur frei, der jeden Tag eine nützliche Erfindung ersinnt. Herausragende Leistung!",2,26,230489,230492,0,1,3600,824,150,157,88,975747,1264,1263,0,0,0,0,150,1
163,Goblinwerkstatt,Gnomische Werkstatt,Zerschmettert Eure Feinde mit überlegener Technik!,Euer Ingenieur erhält Zugriff auf fünf tolle neue Gerätschaften.,2,26,230490,230493,0,2,3600,824,900,158,89,975747,1278,1277,0,0,0,0,300,1
164,Goblinwerkstatt,Gnomische Werkstatt,Zerschmettert Eure Feinde mit überlegener Technik!,"Ermöglicht einmal pro Tag den Bau einer Belagerungsmaschine. Nutzt sie, um in Draenor siegreich zu sein!",2,26,230491,230494,0,3,3600,824,1200,159,90,975747,1280,1279,0,1,0,0,500,1
167,Menagerie,Menagerie,"Die Menagerie bietet Euch neue Möglichkeiten, Eure Haustiere weiterzuentwickeln und zu verstärken.","Erhöht die Erfolgschance Eurer Haustierfallen und verringert die Abklingzeit für das Wiederbeleben von Kampfhaustieren in Draenor. Ermöglicht es Euch außerdem, bis zu 10 Haustiere in Eurer Garnison unterzubringen.",2,7,236180,235992,0,2,3600,824,50,163,100,975741,1328,1327,10,3,0,0,300,1
168,Menagerie,Menagerie,"Die Menagerie bietet Euch neue Möglichkeiten, Eure Haustiere weiterzuentwickeln und zu verstärken.",Schaltet täglich einen Haustierkampf mit einzigartigen Belohnungen frei.,2,7,236181,235993,0,3,3600,824,100,163,100,975741,1330,1329,10,5,0,0,500,1
205,Frostwallwerft,Mondsturzwerft,Baut Schiffe an der Küste vor Eurer Garnison und schickt sie auf Marinemissionen.,,2,9,230489,230489,0,1,0,0,0,14,14,1126431,0,0,0,1,0,0,0,2
206,Frostwallwerft,Mondsturzwerft,Baut Schiffe an der Küste vor Eurer Garnison und schickt sie auf Marinemissionen.,,2,9,230489,230489,0,2,0,0,0,14,14,1126431,0,0,2,1,0,0,0,2
207,Frostwallwerft,Mondsturzwerft,Baut Schiffe an der Küste vor Eurer Garnison und schickt sie auf Marinemissionen.,,2,9,230489,230489,0,3,0,0,0,14,14,1126431,0,0,4,1,0,0,0,2
209,Klassenordenshalle,Klassenordenshalle,,,3,0,230489,230489,0,1,0,0,0,154,72,132093,0,0,0,1,0,0,0,0
