Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,TempVisibilityPlayerConditionID,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID,AdventureMapTextureKitID,MapArtZoneTextPosition
Tiefenheim,207,948,6,0,3,0,0,0,0,0,0,0,54,0,0
Zwielichttiefen,208,207,0,0,5,0,0,0,0,0,0,0,0,0,0
Zwielichttiefen,209,207,0,0,5,0,0,0,0,0,0,0,0,0,0
Das Schlingendornkap,210,224,6,0,3,0,0,0,0,0,0,0,24,0,0
Flammenschlund,213,85,0,0,4,0,0,0,0,0,0,0,0,0,0
Ruinen von Gilneas,217,13,6,0,3,0,0,0,0,0,0,0,78,0,0
Ruinen von Gilneas (Stadt),218,217,1,0,6,0,0,0,0,0,0,0,0,0,0
Zul'Farrak,219,71,0,0,6,0,0,0,0,0,0,0,0,0,0
Der Tempel von Atal'Hakkar,220,51,0,0,4,0,0,0,0,0,0,0,0,0,0
Tiefschwarze Grotte,221,63,0,0,4,0,0,0,0,0,0,0,0,0,0
Tiefschwarze Grotte,222,63,0,0,4,0,0,0,0,0,0,0,0,0,0
Tiefschwarze Grotte,223,63,0,0,4,0,0,0,0,0,0,0,0,0,0
Schlingendorntal,224,13,6,0,3,0,0,0,0,0,0,0,18,0,0
Das Verlies,225,84,0,0,4,0,0,0,0,0,0,0,0,0,0
Gnomeregan,226,27,0,0,4,0,0,0,0,0,0,0,0,0,0
Gnomeregan,227,27,0,0,4,0,0,0,0,0,0,0,0,0,0
Gnomeregan,228,27,0,0,4,0,0,0,0,0,0,0,0,0,0
Gnomeregan,229,27,0,0,4,0,0,0,0,0,0,0,0,0,0
Uldaman,230,15,0,0,4,0,0,0,0,0,0,0,0,0,0
Uldaman,231,15,0,0,4,0,0,0,0,0,0,0,0,0,0
Geschmolzener Kern,232,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Zul'Gurub,233,50,0,0,6,0,0,0,0,0,0,0,0,0,0
Düsterbruch,234,69,0,0,6,0,0,0,0,0,0,0,0,0,0
Düsterbruch,235,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Düsterbruch,236,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Düsterbruch,237,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Düsterbruch,238,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Düsterbruch,239,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Düsterbruch,240,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Schattenhochland,241,13,6,0,3,0,0,0,0,0,0,0,56,0,0
Schwarzfelstiefen,242,32,0,0,4,0,0,0,0,0,0,0,0,0,0
Schwarzfelstiefen,243,32,0,0,4,0,0,0,0,0,0,0,0,0,0
Tol Barad,244,13,0,0,3,0,0,0,0,0,0,0,656,0,0
Halbinsel von Tol Barad,245,13,0,0,3,0,0,0,0,0,0,0,656,0,0
Die Zerschmetterten Hallen,246,100,0,0,4,0,0,0,0,0,0,0,0,0,0
Ruinen von Ahn'Qiraj,247,81,0,0,6,0,0,0,0,0,0,0,0,0,0
Onyxias Hort,248,70,0,0,4,0,0,0,0,0,0,0,0,0,0
Uldum,249,12,6,0,3,0,0,0,75733,2,0,1,55,0,0
Schwarzfelsspitze,250,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Schwarzfelsspitze,251,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Schwarzfelsspitze,252,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Schwarzfelsspitze,253,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Schwarzfelsspitze,254,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Schwarzfelsspitze,255,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Auchenaikrypta,256,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Auchenaikrypta,257,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Sethekkhallen,258,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Sethekkhallen,259,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Schattenlabyrinth,260,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Blutkessel,261,100,0,0,4,0,0,0,0,0,0,0,0,0,0
Tiefensumpf,262,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Dampfkammer,263,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Dampfkammer,264,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Sklavenunterkünfte,265,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Die Botanika,266,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Die Mechanar,267,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Die Mechanar,268,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Die Arkatraz,269,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Die Arkatraz,270,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Die Arkatraz,271,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Managruft,272,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Der Schwarze Morast,273,75,0,0,6,0,0,0,0,0,0,0,0,0,0
Vorgebirge des Alten Hügellands,274,75,0,0,6,0,0,0,0,0,0,0,0,0,0
Die Schlacht um Gilneas,275,179,0,0,6,0,0,0,0,0,0,0,0,0,0
Der Mahlstrom,276,948,6,0,3,0,0,0,0,0,0,0,0,0,0
Verlorene Stadt der Tol'vir,277,249,0,0,6,0,0,0,0,0,0,0,0,0,0
Höhlen des Wehklagens,279,10,0,0,4,0,0,0,0,0,0,0,0,0,0
Maraudon,280,66,0,0,4,0,0,0,0,0,0,0,0,0,0
Maraudon,281,66,0,0,4,0,0,0,0,0,0,0,0,0,0
Baradinfestung,282,244,0,0,4,0,0,0,0,0,0,0,0,0,0
Schwarzfelshöhlen,283,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Schwarzfelshöhlen,284,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Pechschwingenabstieg,285,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Pechschwingenabstieg,286,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Pechschwingenhort,287,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Pechschwingenhort,288,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Pechschwingenhort,289,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Pechschwingenhort,290,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Todesminen,291,52,0,0,4,0,0,0,0,0,0,0,0,0,0
Todesminen,292,52,0,0,4,0,0,0,0,0,0,0,0,0,0
Grim Batol,293,241,0,0,4,0,0,0,0,0,0,0,0,0,0
Die Bastion des Zwielichts,294,241,0,0,4,0,0,0,0,0,0,0,0,0,0
Die Bastion des Zwielichts,295,241,0,0,4,0,0,0,0,0,0,0,0,0,0
Die Bastion des Zwielichts,296,241,0,0,4,0,0,0,0,0,0,0,0,0,0
Hallen des Ursprungs,297,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Hallen des Ursprungs,298,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Hallen des Ursprungs,299,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Hügel der Klingenhauer,300,64,0,0,4,0,0,0,0,0,0,0,0,0,0
Kral der Klingenhauer,301,199,0,0,4,0,0,0,0,0,0,0,0,0,0
Das Scharlachrote Kloster,302,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Das Scharlachrote Kloster,303,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Das Scharlachrote Kloster,304,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Das Scharlachrote Kloster,305,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Vermächtnis von Scholomance,306,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Vermächtnis von Scholomance,307,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Vermächtnis von Scholomance,308,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Vermächtnis von Scholomance,309,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Burg Schattenfang,310,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Burg Schattenfang,311,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Burg Schattenfang,312,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Burg Schattenfang,313,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Burg Schattenfang,314,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Burg Schattenfang,315,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Burg Schattenfang,316,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Stratholme,317,23,0,0,4,0,0,0,0,0,0,0,0,0,0
Stratholme,318,23,0,0,4,0,0,0,0,0,0,0,0,0,0
Ahn'Qiraj,319,81,0,0,4,0,0,0,0,0,0,0,0,0,0
Ahn'Qiraj,320,81,0,0,4,0,0,0,0,0,0,0,0,0,0
Ahn'Qiraj,321,81,0,0,4,0,0,0,0,0,0,0,0,0,0
Thron der Gezeiten,322,204,0,0,4,0,0,0,0,0,0,0,0,0,0
Thron der Gezeiten,323,204,0,0,4,0,0,0,0,0,0,0,0,0,0
Der Steinerne Kern,324,207,0,0,4,0,0,0,0,0,0,0,0,0,0
Der Vortexgipfel,325,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Ahn'Qiraj: Das Gefallene Königreich,327,12,2,0,6,0,0,0,0,0,0,0,0,0,0
Thron der Vier Winde,328,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Hyjalgipfel,329,75,0,0,6,0,0,0,0,0,0,0,0,0,0
Gruuls Unterschlupf,330,105,0,0,4,0,0,0,0,0,0,0,0,0,0
Magtheridons Kammer,331,100,0,0,4,0,0,0,0,0,0,0,0,0,0
Höhle des Schlangenschreins,332,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Zul'Aman,333,95,0,0,6,0,0,0,0,0,0,0,0,0,0
Festung der Stürme,334,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Sonnenbrunnenplateau,335,122,0,0,4,0,0,0,0,0,0,0,0,0,0
Sonnenbrunnenplateau,336,335,0,0,4,0,0,0,0,0,0,0,0,0,0
Zul'Gurub,337,50,0,0,6,0,0,0,0,0,0,0,0,0,0
Geschmolzene Front,338,198,0,0,6,0,0,0,0,0,0,0,0,0,0
Der Schwarze Tempel,339,104,0,0,4,0,0,0,0,0,0,0,0,0,0
Der Schwarze Tempel,340,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Der Schwarze Tempel,341,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Der Schwarze Tempel,342,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Der Schwarze Tempel,343,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Der Schwarze Tempel,344,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Der Schwarze Tempel,345,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Der Schwarze Tempel,346,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Höllenfeuerbollwerk,347,100,0,0,4,0,0,0,0,0,0,0,0,0,0
Terrasse der Magister,348,122,0,0,4,0,0,0,0,0,0,0,0,0,0
Terrasse der Magister,349,122,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,350,42,0,0,4,0,0,0,0,0,0,0,0,0,0
