ID,Description_lang,ModifiedCraftingCategoryID,ItemBonusTreeID,Flags,Field_9_1_0_38511_004,ItemContextOffset
225,Garantiert kritischen Treffer und Meisterschaft.,391,3741,1,0,0
226,Garantiert Vielseitigkeit und kritischen Treffer.,392,3745,1,0,0
227,Körperliche Angriffe verursachen gelegentlich körperlichen Bonusschaden. Fügt zudem 'Einzigartig anlegbar: Verziert (2)' hinzu.,394,3747,0,0,0
228,Versieht den Gegenstand mit der Essenz des Verfalls. Fügt zudem 'Einzigartig anlegbar: Verziert (2)' hinzu.,393,3749,0,0,0
229,,395,0,0,0,0
230,"Gebt diese leckere Geheimzutat in Euer Rezept, um die Anzahl der zubereiteten Portionen zu erhöhen.",396,0,0,0,0
232,,399,0,0,0,0
233,Legt die Gegenstandsstufe je nach Herstellungsqualität (395 - 408) fest.,84,3793,0,0,0
234,Legt die Gegenstandsstufe je nach Herstellungsqualität (408 - 421) fest.,84,3794,0,0,0
235,Legt die Gegenstandsstufe je nach Herstellungsqualität (330 - 343) und die erforderliche Stufe auf 64 sowie 'Seelengebunden' fest.,88,3795,0,0,0
236,Legt die Gegenstandsstufe je nach Herstellungsqualität (343 - 356) und die erforderliche Stufe auf 70 sowie 'Seelengebunden' fest.,400,3796,0,0,0
237,Legt die Gegenstandsstufe je nach Herstellungsqualität (356 - 369) und die erforderliche Stufe auf 70 sowie 'Seelengebunden' fest.,400,3797,0,0,0
238,Legt die Gegenstandsstufe je nach Herstellungsqualität (369 - 382) und die erforderliche Stufe auf 70 sowie 'Seelengebunden' fest.,400,3798,0,0,0
239,Präzise Schnitte sorgen für minimale Materialverluste. Ihr erhaltet $ev1 $en1 für dieses Rezept.,403,0,0,0,0
240,"Ein gesunder Salat sorgt dafür, dass etwas übrig bleibt. Ihr erhaltet $ev1 $en1 für dieses Gericht.",404,0,0,0,0
241,,405,0,0,0,0
242,,408,0,0,0,0
243,,407,0,0,0,0
244,,409,0,0,0,0
245,,406,0,0,0,0
246,,410,0,0,0,0
247,,411,0,0,0,0
248,,412,0,0,0,0
249,,413,0,0,0,0
250,,443,3805,0,0,0
251,,442,3806,0,0,0
252,,422,3807,0,0,0
253,,445,3808,0,0,0
254,,444,3809,0,0,0
255,,426,0,0,0,0
256,,427,0,0,0,0
257,,414,0,0,0,0
258,,415,0,0,0,0
259,,416,0,0,0,0
260,,417,0,0,0,0
261,,418,0,0,0,0
262,,419,0,0,0,0
263,,420,0,0,0,0
264,Ersetzt Zufallswert durch Genialität.,429,3810,0,0,0
265,,430,0,0,0,0
266,,431,0,0,0,0
267,Verringert die Chance einer Fehlfunktion der Tüftelei um 15%. Ist nicht mit ähnlichen Spezialisierungsboni stapelbar.,432,3811,0,0,0
268,In diesem Gerät verbaute Tüfteleien können keiner katastrophalen Fehlfunktion mehr unterliegen.,433,3812,0,0,0
269,Die Tüftelei in diesem Gerät wirft manchmal statt einer Fehlfunktion die Batterie aus.,434,3815,0,0,0
270,Ändert die Sekundärwerte von Brillen oder Armschienen aus Ingenieurskunst zu kritischem Trefferwert.,435,3878,0,0,0
271,Ändert die Sekundärwerte von Brillen oder Armschienen aus Ingenieurskunst zu Tempo.,436,3877,0,0,0
272,Ändert die Sekundärwerte von Brillen oder Armschienen aus Ingenieurskunst zu Meisterschaft.,437,3879,0,0,0
273,Ändert die Sekundärwerte von Brillen oder Armschienen aus Ingenieurskunst zu Vielseitigkeit.,438,3880,0,0,0
274,"Es besteht eine um $ev1% höhere Wahrscheinlichkeit, dass Ihr Euch in der Ingenieurskunst verbessert, aber die Bauplanschwierigkeit steigt um $ev2.",439,0,0,0,0
275,Erhöht $en1 um $ev1 und $en2 um $ev2.,440,0,0,0,0
276,Beim Einsatz Eurer Heilungen wird gelegentlich ein heilendes Pfeilgeschoss abgefeuert. Fügt zudem 'Einzigartig anlegbar: Verziert (2)' hinzu.,441,3834,0,0,0
278,Ersetzt Zufallswert durch Einfallsreichtum.,450,3881,0,0,0
279,Ersetzt Zufallswert durch Mehrfachherstellung.,451,3882,0,0,0
280,Ersetzt Zufallswert durch Herstellungsgeschwindigkeit.,452,3883,0,0,0
281,Ersetzt Zufallswert durch Finesse.,453,3884,0,0,0
282,Ersetzt Zufallswert durch Wahrnehmung.,454,3885,0,0,0
283,Ersetzt Zufallswert durch Gewandtheit.,455,3886,0,0,0
284,,424,0,0,0,0
285,,425,0,0,0,0
287,Verändert das Aussehen einer mit der Schmiedekunst von Draenor hergestellten Waffe und lässt sie beeindruckender werden.,459,3986,0,0,0
288,Verändert das Aussehen einer mit der Schmiedekunst von Draenor hergestellten Waffe und lässt sie wahrlich außergewöhnlich werden.,459,3987,0,0,0
289,Verändert das Aussehen einer mit der Schmiedekunst von Draenor hergestellten Rüstung und lässt sie beeindruckender werden.,460,3986,0,0,0
290,Verändert das Aussehen einer mit der Schmiedekunst von Draenor hergestellten Rüstung und lässt sie wahrlich außergewöhnlich werden.,460,3987,0,0,0
291,Verändert das Aussehen einer mit der Ingenieurskunst von Draenor hergestellten Brille und lässt sie beeindruckender werden.,461,3986,0,0,0
292,Verändert das Aussehen einer mit der Ingenieurskunst von Draenor hergestellten Brille und lässt sie wahrlich außergewöhnlich werden.,461,3987,0,0,0
293,Verändert das Aussehen einer mit der Ingenieurskunst von Draenor hergestellten Schusswaffe und lässt sie beeindruckender werden.,462,3986,0,0,0
294,Verändert das Aussehen einer mit der Ingenieurskunst von Draenor hergestellten Schusswaffe und lässt sie wahrlich außergewöhnlich werden.,462,3987,0,0,0
295,Verändert das Aussehen einer mit der Lederverarbeitung von Draenor hergestellten Rüstung und lässt sie beeindruckender werden.,463,3986,0,0,0
296,Verändert das Aussehen einer mit der Lederverarbeitung von Draenor hergestellten Rüstung und lässt sie wahrlich außergewöhnlich werden.,463,3987,0,0,0
297,Verändert das Aussehen einer mit der Schneiderei von Draenor hergestellten Rüstung und lässt sie beeindruckender werden.,464,3986,0,0,0
298,Verändert das Aussehen einer mit der Schneiderei von Draenor hergestellten Rüstung und lässt sie wahrlich außergewöhnlich werden.,464,3987,0,0,0
299,Verändert das Aussehen einer mit der Inschriftenkunde von Draenor hergestellten Waffe und lässt sie beeindruckender werden.,465,3986,0,0,0
300,Verändert das Aussehen einer mit der Inschriftenkunde von Draenor hergestellten Waffe und lässt sie wahrlich außergewöhnlich werden.,465,3987,0,0,0
302,"Gewährt Eurer hergestellten Ausrüstung eine nicht wahrnehmbare, aber garantiert echte Verbesserung.",467,4049,0,0,0
303,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 450.,468,4076,0,0,0
304,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 450.,469,4076,0,0,0
305,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 450.,470,4076,0,0,0
306,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 437.,471,4077,0,0,0
307,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 437.,472,4077,0,0,0
308,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 437.,473,4077,0,0,0
309,Legt die Anfangsgegenstandsstufe je nach Herstellungsqualität (382 - 395) fest und markiert den Gegenstand als 'Genial gefertigt'.,474,4107,0,0,0
310,Legt die Anfangsgegenstandsstufe je nach Herstellungsqualität (411 - 424) fest und markiert den Gegenstand als 'Schattenflammengefertigt'.,475,4108,0,0,0
311,Legt die Gegenstandsstufe je nach Herstellungsqualität (382 - 395) und die erforderliche Stufe auf 70 sowie 'Seelengebunden' fest.,400,4111,0,0,0
312,Legt die Gegenstandsstufe je nach Herstellungsqualität (395 - 408) fest.,400,4112,0,0,0
313,Legt die Gegenstandsstufe je nach Herstellungsqualität (424 - 437) fest.,476,4113,0,0,0
314,Legt die Gegenstandsstufe je nach Herstellungsqualität (408 - 418) fest.,476,4114,0,0,0
315,Legt die Gegenstandsstufe je nach Herstellungsqualität (434 - 444) fest.,476,4115,0,0,0
316,Legt die Gegenstandsstufe je nach Herstellungsqualität (434 - 447) fest.,476,4116,0,0,0
317,Das Verursachen von Schaden kann stapelnden Schattenflammenschaden verursachen. Fügt zudem 'Einzigartig anlegbar: Verziert (2)' hinzu.,477,4118,0,0,0
318,"Werdet ermächtigt, wenn Ihr unterbrochen werdet, solange Ihr keine Zauber wirkt. Fügt zudem 'Einzigartig anlegbar: Verziert (2)' hinzu.",478,4129,0,0,0
319,Das Erleiden bewegungseinschränkender Effekte erhöht den Schaden. Fügt zudem 'Einzigartig anlegbar: Verziert (2)' hinzu.,479,4135,0,0,0
320,,480,0,0,0,0
321,Verringert 10 Sek. lang Eure Fallgeschwindigkeit. Kann nur auf den Dracheninseln eingesetzt werden.,481,4152,0,0,0
323,Verbessert Eure Verbände der Dracheninseln. Kann nur auf den Dracheninseln eingesetzt werden.,483,4153,0,0,0
324,,487,3481,0,0,0
325,,487,4165,0,0,0
326,,488,4010,0,0,0
327,,488,4166,0,0,0
328,,486,0,0,0,0
329,"Legt die Startgegenstandsstufe nach Herstellungsqualität (450-463) fest, markiert als 'Traumgefertigt'.",490,4183,0,0,0
330,Legt die Gegenstandsstufe je nach Herstellungsqualität (463-476) fest.,491,4184,0,0,0
331,Legt die Gegenstandsstufe je nach Herstellungsqualität (473-486) fest.,491,4185,0,0,0
332,Legt die Gegenstandsstufe je nach Herstellungsqualität (434-447) fest.,400,4188,0,0,0
334,Zauber/Fähigkeiten können Sekundärwerte gewähren. Fügt 'Einzigartig anlegbar: Verziert (2)' hinzu.,493,4226,0,0,0
335,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 476.,494,4234,0,0,0
336,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 476.,496,4234,0,0,0
337,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 476.,498,4234,0,0,0
338,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 489.,495,4235,0,0,0
339,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 489.,497,4235,0,0,0
340,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 489.,499,4235,0,0,0
341,Kritischer Trefferwert bei mehr als 70% Gesundheit. Fügt 'Einzigartig anlegbar: Verziert (2)' hinzu.,500,4237,0,0,0
342,Zertifiziert hergestellte Ausrüstung für PvP-Schlachtfelder und erlaubt Skalierung auf Ggst. $ev1.|n|nHerstellungsverfahren benötigen mehrere.,502,4273,0,0,0
343,Zertifiziert hergestellte Ausrüstung für PvP-Schlachtfelder und erlaubt Skalierung auf Ggst. $ev1.|n|nHerstellungsverfahren benötigen mehrere.,503,4272,0,0,0
344,Zertifiziert hergestellte Ausrüstung für PvP-Schlachtfelder und erlaubt Skalierung auf Ggst. $ev1.|n|nHerstellungsverfahren benötigen mehrere.,504,4274,0,0,0
345,,505,4281,0,0,0
346,,505,4214,0,0,0
347,"Eure Heilfähigkeiten können Euch mit einem Verbündeten verbinden, wodurch Euch beiden je nach Entfernung Vielseitigkeit gewährt wird. Fügt 'Einzigartig anlegbar: Verziert (2)' hinzu.",507,4290,0,0,0
348,Mykopracht,508,0,0,0,0
349,Reiztropfen,509,0,0,0,0
350,Orbinid,510,0,0,0,0
351,Segensblume,511,0,0,0,0
352,Arathors Speer,512,0,0,0,0
353,Gewöhnliches Erz,513,0,0,0,0
354,Seltenes Erz 01,514,0,0,0,0
355,Seltenes Erz 02,515,0,0,0,0
357,Legt die Startgegenstandsstufe je nach Fertigungsqualität (593-606) fest und markiert den Gegenstand als 'Omengefertigt'.,517,4321,0,0,0
358,Legt die Startgegenstandsstufe je nach Fertigungsqualität (564-577) fest und markiert den Gegenstand als 'Anfänger gefertigt'.,519,4337,0,0,0
359,"Legt Startgegenstandsstufe nach Fertigungsqualität (489-502) fest, markiert als 'Erwecktgefertigt'.",520,4339,0,0,0
360,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 528.,524,4342,0,0,0
361,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 528.,522,4342,0,0,0
362,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 528.,523,4342,0,0,0
363,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 515.,525,4343,0,0,0
364,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 515.,526,4343,0,0,0
365,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 515.,527,4343,0,0,0
366,,528,0,0,100,0
367,Legt die Gegenstandsstufe je nach Herstellungsqualität (473-486) fest.,400,4367,0,0,0
368,Legt die Gegenstandsstufe je nach Herstellungsqualität (502-515) fest.,521,4368,0,0,0
369,Legt die Gegenstandsstufe je nach Herstellungsqualität (512-525) fest.,521,4369,0,0,0
370,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 489.,529,4404,0,0,0
371,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 489.,530,4404,0,0,0
372,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 489.,531,4404,0,0,0
373,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 476.,532,4405,0,0,0
374,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 476.,533,4405,0,0,0
375,Erhöht die Gegenstandsstufe in Arenen und auf Schlachtfeldern auf 476.,534,4405,0,0,0
376,,535,0,0,0,0
377,,536,0,0,0,0
378,,537,0,0,0,0
379,,538,0,0,0,0
380,,539,0,0,0,0
383,,542,0,0,0,0
384,,543,0,0,0,0
385,,544,0,0,0,0
386,,545,0,0,0,0
387,,546,0,0,0,0
388,Erhöht $en2 um $ev2 und die durch Einfallsreichtum gesparten Reagenzien um $ev1%.,547,0,0,0,0
389,Erhöht $en1 um $ev1.,548,0,0,0,0
390,"Eure Zauber und Fähigkeiten haben eine Chance, Bonus-Magieschaden zu verursachen. Die Art wird von den gesockelten Edelsteinen bestimmt. $@spelldesc437127",549,4449,0,0,0
391,$@spelldesc435992 $@spelldesc437127,550,4446,0,0,0
392,"Entfesselt Sternenlicht, um Euch zu schützen, wenn Ihr bei niedriger Gesundheit Schaden erleidet. Gesockelte Edelsteine erhöhen die Frequenz des Effekts. $@spelldesc437127",551,4456,0,0,0
393,"Erhöht $en1 um $ev1 und Eure Chance, einen Fertigkeitspunkt zu erlangen, um $ev2%.",552,0,0,0,0
394,,553,0,0,0,0
395,,554,0,0,0,0
396,,555,0,0,0,0
397,,556,0,0,0,0
398,,557,4640,0,0,0
399,,557,4461,0,0,0
400,"Schadet Ihr einem Ziel, könnte Eure Waffe gesegnet und Euer höchster Sekundärwert verbessert werden. Der Effekt schwindet langsam.$@spelldesc437127",559,4681,0,0,0
401,Begrüßt die Dunkelheit. Die positiven und negativen Effekte Eures anderen verzierten nerubischen Gegenstands werden verdoppelt.$@spelldesc437127,560,4682,0,0,0
402,,561,0,0,0,0
403,,562,0,0,0,0
404,,563,0,0,0,0
405,,564,0,0,0,0
406,,565,0,0,0,0
407,,566,0,0,0,0
408,,567,0,0,0,0
409,,568,0,0,0,0
410,Sturmstaub,569,0,0,0,0
411,Schimmernder Splitter,570,0,0,0,0
412,Glänzender Kristall,571,0,0,0,0
421,,580,0,0,0,0
422,,581,0,0,0,0
423,,582,0,0,0,0
424,,583,0,0,0,0
425,,584,0,0,0,0
426,,585,0,0,0,0
427,,586,0,0,0,0
428,$@spelldesc454558 $@spelldesc437127,587,4839,0,0,0
429,$@spelldesc458573$@spelldesc437127,588,4767,0,0,0
430,$@spelldesc463232$@spelldesc437127,589,4768,0,0,0
431,$@spelldesc454857 $@spelldesc437127,590,4769,0,0,0
432,Handvoll Bismutbolzen,594,0,0,0,0
433,Launische Verdrahtung,595,0,0,0,0
434,Kreisende Ausrüstung,596,0,0,0,0
435,Sicherheitsschalter,597,0,0,0,0
436,Chaosschaltkreis,598,0,0,0,0
437,Entropieverstärker,599,0,0,0,0
438,Ändert den Sekundärwert von Brillen oder Armschienen aus Ingenieurskunst zu kritischem Trefferwert.,600,4683,0,0,0
439,Ändert den Sekundärwert von Brillen oder Armschienen aus Ingenieurskunst zu Tempo.,601,4685,0,0,0
440,Ändert den Sekundärwert von Brillen oder Armschienen aus Ingenieurskunst zu Meisterschaft.,602,4684,0,0,0
441,Ändert den Sekundärwert von Brillen oder Armschienen aus Ingenieurskunst zu Vielseitigkeit.,603,4686,0,0,0
442,Verringert die Chance einer Fehlfunktion der Tüftelei um 15%. Ist nicht mit ähnlichen Spezialisierungsboni stapelbar.,604,4723,0,0,0
443,"Immer wenn die Tüftelei in diesem Gerät eine Fehlfunktion hat, besteht eine hohe Chance, dass Ihr deren Folgen auf den nächstgelegenen gegnerischen Spielercharakter umleitet.",605,4734,0,0,0
444,$@spelldesc454468,606,4736,0,0,0
445,$@spelldesc454455,607,4735,0,0,0
446,"Chance, eine Taschengranate zu werfen, die Schaden verursacht, der unter den Gegnern aufgeteilt wird. $@spelldesc437127",608,4724,0,0,0
447,"Wenn Ihr nur noch wenig Gesundheit habt, verstreut Ihr Minen um Euch herum, die Gegner, die darauf treten, verlangsamen und ihnen Schaden zufügen. $@spelldesc437127",609,4727,0,0,0
448,$@spelldesc455147 $@spelldesc437127,610,4740,0,0,0
449,DNT does something awesome,649,0,0,0,0
450,DNT does something awesome,650,0,0,0,0
451,DNT does something awesome,651,0,0,0,0
452,DNT does something awesome,652,0,0,0,0
453,DNT does something awesome,653,0,0,0,0
454,DNT does something awesome,654,0,0,0,0
455,Erhöht $en1 um $ev1.,655,0,0,0,0
456,Mehrfachherstellung bringt $ev1% mehr beim Herstellen von Verbrauchsgegenständen.,656,0,0,0,0
