ID,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],AllowableRaces[0],AllowableRaces[1]
193,Zerlumpte Stoffweste,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
194,Zerlumpte Stoffhose,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
195,Zerlumpte Stoffstiefel,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
200,Dicke Stoffweste,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
201,Dicke Stoffhose,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
202,Dicke Stoffschuhe,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
203,Dicke Stoffhandschuhe,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
209,Schmutzige Lederhose,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
210,Schmutzige Lederstiefel,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
236,Geschmeidige Lederrüstung,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
237,Geschmeidige Lederhose,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
238,Geschmeidige Lederstiefel,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
239,Geschmeidige Lederhandschuhe,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
285,Schuppenpanzerweste,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
286,Schuppenpanzerhose,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
287,Schuppenpanzerstiefel,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
647,Schicksal,4,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
710,Armschienen der Volksmiliz,1,0,0,0,-1,0,0,0,0,7,0,8192,8388608,0,0,-1,-1
711,Zerlumpte Stoffhandschuhe,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
714,Schmutzige Lederhandschuhe,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
718,Schuppenpanzerhandschuhe,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
719,Handschuhe des Hasenjägers,1,0,0,0,-1,0,0,0,0,1,0,8192,8388608,0,0,-1,-1
720,Muskelprotzhandschuhe,3,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
727,Schartiges Kurzschwert,2,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
753,Kurzschwert des Drachenmals,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
754,Kurzschwert der Rache,3,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
756,Tunnelhacke,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
763,Eisbedeckte Armschienen,1,0,0,0,-1,3,0,0,0,6,0,8192,0,0,0,-1,-1
766,Gebördelter Streitkolben,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
767,Langer Bo,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
768,Holzfälleraxt,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
776,Blutrache,3,0,0,0,-1,13,0,0,0,20,524288,8192,0,0,0,-1,-1
778,Ausgrabungshacke eines Kobolds,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
781,Steingnollhammer,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
789,Plumper Kampfhammer,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
790,Waldmannsaxt,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
791,Knorriger Eschenstab,3,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
792,Gestrickte Sandalen,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
793,Gestrickte Handschuhe,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
794,Gestrickte Hose,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
795,Gestrickte Tunika,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
796,Raue Lederstiefel,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
797,Raue Lederhandschuhe,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
798,Raue Lederhose,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
799,Raue Lederweste,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
809,Blutklinge,4,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
810,Hammer des Nordwindes,4,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
811,Axt des Tiefwaldes,4,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
812,Glimmender Reinholzstab,4,0,0,0,-1,21,0,0,0,27,0,8704,0,0,0,-1,-1
816,Kleine Handklinge,2,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
820,Schneideklinge,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
821,Lederweste der Flusspfoten,2,0,0,0,-1,4,0,0,0,6,0,8192,0,0,0,-1,-1
826,Derbe Axt der Flusspfoten,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
827,Heimtückischer Totschläger,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
832,Silberner Gürtel der Defias,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
837,Schwere Stoffrüstung,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
838,Schwere Stoffhose,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
839,Schwere Stoffhandschuhe,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
840,Schwere Stoffschuhe,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
843,Gegerbte Lederstiefel,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
844,Gegerbte Lederhandschuhe,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
845,Gegerbte Lederhose,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
846,Gegerbtes Lederwams,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
847,Kettenpanzerrüstung,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
848,Kettenpanzerhose,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
849,Kettenpanzerstiefel,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
850,Kettenpanzerhandschuhe,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
851,Entersäbel,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
852,Streitkolben,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
853,Kriegsbeil,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
854,Hirtenstab,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
859,Feines Stoffhemd,2,0,0,0,-1,0,0,0,0,1,32768,8192,8388608,0,0,-1,-1
860,Chevaliersstiefel,1,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0,-1,-1
863,Düsterschneide,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
864,Ritterliches Langschwert,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
865,Bleistreitkolben,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
866,Mönchsstab,2,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
867,Handschuhe der Heiligen Macht,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
868,Inbrünstiger Hüter,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
869,Funkelndes Langschwert,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
870,Feurige Kriegsaxt,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
871,Wirbelwindaxt,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
872,Steinschneider,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
873,Stab des Jordan,4,0,0,0,-1,0,0,0,0,22,0,8704,0,0,0,-1,-1
876,Abgenutzter Holzrundschild,1,0,0,0,-1,1,0,0,0,1,0,8192,8388608,0,0,-1,-1
880,Stab des Schreckens,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
885,Schwarzmetallaxt,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
886,Schwarzmetallkurzschwert,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
888,Nagakampfhandschuhe,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
890,Stab des verrückten Sängers,3,0,0,0,-1,9,0,0,0,15,0,8704,0,0,0,-1,-1
892,Gnollzauberhandschuhe,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
897,Irrwolfarmschienen,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
899,Giftweberzahn,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
911,Eisenholzzweig,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
914,Große Ogerkettenrüstung,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
920,Heimtückischer Stachelstreitkolben,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
922,Dakische Sichel,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
923,Langschwert,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
924,Schlägel,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
925,Dreschflegel,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
926,Streitaxt,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
927,Doppelaxt,1,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
928,Langstab,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
934,Stalvans Schneide,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
935,Kurzschwert der Nachtwache,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
936,Mitternachtsstreitkolben,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
937,Schwarzer Dämmerwaldstab,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
940,Roben der Einsicht,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
943,Stab des Aufsehers,4,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
944,Stab des Elementarmagiers,4,0,0,0,-1,23,0,0,0,29,0,8704,0,0,0,-1,-1
983,Rote Leinenschärpe,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1008,Eingeschliffenes Schwert,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1009,Kompakter Hammer,2,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0,-1,-1
1010,Knorriger Kurzstab,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0,-1,-1
1011,Scharfe Axt,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0,-1,-1
1121,Füße des Luchses,3,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
1131,Totem des Gegenschlages,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1154,Gürtel der Volksmiliz,1,0,0,0,-1,0,0,0,0,7,0,8192,8388608,0,0,-1,-1
1155,Rute des Schlafwandlers,3,0,0,0,-1,10,0,0,0,16,0,8704,0,0,0,-1,-1
1156,Reich mit Juwelen besetzter Ring,3,0,0,0,-1,7,0,0,0,12,524288,24576,0,0,0,-1,-1
1158,Robuste Metallkeule,2,0,0,0,-1,0,0,0,0,5,0,8704,0,0,0,-1,-1
1159,Milizsstecken,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1161,Milizkurzschwert,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1168,Schädelflammenschild,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
1169,Schwarzschädelschild,4,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
1171,Gut vernähte Robe,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1172,Grausohns Fackel,2,0,0,0,-1,0,0,0,0,13,0,8192,0,0,0,-1,-1
1173,Wettergegerbte Stiefel,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1182,Messingbeschlagene Armschienen,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1183,Elastische Handgelenksschützer,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1190,Vorarbeiterumhang,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1194,Bastardschwert,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1195,Bergbauschaufel eines Kobolds,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1196,Tabar,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
1197,Riesiger Streitkolben,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1198,Claymore,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1200,Großer Holzschild,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1201,Glanzloser Langschild,1,0,0,0,-1,3,0,0,0,5,0,8194,0,0,0,-1,-1
1202,Wallschild,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
1203,Aegis von Sturmwind,3,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
1204,Der grüne Turm,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
1207,Zackenstreitkolben,2,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
1211,Gnollkriegsharnisch,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1213,Gnollarmschienen,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
1214,Gnollprügel,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
1215,Stützgurt,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1218,Schwere Gnollkriegskeule,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1219,Rotkammmachete,2,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
1220,Werwolfaxt,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1263,Hirnhacker,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
1264,Kopfberster,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1265,Skorpionstachel,3,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
1270,Fein gewebter Umhang,2,0,0,0,-1,0,0,0,0,8,0,8192,8388608,0,0,-1,-1
1273,Waldkettenpanzer,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1275,Kettenmantel des Stellvertreters,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1276,Feuergehärteter Rundschild,2,0,0,0,-1,0,0,0,0,17,0,8192,8388608,0,0,-1,-1
1280,Kapuzenmantel,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
1282,Glanzmetallhelmkappe,2,0,0,0,-1,0,0,0,0,19,0,8192,8388608,0,0,-1,-1
1287,Riesentarantelfangzahn,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1292,Schlächterbeil,3,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1296,Schwarzfelsstreitkolben,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1297,Roben des Schattenzauberers,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
1299,Geringer Gürtel der Spitze,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1300,Geringer Stab der Spitze,2,0,0,0,-1,7,0,0,0,12,0,8704,0,0,0,-1,-1
1302,Schwarzwelpenhandschuhe,2,0,0,0,-1,0,0,0,0,11,0,8192,8388608,0,0,-1,-1
1303,Brückenarbeiterhandschuhe,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1304,Reithandschuhe,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1306,Handgelenksschützer der Wolfsmähne,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1310,Hose des Schmieds,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1314,Ghulfinger,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1317,Gehärteter Wurzelstab,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1318,Nachthäscher,3,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1351,Fingerknochenarmschienen,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
1355,Hirschledercape,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1359,Mit Löwen bedruckte Handschuhe,1,0,0,0,-1,0,0,0,0,4,0,8192,0,0,0,-1,-1
1360,Plattenhandschuhe von Sturmwind,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1364,Struppige Lederweste,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1366,Struppige Lederhose,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1367,Struppige Lederstiefel,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1368,Struppige Lederhandschuhe,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1369,Struppiger Ledergürtel,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1370,Struppige Lederarmschienen,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1372,Struppiger Umhang,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1374,Ausgefranste Schuhe,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1376,Ausgefranster Umhang,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1377,Ausgefranste Handschuhe,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1378,Ausgefranste Hose,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1380,Ausgefranste Robe,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1382,Steinstreitkolben,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1383,Steintomahawk,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1384,Glanzlose Klinge,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1386,Distelholzaxt,1,0,0,0,-1,0,0,0,0,2,0,8192,0,0,0,-1,-1
1387,Ghulfangzahn,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1388,Verbogener Stab,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1389,Bergbauschlaghammer eines Kobolds,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1391,Mystikerstab der Flusspfoten,2,0,0,0,-1,6,0,0,0,11,0,8704,0,0,0,-1,-1
1394,Treibholzkeule,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1395,Lehrlingshose,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1396,Akolythenhose,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1405,Gischtspeichelstab,2,0,0,0,-1,6,0,0,0,10,0,8704,0,0,0,-1,-1
1406,Perlenbesetzter Speer,2,0,0,0,-1,10,0,0,0,13,0,8192,0,0,0,-1,-1
1411,Verwitterter Stab,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1412,Kunstloses Bastardschwert,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1413,Schwächliches Schwert,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1414,Gesprungener Vorschlaghammer,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1415,Zimmermannshammer,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1416,Rostiges Kriegsbeil,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1417,Gehämmerte Streitaxt,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1418,Abgenutzter Ledergürtel,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1419,Abgenutzte Lederstiefel,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1420,Abgenutzte Lederarmschienen,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1421,Abgenutzter Balgumhang,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
1422,Abgenutzte Lederhandschuhe,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0,-1,-1
1423,Abgenutzte Lederhose,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1425,Abgenutzte Lederweste,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1427,Flickwerkschuhe,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
1429,Flickwerkumhang,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0,-1,-1
1430,Flickwerkhandschuhe,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1431,Flickwerkhose,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1433,Flickwerkrüstung,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1436,Grenzerkniehosen,2,0,0,0,-1,0,0,0,0,10,0,8192,8388608,0,0,-1,-1
1438,Kriegerschild,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1440,Gnollschädelberster,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1445,Schwarzfelsschulterstücke,1,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1446,Schwarzfelsstiefel,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1448,Schwarzfelsstulpen,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
