ID,ContainerName_lang,ContainerDescription_lang,MinAmount,MaxAmount,ContainerIconID,ContainerQuality,OnLootSpellVisualKitID,CurrencyTypeID
166,Mograines taktvolles und prägnantes Dankeschön,Verbessert Eure Freundschaft mit Alexandros Mograine um %d.,1,1000000,133473,3,0,1845
167,Dankesschreiben auf der Rückseite eines Wettscheins,Verbessert Eure Freundschaft mit Großmeister Vole um %d.,1,1000000,134329,3,0,1844
168,Schleimüberzogenes Dankesschreiben,Verbessert Eure Freundschaft mit Seuchenerfinder Marileth um %d.,1,1000000,237246,3,0,1843
169,Überschwängliches Dankesschreiben auf förmlichem Pergament,Verbessert Eure Freundschaft mit Sika um %d.,1,1000000,1505958,3,0,1846
170,Pelagos aufmerksames Dankesschreiben,Verbessert Eure Freundschaft mit Kleia und Pelagos um %d.,1,1000000,1505933,3,0,1847
171,Hölzernes und förmliches Dankeschön,Verbessert Eure Freundschaft mit Polemarch Adrestes um %d.,1,1000000,1505935,3,0,1848
172,Dankesschreiben auf der Rückseite eines halbfertigen Bauplans,Verbessert Eure Freundschaft mit Mikanikos um %d.,1,1000000,134330,3,0,1849
173,Choofas leuchtende Eichel,Verbessert Eure Freundschaft mit Choofa um %d.,1,1000000,1052644,3,0,1850
174,Mit einer Klaue eingraviertes Dankeschön,Verbessert Eure Freundschaft mit Dromanin Aliothe um %d.,1,1000000,442743,3,0,1851
175,Dankesdepesche des Jagdhauptmanns,Verbessert Eure Freundschaft mit Jagdhauptmann Korayn um %d.,1,1000000,237247,3,0,1852
176,Verzaubertes Dankesschreiben,Verbessert Eure Freundschaft mit Lady Mondbeere um %d.,1,1000000,237249,3,0,1853
182,Bonuserfahrung,Verleiht dem Spielercharakter eine große Menge Erfahrung.,1,9999999,1001982,3,0,1877
183,Belobigung der Flickmeister,Gewährt %d Ruf bei den Flickmeistern.,1,1000000,3622121,3,0,1878
184,Sündensteinforschung,Erhöht Euren Ruf bei den Eingeschworenen um %d.,1,1000000,1506458,3,0,1884
185,Marke des Schlundüberlebenskünstlers,Erhöht Euren Ruf bei Ve'nari um %d.,1,1000000,1362656,3,0,1880
186,Belobigung vom Vorstoß des Todes,Gewährt %d Ruf beim Vorstoß des Todes.,1,1000000,4064729,3,0,1907
188,Band des Archivarskodex,Erhöht Euren Fortschritt beim Archivarskodex um %d.,1,1000000,442732,3,0,1997
189,Belobigung der Erleuchteten,Gewährt %d Ruf bei den Erleuchteten.,1,1000000,4226232,3,0,1982
190,Vorratskiste der Dracheninseln,"Enthält %d wertvolle Vorräte, die beim Handeln mit den Fraktionen der Dracheninseln verwendet werden.",25,0,1518638,3,0,2003
191,Belobigung der Tuskarr von Iskaara,Gewährt %d Ruf bei den Tuskarr von Iskaara.,1,1000000,4687629,3,0,2109
192,Belobigung der Drachenschuppenexpedition,Gewährt %d Ruf bei der Drachenschuppenexpedition.,1,1000000,4687628,3,0,2031
193,Belobigung des Valdrakkenabkommens,Gewährt %d Ruf beim Valdrakkenabkommen.,1,1000000,4687630,3,0,2106
194,Belobigung der Zentauren der Maruuk,Gewährt %d Ruf bei den Zentauren der Maruuk.,1,1000000,4687627,3,0,2108
195,Großes Arkana für den Kobaltkonvent,Gewährt %d Ruf beim Kobaltkonvent.,26,1000000,132860,3,0,2134
196,Mittleres Arkana für den Kobaltkonvent,Gewährt %d Ruf beim Kobaltkonvent.,10,25,132841,2,0,2134
197,Kleines Arkana für den Kobaltkonvent,Gewährt %d Ruf beim Kobaltkonvent.,1,9,237551,1,0,2134
198,Belobigung der Niffen von Loamm,Gewährt %d Ruf bei den Niffen von Loamm.,1,1000000,5140835,3,0,2420
199,Belobigung von Soridormi,Gewährt %d Ruf bei Soridormi,1,1000000,922527,3,0,2645
201,1 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
202,2 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
203,3 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
204,4 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
205,5 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
206,6 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
207,7 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
208,8 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
209,9 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
210,10 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
211,11 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
212,12 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
213,13 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
214,14 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
215,15 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
216,16 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
217,17 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
218,18 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
219,19 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
220,20 Traumwappen des Welpen,"Wird durch viele Aktivitäten im Freien, Amirdrassil im Schlachtzugsbrowser und mythische Schlüsselsteindungeons bis +5 in Saison 3 von Dragonflight verdient.",500,500,5309872,3,0,2715
221,1 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
222,2 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
223,3 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
224,4 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
225,5 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
226,6 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
227,7 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
228,8 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
229,9 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
230,10 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
231,11 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
232,12 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
233,13 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
234,14 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
235,15 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
236,16 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
237,17 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
238,18 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
239,19 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
240,20 Traumwappen des Drachen,"Wird durch manche Aktivitäten im Freien, Amirdrassil auf normalem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +6 bis +10 in Saison 3 von Dragonflight verdient.",500,500,5309870,4,0,2716
241,15 Traumwappen des Wyrms,Wird durch Amirdrassil auf heroischem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +11 bis +15 in Saison 3 von Dragonflight verdient.,500,500,5309874,4,0,2717
242,5 Traumwappen des Wyrms,Wird durch Amirdrassil auf heroischem Schwierigkeitsgrad und mythische Schlüsselsteindungeons von +11 bis +15 in Saison 3 von Dragonflight verdient.,500,500,5309874,4,0,2717
243,15 Traumwappen des Aspekts,Wird durch Amirdrassil auf mythischem Schwierigkeitsgrad und mythische Schlüsselsteindungeons ab +16 in Saison 3 von Dragonflight verdient.,500,500,5309868,4,0,2718
244,5 Traumwappen des Aspekts,Wird durch Amirdrassil auf mythischem Schwierigkeitsgrad und mythische Schlüsselsteindungeons ab +16 in Saison 3 von Dragonflight verdient.,500,500,5309868,4,0,2718
245,Belobigung der Traumwächter,Gewährt %d Ruf bei den Traumwächtern.,1,1000000,5244643,3,0,2652
246,Archivarwissen,Gewährt %d Ruf bei den Archiven von Azeroth.,1,1000000,5315246,3,0,2819
248,Belobigung des Rats von Dornogal,Gewährt %d Ruf beim Rat von Dornogal.,1,1000000,5891369,3,0,2897
249,Belobigung der Durchtrennten Fäden,Gewährt %d Ruf bei den Durchtrennten Fäden.,1,1000000,5891370,3,0,2903
250,Belobigung des Wesirs,Gewährt %d Ruf beim Wesir.,1,1000000,5862763,3,0,3004
251,Belobigung der Weberin,Gewährt %d Ruf bei der Weberin.,1,1000000,5862764,3,0,3002
252,Belobigung des Generals.,Gewährt %d Ruf beim General.,1,1000000,5862762,3,0,3003
253,Belobigung der Arathi von Heilsturz,Gewährt %d Ruf bei den Arathi von Heilsturz.,1,1000000,5891368,3,0,2899
254,Belobigung des Konvents der Tiefen,Gewährt %d Ruf beim Konvent der Tiefen.,1,1000000,5891367,3,0,2902
257,Belobigung der Kartelle von Lorenhall,Gewährt %d Ruf bei den Kartellen von Lorenhall.,1,1000000,6252691,3,0,3118
258,Belobigung des Bilgewasserkartells,Gewährt %d Ruf beim Bilgewasserkartell.,1,1000000,6439627,3,0,3169
259,Belobigung der Schwarzmeer AG,Gewährt %d Ruf bei der Schwarzmeer AG.,1,1000000,6439628,3,0,3171
260,Belobigung des Dampfdruckkartells,Gewährt %d Ruf beim Dampfdruckkartell.,1,1000000,6439630,3,0,3173
261,Belobigung der Venture Co.,Gewährt %d Ruf bei der Venture Co.,1,1000000,6439631,3,0,3176
262,Belobigung von Düsternisverschmolzene Lösungen,Gewährt %d Ruf bei Düsternisverschmolzene Lösungen.,1,1000000,6439629,3,0,3177
265,Belobigung von Düsternisverschmolzene Lösungen,Gewährt %d Ruf bei Düsternisverschmolzene Lösungen.,1,1000000,6439629,3,0,3178
268,Belobigung des Goblinkartells,Gewährt %d Ruf bei einem verbündeten Goblinkartell.,1,1000000,463874,3,0,3221
