ID,Title_lang,BodyText_lang,JournalEncounterID,OrderIndex,ParentSectionID,FirstChildSectionID,NextSiblingSectionID,Type,IconCreatureDisplayInfoID,UiModelSceneID,SpellID,IconFileDataID,Flags,IconFlags,DifficultyMask
2037,Geschmolzener Schild,Durch diesen Schild erleidet eine geschmolzene Schlacke durch magische Quellen nur 50% Schaden und fügt allen Zielen im Umkreis von $91819A1 Metern alle $91815t2 Sek. $91819s1 Feuerschaden zu.,91,8,2035,0,0,2,0,0,0,135818,2,0,14
2038,Schnitterprototyp,"Ein einzelner Schnitterprototyp wurde bei der kopflosen Eile der Defiasarbeiter, der Goblingießerei zu entfliehen, außer Acht gelassen. Ein Spielercharakter kann in den Schnitterprototyp einsteigen und ihn im Kampf gegen den Feindschnitter 5000 einsetzen. Die Fähigkeiten des Schnitterprototyps werden mit Dampf betrieben.",91,9,0,2039,0,1,36412,0,0,0,2,8,14
2039,Obsidianlegierung,Der Schnitterprototyp ist gegen Feuerschaden immun.,91,10,2038,0,2040,2,0,0,0,132360,2,0,14
2040,Schnitterstoß,"Der Schnitterprototyp fügt allen Zielen innerhalb eines frontalen Kegels (60°, $91723A1 Meter Reichweite) $91723s1 körperlichen Schaden zu. Der 'Schnitterstoß' gewährt dem Schnitterprototyp außerdem $91723s2 Dampfkraft.",91,11,2038,0,2041,2,0,0,0,236303,2,0,14
2041,Schnittersturmangriff,"Der Schnitterprototyp stürmt ein feindliches Ziel an, betäubt es $91726d lang und verursacht $91726s2 körperlichen Schaden. Der 'Schnittersturmangriff' kostet $91726c Dampfkraft.",91,12,2038,0,2042,2,0,0,0,132337,2,0,14
2042,Hochdruckschlag,"Der 'Hochdruckschlag' ist ein machtvoller Angriff auf ein feindliches Ziel, der $91727s2 körperlichen Schaden verursacht und es zurückstößt. Der 'Hochdruckschlag' kostet $91727c Dampfkraft.",91,13,2038,0,0,2,0,0,0,135906,2,0,14
2044,Durst nach Blut,"Immer wenn Admiral Knurrreißer einen erfolgreichen Nahkampfangriff ausführt, gewinnt er $88737s1% Angriffstempo und $88737s3% Bewegungsgeschwindigkeit hinzu und wächst um $88737s2%. Dieser Effekt hält $88737d lang an und ist bis zu 20-mal stapelbar.",92,1,0,0,2045,2,0,0,0,132334,0,0,-1
2045,Prankenhieb,"Admiral Knurrreißer führt einen wilden Prankenhieb nach seinem Primärziel und zwei weiteren Zielen in Nahkampfreichweite aus, der $88839s1% seines normalen Nahkampfschadens verursacht.",92,2,0,0,2046,2,0,0,0,134296,0,0,-1
2046,Der Nebel,"Wenn Admiral Knurrreißers Gesundheit auf jeweils 75%, 50% und 25% sinkt, zieht er sich in den Nebel zurück und wird für einen kurzen Zeitraum unangreifbar.",92,3,0,2047,0,0,0,0,0,0,1,0,-1
2047,An die Kehle gehen,"Wenn Admiral Knurrreißer wieder aus dem Nebel auftaucht, stürzt er sich auf ein zufällig ausgewähltes feindliches Ziel, verursacht $88836s2% seines normalen Nahkampfschadens und betäubt es $88836d lang.$[!2,4

[Heroisch] Admiral Knurrreißer wird seine Fähigkeit 'An die Kehle gehen' während des gesamten Kampfes verwenden.$]",92,4,2046,0,2048,2,0,0,0,132337,0,0,-1
2048,Dampf beschwören,"Sobald sich der Nebel über das Deck gelegt hat, formen sich in ihm regelmäßig Dampfkreaturen und greifen einen nahen Spielercharakter an. Wenn Admiral Knurrreißer im Nebel verschwindet, werden zusätzliche Dampfkreaturen erschaffen.$[!2,4

[Heroisch] Wenn Admiral Knurrreißers Gesundheit unter 10% sinkt, werden drei zusätzliche Dampfkreaturen aus dem Nebel geschaffen.$]",92,5,2046,0,2049,2,0,0,0,135861,0,0,-1
2049,Dampf,Diese Kreatur greift aus dem Nebel heraus an.,92,6,2046,2050,0,1,35786,0,0,0,0,0,-1
2050,Kondensierung,"Nachdem sich Dampf gebildet hat, lässt die Kondensation aus der Feuchtigkeit des Nebels den Dampf anwachsen. Wird der Dampf nicht innerhalb von 8 Sek. zerstört, verwandelt sich der Dampf in wirbelnden Dampf, was seine Gesundheit um $92017s2% und seinen verursachten Schaden um $92017s3% erhöht.

Wird der wirbelnde Dampf nicht innerhalb von weiteren 8 Sek. zerstört, verwandelt er sich in kondensierten Dampf, was seine Gesundheit um $92021s2% und seinen verursachten Schaden um $92021s3% erhöht.

Wird der kondensierte Dampf dann nicht innerhalb von 8 Sek. zerstört, verwandelt er sich letztendlich in eiskalten Dampf, was seine Gesundheit um $92038s2% und seinen verursachten Schaden um $92038s3% erhöht.",92,7,2049,0,2051,2,0,0,0,135833,2,32,14
2051,Wirbelnder Dampf,"Wenn sich ein Dampf in einen wirbelnden Dampf verwandelt, erhält er die Fähigkeit, einen Zauber desselben Namens zu wirken. 'Wirbelnder Dampf' verursacht $92007s2 Frostschaden und verringert die Bewegungsgeschwindigkeit aller Ziele in einem frontalen Kegel (60°, $92007A1 Meter Reichweite) $92007d lang um $92007s1%.",92,8,2049,0,2052,2,0,0,0,135852,2,0,14
2052,Kondensierter Dampf,"Wenn ein wirbelnder Dampf zu einem kondensierten Dampf wird, erhält er die Fähigkeit, einen Zauber desselben Namens zu wirken. 'Kondensierter Dampf' verursacht $92008s2 Frostschaden und verringert die Bewegungsgeschwindigkeit aller Ziele in einem frontalen Kegel (60°, $92008A1 Meter Reichweite) $92007d lang um $92008s1%.",92,9,2049,0,2053,2,0,0,0,135852,2,0,14
2053,Vereinigen,"Wenn Dampf sich vollständig in eiskalten Dampf verwandelt hat, wird er explodieren, dabei alle feindlichen Ziele im Umkreis von $92042A1 Metern zurückstoßen und ihnen $92042s2 Frostschaden zufügen.",92,10,2049,0,0,2,0,0,0,135863,2,0,14
2055,Essen werfen,"""Kapitän"" Krümel wird in schneller Folge Essen in Richtung der Position eines zufälligen Spielercharakters werfen und dabei abwechselnd köstliche oder verdorbene Speisen schleudern.",93,1,0,0,2056,2,0,0,0,350571,0,0,-1
2056,Faulige Aura,"Von dem verdorbenen Essen auf dem Boden geht eine Aura aus, die Zielen im Umkreis von $89735A1 Metern $89735s1 Naturschaden zufügt.",93,2,0,0,2057,2,0,0,0,237334,0,0,-1
2057,Angeekelt,"Das verdorbene Essen auf dem Deck kann angeklickt werden, um davon zu essen. Dadurch verschwindet das Essen und die davon ausgehende 'Faulige Aura' von Deck, allerdings belegt der Verzehr dieser Nahrung den Spielercharakter mit dem Effekt 'Angeekelt', der $89732d lang alle $89732t2 Sek. $89732s2 Naturschaden verursacht. Dieser Effekt ist stapelbar.",93,3,0,0,2058,2,0,0,0,237555,0,0,-1
2058,Gesättigt,"Das köstliche Essen auf dem Deck kann angeklickt werden, um davon zu essen. Dadurch verschwindet das Essen, der Spielercharakter erhält jedoch den Effekt 'Gesättigt', der das Nahkampf- und Fernkampftempo sowie das Zaubertempo des Charakters $89267d lang um $89267s2% erhöht. Dieser Effekt ist stapelbar.

Jedes Mal, wenn ein Charakter den Effekt 'Gesättigt' erhält, wird ein Stapel eines vorhandenen Effekts von 'Angeekelt' entfernt.",93,4,0,0,0,2,0,0,0,237554,0,0,-1
2060,Abwehr,"Vanessa wehrt $92615d lang alle Zauber, Nahkampf- und Distanzkampfangriffe ab. Sie verwendet diese Fähigkeit, wenn ihre verbleibende Gesundheit über 25% liegt.",95,1,0,0,2061,2,0,0,0,132369,2,0,14
2061,Tödliche Klingen,"Vanessa beginnt, blitzschnell von Ziel zu Ziel zu springen. Sie taucht hinter ihren zufälligen Zielen auf und wirkt dabei $92622d lang alle $92622t1 Sek. die Fähigkeit 'Rückenschlitzer'.",95,2,0,0,2062,2,0,0,0,135639,2,0,14
2062,Rückenschlitzer,Vanessa schlitzt den Rücken des feindlichen Ziels auf und verursacht dabei $92619d lang alle $92619t2 Sek. $92619s2 körperlichen Schaden.,95,3,0,0,2063,2,0,0,0,132303,2,0,14
2063,Feurige Lohe,"Wenn Vanessas gesamte Gesundheit unter 50% sinkt, wird sie auf das Kajütendach springen und Sprengstoffladungen detonieren, die auf dem Schiff verteilt waren. Diese Explosionen entfachen auf dem gesamten Deck feurige Lohen. Spielercharaktere, die sich im Umkreis von $93485A1 Metern eines Feuers aufhalten, erleiden pro Sekunde $93485s1 Feuerschaden.

Ein Großteil der Feuer auf Deck kann vermieden werden, indem ein nahes Seil genutzt wird, dass sich seitlich des Decks befindet.",95,4,0,0,2064,2,0,0,0,135826,2,16,14
2064,Rache von van Cleef,"Nachdem Vanessa bei 50% Gesundheit die erste Sprengladung detoniert hat, wird sie wiederholt 'Rache von van Cleef' wirken, bis der Kampf mit ihr wieder aufgenommen wird. Jede Anwendung dieses Effekts erhöht ihren körperlichen Schaden um $95542s1%, ihr Nahkampftempo um $95542s2% und ihre Größe um $95542s3%. Dieser Effekt ist bis zu 40-mal stapelbar.

Sobald Vanessa bei 25% Gesundheit den zweiten Sprengsatz detoniert hat, wird sie diese Fähigkeit nutzen, bis sie getötet wird.",95,5,0,0,2065,2,0,0,0,236409,2,0,14
2065,Pulverexplosion,"Wenn nur noch 1% von Vanessas Gesundheit verbleibt, wird sie ein letztes Sprengstofffässchen zünden, das sie bei sich trägt. Die Explosion tötet sie und fügt feindlichen Zielen, die sich im Umkreis von $96283A2 Metern befinden, $96283s2 Feuerschaden zu.",95,6,0,0,2066,2,0,0,0,236216,2,16,14
2066,Vollstrecker der Defias,"Solange Vanessas verbleibende Gesundheit über 50% liegt, wird sie regelmäßig einen Vollstrecker der Defias aus der Kajüte rufen, um sie zu unterstützen.",95,7,0,2067,2070,1,36166,0,0,0,2,0,14
2067,Sturmangriff,"Der Vollstrecker stürmt heraus, um an der Schlacht teilzunehmen.",95,8,2066,0,2068,2,0,0,0,132337,2,0,14
2068,Blutbad,"Der Vollstrecker beginnt, sein aktuelles feindliches Ziel $90925d lang mit einer Serie von sechs schnellen Angriffen anzugreifen, wobei jeder Angriff $90923s1% seines normalen Nahkampfschadens verursacht.",95,9,2066,0,2069,2,0,0,0,136124,2,0,14
2069,Tollkühnheit,"Der Vollstrecker wird immun gegen Furchteffekte und seine Chance, kritische Treffer zu erzielen, um $90929s1% erhöht, seine Rüstung jedoch um $90929s2% verringert. Der Effekt hält $90929d lang an.

Der Vollstrecker kann diese Fähigkeit nutzen, sobald seine verbleibende Gesundheit unter 20% sinkt.",95,10,2066,0,0,2,0,0,0,132109,2,0,14
2070,Schattenwächter der Defias,"Kurz nach dem Rufen eines Vollstreckers der Defias wird Vanessa nach einem Schattenwächter der Defias rufen, sofern ihre Gesundheit noch über 50% liegt.",95,11,0,2071,2075,1,184,0,0,0,2,0,14
2071,Finsterer Stoß,Der Schattenwächter fügt seinem aktuellen feindlichen Ziel $90951s1% seines normalen Nahkampfschadens zu.,95,12,2070,0,2072,2,0,0,0,136189,2,0,14
2072,Schattenschritt,Der Schattenwächter wird regelmäßig in den Schatten verschwinden und hinter einem feindlichen Ziel erscheinen.,95,13,2070,0,2073,2,0,0,0,132303,2,0,14
2073,Wirbelnde Klingen,Der Schattenwächter umringt ein feindliches Ziel $90960d lang mit wirbelnden Klingen. Diese Klingen fügen Einheiten im Umkreis von $90962A1 Metern pro Sekunde $90962s1 körperlichen Schaden zu.,95,14,2070,0,2074,2,0,0,0,236273,2,0,14
2074,Entrinnen,"Der Schattenwächter erhöht seine Ausweichchance $90958d lang um $90958s1%.

Der Schattenwächter kann diese Fähigkeit nutzen, sobald seine verbleibende Gesundheit unter 30% sinkt.",95,15,2070,0,0,2,0,0,0,136205,2,0,14
2075,Blutzauberer der Defias,"Kurz nach dem Rufen eines Schattenwächters der Defias wird Vanessa einen Blutzauberer der Defias herbeirufen, der sich dem Kampf anschließen wird, wenn ihre verbleibende Gesundheit noch über 50% liegt.",95,16,0,2076,3585,1,2448,0,0,0,2,0,14
2076,Blutschuss,Der Blutzauberer fügt dem aktuellen feindlichen Ziel $90938s1 körperlichen Schaden zu und verringert $90938d lang seine Bewegungsgeschwindigkeit um $90938s2%.,95,17,2075,0,2077,2,0,0,0,136168,2,0,14
2077,Wutzone,"Der Blutzauberer erschafft ein instabiles Magiefeld an der Position eines zufällig ausgewählten Spielercharakters, das $90932d lang anhält. Das Feld hat einen Radius von $90932A1 Metern und der verursachte Schaden aller darin befindlichen Einheiten erhöht sich um $90932s2%.",95,18,2075,0,0,2,0,0,0,136088,2,0,14
2107,Ersticken,"Baron Ashbury schleudert alle Spielercharaktere in die Luft, betäubt sie und verursacht in einem Zeitraum von $93423d genug Schattenschaden, um die Gesundheit aller Ziele auf 1 zu senken.",96,1,0,0,2108,2,0,0,0,237532,0,0,-1
2108,Hinrichtungsaufschub,"Nachdem Baron Ashbury aufgehört hat, 'Ersticken' zu wirken, beginnt er sofort, 'Hinrichtungsaufschub' zu wirken. Dieser Zauber heilt alle Spielercharaktere um 50% ihrer maximalen Gesundheit.$[!2,4

[Heroisch] Anstatt Spielercharaktere bei Abschluss des Zaubers zu heilen, beginnt Baron Ashbury, 'Hinrichtungsaufschub' zu kanalisieren, bis er unterbrochen wird. Dadurch werden die Spielercharaktere pro Sekunde um $93706s1% ihrer maximalen Gesundheit geheilt, allerdings heilt sich Baron Ashbury dabei auch selbst um $93706s2% seiner maximalen Gesundheit.$]",96,2,0,0,2109,2,0,0,0,135917,0,96,-1
2109,Schmerz und Leid,"Baron Ashbury zielt auf einen zufällig ausgewählten Spielercharakter und kanalisiert einen Zauber, der $93581d lang alle $93581t1 Sek. anfangs $93581s1 Schattenschaden verursacht. Mit der Zeit erhöht sich der kanalisierte Schaden.",96,3,0,0,3457,2,0,0,0,136207,0,128,-1
2110,Katastrophe,"Wenn er 25% seiner Gesundheit erreicht, verwandelt sich Baron Ashbury in einen dunklen Erzengel und entfesselt seine wahre Macht. Baron Ashbury verursacht alle $93812t1 Sek. $93810s1 Schattenschaden und erhöht den von Spielercharakteren erlittenen Schattenschaden um $93810s2%, bis entweder Baron Ashbury oder seine Feinde tot sind. Dieser Effekt ist stapelbar.",96,5,0,0,0,2,0,0,0,237514,2,8,14
2118,Schattenschleier,Baron Silberlein verflucht sein derzeitiges Ziel und verringert $23224d lang die Wirksamkeit dessen erhaltener Heileffekte um $23224s1%.,97,1,0,0,2119,2,0,0,0,136160,0,256,-1
2119,Verfluchter Schleier,Baron Silberlein verursacht $93956s2 Schattenschaden und verringert in einem Umkreis von $93956A1 Metern $93956d lang die Wirksamkeit der erhaltenen magischen Heileffekte aller Ziele in diesem Bereich um $93956s1%.,97,2,0,0,2120,2,0,0,0,136160,2,136,14
