Name_lang,Description_lang,ID,GarrTalentTreeID,Tier,UiOrder,IconFileDataID,PlayerConditionID,GarrAbilityID,Flags,TalentType,PrerequisiteTalentID,ResearchCostSource,ActiveDurationSecs,GarrTalentSocketPropertiesID
Der Ruf des Geistes,"Erhöht die Chance, in nicht wiederholbaren Quests eine seltene oder epische Bonusaufwertung als Questbelohnung zu erhalten.",54,31,0,0,136014,41962,0,0,0,0,0,0,0
Verheißungsvolle Fügung,"Erhöht die Chance, in nicht wiederholbaren Quests eine seltene oder epische Bonusaufwertung als Questbelohnung zu erhalten.",248,4,0,0,636335,41962,0,0,0,0,0,0,0
Erleuchtung,"Neu rekrutierte Trupps haben eine Chance, einen Rang befördert und so mächtiger zu werden.

Initianden haben eine Chance, zu Adepten zu werden, und Adepten haben eine Chance, zu Meistern zu werden.",249,4,1,1,648628,41955,0,0,0,0,0,0,0
Pfad des Ochsen,"Neu rekrutierte Ochseninitianden werden zu Ochsenadepten, was ihre Chance auf erfolgreiche Missionsabschlüsse um ${$a897-$a695}% erhöht.",250,4,3,0,620829,41959,0,0,0,0,0,0,0
Pfad des Tigers,"Neu rekrutierte Tigerinitianden werden zu Tigeradepten. Diese erhalten:

|TInterface\ICONS\ABILITY_MONK_CRANEKICK_NEW.BLP:20:20:0:0|t |CffffffffWirbelnder Kranichtritt|R
$@garrabdesc576",251,4,3,1,611420,41959,0,0,0,0,0,0,0
Wohnräume,"Erhöht die maximale Anzahl Eurer rekrutierbaren Ochseninitianden, Ochsenadepten, Tigerinitianden und Tigeradepten um ${$a694}.",252,4,2,0,651489,41958,571,0,0,0,0,0,0
Glücksumschlag,"Ermöglicht die Fähigkeit 'Glücksumschlag', welche die Erfolgschance der ersten entsandten Mission jedes Tages um ${$a693}% erhöht.",253,4,0,1,134268,41962,570,0,0,0,0,0,0
Brauhaus,"Gewährt Euch ein Mal pro Tag Zugang zum blubbernden Fass im Gasthaus ""Sturmbräu"".

Das Anzapfen des blubbernden Fasses gewährt Euch wertvolle Boni, die Euch bei Quests auf den Verheerten Inseln unterstützen.",254,4,1,0,651573,41955,0,0,0,0,0,0,0
Pilgerschaft,"Gewährt eine Chance, dass Eure Champions nach einer erfolgreichen Mission mit Waffen oder Ausrüstung für Champions zurückkehren.",255,4,2,1,775462,41958,785,0,0,0,0,0,0
Eins mit dem Schicksal,"Gestattet es Euch, im Austausch gegen Ordensressourcen einen Arbeitsauftrag für 1 Eurer 3 wöchentlich erhältlichen Siegel des verheerten Schicksals zu erteilen.",256,4,4,0,656322,41960,0,0,0,0,0,0,0
Himmlischer Gefallen,"Gestattet es Euch, Erhabene zu rekrutieren.

Erhabene haben eine zufällige Mönchsspezialisierung, können einen |C00b3ffffBoss|R kontern und ermöglichen zusätzlich:

|TInterface\ICONS\INV_CELESTIALSERPENTMOUNT.BLP:20:20:0:0|t |CffffffffEcho des Erhabenen|R
$@garrabdesc749",257,4,4,1,656166,41960,0,0,0,0,0,0,0
Legendäre Fäuste,"Erhöht die Anzahl der legendären Gegenstände, die Ihr anlegen könnt, um ${$a898}.",258,4,5,0,606548,41961,0,0,0,0,0,0,0
Elunes Gunst,"Erhöht die Chance, in nicht wiederholbaren Quests eine seltene oder epische Bonusaufwertung als Questbelohnung zu erhalten.",347,107,0,0,236151,41962,0,0,0,0,0,0,0
Wiedergewinnung,"Gewährt eine Chance, dass Eure Champions nach einer erfolgreichen Mission mit Waffen oder Ausrüstung für Champions zurückkehren.",348,107,2,1,1033478,41958,787,0,0,0,0,0,0
Reisegestalt,"Ermöglicht die Fähigkeit 'Reisegestalt' für alle Missionen, welche die Missionsdauer um ${100-$a715*100}% verringert.",349,107,1,1,132144,41955,592,0,0,0,0,0,0
Winterschlaf,"Erhöht die maximale Anzahl Eurer rekrutierbaren Treants des Hains der Träume, Töchter des Cenarius, Druiden der Klaue und Hüter des Hains um ${$a900}.",350,107,2,0,132136,41958,753,0,0,0,0,0,0
Lachende Schwestern,"Neu rekrutierte Treants des Hains der Träume werden zu Töchtern des Cenarius, was ihre Chance auf erfolgreiche Missionsabschlüsse um ${$a679-$a678}% erhöht.",351,107,3,0,136021,41959,0,0,0,0,0,0,0
Kraft des Waldes,"Neu rekrutierte Druiden der Klaue werden zu Hütern des Hains und erhalten:

|TInterface\ICONS\ABILITY_DRUID_FLOURISH.BLP:20:20:0:0|t |CffffffffWildwuchs|R
$@garrabdesc558",352,107,3,1,132113,41959,0,0,0,0,0,0,0
Wurzeln,"Ermöglicht die Fähigkeit 'Wurzeln', welche die Erfolgschance der ersten entsandten Mission jedes Tages um ${$a714}% erhöht, wenn diese Mission |C00b3ffffDiener|R enthält.",353,107,0,1,134412,41962,591,0,0,0,0,0,0
Immergrün,"Gewährt Zugang zu zwei Beeten mit fruchtbarem Boden, in denen Ihr Pflanzen ziehen und ernten könnt, die Euch alle 3 Tage nützliche Gegenstände zur Verwendung auf den Verheerten Inseln liefern.",354,107,1,0,612099,41955,0,0,0,0,0,0,0
Elunes Auserwählte,"Gestattet es Euch, im Austausch gegen Ordensressourcen einen Arbeitsauftrag für 1 Eurer 3 wöchentlich erhältlichen Siegel des verheerten Schicksals zu erteilen.",355,107,4,0,611423,41960,0,0,0,0,0,0,0
Urtum des Krieges,"Gestattet es Euch, Urtume des Krieges zu rekrutieren.

Urtume des Krieges haben eine zufällige Druidenspezialisierung, können einen |C00b3ffffBoss|R kontern und ermöglichen zusätzlich:

|TInterface\ICONS\INV_PET_ANCIENTPROTECTOR.BLP:20:20:0:0|t |CffffffffStärke der Urtume|R
$@garrabdesc435",356,107,4,1,874857,41960,0,0,0,0,0,0,0
Natürliche Legende,"Erhöht die Anzahl der legendären Gegenstände, die Ihr anlegen könnt, um ${$a898}.",357,107,5,0,1045105,41961,0,0,0,0,0,0,0
Finsterer Handel,"Erhöht die Chance, in nicht wiederholbaren Quests eine seltene oder epische Bonusaufwertung als Questbelohnung zu erhalten.",358,110,0,0,538039,41962,0,0,0,0,0,0,0
Verdammniswache beschwören,"Ermöglicht die Fähigkeit 'Verdammniswache beschwören', welche die Erfolgschance der ersten entsandten Mission jedes Tages um ${$a616}% erhöht.",359,110,0,1,615103,41962,500,0,0,0,0,0,0
Ritual der Beschwörung,"Ermöglicht die Fähigkeit 'Ritual der Beschwörung' für alle Missionen, welche die Missionsdauer um ${100-$a615*100}% verringert.",360,110,1,1,136194,41955,499,0,0,0,0,0,0
Ausbildungsgelände,"Erhöht die maximale Anzahl Eurer rekrutierbaren Wichtel, Wildwichtel, Akolythen und Herbeirufer um ${$a614}.",361,110,2,0,538442,41958,498,0,0,0,0,0,0
Dunkle Meisterschaft,"Neu rekrutierte Akolythen der Schwarzen Ernte werden zu Herbeirufern der Schwarzen Ernte. Diese erhalten:

|TInterface\ICONS\ABILITY_WARLOCK_INFERNOGREEN.BLP:20:20:0:0|t |CffffffffTeufelsfeuerregen|R
$@garrabdesc485",362,110,3,1,236295,41959,0,0,0,0,0,0,0
Bluternte,Das Abschließen von Weltquests mit einem Kampfgefährten gewährt Ordensressourcen.,363,110,4,1,537517,41960,746,0,0,0,0,0,0
Schattenpakt,"Gestattet es Euch, im Austausch gegen Ordensressourcen Arbeitsaufträge für Championwaffen oder -ausrüstung zu erteilen.",364,110,2,1,1032479,41958,0,0,0,0,0,0,0
Grimoire der Knechtschaft,"Neu rekrutierte Wichtel werden zu Wildwichteln. Diese verfügen über:

|TInterface\ICONS\SPELL_SHADOW_ANTISHADOW.BLP:20:20:0:0|t |CffffffffDämonischer Pakt|R
$@garrabdesc497",365,110,3,0,460694,41959,0,0,0,0,0,0,0
Dämonische Opfergabe,"Gewährt Euch Zugang zum Ritual der Verdammnis, wodurch Ihr und vier Gefährten mächtige Dämonen heraufbeschwören könnt, von denen Ihr womöglich stärkende Magien und dämonische Schätze erhalten könnt.",366,110,1,0,460696,41955,0,0,0,0,0,0,0
Saat der Verderbnis,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a1516}%.,367,110,4,0,136193,41960,1137,0,0,0,0,0,0
Teuflische Legenden,"Erhöht die Anzahl der legendären Gegenstände, die Ihr anlegen könnt, um ${$a898}.",368,110,5,0,615096,41961,0,0,0,0,0,0,0
Unverwüstliche Aufwertungen,"Erhöht die Chance, in nicht wiederholbaren Quests eine seltene oder epische Bonusaufwertung als Questbelohnung zu erhalten.",369,113,0,0,132168,41962,0,0,0,0,0,0,0
Hohe Reichweite,"Ermöglicht die Fähigkeit 'Hohe Reichweite', welche die Erfolgschance der ersten entsandten Mission jedes Tages um ${$a707}% erhöht.",370,113,0,1,1392555,41962,584,0,0,0,0,0,0
Rückzug,"Ermöglicht die Fähigkeit 'Rückzug' für alle Missionen, welche die Erfolgschance von Missionen mit |C00b3ffffGefahren|R um ${$a787}% erhöht.",371,113,1,1,132294,41955,661,0,0,0,0,0,0
Robuste Zelte,"Erhöht die maximale Anzahl Eurer rekrutierbaren Bogenschützen, Scharfschützen, Fährtenleser und Pfadfinder um ${$a708}.",372,113,2,0,236200,41958,585,0,0,0,0,0,0
Scharfes Auge,"Neu rekrutierte Bogenschützen werden zu Unsichtbaren Schützen, was ihre Chance auf erfolgreiche Missionsabschlüsse um ${$a634-$a633}% erhöht.",373,113,3,0,132177,41959,0,0,0,0,0,0,0
Wilde Berufung,"Neu rekrutierte Fährtenleser werden zu Pfadfindern. Diese erhalten:

|TInterface\ICONS\SPELL_FIRE_FLARE.BLP:20:20:0:0|t |CffffffffLeuchtfeuer|R
$@garrabdesc520",374,113,3,1,133208,41959,0,0,0,0,0,0,0
Adlerverbündeter,"Gestattet den Zugang zum Adlerflugnetzwerk, einer Anzahl von Flugrouten, die über die gesamten Verheerten Inseln verteilt sind.",375,113,1,0,1392564,41955,0,0,0,0,0,0,0
Hamstern,Das Abschließen von Weltquests mit einem Kampfgefährten gewährt Ordensressourcen.,376,113,4,1,135904,41960,786,0,0,0,0,0,0
Unsichtbarer Pfad,"Gestattet es Euch, im Austausch gegen Ordensressourcen einen Arbeitsauftrag für 1 Eurer 3 wöchentlich erhältlichen Siegel des verheerten Schicksals zu erteilen.",377,113,4,0,461118,41960,0,0,0,0,0,0,0
Pfeilmacherei,"Gestattet es Euch, im Austausch gegen Ordensressourcen Arbeitsaufträge für Championwaffen oder -ausrüstung zu erteilen.",378,113,2,1,236204,41958,0,0,0,0,0,0,0
Legenden der Wildnis,"Erhöht die Anzahl der legendären Gegenstände, die Ihr anlegen könnt, um ${$a898}.",379,113,5,0,538771,41961,0,0,0,0,0,0,0
Arkaner Ursprung,"Erhöht die Chance, in nicht wiederholbaren Quests eine seltene oder epische Bonusaufwertung als Questbelohnung zu erhalten.",380,116,0,0,252267,41962,0,0,0,0,0,0,0
Frostnova,"Ermöglicht die Fähigkeit 'Frostnova', welche die Erfolgschance der ersten entsandten Mission jedes Tages um ${$a710}% erhöht, wenn diese Mission |C00b3ffffDiener|R enthält.",381,116,0,1,135848,41962,587,0,0,0,0,0,0
Blinzeln,"Ermöglicht die Fähigkeit 'Blinzeln' für alle Missionen, welche die Missionsdauer um ${100-$a712*100}% verringert.",382,116,1,1,135736,41955,589,0,0,0,0,0,0
Arkane Bibliothek,"Erhöht die maximale Anzahl der rekrutierbaren Wasserelementare, Arkangolems, Lehrlinge der Tirisgarde und Herbeirufer der Kirin Tor um ${$a711}.",383,116,2,0,354435,41958,588,0,0,0,0,0,0
Elementarenergie,"Neu rekrutierte Wasserelementare werden zu Arkangolems, was ihre Chance auf erfolgreiche Missionsabschlüsse um ${$a677-$a676}% erhöht.",384,116,3,0,651082,41959,0,0,0,0,0,0,0
Höheres Studium,"Neu rekrutierte Lehrlinge der Tirisgarde werden zu Herbeirufern der Kirin Tor. Diese erhalten:

|TInterface\ICONS\SPELL_NATURE_ENCHANTARMOR.BLP:20:20:0:0|t |CffffffffGeistesgegenwart|R
$@garrabdesc552",385,116,3,1,236225,41959,0,0,0,0,0,0,0
Teleportationsnexus,"Gewährt Euch Zugang zum Teleportationsnexus, einem über die Verheerten Inseln verteilten Netzwerk von Portalen, die Euch schnellen Transport über die Welt gestatten.",386,116,1,0,237509,41955,0,0,0,0,0,0,0
Arkane Wahrsagung,"Gestattet es Euch, im Austausch gegen Ordensressourcen einen Arbeitsauftrag für 1 Eurer 3 wöchentlich erhältlichen Siegel des verheerten Schicksals zu erteilen.",387,116,4,1,609814,41960,0,0,0,0,0,0,0
Arkane Intuition,"Quests gewähren Euch Bonusressourcen, solange ein Kampfgefährte aktiv ist.",388,116,4,0,610679,41960,1134,0,0,0,0,0,0
Arkane Waffen,"Gestattet es Euch, im Austausch gegen Ordensressourcen Arbeitsaufträge für Championwaffen oder -ausrüstung zu erteilen.",389,116,2,1,135752,41958,0,0,0,0,0,0,0
Legenden der Tirisgarde,"Erhöht die Anzahl der legendären Gegenstände, die Ihr anlegen könnt, um ${$a898}.",390,116,5,0,895887,41961,0,0,0,0,0,0,0
Gunst des Lichts,"Erhöht die Chance, in nicht wiederholbaren Quests eine seltene oder epische Bonusaufwertung als Questbelohnung zu erhalten.",391,119,0,0,589117,41962,0,0,0,0,0,0,0
Segen der Könige,"Ermöglicht die Fähigkeit 'Segen der Könige', welche die Erfolgschance der ersten entsandten Mission jedes Tages um ${$a718}% erhöht.",392,119,0,1,135993,41962,595,0,0,0,0,0,0
Segen der Rechtschaffenen,"Ermöglicht die Fähigkeit 'Segen der Rechtschaffenen' für alle Missionen, die die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a716}% erhöht.",393,119,1,1,1030099,41955,593,0,0,0,0,0,0
Argentumruf,"Erhöht die maximale Anzahl Eurer rekrutierbaren Knappen, Schildträger, Ritter und Templer um ${$a717}.",394,119,2,0,236690,41958,594,0,0,0,0,0,0
Wie eins,"Neu rekrutierte Knappen werden zu einer Schildträgerphalanx, was ihre Chance auf erfolgreiche Missionsabschlüsse um ${$a638-$a637}% erhöht.",395,119,3,0,1278391,41959,0,0,0,0,0,0,0
Templer der Silbernen Hand,"Neu rekrutierte Ritter der Silbernen Hand werden zu Templern der Silbernen Hand. Diese erhalten:

|TInterface\ICONS\SPELL_HOLY_HEROISM.BLP:20:20:0:0|t |CffffffffWächter des Königs|R
$@garrabdesc562",396,119,3,1,237547,41959,0,0,0,0,0,0,0
Argentumross,"Gewährt einmal pro Tag Zugang zum Anbindepfosten des Argentumstreitrosses, der es Euch gestattet, für kurze Zeit ein Streitross für den berittenen Kampf zu beschwören.",397,119,1,0,1360759,41955,0,0,0,0,0,0,0
Heiliger Zweck,"Gestattet es Euch, im Austausch gegen Ordensressourcen einen Arbeitsauftrag für 1 Eurer 3 wöchentlich erhältlichen Siegel des verheerten Schicksals zu erteilen.",398,119,4,1,135909,41960,0,0,0,0,0,0,0
Großer Kreuzzug,"Quests gewähren Euch Bonusressourcen, solange ein Kampfgefährte aktiv ist.",399,119,4,0,1360760,41960,1132,0,0,0,0,0,0
Pflugscharen zu Schwertern,"Gestattet es Euch, im Austausch gegen Ordensressourcen Arbeitsaufträge für Championwaffen oder -ausrüstung zu erteilen.",400,119,2,1,1030096,41958,0,0,0,0,0,0,0
Legenden der Rechtschaffenen,"Erhöht die Anzahl der legendären Gegenstände, die Ihr anlegen könnt, um ${$a898}.",401,119,5,0,135965,41961,0,0,0,0,0,0,0
Odyns Gunst,"Erhöht die Chance, in nicht wiederholbaren Quests eine seltene oder epische Bonusaufwertung als Questbelohnung zu erhalten.",402,122,0,0,132275,41962,0,0,0,0,0,0,0
Anspornender Schrei,"Ermöglicht die Fähigkeit 'Anspornender Schrei', welche die Erfolgschance der ersten entsandten Mission jedes Tages pro Truppenvitalität um ${$a719}% erhöht.",403,122,0,1,236317,41962,596,0,0,0,0,0,0
Gewaltmarsch,"Ermöglicht die Fähigkeit 'Gewaltmarsch' für alle Missionen, welche die Missionsdauer um ${100-$a720*100}% verringert.",404,122,1,1,132277,41955,597,0,0,0,0,0,0
Tapferkeit im Überfluss,"Erhöht die maximale Anzahl Eurer rekrutierbaren Aspiranten der Valarjar, Sturmgeschmiedeten der Valarjar, Schildmaidenkriegsmeuten und Schildmaiden der Valkyra um ${$a721}.",405,122,2,0,132351,41958,598,0,0,0,0,0,0
Feuerprobe,"Neu rekrutierte Aspiranten der Valarjar werden zu Sturmgeschmiedeten der Valarjar, was ihre Chance auf erfolgreiche Missionsabschlüsse um ${$a725-$a722}% erhöht.",406,122,3,0,132346,41959,0,0,0,0,0,0,0
Aufstieg,"Neu rekrutierte Schildmaidenkriegsmeuten werden zu Schildmaiden der Valkyra. Diese erhalten:

|TInterface\ICONS\Ability_Paladin_TowerofLight.blp:20:20:0:0|t |CffffffffFlug der Valkyra|R
$@garrabdesc601",407,122,3,1,132339,41959,0,0,0,0,0,0,0
Für Ruhm und Ehre,"Gewährt Euch die Fähigkeit, innerhalb des gefährlichen Zirkels des Ruhms die Truhe mit Reichtümern aus der Himmelsfeste zu sehen. Ringt mit den anderen Kriegern um die Chance, ein Mal pro Woche ihre Reichtümer zu erbeuten.",408,122,1,0,132334,41955,0,0,0,0,0,0,0
Kriegsbeute,Das Abschließen von Weltquests mit einem Kampfgefährten gewährt Ordensressourcen.,409,122,4,1,236307,41960,747,0,0,0,0,0,0
Klingensturm,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a1514}%.,410,122,4,0,236303,41960,1136,0,0,0,0,0,0
Himmlische Schmiede,"Gestattet es Euch, im Austausch gegen Ordensressourcen Arbeitsaufträge für Championwaffen oder -ausrüstung zu erteilen.",411,122,2,1,1357798,41958,0,0,0,0,0,0,0
Legenden der Apokalypse,"Erhöht die Anzahl der legendären Gegenstände, die Ihr anlegen könnt, um ${$a898}.",412,122,5,0,460957,41961,0,0,0,0,0,0,0
Gut vorbereitet,"Erhöht die Chance, in nicht wiederholbaren Quests eine seltene oder epische Bonusaufwertung als Questbelohnung zu erhalten.",413,125,0,0,607854,41962,0,0,0,0,0,0,0
Die Jagd,"Ermöglicht die Fähigkeit 'Die Jagd', welche die Erfolgschance der ersten entsandten Mission jedes Tages um ${$a738}% erhöht.",414,125,0,1,1344654,41962,614,0,0,0,0,0,0
Rachsüchtiger Rückzug,"Ermöglicht die Fähigkeit 'Rachsüchtiger Rückzug' für alle Missionen, welche die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a740}% erhöht.",415,125,1,1,1348401,41955,616,0,0,0,0,0,0
Ausbildungsgelände,"Erhöht die maximale Anzahl Eurer rekrutierbaren Krieger der Aschenzungen, Myrmidonen der Naga sowie Adepten und verwandelten Adepten der Illidari um ${$a739}.",416,125,2,0,1380677,41958,615,0,0,0,0,0,0
Myrmidonen der Naga,"Neu rekrutierte Krieger der Aschenzungen werden zu Myrmidonen der Naga, was ihre Chance auf erfolgreiche Missionsabschlüsse um ${$a728-$a726}% erhöht.",417,125,3,0,1391617,41959,0,0,0,0,0,0,0
Dämonische Macht,"Neu rekrutierte Adepten der Illidari werden zu verwandelten Adepten der Illidari. Diese erhalten:

|TInterface\ICONS\ABILITY_WARLOCK_SHADOWFURYTGA.BLP:20:20:0:0|t |CffffffffDämonenform|R
$@garrabdesc606",418,125,3,1,1247262,41959,0,0,0,0,0,0,0
Wirbelnder Nether,"Gewährt Euch Zugang zum Portal in den Wirbelnden Nether, wodurch Ihr einen mächtigen Dämon heraufbeschwören und zusammen mit Euren Verbündeten besiegen könnt, um Euch Verstärkungsboni und mögliche Schätze zu sichern.",419,125,1,0,134544,41955,0,0,0,0,0,0,0
Fokussierte Kriegsanstrengungen,"Gestattet es Euch, im Austausch gegen Ordensressourcen einen Arbeitsauftrag für 1 Eurer 3 wöchentlich erhältlichen Siegel des verheerten Schicksals zu erteilen.",420,125,4,1,1392947,41960,0,0,0,0,0,0,0
Zorn der Teufelshammer,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a716}%.,421,125,4,0,1247266,41960,1246,0,0,0,0,0,0
Teuflische Waffen,"Gestattet es Euch, im Austausch gegen Ordensressourcen Arbeitsaufträge für Championwaffen oder -ausrüstung zu erteilen.",422,125,2,1,1380365,41958,0,0,0,0,0,0,0
Dämonisches Schicksal,"Erhöht die Anzahl der legendären Gegenstände, die Ihr anlegen könnt, um ${$a898}.",423,125,5,0,1247265,41961,0,0,0,0,0,0,0
Gunst des Todes,"Erhöht die Chance, in nicht wiederholbaren Quests eine seltene oder epische Bonusaufwertung als Questbelohnung zu erhalten.",424,128,0,0,1390941,41962,0,0,0,0,0,0,0
Schwarm,"Ermöglicht die Fähigkeit 'Schwarm', welche die Erfolgschance der ersten entsandten Mission jedes Tages um ${$a755}% erhöht, wenn sich eine Gruppe Ghule oder ein Spukschwarm auf der Mission befinden.",425,128,0,1,237511,41962,631,0,0,0,0,0,0
Unaufhaltsamer Tod,"Ermöglicht die Fähigkeit 'Unaufhaltsamer Tod' für alle Missionen, welche die Erfolgschance von Missionen mit |C00b3ffffGefahren|R um ${$a754}% erhöht.",426,128,1,1,237561,41955,630,0,0,0,0,0,0
Ruf des Grabes,"Erhöht die maximale Anzahl Eurer rekrutierbaren Ghule, Spuke, Ritter und Verheerer um ${$a753}.",427,128,2,0,1065381,41958,629,0,0,0,0,0,0
Konstruktviertel,"Neu rekrutierte Ghule werden zu Spuken, was ihre Chance auf erfolgreiche Missionsabschlüsse um ${$a742-$a741}% erhöht.",428,128,3,0,1100170,41959,0,0,0,0,0,0,0
Der Weg des Schwertes,"Neu rekrutierte Ritter der Schwarzen Klinge werden zu Verheerern der Schwarzen Klinge.

Verheerer der Schwarzen Klinge gewinnen eine zufällige Spezialisierung hinzu und können einen |C00b3ffffBoss|R kontern.",429,128,3,1,1392551,41959,0,0,0,0,0,0,0
Dunkle Reiter,"Gewährt einmal pro Tag Zugang zum Anbindepfosten für Todesstreitrösser, der es Euch gestattet, für kurze Zeit ein Todesstreitross für den berittenen Kampf zu beschwören.",430,128,1,0,524049,41955,0,0,0,0,0,0,0
Reanimation,"Gewährt die Chance, dass erfolgreiche Missionen einen Haufen von Knochen und anderen Resten liefern, die sich zu Monstrositäten kombinieren lassen.

Monstrositäten erhöhen die Erfolgschance von Missionen mit entweder |C00b3ffffGefahren|R, |C00b3ffffZaubern|R oder |C00b3ffffDienern|R (zufällige Auswahl) um ${$a650}% und ermöglichen zusätzlich:

|TInterface\ICONS\SPELL_DEATHKNIGHT_EXPLODE_GHOUL.BLP:20:20:0:0|t |CffffffffEkelhafte Entartung|R
$@garrabdesc778",431,128,4,1,136187,41960,782,0,0,0,0,0,0
Unheiliger Einspruch,"Quests gewähren Euch Bonusressourcen, solange ein Kampfgefährte aktiv ist.",432,128,4,0,135775,41960,1133,0,0,0,0,0,0
Waffenbrüder,"Gestattet es Euch, im Austausch gegen Ordensressourcen Arbeitsaufträge für Championwaffen oder -ausrüstung zu erteilen.",433,128,2,1,237512,41958,0,0,0,0,0,0,0
Legenden aus dem Grab,"Erhöht die Anzahl der legendären Gegenstände, die Ihr anlegen könnt, um ${$a898}.",434,128,5,0,879926,41961,0,0,0,0,0,0,0
Glückssträhne,"Erhöht die Chance, in nicht wiederholbaren Quests eine seltene oder epische Bonusaufwertung als Questbelohnung zu erhalten.",435,131,0,0,418250,41962,0,0,0,0,0,0,0
Überraschungsangriff,"Ermöglicht die Fähigkeit 'Überraschungsangriff', welche die Erfolgschance der ersten entsandten Mission jedes Tages um ${$a769}% erhöht.",436,131,0,1,1373907,41962,643,0,0,0,0,0,0
Meucheln,"Ermöglicht die Fähigkeit 'Meucheln' für alle Missionen, welche die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a770}% erhöht.",437,131,1,1,236173,41955,644,0,0,0,0,0,0
Preiskämpfe,"Erhöht die maximale Anzahl Eurer rekrutierbaren Banditen, Diebe, Piraten und Duellanten um ${$a771}.",438,131,2,0,1379239,41958,645,0,0,0,0,0,0
Unbeugsames Vermächtnis,"Neu rekrutierte Banditen werden zu Dieben der Defias. Diese verfügen über:

|TInterface\ICONS\INV_MISC_BAG_11.BLP:20:20:0:0|t |CffffffffTaschendiebstahl|R
$@garrabdesc634",439,131,3,0,1373912,41959,0,0,0,0,0,0,0
Purpurne Segel,"Neu rekrutierte Piraten werden zu Duellanten der Ungekrönten. Diese erhalten:

|TInterface\ICONS\ABILITY_PARRY.BLP:20:20:0:0|t |CffffffffEn garde!|R
$@garrabdesc635",440,131,3,1,1269440,41959,0,0,0,0,0,0,0
Die Schatzkammer,"Gewährt eine Chance darauf, dass Champions mit einem Tresorticket von erfolgreichen Missionen zurückkehren.

Tresortickets gewähren Euch die Erlaubnis, ein Mal pro Woche eine zufällige Belohnung aus der Schatzkammer der Ungekrönten zu erbeuten, die Reichtümer enthält, die Eure wildesten Träume übersteigen.",441,131,1,0,1269443,41955,789,0,0,0,0,0,0
Schwarzgeld,Das Abschließen von Weltquests mit einem Kampfgefährten gewährt Ordensressourcen.,442,131,4,1,132092,41960,783,0,0,0,0,0,0
