ID,Name_lang,Description_lang,Rarity,SpellID,ResearchBranchID,NumSockets,TextureFileID,RequiredWeight
91,Hölzerne Trillerpfeife,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,88909,1,0,461832,28
93,Gürtelschnalle mit dem Wappen von Ambossar,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,88910,1,0,426727,34
95,Schwarzer Trilobit,"Fossilien sind die konservierten Überreste von Tieren oder Pflanzen aus ferner Vergangenheit. Normalerweise wurde lebendes Gewebe durch Mineralien ersetzt, die somit die Form des einstigen Organismus erhalten.",0,88929,3,0,426727,31
97,Schöner konservierter Farn,"Fossilien sind die konservierten Überreste von Tieren oder Pflanzen aus ferner Vergangenheit. Normalerweise wurde lebendes Gewebe durch Mineralien ersetzt, die somit die Form des einstigen Organismus erhalten.",0,88930,3,0,426727,25
99,Schminkschatulle einer Hochgeborenen,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,89009,4,0,426727,30
101,Verzierter Elfenbeinkamm,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,89012,4,0,426727,30
103,Skandalöses Seidennegligé,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,89014,4,0,426727,30
106,Fossiles Jungtier,Irgendetwas ist ungewöhnlich an diesen kleinen Raptorenknochen. Die leeren Augenhöhlen scheinen nicht leer zu sein. Funkelt in ihnen nicht ein Hauch von Leben?,1,89693,3,0,458961,85
108,Geweihtragende Umhangspange,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,89696,4,1,426727,35
112,Jadenatter mit Rubinaugen,"Die ersten bekannten Trolle gehörten zum Stamm der Zandalari, von denen alle anderen Trolle abstammen. Die Zandalari wurden als überspannende Priesterkaste aller Trolle angesehen und arbeiteten unermüdlich daran, die Gesellschaft und Traditionen der Trolle aufzuzeichnen und zu bewahren. Unter den vielen Stämmen, die sich von den Zandalari abspalteten, zählten die Gurubashi und die Amani zu den dominierendsten.",0,89701,8,1,426727,35
114,Gefiederter Goldohrring,"Die ersten bekannten Trolle gehörten zum Stamm der Zandalari, von denen alle anderen Trolle abstammen. Die Zandalari wurden als überspannende Priesterkaste aller Trolle angesehen und arbeiteten unermüdlich daran, die Gesellschaft und Traditionen der Trolle aufzuzeichnen und zu bewahren. Unter den vielen Stämmen, die sich von den Zandalari abspalteten, zählten die Gurubashi und die Amani zu den dominierendsten.",0,89711,8,1,426727,34
118,Glutfausts juwelenbesetzter Kelch,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,89717,1,1,426727,34
120,Unheimlicher Gluthauergötze,"Die ersten bekannten Trolle gehörten zum Stamm der Zandalari, von denen alle anderen Trolle abstammen. Die Zandalari wurden als überspannende Priesterkaste aller Trolle angesehen und arbeiteten unermüdlich daran, die Gesellschaft und Traditionen der Trolle aufzuzeichnen und zu bewahren. Unter den vielen Stämmen, die sich von den Zandalari abspalteten, zählten die Gurubashi und die Amani zu den dominierendsten.",0,89890,8,1,426727,35
122,Cinnabaritschmuckstück,"Die ersten bekannten Trolle gehörten zum Stamm der Zandalari, von denen alle anderen Trolle abstammen. Die Zandalari wurden als überspannende Priesterkaste aller Trolle angesehen und arbeiteten unermüdlich daran, die Gesellschaft und Traditionen der Trolle aufzuzeichnen und zu bewahren. Unter den vielen Stämmen, die sich von den Zandalari abspalteten, zählten die Gurubashi und die Amani zu den dominierendsten.",0,89891,8,1,426727,35
124,Münze aus Eldre'Thalas,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,89893,4,1,426727,35
126,Zerschmetterte Gleve,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,89894,4,1,426727,35
128,Spiralförmige Ammonitenschale,"Fossilien sind die konservierten Überreste von Tieren oder Pflanzen aus ferner Vergangenheit. Normalerweise wurde lebendes Gewebe durch Mineralien ersetzt, die somit die Form des einstigen Organismus erhalten.",0,89895,3,0,426727,35
130,Gründrachenring,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,89896,4,1,426727,35
139,Gekerbtes Schwert von Tunadil dem Erlöser,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,90410,1,1,426727,35
141,Üppiger Türklopfer,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,90411,1,1,426727,35
143,Stiefelabsatz mit Ornamenten,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,90412,1,1,426727,34
145,Goldener Nachttopf,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,90413,1,1,426727,35
147,Flügelhelm von Kernhammer,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,90415,1,1,426727,35
149,Eisensterns versteinerter Schild,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,90419,1,1,426727,36
153,Schädelförmiger Blumentopf,"Die ersten bekannten Trolle gehörten zum Stamm der Zandalari, von denen alle anderen Trolle abstammen. Die Zandalari wurden als überspannende Priesterkaste aller Trolle angesehen und arbeiteten unermüdlich daran, die Gesellschaft und Traditionen der Trolle aufzuzeichnen und zu bewahren. Unter den vielen Stämmen, die sich von den Zandalari abspalteten, zählten die Gurubashi und die Amani zu den dominierendsten.",0,90420,8,1,426727,35
155,Jadearmband mit Münzen,"Die ersten bekannten Trolle gehörten zum Stamm der Zandalari, von denen alle anderen Trolle abstammen. Die Zandalari wurden als überspannende Priesterkaste aller Trolle angesehen und arbeiteten unermüdlich daran, die Gesellschaft und Traditionen der Trolle aufzuzeichnen und zu bewahren. Unter den vielen Stämmen, die sich von den Zandalari abspalteten, zählten die Gurubashi und die Amani zu den dominierendsten.",0,90421,8,1,426727,35
157,Figur von Gahz'rilla,"Die ersten bekannten Trolle gehörten zum Stamm der Zandalari, von denen alle anderen Trolle abstammen. Die Zandalari wurden als überspannende Priesterkaste aller Trolle angesehen und arbeiteten unermüdlich daran, die Gesellschaft und Traditionen der Trolle aufzuzeichnen und zu bewahren. Unter den vielen Stämmen, die sich von den Zandalari abspalteten, zählten die Gurubashi und die Amani zu den dominierendsten.",0,90423,8,1,426727,35
159,Szepter der Atal'ai,"Die ersten bekannten Trolle gehörten zum Stamm der Zandalari, von denen alle anderen Trolle abstammen. Die Zandalari wurden als überspannende Priesterkaste aller Trolle angesehen und arbeiteten unermüdlich daran, die Gesellschaft und Traditionen der Trolle aufzuzeichnen und zu bewahren. Unter den vielen Stämmen, die sich von den Zandalari abspalteten, zählten die Gurubashi und die Amani zu den dominierendsten.",0,90429,8,1,426727,35
161,Zahn eines Teufelssauriers,"Fossilien sind die konservierten Überreste von Tieren oder Pflanzen aus ferner Vergangenheit. Normalerweise wurde lebendes Gewebe durch Mineralien ersetzt, die somit die Form des einstigen Organismus erhalten.",0,90432,3,0,426727,35
163,In Bernstein eingeschlossenes Insekt,"Fossilien sind die konservierten Überreste von Tieren oder Pflanzen aus ferner Vergangenheit. Normalerweise wurde lebendes Gewebe durch Mineralien ersetzt, die somit die Form des einstigen Organismus erhalten.",0,90433,3,0,426727,35
165,Amphore der Kaldorei,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,90451,4,1,426727,35
167,Uraltes Haifischgebiss,"Fossilien sind die konservierten Überreste von Tieren oder Pflanzen aus ferner Vergangenheit. Normalerweise wurde lebendes Gewebe durch Mineralien ersetzt, die somit die Form des einstigen Organismus erhalten.",0,90452,3,0,426727,35
169,Malachitbesetzte Silberhaarnadel,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,90453,4,1,426727,35
171,Filigrane Spieluhr,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,90458,4,1,426727,35
173,Seelenspiegel der Hochgeborenen,"Obwohl das Glas in tausend Stücke gesprungen ist, seid Ihr aufgrund der Detailverliebtheit des Spiegelrahmens selbst davon überzeugt, dass dieses Artefakt einst sehr magisch war. Es könnte noch immer magisch sein, wenn alle Teile gefunden werden könnten. Es handelt sich um einen großen Spiegel von der Art, den eine Dame in ihrer Ankleide angebracht haben könnte.",1,90464,4,3,458949,100
175,Statuenpaar: Druidin und Priester,"Dies sind die Überreste eines Statuenpaares aus Edelmetall. Sie scheinen nicht geschnitzt oder gegossen, sondern eher gewachsen zu sein, als seien sie nie von einem Künstler berührt worden. Beide Figuren stellen Nachtelfen dar. Der Priester scheint männlich, der Druide weiblich zu sein, was sicher etwas zu bedeuten hat.",1,90493,4,3,458947,100
177,Der verbeulte Schild des Horuz Krähentod,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,90504,1,1,426727,35
179,Versengter Stab von Schattenpriester Anund,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,90506,1,1,426727,35
181,Szepter von Charlga Klingenflanke,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,90509,1,1,426727,35
183,Mithrilkette von Zornesschmied,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,90518,1,1,426727,35
185,Schädelstab von Schattenschmiede,"Die Zwerge von Eisenschmiede unterteilten sich einst in drei Klans: die Bronzebarts, die Wildhämmer und die Dunkeleisenzwerge. Als Resultat eines Bürgerkrieges wurde den Bronzebarts die Kontrolle über Eisenschmiede überlassen, während sich die Wildhämmer in das Hinterland und das Schattenhochland zurückzogen. Die Dunkeleisenzwerge siedelten sich zwischen dem Rotkammgebirge und der Brennenden Steppe an, im Schatten des Schwarzfels.",0,90519,1,1,426727,35
187,Aufziehgnom,"Ihr habt einige Teile einer mechanischen Konstruktion gefunden, die auf Hochtechnologie hindeutet. Es ist möglich, dass diese Teile von einem der Mechagnome aus Nordend stammen. Warum Zwerge diese Teile hierher hätten schaffen sollen ist Euch ein Rätsel. Ihr fragt Euch, ob Ihr den Gnom wieder in Betrieb nehmen könntet, wenn Ihr all seine Teile findet.",1,90521,1,3,462648,100
189,Kelch der Bergkönige,"Ihr seht sofort, dass diesem Trinkgefäß mehr innewohnt als nur der Zweck des Trinkens selbst (nicht, dass Zwerge ein Problem mit einfachem Trinken hätten). Die wenigen Runen, die Ihr entziffern könnt, deuten auf eine zeremonielle Funktion hin.",1,90553,1,3,458943,100
191,Zahn mit Goldfüllung,"Die ersten bekannten Trolle gehörten zum Stamm der Zandalari, von denen alle anderen Trolle abstammen. Die Zandalari wurden als überspannende Priesterkaste aller Trolle angesehen und arbeiteten unermüdlich daran, die Gesellschaft und Traditionen der Trolle aufzuzeichnen und zu bewahren. Unter den vielen Stämmen, die sich von den Zandalari abspalteten, zählten die Gurubashi und die Amani zu den dominierendsten.",0,90558,8,1,426727,35
193,Opfermesser der Drakkari,"Die ersten bekannten Trolle gehörten zum Stamm der Zandalari, von denen alle anderen Trolle abstammen. Die Zandalari wurden als überspannende Priesterkaste aller Trolle angesehen und arbeiteten unermüdlich daran, die Gesellschaft und Traditionen der Trolle aufzuzeichnen und zu bewahren. Unter den vielen Stämmen, die sich von den Zandalari abspalteten, zählten die Gurubashi und die Amani zu den dominierendsten.",0,90581,8,1,426727,35
195,Zin'rokh der Weltenzerstörer,Ihr habt offensichtlich einen Teil einer sehr mächtigen Trollwaffe entdeckt. Kann sie neugeschmiedet werden?,1,90608,8,3,458965,150
197,Kette aus kleinen rosa Perlen,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,90609,4,1,426727,35
199,Kästchen mit winzigen Glastierchen,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,90610,4,1,426727,34
201,Gesprungene Kristallphiole,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,90611,4,1,426727,35
203,Szepter von Xavius,"Die Kaldorei sind eines der ältesten Völker von Azeroth. Einer der dunkelsten Momente ihrer Geschichte trat ein, als die Quel'dorei - oder die Hochgeborenen, die oberste Kaste der Elfenadeligen - gefährliche Magie entfesselten, welche die Brennende Legion in die Welt rief und den Tod Unzähliger forderte.",0,90612,4,1,426727,35
205,Windspiel der Kaldorei,"Etwas an diesen Bronzeröhren ist ungewöhnlich. Ihr spürt einen Hauch Magie, der ihnen noch immer innewohnt. Wenn sie einander nahekommen, selbst in Eurem Rucksack, scheinen die Fragmente der Röhren sich einander anzunähern.",1,90614,4,3,458950,98
207,Königin Azsharas Morgenmantel,Die Gerüchte über den schlechten Modegeschmack der Hochgeborenen scheinen der Wahrheit zu entsprechen.,1,90616,4,3,458953,100
209,Gefiederter Raptorenarm,"Fossilien sind die konservierten Überreste von Tieren oder Pflanzen aus ferner Vergangenheit. Normalerweise wurde lebendes Gewebe durch Mineralien ersetzt, die somit die Form des einstigen Organismus erhalten.",0,90617,3,0,426727,33
211,Bösartiger urtümlicher Fisch,"Fossilien sind die konservierten Überreste von Tieren oder Pflanzen aus ferner Vergangenheit. Normalerweise wurde lebendes Gewebe durch Mineralien ersetzt, die somit die Form des einstigen Organismus erhalten.",0,90618,3,0,426727,35
213,Fossiler Raptor,"Irgendetwas an diesen Raptorknochen ist ungewöhnlich. Immer wenn Ihr wegschaut, scheinen sie sich ein wenig von allein zu bewegen.",1,90619,3,0,458945,100
215,Winziger Bronzeskorpion,"Die Orcs von Azeroth bewohnten ursprünglich die Welt Draenor, die Quelle der meisten dieser uralten Orc-Artefakte. Ursprünglich waren sie ein weitgehend friedliebendes Volk, doch verfielen sie unter dem Einfluss der Brennenden Legion in wahre Barbarei. Die Orcs kamen durch das Dunkle Portal nach Azeroth und kämpften in zwei Kriegen gegen die Allianz. Ein weiterer Krieg scheint sich abzuzeichnen.",0,90622,6,2,426727,45
217,Schlägel von Steingardist Mur'og,"Die Orcs von Azeroth bewohnten ursprünglich die Welt Draenor, die Quelle der meisten dieser uralten Orc-Artefakte. Ursprünglich waren sie ein weitgehend friedliebendes Volk, doch verfielen sie unter dem Einfluss der Brennenden Legion in wahre Barbarei. Die Orcs kamen durch das Dunkle Portal nach Azeroth und kämpften in zwei Kriegen gegen die Allianz. Ein weiterer Krieg scheint sich abzuzeichnen.",0,90720,6,2,426727,45
219,Grauer Kerzenstummel,"Die Orcs von Azeroth bewohnten ursprünglich die Welt Draenor, die Quelle der meisten dieser uralten Orc-Artefakte. Ursprünglich waren sie ein weitgehend friedliebendes Volk, doch verfielen sie unter dem Einfluss der Brennenden Legion in wahre Barbarei. Die Orcs kamen durch das Dunkle Portal nach Azeroth und kämpften in zwei Kriegen gegen die Allianz. Ein weiterer Krieg scheint sich abzuzeichnen.",0,90728,6,2,426727,45
221,Rostiges Steakmesser,"Die Orcs von Azeroth bewohnten ursprünglich die Welt Draenor, die Quelle der meisten dieser uralten Orc-Artefakte. Ursprünglich waren sie ein weitgehend friedliebendes Volk, doch verfielen sie unter dem Einfluss der Brennenden Legion in wahre Barbarei. Die Orcs kamen durch das Dunkle Portal nach Azeroth und kämpften in zwei Kriegen gegen die Allianz. Ein weiterer Krieg scheint sich abzuzeichnen.",0,90730,6,2,426727,45
223,Szepter von Nekros Schädelberster,"Die Orcs von Azeroth bewohnten ursprünglich die Welt Draenor, die Quelle der meisten dieser uralten Orc-Artefakte. Ursprünglich waren sie ein weitgehend friedliebendes Volk, doch verfielen sie unter dem Einfluss der Brennenden Legion in wahre Barbarei. Die Orcs kamen durch das Dunkle Portal nach Azeroth und kämpften in zwei Kriegen gegen die Allianz. Ein weiterer Krieg scheint sich abzuzeichnen.",0,90732,6,2,426727,45
225,Grimmige Wolfsfigur,"Die Orcs von Azeroth bewohnten ursprünglich die Welt Draenor, die Quelle der meisten dieser uralten Orc-Artefakte. Ursprünglich waren sie ein weitgehend friedliebendes Volk, doch verfielen sie unter dem Einfluss der Brennenden Legion in wahre Barbarei. Die Orcs kamen durch das Dunkle Portal nach Azeroth und kämpften in zwei Kriegen gegen die Allianz. Ein weiterer Krieg scheint sich abzuzeichnen.",0,90734,6,2,426727,45
