Description_lang,Title_lang,ID,ScenarioID,CriteriatreeID,RewardQuestID,RelatedStep,Supersedes,OrderIndex,Flags,VisibilityPlayerConditionID,WidgetSetID
Bezwingt Borokhula den Zerstörer.,Rettet das Donnerpfotenrefugium,161,65,21999,0,0,0,2,0,0,0
Bezwingt die Monstrosität des Zorns.,Bezwingt das Sha,166,39,21050,0,0,0,3,0,0,0
"Bezwingt General Zhun, Herold des Donnerkönigs.",Tötet General Zhun,167,68,22571,0,0,0,4,0,0,0
Rettet die Gefangenen der Expedition des Goldenen Lotus.,Rettet den Goldenen Lotus,171,68,22730,0,0,0,1,0,0,0
Haltet die Hinrichtung von Lehrensucher Fu auf.,Stoppt die Hinrichtung,172,68,22732,0,0,0,2,0,0,0
Bezwingt die Verteidiger der vier uralten Moguartefakte.,Erobert die Artefakte,173,68,22737,0,0,0,3,0,0,0
Bezwingt die drei Meister.,[PH] Defeat Masters,174,70,0,0,0,0,0,0,0,0
Kämpft Euch durch die Gegner bis zum Herz der Ruinen von Theramore vor.,In die Ruinen,175,71,27452,0,0,0,2,0,0,0
Tötet Allianzkapitäne und manipuliert Pulverfässer auf allen Schiffen.,Ein Schlag ins Wasser!,179,72,22975,0,0,0,0,0,0,0
Informiert Sprengmeister Zündlunte über Euren Erfolg.,Der Sprengmeister,180,72,22989,0,0,0,1,0,0,0
Tötet Baldruc und seine Greifen.,Greif am Boden,181,72,22977,0,0,0,2,0,0,0
Zerstört die Dicke Bessa und sabotiert alle unbemannten Panzer.,Das wird 'ne hübsche Überraschung,182,72,22980,0,0,0,3,0,0,0
Tötet Hedric Ebenstab und befreit Thalen Sangweber aus der Wehrzitadelle.,Auf der Flucht!,183,72,22986,0,0,0,4,0,0,0
Zerstört die Belagerungsmaschine am Westtor und holt die gestohlenen Standarten zurück.,Zerstört den Zerstörer,185,71,27457,0,0,0,4,0,0,0
"Beschützt Jaina, während sie sich auf die fokussierende Iris einstimmt.",Das letzte Gefecht,186,71,27460,0,0,0,5,0,0,0
Verteidigt das Schiff gegen die anstürmende Horde.,Willkommen in Theramore,193,71,27242,0,0,0,0,0,0,0
"Bezwingt die Monster, die den Dojo von Grünstein angreifen.",Rettet den Dojo,194,40,21061,0,0,0,1,0,0,0
Bezwingt die Horde im Hafen.,Kehrstunde im Hafen,210,71,27256,0,0,0,1,0,0,0
Läutert den Teich des Lebens von der Sha-Verderbnis.,Der Teich des Lebens,211,39,27197,0,0,0,1,0,0,0
Findet Jaina im Krater der Manabombe.,Lady Prachtmeer,217,71,27467,0,0,0,3,0,0,0
Findet die Gelehrte Shue.,Das Schicksal der Lehrensucherin,224,68,27622,0,0,0,0,0,0,0
Findet den Eingang zur Saurokhöhle,Unterwegs!,367,179,30884,0,0,0,1,0,0,0
"Besiegt die Saurok, die die Höhle bewachen.",Wachen!,368,179,30568,0,0,0,2,0,0,0
"Findet heraus, woher die Saurok stammen.",Der Ursprung,369,179,30948,0,0,0,4,0,0,0
Bezwingt Brutmeister Noshi.,Der Brutmeister,370,179,30570,0,0,0,5,0,0,0
Wehrt den Angriff der Kor'kron ab.,Hinterhalt!,371,179,30572,0,0,0,7,0,0,0
Zerstört die Kugeln des Schutzes und begebt Euch in die Festung.,Infiltration der uralten Festung,372,180,30566,0,0,0,0,0,0,0
"Schnappt Euch so viele Schätze Ihr nur könnt, bevor das titanische Konstrukt freigesetzt wird.",Auf Beutezug,373,180,0,0,0,0,1,0,0,0
Leitet einen Angriff auf die Insel Zan'vess ein.,Angriff auf Zan'vess,374,181,30957,0,0,0,0,0,0,0
Zerstört die Schalltürme und deaktiviert das Verteidigungsfeld von Zan'vess.,Verteidigung von Zan'vess,375,181,30959,0,0,0,1,0,0,0
Erstürmt den Strand und erreicht das Herz von Zan'vess.,Das Herz von Zan'vess,376,181,30966,0,0,0,2,0,0,0
Besiegt Admiral Hagman.,Bezwingt den Admiral!,377,182,30733,0,0,0,3,0,0,0
Beschützt das Schiff! Bezwingt die Entermannschaft der Horde.,Nicht klar zum Entern!,378,182,30721,0,0,0,0,0,0,0
"Platziert Sprengladungen auf dem Hordeschiff, um es zu zerstören!",Zerstört das Hordeschiff!,379,182,30723,0,0,0,2,0,0,0
"Sprecht mit Vol'jin, um die Suche nach der Saurokhöhle zu beginnen.",Die Mission...,382,179,30886,0,0,0,0,0,0,0
Dringt tiefer in die Höhle vor.,In die Höhle,383,179,30939,0,0,0,3,0,0,0
Untersucht die Mogustatuen.,Untersuchung,384,179,30950,0,0,0,6,0,0,0
Schließt Euch Daggin Windbart an.,Der Flugmeister,386,184,31196,0,0,0,0,0,0,0
Bezwingt Kommandant Tel'vrak und besorgt die Waffen der Mantis.,Die Waffen von Zan'vess,387,181,30964,0,0,0,3,0,0,0
Unterstützt die beiden Arbeitergruppen bei der Errichtung ihrer Verteidigungsanlagen.,Bereitet die Verteidigung vor,398,183,30997,0,0,0,0,0,0,0
Meidet die Wachen und betretet die Zuflucht der Schatten.,Betretet den Schwarzen Tempel,408,200,31008,0,0,0,0,0,0,0
Findet die Spur des Rats der Schwarzen Ernte.,Findet Anzeichen für die Anwesenheit des Rates,409,200,31010,0,0,0,1,0,0,0
Begleitet Akama zum Schrein der Verlorenen Seelen.,Folgt Akama zum Schrein der Verlorenen Seelen,410,200,31012,0,0,0,2,0,0,0
Bezwingt Kommandant Schlitznarbe und erobert den Tempel des Roten Kranichs zurück.,Tötet Kommandant Schlitznarbe,412,183,31192,0,0,0,1,0,0,0
Untersucht den Schrein der Verlorenen Seelen.,Den Plan des Rates aufdecken,413,200,31019,0,0,0,3,0,0,0
"Erlangt den Seelenkristall, der vom Rat der Schwarzen Ernte zurückgelassen wurde.",Bezwingt die Essenz der Ordnung,414,200,31017,0,0,0,4,0,0,0
"Wehrt die Dämonen ab, die vom Reliquiar entfesselt wurden, und kehrt zu Akama in den Hallen der Pein zurück.",Entkommt aus dem Schrein der Verlorenen Seelen,415,200,31021,0,0,0,5,0,0,0
"Schnappt Euch so viele Schätze, wie Ihr nur könnt, bevor die Zeit abläuft.",Plündert den Hof der Irdischen Gelüste,416,200,31023,0,0,0,6,0,0,0
Bringt den verstärkten Seelenkern zur Tempelspitze.,Begebt Euch zur Tempelspitze,417,200,31034,0,0,0,7,0,0,0
Kämpft Euch durch die Gegner bis zu Admiral Taylor auf den Docks.,Tod auf den Docks,419,184,31202,0,0,0,1,0,0,0
"Besiegt die Streitkräfte der Horde, die die Burg angreifen.",Die Rückeroberung des Hofes!,420,184,31283,0,0,0,2,0,0,0
Erlangt Informationen von den Agenten des SI:7.,Lauferei,423,184,31296,0,0,0,4,0,0,0
Verteidigt die Burg gegen die Angriffswellen der Horde und ihren Kommandanten.,Weicht nicht zurück!,424,184,31291,0,0,0,6,0,0,0
Leitet einen Angriff auf die Insel Zan'vess ein.,Angriff auf Zan'vess,430,203,31227,0,0,0,0,0,0,0
Zerstört die Schalltürme und deaktiviert das Verteidigungsfeld von Zan'vess.,Verteidigung von Zan'vess,431,203,31229,0,0,0,1,0,0,0
Erstürmt den Strand und erreicht das Herz von Zan'vess.,Das Herz von Zan'vess,432,203,31233,0,0,0,2,0,0,0
Bezwingt Kommandant Tel'vrak und besorgt die Waffen der Mantis.,Die Waffen von Zan'vess,433,203,31236,0,0,0,3,0,0,0
"Findet Hochmarschall Doppelzopf und helft dabei, den Angriff der Horde abzuwehren.",Der Hochmarschall,434,184,31288,0,0,0,3,0,0,0
Macht Sullys Waffen bereitet und wappnet Euch für die Verteidigung der Burg!,Vorbereitung,435,184,31300,0,0,0,5,0,0,0
Schließt Euch Kromthar an.,Die Flugmeisterin,436,201,31475,0,0,0,0,0,0,0
Kämpft Euch durch die brennende Raffinerie zu General Nazgrim.,Spaß mit A.S.S.,437,201,31477,0,0,0,1,0,0,0
"Besiegt die Streitkräfte der Allianz, die die Burg angreifen.",Die Rückeroberung des Hofes!,438,201,31479,0,0,0,2,0,0,0
"Findet Kriegsfürst Blutheft und helft dabei, den Angriff der Allianz abzuwehren.",Der Kriegsfürst,439,201,31483,0,0,0,3,0,0,0
Sammelt Informationen über die Streitkräfte der Allianz und Horde.,Lauferei,440,201,31486,0,0,0,4,0,0,0
Macht Nietis Waffen bereit und wappnet Euch für die Verteidigung der Burg!,Vorbereitung,441,201,31490,0,0,0,5,0,0,0
Haltet das Tor gegen den Ansturm der Allianztruppen und ihren Kommandanten.,Weicht nicht zurück!,442,201,31494,0,0,0,6,0,0,0
"Reitet den Donnerflügel, um den Sturmgepeitschten Hafen aus der Luft zu erkunden.",Ganz unauffällig,443,205,31682,0,0,0,0,0,0,0
"Setzt Rauchbomben gegen Totems des Wachens ein, um sie zu blenden.",Rauchpfad,444,205,31684,0,0,0,1,0,0,0
"Macht die Besatzungsmitglieder unschädlich, die von Taoshi markiert wurden und schleicht zu den Belagerungswaffen am Bug des Schiffes.",Schatten im Sturm,445,205,31686,0,0,0,2,0,0,0
"Schleicht Euch durch die Werft auf den Hügel, um Hu'seng den Torwächter zu erreichen.",Ganz leise,446,205,31689,0,0,0,4,0,0,0
Tötet Hu'seng den Torwächter und nehmt seinen Schlüssel an Euch.,Licht in der Nacht,447,205,31691,0,0,0,5,0,0,0
Steigt auf den Blutfalken der Sonnenhäscher und fliegt mit Späherhauptmann Elsia über die Insel.,Trefft Euch mit Späherhauptmann Elsia,448,206,31670,0,0,0,0,0,0,0
,Überlebt den Überfall,449,206,31672,0,0,0,1,0,0,0
,Zerstört die Barrikaden,450,206,31674,0,0,0,2,0,0,0
,Tötet Kresh den Reißer,451,206,31676,0,0,0,3,0,0,0
,Tötet Arkanital Tula'chek und seine Geistermaske,452,206,31679,0,0,0,4,0,0,0
Steigt auf Euren Donnerflügel!,Abgehoben…,453,207,31693,0,0,0,0,0,0,0
Die Zandalari haben Euch entdeckt! Besiegt Eure Angreifer!,Abgefangen!,454,207,31695,0,0,0,1,0,0,0
Horaki hat Euch von Eurem Reittier geschossen! Besiegt ihn!,Meistert den Bestienmeister,455,207,31697,0,0,0,2,0,0,0
"Trefft Euch mit Taoshi, Eurem Kontakt bei den Shado-Pan.",In die Minen,456,207,31830,0,0,0,3,0,0,0
"Gebt Taoshi Deckung, während sie das Schloss am Minentor deaktiviert, und besiegt Sklavenmeister Shiaxu.",Gebt mir Deckung!,458,207,31703,0,0,0,5,0,0,0
"Arbeitet mit Euren Verbündeten zusammen, um die Blutige Kreuzung anzugreifen.",Blutige Kreuzung,460,208,31844,0,0,0,0,0,0,0
Besiegt die Mogu von Shan'Bu und die Zandalariverteidiger.,Der Fuß des Lei Shen,465,208,31718,0,0,0,2,0,0,0
"Besiegt die Palasttorwächter, um die Tore zu öffnen.",Zerstört die Torwächter,472,208,31710,0,0,0,1,0,0,0
Beschafft den schweren Sprengstoff.,Findet den verlorenen Sprengstoff,473,204,31833,0,0,0,0,0,0,0
Entzündet die Zündschnur des schweren Sprengstoffs.,Detoniert den Sprengstoff,474,204,31839,0,0,0,2,0,0,0
,Tötet Kriegsgott Al'chukla,475,204,31837,0,0,0,3,0,0,0
Beschafft den schweren Sprengstoff.,Findet den verlorenen Sprengstoff,476,209,31746,0,0,0,0,0,0,0
Entzündet die Zündschnur des schweren Sprengstoffs.,Detoniert den Sprengstoff,477,209,31768,0,0,0,2,0,0,0
,Tötet Kriegsgott Al'chukla,478,209,31804,0,0,0,3,0,0,0
Sprecht an der Stadtmauer mit Elsia.,Liefert den Sprengstoff,479,209,31765,0,0,0,1,0,0,0
Sprecht an der Stadtmauer mit Vereesa.,Liefert den Sprengstoff,480,204,31835,0,0,0,1,0,0,0
"Helft Taran Zhu und Yalia dabei, Shan'Bu zu besiegen.",Besiegt Shan'Bu,482,208,31723,0,0,0,3,0,0,0
Begebt Euch unter Deck und tötet Kapitän Halu'kal.,Ein nasses Grab,483,205,31806,0,0,0,3,0,0,0
"Verteidigt Furorion, während sich die Donnerschmiede auflädt.",Aufladen,484,211,31810,0,0,0,2,0,0,0
Verteidigt den himmlischen Schmied während er die Blitzlanze schmiedet.,Korruption entdeckt,485,211,31812,0,0,0,4,0,0,0
"Besiegt die Sha-Verschmelzung, die die Donnerschmiede angreift.",Manifestation der Verderbnis,486,211,31814,0,0,0,5,0,0,0
Bahnt Euch den Weg durch das Haupttor der Mine.,Meine Mine!,487,207,31841,0,0,0,4,0,0,0
"Sprecht mit Furorion, um herauszufinden, wie Ihr die Donnerschmiede aktivieren könnt.",Sprecht mit Furorion,490,211,31856,0,0,0,0,0,0,0
Legt den verstärkten Seelenkern in den dämonischen Seelenbrunnen und besiegt Kanrethad.,Besiegt Kanrethad,491,200,31858,0,0,0,8,0,0,0
"Gießt das Trillium in die Formen und beginnt damit, die Donnerschmiede aufzuladen.",Aus Trillium geschmiedet,492,211,31923,0,0,0,1,0,0,0
Steigt auf den Hippogryphen des Silberbunds und fliegt mit Waldläufergeneralin Vereesa Windläufer über die Insel.,Trefft Euch mit Waldläufergeneralin Vereesa Windläufer,493,212,31925,0,0,0,0,0,0,0
,Überlebt den Überfall,494,212,31928,0,0,0,1,0,0,0
,Zerstört die Barrikaden,495,212,31930,0,0,0,2,0,0,0
,Tötet Anki und Bestienrufer Pakutesh,496,212,31932,0,0,0,3,0,0,0
,Tötet Arkanital Mara'kah und seine Geistermaske,497,212,31934,0,0,0,4,0,0,0
"Benutzt die Torwächterkugel, um das Tor zur Blutigen Kreuzung zu öffnen.",Ausbruch,498,205,31937,0,0,0,6,0,0,0
"Euch steht nur ein begrenzter Zeitraum zur Verfügung, um so viele Schätze aufzusammeln, wie Ihr nur könnt. Sprecht mit Taoshi, wenn Ihr bereit seid.",Sprecht mit Taoshi,508,215,31993,0,0,0,0,0,0,0
"Sprecht mit Furorion, um die Donnerschmiede in Betrieb zu nehmen.",Ab in die Schmiede,509,211,32142,0,0,0,3,0,0,0
"Greift Euch so viel Beute, wie Ihr könnt, und erreicht den Ausgang, bevor die Zeit ausläuft.",Erreicht den Ausgang,510,215,32158,0,0,0,1,0,0,0
Sprecht mit Grizzle Radflutsch.,Sprecht mit dem Boss,511,216,32592,0,0,0,0,0,0,0
Verschafft Euch Zugang zur Hauptkammer und haltet die Entführungen auf.,Infiltration,514,219,32524,0,0,0,0,0,0,0
Seht Euch in der Hauptkammer um.,Erkundung,515,219,32588,0,0,0,1,0,0,0
"Helft Ticker, ein Gerät zum Öffnen des nächsten Tors zu bauen.",Das versiegelte Tor,516,219,32589,0,0,0,2,0,0,0
"Verteidigt den Goblintrupp, während Flick den Teleporter bereit macht.",Die Stellung halten,533,219,32590,0,0,0,3,0,0,0
"Zerstört den großen Elementar, der in der Großblütenausgrabung sein Unwesen treibt.",Felsen mahlen,535,216,32594,0,0,0,1,0,0,0
"Sammelt für Radflutsch Artefakte, während seine Arbeiter den Mineneingang räumen.",Wirtschaftsaufschwung,536,216,32596,0,0,0,2,0,0,0
Dringt tief in die Großblütenmine ein und sprengt die Mauer.,Das Ende der Mine,537,216,32598,0,0,0,3,0,0,0
Zerstört das Echo von Y'Shaarj.,Gebrochenes Herz,538,216,32637,0,0,0,4,0,0,0
"Kontaktiert die Dunkeleisengebirgsjäger am Schimmergrat und findet einen Weg, den Sturm zum Erliegen zu bringen.",Die Gebirgsjäger,539,210,32623,0,0,0,0,0,0,0
Rettet Späher Steinbart vom Bratspieß der Trolle.,Rettet Späher Steinbart,540,210,32644,0,0,0,1,0,0,0
"Tötet die Trolle, die Späherin Kühnbräu braten wollen.",Rettet Späherin Kühnbräu,541,210,32648,0,0,0,2,0,0,0
"Tötet die Trolle, die Späher Schmiedebalg opfern wollen.",Rettet Späher Schmiedebalg,542,210,32650,0,0,0,3,0,0,0
"Besiegt den Elementargeist in der Eishöhle, um den Schneesturm zum Erliegen zu bringen.",Die kalte Höhle,543,210,32652,0,0,0,4,0,0,0
"Schließt Euch Moiras Truppen an, besiegt den Anführer der Zandalari und nehmt das Frostmähnendorf ein.",Sieg oder Tod,544,210,32654,0,0,0,5,0,0,0
Stehlt Sprengladungen von feindlichen Demolierern.,Sprengstoffakquisition,545,182,32657,0,0,0,1,0,0,0
"Sprecht mit Rotun, um eine Prüfung zu beginnen.",Wählt eine Prüfung,550,237,33998,0,0,0,0,0,0,0
"Erfüllt das Bonusziel, um Bonusbelohnungen zu erhalten.",Bonusziel,551,210,32743,32898,0,0,6,3,0,0
Beschützt das Schiff! Bezwingt die Entermannschaft der Allianz.,Nicht klar zum Entern!,556,239,32774,0,0,0,0,0,0,0
Stehlt Sprengladungen von feindlichen Demolierern.,Sprengstoffakquisition,557,239,32776,0,0,0,1,0,0,0
"Platziert Sprengladungen auf dem Allianzschiff, um es zu zerstören!",Zerstört das Allianzschiff!,558,239,32778,0,0,0,2,0,0,0
Besiegt Admiral Hodgson.,Bezwingt den Admiral!,559,239,32781,0,0,0,3,0,0,0
"Erfüllt das Bonusziel, um Bonusbelohnungen zu erhalten.",Bonusziele,560,182,32791,32898,0,0,4,3,0,0
"Erfüllt alle Bonusziele, um Bonusbelohnungen zu erhalten.",Bonusziele,561,219,32799,32898,0,0,4,3,0,0
"Erfüllt das Bonusziel, um zusätzliche Belohnungen zu erhalten.",Bonusziel,565,65,32818,32898,0,0,3,3,0,0
"Erfüllt das Bonusziel, um Bonusbelohnungen zu erhalten.",Bonusziel,566,39,32821,32898,0,0,4,3,0,0
"Erfüllt das Bonusziel, um Bonusbelohnungen zu erhalten.",Bonusziele,567,216,32831,32898,0,0,5,3,0,0
"Erfüllt das Bonusziel, um Bonusbelohnungen zu erhalten.",Bonusziele,580,239,162971,32898,559,0,4,3,0,0
Beschreibung für Schritt 1,Schritt 1,587,247,32959,0,0,0,0,0,0,0
Beschreibung für Schritt 2,Schritt 2,593,247,32961,0,0,0,1,0,0,0
Beschreibung für Schritt 3,Schritt 3,594,247,32963,0,0,0,2,0,0,0
Beschreibung für Schritt 4,Schritt 4,595,247,32965,0,0,0,3,0,0,0
Beschreibung für Schritt 5,Schritt 5,596,247,32967,0,0,0,4,0,0,0
Beschreibung für Schritt 6,Schritt 6,597,247,32969,0,0,0,5,0,0,0
Die Prüfung beginnt in Kürze.,Macht Euch bereit…,598,248,32993,0,0,0,0,0,0,0
,Feuerprobe,599,248,33951,0,0,0,1,0,0,0
,Schritt 2,607,254,0,0,0,0,2,0,0,0
,Schritt 1,608,254,0,0,0,0,1,0,0,0
"Vernichtet die Monstrosität, die den Tempel des Schwarzen Ochsen heimsucht.","Er, der kein Leben hat.",615,256,33244,0,0,0,0,0,0,0
Phase 0,Testphase 0,616,254,0,0,0,0,0,0,0,0
,Schritt 3,617,254,0,0,0,0,3,0,0,0
,Schritt 4,618,254,0,0,0,0,4,0,0,0
Das Ende!,Schritt 5,619,254,0,0,0,0,5,0,0,0
Bezwingt drei Champions von Pandaria in Haustierkämpfen.,Champions von Pandaria,620,257,33302,0,0,0,0,0,0,0
Bezwingt jeden der Erhabenen in einem Haustierkampf.,Kampf den Erhabenen,621,257,33331,0,0,0,1,0,0,0
"Weist den eintreffenden Gästen Sitze zu und bedient sie. Lasst nicht zu, dass 5 Gäste gehen, ohne bedient worden zu sein.",Nudelzeit,637,269,33600,0,0,0,1,0,0,0
"Lernt, wie man den Nudelstand betreibt.",Einweisung,647,269,33924,0,0,0,0,0,0,0
"Weist so vielen Gästen wie möglich Plätze zu und bedient sie. Lasst nicht zu, dass mehr als 5 Gäste gehen, ohne bedient worden zu sein.",Nudelzeit,652,278,33926,0,0,0,0,0,0,0
Erreicht einen Punktestand von mindestens 30.000,Bonus: Siegertreppchen!,653,278,33928,0,0,0,1,3,0,0
Tötet alle Orcs in Grommar.,Die Säuberung Grommars,654,275,33985,0,0,0,2,0,0,0
Tötet Orrok den Speermeister.,Das Tor von Grommar,655,275,33994,0,0,0,1,0,0,0
Bezwingt die Streitkräfte der Totenkopfstacheleber im Kral der Klingenhauer.,Kral der Klingenhauer,680,294,34480,0,0,0,0,0,0,0
"Baut so viele Rohstoffe wie möglich ab, bevor Euch die Dampfkraft ausgeht!",Sammelt Rohstoffe,718,318,0,0,0,0,0,0,0,0
"Tötet Goraluk Hammerbruch, den Hochmaschinisten der Marinebasis.",Goraluk Hammerbruch,721,320,34857,0,0,0,2,0,0,0
Tötet die Wachen in Steinard.,Tötet sie! Tötet sie alle!,725,322,34859,0,0,0,0,0,0,0
sendevent 36841,Schritt 2,726,322,34861,0,0,0,1,0,0,0
sendevent 36841,Schritt 3,727,322,34863,0,0,0,2,0,0,0
"Hindert die Seelenschamanen des Blutenden Auges daran, das Fomorskelett wiederzubeleben.",Beendet das Ritual,728,323,34871,0,0,0,0,0,0,0
"Verteidigt Thrall, bis er in die innere Kammer durchbricht.",Seelenarmee,729,323,34875,0,0,0,1,0,0,0
Konfrontiert Kilrogg Totauge und beendet das dunkle Ritual.,Kilrogg Totauge,730,323,34877,0,0,0,2,0,0,0
Tötet Maggoc.,Tötet Maggoc,731,324,34882,0,0,0,8,0,0,0
Befreit die Docks von den restlichen Orcs und tötet Kommandant Vorka.,Feuer aus dem Himmel,732,275,34884,0,0,0,3,0,0,0
"Tötet die Bewohner der Räume, um Runen zu löschen.",Löscht die Runen,736,329,34898,0,0,0,0,0,0,0
Verteidigt den Frostfeuergrat gegen Wellen von Angreifern der Eisernen Horde.,Haltet den Engpass,737,324,34904,0,0,0,1,0,0,0
Zerstört das Eiserne Katapult.,Das Eiserne Katapult,738,324,34906,0,0,0,2,0,0,0
Verteidigt den Frostfeuergrat gegen Wellen von Angreifern der Eisernen Horde.,Eine gute Verteidigung,739,324,34908,0,0,0,3,0,0,0
Beschützt Drek'thar vor den Angreifern der Eisernen Horde.,Verteidigt Drek'thar,740,324,34910,0,0,0,4,0,0,0
Verteidigt den Frostfeuergrat gegen Wellen von Angreifern der Eisernen Horde.,Eiserne Donnerfürsten,741,324,34912,0,0,0,5,0,0,0
Bezwingt Malgrim Sturmhand.,Malgrim Sturmhand,742,324,34914,0,0,0,6,0,0,0
Verteidigt den Frostfeuergrat gegen Wellen von Angreifern der Eisernen Horde.,Die letzte Verteidigung,743,324,34916,0,0,0,7,0,0,0
Sprecht mit Durotan.,Die Schlacht beginnt,745,324,34921,0,0,0,0,0,0,0
"Verbündete Streitkräfte unter Führung von Erzmagier Khadgar sind bereit, sich in die Schlacht um Shattrath zu stürzen.",Vorbereitungen,747,331,34944,0,0,0,0,0,0,0
Macht den Weg zum Hafen mit dem eisernen Stern frei.,Auf in die Schlacht!,748,331,34946,0,0,0,2,0,0,0
"Die Eiserne Horde hat ihre Streitkräfte in den Docks gesammelt. Beschützt Khadgar, während er einen Zauber vorbereitet, der den Hafen neutralisieren soll.",Der Eiserne Hafen,752,331,34954,0,0,0,3,0,0,0
Die legendäre Waffe der Eisernen Horde befindet sich im Hafen. Ergreift die Kontrolle über das Schiff. Eure Verbündeten werden Schwarzfaust auf dem Flaggschiff von Euch fernhalten.,Die Waffe,753,331,34956,0,0,0,4,0,0,0
Sprecht mit Verteidiger Maraad.,Von K'ara auserwählt,754,275,34959,0,0,0,0,0,0,0
Sprecht mit Durotan.,Sprecht mit Durotan,755,320,34985,0,0,0,0,0,0,0
Eskortiert Eure Gruppe nach Norden in Richtung des Maschinenhauses.,Erreicht das Maschinenhaus,756,320,34983,0,0,0,1,0,0,0
Erreicht das Vorratslager.,Erreicht das Vorratslager,757,320,34987,0,0,0,3,0,0,0
Überlebt die Wellen von Orcs der Eisernen Horde. Setzt explosive Fässer gegen sie ein.,Überlebt den Ansturm der Eisernen Horde,758,320,34989,0,0,0,4,0,0,0
"Erreicht den zentralen Kai, um an Bord der 'Wellenmord' zu gelangen.",Erreicht den zentralen Kai,759,320,34991,0,0,0,5,0,0,0
"Sprecht mit Rokk, um an Bord der 'Wellenmord' zu gelangen.",Gelangt an Bord,761,320,34995,0,0,0,6,0,0,0
