ID,Description_lang,PendingText_lang,UiTextureKitID,GarrTypeID,GarrBuildingType,BaseCapacity,SmallDisplayInfoID,MediumDisplayInfoID,LargeDisplayInfoID,WorkingDisplayInfoID,WorkingSpellVisualID,CompleteSpellVisualID,MediumThreshold,LargeThreshold,Faction,CrossFactionID
52,"Stellt eine Lieferung Verzauberungskristalle zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen.

Wenn sich das Gebäude auf Stufe 2 oder höher befindet, könnt Ihr über den Architektentisch einen Anhänger zuweisen, um Euren Ertrag zu erhöhen.",Temporaler Kristall,44,2,18,1,16091,16092,22545,0,0,0,14,21,1,59
53,"Stellt eine Lieferung Getriebefederteile zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen.

Wenn sich das Gebäude auf Stufe 2 oder höher befindet, könnt Ihr über den Architektentisch einen Anhänger zuweisen, um Euren Ertrag zu erhöhen.",Getriebefederteile,47,2,19,7,16091,16092,22545,0,0,0,14,21,1,60
54,"Stellt eine Lieferung Kriegsbemalung zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen.

Wenn sich das Gebäude auf Stufe 2 oder höher befindet, könnt Ihr über den Architektentisch einen Anhänger zuweisen, um Euren Ertrag zu erhöhen.",Kriegsbemalung,45,2,20,1,16091,16092,22545,0,0,0,14,21,1,61
55,"Stellt eine Lieferung Kräuter aus den von Euch gesammelten draenischen Samen zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen. 

Kehrt zurück, um Eure Güter einzusammeln, wenn die Lieferungen abgeschlossen sind.",Gartenlieferung,54,2,2,1,16091,16092,16093,0,0,0,14,21,1,80
56,"Stellt eine Lieferung Erz zusammen, das aus den gesammelten draenischen Steinen gewonnen wird.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen. 

Kehrt zurück, um Eure Güter einzusammeln, wenn die Lieferungen abgeschlossen sind.",Minenlieferung,54,2,1,1,16091,16092,16093,0,0,0,14,21,1,79
57,"Stellt eine Lieferung alchemischer Katalysatoren zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen.

Wenn sich das Gebäude auf Stufe 2 oder höher befindet, könnt Ihr über den Architektentisch einen Anhänger zuweisen, um Euren Ertrag zu erhöhen.",Alchemischer Katalysator,43,2,16,1,19959,19958,22544,0,0,0,14,21,0,31
58,"Stellt eine Lieferung Echtstahlbarren zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen.

Wenn sich das Gebäude auf Stufe 2 oder höher befindet, könnt Ihr über den Architektentisch einen Anhänger zuweisen, um Euren Ertrag zu erhöhen.",Echtstahlbarren,42,2,17,1,19959,19958,22544,0,0,0,14,21,0,49
59,"Stellt eine Lieferung Verzauberungskristalle zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen.

Wenn sich das Gebäude auf Stufe 2 oder höher befindet, könnt Ihr über den Architektentisch einen Anhänger zuweisen, um Euren Ertrag zu erhöhen.",Temporaler Kristall,44,2,18,1,19959,19958,22544,0,0,0,14,21,0,52
60,"Stellt eine Lieferung Getriebefederteile zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen.

Wenn sich das Gebäude auf Stufe 2 oder höher befindet, könnt Ihr über den Architektentisch einen Anhänger zuweisen, um Euren Ertrag zu erhöhen.",Getriebefederteile,47,2,19,1,19959,19958,22544,0,0,0,14,21,0,53
61,"Stellt eine Lieferung Kriegsbemalung zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen.

Wenn sich das Gebäude auf Stufe 2 oder höher befindet, könnt Ihr über den Architektentisch einen Anhänger zuweisen, um Euren Ertrag zu erhöhen.",Kriegsbemalung,45,2,20,1,19959,19958,22544,0,0,0,14,21,0,54
62,"Stellt eine Lieferung Taladitkristall zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen.

Wenn sich das Gebäude auf Stufe 2 oder höher befindet, könnt Ihr über den Architektentisch einen Anhänger zuweisen, um Euren Ertrag zu erhöhen.",Taladitkristall,46,2,21,1,19959,19958,22544,0,0,0,14,21,0,51
63,"Stellt eine Lieferung poliertes Leder zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen.

Wenn sich das Gebäude auf Stufe 2 oder höher befindet, könnt Ihr über den Architektentisch einen Anhänger zuweisen, um Euren Ertrag zu erhöhen.",Poliertes Leder,49,2,22,1,19959,19958,22544,0,0,0,14,21,0,50
64,"Stellt eine Lieferung Hexenzwirnstoff zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen.

Wenn sich das Gebäude auf Stufe 2 oder höher befindet, könnt Ihr über den Architektentisch einen Anhänger zuweisen, um Euren Ertrag zu erhöhen.",Hexenzwirnstoff,52,2,23,1,19959,19958,22544,0,0,0,14,21,0,37
65,"Opfert am Altar der Gebeine Teile Eurer Feinde, um mit kostbaren und mächtigen Gegenständen belohnt zu werden.

Den Fortschritt Eurer Opfergaben könnt Ihr im Garnisonsbericht nachvollziehen.",Tribut des Eroberers,54,2,25,1,2614,15449,22474,0,0,0,14,21,-1,0
66,"Tauscht Rohmaterialien für Handwerker gegen Garnisonsressourcen ein.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen. 

Kehrt zurück, um Eure Güter einzusammeln, wenn die Lieferungen abgeschlossen sind.",Garnisonsressourcen,54,2,6,1,16091,16092,16093,0,0,0,14,21,1,70
70,"Tauscht Rohmaterialien für Handwerker gegen Garnisonsressourcen ein.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen. 

Kehrt zurück, um Eure Güter einzusammeln, wenn die Lieferungen abgeschlossen sind.",Garnisonsressourcen,54,2,6,1,19959,19958,22544,0,0,0,14,21,0,66
74,"Stellt einen überladenen Verwüster her.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen. 

Kehrt zurück, um Eure Güter einzusammeln, wenn die Lieferungen abgeschlossen sind.",Überladener Verwüster ,159,2,26,1,24673,24673,24673,0,0,0,1,2,0,75
75,"Stellt eine überladene Belagerungsmaschine her.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen. 

Kehrt zurück, um Eure Güter einzusammeln, wenn die Lieferungen abgeschlossen sind.",Überladene Belagerungsmaschine,90,2,26,1,24672,24672,24672,0,0,0,1,2,1,74
77,"Tauscht Garnisonsressourcen gegen Anhängeraufwertungen und Rüstungsfetzen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht einsehen.

Kehrt zurück, um Eure Güter einzusammeln, wenn die Lieferungen abgeschlossen sind.",,18,2,10,1,19959,19958,22544,0,0,0,14,21,0,78
78,"Tauscht Garnisonsressourcen gegen Anhängeraufwertungen und Rüstungsfetzen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht einsehen.

Kehrt zurück, um Eure Güter einzusammeln, wenn die Lieferungen abgeschlossen sind.",,16,2,10,1,16091,16092,22545,0,0,0,14,21,1,77
79,"Stellt eine Lieferung Erz zusammen, das aus den gesammelten draenischen Steinen gewonnen wird.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen. 

Kehrt zurück, um Eure Güter einzusammeln, wenn die Lieferungen abgeschlossen sind.",Minenlieferung,54,2,1,1,19959,19958,22544,0,0,0,14,21,0,56
80,"Stellt eine Lieferung Kräuter aus den von Euch gesammelten draenischen Samen zusammen.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen. 

Kehrt zurück, um Eure Güter einzusammeln, wenn die Lieferungen abgeschlossen sind.",Gartenlieferung,54,2,2,1,19959,19958,22544,0,0,0,14,21,0,55
100,"Tauscht Ogerportalsteine gegen Apexiskristalle und Missionsabschlussberichte ein.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen. 

Kehrt zurück, um Eure Güter einzusammeln, wenn die Lieferungen abgeschlossen sind.",,149,2,13,1,19959,19958,22544,0,0,0,14,21,0,101
101,"Tauscht Ogerportalsteine gegen Apexiskristalle und Missionsabschlussberichte ein.

Den Fortschritt Eurer Lieferungen könnt Ihr im Garnisonsbericht nachvollziehen. 

Kehrt zurück, um Eure Güter einzusammeln, wenn die Lieferungen abgeschlossen sind.",,29,2,13,1,16091,16092,22545,0,0,0,14,21,1,100
103,"Lässt Sprengladungen ins Wasser fallen, die U-Boote zerstören.

|cFFFFD200Bauzeit: 30 Min.|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffffU-Boot|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,113
104,"Ein gefährliches Tauchboot, das in Marinemissionen zum Einsatz kommt.

|cFFFFD200Bauzeit: 2 Stunden|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\Ships_ABILITY_Bombers.blp:24:24:0:0|t |cffffffff Träger|r",,9,2,9,1,10309,10309,10309,10309,44449,0,2,3,1,111
105,"Ein mächtiges Schiff mit großen Kanonen, das in Marinemissionen zum Einsatz kommt.

|cFFFFD200Bauzeit: 1 Std.|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\Ships_ABILITY_DepthCharges.blp:24:24:0:0|t |cffffffff Zerstörer|r",,9,2,9,1,15165,15165,15165,15165,44449,0,2,3,1,112
106,"Ein großes Schiff, das Truppen transportiert und bei Marinemissionen Materialien bergen kann.

|cFFFFD200Bauzeit: 30 Min.|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\ABILITY_ROGUE_FLEETFOOTED.BLP:24:24:0:0|t |cffffffff Landziele|r",,9,2,9,1,26784,26784,26784,26784,44449,0,2,3,-1,0
107,"Ein strategisches Schiff, das bei Marinemissionen Luftschläge gegen andere Schiffe führen kann.

|cFFFFD200Bauzeit: 2 Stunden|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\Ships_ABILITY_ArmorPiercingAmmo.blp:24:24:0:0|t |cffffffff Schlachtschiff|r",,9,2,9,1,27015,27015,27015,27015,44449,0,2,3,-1,0
109,"Ein großes Schiff, das Truppen transportiert und bei Marinemissionen Materialien bergen kann.

|cFFFFD200Bauzeit: 1 Min.|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\ABILITY_ROGUE_FLEETFOOTED.BLP:24:24:0:0|t |cffffffff Landziele|r",,9,2,9,1,26784,26784,26784,26784,44449,0,2,3,-1,0
111,"Ein gefährliches Tauchboot, das in Marinemissionen zum Einsatz kommt.

|cFFFFD200Bauzeit: 2 Stunden|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\Ships_ABILITY_Bombers.blp:24:24:0:0|t |cffffffff Träger|r",,9,2,9,1,27211,27211,27211,27211,44449,0,2,3,0,104
112,"Ein mächtiges Schiff mit großen Kanonen, das in Marinemissionen zum Einsatz kommt.

|cFFFFD200Bauzeit: 1 Std.|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\Ships_ABILITY_DepthCharges.blp:24:24:0:0|t |cffffffff Zerstörer|r",,9,2,9,1,10322,10322,10322,10322,44449,0,2,3,0,105
113,"Lässt Sprengladungen ins Wasser fallen, die U-Boote zerstören.

|cFFFFD200Bauzeit: 30 Min.|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffffU-Boot|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,103
114,"Lässt Sprengladungen ins Wasser fallen, die U-Boote zerstören.

|cFFFFD200Bauzeit: 1 Min.|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffffU-Boot|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,115
115,"Lässt Sprengladungen ins Wasser fallen, die U-Boote zerstören.

|cFFFFD200Bauzeit: 1 Min.|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffffU-Boot|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,114
119,"Lässt Sprengladungen ins Wasser fallen, die U-Boote zerstören.

|cFFFFD200Bauzeit: 1 Min.|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffffU-Boot|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,121
121,"Lässt Sprengladungen ins Wasser fallen, die U-Boote zerstören.

|cFFFFD200Bauzeit: 1 Min.|r

|cffb2f0ffKontert: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffffU-Boot|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,119
122,Nomi wird neue Rezepte für Euch erforschen.,Test Kitchen Results,51,3,0,24,12572,12573,12573,0,0,0,20,21,-1,0
124,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,0,3,0,4,11843,11843,11843,11843,61015,0,4,4,-1,0
125,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,0,3,0,3,11843,11843,11843,11843,61015,0,2,3,-1,0
126,"Requiriert einen Trupp Kranichinitianden, der Anhänger auf Missionen begleiten kann, um die Chance auf eine Bonusbelohnung zu erhöhen.

|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,2,11843,11843,11843,0,0,0,2,3,-1,0
128,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,3,35397,35397,35397,35397,61015,0,3,3,-1,0
129,"Beschwört einen Trupp, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,4,35397,35397,35397,35397,61015,0,4,4,-1,0
130,"Requiriert einen Trupp Dämonen der Teufelswache, der auf Missionen für Euch kämpft.

|cFFFFD200Bauzeit: 1 Stunde|r",Dämonen der Teufelswache,9,3,0,1,8618,8618,8618,0,0,0,1,1,-1,0
131,"Beschwört einen Trupp, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,4,35172,35172,35172,35172,61015,0,4,4,-1,0
132,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenlieferung,9,3,0,3,35172,35172,35172,35172,61015,0,3,3,-1,0
133,"Requiriert einen Trupp [Einheiten], der auf Missionen für Euch kämpft.

|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,1,35172,35172,35172,0,0,0,2,3,-1,0
134,"Lässt einen Trupp auferstehen, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,4,8225,8225,8225,8225,61015,0,4,4,-1,0
135,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,3,8225,8225,8225,8225,61015,0,3,3,-1,0
136,"Requiriert einen Trupp, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.
|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,1,8225,8225,8225,0,0,0,2,3,-1,0
137,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,4,26916,26916,26916,26916,61015,0,4,4,-1,0
138,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,3,26916,26916,26916,26916,61015,0,3,3,-1,0
139,"Requiriert einen Trupp, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.

|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,1,26916,26916,26916,0,0,0,2,3,-1,0
140,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,4,35171,35171,35171,35171,61015,0,4,4,-1,0
141,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,3,35171,35171,35171,35171,61015,0,3,3,-1,0
142,"Requiriert einen Trupp Hüter des Hains, der auf Missionen für Euch kämpft.

|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,1,35171,35171,35171,0,0,0,2,3,-1,0
143,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,4,36448,36448,36448,36448,61015,0,4,4,-1,0
144,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,3,36448,36448,36448,36448,61015,0,3,3,-1,0
145,"Requiriert einen Trupp [Einheiten], der auf Missionen für Euch kämpft.

|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,1,10721,10721,10721,0,0,0,2,3,-1,0
146,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,4,35170,35170,35170,35170,61015,0,4,4,-1,0
147,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,3,35170,35170,35170,35170,61015,0,3,3,-1,0
148,"Requiriert einen Trupp [Einheiten], der auf Missionen für Euch kämpft.

|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,1,35170,35170,35170,0,0,0,2,3,-1,0
149,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,4,35174,35174,35174,35174,61015,0,4,4,-1,0
150,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,3,35174,35174,35174,35174,61015,0,3,3,-1,0
151,"Requiriert einen Trupp, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.

|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,1,35174,35174,35174,0,0,0,2,3,-1,0
152,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,4,36449,36449,36449,36449,61015,0,4,4,-1,0
153,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,3,36449,36449,36449,36449,61015,0,3,3,-1,0
154,"Requiriert einen Trupp, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.

|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,1,10721,10721,10721,0,0,0,2,3,-1,0
155,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,0,3,0,3,35398,35398,35398,35398,61015,0,3,3,-1,0
156,"Beschwört einen Trupp, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,0,3,0,4,35398,35398,35398,35398,61015,0,4,4,-1,0
157,"Beschwört einen Trupp, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,1,35398,35398,35398,35398,61015,0,1,1,-1,0
158,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,4,33176,33176,33176,33176,61015,0,4,4,-1,0
159,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,3,33176,33176,33176,33176,61015,0,3,3,-1,0
160,"Requiriert einen Trupp, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.
|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,1,33176,33176,33176,0,0,0,2,3,-1,0
161,"Requiriert einen Trupp Kranichadepten, der Anhänger auf Missionen begleiten kann, um die Chance auf eine Bonusbelohnung zu erhöhen.

|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,2,10811,10811,10811,0,0,0,2,3,-1,0
163,"Requiriert einen Trupp Tigeradepten, der Anhänger auf Missionen begleiten kann, um die Erfolgschance zu erhöhen.

|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,2,11843,11843,11843,0,0,0,2,3,-1,0
164,"Beschwört einen mächtigen Verbündeten, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,1,35173,35173,35173,35173,61015,0,1,1,-1,0
165,"Requiriert einen Trupp Ochsenadepten, der Anhänger auf Missionen begleiten kann, um die Erfolgschance zu erhöhen.

|cFFFFD200Bauzeit: 30 Min.|r",Truppenlieferung,9,3,0,4,11843,11843,11843,0,0,0,4,4,-1,0
166,"Requiriert eine Gruppe Wildwichtel, die auf Missionen für Euch kämpft.

|cFFFFD200Bauzeit: 15 Min.|r",Gruppe Wildwichtel,9,3,0,4,8618,8618,8618,0,0,0,4,4,-1,0
167,"Requiriert einen Trupp teuflischer Zornwächterdämonen, der auf Missionen für Euch kämpft.

|cFFFFD200Bauzeit: 1 Stunde|r",Teuflische Zornwächterdämonen,9,3,0,1,8618,8618,8618,0,0,0,1,1,-1,0
168,"Requiriert einen Trupp Herbeirufer der Schwarzen Ernte, der auf Missionen für Euch kämpft.

|cFFFFD200Bauzeit: 30 Min.|r",Herbeirufer der Schwarzen Ernte,9,3,0,2,8618,8618,8618,0,0,0,2,2,-1,0
171,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,36928,36928,36928,0,0,0,4,2,-1,0
173,"Beginnt mit zusätzlichen Nachforschungen zu Euren Artefaktwaffen. Das gewonnene Wissen wird die Rate erhöhen, mit der Ihr Artefaktmacht hinzugewinnt.",Ausstehende Forschungsnotizen,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
177,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,26060,26060,26060,0,0,0,1,1,-1,0
178,"Requiriert einen Frostwyrm, um ihn entfesseln zu können.",Beschwört einen Frostwyrm.,16,3,0,1,36780,36780,36780,36780,61015,0,1,1,-1,0
179,"Beschwört eine Höllenbestie herauf und sperrt sie in ein dämonisches Phylakterium, das Ihr entfesseln könnt, um eine Weltquest abzuschließen.",Versklavende Höllenbestie,16,3,0,1,37137,37137,37137,37137,61015,0,1,1,-1,0
180,"Kanalisiert die Macht des Ordens in den Fokussierkristall, mit dem Ihr die Macht von Dalaran entfesseln und eine Weltquest abschließen könnt.",Kanalisiert die Macht von Dalaran.,16,3,0,1,7631,7631,7631,7631,61015,0,1,1,-1,0
181,"Beginnt mit zusätzlichen Nachforschungen zu Euren Artefaktwaffen. Das gewonnene Wissen wird die Rate erhöhen, mit der Ihr Artefaktmacht hinzugewinnt.",Ausstehende Forschungsnotizen,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
182,"Beginnt mit zusätzlichen Nachforschungen zu Euren Artefaktwaffen. Das gewonnene Wissen wird die Rate erhöhen, mit der Ihr Artefaktmacht hinzugewinnt.",Ausstehende Forschungsnotizen,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
183,"Beginnt mit zusätzlichen Nachforschungen zu Euren Artefaktwaffen. Das gewonnene Wissen wird die Rate erhöhen, mit der Ihr Artefaktmacht hinzugewinnt.",Ausstehende Forschungsnotizen,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
184,"Beginnt mit zusätzlichen Nachforschungen zu Euren Artefaktwaffen. Das gewonnene Wissen wird die Rate erhöhen, mit der Ihr Artefaktmacht hinzugewinnt.",Ausstehende Forschungsnotizen,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
185,"Beginnt mit zusätzlichen Nachforschungen zu Euren Artefaktwaffen. Das gewonnene Wissen wird die Rate erhöhen, mit der Ihr Artefaktmacht hinzugewinnt.",Ausstehende Forschungsnotizen,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
