ID,Name_lang,Description_lang,Cooldown,Duration,Flags,SchoolMask,IconFileDataID
18,Schwingen des Zorns,Nerith schlägt dreimal auf alle Gegner in Nahkampfreichweite ein und fügt ihnen mit jedem Treffer $s1 Schattenschaden zu.,4,0,0,32,2103919
19,Sengender Biss,Beißt den nächsten Gegner mit lodernden Kiefern und fügt ihm $s1 Feuerschaden zu.,4,0,0,4,236167
20,Stein schmeißen,"Steinschmeißer schleudert einen Sündenstein, der zerbricht und allen entfernten Gegnern $s1 körperlichen Schaden zufügt.",1,0,0,1,236399
21,Geister der Verjüngung,Kaletar heilt alle Verbündeten um $s1 Gesundheit.,4,4,0,1,1022944
22,Unstillbarer Hunger,Ayeleth entzieht allen benachbarten Gegnern Anima. Verursacht $s1 Schattenschaden sowie zusätzlich $s2 Schaden pro Runde.,3,2,0,32,460700
23,DNT JasonTest Taunt Spell,Spott,0,2,0,0,0
24,Strahlender Speer,"Teliah ermächtigt ihren Speer, fügt dem entferntesten Gegner $s1 Heiligschaden zu und heilt den nächsten Verbündeten um $s2 Gesundheit.",2,0,0,2,1508065
25,Wirbelnde Fäuste,"Kythekios schlägt alle Gegner in Nahkampfreichweite rasch nacheinander, fügt ihnen dabei $s1 Heiligschaden zu und ermächtigt sich selbst, um $s2% zusätzlichen Schaden zu verursachen.",2,3,0,2,2065583
26,Medikustrank,"Telethakas gießt einen Trank in den Rachen des nächsten Verbündeten, wodurch er diesen um $s1 Gesundheit heilt und dessen maximale Gesundheit um $s2 erhöht.",3,2,0,8,236882
27,XX - Test - Physical,,0,0,0,1,1059120
28,XX - Test - Melee - Holy,,0,0,0,2,0
29,XX - Test - Melee - Fire,,0,0,0,4,0
30,XX - Test - Melee - Nature,,0,0,0,8,0
31,XX - Test - Melee - Frost,,0,0,0,16,0
32,XX - Test - Melee - Shadow,,0,0,0,32,0
33,XX - Test - Melee - Arcane,,0,0,0,64,0
34,XX - Test - Ranged - Physical,,0,0,0,1,0
35,XX - Test - Ranged - Holy,,0,0,0,2,0
36,XX - Test - Ranged - Fire,,0,0,0,4,0
37,XX - Test - Ranged - Nature,,0,0,0,8,0
38,XX - Test - Ranged - Frost,,0,0,0,16,0
39,XX - Test - Ranged - Shadow,,0,0,0,32,0
40,XX - Test - Ranged - Arcane,,0,0,0,64,0
41,Taschenschlag,Der Schmuggler schlägt mit seiner Tasche um sich und fügt allen benachbarten Gegnern Schaden zu.,3,0,0,1,133634
42,JasonTest Passive,,0,0,0,0,0
43,Animaentzug,"Entzieht dem entferntesten Gegner Anima, was ihm $s1 Schattenschaden zufügt und den Zaubernden um $s2 Gesundheit heilt.",1,0,0,32,136212
44,Doppelstich,Sticht zweimal auf den nächsten Gegner ein. Verursacht mit dem ersten Messer $s1 und mit dem zweiten Messer $s2 körperlichen Schaden.,3,0,0,1,333546
45,Seele entziehen,Fügt dem entferntesten Gegner $s1 Arkanschaden zu und heilt sich selbst um $s2 Gesundheit.,2,0,0,64,136211
46,Schild der Zukunft,Die Phalanx erleidet 10% verringerten Schaden und schützt alle Fernkampfverbündeten auf dieselbe Weise.,2,1,0,2,517159
47,Schützende Aura,Draven schützt sich und all seine Verbündeten mit seinen Flügeln und verringert sämtlichen erlittenen Schaden um 20%.,0,0,0,32,2182687
48,Schattenwandeln,Nadjia kann nicht anvisiert werden und heilt sich selbst um $s2 Gesundheit.,4,1,0,32,451170
49,Ausbluten,Theotar entzieht allen entfernten Gegnern Blut und erhöht damit ihren erlittenen Schaden um $s1%.,4,4,0,32,999949
50,Hellebardenschlag,Der Hellebardier schlitzt den entferntesten Gegner auf und fügt ihm $s1 körperlichen Schaden zu.,3,0,0,1,135576
51,Knochensturm,Wirbelt auf der Stelle und fügt allen Gegnern in Nahkampfreichweite $s1 Schattenschaden zu.,5,0,0,32,1535071
52,Seuchenlied,Schreit entfernte Gegner an und fügt ihnen 4 Runden lang in jeder Runde $s1 Naturschaden zu.,5,4,0,8,136147
53,Dornenfalle,"Sich windende Ranken umschlingen alle Gegner, fügen ihnen $s1 Naturschaden zu und verringern ihren Schaden in jeder zweiten Runde um 20%.",6,6,0,8,1535071
54,Schneidende Schatten,Rahel schlitzt den nächsten Gegner genüsslich auf und wirft einen Dolch nach dem entferntesten Gegner. Fügt beiden Gegnern $s1 Schattenschaden zu.,3,0,0,32,1455921
55,Höfliche Begrüßung,Steinkopf lächelt freundlich und fügt mit seinen Schlägen allen Gegnern in Nahkampfreichweite $s1 körperlichen Schaden zu.,4,0,0,1,236550
56,Spiegel der Qual,Simone führt ihren Spiegel mit großer Präzision und fügt dem entferntesten Gegner $s1 Arkanschaden zu.,1,0,0,64,458243
57,Benimmregeln,Bogdan erinnert den nächsten Gegner an seine Manieren und verursacht für die nächsten drei Runden $s1 Schattenschaden.,5,3,0,32,1544136
58,Schädelbruch,Die Verlorene Sibylle schmettert die Köpfe aller benachbarten Gegner gegeneinander und verursacht $s1 körperlichen Schaden.,2,0,0,1,132094
59,Spiegel der Reue,Vulca beschwört die Kraft des Verlusts und fügt allen entfernten Gegnern $s1 Arkanschaden zu.,3,0,0,64,1020341
60,Säurespucke,Bespuckt den entferntesten Gegner mit Säure und verursacht $s1 Naturschaden.,2,0,0,8,136007
61,Mandibelschmettern,Zerschmettert den nächsten Gegner und fügt ihm so $s1 Naturschaden zu.,4,0,0,8,1508493
62,Aufspießen,Sticht mit dem Geweih auf alle Nahkampfgegner ein und fügt ihnen so $s1 Naturschaden zu.,3,0,0,8,454039
63,Kreischschall,"Kreischt laut, fügt allen Gegnern $s1 Naturschaden zu und verringert ihren Schaden 2 Runden lang um 20%.",5,2,0,8,133707
64,Gewaltiges Poltern,Schmettert mit seinem Panzer auf den Boden und fügt allen Gegnern $s1 Naturschaden zu.,2,0,0,8,451165
65,Nagende Zweifel,Nagt am nächsten Gegner und fügt ihm $s1 Schattenschaden zu.,2,0,0,32,1398088
66,Goliathschmettern,Schmettert einen Gegner in der Nähe nieder und fügt ihm sowie einem Gegner hinter ihm $s1 Schattenschaden zu.,1,0,0,32,132323
67,Sprungstich,Springt in die Luft und fügt dem entferntesten Gegner mit einem Schattenspeer $s1 Schattenschaden zu.,3,0,0,32,376832
68,Leuchthuftrampler,"Greift alle Gegner in Nahkampfreichweite an, fügt ihnen $s1 Heiligschaden zu und verringert ihren Schaden 1 Runde lang um 80%.",3,1,1,2,132368
69,DNT JasonTest Ability Spell2,"DNT Test test  Effect 0 Attack points $s0, Effect 1 Attack points % $s1, Effect 2 Flat points $s2, Effect 3 Flat points % $s3",3,2,0,0,461809
70,DNT JasonTest Spell Tooltip,DNT test test test,0,0,0,0,0
71,Belebende Ranken,Heilt den nächsten Verbündeten um $s1 Gesundheit.,2,0,0,8,134413
72,Resonanzstoß,"Hala greift den nächsten Gegner an und fügt ihm $s1 Heiligschaden zu. Die Wucht des Angriffs erzeugt eine zweite Schockwelle, die allen entfernten Gegnern $s2 Heiligschaden zufügt.",4,0,0,2,135891
73,Läuterungsstrahl,Molako läutert alle Gegner in einer Linie und verursacht dabei $s1 Heiligschaden.,2,0,0,2,135949
74,Rekonfiguration: Verteidigung,"Ispiron rekonfiguriert sich und verteilt seine Ressourcen um, um sich zu schützen. Dadurch verringern sich sein erlittener und sein verursachter Schaden 3 Runden lang um 40%.",5,3,0,2,1405810
75,Larionsprung,"Nemea schickt einen Larion in den Kampf, der dem am weitesten entfernten Gegner $s1 körperlichen Schaden zufügt.",2,0,0,1,3155392
76,Phalynxblitz,"Pelodis lässt einen Phalynx losstürmen, der dem am weitesten entfernten Gegner $s1 Heiligschaden zufügt.",3,0,0,2,3061647
77,Tränke der beinahe ultimativen Macht,"Sika verteilt Tränke an die Gruppe, die den Schaden der Gruppenmitglieder 3 Runden lang um $s1 Heiligschaden erhöhen.",5,3,0,2,134749
78,Spalten,Clora spaltet alle Gegner in Nahkampfreichweite und fügt ihnen $s1 Heiligschaden zu.,1,0,0,2,132338
79,Heilige Nova,"Aus Kosmas schießt gleißendes Licht hervor, das allen Gegnern $s1 Heiligschaden zufügt und alle Verbündeten um $s2 Gesundheit heilt.",2,0,0,2,135922
80,Dämmerschock,Apolons Licht entzündet den am weitesten entfernten Gegner und fügt ihm $s1 Feuerschaden sowie in den nächsten 2 Runden je $s2 Feuerschaden zu.,3,2,0,4,236216
81,Rekonfiguration: Reflexion,"Bron rekonfiguriert sich und umgibt sich mit Bändern aus Licht, die allen, die ihn während der nächsten 3 Runden angreifen, $s1 Heiligschaden zufügen.",5,3,0,2,461858
82,Streitkolben zur Hand,"Mit ihrer Entschlossenheit (und ihrem Streitkolben) straft Kleia Gegner knallhart ab und fügt allen, die sie angreifen, $s1 körperlichen Schaden zu.",0,0,0,1,3054888
83,Speerspitze,Kleia stürmt in den Kampf und fügt allen benachbarten Gegnern $s1 körperlichen Schaden zu.,3,0,0,1,132337
84,Funkelnder Strömungskugelkern,Mikanikos verwirrt alle Gegner zwei Runden lang und verringert so ihren Schaden um 100%. Wird nicht zu Beginn des Kampfes eingesetzt.,4,2,1,64,1990984
85,Widerstandsfähiges Gefieder,Mikanikos erhöht die Widerstandskraft des nächsten Verbündeten und verringert so dessen erlittenen Schaden zwei Runden lang um 50%.,3,2,1,2,1596903
86,[PH]Placeholder Punch,[PH] Powerfully punches the nearest enemy for $s1 Physical damage.,2,0,0,1,2447782
87,Dem Zweifel getrotzt,"Pelagos stellt sich seinen Ängsten und entfesselt einen Lichtstrahl, der allen entfernten Gegnern $s1 Heiligschaden zufügt.",2,0,0,2,132351
88,Kampfmeditation,"Pelagos meditiert, erhöht dadurch seinen Schaden um 30% und belegt alle Gegner mit einer kummervollen Erinnerung, die $s2 Heiligschaden verursacht.",3,3,0,2,3528283
89,Stachelklettenfalle,Niyas Klettenfalle fügt dem am weitesten entfernten Gegner 2 Runden lang pro Runde $s1 Naturschaden zu.,4,2,0,8,132309
90,Kräftigende Kräuter,"Niya stärkt benachbarte Verbündete und erhöht sämtlichen Schaden, den sie verursachen, um 20%.",0,0,0,8,960671
91,Schillerstaub,Wonnenschwinge modifiziert den Schaden des am weitesten entfernten Gegners 3 Runden lang um $s1.,4,3,0,8,1387618
92,Qual des Tricksers,Dämmerblatt fügt allen entfernten Gegnern 2 Runden lang je $s1 Schattenschaden zu.,2,2,0,32,1396977
93,Zehrende Saat,"Karynmwylyann schöpft Stärke aus dem nächsten Gegner und fügt ihm $s1 Naturschaden zu, während er sich selbst um $s2 Gesundheit heilt.",3,0,0,8,464030
94,Eissporenspeer,"Chalkyth schlitzt alle Gegner in Nahkampfreichweite mit seinem Speer auf und pflanzt ihnen eine Eisspore ein, die 3 Runden lang pro Runde $s1 Frostschaden verursacht.",4,3,0,16,135127
95,Sternenlichtschlag,"Lloth'wellyn beschwört die Macht der Sterne, um dem am weitesten entfernten Gegner $s1 Arkanschaden und allen entfernten Gegnern $s2 Arkanschaden zuzufügen.",3,0,0,64,651082
96,Insektenschwarm,"Yira'lya beschwört einen Insektenschwarm, der den am weitesten entfernten Gegner quält, ihm $s1 Naturschaden zufügt und seinen Schaden um 30% verringert. Hält zwei Runden lang an.",4,2,0,8,136045
97,Blitzende Pfeile,"Kota entfesselt einen Pfeilhagel, der in einem vom nächsten Gegner ausgehenden kegelförmigen Bereich $s1 körperlichen Schaden verursacht.",2,1,0,1,133580
98,Animablitz,Sha'lor beschießt den am weitesten entfernten Gegner mit geformter Anima und fügt ihm $s1 Arkanschaden zu.,1,0,0,64,1391777
99,Offensive,Te'zan zerfetzt Gegner mit seinen Zähnen und fügt allen Gegnern in Nahkampfreichweite $s1 Naturschaden zu.,3,1,0,9,1027879
100,Herz des Waldes,Qadarin heilt sich selbst um $s1 Gesundheit.,1,0,0,0,136081
101,Herzschlingamen,"Behüterin Vesperblüte pflanzt dem nächsten Gegner einen Samen ein, der ihm $s1 Naturschaden zufügt und seinen erlittenen Schaden drei Runden lang um 20% erhöht.",4,3,0,16,960689
102,Berührung des Waldes,"Der Wind lässt Groonoomcrooeks Zweige peitschen, wodurch sie allen Gegnern in einer Linie $s1 Naturschaden zufügen.",2,0,0,8,133749
103,Geselligkeit,Traumweber verdoppelt 2 Runden lang den verursachten Schaden aller Verbündeten.,4,2,0,8,237573
104,Kapselpfleger,"Heilt einen benachbarten Verbündeten um $s1 Gesundheit, verringert für die nächste Runde aber auch seinen Schaden um 10%.",1,1,0,8,656440
105,Stellung halten,Korayn und Verbündete erleiden 10% weniger Schaden.,0,0,0,1,136088
106,Dem Feind trotzen,"Korayn stählt ihre Entschlossenheit, schlitzt ihre Gegner auf und fügt allen benachbarten Gegnern $s1 körperlichen Schaden zu.",2,0,0,1,132344
107,Flüchtiges Lösungsmittel,"Marileth übergießt den nächsten Gegner und fügt ihm $s1 Schattenschaden zu. Wenn das Ziel in den nächsten drei Runden getroffen wird, erleidet es zusätzlich $s2 Schattenschaden.",5,3,0,32,1500943
108,Schleimis reibungsfreie Beschichtung,Marileth heilt einen Verbündeten in der Nähe um $s1 Gesundheit und erhöht seine maximale Gesundheit um 10%.,4,2,0,32,3459800
109,Gezackte Schulterklingen,"Gegner, die Heirmir angreifen, erleiden $s1 körperlichen Schaden.",0,0,0,1,134427
110,Unersättliche Brosche,Heirmirs Brosche heilt sie um $s1 Gesundheit.,1,0,0,32,237519
111,Schwefelemission,Emenis Rauch fügt allen Gegnern in Nahkampfreichweite $s1 Naturschaden zu.,3,0,0,8,136182
112,Knirschende Zähne,Emenis kolossaler Kauakt inspiriert alle benachbarten Verbündeten und erhöht ihren verursachten Schaden um $s1 Schattenschaden.,5,3,0,32,132103
113,Richturteil des Secutors,Mevix befindet seinen Gegner für schuldig und fügt allen Gegnern in einem kegelförmigen Bereich vor dem Zaubernden $s1 Schattenfrostschaden zu.,4,0,0,48,135401
114,Rekonstruktion,Gunn heilt sich jede Runde um $s1 Gesundheit.,1,0,0,32,1045943
115,Dynamische Faust,Rencissa schlägt zu und fügt benachbarten Gegnern $s1 Schattenschaden zu.,2,0,0,32,1280877
116,Träumender Ansturm,"Das junge Moorreh senkt die Hörner, stürmt vorwärts und fügt dem nächsten Gegner $s1 Naturschaden zu.",3,0,0,8,1247261
117,Pfeilschnelles Schlitzen,Schlitzt die vordere Reihe Gegner auf und verursacht $s1 Naturschaden.,2,0,0,8,1373911
118,Schelmischer Schuss,Überzieht den entferntesten Gegner mit $s1 Naturschaden.,4,0,1,8,136006
119,Ätzender Stoß,"Greift mit einem ätzenden Angriff an, der $s1 Naturschaden in einem vom nächsten Gegner ausgehenden kegelförmigen Bereich verursacht.",2,0,0,8,136016
120,Anstachelnde Motivation,"Der Trickser stachelt einen zufälligen Verbündeten dazu an, sich mehr anzustrengen.",2,2,0,8,1058933
121,Faszinierender Staub,"Der Trickser bläst glitzernden Staub über alle Gegner, der diese ablenkt und ihren Schaden 1 Runde lang um 50% verringert.",3,1,0,64,463521
122,Heitere Flamme,Chaos und Feuer! Dieser Angriff fügt einem zufälligen Gegner im Verlauf von 3 Runden $s1 Feuerschaden zu.,2,0,0,4,463567
123,Heilende Winde,Der Trickser heilt Verbündete in der vorderen Reihe um $s1 Gesundheit.,4,0,0,8,136041
124,Tritt,Tritt alle benachbarten Gegner in Nahkampfreichweite mit starken Hufen und fügt ihnen $s1 Naturschaden zu.,3,0,0,8,132368
125,Irres Stechen,"Der Plünderer greift einen zufälligen Gegner an, fügt ihm $s1 Naturschaden zu und verringert den Schaden des Ziels 1 Runde lang um 50%.",3,1,0,8,132155
126,Vereinnahmende Heilung,Der Hainpfleger nutzt sein Wissen über nährende Magie und heilt Verbündete in der vorderen Reihe um $s1 Gesundheit.,3,1,0,8,136044
127,Knabbern,Der Gormling kommt auf den Geschmack aller Gegner in Nahkampfreichweite und fügt ihnen $s1 Naturschaden zu.,4,1,0,8,1392547
128,Hochwürgen,"Der Gormling würgt einen enormen Strom ätzender Flüssigkeit hervor, versprüht sie auf alle entfernten Gegner und fügt ihnen $s1 Naturschaden zu.",5,1,0,8,136007
129,Befehl der Königin,"Die Königin befiehlt ihren Dienern, mehr Leistung zu bringen, was diese um $s1 Gesundheit heilt und ihren Schaden für eine Runde um $s2% erhöht.",5,1,0,8,132176
130,Panzerdornen,"Der Gormling bildet einen schützenden, dornigen Schild, der 3 Runden lang Angreifern $s1 Naturschaden zufügt.",4,3,0,8,415052
131,Arkangeweih,Arkanblitze werden aus dem Geweih des Runenhirschs verschossen und fügen allen entfernten Gegnern $s1 Arkanschaden zu.,3,0,0,64,236205
132,Baumeruption,"Dieser Angriff explodiert mit der Kraft eines umstürzenden Baums, fügt allen Gegnern in Nahkampfreichweite $s1 Naturschaden zu und verringert ihren Schaden 1 Runde lang um 25%.",4,1,0,8,136025
133,Verborgene Macht,"Die Manifestation nutzt uralte Macht, um allen entfernten Gegnern $s1 Arkanschaden zuzufügen und sich um einen Teil dieses Wertes zu heilen.",4,0,0,64,3578232
134,Fluch des dunklen Waldes,Verflucht alle Gegner und erhöht so ihren erlittenen Schaden für 2 Runden um 25%.,4,2,0,32,136214
135,Feuer der Herrschaft,Eine feurige Geschosswelle wird über das Schlachtfeld versprüht und fügt allen entfernten Gegnern $s1 Feuerschaden zu.,3,0,0,4,1035051
136,Sengende Kiefer,Beißt den nächsten Gegner mit lodernden Kiefern und fügt ihm im Verlauf von 3 Runden $s1 Feuerschaden zu.,4,3,0,4,236167
137,Wackerer Schlachtruf,"Ein wackerer Schlachtruf, der den verursachten Schaden für 2 Runden um $s1% erhöht.",4,2,0,8,132333
138,Schwanzpeitscher,Greift alle benachbarten Gegner in Nahkampfreichweite an und fügt ihnen $s1 Arkanschaden zu.,2,0,0,64,236222
139,Hungernde Raserei,"Klingt zu Beginn des Kampfes ab. Die Kreatur verfällt in Raserei, greift alle entfernten Gegner an und fügt ihnen $s1 Arkanschaden zu.",6,0,1,64,135739
140,Dolchfächer,"Khaliiq schleudert energetisierte Dolche auf alle entfernten Gegner, die $s1 Schattenschaden verursachen und deren Schaden für 2 Runden um 10% verringern.",4,2,0,32,135640
141,Herdenimmunität,"Die Kreatur teilt etwas von ihrer verbleibenden Anima, um die Herde zu schützen. Alle Verbündeten erhalten für 2 Runden 50% Schadensmitigation.",4,2,0,64,135739
142,Arkane Wiederherstellung,"Die Kreatur gibt Wellen konzentrierter Anima ab, die in einem vom nächsten Verbündeten ausgehenden kegelförmigen Bereich um $s1 Gesundheit heilen.",3,0,0,64,1717106
143,Arrogante Prahlerei,Die Manifestation bringt ihren Glauben an die eigenen Fähigkeiten zum Ausdruck und erhöht ihren Schaden für 2 Runden um $s1%.,4,2,0,32,132333
144,Unermüdliche Verteidigung,Die Manifestation verteidigt ihre Position und verringert den von ihren Verbündeten erlittenen Schaden 2 Runden lang um 75%.,4,2,1,32,135733
145,Schildhieb,Zerschmettert den nächsten Gegner und fügt ihm $s1 Schattenschaden zu.,4,0,0,32,236318
146,Dunkler Wurfspeer,Schleudert einen Wurfspeer auf den entferntesten Gegner und fügt ihm $s1 Schattenschaden zu.,4,0,0,32,135131
147,Reihen schließen,Der Prätor inspiriert die Verschmähten und verringert den von seinen Verbündeten erlittenen Schaden 2 Runden lang um 50%.,5,2,0,32,136051
148,Göttliche Erhaltung,Gibt wiederherstellende Anima frei und heilt Verbündete in der vorderen Reihe um $s1 Gesundheit.,4,1,0,32,136044
149,Phalynxschlitzen,Schlitzt die vordere Reihe Gegner auf und verursacht $s1 Schattenschaden.,3,0,0,32,1373911
150,Schmetternde Klauen,"Ein wilder Schlaghagel aus Klauen, der $s1 Schattenschaden in einem vom nächsten Gegner ausgehenden kegelförmigen Bereich verursacht.",3,0,0,32,1508486
151,Sturzbombe,Stürzt auf den nächsten Gegner herab und fügt ihm $s1 körperlichen Schaden zu.,2,1,0,32,3386321
152,Animawelle,"Die Matriarchin gibt eine Welle reiner Anima ab, die alle Verbündeten um $s1 Gesundheit heilt und ihren Schaden für eine Runde um $s2% erhöht.",5,1,1,8,3528289
153,Verbotene Forschung,"Gibt einen verdichteten Animastrahl ab, der $s1 Schattenschaden in einem vom nächsten Gegner ausgehenden kegelförmigen Bereich verursacht.",4,0,0,32,3528286
154,Gestohlener Schutz,"Bildet einen reflektierenden Schild, der 3 Runden lang allen Angreifern $s1 Schattenschaden zufügt.",5,3,0,32,3528283
155,Erschütterndes Brüllen,"Ein erschütterndes Brüllen, das den verursachten Schaden aller Gegner 1 Runde lang um 75% verringert.",4,1,0,32,132121
156,Verfluchtes Wissen,Verflucht alle Gegner und erhöht so ihren erlittenen Schaden für 2 Runden um $s1%.,5,2,0,32,136214
157,Hektisches Flattern,Ein hektisches Flattern mit scharfen Flügeln trifft alle benachbarten Gegner in Nahkampfreichweite und fügt ihnen $s1 Schaden zu.,4,0,0,1,1373911
158,Explosion dunklen Wissens,Klingt zu Beginn des Kampfes ab. Überzieht alle entfernten Gegner mit $s1 Schattenschaden.,3,0,1,32,3528287
159,Proklamation des Zweifels,Die Kreatur erfüllt alle Gegner mit Selbstzweifeln und verringert ihren Schaden 2 Runden lang um 25%.,4,2,0,32,132333
160,Seismischer Schlag,Schmettert mit seinen enormen Fäusten auf den Boden und fügt allen Gegnern $s1 Naturschaden zu.,3,0,0,8,451165
161,Dunkler Befehl,"Der Aufseher ordnet seine Truppen, heilt sie um $s1 Gesundheit und erhöht ihren Schaden für eine Runde um $s2%.",4,1,0,8,458226
162,Fluch der Dunkelheit,Verflucht alle Gegner und verringert ihren Schaden 2 Runden lang um 50%.,5,2,0,32,236287
163,Welle der Überzeugung,"Klingt zu Beginn des Kampfes ab. Gibt eine mächtige Animawelle ab, die allen Gegnern $s1 Schattenschaden zufügt.",6,0,1,32,237510
164,Dunkle Flamme,"Stößt eine dunkle Flamme aus, die im Verlauf von 3 Runden $s1 Schattenschaden in einem vom nächsten Gegner ausgehenden kegelförmigen Bereich verursacht.",6,3,0,32,463567
165,Geflügelter Angriff,Schlitzt den nächsten Gegner auf und fügt ihm $s1 Schattenschaden zu.,4,0,0,32,1373911
166,Blutsaugender Biss,"Beißt einen zufälligen Gegner, fügt ihm $s1 Schattenschaden zu und heilt sich um $s2 Gesundheit.",2,0,0,32,459148
167,Klingensplitter,Wirft eine Reihe spitzer Steinsplitter auf alle entfernten Gegner und fügt ihnen $s1 Naturschaden zu.,4,0,0,8,136018
168,Geheul aus dem Jenseits,"Entfesselt ein wildes Heulen, das den nächsten Gegner in Furcht versetzt und seinen Schaden 2 Runden lang um 50% verringert.",4,2,0,32,1033494
169,Verschlingender Angriff,"Schlägt den nächsten Gegner, fügt ihm $s1 Schattenschaden zu und belegt ihn für 3 Runden mit einem regelmäßigen Schadenseffekt, der $s2 Schaden verursacht.",5,3,0,32,1398088
170,Steinhieb,Fliegende Steinfäuste fügen allen Gegnern in Nahkampfreichweite $s1 Naturschaden zu.,4,1,0,8,136025
171,Geworfener Fels,"Schleudert einen massiven Felsbrocken, der allen entfernten Gegnern $s1 Naturschaden zufügt.",3,1,0,8,132153
172,Heimtückisches Schlitzen,"Greift alle Gegner in Nahkampfreichweite an, fügt ihnen $s1 Schattenschaden zu und verringert ihren Schaden 1 Runde lang um 50%.",3,1,1,32,132133
173,Eisige Explosion,Überzieht den entferntesten Gegner mit $s1 Frostschaden und verringert seinen Schaden 2 Runden lang um 25%.,4,2,0,16,135849
174,Polierte Eisbarriere,"Bildet einen gefrorenen reflektierenden Schild, der 3 Runden lang allen Angreifern $s1 Frostschaden zufügt.",4,3,0,16,236214
175,Um sich schlagen,Die Partylöwin greift im Überschwang des Augenblicks ein zufälliges Ziel an und fügt ihm $s1 Schattenschaden zu.,3,0,0,32,1392547
176,Arrogante Verweigerung,"Der Adlige beginnt eine leidenschaftliche Rede zur Rechtfertigung der Aristokratie, was alle Gegner ablenkt und ihren erlittenen Schaden um $s1% erhöht.",3,1,0,32,841384
177,Schulterstoß,Schmettert gegen den nächsten Gegner und fügt ihm $s1 Schaden zu.,3,0,0,1,413576
178,Animaanziehung,"Entzieht dem entferntesten Gegner Anima, was ihm $s1 Schattenschaden zufügt und den Zaubernden um $s2 Gesundheit heilt.",4,0,0,32,538040
179,Ärztlicher Rat,"Gibt einen heilenden Nebel ab, der alle Verbündeten um $s1 Gesundheit heilt und ihren Schaden für 2 Runden um $s2% erhöht.",6,2,0,2,627487
180,Mentalangriff,"Lässt einen zufälligen Gegner Visionen des Untergangs erfahren, die ihm $s1 Schattenschaden zufügen.",3,0,0,32,460687
181,Animaexplosion,Klingt zu Beginn des Kampfes ab. Überzieht alle entfernten Gegner mit $s1 Schattenschaden.,6,0,1,32,3528311
182,Täuschende Praktik,Verwirrt alle Gegner mit Spiegelbildern und verringert ihren verursachten Schaden 2 Runden lang um 50%.,5,2,0,32,132171
183,Schattenkrallenhieb,Schlägt mit Klauen auf alle Gegner in Nahkampfreichweite ein und fügt ihnen $s1 Schattenschaden zu.,3,0,0,32,236222
184,Animapeitsche,"Lässt Anima in einem kegelförmigen Bereich vom nächsten Gegner ausgehen, die $s1 Schattenschaden verursacht.",4,0,0,32,3528310
185,Wutanfall,Stapla schlägt mit voller Kraft zu und fügt allen Gegnern $s1 Schattenschaden zu.,4,0,0,32,236260
186,Wilde Wut,Klingt zu Beginn des Kampfes ab. Greift alle Gegner in Nahkampfreichweite wild mit Klauen und Bissen an und fügt ihnen $s1 Schattenschaden zu. ,5,0,1,32,132139
187,Toxisches Miasma,"Stößt eine Welle toxischer Magie auf alle Gegner aus und belegt sie mit einem regelmäßigen Schadenseffekt, der $s1 Schaden im Verlauf von 2 Runden verursacht.",5,2,0,32,136160
