ID,Name_lang,Name1_lang,Mask_ID,Flags
134,Winterhauchengel %s,Winterhauchengel %s,102,0
135,Liebesgott %s,Liebesgöttin %s,103,0
137,Patron %s,Matrone %s,104,0
138,Patron %s,Matrone %s,105,0
139,Obsidianvernichter %s,Obsidianvernichterin %s,106,0
140,Nachtherr %s,Nachtherrin %s,107,0
141,%s der Unsterbliche,%s die Unsterbliche,108,0
142,%s der Unverwüstliche,%s die Unverwüstliche,109,0
143,%s Jenkins,%s Jenkins,110,0
144,Blutsegeladmiral %s,Blutsegeladmiralin %s,111,0
145,%s der Wahnsinnige,%s die Wahnsinnige,112,0
146,%s von der Exodar,%s von der Exodar,113,0
147,%s von Darnassus,%s von Darnassus,114,0
148,%s von Eisenschmiede,%s von Eisenschmiede,115,0
149,%s von Sturmwind,%s von Sturmwind,116,0
150,%s von Orgrimmar,%s von Orgrimmar,117,0
151,%s von Sen'jin,%s von Sen'jin,118,0
152,%s von Silbermond,%s von Silbermond,119,0
153,%s von Donnerfels,%s von Donnerfels,120,0
154,%s von Unterstadt,%s von Unterstadt,121,0
155,%s der Noble,%s die Noble,122,0
156,Kreuzfahrer %s,Kreuzfahrerin %s,123,0
157,Tödlicher Gladiator %s,Tödliche Gladiatorin %s,56,0
158,Todesbote %s,Todesbotin %s,124,0
159,%s der Himmelsverteidiger,%s die Himmelsverteidigerin,125,0
160,"%s, Eroberer von Ulduar","%s, Eroberin von Ulduar",126,0
161,"%s, Champion von Ulduar","%s, Champion von Ulduar",127,0
163,Bezwinger %s,Bezwingerin %s,128,2
164,Sternenrufer %s,Sternenruferin %s,129,0
165,Astralwandler %s,Astralwandlerin %s,130,0
166,"%s, Herold der Titanen","%s, Herold der Titanen",131,0
167,Wütender Gladiator %s,Wütende Gladiatorin %s,132,0
168,%s der Pilger,%s die Pilgerin,133,0
169,Unerbittlicher Gladiator %s,Unerbittliche Gladiatorin %s,134,0
170,Oberster Kreuzfahrer %s,Oberste Kreuzfahrerin %s,135,0
171,%s der Argentumverteidiger,%s die Argentumverteidigerin,136,0
172,%s der Geduldige,%s die Geduldige,137,0
173,"%s, das Licht des Morgens","%s, das Licht des Morgens",138,0
174,"%s, Bezwinger des gefallenen Königs","%s, Bezwingerin des gefallenen Königs",139,0
175,%s der Königsmörder,%s die Königsmörderin,140,0
176,%s vom Äschernen Verdikt,%s vom Äschernen Verdikt,141,0
177,Zornerfüllter Gladiator %s,Zornerfüllte Gladiatorin %s,142,0
188,"%s, Schlächter von dummen, inkompetenten und enttäuschenden Lakaien","%s, Schlächterin von dummen, inkompetenten und enttäuschenden Lakaien",147,0
189,Gastdozent %s,Gastdozentin %s,148,0
190,Juniorprofessor %s,Juniorprofessorin %s,149,0
191,Professor %s,Professorin %s,150,0
193,"%s, Veteran der Allianz","%s, Veteranin der Allianz",152,0
194,"%s, Veteran der Horde","%s, Veteranin der Horde",153,0
195,Gefreiter %s,Gefreite %s,154,0
196,Fußknecht %s,Fußknecht %s,155,0
197,Landsknecht %s,Landsknecht %s,156,0
198,Feldwebel %s,Feldwebel %s,157,0
199,Fähnrich %s,Fähnrich %s,158,0
200,Leutnant %s,Leutnant %s,159,0
201,Hauptmann %s,Hauptmann %s,160,0
202,Kürassier %s,Kürassier %s,161,0
203,Ritter der Allianz %s,Ritter der Allianz %s,162,0
204,Feldkommandant %s,Feldkommandantin %s,163,0
205,Rittmeister %s,Rittmeisterin %s,164,0
206,Marschall %s,Marschall %s,165,0
207,Feldmarschall %s,Feldmarschall %s,166,0
208,Großmarschall %s,Großmarschall %s,167,0
209,Späher %s,Späherin %s,168,0
210,Grunzer %s,Grunzerin %s,169,0
211,Waffenträger %s,Waffenträgerin %s,170,0
212,Schlachtrufer %s,Schlachtruferin %s,171,0
213,Rottenmeister %s,Rottenmeisterin %s,172,0
214,Steingardist %s,Steingardistin %s,173,0
215,Blutgardist %s,Blutgardistin %s,174,0
216,Zornbringer %s,Zornbringerin %s,175,0
217,Klinge der Horde %s,Klinge der Horde %s,176,0
218,Feldherr %s,Feldherrin %s,177,0
219,Sturmreiter %s,Sturmreiterin %s,178,0
220,Kriegsherr %s,Kriegsherrin %s,179,0
221,Kriegsfürst %s,Kriegsfürstin %s,180,0
222,Oberster Kriegsfürst %s,Oberste Kriegsfürstin %s,181,0
223,"%s, Held der Allianz","%s, Heldin der Allianz",182,0
224,"%s, Held der Horde","%s, Heldin der Horde",183,0
225,"%s, der Blutrünstige","%s, die Blutrünstige",184,0
226,%s von den Vier Winden,%s von den Vier Winden,151,0
227,"%s, Verteidiger einer zerschmetterten Welt","%s, Verteidigerin einer zerschmetterten Welt",185,0
228,Drachentöter %s,Drachentöterin %s,186,0
229,"%s, Nemesis der Pechschwingen","%s, Nemesis der Pechschwingen",187,0
258,%s der Kameltreiber,%s die Kameltreiberin,143,0
259,Kriegshetzer %s,Kriegshetzerin %s,144,0
260,Kriegstreiber %s,Kriegstreiberin %s,145,0
266,"%s, gesegneter Verteidiger von Nordrassil","%s, gesegnete Verteidigerin von Nordrassil",146,0
267,"%s, Rächer des Hyjal","%s, Rächerin des Hyjal",188,0
276,%s der Flammenbrecher,%s die Flammenbrecherin,189,0
278,Feuerfürst %s,Feuerfürstin %s,190,0
279,Boshafter Gladiator %s,Boshafte Gladiatorin %s,191,0
280,Ruchloser Gladiator %s,Ruchlose Gladiatorin %s,192,0
281,Kataklysmischer Gladiator %s,Kataklysmische Gladiatorin %s,193,0
285,"%s, Retter von Azeroth","%s, Retterin von Azeroth",194,0
287,"%s, der Tod des Zerstörers","%s, der Tod des Zerstörers",196,0
303,Bauer %s,Bäuerin %s,195,0
308,%s der Heißgeliebte,%s die Heißgeliebte,197,0
309,%s der Furchtlose,%s die Furchtlose,198,0
310,Zoodirektor %s,Zoodirektorin %s,199,0
311,%s der Reliktjäger,%s die Reliktjägerin,200,0
314,%s der Unerschrockene,%s die Unerschrockene,201,0
315,"%s, Meister der Wege","%s, Meisterin der Wege",202,0
316,"%s, Meister der Gelassenheit","%s, Meisterin der Gelassenheit",203,0
317,%s der Gewölbeforscher,%s die Gewölbeforscherin,204,0
318,Shado-Meister %s,Shado-Meisterin %s,205,0
319,%s der Szenariodist,%s die Szenariodistin,206,0
320,Zähmer %s,Zähmerin %s,207,0
321,"%s, Sucher des Wissens","%s, Sucherin des Wissens",208,0
333,Grubenkämpfer %s,Grubenkämpferin %s,209,2
338,%s der Erwecker,%s die Erweckerin,218,0
340,%s Khan,%s Khan,220,0
341,%s der Sturmbrecher,%s die Sturmbrecherin,221,0
342,"%s, Sturmjäger","%s, Sturmjägerin",222,0
343,Bösartiger Gladiator %s,Bösartige Gladiatorin %s,223,0
344,Goblintrupprekrut %s,Goblintrupprekrutin %s,224,4
347,Goblintruppkommando %s,Goblintruppkommando %s,226,4
348,Trainer %s,Trainerin %s,227,0
349,Dunkelspeerrevolutionär %s,Dunkelspeerrevolutionärin %s,228,0
350,%s der Hinreißende,%s die Hinreißende,229,0
351,%s der Hordenbrecher,%s die Hordenbrecherin,230,0
354,%s der Vergiftete Geist,%s der Vergiftete Geist,231,0
355,%s der Blutsucher,%s die Blutsucherin,232,0
356,%s die Heuschrecke,%s die Heuschrecke,233,0
357,%s der Schwarmwächter,%s die Schwarmwächterin,234,0
358,%s der Erste,%s die Erste,235,0
359,%s der Manipulator,%s die Manipulatorin,236,0
360,%s der Sezierer,%s die Seziererin,237,0
361,%s der Wache,%s die Wache,238,0
362,%s der Windschnitter,%s die Windschnitterin,239,0
365,%s die verrückte Katzenlady,%s die verrückte Katzenlady,240,0
366,"%s, Verteidiger der Mauer","%s, Verteidigerin der Mauer",241,0
367,Mogutöter %s,Mogutöterin %s,242,0
368,Flammenwirker %s,Flammenwirkerin %s,243,0
369,Scharlachroter Kommandant %s,Scharlachrote Kommandantin %s,244,0
370,Dunkelmeister %s,Dunkelmeisterin %s,245,0
371,Geläuterter Verteidiger %s,Geläuterte Verteidigerin %s,246,0
372,Belagerungsbrecher %s,Belagerungsbrecherin %s,247,0
373,Sturmbrauer %s,Sturmbrauerin %s,248,0
374,Jadebeschützer %s,Jadebeschützerin %s,249,0
377,%s der verrückte Katzentyp,%s der verrückte Katzentyp,252,0
378,Erbitterter Gladiator %s,Erbitterte Gladiatorin %s,253,0
379,Stolzer Gladiator %s,Stolze Gladiatorin %s,254,0
382,"%s, Eroberer Orgrimmars","%s, Eroberin Orgrimmars",211,0
383,"%s, Befreier Orgrimmars","%s, Befreierin Orgrimmars",212,0
384,"%s, Höllschreis Untergang","%s, Höllschreis Untergang",214,0
385,%s der bewährte Angreifer,%s die bewährte Angreiferin,215,0
386,%s der bewährte Verteidiger,%s die bewährte Verteidigerin,216,0
387,%s der bewährte Heiler,%s die bewährte Heilerin,219,0
388,Tyrannischer Gladiator %s,Tyrannische Gladiatorin %s,225,0
389,Feuerwächter %s,Feuerwächterin %s,251,0
390,Nebelwandler %s,Nebelwandlerin %s,255,0
391,%s von der Schwarzen Ernte,%s von der Schwarzen Ernte,256,0
392,Holzfäller %s,Holzfällerin %s,257,0
393,Holzherr %s,Holzherrin %s,258,0
394,%s der Kommandoholzfäller,%s die Kommandoholzfällerin,259,0
395,Architekt %s,Architektin %s,260,0
397,Blutchampion %s,Blutchampion %s,261,0
398,%s der Menschentöter,%s die Menschentöterin,262,0
399,Gnomenschreck %s,Gnomenschreck %s,263,0
400,%s der Zwergenhenker,%s die Zwergenhenkerin,264,0
401,Worgenjäger %s,Worgenjägerin %s,265,0
402,"%s, Geißel der Kaldorei","%s, Geißel der Kaldorei",266,0
403,%s der Draeneivernichter,%s die Draeneivernichterin,267,0
404,"%s, Terror der Tushui","%s, Terror der Tushui",268,0
406,"%s, Kriegsherr von Draenor","%s, Kriegsherrin von Draenor",269,0
407,%s der Fleischer,%s die Fleischerin,270,0
408,Orctöter %s,Orctöterin %s,271,0
409,%s der Totengräber,%s die Totengräberin,272,0
410,"%s, Schlächter von Kezan","%s, Schlächterin von Kezan",273,0
411,Trolljäger %s,Trolljägerin %s,274,0
412,"%s, Verhängnis der Sin'dorei","%s, Verhängnis der Sin'dorei",275,0
413,"%s, Huojins Untergang","%s, Huojins Untergang",276,0
414,Stallmeister %s,Stallmeisterin %s,277,0
415,Klauenkönig %s,Klauenkönig %s,278,0
416,Klauenkönigin %s,Klauenkönigin %s,279,0
417,"%s, Schrecken von Tarrens Mühle","%s, Schrecken von Tarrens Mühle",280,0
418,"%s, Schlächter von Süderstade","%s, Schlächterin von Süderstade",281,0
419,Frostwolf %s,Frostwölfin %s,282,0
420,Prälat %s,Prälatin %s,283,0
421,"""Restaurator"" %s","""Restauratorin"" %s",284,0
422,"%s, Speer von Vol'jin","%s, Speer von Vol'jin",285,0
423,"%s, Schwert von Wrynn","%s, Schwert von Wrynn",286,0
424,"%s, der maskierte Verrückte","%s, die maskierte Verrückte",287,0
425,Friedensbewahrer %s,Friedensbewahrerin %s,288,0
426,%s von der Eisernen Vorhut,%s von der Eisernen Vorhut,289,0
428,%s der Unbeugsame,%s die Unbeugsame,290,0
429,%s der Minenmeister,%s die Minenmeisterin,291,0
430,Dockmeister %s,Dockmeisterin %s,292,0
431,%s der Seelenretter,%s die Seelenretterin,293,0
432,"%s, Jünger von Rukhmar","%s, Jüngerin von Rukhmar",294,0
433,Geistwandler %s,Geistwandlerin %s,295,0
434,"%s, Herr des Schwarzfels","%s, Herr des Schwarzfels",296,0
435,"%s, Herrin des Schwarzfels","%s, Herrin des Schwarzfels",297,0
436,"%s, der violette Wächter","%s, die violette Wächterin",298,0
437,%s der Grimmgleiswrestler,%s die Grimmgleiswrestlerin,299,0
438,"%s, Dungeonheld der Wildnis","%s, Dungeonheldin der Wildnis",300,0
439,%s Eisenfeind,%s Eisenfeindin,301,0
440,"%s, Herr des Krieges","%s, Herr des Krieges",302,0
441,"%s, Herrin des Krieges","%s, Herrin des Krieges",303,0
442,"%s, das Ende des Imperiums","%s, das Ende des Imperiums",304,0
443,Kunsthandwerker %s,Kunsthandwerkerin %s,305,0
444,"%s, Legende von Pandaria","%s, Legende von Pandaria",306,0
445,Feldfotograf %s,Feldfotografin %s,307,0
446,Wilder Gladiator %s,Wilde Gladiatorin %s,308,0
447,"%s, Wächter der Allianz","%s, Wächterin der Allianz",309,0
448,"%s, Verteidiger der Allianz","%s, Verteidigerin der Allianz",310,0
449,"%s, Soldat der Allianz","%s, Soldatin der Allianz",311,0
450,"%s, Wächter der Horde","%s, Wächterin der Horde",312,0
451,"%s, Verteidiger der Horde","%s, Verteidigerin der Horde",313,0
452,"%s, Soldat der Horde","%s, Soldatin der Horde",314,0
453,Unbändiger Gladiator %s,Unbändige Gladiatorin %s,315,0
454,Kriegstreibender Gladiator %s,Kriegstreibende Gladiatorin %s,316,0
455,Kapitän %s,Kapitänin %s,317,0
456,%s aus dem Dschungel,%s aus dem Dschungel,318,0
457,"%s, des Entweihers Ende","%s, des Entweihers Ende",319,0
458,Illidari %s,Illidari %s,344,0
462,Hochlord %s,Hochlord %s,345,0
463,Rächer %s,Rächerin %s,320,0
464,%s der Ehrenhafte,%s die Ehrenhafte,321,0
465,%s der Prestigeträger,%s die Prestigeträgerin,322,0
466,%s der Unerbittliche,%s die Unerbittliche,323,0
468,"%s, durch Ehre gebunden","%s, durch Ehre gebunden",325,0
469,%s der Kriegspatron,%s die Kriegspatronin,326,0
470,Erzdruide %s,Erzdruidin %s,327,0
471,Todesgebieter %s,Todesgebieterin %s,328,0
472,Großmeister %s,Großmeisterin %s,329,0
473,Meisterassassine %s,Meisterassassine %s,330,0
474,"%s, Herr der Reittiere","%s, Herrin der Reittiere",331,0
475,"%s, Wächter von G'Hanir","%s, Wächterin von G'Hanir",332,0
476,%s der Ausgräber,%s die Ausgräberin,333,0
477,%s der Todschicke,%s die Todschicke,334,0
478,Meisterjäger %s,Meisterjägerin %s,335,0
479,Scharfseher %s,Scharfseherin %s,336,0
480,Netherfürst %s,Netherfürstin %s,337,0
481,Schattenklinge %s,Schattenklinge %s,338,0
482,Hohepriester %s,Hohepriesterin %s,339,0
483,Feldsanitäter %s,Feldsanitäterin %s,340,0
484,%s der Träumer,%s die Träumerin,341,0
485,%s die Inkarnation der Rache,%s die Inkarnation der Rache,342,0
486,%s der Leichtgläubige,%s die Leichtgläubige,343,0
489,"%s, Rache der Kralle","%s, Rache der Kralle",346,4
493,%s der Auserwählte,%s die Auserwählte,347,0
494,Rektor %s,Rektorin %s,348,2
502,Rachgieriger Gladiator %s,Rachgierige Gladiatorin %s,353,0
503,%s die unaufhaltbare Macht,%s die unaufhaltbare Macht,354,0
504,Furchtloser Gladiator %s,Furchtlose Gladiatorin %s,355,0
505,Stylist %s,Stylistin %s,356,0
506,%s der Verdunkler,%s die Verdunklerin,357,0
507,Abenteurermentor %s,Abenteurermentorin %s,358,4
508,Unbarmherziger Gladiator %s,Unbarmherzige Gladiatorin %s,359,0
509,Grimmiger Gladiator %s,Grimmige Gladiatorin %s,360,0
510,Zeitlord %s,Zeitlady %s,361,0
511,"%s, der Grabräuber","%s, die Grabräuberin",362,0
512,Stürmischer Gladiator %s,Stürmische Gladiatorin %s,363,0
513,%s der Titanentöter,%s die Titanentöterin,364,0
514,%s der Sammler,%s die Sammlerin,365,4
515,"%s, der Lichtbringer","%s, die Lichtbringerin",366,0
516,%s der Dämonentöter,%s die Dämonentöterin,367,0
517,Dominanter Gladiator %s,Dominante Gladiatorin %s,368,0
518,%s der Taktiker,%s die Taktikerin,369,0
519,Dämonischer Gladiator %s,Dämonische Gladiatorin %s,370,0
520,"%s, elender, abscheulicher, nichtsnutziger Süßigkeitendieb!","%s, elende, abscheuliche, nichtsnutzige Süßigkeitendiebin!",371,0
521,Postmeister %s,Postmeisterin %s,372,0
522,Schürfer %s,Schürferin %s,373,0
524,"%s, ruhmreicher Schlächter von G'huun","%s, ruhmreiche Schlächterin von G'huun",374,0
625,"%s, der Hordenschlächter","%s, die Hordenschlächterin",375,0
626,"%s, der Allianzschlächter","%s, die Allianzschlächterin",376,0
627,"%s, Eroberer von Azeroth","%s, Eroberin von Azeroth",377,0
628,Inquisitor %s,Inquisitorin %s,378,0
629,Hochverehrter %s,Hochverehrte %s,379,0
630,%s der Geachtete,%s die Geachtete,380,0
631,%s der Läuterer,%s die Läuterin,381,0
632,Expeditionsleiter %s,Expeditionsleiterin %s,382,0
633,Streiter %s,Streiterin %s,383,0
634,"%s, gefeierter Eroberer von Dazar'alor","%s, gefeierte Eroberin von Dazar'alor",384,0
635,"%s, gefeierter Verteidiger von Dazar'alor","%s, gefeierte Verteidigerin von Dazar'alor",385,0
636,"%s, Held von Dazar'alor","%s, Heldin von Dazar'alor",386,0
637,%s der Elitetodesritter,%s der Elitetodesritter,387,0
638,%s der Elitedämonenjäger,%s die Elitedämonenjägerin,388,0
639,%s der Elitedruide,%s die Elitedruidin,389,0
640,%s der Elitejäger,%s die Elitejägerin,390,0
641,%s der Elitemagier,%s die Elitemagierin,391,0
642,%s der Elitemönch,%s der Elitemönch,392,0
643,%s der Elitepaladin,%s der Elitepaladin,393,0
644,%s der Elitepriester,%s die Elitepriesterin,394,0
645,%s der Eliteschurke,%s die Eliteschurkin,395,0
646,%s der Eliteschamane,%s die Eliteschamanin,396,0
647,%s der Elitehexenmeister,%s die Elitehexenmeisterin,397,0
648,%s der Elitekrieger,%s die Elitekriegerin,398,0
649,%s der T-Shirt-Enthusiast,%s die T-Shirt-Enthusiastin,399,0
650,Schrottmeister %s,Schrottmeisterin %s,324,0
651,"%s, ruhmreicher Sieger über den Vorboten","%s, ruhmreiche Siegerin über den Vorboten",400,0
654,Berüchtigter Gladiator %s,Berüchtigte Gladiatorin %s,402,0
655,Haldenkönig %s,Haldenkönigin %s,403,0
656,%s der Ewige,%s die Ewige,404,0
657,%s aus den Tiefen,%s aus den Tiefen,405,0
658,%s der Funkenschlag,%s der Funkenschlag,406,0
659,"%s, Champion von Azeroth","%s, Champion von Azeroth",407,0
660,"Pilger %s, der Hammerträger","Pilgerin %s, die Hammerträgerin",408,0
661,"%s, ruhmreicher Schlächter von Azshara","%s, ruhmreiche Schlächterin von Azshara",409,0
662,Berühmter Forscher %s,Berühmte Forscherin %s,410,0
664,"%s, Veteran des Vierten Krieges","%s, Veteranin des Vierten Krieges",412,0
665,Verderbter Gladiator %s,Verderbte Gladiatorin %s,411,0
666,%s als er selbst,%s als sie selbst,413,0
667,"%s, Diener von N'Zoth","%s, Dienerin von N'Zoth",414,0
668,"%s, Diener des Chaos","%s, Dienerin des Chaos",415,0
669,"%s, ruhmreicher Bezwinger von N'Zoth","%s, ruhmreiche Bezwingerin von N'Zoth",416,0
670,%s der Unverderbte,%s die Unverderbte,417,0
671,%s der Erweckte,%s die Erweckte,418,0
672,%s der Gesichtslose,%s die Gesichtslose,419,0
676,Grufthüter %s,Grufthüterin %s,423,0
678,"%s, Hand der Archon","%s, Hand der Archon",425,0
679,Baron %s,Baron %s,426,0
680,Baronin %s,Baronin %s,427,0
681,"%s, Gesandter des Winters","%s, Gesandte des Winters",428,0
682,Graf %s,Graf %s,429,0
683,Gräfin %s,Gräfin %s,430,0
684,Todesbringer %s,Todesbringer %s,424,0
685,%s der Stolze,%s die Stolze,431,0
686,Sündenbrecher %s,Sündenbrecherin %s,432,0
687,"%s, der Festherold","%s, die Festheroldin",433,0
688,Sündiger Gladiator %s,Sündige Gladiatorin %s,434,0
689,Mykologe %s,Mykologin %s,435,0
690,%s der Eingeschworene,%s die Eingeschworene,436,0
691,%s der Monströse,%s die Monströse,437,0
692,Spitzenpirscher %s,Spitzenpirscherin %s,438,0
693,%s der Aufgestiegene,%s die Aufgestiegene,439,0
694,"%s, ruhmreicher Bezwinger von Denathrius","%s, ruhmreiche Bezwingerin von Denathrius",440,0
698,Entfesselter Gladiator %s,Entfesselte Gladiatorin %s,441,0
699,"%s, Beschützer des Waldes","%s, Beschützerin des Waldes",442,0
700,"%s, Schwert des Primus","%s, Schwert des Primus",443,0
701,Sündenfresser %s,Sündenfresserin %s,444,0
702,"%s, Jünger der Hingabe","%s, Jüngerin der Hingabe",445,0
703,%s der Gequälte,%s die Gequälte,446,0
704,"%s, Sprenger der Ketten","%s, Sprengerin der Ketten",447,0
705,"%s, ruhmreicher Bezwinger der Bansheekönigin","%s, ruhmreiche Bezwingerin der Bansheekönigin",448,0
708,Spießrutenläufer %s,Spießrutenläuferin %s,449,0
709,"%s, Türmestürmer","%s, Türmestürmerin",450,0
710,"%s, der gequälte Held","%s, die gequälte Heldin",451,0
712,Kosmischer Gladiator %s,Kosmische Gladiatorin %s,452,0
713,"%s, der Ungebundene","%s, die Ungebundene",453,0
714,"%s, ruhmreicher Schlächter des Verbannten","%s, ruhmreiche Schlächterin des Verbannten",454,0
715,"%s, Wächter des Musters","%s, Wächterin des Musters",455,0
716,Solist %s,Solistin %s,456,0
717,%s der Kryptische,%s die Kryptische,457,0
718,"%s, der kryptische Held","%s, die kryptische Heldin",458,0
719,Furchtloser Zuschauer %s,Furchtlose Zuschauerin %s,459,0
720,%s von Lordaeron,%s von Lordaeron,460,0
721,Ewiger Gladiator %s,Ewige Gladiatorin %s,461,0
722,Schlundgänger %s,Schlundgängerin %s,462,0
723,Schleierwandler %s,Schleierwandlerin %s,463,0
724,"%s, Held des Schicksals","%s, Heldin des Schicksals",464,0
725,%s der Verhüllte,%s die Verhüllte,465,0
727,"%s, der verhüllte Held","%s, die verhüllte Heldin",466,0
728,"%s, Ehrendryade","%s, Ehrendryade",467,0
729,Blutroter Gladiator %s,Blutrote Gladiatorin %s,468,0
730,"%s, der Weltenbrecher","%s, die Weltenbrecherin",469,0
731,"%s, der donnernde Held","%s, die donnernde Heldin",470,0
732,Suppenaufseher %s,Suppenaufseherin %s,471,0
733,Vogelbeobachter %s,Vogelbeobachterin %s,472,0
734,Khanswache %s,Khanswache %s,473,0
