DisplayName_lang,AlternateVerb_lang,Description_lang,HordeDisplayName_lang,NeutralDisplayName,ID,CategoryID,SpellIconFileID,CanLink,ParentSkillLineID,ParentTierIndex,Flags,SpellBookSpellID,ExpansionNameSharedStringID,HordeExpansionNameSharedStringID
Sprache: Gnomisch,,,,,313,10,136243,0,0,0,128,0,0,0
Sprache: Troll,,,,,315,10,136243,0,0,0,128,0,0,0
Verzauberkunst,Verzaubern,"Eine hohe Verzauberfertigkeit ermöglicht es Euch, mächtigere Formeln zu benutzen. Verzauberungsformeln könnt Ihr bei Lehrern überall in der Welt erwerben und auch bei toten Gegnern und beim Questen finden.",,,333,11,4620672,1,0,0,4224,7411,0,0
Angeln,,"Eine hohe Angelfertigkeit steigert Eure Chance, Fische in einem Gewässer zu fangen. Wenn Ihr in einem bestimmten Gebiet Probleme habt, Fische zu angeln, versucht es in einem Gebiet mit einer niedrigeren Stufe oder benutzt einen Fischköder.",,,356,9,4620674,0,0,0,16512,271616,0,0
Kürschnerei,,"Eine hohe Kürschnerfertigkeit ermöglicht es Euch, höherstufigere Monster zu häuten.",,,393,11,4620680,0,0,0,4224,8613,0,0
Kette,,Erlaubt das Tragen von Kettenrüstungen.,,,413,8,136243,0,0,0,128,0,0,0
Leder,,Erlaubt das Tragen von Lederrüstungen.,,,414,8,136243,0,0,0,128,0,0,0
Stoff,,Erlaubt das Tragen von Stoffrüstungen.,,,415,8,136243,0,0,0,128,0,0,0
Schild,,Erlaubt Euch die Benutzung von Schilden.,,,433,8,136243,0,0,0,128,0,0,0
Faustwaffen,,"Ermöglicht Euch die Verwendung von Faustwaffen. Die Trefferchance wird durch die Kampffertigkeit ""Unbewaffnet"" bestimmt.",,,473,6,136243,0,0,0,130,0,0,0
Raptorreiten,,,,,533,9,136243,0,0,0,1170,0,0,0
Roboschreiterlenken,,,,,553,9,136243,0,0,0,1170,0,0,0
Skelettrossreiten,,,,,554,9,136243,0,0,0,1170,0,0,0
Tier - Fledermaus,,,,,653,7,136243,0,0,0,0,0,0,0
Tier - Hyäne,,,,,654,7,136243,0,0,0,0,0,0,0
Tier - Raubvogel,,,,,655,7,136243,0,0,0,0,0,0,0
Tier - Windnatter,,,,,656,7,136243,0,0,0,0,0,0,0
Sprache: Gossensprache,,,,,673,10,136243,0,0,0,128,0,0,0
Kodoreiten,,,,,713,9,135997,0,0,0,1170,0,0,0
Volksfähigkeit - Trolle,,Volksfähigkeit - Trolle,,,733,9,0,0,0,0,33938,0,0,0
Volksfähigkeit - Gnome,,Volksfähigkeit - Gnome,,,753,9,0,0,0,0,33938,0,0,0
Volksfähigkeit - Menschen,,Volksfähigkeit - Menschen,,,754,9,0,0,0,0,33938,0,0,0
Juwelierskunst,Umgestalten,"Eine hohe Juweliersfertigkeit ermöglicht es Euch, höherstufigere Vorlagen zu benutzen. Vorlagen bekommt Ihr bei allen Juwelierskunstlehrern, von toten Gegnern und als Questbelohnung.",,,755,11,4620677,1,0,0,4224,25229,0,0
Volksfähigkeit - Blutelfen,,Volksfähigkeit - Blutelfen,,,756,9,0,0,0,0,32914,0,0,0
"Tier  - Ereignis, Ferngesteuert",,,,,758,12,0,0,0,0,0,0,0,0
Sprache: Draenei,,,,,759,10,0,0,0,0,128,0,0,0
Volksfähigkeit - Draenei,,Volksfähigkeit - Draenei,,,760,9,0,0,0,0,32914,0,0,0
Begleiter - Teufelswache,,,,,761,7,0,0,0,0,0,0,0,0
Reiten,,"Eine höhere Reitfertigkeit ermöglicht es Euch, auf schnelleren und ausgefalleneren Tieren zu reiten.",,,762,9,132164,0,0,0,16,0,0,0
Tier - Drachenfalke,,,,,763,7,132172,0,0,0,0,0,0,0
Tier - Netherrochen,,,,,764,7,132182,0,0,0,0,0,0,0
Tier - Sporensegler,,,,,765,7,134523,0,0,0,0,0,0,0
Tier - Sphärenjäger,,,,,766,7,135731,0,0,0,0,0,0,0
Tier - Felshetzer,,,,,767,7,132195,0,0,0,0,0,0,0
Tier - Schlange,,,,,768,7,135461,0,0,0,0,0,0,0
Intern,,Hi,,,769,7,135724,0,0,0,1040,0,0,0
Inschriftenkunde,Beschriften,"Eine höhere Inschriftenkundefertigkeit ermöglicht es Euch, fortgeschrittenere Inschriften zu erlernen. Inschriften könnt Ihr bei den gelehrten Schreibern überall in der Welt erwerben.",,,773,11,4620676,1,0,0,4224,45357,0,0
Tier - Motte,,,,,775,7,0,0,0,0,0,0,0,0
Reittiere,,Eure Reittiere.,,,777,7,132167,0,0,0,2,0,0,0
Begleiter,,Eure Begleiter.,,,778,7,0,0,0,0,2,0,0,0
Tier - Exotische Schimäre,,,,,780,7,0,0,0,0,0,0,0,0
Begleiter - Exotischer Teufelssaurier,,,,,781,7,0,0,0,0,0,0,0,0
Begleiter - Ghul,,,,,782,7,136119,0,0,0,0,0,0,0
Begleiter - Exotischer Aqir,,,,,783,7,0,0,0,0,0,0,0,0
Tier - Exotischer Wurm,,,,,784,7,0,0,0,0,0,0,0,0
Begleiter - Wespe,,Begleiter - Wespe,,,785,7,0,0,0,0,0,0,0,0
Begleiter - Exotischer Grollhuf,,,,,786,7,1044794,0,0,0,0,0,0,0
Tier - Exotischer Kernhund,,,,,787,7,0,0,0,0,0,0,0,0
Tier - Exotische Geisterbestie,,,,,788,7,0,0,0,0,0,0,0,0
Volksfähigkeit - Worgen,,Volksfähigkeit - Worgen,,,789,9,136243,0,0,0,42130,0,0,0
Volksfähigkeit - Goblins,,Volksfähigkeit - Goblins,,,790,9,0,0,0,0,42130,0,0,0
Sprache: Gilnearisch,,,,,791,10,136243,0,0,0,128,0,0,0
Sprache: Goblin,,,,,792,10,136243,0,0,0,128,0,0,0
Archäologie,,"Eine höhere Archäologiefertigkeit gestattet es Euch, wertvollere Artefakte zusammenzustellen und mehr Artefaktfragmente zu sammeln. Fragmente können in Ruinen und in Grabungsstätten gefunden werden.",,,794,9,441139,0,0,0,128,0,0,0
Jäger,,Jägerfähigkeiten.,,,795,7,626000,0,0,0,1048,0,0,0
Todesritter,,Todesritterfähigkeiten.,,,796,7,625998,0,0,0,1048,0,0,0
Druide,,Druidenfähigkeiten.,,,798,7,625999,0,0,0,1048,0,0,0
Paladin,,Paladinfähigkeiten.,,,800,7,626003,0,0,0,1048,0,0,0
Priester,,Priesterfähigkeiten.,,,804,7,626004,0,0,0,1048,0,0,0
Begleiter - Wasserelementar,,,,,805,7,0,0,0,0,0,0,0,0
Tier - Fuchs,,,,,808,7,0,0,0,0,0,0,0,0
Alle - Glyphen,,Glyphen kommen hier hin!,,,810,12,254290,0,0,0,130,0,0,0
Begleiter - Jagdhund,,,,,811,7,0,0,0,0,0,0,0,0
Begleiter - Affe,,,,,815,5,0,0,0,0,0,0,0,0
Begleiter - Exotische Schieferbestie,,,,,817,7,877478,0,0,0,0,0,0,0
Käfer,,,,,818,7,0,0,0,0,0,0,0,0
Alle - Gildenboni,,,,,821,5,0,0,0,0,2,0,0,0
Begleiter - Hydra,,,,,824,7,463493,0,0,0,0,0,0,0
Mönch,,Mönchfähigkeiten.,,,829,7,626002,0,0,0,1048,0,0,0
Krieger,,Kriegerfähigkeiten.,,,840,7,626008,0,0,0,1048,0,0,0
Hexenmeister,,Hexenmeisterfähigkeiten.,,,849,7,626007,0,0,0,1052,0,0,0
Volksfähigkeit - Pandaren,,Volksfähigkeit - Pandaren,,,899,5,0,0,0,0,32914,0,0,0
Magier,,Magierfähigkeiten.,,,904,7,626001,0,0,0,1048,0,0,0
Sprache: Pandaren (Neutral),,,,,905,10,136243,0,0,0,0,0,0,0
Schurke,,Schurkenfähigkeiten.,,,921,7,626005,0,0,0,1048,0,0,0
Schamane,,Schamanenfähigkeiten.,,,924,7,626006,0,0,0,1048,0,0,0
Teufelswichtel,,,,,927,7,460856,0,0,0,0,0,0,0
Leerenfürst,,,,,928,5,538447,0,0,0,0,0,0,0
Shivarra,,,,,929,5,574999,0,0,0,0,0,0,0
Beobachter,,,,,930,5,538445,0,0,0,0,0,0,0
Zornwächter,,,,,931,5,462730,0,0,0,0,0,0,0
Alle - Spezialisierungen,,Misc specialization handling spells go here.,,,934,12,0,0,0,0,0,0,0,0
Runenschmieden,Gravieren,,,,960,7,237523,0,0,0,128,0,0,0
Begleiter - Urfeuerelementar,,,,,962,7,0,0,0,0,0,0,0,0
Begleiter - Urerdelementar,,,,,963,7,0,0,0,0,0,0,0,0
Weg des Grills,,,,,975,9,4620671,1,2544,0,32,0,0,0
Weg des Woks,,,,,976,9,4620671,1,2544,0,32,0,0,0
Weg des Topfes,,,,,977,9,4620671,1,2544,0,32,0,0,0
Weg des Dämpfens,,,,,978,9,4620671,1,2544,0,32,0,0,0
Weg des Ofens,,,,,979,9,4620671,1,2544,0,32,0,0,0
Weg des Gebräus,,,,,980,9,4620671,1,2544,0,32,0,0,0
Kochlehrling,,,,,981,12,0,1,185,0,0,0,0,0
Gesellenkochbuch,,,,,982,27,0,1,185,0,0,0,0,0
Begleiter - Nager,,Haustier - Nager,,,983,7,134172,0,0,0,0,0,0,0
Begleiter - Kranich,,,,,984,7,606543,0,0,0,0,0,0,0
Begleiter - Wasserschreiter,,,,,985,7,132844,0,0,0,0,0,0,0
Begleiter - Exotischer Steinhund,,,,,986,7,625905,0,0,0,0,0,0,0
Begleiter - Schroffhorn,,,,,987,7,132248,0,0,0,0,0,0,0
Begleiter - Basilisk,,,,,988,7,0,0,0,0,0,0,0,0
KEINE SPIELER,,,,,999,12,0,0,0,0,0,0,0,0
Begleiter - Terrorhorn,,,,,1305,7,791593,0,0,0,0,0,0,0
Begleiter - Ursturmelementar,,Begleiter - Ursturmelementar,,,1748,7,0,0,0,0,0,0,0,0
Pet - Water Elemental Minor Talent Version,,Niederer Wasserelementar,,,1777,7,0,0,0,0,0,0,0,0
Begleiter - Flussbestien,,,,,1819,7,294471,0,0,0,0,0,0,0
Unused,Verzaubern,Verzaubern in der Garnison.,,,1830,12,132853,0,0,0,6,0,0,0
Dämonenjäger,,Dämonenjägerfähigkeiten.,,,1848,7,1260827,0,0,0,1048,0,0,0
Holzfällen,,"Höhere Stufen der Holzfällerfertigkeit gestatten es Euch, schwierigere Bauholzsorten auf Draenor abzubauen. Wenn Ihr eine bestimmte Sorte nicht abbauen könnt, dann baut Euer Sägewerk aus, um Eure Holzfällerfertigkeit zu erhöhen.",,,1945,9,975739,0,0,0,128,0,0,0
Begleiter - Terrorwache,,Terrorwache,,,1981,7,136243,0,0,0,0,0,0,0
Begleiter - Abyssal,,Abyssal,,,1982,7,136243,0,0,0,0,0,0,0
Begleiter - Hirsch,,,,,1993,7,1044501,0,0,0,0,0,0,0
Handelsposten,,Fortschritt bei der Vervollständigung eines Sets.,,,2000,12,975746,0,0,0,2,0,0,0
Kriegsgleven,,Erlaubt Euch die Benutzung von Kriegsgleven.,,,2152,6,135561,0,0,0,128,0,0,0
Begleiter - Mechanisch,,Mechanischer Jägerbegleiter,,,2189,7,136243,0,0,0,0,0,0,0
Begleiter - Monstrosität,,Todesritterbegleiter (Unheilig-Talent),,,2216,7,298667,0,0,0,0,0,0,0
Begleiter - Ochse,,Ochse,,,2279,7,132248,0,0,0,0,0,0,0
Begleiter - Schuppenbalg,,Schuppenbalg,,,2280,7,132248,0,0,0,0,0,0,0
Begleiter - Federmähne,,Begleiter - Federmähne,,,2361,7,929300,0,0,0,0,0,0,0
Volksfähigkeit - Nachtgeborene,,Volksfähigkeit - Nachtgeborene,,,2419,9,136243,0,0,0,33938,0,0,0
Volksfähigkeit - Hochbergtauren,,Volksfähigkeit - Hochbergtauren,,,2420,9,136243,0,0,0,33938,0,0,0
Volksfähigkeit - Lichtgeschmiedete Draenei,,Volksfähigkeit - Lichtgeschmiedete Draenei,,,2421,9,0,0,0,0,32914,0,0,0
Volksfähigkeit - Leerenelfen,,Volksfähigkeit - Leerenelfen,,,2423,9,136243,0,0,0,33938,0,0,0
Schmiedekunst von Kul Tiras,,,Schmiedekunst von Zandalar,Battle for Azeroth Blacksmithing,2437,11,4620670,0,164,11,0,0,960,963
Schmiedekunst der Verheerten Inseln,,,,,2454,11,4620670,0,164,10,0,0,959,0
Sprache: Shalassisch,,,,,2464,10,136243,0,0,0,128,0,0,0
Sprache: Thalassisch,,,,,2465,10,136243,0,0,0,128,0,0,0
Schmiedekunst von Draenor,,,,,2472,11,4620670,0,164,9,0,0,958,0
Schmiedekunst von Pandaria,,,,,2473,11,4620670,0,164,8,0,0,957,0
Schmiedekunst des Kataklysmus,,,,,2474,11,4620670,0,164,7,0,0,956,0
Schmiedekunst von Nordend,,,,,2475,11,4620670,0,164,6,0,0,955,0
Schmiedekunst der Scherbenwelt,,,,,2476,11,4620670,0,164,5,0,0,954,0
Klassische Schmiedekunst,,,,,2477,11,4620670,0,164,4,0,0,953,0
Alchemie von Kul Tiras,,,Alchemie von Zandalar,Battle for Azeroth Alchemy,2478,11,4620669,0,171,11,0,0,960,963
Alchemie der Verheerten Inseln,,,,,2479,11,4620669,0,171,10,0,0,959,0
Alchemie von Draenor,,,,,2480,11,4620669,0,171,9,0,0,958,0
Alchemie von Pandaria,,,,,2481,11,4620669,0,171,8,0,0,957,0
Alchemie des Kataklysmus,,,,,2482,11,4620669,0,171,7,0,0,956,0
Alchemie von Nordend,,,,,2483,11,4620669,0,171,6,0,0,955,0
Alchemie der Scherbenwelt,,,,,2484,11,4620669,0,171,5,0,0,954,0
Klassische Alchemie,,,,,2485,11,4620669,0,171,4,0,0,953,0
Verzauberkunst von Kul Tiras,,,Verzauberkunst von Zandalar,Battle for Azeroth Enchanting,2486,11,4620672,0,333,11,0,0,960,963
Verzauberkunst der Verheerten Inseln,,,,,2487,11,4620672,0,333,10,0,0,959,0
Verzauberkunst von Draenor,,,,,2488,11,4620672,0,333,9,0,0,958,0
Verzauberkunst von Pandaria,,,,,2489,11,4620672,0,333,8,0,0,957,0
Verzauberkunst des Kataklysmus,,,,,2491,11,4620672,0,333,7,0,0,956,0
Verzauberkunst von Nordend,,,,,2492,11,4620672,0,333,6,0,0,955,0
Verzauberkunst der Scherbenwelt,,,,,2493,11,4620672,0,333,5,0,0,954,0
Klassische Verzauberkunst,,,,,2494,11,4620672,0,333,4,0,0,953,0
Ingenieurskunst von Kul Tiras,,,Ingenieurskunst von Zandalar,Battle for Azeroth Engineering,2499,11,4620673,0,202,11,0,0,960,963
Ingenieurskunst der Verheerten Inseln,,,,,2500,11,4620673,0,202,10,0,0,959,0
Ingenieurskunst von Draenor,,,,,2501,11,4620673,0,202,9,0,0,958,0
Ingenieurskunst von Pandaria,,,,,2502,11,4620673,0,202,8,0,0,957,0
Ingenieurskunst des Kataklysmus,,,,,2503,11,4620673,0,202,7,0,0,956,0
Ingenieurskunst von Nordend,,,,,2504,11,4620673,0,202,6,0,0,955,0
Ingenieurskunst der Scherbenwelt,,,,,2505,11,4620673,0,202,5,0,0,954,0
Klassische Ingenieurskunst,,,,,2506,11,4620673,0,202,4,0,0,953,0
Inschriftenkunde von Kul Tiras,,,Inschriftenkunde von Zandalar,Battle for Azeroth Inscription,2507,11,4620676,0,773,11,0,0,960,963
Inschriftenkunde der Verheerten Inseln,,,,,2508,11,4620676,0,773,10,0,0,959,0
Inschriftenkunde von Draenor,,,,,2509,11,4620676,0,773,9,0,0,958,0
Inschriftenkunde von Pandaria,,,,,2510,11,4620676,0,773,8,0,0,957,0
Inschriftenkunde des Kataklysmus,,,,,2511,11,4620676,0,773,7,0,0,956,0
Inschriftenkunde von Nordend,,,,,2512,11,4620676,0,773,6,0,0,955,0
Inschriftenkunde der Scherbenwelt,,,,,2513,11,4620676,0,773,5,0,0,954,0
Klassische Inschriftenkunde,,,,,2514,11,4620676,0,773,4,0,0,953,0
Juwelierskunst von Kul Tiras,,,Juwelierskunst von Zandalar,Battle for Azeroth Jewelcrafting,2517,11,4620677,0,755,11,0,0,960,963
Juwelierskunst der Verheerten Inseln,,,,,2518,11,4620677,0,755,10,0,0,959,0
Juwelierskunst von Draenor,,,,,2519,11,4620677,0,755,9,0,0,958,0
Juwelierskunst von Pandaria,,,,,2520,11,4620677,0,755,8,0,0,957,0
Juwelierskunst des Kataklysmus,,,,,2521,11,4620677,0,755,7,0,0,956,0
Juwelierskunst von Nordend,,,,,2522,11,4620677,0,755,6,0,0,955,0
Juwelierskunst der Scherbenwelt,,,,,2523,11,4620677,0,755,5,0,0,954,0
Klassische Juwelierskunst,,,,,2524,11,4620677,0,755,4,0,0,953,0
Lederverarbeitung von Kul Tiras,,,Lederverarbeitung von Zandalar,Battle for Azeroth Leatherworking,2525,11,4620678,0,165,11,0,0,960,963
Lederverarbeitung der Verheerten Inseln,,,,,2526,11,4620678,0,165,10,0,0,959,0
Lederverarbeitung von Draenor,,,,,2527,11,4620678,0,165,9,0,0,958,0
Lederverarbeitung von Pandaria,,,,,2528,11,4620678,0,165,8,0,0,957,0
Lederverarbeitung des Kataklysmus,,,,,2529,11,4620678,0,165,7,0,0,956,0
Lederverarbeitung von Nordend,,,,,2530,11,4620678,0,165,6,0,0,955,0
Lederverarbeitung der Scherbenwelt,,,,,2531,11,4620678,0,165,5,0,0,954,0
Klassische Lederverarbeitung,,,,,2532,11,4620678,0,165,4,0,0,953,0
Schneiderei von Kul Tiras,,,Schneiderei von Zandalar,Battle for Azeroth Tailoring,2533,11,4620681,0,197,11,0,0,960,963
Schneiderei der Verheerten Inseln,,,,,2534,11,4620681,0,197,10,0,0,959,0
Schneiderei von Draenor,,,,,2535,11,4620681,0,197,9,0,0,958,0
Schneiderei von Pandaria,,,,,2536,11,4620681,0,197,8,0,0,957,0
Schneiderei des Kataklysmus,,,,,2537,11,4620681,0,197,7,0,0,956,0
Schneiderei von Nordend,,,,,2538,11,4620681,0,197,6,0,0,955,0
Schneiderei der Scherbenwelt,,,,,2539,11,4620681,0,197,5,0,0,954,0
Klassische Schneiderei,,,,,2540,11,4620681,0,197,4,0,0,953,0
Kochkunst von Kul Tiras,,,Kochkunst von Zandalar,Battle for Azeroth Cooking,2541,9,4620671,0,185,11,0,0,960,963
Kochkunst der Verheerten Inseln,,,,,2542,9,4620671,0,185,10,0,0,959,0
Kochkunst von Draenor,,,,,2543,9,4620671,0,185,9,0,0,958,0
Kochkunst von Pandaria,,,,,2544,9,4620671,0,185,8,0,0,957,0
Kochkunst des Kataklysmus,,,,,2545,9,4620671,0,185,7,0,0,956,0
Kochkunst von Nordend,,,,,2546,9,4620671,0,185,6,0,0,955,0
Kochkunst der Scherbenwelt,,,,,2547,9,4620671,0,185,5,0,0,954,0
Klassische Kochkunst,,,,,2548,9,4620671,0,185,4,0,0,953,0
Kräuterkunde von Kul Tiras,,,Kräuterkunde von Zandalar,Battle for Azeroth Herbalism,2549,11,4620675,0,182,11,0,0,960,963
Kräuterkunde der Verheerten Inseln,,,,,2550,11,4620675,0,182,10,0,0,959,0
Kräuterkunde von Draenor,,,,,2551,11,4620675,0,182,9,0,0,958,0
Kräuterkunde von Pandaria,,,,,2552,11,4620675,0,182,8,0,0,957,0
Kräuterkunde des Kataklysmus,,,,,2553,11,4620675,0,182,7,0,0,956,0
Kräuterkunde von Nordend,,,,,2554,11,4620675,0,182,6,0,0,955,0
Kräuterkunde der Scherbenwelt,,,,,2555,11,4620675,0,182,5,0,0,954,0
Klassische Kräuterkunde,,,,,2556,11,4620675,0,182,4,0,0,953,0
