ID,DisplayName_lang,Description_lang,Field_9_0_1_33978_001,MatQualityWeight,Field_10_0_0_44649_004
62,Urzeitliche geschmolzene Legierung,,0,48,1
63,Frostfeuerlegierung,,0,48,1
64,Obsidianversengte Legierung,,0,78,1
65,Wutentbrannte Legierung,,0,33,1
66,Test Optional Reagent with Quality 01,Most Dragon Isles Test with Recipes. (DNT),0,0,0
67,Test Optional Reagent with Quality 02,Most Dragon Isles Test with Recipes. (DNT),0,0,0
68,Test Finishing Reagent,Test finishing reagent slot (DNT),0,0,2
69,Test Finishing Reagent with Quality 01,Test finishing reagent slot (DNT),0,0,2
71,Hochblume,,0,3,1
72,Drakonische Phiole,,0,11,1
73,Steinbrich,,0,6,1
74,Blasenmohn,,0,6,1
75,Krümmrinde,,0,6,1
76,Elementartrank der Macht,,0,22,1
77,Omnium Draconis,,0,12,1
78,Urzeitliche Konvergenz,,0,39,1
79,Phiole der mäßigen Vielseitigkeit,,0,32,1
80,Phiole des elementaren Chaos,,0,35,1
81,Trank des gefrorenen Fokus,,0,21,1
83,Gegenstandsstufe festlegen,"Rang-1-Muster aus Shadowlands für Rüstung und Zubehör, die schon fast legendär sind.",0,0,0
84,10.0 Optional Reagent - Season 1 - End Game Upgrade,"Rezepte der Dracheninseln für epische Ausrüstungsteile, die mit einem Funken der Genialität hergestellt werden.",0,0,0
85,Verstärkte Panzerung,Used with Dragon Isles crafted gear for Cantrip. (DNT),0,0,0
87,Rüstungsstacheln,"Pläne der Dracheninseln für die meisten schmucklosen, epischen Rüstungsteile.",0,10,0
88,10.0 Optional Reagent - Outdoor Upgrade Leveling - Non Weapon,Pläne der Dracheninseln für die meisten seltenen (blauen) Rüstungsteile und Zubehör.,0,0,0
89,Flüchtiger Elementartrank der Macht,,0,0,1
90,Verdächtig flaumiges Getränk,,0,0,1
91,Kessel der Pooka,,0,42,1
92,Phiole des Auges im Sturm,,0,35,1
93,Phiole der stillen Luft,,0,35,1
94,Phiole der eisigen Konservierung,,0,36,1
95,Eisige Phiole der verderbenden Wut,,0,36,1
96,Phiole der aufgeladenen Isolation,,0,36,1
97,Erfrischende Phiole der Vorbereitung,,0,0,1
98,Phiole der statischen Ermächtigung,,0,33,1
99,Luftgetränkte Phiole der Gewandtheit,,0,17,1
100,Dampfende Phiole der Finesse,,0,17,1
101,Aufgeladene Phiole der Inbrunst,,0,32,1
102,Trank des gefrorenen Verhängnisses,,0,27,1
103,Kristalline Phiole der Wahrnehmung,,0,17,1
104,Fäulnis in der Flasche,,0,25,1
106,Trank der kühlen Klarheit,,0,23,1
108,Residualer Wirkstoff der Neuralkanalisierung,,0,23,1
109,Empfindliche Sporensuspension,,0,23,1
110,Erfrischender Heiltrank,,0,11,1
111,Elementartrank der ultimativen Macht,,0,32,1
112,Lufterfüllter Manatrank,,0,14,1
114,Trank des verstummten Zephyrs,,0,21,1
115,Trank der Böen,,0,20,1
116,Trank der schockierenden Offenbarung,,0,20,1
118,Tränkekessel der Macht,,0,691,1
119,Tränkekessel der ultimativen Macht,,0,946,1
120,Weises Räucherwerk,,0,29,1
121,Einschläferndes Räucherwerk,,0,14,1
122,Herrliches Räucherwerk,,0,14,1
123,Feuriges Räucherwerk,,0,14,1
124,Flüchtiger Elementartrank der ultimativen Macht,,0,0,1
125,Stabiles fluidisches Drakonium,Viele Schmiedekunstpläne und Kettenrüstungsmuster der Dracheninseln.,0,0,2
126,Brutsalz,Viele Alchemierezepte und Lederrüstungsmuster der Dracheninseln.,0,0,2
127,Schauderfeueröl,Viele Pläne und Rüstungsmuster der Schmiedekunst und Lederverarbeitung der Dracheninseln.,0,0,2
128,Aufwiegelnde Trankerweiterung,Trankrezepte der Alchemie der Dracheninseln.,0,0,2
129,Reaktive Phiolenverzierung,Phiolenrezepte der Alchemie der Dracheninseln.,0,0,2
130,Trankabsorptionshemmer,"Techniken der Dracheninseln für die meisten schmucklosen, epischen Ausrüstungsteile.",0,0,0
131,Alchemistische Aromatasche,"Rezepte der Dracheninseln für die meisten schmucklosen, epischen Ausrüstungsteile.",0,0,0
133,Glorreiche Einsicht,"Rezepte der Dracheninseln, deren Herstellung besonders aufwendig und herausfordernd ist.",0,0,2
134,Geringe glorreiche Einsicht,Herstellungsanleitungen für kleine und einfache Gegenstände der Dracheninseln.,0,0,2
135,Kritischen Trefferwert und Tempo festlegen,Viele Ausrüstungsmuster der Dracheninseln.,0,0,0
137,Rubin der Königin,,0,25,1
138,Mystischer Saphir,,0,25,1
139,Schillernder Smaragd,,0,25,1
140,Gesplitterter Onyx,,0,25,1
141,Ewigkeitsbernstein,,0,15,1
142,Alexstraszit,,0,108,1
143,Malygit,,0,108,1
144,Ysmaragd,,0,108,1
145,Neltharit,,0,108,1
146,Nozdorit,,0,88,1
147,Endlosdiamant,,0,254,1
149,Rahmenlose Linse,,0,26,1
151,Glänzender Stein,,0,21,1
152,Löschsand,Die meisten Inschriftenkundetechniken der Dracheninseln.,0,0,2
153,Schreibsand,Die meisten Inschriftenkundetechniken der Dracheninseln.,0,0,2
154,Schimmernder Schnallengürtel,,0,20,1
155,Projektionsprisma,,0,31,1
156,Widerstandsfähiges Leder,,0,2,1
157,Adamantschuppen,,0,2,1
158,Dichter Balg,,0,31,1
159,Schimmernder Schuppenbalg,,0,31,1
160,Wutentbrannter Balg,,0,42,1
161,Wutentbrannte Schuppen,,0,42,1
162,Todeskältebalg,,1,45,1
163,Staubraspelschuppen,,1,45,1
170,Erdschimmerschuppen,,0,45,1
171,Frostbissschuppen,,0,45,1
172,Morastschlickbalg,,0,45,1
173,Steinkrustenbalg,,0,45,1
175,Seidiger Juwelenstaub,,0,20,1
176,Elementarharmonie,,0,291,1
364,Raues Poliertuch,Die meisten Juwelierskunstvorlagen der Dracheninseln.,0,0,2
365,Schillerndes Poliertuch,Die meisten Juwelierskunstvorlagen der Dracheninseln.,0,0,2
366,Lodernder Stickereifaden,Die meisten Stickerei- und Kleidungsmuster der Schneiderei der Dracheninseln.,0,0,2
367,Chromatischer Stickereifaden,Die meisten Stickerei- und Kleidungsmuster der Schneiderei der Dracheninseln.,0,0,2
368,Schimmernder Stickereifaden,Die meisten Stickerei- und Kleidungsmuster der Schneiderei der Dracheninseln.,0,0,2
369,Schillernder Zauberfaden,,0,123,1
370,Gefrorener Zauberfaden,,0,218,1
371,Temporaler Zauberfaden,,0,218,1
372,Blaues Seidenfutter,"Muster der Dracheninseln für die meisten schmucklosen, epischen Ausrüstungsteile.",0,0,0
373,Blutiger Flicken,Most Dragon Isles Special Mod - Bloody Patch Bloody Recipes.,0,0,0
374,Bronzierte Griffwickel,"Muster der Dracheninseln für die meisten schmucklosen, epischen Waffen und Schildhandgegenstände.",0,0,0
375,Wildstoffballen,,0,9,1
376,Azurgewobener Ballen,,0,117,1
377,Chronostoffballen,,0,117,1
378,Schillernder Wildstoffballen,,0,54,1
379,Wutentbrannter Wildstoffballen,,0,29,1
380,Wildfadenspule,,0,4,1
388,Vielseitigkeit und Meisterschaft festlegen,Viele Ausrüstungsmuster der Dracheninseln.,0,0,0
389,Meisterschaft und Tempo festlegen,Viele Ausrüstungsmuster der Dracheninseln.,0,0,0
390,Vielseitigkeit und Tempo festlegen,Viele Ausrüstungsmuster der Dracheninseln.,0,0,0
391,Kritischen Trefferwert und Meisterschaft festlegen,Viele Ausrüstungsmuster der Dracheninseln.,0,0,0
392,Vielseitigkeit und kritischen Trefferwert festlegen,Viele Ausrüstungsmuster der Dracheninseln.,0,0,0
393,Giftiger Rüstungsflicken,"Muster der Dracheninseln für die meisten schmucklosen, epischen Leder- und Kettenteile.",0,0,0
394,Fangzahnverzierungen,"Pläne der Dracheninseln für die meisten schmucklosen, epischen Waffen und Schildhandgegenstände.",0,0,0
395,Leidenschaft der Erde,Die meisten Rezepte der Dracheninseln für die Leidenschaft der Erde.,0,5,1
396,Weichgeschmolzene Schokolade,Nahrungsrezepte der Dracheninseln.,0,0,2
399,Prismatisches Erz,,0,2,1
400,10.0 Optional Reagent - Outdoor Upgrade Dungeon - All,Pläne der Dracheninseln für die meisten seltenen (blauen) Ausrüstungsteile.,0,0,0
401,DEPRECATED [DNT],,0,0,2
403,Unfassbar scharfes Kochmesser,Einzelportionsrezepte der Dracheninseln.,0,0,2
404,Beilagensalat,Einzelportionsrezepte der Dracheninseln.,0,0,2
405,Blühende Tinte,,0,14,1
406,Kosmische Tinte,,0,42,1
407,Lodernde Tinte,,0,14,1
408,Ruhige Tinte,,0,14,1
409,Brünierte Tinte,,0,24,1
410,Ruhiges Pigment,,0,16,1
411,Loderndes Pigment,,0,16,1
412,Blühendes Pigment,,0,16,1
413,Schimmerndes Pigment,,0,6,1
414,Handvoll Serevitbolzen,,0,7,1
415,Schockfederspule,,0,9,1
416,Dauerbrennersprengpulver,,0,13,1
417,Eingefettete Zahnräder,,0,26,1
418,Bogenlichtkondensator,,0,51,1
419,Verstärktes Maschinenchassis,,0,75,1
420,Diverse Sicherungen,,0,19,1
422,10.0 Inscription - Optional Reagent - Azurescale Sigil,Techniken der Dracheninseln für Dunkelmondkartensetschachteln.,0,0,0
424,Drakonische Schießschuhe,,0,60,1
425,Gravitationsverschieber,,0,20,1
426,Frostige Rune,,0,34,1
427,Runenverzierte Krümmrinde,,0,46,1
429,Genialität spezifizieren,Die meisten Handwerkswerkzeugbaupläne der Dracheninseln.,0,0,0
430,Kreatureinäscherungskanister,,0,21,1
431,Urzeitliche Dekonstruktionsladung,,0,22,1
432,Tüfteleischmelzsicherungen,Ingenieurskunstbaupläne der Dracheninseln für epische Brillen und Armschienen.,0,0,0
433,Präventionseinheit gegen kritisches Versagen,Ingenieurskunstbaupläne der Dracheninseln für epische Brillen und Armschienen.,0,0,0
434,Federgelagertes Kondensatorgehäuse,Ingenieurskunstbaupläne der Dracheninseln für epische Brillen und Armschienen.,0,0,0
435,Rasiermesserscharfes Zahnrad,Ingenieurskunstbaupläne der Dracheninseln für epische Brillen und Armschienen.,0,0,0
436,Schnell tickendes Zahnrad,Ingenieurskunstbaupläne der Dracheninseln für epische Brillen und Armschienen.,0,0,0
437,Sorgfältig kalibriertes Zahnrad,Ingenieurskunstbaupläne der Dracheninseln für epische Brillen und Armschienen.,0,0,0
438,Zahnrad in Einheitsgröße,Ingenieurskunstbaupläne der Dracheninseln für epische Brillen und Armschienen.,0,0,0
439,Wirr verbundene Drähte,Die meisten Ingenieurskunstbaupläne der Dracheninseln.,0,0,2
440,Überladener Übertakter,Die meisten Ingenieurskunstbaupläne der Dracheninseln.,0,0,2
441,Magazin mit heilenden Pfeilgeschossen,"Baupläne der Dracheninseln für die meisten schmucklosen, epischen Ausrüstungsteile.",0,0,0
442,10.0 Inscription - Optional Reagent - Emberscale Sigil,Techniken der Dracheninseln für Dunkelmondkartensetschachteln.,0,0,0
443,10.0 Inscription - Optional Reagent - Bronzescale Sigil,Techniken der Dracheninseln für Dunkelmondkartensetschachteln.,0,0,0
444,10.0 Inscription - Optional Reagent - Sagescale Sigil,Techniken der Dracheninseln für Dunkelmondkartensetschachteln.,0,0,0
445,10.0 Inscription - Optional Reagent - Jetscale Sigil,Techniken der Dracheninseln für Dunkelmondkartensetschachteln.,0,0,0
450,Einfallsreichtum spezifizieren,Die meisten Handwerkswerkzeugbaupläne der Dracheninseln.,0,0,0
451,Mehrfachherstellung spezifizieren,Die meisten Handwerkswerkzeugbaupläne der Dracheninseln.,0,0,0
452,Herstellungsgeschwindigkeit spezifizieren,Die meisten Handwerkswerkzeugbaupläne der Dracheninseln.,0,0,0
453,Finesse spezifizieren,Die meisten Sammelwerkzeugbaupläne der Dracheninseln.,0,0,0
454,Wahrnehmung spezifizieren,Die meisten Sammelwerkzeugbaupläne der Dracheninseln.,0,0,0
455,Gewandtheit spezifizieren,Die meisten Sammelwerkzeugbaupläne der Dracheninseln.,0,0,0
459,Stahlgeschmiedete Essenz,Mit der Schmiedekunst von Draenor hergestellte Waffen.,0,0,0
460,Echtstahlessenz,Mit der Schmiedekunst von Draenor hergestellte Rüstung.,0,0,0
461,Kuppelschmiers Sperrzahnrad,Mit der Ingenieurskunst von Draenor hergestellte Brillen.,0,0,0
462,Echteisenabzug,Mit der Ingenieurskunst von Draenor hergestellte Schusswaffen.,0,0,0
463,Lederpolitur,Mit der Lederverarbeitung von Draenor hergestellte Rüstung.,0,0,0
464,Hexenzwirnessenz,Mit der Schneiderei von Draenor hergestellte Rüstung.,0,0,0
465,Waffenkristall,Mit der Inschriftenkunde von Draenor hergestellte Waffen.,0,0,0
467,Gaunahs Allzweck-Verzierungspulver,"Techniken der Dracheninseln für die meisten schmucklosen, epischen Ausrüstungsteile.",0,0,0
468,Große Trophäe der Eroberung,"Herstellbare epische Gegenstände für den Kopf-, Brust- und Beinplatz, die mit einem Funken der Schattenflamme hergestellt werden.",0,0,0
469,Trophäe der Eroberung,"Herstellbare epische Gegenstände für den Schulter-, Hand-, Hüft- und Fußplatz, die mit einem Funken der Schattenflamme hergestellt werden.",0,0,0
470,Kleine Trophäe der Eroberung,"Herstellbare epische Gegenstände für den Hals-, Rücken-, Handgelenk- und Fingerplatz, die mit einem Funken der Schattenflamme hergestellt werden.",0,0,0
471,Großes Wappen der Ehre,"Herstellbare epische Gegenstände für den Kopf-, Brust- und Beinplatz, die mit einem Funken der Schattenflamme hergestellt werden.",0,0,0
472,Wappen der Ehre,"Herstellbare epische Gegenstände für den Schulter-, Hand-, Hüft- und Fußplatz, die mit einem Funken der Schattenflamme hergestellt werden.",0,0,0
473,Kleines Wappen der Ehre,"Herstellbare epische Gegenstände für den Hals-, Rücken-, Handgelenk- und Fingerplatz, die mit einem Funken der Schattenflamme hergestellt werden.",0,0,0
474,10.0 Professions - Shared - Season 1 Upgrade,,2,0,0
475,10.1 Professions - Shared - Season 2 Upgrade,,2,0,0
476,10.1 Optional Reagent - Season 2 - End Game Upgrade,"Rezepte der Dracheninseln für epische Ausrüstungsteile, die mit einem Funken der Schattenflamme hergestellt werden.",0,0,0
477,Schattenflammengehärteter Rüstungsflicken,"Pläne der Dracheninseln für die meisten schmucklosen, epischen Rüstungsteile.",0,0,0
478,Voraussicht,Viele Muster der Dracheninseln für Rüstung und Zubehör.,0,0,0
479,Absolut keine Voraussicht,Viele Muster der Dracheninseln für Rüstung und Zubehör.,0,0,0
480,Überschattete Legierung,,0,33,1
481,Reservefallschirm,"Muster der Dracheninseln für schmucklose, epische Ausrüstungsteile.",0,0,0
483,Medizinisches Verbandsset,"Muster der Dracheninseln für schmucklose, epische Ausrüstungsteile.",0,0,0
486,Wildstoffverband,,0,34,1
487,Sockel,,0,0,3
488,Sockel,,0,0,3
489,Sockel,,0,0,3
490,10.2 Professions - Shared - Season 3 Upgrade,,2,0,0
491,10.2 Optional Reagent - Season 3 - End Game Upgrade,"Rezepte der Dracheninseln für epische Ausrüstungsteile, die mit einem Funken der Träume hergestellt werden.",0,0,0
492,Trank der welkenden Vitalität,,0,21,1
493,Tiefgrüne Leitung,"Pläne der Dracheninseln für die meisten schmucklosen, epischen Rüstungsteile.",0,0,0
494,Kleines Wappen der Ehre,"Herstellbare epische Gegenstände für den Hals-, Rücken-, Handgelenk- und Fingerplatz, die mit einem Funken der Träume hergestellt werden.",0,0,0
495,Kleine Trophäe der Eroberung,"Herstellbare epische Gegenstände für den Hals-, Rücken-, Handgelenk- und Fingerplatz, die mit einem Funken der Träume hergestellt werden.",0,0,0
496,Wappen der Ehre,"Herstellbare epische Gegenstände für den Schulter-, Hand-, Hüft- und Fußplatz, die mit einem Funken der Träume hergestellt werden.",0,0,0
497,Trophäe der Eroberung,"Herstellbare epische Gegenstände für den Schulter-, Hand-, Hüft- und Fußplatz, die mit einem Funken der Träume hergestellt werden.",0,0,0
498,Großes Wappen der Ehre,"Herstellbare epische Gegenstände für den Kopf-, Brust- und Beinplatz, die mit einem Funken der Träume hergestellt werden.",0,0,0
499,Große Trophäe der Eroberung,"Herstellbare epische Gegenstände für den Kopf-, Brust- und Beinplatz, die mit einem Funken der Träume hergestellt werden.",0,0,0
500,Bezauberung des Traumpflegers,"Pläne der Dracheninseln für die meisten schmucklosen, epischen Rüstungsteile.",0,0,0
502,,,2,0,0
503,,,2,0,0
504,,,2,0,0
505,Sockel,,0,0,3
506,Sockel,,0,0,3
507,Tiefgrüne Leine,"Techniken der Dracheninseln für die meisten schmucklosen, epischen Ausrüstungsteile.",0,0,0
508,Mykopracht,,0,3,1
509,Reiztropfen,,0,5,1
510,Orbinid,,0,5,1
511,Segensblume,,0,5,1
512,Arathors Speer,,0,5,1
513,Gewöhnliches Erz 01,,0,3,1
514,Seltenes Erz 01,,0,4,1
515,Seltenes Erz 02,,0,4,1
517,11.0 Berufe - Modifikationsreagenz - Geteilt - Ablauf - Season 1 Funke,,2,0,0
519,11.0 Professions - Shared Reagent - Pacing - Warband - Starter - Spark,,2,0,0
520,10.2.6 Professions - Shared - Season 4 Upgrade,,2,0,0
521,10.2.6 Optional Reagent - Season 4 - End Game Upgrade,"Rezepte der Dracheninseln für epische Ausrüstungsteile, die mit einem Funken der Erweckung hergestellt werden.",0,0,0
522,Trophäe der Eroberung,"Herstellbare epische Gegenstände für den Schulter-, Hand-, Hüft- und Fußplatz, die mit einem Funken der Erweckung hergestellt werden.",0,0,0
523,Große Trophäe der Eroberung,"Herstellbare epische Gegenstände für den Kopf-, Brust- und Beinplatz, die mit einem Funken der Erweckung hergestellt werden.",0,0,0
524,Kleine Trophäe der Eroberung,"Herstellbare epische Gegenstände für den Hals-, Rücken-, Handgelenk- und Fingerplatz, die mit einem Funken der Erweckung hergestellt werden.",0,0,0
525,Kleines Wappen der Ehre,"Herstellbare epische Gegenstände für den Hals-, Rücken-, Handgelenk- und Fingerplatz, die mit einem Funken der Erweckung hergestellt werden.",0,0,0
526,Wappen der Ehre,"Herstellbare epische Gegenstände für den Schulter-, Hand-, Hüft- und Fußplatz, die mit einem Funken der Erweckung hergestellt werden.",0,0,0
527,Großes Wappen der Ehre,"Herstellbare epische Gegenstände für den Kopf-, Brust- und Beinplatz, die mit einem Funken der Erweckung hergestellt werden.",0,0,0
528,Goldbesetzte Phiole,,0,29,1
529,Kleine Trophäe der Eroberung,"Herstellbare epische Gegenstände für den Hals-, Rücken-, Handgelenk- und Fingerplatz, die mit einem Funken der Träume hergestellt werden.",0,0,0
530,Trophäe der Eroberung,"Herstellbare epische Gegenstände für den Schulter-, Hand-, Hüft- und Fußplatz, die mit einem Funken der Träume hergestellt werden.",0,0,0
531,Große Trophäe der Eroberung,"Herstellbare epische Gegenstände für den Kopf-, Brust- und Beinplatz, die mit einem Funken der Träume hergestellt werden.",0,0,0
532,Kleines Wappen der Ehre,"Herstellbare epische Gegenstände für den Hals-, Rücken-, Handgelenk- und Fingerplatz, die mit einem Funken der Träume hergestellt werden.",0,0,0
533,Wappen der Ehre,"Herstellbare epische Gegenstände für den Schulter-, Hand-, Hüft- und Fußplatz, die mit einem Funken der Träume hergestellt werden.",0,0,0
534,Großes Wappen der Ehre,"Herstellbare epische Gegenstände für den Kopf-, Brust- und Beinplatz, die mit einem Funken der Träume hergestellt werden.",0,0,0
535,Geordneter Gartenbau,,0,39,1
536,Sturmgeladenes Leder,,0,2,1
537,Düsternischitin,,0,2,1
538,Donnernde Haut,,0,70,1
539,Sonnenloser Panzer,,0,70,1
542,Zermahlene Edelsteine,,0,12,1
543,Gravierter Juwelenschleifer,,0,8,1
544,Dekorative Linse,,0,35,1
545,Marmorstein,,0,4,1
546,Invertiertes Prisma,,0,73,1
547,Gesiebter Höhlensand,Für viele Inschriftenkunderezepte.,0,5,2
548,Ominöser Energiekristall,Viele Vorlagen für die Juwelierskunst (Edelsteinschliffe ausgeschlossen). Ingenieure scheinen ebenfalls Interesse zu haben.,0,5,2
549,Elementarfokuslinse,Rezepte aus Khaz Algar für die meisten schmucklosen Ausrüstungsgegenstände.,0,5,0
550,Prismatischer Nullstein,Rezepte aus Khaz Algar für die meisten schmucklosen Ausrüstungsgegenstände.,0,5,0
551,Eingefangenes Sternenlicht,Rezepte aus Khaz Algar für die meisten schmucklosen Ausrüstungsgegenstände.,0,5,0
552,Glitzernder Edelsteinstaub,Geschliffene Edelsteine aus Khaz Algar.,0,0,2
553,Tödliche Chiffre,,0,20,1
554,Schnelle Chiffre,,0,20,1
555,Meisterliche Chiffre,,0,20,1
556,Vielseitige Chiffre,,0,20,1
557,Sockel,,0,0,3
558,Sockel,,0,0,3
559,Gesegneter Waffengriff,Rezepte aus Khaz Algar für die meisten schmucklosen Waffen und Schildhandgegenstände.,0,0,0
560,Zuckende Rüstungsbänder,Rezepte aus Khaz Algar für die meisten schmucklosen Rüstungen.,0,0,0
561,Chitinrüstungsbänder,,0,62,1
562,Panzerverstärkter Balg,,0,105,1
563,Kristallverschmolzener Balg,,0,97,1
564,Zuckender Balg,,0,97,1
565,Sporenbedeckter Balg,,0,97,1
566,Leyverschmolzener Balg,,0,97,1
567,Tiefenzornbalg,,0,85,1
568,Sturmberührter Waffenwickel,,0,64,1
569,Sturmstaub,,0,7,1
570,Schimmernder Splitter,,0,26,1
571,Glänzender Kristall,,0,93,1
574,Ausbrechendes Schutzsiegel,Rezepte aus Khaz Algar für die meisten schmucklosen epischen Rüstungen.,1,10,0
580,Gebundenes Speerholz,,0,46,1
581,Chiffre der Bewegung,,0,34,1
582,Sonnige Tinte,,0,14,1
583,Finstere Tinte,,0,42,1
584,Chiffre der Zusammenarbeit,,0,34,1
585,Chiffre der Perfektion,,0,34,1
586,Chiffre des Freudentaumels,,0,34,1
587,Dunkelmondsiegel: Glanz,Rezepte aus Khaz Algar für die meisten schmucklosen Waffen und Schildhandgegenstände.,0,34,0
588,Dunkelmondsiegel: Entwicklung,Rezepte aus Khaz Algar für die meisten schmucklosen Waffen und Schildhandgegenstände.,0,34,0
589,Dunkelmondsiegel: Symbiose,Rezepte aus Khaz Algar für die meisten schmucklosen Waffen und Schildhandgegenstände.,0,34,0
590,Dunkelmondsiegel: Lebhaftigkeit,Rezepte aus Khaz Algar für die meisten schmucklosen Waffen und Schildhandgegenstände.,0,34,0
591,11.0 Optional Reagent - Season 1 - Enchanted Crests,"Rezepte aus Khaz Algar für epische Ausrüstungsteile, die mit einem Funken der Omen hergestellt werden.",0,0,0
594,Handvoll Bismutbolzen,,0,8,1
595,Launische Verdrahtung,,0,7,1
596,Kreisende Ausrüstung,,0,17,1
597,Sicherheitsschalter,,0,20,1
598,Chaosschaltkreis,,0,26,1
599,Entropieverstärker,,0,41,1
600,Gezacktes Zahnrad,"Brillen und Armschienen, die mit der Ingenieurskunst von Khaz Algar hergestellt wurden.",0,10,0
601,Übertaktetes Zahnrad,"Brillen und Armschienen, die mit der Ingenieurskunst von Khaz Algar hergestellt wurden.",0,10,0
602,Einwandfreies Zahnrad,"Brillen und Armschienen, die mit der Ingenieurskunst von Khaz Algar hergestellt wurden.",0,10,0
603,Einstellbares Zahnrad,"Brillen und Armschienen, die mit der Ingenieurskunst von Khaz Algar hergestellt wurden.",0,10,0
604,Rekalibrierter Sicherheitsschalter,"Brillen und Armschienen, die mit der Ingenieurskunst von Khaz Algar hergestellt wurden.",0,10,0
605,Schuldumverteilungsgerät,"Brillen und Armschienen, die mit der Ingenieurskunst von Khaz Algar hergestellt wurden.",0,10,0
606,Übertaktete Platine,"Brillen und Armschienen, die mit der Ingenieurskunst von Khaz Algar hergestellt wurden.",1,10,0
607,Komplizierter Sicherungskasten,"Brillen und Armschienen, die mit der Ingenieurskunst von Khaz Algar hergestellt wurden.",0,10,0
608,Beutel Taschengranaten,Rezepte aus Khaz Algar für die meisten schmucklosen Rüstungen.,0,10,0
609,Verstecktes Chaosmodul,Rezepte aus Khaz Algar für die meisten schmucklosen Ausrüstungsgegenstände.,0,10,0
610,Energieumverteilungsleuchtfeuer,Rezepte aus Khaz Algar für die meisten schmucklosen Ausrüstungsgegenstände.,0,10,0
649,Kernlegierung,,0,27,1
650,Aufgeladene Legierung,,0,46,1
651,Geheiligte Legierung,,0,70,1
652,Eisenklauenlegierung,,0,45,1
653,Hallendes Einschlagssiegel,,0,0,0
654,Arathorrüstungsflicken,,0,0,0
655,Geschmiedeter Rahmen,Die meisten Pläne der Schmiedekunst und Baupläne der Ingenieurskunst von Khaz Algar.,0,0,2
656,Einstellbarer Rahmen,"Viele Pläne der Schmiedekunst, Baupläne der Ingenieurskunst, Techniken der Inschriftenkunde und Muster der Lederverarbeitung von Khaz Algar.",0,0,2
658,Kodifiziertes Grünholz,,0,36,1
659,Unbändige Chiffre,,0,35,1
660,Algarisches Schreiben der Aurora,Viele Techniken für Khaz-Algar-Ausrüstung.,0,0,0
661,Algarisches Schreiben des Hitzeschocks,Viele Techniken für Khaz-Algar-Ausrüstung.,0,0,0
