ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,QuestID,PlayerConditionID
42,,"Ihr könnt mit Behüterin Vesperblüte sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,3,27,0,0,0,0,0,0,0,0,0,1286,0,64508,0
43,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Handgelenk|n- Hände|n- Taille,Neue Vorlagen verfügbar,3,16,0,0,1,0,0,0,0,2086,0,0,0,64508,0
44,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Rücken|n- Beine|n- Füße,Neue Vorlagen verfügbar,3,26,0,0,0,0,0,0,0,2087,0,0,0,64508,0
45,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Kopf|n- Schultern|n- Brust,Neue Vorlagen verfügbar,3,32,0,0,1,0,0,0,0,2089,0,0,0,64508,0
48,Seelenbandaufwertung: Traumweber,Ihr erhaltet Zugriff auf die sechste Reihe von Traumwebers Seelenbandboni.,Seelenbandreihe von Traumweber freigeschaltet,3,21,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
50,Weltquestbelohnungen,Die Gegenstandsstufe Eurer Weltquestbelohnungen wird erhöht.,Max. Gegenstandsstufe für Weltquests erhöht,3,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
51,Seelenbandaufwertung: Niya,Ihr erhaltet Zugriff auf die siebte Reihe von Niyas Seelenbandboni.,Seelenbandreihe von Niya freigeschaltet,3,25,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
52,Seelenbandaufwertung: Traumweber,Ihr erhaltet Zugriff auf die siebte Reihe von Traumwebers Seelenbandboni.,Seelenbandreihe von Traumweber freigeschaltet,3,29,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
53,,"Ihr könnt mit Behüterin Vesperblüte sprechen, um diese Abenteurerin zu rekrutieren.",Neuer Abenteurer verfügbar,3,33,0,0,0,0,0,0,0,0,0,1287,0,64508,0
55,Seelenbandaufwertung: Korayn,Ihr erhaltet Zugriff auf die siebte Reihe von Korayns Seelenbandboni.,Seelenbandreihe von Korayn freigeschaltet,3,28,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
59,,"Ihr könnt mit Behüterin Vesperblüte sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,3,38,0,0,0,0,0,0,0,0,0,1288,0,64508,0
62,,,Reittier freigeschaltet,3,39,0,0,0,0,0,1357,0,0,0,0,0,62415,0
63,,,Titel freigeschaltet,3,40,3641394,1,0,0,0,0,0,0,681,0,0,64508,0
64,,,Neue Vorlage verfügbar,3,34,0,0,0,0,0,0,113566,0,0,0,0,0,0
67,,"Ihr könnt mit Koros sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,1,4,0,0,0,0,0,0,0,0,0,1270,0,0,85540
68,,"Ihr könnt mit Koros sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,1,4,0,0,0,0,0,0,0,0,0,1271,0,0,85541
69,Seelenbandaufwertung: Pelagos,Ihr erhaltet Zugriff auf die dritte Reihe von Pelagos' Seelenbandboni.,Seelenbandreihe von Pelagos freigeschaltet,1,3,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
75,Weltquestbelohnungen,Die Gegenstandsstufe Eurer Weltquestbelohnungen wird erhöht.,Max. Gegenstandsstufe für Weltquests erhöht,1,10,236668,0,1,0,0,0,0,0,0,0,0,63220,88686
78,Weltquestbelohnungen,Die Gegenstandsstufe Eurer Weltquestbelohnungen wird erhöht.,Max. Gegenstandsstufe für Weltquests erhöht,1,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
81,Seelenbandaufwertung: Pelagos,Ihr erhaltet Zugriff auf die vierte Reihe von Pelagos' Seelenbandboni.,Seelenbandreihe von Pelagos freigeschaltet,1,7,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
82,Seelenbandaufwertung: Pelagos,Ihr erhaltet Zugriff auf die fünfte Reihe von Pelagos' Seelenbandboni.,Seelenbandreihe von Pelagos freigeschaltet,1,10,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
83,Seelenbandaufwertung: Pelagos,Ihr erhaltet Zugriff auf die sechste Reihe von Pelagos' Seelenbandboni.,Seelenbandreihe von Pelagos freigeschaltet,1,21,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
84,Seelenbandaufwertung: Pelagos,Ihr erhaltet Zugriff auf die siebte Reihe von Pelagos' Seelenbandboni.,Seelenbandreihe von Pelagos freigeschaltet,1,25,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
85,Seelenbandaufwertung: Kleia,Ihr erhaltet Zugriff auf die vierte Reihe von Kleias Seelenbandboni.,Seelenbandreihe von Kleia freigeschaltet,1,9,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
86,Seelenbandaufwertung: Kleia,Ihr erhaltet Zugriff auf die fünfte Reihe von Kleias Seelenbandboni.,Seelenbandreihe von Kleia freigeschaltet,1,13,3684897,2,1,0,0,0,0,0,0,0,0,0,0
87,Seelenbandaufwertung: Kleia,Ihr erhaltet Zugriff auf die sechste Reihe von Kleias Seelenbandboni.,Seelenbandreihe von Kleia freigeschaltet,1,18,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
88,Seelenbandaufwertung: Kleia,Ihr erhaltet Zugriff auf die siebte Reihe von Kleias Seelenbandboni.,Seelenbandreihe von Kleia freigeschaltet,1,28,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
90,Seelenbandaufwertung: Mikanikos,Ihr erhaltet Zugriff auf die siebte Reihe von Mikanikos' Seelenbandboni.,Seelenbandreihe von Mikanikos freigeschaltet,1,29,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
91,,"Ihr könnt mit Koros sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,1,12,0,0,0,0,0,0,0,0,0,1272,0,64508,0
92,,"Ihr könnt mit Koros sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,1,17,0,0,1,0,0,0,0,0,0,1273,0,0,0
93,,"Ihr könnt mit Koros sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,1,27,0,0,0,0,0,0,0,0,0,1276,0,64508,0
94,,"Ihr könnt mit Koros sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,1,33,0,0,0,0,0,0,0,0,0,1275,0,64508,0
95,,"Ihr könnt mit Koros sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,1,38,0,0,0,0,0,0,0,0,0,1274,0,64508,0
100,,Diese zurückgewonnene Erinnerung wird bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Neue zurückgewonnene Erinnerung verfügbar,1,14,0,0,0,183249,0,0,0,0,0,0,0,64508,0
103,,Zauser wird bei der Ruhmrüstmeisterin zur Adoption verfügbar.,Haustier verfügbar,1,27,0,0,1,184350,0,0,0,0,0,0,0,0,0
104,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Handgelenk|n- Hände|n- Taille,Neue Vorlagen verfügbar,1,16,0,0,1,0,0,0,0,2124,0,0,0,64508,0
105,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Rücken|n- Beine|n- Füße,Neue Vorlagen verfügbar,1,26,0,0,0,0,0,0,0,2125,0,0,0,64508,0
106,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Kopf|n- Schultern|n- Brust,Neue Vorlagen verfügbar,1,32,0,0,1,0,0,0,0,2126,0,0,0,64508,0
108,,,Neue Vorlage verfügbar,1,34,0,0,0,0,0,0,113552,0,0,0,0,0,0
109,,,Reittier freigeschaltet,1,39,0,0,0,0,0,1399,0,0,0,0,0,62927,0
110,,,Titel freigeschaltet,1,40,3641395,1,0,0,0,0,0,0,678,0,0,64508,0
112,,,Neue Vorlage verfügbar,1,6,0,0,0,0,0,0,113546,0,0,0,0,64508,0
113,,Der kyrianische Ruhestein wird als Spielzeug bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Kyrianischer Ruhestein verfügbar,1,11,0,0,1,184353,0,0,0,0,0,0,0,0,0
114,,Illusion: Transzendente Seele wird bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Illusion: Transzendente Seele verfügbar,1,36,0,0,0,0,0,0,0,0,0,0,66,64508,0
117,Seelenbandaufwertung: Nadjia,Ihr erhaltet Zugriff auf die dritte Reihe von Nadjias Seelenbandboni.,Seelenbandreihe von Nadjia freigeschaltet,2,3,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
118,Seelenbandaufwertung: Nadjia,Ihr erhaltet Zugriff auf die vierte Reihe von Nadjias Seelenbandboni.,Seelenbandreihe von Nadjia freigeschaltet,2,7,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
119,Seelenbandaufwertung: Nadjia,Ihr erhaltet Zugriff auf die fünfte Reihe von Nadjias Seelenbandboni.,Seelenbandreihe von Nadjia freigeschaltet,2,10,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
120,Seelenbandaufwertung: Nadjia,Ihr erhaltet Zugriff auf die sechste Reihe von Nadjias Seelenbandboni.,Seelenbandreihe von Nadjia freigeschaltet,2,21,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
121,Seelenbandaufwertung: Nadjia,Ihr erhaltet Zugriff auf die siebte Reihe von Nadjias Seelenbandboni.,Seelenbandreihe von Nadjia freigeschaltet,2,25,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
123,Seelenbandaufwertung: Theotar,Ihr erhaltet Zugriff auf die vierte Reihe von Theotars Seelenbandboni.,Seelenbandreihe von Theotar freigeschaltet,2,9,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
124,Seelenbandaufwertung: Theotar,Ihr erhaltet Zugriff auf die fünfte Reihe von Theotars Seelenbandboni.,Seelenbandreihe von Theotar freigeschaltet,2,13,3485244,2,1,0,0,0,0,0,0,0,0,0,0
125,Seelenbandaufwertung: Theotar,Ihr erhaltet Zugriff auf die sechste Reihe von Theotars Seelenbandboni.,Seelenbandreihe von Theotar freigeschaltet,2,18,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
126,Seelenbandaufwertung: Theotar,Ihr erhaltet Zugriff auf die siebte Reihe von Theotars Seelenbandboni.,Seelenbandreihe von Theotar freigeschaltet,2,28,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
128,Seelenbandaufwertung: Draven,Ihr erhaltet Zugriff auf die siebte Reihe von General Dravens Seelenbandboni.,Seelenbandreihe von Draven freigeschaltet,2,29,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
129,,"Ihr könnt mit Taktikerin Sakaa sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,2,4,0,0,0,0,0,0,0,0,0,1250,0,64508,0
130,,"Ihr könnt mit Taktikerin Sakaa sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,2,12,0,0,0,0,0,0,0,0,0,1251,0,64508,0
131,,"Ihr könnt mit Taktikerin Sakaa sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,2,17,0,0,1,0,0,0,0,0,0,1252,0,0,0
132,,"Ihr könnt mit Taktikerin Sakaa sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,2,27,0,0,0,0,0,0,0,0,0,1254,0,64508,0
133,,"Ihr könnt mit Taktikerin Sakaa sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,2,33,0,0,0,0,0,0,0,0,0,1255,0,64508,0
134,,"Ihr könnt mit Taktikerin Sakaa sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,2,38,0,0,0,0,0,0,0,0,0,1253,0,64508,0
139,Weltquestbelohnungen,Die Gegenstandsstufe Eurer Weltquestbelohnungen wird erhöht.,Max. Gegenstandsstufe für Weltquests erhöht,2,10,236668,0,1,0,0,0,0,0,0,0,0,63220,88686
142,Weltquestbelohnungen,Die Gegenstandsstufe Eurer Weltquestbelohnungen wird erhöht.,Max. Gegenstandsstufe für Weltquests erhöht,2,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
149,,Diese zurückgewonnene Erinnerung wird bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Neue zurückgewonnene Erinnerung verfügbar,2,14,0,0,0,183249,0,0,0,0,0,0,0,64508,0
152,,Diese Vorlage wird zum Kauf verfügbar.,Neue Vorlage verfügbar,2,6,0,0,0,0,0,0,114934,0,0,0,0,64508,0
153,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Handgelenk|n- Hände|n- Taille,Neue Vorlagen verfügbar,2,16,0,0,1,0,0,0,0,2099,0,0,0,64508,0
154,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Rücken|n- Beine|n- Füße,Neue Vorlagen verfügbar,2,26,0,0,0,0,0,0,0,2100,0,0,0,64508,0
155,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Kopf|n- Schultern|n- Brust,Neue Vorlagen verfügbar,2,32,0,0,1,0,0,0,0,2101,0,0,0,64508,0
156,,,Neue Vorlage verfügbar,2,34,0,0,0,0,0,0,114927,0,0,0,0,0,0
158,,,Reittier freigeschaltet,2,39,0,0,0,0,0,1388,0,0,0,0,0,62925,0
159,,,Titel freigeschaltet,2,40,3641397,1,0,0,0,0,0,0,682,0,0,0,88267
160,,,Titel freigeschaltet,2,40,3641397,1,0,0,0,0,0,0,683,0,0,64508,88266
161,,Sündenherz wird bei der Ruhmrüstmeisterin zur Adoption verfügbar.,Haustier verfügbar,2,27,0,0,1,181555,0,0,0,0,0,0,0,0,0
162,,Illusion: Sündenzorn wird bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Illusion: Sündenzorn verfügbar,2,36,0,0,0,0,0,0,0,0,0,0,67,64508,0
163,,Der Venthyrsündenstein wird als Spielzeug bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Venthyrsündenstein verfügbar,2,11,0,0,1,183716,0,0,0,0,0,0,0,0,0
166,Seelenbandaufwertung: Marileth,Ihr erhaltet Zugriff auf die dritte Reihe von Seuchenerfinder Marileths Seelenbandboni.,Seelenbandreihe von Marileth freigeschaltet,4,3,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
167,Seelenbandaufwertung: Marileth,Ihr erhaltet Zugriff auf die vierte Reihe von Seuchenerfinder Marileths Seelenbandboni.,Seelenbandreihe von Marileth freigeschaltet,4,9,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
168,Seelenbandaufwertung: Marileth,Ihr erhaltet Zugriff auf die fünfte Reihe von Seuchenerfinder Marileths Seelenbandboni.,Seelenbandreihe von Marileth freigeschaltet,4,10,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
169,Seelenbandaufwertung: Marileth,Ihr erhaltet Zugriff auf die sechste Reihe von Seuchenerfinder Marileths Seelenbandboni.,Seelenbandreihe von Marileth freigeschaltet,4,21,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
170,Seelenbandaufwertung: Marileth,Ihr erhaltet Zugriff auf die siebte Reihe von Seuchenerfinder Marileths Seelenbandboni.,Seelenbandreihe von Marileth freigeschaltet,4,25,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
172,Seelenbandaufwertung: Emeni,Ihr erhaltet Zugriff auf die vierte Reihe von Prinzessin Emenis Seelenbandboni.,Seelenbandreihe von Emeni freigeschaltet,4,7,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
173,Seelenbandaufwertung: Emeni,Ihr erhaltet Zugriff auf die fünfte Reihe von Prinzessin Emenis Seelenbandboni.,Seelenbandreihe von Emeni freigeschaltet,4,13,3684875,2,1,0,0,0,0,0,0,0,0,0,0
174,Seelenbandaufwertung: Emeni,Ihr erhaltet Zugriff auf die sechste Reihe von Prinzessin Emenis Seelenbandboni.,Seelenbandreihe von Emeni freigeschaltet,4,18,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
175,Seelenbandaufwertung: Emeni,Ihr erhaltet Zugriff auf die siebte Reihe von Prinzessin Emenis Seelenbandboni.,Seelenbandreihe von Emeni freigeschaltet,4,28,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
177,Seelenbandaufwertung: Heirmir,Ihr erhaltet Zugriff auf die siebte Reihe von Knochenschmiedin Heirmirs Seelenbandboni.,Seelenbandreihe von Heirmir freigeschaltet,4,29,3684892,2,0,0,0,0,0,0,0,0,0,64508,0
183,Weltquestbelohnungen,Die Gegenstandsstufe Eurer Weltquestbelohnungen wird erhöht.,Max. Gegenstandsstufe für Weltquests erhöht,4,10,236668,0,1,0,0,0,0,0,0,0,0,63220,88686
186,Weltquestbelohnungen,Die Gegenstandsstufe Eurer Weltquestbelohnungen wird erhöht.,Max. Gegenstandsstufe für Weltquests erhöht,4,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
193,,"Ihr könnt mit Merick Feldnarb sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,4,4,0,0,0,0,0,0,0,0,0,1300,0,64508,0
194,,"Ihr könnt mit Merick Feldnarb sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,4,12,0,0,0,0,0,0,0,0,0,1301,0,64508,0
195,,"Ihr könnt mit Merick Feldnarb sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,4,17,0,0,1,0,0,0,0,0,0,1302,0,0,0
196,,"Ihr könnt mit Merick Feldnarb sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,4,27,0,0,0,0,0,0,0,0,0,1303,0,64508,0
197,,"Ihr könnt mit Merick Feldnarb sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,4,33,0,0,0,0,0,0,0,0,0,1304,0,64508,0
198,,"Ihr könnt mit Merick Feldnarb sprechen, um diesen Abenteurer zu rekrutieren.",Neuer Abenteurer verfügbar,4,38,0,0,0,0,0,0,0,0,0,1305,0,64508,0
199,,Diese zurückgewonnene Erinnerung wird bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Neue zurückgewonnene Erinnerung verfügbar,4,14,0,0,0,183249,0,0,0,0,0,0,0,64508,0
202,,,Neue Vorlage verfügbar,4,6,0,0,0,0,0,0,113745,0,0,0,0,64508,0
203,,,Neue Vorlage verfügbar,4,34,0,0,0,0,0,0,113749,0,0,0,0,0,0
204,,Illusion: Unumstößliche Entschlossenheit wird bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Illusion: Unumstößliche Entschlossenheit verfügbar,4,36,0,0,0,0,0,0,0,0,0,0,70,64508,0
205,,Der Nekrolordruhestein wird als Spielzeug bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Nekrolordruhestein verfügbar,4,11,0,0,1,182773,0,0,0,0,0,0,0,0,0
206,,Jiggles wird bei der Ruhmrüstmeisterin zur Adoption verfügbar.,Haustier verfügbar,4,27,0,0,1,183601,0,0,0,0,0,0,0,0,0
207,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Handgelenk|n- Hände|n- Taille,Neue Vorlagen verfügbar,4,16,0,0,1,0,0,0,0,2111,0,0,0,64508,0
208,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Rücken|n- Beine|n- Füße,Neue Vorlagen verfügbar,4,26,0,0,0,0,0,0,0,2112,0,0,0,64508,0
209,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Kopf|n- Schultern|n- Brust,Neue Vorlagen verfügbar,4,32,0,0,1,0,0,0,0,2113,0,0,0,64508,0
210,,,Reittier freigeschaltet,4,39,0,0,0,0,0,1369,0,0,0,0,0,62926,0
212,,,Titel freigeschaltet,4,40,3641396,1,0,0,0,0,0,0,679,0,0,0,88267
213,,,Titel freigeschaltet,4,40,3641396,1,0,0,0,0,0,0,680,0,0,64508,88266
216,,Dieses Reittier wird bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Neues Reittier verfügbar,3,23,0,0,0,0,0,1354,0,0,0,0,0,64508,0
225,Kyrianerkampagne: Die Glocke schlägt,"Ihr könnt das nächste Kapitel der Kyrianerkampagne beginnen. Der Abschluss dieses Kapitels wird es Euch ermöglichen, ein Seelenband mit dem Obersten Schmied Mikanikos zu schließen.",Neue Kampagnenquest verfügbar,1,22,1500886,1,0,0,0,0,0,0,0,0,0,64508,0
226,Nekrolordkampagne: Angriff auf das Haus der Rituale,"Ihr könnt das nächste Kapitel der Nekrolordkampagne beginnen. Der Abschluss dieses Kapitels wird es Euch ermöglichen, ein Seelenband mit Knochenschmiedin Heirmir zu schließen.",Neue Kampagnenquest verfügbar,4,22,1500887,1,0,0,0,0,0,0,0,0,0,64508,0
227,Venthyrkampagne: Herrschaft,"Ihr könnt das nächste Kapitel der Venthyrkampagne beginnen. Der Abschluss dieses Kapitels wird es Euch ermöglichen, ein Seelenband mit General Draven zu schließen.",Neue Kampagnenquest verfügbar,2,22,1500885,1,0,0,0,0,0,0,0,0,0,64508,0
228,,Dieses Reittier wird bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Neues Reittier verfügbar,1,23,0,0,0,0,0,1398,0,0,0,0,0,64508,0
229,,Dieses Reittier wird bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Neues Reittier verfügbar,4,23,0,0,0,0,0,1365,0,0,0,0,0,64508,0
230,,Dieses Reittier wird bei der Ruhmrüstmeisterin zum Kauf verfügbar.,Neues Reittier verfügbar,2,23,0,0,0,0,0,1384,0,0,0,0,0,64508,0
231,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Handgelenk|n- Hände|n- Taille,Neue Vorlagen verfügbar,4,16,0,0,1,0,0,0,0,2114,0,0,0,0,0
232,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Handgelenk|n- Hände|n- Taille,Neue Vorlagen verfügbar,4,16,0,0,1,0,0,0,0,2117,0,0,0,0,0
233,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Handgelenk|n- Hände|n- Taille,Neue Vorlagen verfügbar,4,16,0,0,1,0,0,0,0,2120,0,0,0,0,0
234,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Handgelenk|n- Hände|n- Taille,Neue Vorlagen verfügbar,3,16,0,0,1,0,0,0,0,2090,0,0,0,0,0
235,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Handgelenk|n- Hände|n- Taille,Neue Vorlagen verfügbar,3,16,0,0,1,0,0,0,0,2093,0,0,0,0,0
236,,Diese Vorlagen werden bei der Ruhmrüstmeisterin zum Kauf verfügbar:|n- Handgelenk|n- Hände|n- Taille,Neue Vorlagen verfügbar,3,16,0,0,1,0,0,0,0,2096,0,0,0,0,0
237,,"Eure Verbindung mit den Nachtfae wächst, was die Bewegungsgeschwindigkeit um 1% erhöht.",Bewegungsgeschwindigkeit erhöht,3,2,0,0,0,0,344052,0,0,0,0,0,0,62745,0
238,,"Eure Verbindung mit den Nachtfae wächst, was die Bewegungsgeschwindigkeit um 1% erhöht.",Bewegungsgeschwindigkeit erhöht,3,19,0,0,0,0,344053,0,0,0,0,0,0,62746,0
239,,"Eure Verbindung mit den Nachtfae wächst, was die Bewegungsgeschwindigkeit um 1% erhöht.",Bewegungsgeschwindigkeit erhöht,3,35,0,0,0,0,344057,0,0,0,0,0,0,62747,0
240,,"Eure Verbindung mit den Nekrolords wächst, was die Bewegungsgeschwindigkeit um 1% erhöht.",Bewegungsgeschwindigkeit erhöht,4,2,0,0,0,0,344076,0,0,0,0,0,0,62752,0
