ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,NavigationMaxDistance,PreloadFileDataID,Flags[0],Flags[1],Flags[2]
553,TempestKeepAtrium,Festung der Stürme: Die Botanika,,,,,0,0,2,1,1,3847,206,-1,-1,-1,0,1,-1,5,0,0,833950,0,0,134219281,134512648,0
554,TempestKeepFactory,Festung der Stürme: Die Mechanar,,,,,0,0,2,1,1,3849,206,-1,-1,-1,0,1,-1,5,0,0,831974,0,0,1553,134479880,0
555,AuchindounShadow,Auchindoun: Schattenlabyrinth,,,,,-3640.6877,4943.1626,2,1,1,3789,201,-1,-1,-1,0,1,530,5,0,0,828331,0,0,1553,134479880,0
556,AuchindounDemon,Auchindoun: Sethekkhallen,,,,,-3361.8625,4665.5923,2,1,1,3791,201,-1,-1,-1,0,1,530,5,0,0,828811,0,0,1553,134479880,0
557,AuchindounEthereal,Auchindoun: Managruft,,,,,-3089.5164,4942.7563,2,1,1,3792,201,-1,-1,-1,0,1,530,5,0,0,830899,0,0,134219281,134512648,0
558,AuchindounDraenei,Auchindoun: Auchenaikrypta,,,,,-3363.44,5156.455,2,1,1,3790,201,-1,-1,-1,0,1,530,5,0,0,830415,0,0,1553,134479880,0
559,PVPZone05,Nagrand Arena (old),,,,,0,0,1,4,0,0,219,-1,-1,-1,0,1,-1,0,0,0,790469,0,0,1553,135004168,0
560,HillsbradPast,Flucht aus Durnholde,,,,,-8309.81,-4061.5088,1,1,1,267,212,-1,-1,-1,0,1,1,5,0,0,833998,0,0,9745,134479880,0
562,bladesedgearena,zzOldBlade's Edge Arena,,,,,0,0,1,4,0,3702,218,-1,-1,-1,0,1,-1,0,0,0,780261,0,0,1553,135004168,0
564,BlackTemple,Der Schwarze Tempel,,,,,-3644.53,317.294,1,2,1,0,215,-1,-1,-1,0,1,530,25,0,0,829630,0,0,1553,134479880,0
565,GruulsLair,Gruuls Unterschlupf,,,,,3525.453,5144.151,2,2,1,3923,213,-1,-1,-1,0,1,530,25,0,0,833180,0,0,1553,134479880,0
566,NetherstormBG,Auge des Sturms,"Hoch über der desolaten Landschaft des Nethersturms schwebt die Insel, die als Auge des Sturms bekannt ist.

Es ist ein 15-gegen-15-Schlachtfeld, auf dem es gilt, den Magierturm, die Teufelshäscherruinen, den Blutelefenturm und die Draeneiruinen so lange wie möglich zu kontrollieren.

Die Blutelfen haben es wegen seiner reichen Energiequellen auf dieses Schlachtfeld abgesehen.

Doch auch die Draenei erheben wegen der Nähe zu dem mysteriösen Schiff der Naaru Anspruch darauf - die Festung der Stürme.","Hoch über der desolaten Landschaft des Nethersturms schwebt die Insel, die als Auge des Sturms bekannt ist.

Es ist ein 15-gegen-15-Schlachtfeld, auf dem es gilt, den Magierturm, die Teufelshäscherruinen, den Blutelefenturm und die Draeneiruinen so lange wie möglich zu kontrollieren.

Die Draenei erheben wegen der Nähe zu dem mysteriösen Schiff der Naaru Anspruch darauf - die Festung der Stürme.

Doch auch die Blutelfen haben es wegen seiner reichen Energiequellen auf dieses Schlachtfeld abgesehen.",Erobert die Ziele,"- Erobert und haltet Ziele
- Erobert die zentrale Flagge
- Verdient 1500 Ressourcen",0,0,1,3,0,0,210,-1,-1,-1,0,1,-1,0,0,0,788893,0,0,1553,135004168,128
568,ZulAman,Zul'Aman,,,,,6851.021,-7989.7134,1,1,3,0,276,-1,-1,-1,0,1,530,10,0,0,815727,0,0,1553,134479880,0
571,Northrend,Nordend,,,,,0,0,1,0,2,0,216,-1,-1,-1,0,1,-1,0,0,804939,822688,0,0,16786973,134479896,128
572,PVPLordaeron,Ruinen von Lordaeron,,,,,0,0,1,4,0,0,217,-1,-1,-1,0,1,-1,0,0,0,789984,0,0,1553,135004168,128
574,Valgarde70,Burg Utgarde,,,,,1211.7594,-4868.422,1,1,2,0,220,-1,-1,-1,0,1,571,5,0,0,825743,0,0,134227485,134512648,0
575,UtgardePinnacle,Turm Utgarde,,,,,1232.4098,-4860.9536,1,1,2,0,221,-1,-1,-1,0,1,571,5,0,0,827661,0,0,67101,134479880,0
576,Nexus70,Der Nexus,,,,,3899.9258,6985.4355,2,1,2,4265,226,-1,-1,-1,0,1,571,5,0,0,821331,0,0,134219281,134512648,0
578,Nexus80,Das Oculus,,,,,3865.923,6983.94,1,1,2,0,227,-1,-1,-1,0,1,571,5,0,0,819814,0,0,1565,134479880,0
580,SunwellPlateau,Der Sonnenbrunnen,,,,,12551.763,-6774.5654,1,2,1,0,225,-1,-1,-1,0,1,530,25,0,0,832953,0,0,1553,134479880,0
582,Transport176244,Transport: Rut'theran nach Auberdine,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
584,Transport176231,Transport: Menethil nach Theramore,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
585,Sunwell5ManFix,Terrasse der Magister,,,,,12881.902,-7343.0947,1,1,1,0,224,-1,-1,-1,0,1,530,5,0,0,834223,0,0,134284829,134512648,0
586,Transport181645,Transport: Exodar nach Auberdine,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
587,Transport177233,Transport: Mondfederfähre,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
588,Transport176310,Transport: Menethil nach Auberdine,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
589,Transport175080,Transport: Orgrimmar nach Grom'gol,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
590,Transport176495,Transport: Grom'gol nach Unterstadt,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
591,Transport164871,Transport: Unterstadt nach Orgrimmar,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
592,Transport186238,Transport: Boreanische Tundra - Test,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
593,Transport20808,Transport: Beutebucht nach Ratschet,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
594,Transport187038,Transport: Heulender Fjord Barmherzige Schwester (Quest),,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
595,StratholmeCOT,Das Ausmerzen von Stratholme,,,,,-8756.09,-4457.42,1,1,2,0,222,-1,-1,-1,0,1,1,5,0,0,826005,0,0,1553,134479880,0
596,Transport187263,Transport: Naglfar,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
599,Ulduar70,Hallen des Steins,,,,,8921.793,-966.80646,1,1,2,0,230,-1,-1,-1,0,1,571,5,0,0,824642,0,0,1565,134479880,0
600,DrakTheronKeep,Feste Drak'Tharon,,,,,4774.583,-2023.0491,1,1,2,0,228,-1,-1,-1,0,1,571,5,0,0,820968,0,0,1565,134479880,0
601,Azjol_Uppercity,Azjol-Nerub,,,,,3672.2153,2171.2751,1,1,2,0,229,-1,-1,-1,0,1,571,5,0,0,818693,0,0,134219293,134512648,0
602,Ulduar80,Hallen der Blitze,,,,,9185.088,-1386.7906,1,1,2,0,231,-1,-1,-1,0,1,571,5,0,0,824768,0,0,134219293,134512648,0
603,UlduarRaid,Ulduar,,,,,9359.371,-1115.1754,1,2,2,0,244,0,-1,-1,0,1,571,5,0,0,825015,0,0,1565,134479880,0
604,GunDrak,Gundrak,,,,,6708.731,-4654.904,1,1,2,0,237,-1,-1,-1,0,1,571,5,0,0,818626,0,0,134219293,134512648,0
607,NorthrendBG,Strand der Uralten,"Im Süden der Drachenöde liegt die Ruhestätte eines legendären Titanenartefakts. Sowohl der Allianz als auch der Horde ist bekannt, dass dieses Objekt entscheidende Informationen über die Titanen und ihre Vorgehensweise enthält.

Der Strand der Uralten ist ein 15-gegen-15-Schlachtfeld, bei dem jede Seite abwechselnd das Titanenartefakt auf der südlichen Spitze der Insel angreift und verteidigt.

Macht Euch zur Schlacht bereit, denn am Strand der Uralten entscheidet nicht das Schicksal über den Sieger.","Im Süden der Drachenöde liegt die Ruhestätte eines legendären Titanenartefakts. Sowohl der Allianz als auch der Horde ist bekannt, dass dieses Objekt entscheidende Informationen über die Titanen und ihre Vorgehensweise enthält.

Der Strand der Uralten ist ein 15-gegen-15-Schlachtfeld, bei dem jede Seite abwechselnd das Titanenartefakt auf der südlichen Spitze der Insel angreift und verteidigt.

Macht Euch zur Schlacht bereit, denn am Strand der Uralten entscheidet nicht das Schicksal über den Sieger.",Erobert das Titanenrelikt,"- Angreifer: Zerstört die Tore und das Relikt
- Verteidiger: Verteidigt die Tore und das Relikt
- Das erste Team, das das Relikt erobert, gewinnt",0,0,1,3,0,0,238,-1,-1,-1,0,1,-1,0,0,0,789579,0,0,1565,135004168,128
608,DalaranPrison,Violette Festung,,,,,5689.4897,498.04694,1,1,2,0,235,-1,-1,-1,0,1,571,5,0,0,818205,0,0,1565,134479880,0
609,DeathKnightStart,Schwarze Festung,,,,,0,0,1,0,2,0,233,-1,-1,-1,0,1,-1,0,0,0,818210,0,0,67101,134479880,0
610,Transport_Tirisfal _Vengeance_Landing,Transport: Tirisfal zum Hafen der Vergeltung,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
612,Transport_Menethil_Valgarde,Transport: Menethil nach Valgarde,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
613,Transport_Orgrimmar_Warsong_Hold,Transport: Orgrimmar zur Kriegshymnenfeste,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
614,Transport_Stormwind_Valiance_Keep,Transport: Sturmwind zur Valianzfeste,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
615,ChamberOfAspectsBlack,Das Obsidiansanktum,,,,,3438.1533,260.4013,1,2,2,0,239,-1,-1,-1,0,1,571,0,0,0,820448,0,0,34333,134479880,0
616,NexusRaid,Das Auge der Ewigkeit,,,,,3869.9814,6984.33,1,2,2,0,236,-1,-1,-1,0,1,571,5,0,0,822560,0,0,34333,134479880,0
617,DalaranArena,Kanalisation von Dalaran,,,,,0,0,1,4,0,0,242,0,-1,-1,0,1,-1,0,0,0,780309,0,0,1565,135004168,128
618,OrgrimmarArena,Der Ring der Ehre,,,,,0,0,1,4,0,0,240,720,-1,-1,0,1,-1,0,0,0,789925,0,0,4195869,135004168,128
619,Azjol_LowerCity,Ahn'kahet: Das Alte Königreich,,,,,3641.458,2032.0638,1,1,2,0,234,-1,-1,-1,0,1,571,0,0,0,818056,0,0,1565,134479880,0
620,Transport_Moa'ki_Unu'pe,Transport: Moa'ki nach Unu'pe,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
621,Transport_Moa'ki_Kamagua,Transport: Moa'ki nach Kamagua,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
622,Transport192241,Transport: Orgrims Hammer,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
623,Transport192242,Transport: Die Himmelsbrecher,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
624,WintergraspRaid,Archavons Kammer,,,,,5488.1245,2840.3337,1,2,2,0,243,-1,-1,-1,0,1,571,0,0,0,826589,0,0,34365,-2013003768,0
627,unused,Unused (DELETE ME),,,,,0,0,1,5,6,0,25,-1,-1,-1,0,1,-1,0,0,0,856557,0,0,15957,134479872,0
628,IsleofConquest,Insel der Eroberung,"Die Insel der Eroberung ist sowohl für die Allianz als auch die Horde in Nordend gleichermaßen strategisch wichtig, und jede Seite ist fest entschlossen, die Kontrolle über die Insel zu erlangen.

Auf diesem groß angelegten Schlachtfeld versucht jede Seite, die Belagerungsfabrik, die Docks oder den Hangar zu besetzen, um Zugang zur Festung des Gegners zu erlangen und dessen General (Halford Wyrmbann oder Oberanführer Agmar) zu eliminieren.","Die Insel der Eroberung ist sowohl für die Allianz als auch die Horde in Nordend gleichermaßen strategisch wichtig, und jede Seite ist fest entschlossen, die Kontrolle über die Insel zu erlangen.

Auf diesem groß angelegten Schlachtfeld versucht jede Seite, die Belagerungsfabrik, die Docks oder den Hangar zu besetzen, um Zugang zur Festung des Gegners zu erlangen und dessen General (Halford Wyrmbann oder Oberanführer Agmar) zu eliminieren.",Tötet den gegnerischen Anführer,"- Erobert die Fahrzeugerscheinungspunkte
- Belagert die gegnerische Festung
- Tötet den gegnerischen Anführer",0,0,1,3,2,0,245,-1,-1,-1,0,1,-1,0,0,0,821811,0,0,1565,135004168,128
631,IcecrownCitadel,Eiskronenzitadelle,,,,,5776.922,2065.9324,1,2,2,0,250,-1,-1,-1,0,1,571,0,0,0,820428,0,0,34333,-2013003768,0
632,IcecrownCitadel5Man,Die Seelenschmiede,,,,,5670.7915,2003.6285,1,1,2,0,249,-1,-1,-1,0,1,571,0,0,0,818965,0,0,134219293,134512648,0
637,AbyssalMaw,Der Meeresschlund,,,,,0,0,1,1,3,0,23,-1,-1,-1,0,1,-1,0,0,0,814762,0,0,1565,134479880,0
638,Gilneas,Gilneas,,,,,0,0,1,0,0,0,4,-1,654,-1,0,1,-1,0,0,0,782283,0,0,1629,134479884,0
641,Transport_AllianceAirshipBG,Transport: AllianzLuftschiffSF,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
642,Transport_HordeAirshipBG,Transport: HordeLuftschiffSF,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
643,AbyssalMaw_Interior,Thron der Gezeiten,,,,,-5585.8716,5401.6494,1,1,3,0,255,-1,-1,-1,0,1,0,0,0,0,814875,0,0,134235677,134512648,0
644,Uldum,Hallen des Ursprungs,,,,,-10225.995,-1837.4791,1,1,3,0,256,1080,-1,-1,0,1,1,0,0,0,817800,0,0,1565,134479880,0
645,BlackRockSpire_4_0,Schwarzfelshöhlen,,,,,-7570.2446,-1330.6841,1,1,3,0,267,-1,-1,-1,0,1,0,0,0,0,813034,0,0,134219293,134512648,0
646,Deephome,Tiefenheim,,,,,0,0,1,0,3,0,268,-1,-1,-1,0,1,-1,0,0,0,816934,0,0,1629,134488072,0
647,Transport_Orgrimmar_to_Thunderbluff,Transport: Orgrimmar nach Donnerfels,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
648,LostIsles,Die Verlorenen Inseln,,,,,0,0,1,0,0,0,3,-1,-1,-1,0,1,-1,0,0,0,787837,0,0,271965,134479884,0
649,ArgentTournamentRaid,Prüfung des Kreuzfahrers,,,,,8515.286,736.13715,1,2,2,0,246,-1,-1,-1,0,1,571,0,0,0,818173,0,0,34333,-2013003768,0
650,ArgentTournamentDungeon,Prüfung des Champions,,,,,8571.435,792.2205,1,1,2,0,247,-1,-1,-1,0,1,571,0,0,0,817987,0,0,1565,-2013003768,0
654,Gilneas2,Gilneas,,,,,0,0,1,0,0,0,4,-1,-1,-1,0,1,-1,0,0,0,782341,0,0,263709,134479884,0
655,GilneasPhase1,Gilneas,,,,,0,0,1,0,0,0,0,-1,654,-1,0,1,-1,0,0,0,782644,0,0,1629,134479884,0
