ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags[0],Flags[1],LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3]
12,ElwynnForest,Wald von Elwynn,0,0,126,0,11,604,675,1,0,670,0,2,0.15,15,-1,1,2,0,73,16448,0,0,0,0,0
13,TheWorldTree,Der Weltenbaum,0,10,555,0,11,48,675,11,0,0,0,0,0.15,15,-1,0,0,0,13,1073758272,0,0,0,0,0
14,Durotar,Durotar,1,0,127,0,11,569,675,890,0,0,0,4,0.4,15,-1,1,2,0,70,16448,0,0,0,0,0
15,Dustwallow,Düstermarschen,1,0,128,0,11,586,675,590,0,0,0,0,0.4,15,-1,12,13,0,23,16448,0,0,0,0,0
16,Azshara,Azshara,1,0,129,82,11,570,675,858,0,756,0,4,0.3,15,-1,3,6,0,2,16448,0,0,0,0,0
17,TheBarrens,Nördliches Brachland,1,0,130,0,11,629,675,800,0,0,0,4,0.3,15,-1,3,4,0,3,16448,0,0,0,0,0
18,CrystalLake,Kristallsee,0,12,131,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
19,ZulGurub,Zul'Gurub,0,33,574,0,11,32,675,713,0,0,0,0,0.15,15,-1,0,0,0,18,1073762368,8192,0,0,0,0
20,Moonbrook,Mondbruch,0,40,132,0,11,0,675,9,0,0,0,0,0.15,15,-1,0,0,0,6,1073758272,8192,0,0,0,0
21,KulTiras,Kul Tiras,0,0,133,0,11,0,675,8,0,0,0,0,0.15,15,-1,0,0,0,830,16448,0,0,0,0,0
22,ProgrammerIsle,Programmierer-Insel,451,0,547,0,11,38,675,2,0,0,0,0,0.15,14,3499,0,0,0,798,16448,0,1,0,0,0
23,NorthshireRiver,Nordhainfluss,0,12,134,0,11,35,675,0,0,0,0,0,0.15,15,-1,0,0,0,73,1074806848,0,0,0,0,0
24,Northshireabbey,Abtei von Nordhain,0,6170,135,73,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1076904000,0,0,0,0,0
25,BlackrockMountain,Der Schwarzfels,0,0,136,0,11,2636,675,10,0,0,0,0,0.15,15,-1,15,17,0,1203,16448,0,0,0,0,0
26,Lighthouse,Leuchtturm,0,40,602,0,11,0,675,7,0,0,0,0,0.15,15,-1,0,0,0,6,1073758272,0,0,0,0,0
28,WesternPlaguelands,Westliche Pestländer,0,0,137,0,11,634,675,635,0,0,0,0,0.3,15,-1,10,11,0,25,16448,0,0,0,0,0
30,Nine,Nine,0,0,138,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,339,16448,0,0,0,0,0
32,TheCemetary,Der Friedhof,0,10,139,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,13,1073758272,0,0,0,0,0
33,StranglethornJungle,Nördliches Schlingendorntal,0,5339,140,0,11,600,675,3,0,0,0,0,0.3,15,-1,7,9,0,18,16448,0,0,0,0,0
34,EchoRidgeMine,Echokammmine,0,6170,141,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758208,0,0,0,0,0
35,BootyBay,Beutebucht,0,5287,142,0,11,567,675,3,0,638,0,0,0.15,15,-1,0,0,0,24,1075855424,8192,0,0,0,0
36,AlteracMountains,Alteracgebirge,0,267,143,0,11,594,675,743,0,0,0,0,0.5,15,-1,0,0,0,11,1073758272,0,0,0,0,0
37,LakeNazferiti,Der Nazferitisee,0,33,144,0,11,32,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
38,LochModan,Loch Modan,0,0,145,0,11,616,675,792,0,0,0,2,0.15,15,-1,3,6,0,9,16448,0,0,0,0,0
40,Westfall,Westfall,0,0,146,0,11,602,675,9,0,0,0,2,0.15,15,-1,3,4,0,6,16448,0,0,0,0,0
41,DeadwindPass,Gebirgspass der Totenwinde,0,0,556,0,11,597,675,2,0,0,0,0,0.3,15,-1,17,18,0,775,16448,0,0,0,0,0
42,Darkshire,Dunkelhain,0,10,147,0,11,0,675,770,0,0,0,0,0.15,15,-1,0,0,0,13,1075855424,8192,0,0,0,0
43,WildShore,Die Wilden Ufer,0,5287,148,0,11,567,675,3,0,0,0,0,0.15,15,-1,0,0,0,24,1073758272,8192,0,0,0,0
44,RedridgeMountains,Rotkammgebirge,0,0,149,0,11,31,675,747,0,0,0,0,0.2,15,-1,4,6,0,10,16448,0,0,0,0,0
45,ArathiHighlands,Das Arathihochland,0,0,150,0,11,615,675,609,0,0,0,0,0.2,15,-1,7,8,0,17,16448,0,0,0,0,0
46,BurningSteppes,Brennende Steppe,0,0,151,0,11,596,675,725,0,0,0,0,0.1,15,-1,15,16,0,30,16448,0,0,0,0,0
47,TheHinterlands,Hinterland,0,0,152,0,11,605,675,1,0,0,0,0,0.4,15,-1,11,12,0,20,16448,0,0,0,0,0
49,DeadMansHole,Dead Man's Hole,451,22,153,0,11,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,798,1073741888,0,0,0,0,0
51,SearingGorge,Sengende Schlucht,0,0,154,0,11,2636,675,10,0,0,0,0,0.15,15,-1,13,14,0,29,16448,0,0,0,0,0
53,ThievesCamp,Diebeslager,0,12,155,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,0,0,0,0,0
54,JasperlodeMine,Jaspismine,0,12,550,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
55,ValleyofHeroesUNUSED,Valley of Heroes UNUSED,0,12,156,0,11,35,675,13,0,61,0,0,0.15,15,-1,0,0,0,73,1073758272,0,0,0,0,0
56,Heroes'Vigil,Heldenwache,0,12,157,0,11,35,675,1,0,673,0,0,0.15,15,-1,0,0,0,73,1073758272,0,0,0,0,0
57,FargodeepMine,Tiefenschachtmine,0,12,158,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
59,NorthshireVineyards,Weingut von Nordhain,0,6170,159,0,11,582,675,785,0,0,0,0,0.15,15,-1,0,0,0,73,1074806784,0,0,0,0,0
60,Forest'sEdge,Der Waldrand,0,12,606,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
61,ThunderFalls,Donnerfälle,0,12,160,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,0,0,0,0,0
62,PumpkinPatch,Brackbrunns Kürbisbeet,0,12,161,0,11,35,675,1,0,671,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
63,TheStonefieldFarm,Hof der Steinfelds,0,12,162,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
64,TheMaclureVineyards,Weinberge der Maclures,0,12,163,0,11,35,675,1,0,676,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
65,Dragonblight,Drachenöde,571,0,164,0,11,439,675,412,0,545,0,0,0.15,15,-1,22,23,0,46,16452,0,0,0,0,0
66,ZulDrak,Zul'Drak,571,0,165,0,11,441,675,423,0,544,0,0,0.15,15,-1,22,23,0,48,16452,8192,0,0,0,0
67,TheStormPeaks,Die Sturmgipfel,571,0,166,0,11,465,675,420,0,0,0,0,0.6,15,-1,22,23,0,50,16449,8192,0,0,0,0
68,LakeEverstill,Der Immerruhsee,0,44,557,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
69,Lakeshire,Seenhain,0,44,167,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1075855424,8192,0,0,0,0
70,Stonewatch,Steinwacht,0,44,168,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
71,StonewatchFalls,Steinwachtfälle,0,44,627,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
72,TheDarkPortal,Das Dunkle Portal,0,4,169,0,11,210,675,7,0,649,0,0,0.15,15,-1,0,0,0,34,1073758272,8192,0,0,0,0
73,TheTaintedScar,Die Faulende Narbe,0,4,170,0,11,0,675,731,0,0,0,0,0.15,15,-1,0,0,0,34,1073758272,8192,0,0,0,0
74,PoolofTears,Tränenteich,0,8,171,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,31,1073758272,8192,0,0,0,0
75,Stonard,Steinard,0,8,172,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,31,1075855424,8192,0,0,0,0
76,FallowSanctuary,Zuflucht der Verirrten,0,8,173,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,31,1073758272,8192,0,0,0,0
77,Anvilmar,Ambossar,0,6176,174,0,11,42,675,8,0,0,0,0,0.15,15,-1,0,0,0,1477,1076903936,0,0,0,0,0
80,StormwindMountains,Berge von Sturmwind,0,12,175,0,11,35,675,17,0,0,0,2,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
81,JeffNEQuadrantChanged,Jeff NO-Quadrant geändert,451,22,575,0,11,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,798,1073741888,0,0,0,0,0
82,JeffNWQuadrant,Jeff NW-Quadrant,451,22,176,0,11,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,798,1073741888,0,0,0,0,0
83,JeffSEQuadrant,Jeff SO-Quadrant,451,22,177,0,11,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,798,1073741888,0,0,0,0,0
84,JeffSWQuadrant,Jeff SW-Quadrant,451,22,178,0,11,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,798,1073741888,0,0,0,0,0
85,TirisfalGlades,Tirisfal,0,0,179,0,11,601,675,2,0,0,0,4,0.3,15,-1,1,2,0,75,16448,0,0,0,0,0
86,StoneCircleLake,Der Steinhügelsee,0,12,180,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
87,Goldshire,Goldhain,0,12,548,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1076904000,8192,0,0,0,0
88,EastvaleLoggingCamp,Holzfällerlager des Osttals,0,12,181,0,11,35,675,1,0,672,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
89,ThunderFallsOrchard,Obsthain am Spiegelsee,0,12,182,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,0,0,0,0,0
91,TowerofAzora,Turm von Azora,0,12,183,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
92,MirrorLake,Spiegelsee,0,12,558,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,0,0,0,0,0
93,Vul'GolOgreMound,Ogerhort Vul'Gol,0,10,628,0,11,0,675,774,0,0,0,0,0.15,15,-1,0,0,0,13,1073758272,8192,0,0,0,0
94,RavenHill,Rabenflucht,0,10,184,0,11,0,675,2,0,667,0,0,0.15,15,-1,0,0,0,13,1073758272,8192,0,0,0,0
95,RedridgeCanyon,Rotkammschlucht,0,44,185,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
96,TowerofIlgalar,Der Turm von Ilgalar,0,44,186,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
97,Alther'sMill,Althers Mühle,0,44,187,0,11,0,675,748,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
98,RethbanCaverns,Rethbanhöhlen,0,44,188,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
99,RebelCamp,Rebellenlager,0,33,189,0,11,0,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1075855424,8192,0,0,0,0
100,Nesingwary'sExpedition,Nesingwarys Expedition,0,33,585,0,11,0,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
101,Kurzen'sCompound,Kurzens Truppenlager,0,33,190,0,11,0,675,715,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
102,RuinsofZul'Kunda,Ruinen von Zul'Kunda,0,33,586,0,11,0,675,713,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
103,RuinsofZul'Mamwe,Ruinen von Zul'Mamwe,0,33,191,0,11,0,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
104,TheVileReef,Das Finstere Riff,0,33,192,0,11,567,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
105,Mosh'OggOgreMound,Ogerhügel der Mosh'Ogg,0,33,193,0,11,0,675,963,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
106,TheStockpile,Das Vorratslager,0,33,194,0,11,0,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,0,0,0,0,0
107,Saldean'sFarm,Saldeans Hof,0,40,195,0,11,0,675,9,0,0,0,0,0.15,15,-1,0,0,0,6,1073758272,8192,0,0,0,0
108,SentinelHill,Späherkuppe,0,40,196,0,11,0,675,709,0,0,0,0,0.15,15,-1,0,0,0,6,1076904000,8192,0,0,0,0
109,Furlbrow'sPumpkinFarm,Brauenwirbels Kürbishof,0,40,197,0,11,0,675,710,0,0,0,0,0.15,15,-1,0,0,0,6,1073758272,8192,0,0,0,0
111,JangolodeMine,Der Jangoschacht,0,40,198,0,11,0,675,9,0,0,0,0,0.15,15,-1,0,0,0,6,1073758272,8192,0,0,0,0
113,GoldCoastQuarry,Der Goldküstensteinbruch,0,40,576,0,11,0,675,9,0,0,0,0,0.15,15,-1,0,0,0,6,1073758272,8192,0,0,0,0
115,WestfallLighthouse,Der Leuchtturm von Westfall,0,40,199,0,11,567,675,9,0,0,0,0,0.15,15,-1,0,0,0,6,1073758272,8192,0,0,0,0
116,MistyValley,Das Neblige Tal,0,8,200,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,31,1073758272,8192,0,0,0,0
117,Grom'golBaseCamp,Basislager Grom'gol,0,33,629,0,11,0,675,715,0,0,0,0,0.15,15,-1,0,0,0,18,1075855424,8192,0,0,0,0
118,Whelgar'sExcavationSite,Whelgars Ausgrabungsstätte,0,11,201,0,11,0,675,191,0,0,0,0,0.15,15,-1,0,0,0,15,1073758272,8192,0,0,0,0
120,WestbrookGarrison,Weststromgarnison,0,12,559,0,11,35,675,787,0,0,0,0,0.15,15,-1,0,0,0,73,1075855424,8192,0,0,0,0
121,TranquilGardensCemetery,"Der Friedhof ""Stille Gärten""",0,10,202,0,11,0,675,771,0,0,0,0,0.15,15,-1,0,0,0,13,1073758272,8192,0,0,0,0
122,ZuuldaiaRuins,Ruinen von Zuuldaia,0,33,203,0,11,567,675,713,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
123,Bal'lalRuins,Ruinen von Bal'lal,0,33,204,0,11,567,675,714,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
125,Kal'aiRuins,Ruinen von Kal'ai,0,33,205,0,11,0,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
126,TkashiRuins,Ruinen von Tkashi,0,33,206,0,11,0,675,714,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,0,0,0,0,0
127,Balia'mahRuins,Ruinen von Balia'mah,0,33,207,0,11,0,675,713,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
128,Ziata'jaiRuins,Ruinen von Ziata'jai,0,33,208,0,11,0,675,714,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
129,MizjahRuins,Ruinen von Mizjah,0,33,209,0,11,0,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
130,SilverpineForest,Silberwald,0,0,210,0,11,28,675,2,0,0,0,4,0.4,15,-1,3,6,0,7,16448,0,0,0,0,0
131,Kharanos,Kharanos,0,1,211,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,74,1076904000,8192,0,0,0,0
132,ColdridgeValley,Eisklammtal,0,6176,212,0,11,42,675,759,0,0,0,0,0.15,15,-1,0,0,0,1477,1074806784,0,0,0,0,0
133,Gnomeregan,Neu-Tüftlerstadt,0,6457,213,0,11,42,675,765,0,665,0,0,0.15,15,-1,0,0,0,74,1073758208,8192,0,0,0,0
134,GolBolarQuarry,Steinbruch Gol'Bolar,0,1,214,0,11,0,675,8,0,0,0,0,0.15,15,-1,0,0,0,74,1073758272,8192,0,0,0,0
135,FrostmaneHold,Höhle der Frostmähnen,0,6457,215,0,11,42,675,0,0,121,0,0,0.15,15,-1,0,0,0,74,1073758208,8192,0,0,0,0
136,TheGrizzledDen,Der Graufelsbau,0,1,216,0,11,0,675,0,0,666,0,0,0.15,15,-1,0,0,0,74,1073758272,8192,0,0,0,0
137,BrewnallVillage,Bräuhall,0,6457,217,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,74,1075855424,8192,0,0,0,0
138,MistyPineRefuge,Nebelfichtenzuflucht,0,1,218,0,11,0,675,8,0,664,0,0,0.15,15,-1,0,0,0,74,1073758272,8192,0,0,0,0
139,EasternPlaguelands,Östliche Pestländer,0,0,219,0,11,37,675,775,0,0,0,0,0.5,15,-1,12,13,0,35,16448,0,0,0,0,0
141,Teldrassil,Teldrassil,1,0,220,0,11,584,675,11,0,0,0,2,0.4,15,-1,1,2,0,72,16448,0,0,0,0,0
142,Ironband'sExcavationSite,Eisenbands Ausgrabungsstätte,0,38,221,0,11,0,675,1,0,681,0,0,0.15,15,-1,0,0,0,9,1073758272,8192,0,0,0,0
143,Mo'groshStronghold,Festung Mo'grosh,0,38,222,0,11,573,675,793,0,0,0,0,0.15,15,-1,0,0,0,9,1073758272,8192,0,0,0,0
144,Thelsamar,Thelsamar,0,38,223,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,9,1076904000,8192,0,0,0,0
145,AlgazGate,Algaz-Tor,0,38,224,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,9,1073758272,8192,0,0,0,0
146,StonewroughtDam,Der Steinwerkdamm,0,38,225,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,9,1075855424,8192,0,0,0,0
147,TheFarstriderLodge,Jagdhütte der Weltenwanderer,0,38,226,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,9,1073758272,8192,0,0,0,0
148,Darkshore,Die Dunkelküste,1,0,227,0,0,575,675,867,0,0,0,2,0.6,15,-1,3,6,0,5,16448,0,0,0,0,0
149,SilverStreamMine,Silberbachmine,0,38,228,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,9,1073758272,8192,0,0,0,0
150,MenethilHarbor,Hafen von Menethil,0,11,229,0,11,567,675,702,0,0,0,0,0.15,15,-1,0,0,0,15,1075855424,8192,0,0,0,0
151,DesignerIsland,Designer-Insel,451,0,560,0,11,47,675,226,0,0,0,0,0.15,15,-1,0,0,0,798,16448,0,0,0,0,0
152,TheBulwark,Das Bollwerk,0,85,230,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1075855424,8192,0,0,0,0
153,RuinsofLordaeron,Ruinen von Lordaeron,0,85,607,0,11,1588,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
154,Deathknell,Todesend,0,6454,231,0,11,607,675,712,0,0,0,0,0.15,15,-1,0,0,0,75,1076903936,0,0,0,0,0
155,NightWebsHollow,Nachtwebergrund,0,6454,232,0,11,40,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758208,0,0,0,0,0
156,SollidenFarmstead,Sollidens Bauernhof,0,85,233,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
157,AgamandMills,Agamands Mühlen,0,85,234,0,11,0,675,15,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
158,AgamandFamilyCrypt,Gruft der Familie Agamand,0,85,235,0,11,0,675,15,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,0,0,0,0,0
159,Brill,Brill,0,85,236,0,11,0,675,712,0,0,0,0,0.15,15,-1,0,0,0,75,1076904000,8192,0,0,0,0
160,WhisperingGardens,Flüstergärten,0,85,237,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
161,TerraceofRepose,Terrasse der Muße,0,85,238,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
162,BrightwaterLake,Blendwassersee,0,85,239,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
163,Gunther'sRetreat,Gunthers Zufluchtsort,0,85,240,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,0,0,0,0,0
164,Garren'sHaunt,Garrens Schlupfwinkel,0,85,241,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
165,BalnirFarmstead,Balnirs Bauernhof,0,85,242,0,11,0,675,15,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
166,ColdHearthManor,Das Verlassene Anwesen,0,85,243,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
167,CrusaderOutpost,Außenposten der Kreuzzügler,0,85,244,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
168,TheNorthCoast,Die Nordküste,0,85,245,0,11,567,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,0,0,0,0,0
169,Whispering Shore,Die Flüsternde Küste,0,85,577,0,11,567,675,0,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,0,0,0,0,0
170,LordamereLake,Der Lordameresee,0,0,246,0,11,31,675,2,0,0,0,0,0.15,15,-1,0,0,0,7,16448,0,0,0,0,0
172,FenrisIsle,Insel Fenris,0,130,247,0,11,0,675,718,0,0,0,0,0.15,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
173,Faol'sRest,Faols Ruheplatz,0,85,620,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,0,0,0,0,0
186,Dolanaar,Dolanaar,1,141,622,0,11,0,675,11,0,712,0,0,0.15,15,-1,0,0,0,72,1076904000,8192,0,0,0,0
187,DarnassusUNUSED,Darnassus UNUSED,1,141,248,0,11,48,675,76,0,63,0,0,0.15,15,-1,0,0,0,72,1073758272,8192,0,0,0,0
188,Shadowglen,Laubschattental,1,6450,561,0,11,48,675,11,0,0,0,0,0.15,15,-1,0,0,0,72,1076903936,0,0,0,0,0
189,Steelgrill'sDepot,Stahlrosts Depot,0,1,249,0,11,0,675,8,0,0,0,0,0.15,15,-1,0,0,0,74,1073758272,8192,0,0,0,0
190,Hearthglen,Herdweiler,0,28,250,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
192,NorthridgeLumberCamp,Sägewerk des Nordkamms,0,28,251,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
193,RuinsofAndorhal,Andorhal,0,28,252,0,11,0,675,15,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
195,SchoolofNecromancy,Schule der Totenbeschwörung,0,28,253,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,0,0,0,0,0
196,UthersTomb,Uthers Grabmal,0,28,578,0,11,0,675,15,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,0,0,0,0,0
197,SorrowHill,Trauerhügel,0,28,254,0,11,0,675,671,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
198,TheWeepingCave,Die Weinende Höhle,0,28,255,0,11,37,675,0,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
199,FelstoneField,Teufelssteinfeld,0,28,256,0,11,0,675,10,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
200,Dalson'sTears,Dalsons Hof,0,28,257,0,11,0,675,10,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
201,Gahrron'sWithering,Gahrrons Trauerfeld,0,28,258,0,11,37,675,10,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
202,TheWrithingHaunt,Das Trostlose Feld,0,28,259,0,11,0,675,670,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
203,MardenholdeKeep,Burg Mardenholde,0,28,260,0,11,0,675,193,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,0,0,0,0,0
204,PyrewoodVillage,Lohenscheit,0,130,261,0,11,0,675,720,0,301,0,0,0.15,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
205,DunModr,Dun Modr,0,11,262,0,11,0,675,191,0,0,0,0,0.15,15,-1,0,0,0,15,1073758272,8192,0,0,0,0
206,UtgardeKeep,Burg Utgarde,574,0,263,0,11,429,675,0,0,0,0,0,0.7,13,-1,0,0,0,249,0,12,0,0,0,0
207,TheGreatSea,Das Große Meer,36,0,264,0,11,0,675,9,0,0,0,0,0.15,13,-1,0,0,0,202,64,0,0,0,0,0
208,UnusedIroncladcove,Eiserne Bucht,36,0,265,76,11,34,675,0,0,0,0,0,0.15,13,-1,0,0,0,202,64,0,0,0,0,0
