ID,Name_lang,Location_lang,Description_lang,MapPos[0],MapPos[1],WorldPos[0],WorldPos[1],GarrTypeID,GarrMissionTypeID,GarrFollowerTypeID,MaxFollowers,MissionCost,MissionCostCurrencyTypesID,OfferedGarrMissionTextureID,UiTextureKitID,EnvGarrMechanicID,EnvGarrMechanicTypeID,PlayerConditionID,GarrMissionSetID,TargetLevel,TargetItemLevel,MissionDuration,TravelDuration,OfferDuration,BaseCompletionChance,BaseFollowerXP,OvermaxRewardPackID,FollowerDeathChance,AreaID,Flags,AutoMissionScalar,AutoMissionScalarCurveID,AutoCombatantEnvCasterID
54,Keine Beute für dich,Armes Haus,Lauft weg!!,0,0,0,0,2,4,1,1,0,824,0,0,0,23,26539,26,90,400,7,0,60,0,5,0,0,0,0,1,0,0
55,Orcs in den Bergen!,Orcberg,Tötet die Orcs in den Bergen.,0,0,0,0,2,13,1,3,0,824,0,101,0,21,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
56,Oger in der Wüste!,Ogerwüste,Tötet die Oger in der Wüste.,0,0,0,0,2,25,1,3,0,824,0,103,0,22,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
57,Untote im Schnee,Untoter Schnee,Tötet die Untoten im Schnee.,0,0,0,0,2,24,1,3,0,824,0,104,0,23,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
58,Arakkoa im Untergrund,Untergrund der Arakkoa,Tötet die unterirdischen Arakkoa.,0,0,0,0,2,23,1,3,0,824,0,106,0,24,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
59,Bestien im Dschungel,Dschungel der Bestien,Tötet die Bestien im Dschungel.,0,0,0,0,2,18,1,3,0,824,0,107,0,25,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
60,Dämonen im Wald,Dämonenwald,Tötet die Dämonen im Wald.,0,0,0,0,2,19,1,3,0,824,0,105,0,26,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
61,Brecher in der Stadt,Brecherstadt,Tötet die Brecher in der Stadt.,0,0,0,0,2,20,1,3,0,824,0,102,0,27,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
62,Zorne im Sumpf,Zornsumpf,Tötet die Zorne im Sumpf.,0,0,0,0,2,21,1,3,0,824,0,101,0,28,26539,18,90,0,8,0,9999999,100,100,0,0,0,0,1,0,0
63,Unsprüngliche auf den Ebenen,Unsprüngliche Ebenen,Tötet die Ursprünglichen auf den Ebenen.,0,0,0,0,2,22,1,3,0,824,0,106,0,29,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
64,"Eine Mission, sie alle zu knechten",Gorgrond,"Das Schwert der tausend Wahrheiten muss in der Schwarzfelsgießerei zerstört werden. Tragt Sorge, dass es geschieht.",0,0,0,0,2,3,1,1,0,824,0,0,0,21,26539,18,90,0,600,0,9999999,0,200,0,0,0,0,1,0,0
65,Nachtwache,Garnisonsgrenze,Eine regelmäßige Patrouille rund um die Garnison wäre eine gute Idee...,0,0,0,0,2,13,1,1,5,824,0,106,0,26,27657,20,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
66,Tod den Verderbten,Verfluchter Wald,"Verderbte Bestien suchen den Verfluchten Wald heim. Die Schildwachen von Sternenfall ersuchen um Hilfe dabei, die armen Kreaturen von ihrem Leid zu erlösen.",0,0,0,0,2,3,1,1,0,824,0,106,0,26,26601,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
67,Angriff auf die Donnerfürsten,Gigantensturz,"Wir könnten einige unserer besten Leute aussenden, um den Außenposten der Donnerfürsten im Gigantensturz zu überfallen! Geht und siegt.",0,0,0,0,2,3,1,3,10,824,0,101,0,11,28566,12,90,0,3600,0,0,65,200,0,0,0,1,1,0,0
73,Latrinendienst,Plumpsklo,Gegen den Hauswart sollte man keine Wetten verlieren.,0,0,0,0,2,6,1,1,0,824,0,101,0,28,29014,29,90,0,300,0,86400,100,0,0,0,0,0,1,0,0
86,Bergung am Landungsort,Abendruhhafen,"Es würde sich lohnen das Schiff, mit dem wir aus dem Tanaandschungel entkamen, zu durchsuchen. Es muss sich darin etwas Nützliches finden lassen!",0,0,0,0,2,3,1,1,5,824,0,106,0,26,26958,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
87,Nachtwache,Garnisonsgrenze,Eine regelmäßige Patrouille rund um die Garnison wäre eine gute Idee...,0,0,0,0,2,13,1,1,5,824,0,101,0,23,28319,20,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
88,Gefahr von oben,Mondblumental,Die Mondsturzraben aus dem Mondblumental haben unsere Versorgungskarawanen angegriffen. Der Nachschub darf nicht unterbrochen werden!,0,0,0,0,2,3,1,1,0,824,0,106,0,15,28564,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
89,Schattenmondangriff,Shaz'gul,Wir könnten ein paar unserer besten Krieger auf einen Schlachtzug zum Schattenmondaußenposten von Shaz'gul entsenden! Für die Allianz!,0,0,0,0,2,3,1,3,10,824,0,106,0,11,26960,28,90,0,3600,0,0,65,200,0,0,0,1,1,0,0
90,Feenfreunde,Der Schimmerhain,Arkane Anomalien bedrohen die Feendrachen im Schimmerhain. Das ist nicht akzeptabel!,0,0,0,0,2,3,1,1,10,824,0,106,0,19,28565,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
91,Rangarirettung,Shaz'gul,Der Schattenmondklan hat einige Kämpfer der Rangari und der Allianz gefangen genommen. Eure Mission: infiltrieren und befreien!,0,0,0,0,2,3,1,1,10,824,0,106,0,11,26963,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
107,Verwandte Wilde,Nagrand,"Die Gronn und die Oger arbeiten zusammen und greifen gleichzeitig aus zwei Richtungen an. Wir müssen ihren Machenschaften ein Ende setzen, bevor sie uns überwältigen.",0,0,0,0,2,3,1,3,15,824,0,104,0,29,32928,30,100,0,36000,0,129600,0,1500,0,0,0,0,1,0,0
108,Industriespionage,Gorgrond,"Baufehler bei den Kriegsmaschinen des Schwarzfelsklans könnten uns helfen, sie auszuschalten. Brecht dort ein und untersucht sie auf Schwachpunkte.",0,0,0,0,2,3,1,3,15,824,0,103,0,11,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
109,"Klauen, Scheren UND Hauer",Gorgrond,"Die Genesaurier gehören zu den grausamsten Kreaturen Draenors. Haltet sie auf, bevor sie sich von Gorgrond in andere Gebiete ausbreiten.",0,0,0,0,2,3,1,3,15,824,0,103,0,20,32928,30,100,0,36000,0,129600,0,1500,0,0,0,0,1,0,0
110,Heiliges Gezwitscher,Spitzen von Arak,"Wir würden die grausamen Arakkoa ja lieber in Ruhe lassen, doch ihr Tempel in den Spitzen von Arak könnte uns große strategische Vorteile bringen.",0,0,0,0,2,3,1,3,15,824,0,107,0,14,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
111,Talador in Flammen,Talador,"Abyssale, die Diener von Sargeras, durchstreifen die Wälder Taladors und setzen sie in Flammen. Vernichtet sie, bevor vom Wald nur noch Asche bleibt.",0,0,0,0,2,3,1,3,15,824,0,105,0,16,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
112,In die Höhle der Saberon,Spitzen von Arak,"Viele der geretteten Draeneigefangenen sind verschwunden. Dahinter stecken sicher die Saberon. Bringt mehr in Erfahrung, aber wappnet Euch gut.",0,0,0,0,2,3,1,3,15,824,0,107,0,21,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
113,Vorhut der Brennenden Legion,Talador,"Wenn Höllenbestien und Teufelswachen in Talador einfallen, wird der Rest der Brennenden Legion sicher bald folgen. Tötet sie und findet heraus, woher sie kommen.",0,0,0,0,2,3,1,3,15,824,0,105,0,16,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
114,Den Nether aufwirbeln,Schattenmondtal,"Irgendjemand muss die Leerenfürsten und Leerrufer beschwören, die das Schattenmondtal plagen. Findet und tötet die Verantwortlichen.",0,0,0,0,2,3,1,3,15,824,0,106,0,19,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
115,Abgehärtete Kreaturen,Frostfeuergrat,Auf der Haut von Magnaron und Goren wachsen steinerne Platten mit magischen Eigenschaften. Sammelt diese Platten für unsere Zwecke.,0,0,0,0,2,3,1,3,10,824,0,101,0,23,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
116,Verbündete der Eisernen Horde,Frostfeuergrat,Die zahlreichen und mächtigen Kriegsherren der Oger sind wichtige Verbündete der Eisernen Horde. Versucht ihnen den Abzug schmackhaft zu machen... wenn nötig mit Gewalt.,0,0,0,0,2,3,1,3,20,824,0,101,0,12,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
117,Grollhufdiebstahl,Frostfeuergrat,"Um den Donnerfürstenklan zu schwächen, müssen wir ihre stärksten Krieger beseitigen: ihre Grollhufreiter. Begebt Euch zu ihrem Lager und befreit ihre Reittiere.",0,0,0,0,2,3,1,3,10,824,0,101,0,11,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
118,Die Verderbnis breitet sich aus,Schattenmondtal,"Einige Urtume des Schattenmondtals wurden durch teuflische Magie verderbt. Fällt sie, damit ihr wahnsinniges Toben ein Ende nimmt.",0,0,0,0,2,3,1,3,15,824,0,106,0,26,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
119,Herz der Eisernen Horde,Nagrand,Der Kriegshymnenklan ist ein Symbol der Macht der Eisernen Horde. Ihr müsst ihr Lager in der Nacht in Flammen setzen. Das wird ihnen ihre Moral nehmen.,0,0,0,0,2,3,1,2,15,824,0,104,0,11,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
120,Saberonüberfall,Nagrand,"Einige Patrouillen haben berichtet, dass umherziehende Saberonbanden die durchreisenden Händler in Nagrand überfallen. Macht sie ausfindig und setzt ihnen ein Ende.",0,0,0,0,2,3,1,2,10,824,0,104,0,29,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
125,Die Federn werden gerupft,Spitzen von Arak,"Die Krallenpriester der Arakkoa haben begonnen, ihrem Gott Terokk Draenei zu opfern. Unterbrecht ihr Ritual und befreit die Gefangenen.",0,0,0,0,2,3,1,2,20,824,0,107,0,14,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
126,Kult des Sargeras,Talador,"In einem abgelegenen Teil Taladors hat eine kleine Gruppe Draenei damit begonnen, Sargeras zu verehren. Setzt dem Kult ein Ende, bevor er sich ausbreiten kann.",0,0,0,0,2,3,1,2,10,824,0,105,0,26,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
127,In die Freiheit!,Gorgrond,"Viele Draenei, die durch die Eiserne Horde ihre Heimat verloren haben, wurden von Ogersklavenhändlern aufgegriffen. Schickt jemanden in ihr Lager, um die Gefangenen zu befreien.",0,0,0,0,2,3,1,2,15,824,0,103,0,12,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
128,Ab mit dem Kopf,Nagrand,"Unsere Spione warnen vor einem Angriff der Hochfelsoger, doch ohne ihren Kriegsherren dürfte dieser fehlschlagen. Schickt einen Assassinen aus, um ihn in Nagrand zu töten.",0,0,0,0,2,3,1,3,10,824,0,104,0,12,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
129,Geheimnisse des Klingenmondflors,Schattenmondtal,"Mit der gehärteten Rinde der Genesaurier und der Botani können wir unsere Rüstungen verstärken. Tut, was getan werden muss.",0,0,0,0,2,3,1,3,10,824,0,106,0,20,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
130,Verheererplage,Spitzen von Arak,"Ungeziefer! Diese Verheerer sind wirklich überall: in unseren Vorräten, in unseren Kasernen! Vernichtet ihr Nest in den Spitzen von Arak, bevor sie uns überrennen.",0,0,0,0,2,3,1,2,15,824,0,107,0,15,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
131,Wut der Höllenbestien,Talador,"Höllenbestien sieht man nur selten in Talador. Und so sollte es auch bleiben. Je mehr vernichtet werden, desto besser.",0,0,0,0,2,3,1,2,15,824,0,105,0,16,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
132,Der Blick des Basilisken,Spitzen von Arak,"In den Spitzen von Arak wurden einige Arakkoa durch Basilisken in Stein verwandelt. Es mag grausig klingen, doch diese Steine stellen eine wertvolle Ressource dar. Sammelt sie vorsichtig.",0,0,0,0,2,3,1,2,0,824,0,107,0,15,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
133,Elementargebiet,Frostfeuergrat,Eine Gruppe Elementare hat ein Gebiet nahe unserer Versorgungsroute im Frostfeuergrat übernommen und verteidigt es energisch. Tötet sie und sammelt jegliche verlorenen Vorräte ein.,0,0,0,0,2,3,1,2,0,824,0,101,0,18,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
135,Flora und Fauna,Schattenmondtal,Im Schattenmondtal ist die dunkle Magie außer Kontrolle geraten und erweckt wahnsinnige und unnatürliche Kreaturen. Beendet ihr Leiden.,0,0,0,0,2,3,1,1,10,824,0,106,0,15,28568,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
136,"Magie, Schwert. Schwert, Magie.",Schattenmondtal,Schattenmondzauberwirker experimentieren nahe dem Teluuna-Observatorium mit instabiler Leerenmagie. Weil so etwas ja schließlich nie schiefgeht.,0,0,0,0,2,3,1,1,10,824,0,106,0,11,28568,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
137,Unkrautvernichter,Schattenmondtal,"Lasst Euch nicht täuschen. Sie sind nur niedlich, bis sie Euch umzingeln und das Gesicht abnagen.",0,0,0,0,2,3,1,1,10,824,0,106,0,26,31532,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
138,Ein bisschen frisch,Frostfeuergrat,"In letzter Zeit ist es in den Ebenen sogar noch kälter geworden als gewöhnlich. Findet heraus, was hinter diesem Wetter steckt, bevor jemand stirbt.",0,0,0,0,2,3,1,1,10,824,0,101,0,18,28569,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
139,Eiskalt und köstlich,Frostfeuergrat,"Im Frostfeuergrat gibt es reichlich Elementare. Goren haben sie zum Fressen gern, und wenn ein Goren etwas frisst, erhält er dessen Mächte. Keine guten Aussichten.",0,0,0,0,2,3,1,1,10,824,0,101,0,23,28569,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
140,Herr des Krieges,Frostfeuergrat,"Die Blutschlägeroger haben angefangen, Außenposten der Horde zu plündern, was uns Soldaten und Vorräte kostet. Wir denken, dass ein neuer Kriegsherr der Urheber ist.",0,0,0,0,2,3,1,1,10,824,0,101,0,12,31531,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
141,Urtümliche Pein,Schattenmondtal,"Es wird Zeit, ein paar uralte Bäume zu fällen. Aber ich meine natürlich nur solche, die dämonisch verderbt sind. Mit dem Rest könnt Ihr gerne kuscheln.",0,0,0,0,2,3,1,1,10,824,0,106,0,20,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
142,Kein Zwerg bleibt zurück,Schattenmondtal,Die Streitkräfte des Schattenmondklans haben in der Nähe des Verfluchten Walds einen Wildhammerschamanen entführt. Rettet unseren Verbündeten und führt die Orcs ihrer gerechten Strafe zu.,0,0,0,0,2,3,1,1,10,824,0,106,0,11,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
143,Die heulende Leere,Schattenmondtal,Laut Berichten treibt sich der Schattenmondklan im Schummergehölz herum und überzieht das Land mit übler Magie. Unterbrecht seine dunklen Rituale.,0,0,0,0,2,3,1,1,10,824,0,106,0,19,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
144,Den Donner zum Schweigen bringen,Frostfeuergrat,"Jagdtrupps der Donnerfürsten wurden im Norden gesichtet. Lockt sie an den Klippen in einen Hinterhalt und zeigt ihnen, aus welchem Holz die echte Horde geschnitzt ist!",0,0,0,0,2,3,1,1,10,824,0,101,0,11,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
145,Der Schatten ist unter uns,Frostfeuergrat,"Der Schattenrat hat sich in einem Höhlensystem westlich der Garnison eingenistet. Wir können nicht zulassen, dass er in der Region Fuß fasst.",0,0,0,0,2,3,1,1,10,824,0,101,0,23,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
146,Rylakzermürbung,Frostfeuergrat,Das Töten der erwachsenen Rylaks hat ihre Zahlen keineswegs verringert. Sucht ihre Brutstätte heim und setzt der Bedrohung ein für alle Mal ein Ende.,0,0,0,0,2,3,1,1,10,824,0,101,0,15,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
147,Wahnsinnige Urtume,Gorgrond,"Unter den Urtumen von Gorgrond verbreitet sich eine merkwürdige Krankheit, die sie in den Wahnsinn treibt. Vernichtet sie, bevor die Krankheit außer Kontrolle gerät.",0,0,0,0,2,3,1,1,10,824,0,103,0,20,27785,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
148,Zerschmettern des Schwarzfels,Gorgrond,"Späher haben eine Karte entdeckt, auf der die Vorratslager des Schwarzfelsklans in ganz Gorgrond eingezeichnet sind. Zerstören wir sie, würde das dem Feind einen heftigen Schlag versetzen.",0,0,0,0,2,3,1,1,10,824,0,103,0,11,27785,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
149,Heißhungrige Genesaurier,Gorgrond,Die Genesaurier von Gorgrond haben keine Nahrung in ihrem Revier hinterlassen und stürzen sich nun auf die nahe liegenden Lager der Draenei. Greift sie an und lockt sie fort.,0,0,0,0,2,3,1,1,10,824,0,103,0,20,31533,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
150,Kleine Beißer,Gorgrond,"Eine Gruppe Goren hat sich in einem wertvollen Steinbruch in der Nähe niedergelassen. Wir müssen sie vertreiben, wenn wir den Steinbruch in Zukunft noch benutzen wollen.",0,0,0,0,2,3,1,1,10,824,0,103,0,22,27786,34,93,0,3600,0,86400,35,400,0,0,0,0,1,0,0
151,Lästige Gronnlinge,Gorgrond,"Unsere Versuche, uns in Gorgrond auszubreiten, werden immer wieder von Gronnlingen vereitelt. Um Fuß zu fassen, müssen wir erst ihre Reihen lichten.",0,0,0,0,2,3,1,1,10,824,0,103,0,21,27786,34,93,0,1800,0,86400,35,400,0,0,0,0,1,0,0
152,Lieber aus der Nähe,Gorgrond,"Die Belagerungswaffen der Eisernen Horde sind aus der Ferne äußerst gefährlich, doch aus nächster Nähe sind sie angreifbar. Wir sollten ihre Waffen mit einer kleinen Streitmacht attackieren.",0,0,0,0,2,3,1,1,10,824,0,103,0,11,31534,34,93,0,3600,0,86400,35,400,0,0,0,0,1,0,0
153,Shivansichtung,Talador,In abgelegenen Gebieten von Talador wurden Shivan gesichtet. Vielleicht sind sie die erste Welle eines Vormarschs der Brennenden Legion. Wir müssen mehr in Erfahrung bringen.,0,0,0,0,2,3,1,1,10,824,0,105,0,11,27787,34,94,0,3600,0,86400,35,500,0,0,0,0,1,0,0
154,Appetit auf Stalaktit,Talador,"Die Höhlen unterhalb eines bewohnten Gebiets in Talador sind instabil geworden, weil darin hausende Goren zu großen Appetit hatten. Wir müssen die Bewohner darüber beschützen.",0,0,0,0,2,3,1,2,10,824,0,105,0,26,27787,34,94,0,1800,0,86400,35,500,0,0,0,0,1,0,0
155,Die Herde führen,Talador,"Ein charismatischer Priester der Hocharakkoa treibt seine Gemeinde dazu an, die nahen Siedlungen im Namen von Terokk zu überfallen. Wir müssen unsere Verbündeten beschützen.",0,0,0,0,2,3,1,1,10,824,0,105,0,14,27787,34,94,0,3600,0,86400,35,500,0,0,0,0,1,0,0
156,Zum Handeln gezwungen,Talador,"Absolute Macht verdirbt einen, und das ist der Grund, aus dem wir diesen mächtigen Hexenmeister aufhalten müssen. Zeigt keine Gnade.",0,0,0,0,2,3,1,1,10,824,0,105,0,11,27788,19,95,0,3600,0,86400,35,600,0,0,0,0,1,0,0
157,Rabaukenfreie Zone,Talador,"Ob Azeroth oder Draenor, Rabauken und ihre Kumpanen sind überall gleich. Zeigt unseren neuen ""Freunden"" doch bitte mal, wie wir in Azeroth mit Leuten wie ihnen umgehen.",0,0,0,0,2,3,1,1,10,824,0,105,0,12,27788,19,95,0,1800,0,86400,35,600,0,0,0,0,1,0,0
158,Es kann nur einen geben,Talador,"Man sagt, die Ogron wären die Verkörperung der Gewalt, doch das habe ich auch schon über Eure Verbündeten gehört. Lasst uns herausfinden, wer sich das Prädikat wirklich verdient hat.",0,0,0,0,2,3,1,1,10,824,0,105,0,17,31535,19,95,0,3600,0,86400,35,600,0,0,0,0,1,0,0
159,Es tut so schön weh,Spitzen von Arak,"Orcs der Zerschmetterten Hand genießen den Schmerz, denn sie behaupten, dass sie daraus ihre Stärke gewinnen. Gewährt ihnen doch die Stärke... und dann den Tod.",0,0,0,0,2,3,1,1,10,824,0,107,0,11,27789,43,96,0,5400,0,86400,35,700,0,0,0,0,1,0,0
160,Die Fahlen zermalmen,Spitzen von Arak,"Die Fahlen sind verderbtes, feiges Gesindel, doch selbst solche Aasfresser können in größeren Mengen tödlich sein. Aber dem kann man leicht Abhilfe schaffen, nicht wahr?",0,0,0,0,2,3,1,2,10,824,0,107,0,21,27789,19,96,0,2700,0,86400,35,700,0,0,0,0,1,0,0
161,Ungeziefer ausrotten,Spitzen von Arak,Verheerer vermehren sich rasant und fressen absolut alles. Genau wie Grillen. Sie sind allerdings auch mörderisch und etwa so groß wie Pferde. Nicht wirklich wie Grillen.,0,0,0,0,2,3,1,1,10,824,0,107,0,15,27789,19,96,0,5400,0,86400,35,700,0,0,0,0,1,0,0
162,Ein rychtiges Problem,Spitzen von Arak,"Unser Vieh ist verschwunden. Die Spuren führen zu den Rylaks. Kümmert Euch um die Bedrohung, aber unterschätzt sie bloß nicht.",0,0,0,0,2,3,1,1,10,824,0,107,0,21,27790,19,97,0,5400,0,86400,35,800,0,0,0,0,1,0,0
163,Den Wind aus den Segeln nehmen,Spitzen von Arak,Eine bösartige Windnatter scheint den Befehlen eines unbekannten Meisters zu folgen und schwächt unsere Verteidigung nach und nach. Macht die Bedrohung ausfindig und setzt ihr ein Ende.,0,0,0,0,2,3,1,1,10,824,0,107,0,15,27790,19,97,0,2700,0,86400,35,800,0,0,0,0,1,0,0
164,Hinterlistiges Spiel,Spitzen von Arak,Unsere Informanten bei der Zerschmetterten Hand haben sich als Doppelagenten herausgestellt. Verabredet ein geheimes Treffen und beseitigt sie.,0,0,0,0,2,3,1,1,10,824,0,107,0,11,31536,19,97,0,3600,0,86400,35,800,0,0,0,0,1,0,0
165,Arkane Leere,Nagrand,"Wassergeister entziehen der Umgebung Energie und bereiten unseren Zauberwirkern Ärger. Es wird Zeit, die Verstärkung loszuschicken.",0,0,0,0,2,3,1,1,10,824,0,104,0,19,27791,19,98,0,7200,0,86400,35,900,0,0,0,0,1,0,0
166,Fauler Zauber,Nagrand,Unsere allgemeine Lethargie kann man auf die Hochfelsmagier zurückführen. Findet sie und beendet ihre düsteren arkanen Rituale.,0,0,0,0,2,3,1,2,10,824,0,104,0,12,27791,19,98,0,5400,0,86400,35,900,0,0,0,0,1,0,0
167,Kriegshymne: Schwanengesang,Nagrand,"Kriegshymnenschamanen haben einen Zauber gewirkt, der vor unseren Füßen einen Abgrund aufgerissen hat! Tötet sie alle, bevor der Sand das Stundenglas durchlaufen hat!",0,0,0,0,2,3,1,1,10,824,0,104,0,11,31537,19,98,0,5400,0,86400,35,900,0,0,0,0,1,0,0
168,Ogerbeseitigung,Nagrand,"Die Ogerlegionäre haben ihre Schlachtanordnung angenommen und schreien, dass sie die ""Eindringlinge vernichten werden"". Meint Ihr, die meinen damit etwa uns?",0,0,0,0,2,3,1,1,10,824,0,104,0,12,27792,19,99,0,7200,0,86400,35,1000,0,0,0,0,1,0,0
