ID,Name_lang,Description_lang,IconFileDataID,PetTypeEnum,Cooldown,BattlePetVisualID,Flags
152,Presa de Veneno,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa instantaneamente [StandardDamage(1,1)] de dano tipo [School()] e |cFF1EFF00Envenena|r o alvo, causando [StandardDamage(1,1,379)] de dano tipo [School(379)] adicional a cada rodada por [duration(1,2)] |4rodada:rodadas;.",136067,7,0,0,0
153,Redução de Ataque,"Dano causado reduzido em [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 153 ))]%.",653219,-1,0,334,3
154,Redução de Velocidade,"Velocidade reduzida em [abs(abilityStateMod(25,154))]%.",653221,-1,0,316,3
155,Sibilar,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1)] de dano tipo [School()] e reduz em [abs(abilityStateMod(25,154))]% a velocidade do alvo por [duration(1,2)] |4rodada:rodadas;.",132211,7,3,0,0
156,Presa Cruel,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1)] de dano tipo [School()]. O dano aumenta em [FormatDamage (pointsincreaseperuse(1,1)*AttackBonus())] a cada acerto. Máximo de [FormatDamage (pointsmax(1,1)*AttackBonus())] de dano tipo [School()].",236177,7,0,0,0
157,Teste de Habilidade do Jacob,"O alvo [cond(unitHasAura(220, ENEMY), ""está"", ""não está"")] sob efeito de [abilityName(220)].",132311,2,0,0,2
158,Contragolpe,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1)] de dano tipo [School()]. 

Causa [StandardDamage(1,2)] de dano tipo [School()] adicional se você recebeu um golpe nesta rodada.",132269,0,2,0,0
159,Escavar,"[StandardAccuracy(2,1)] |cffffffffde chance de acerto|r

Escava o chão para se entocar, tornando-se inatacável por uma rodada.

Você ataca na rodada seguinte, causando [StandardDamage(2, 1)] de dano tipo [School()].",136025,7,4,0,0
160,Consumir,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1)] de dano tipo [School()].

O usuário recebe uma cura de [points(1,3)]% do dano causado.",136214,3,1,0,0
161,Adrenalina,"Velocidade aumentada em [abs(abilityStateMod(25,161))]%.",648208,-1,0,113,2
162,Adrenalina,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1)] de dano tipo [School()] e aumenta em [abs(abilityStateMod(25,161))]% sua velocidade por [duration(1,2)] |4rodadas:rodadas;.",132307,4,0,0,0
163,Estouro,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Começa um estouro, causando [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] de dano tipo [School()] na primeira rodada, [FormatDamage(SimpleDamage(2,1)+SimpleDamage(2,2)+SimpleDamage(2,3))] de dano tipo [School()] na segunda rodada, e [FormatDamage(SimpleDamage(3,1)+SimpleDamage(3,2)+SimpleDamage(3,3))] de dano tipo [School()] na terceira rodada.

Os oponentes atingidos pelo estouro recebem [abs(abilityStateMod( 24, 542 ))]% a mais de dano por [duration(1,4)] |4rodada:rodadas;.

O estouro segue por [numTurns()] |4rodada:rodadas;.",134060,4,0,0,0
164,Agachar,"O dano recebido por você foi reduzido em [abs(abilityStateMod(24,164))]%.",132118,-1,0,27,2
165,Agachar,"O lançador baixa o corpo quase até o chão, reduzindo em 50% todo o dano recebido por [duration(1,2)] |4rodada:rodadas;.",132118,4,4,0,2
166,Barragem de Nozes,"Causa [StandardDamage(1,1)] de dano tipo [School()] à mascote atual a cada rodada.",134057,4,0,0,0
167,Barragem de Nozes,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Atira nozes no inimigo, causando [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] de dano tipo [School()]. 

As nozes continuam a cair na mascote atual do inimigo, causando [StandardDamage(1,1, 166)] de dano tipo [School()] por rodada durante [duration(1,4)] |4rodada:rodadas;.",134057,4,1,0,0
168,Chama Curativa,"Restaura [StandardDamage(1,1)] pontos de vida, mais metade do último ataque recebido pelo lançador.",135794,1,3,0,2
169,Respiração Profunda,"[StandardAccuracy(2,1)] |cffffffffde chance de acerto|r

Leva uma rodada inspirando fundo. 

Na rodada seguinte, o lançador libera um ataque de sopro devastador, causando [StandardDamage(2,1)] de dano tipo [School()].",135826,1,0,0,0
170,Decolar,"[StandardAccuracy(2,1)] |cffffffffde chance de acerto|r

Voa alto, tornando-se inatacável por uma rodada.

Você ataca na rodada seguinte, causando [StandardDamage(2, 1)] de dano tipo [School()].",132128,2,4,0,0
171,Terra Queimada,"Causa [StandardDamage(1,1)] de dano tipo [School()] à primeira mascote das duas equipes a cada rodada.

Todas as mascotes ficam |cFFFF2020Em Chamas|r.",237588,1,0,172,0
172,Terra Queimada,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Calcina o chão, causando [StandardDamage(1,1)] de dano tipo [School()] e [StandardDamage(1,1,171)] de dano tipo [School(171)] a todas as mascotes ativas a cada rodada por [duration(1,2)] |4rodada:rodadas;.

Durante Terra Queimada, todas as mascotes ficam |cFFFF2020Em Chamas|r.",237588,1,3,0,0
173,Cauterizar,"Restaura [StandardDamage(1,1)] pontos de vida, mais metade do último ataque recebido pelo lançador.",236218,6,3,0,2
174,Atordoado,Impossível dar comandos a esta mascote.,135860,-1,0,103,3
175,Vulcão,"Depois de 1 |4rodada:rodadas;, o chão se rompe por mais 2 |4rodada:rodadas;, causando [StandardDamage(3,1,175)] de dano tipo [School()] à mascote inimiga atual, que tem 25% de chance de ficar atordoada pelas próximas [duration(3,3,175)] |4rodada:rodadas;.

[StandardAccuracy(3,1)] |cffffffffde chance de acerto|r",524305,6,0,288,1
176,Vulcão,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Faz com que o chão sob a equipe inimiga estremeça. 

Depois de 1 rodada, o chão se rompe por 2 rodadas, fazendo com que a mascote inimiga atual receba [StandardDamage(3,1,175)] de dano tipo [School()] e tenha 25% de chance de ficar atordoada por 1 rodada.",524305,6,5,0,0
177,Imolar,"Causa [StandardDamage(1,1)] de dano Elemental por rodada.

|cFFFF2020Em Chamas|r",135817,6,0,28,0
178,Imolar,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1)] de dano tipo [School()] instantaneamente. O inimigo |cFFFF2020Queima|r, recebendo [StandardDamage(1,1,177)] de dano tipo [School()] adicional por rodada durante [duration(1,2)] |4rodada:rodadas;.",135817,6,0,0,0
179,Conflagrar,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1)] de dano tipo [School()].

Causa [StandardDamage(1,3)] de dano tipo [School()] adicional se o alvo estiver |cFFFF2020Em Chamas|r.",135827,6,4,0,0
184,Cálamos,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Atira 1-2 Cálamos no inimigo, causando [StandardDamage(1,1)] de dano tipo [School()] por acerto.

Acerta uma vez a mais se o usuário for o primeiro a atacar.",132924,2,0,0,0
185,Golpe Temerário,"O dano recebido por você foi reduzido em [abs(abilityStateMod( 24, 185 ))]%.",464973,-1,0,530,3
186,Golpe Temerário,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1, 1)] de dano tipo [School()], mas aumenta em [abs(abilityStateMod(24, 185 ))]% o dano recebido por você durante [duration(1,3)] |4rodada:rodadas;.",132158,2,1,0,0
187,Precisão,"Chance de acerto aumentada em [abs(abilityStateMod(41,187))]%.",132212,-1,0,0,2
188,Precisão,"Aumenta em [abs(abilityStateMod(41,187))]% a chance de acerto da sua equipe por 4 |4rodada:rodadas;.",132212,2,0,0,2
189,Ciclone,"Causa [StandardDamage(1,1)] de dano tipo [School()] à sua equipe a cada rodada.

[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r",136018,2,0,225,0
190,Ciclone,"Cria um ciclone que tem [accuracy(1,1,189)]% de chance de causar [StandardDamage(1,1,189)] de dano tipo [School()] à equipe inimiga a cada rodada.

Dura [duration(1,1)] rodadas.",136018,2,5,0,0
193,Flanquear,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Flanqueia o inimigo 1-2 vezes, causando [StandardDamage(1,1)] de dano tipo [School()] por acerto.

Acerta mais uma vez se o usuário for o primeiro a atacar.",537468,4,0,0,0
194,Incremento Metabólico,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1)] de dano tipo [School()] instantaneamente e aumenta em [abs(abilityStateMod( 25, 195 ))]% sua velocidade por [duration(1,2)] |4rodada:rodadas;.",132307,5,0,0,0
195,Incremento Metabólico,"Velocidade aumentada em [abs(abilityStateMod( 25, 195 ))]%.",648208,-1,0,26,2
196,Glândulas de Adrenalina,"Chance de acerto crítico aumentada em [abs(abilityStateMod( 40, 196 ))]%.
Precisão reduzida em [abs(abilityStateMod( 41, 196 ))]%.",134339,-1,0,0,2
197,Glândulas Adrenais,"Aumenta em [abs(abilityStateMod(40, 841))]% sua chance de acerto crítico por [duration(1,1)] |4rodada:rodadas;.",134339,5,0,0,2
198,Investida Zergnídea,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Começa uma Investida Zergnídea, causando [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] de dano tipo [School()] na primeira rodada, [FormatDamage(SimpleDamage(2,1)+SimpleDamage(2,2)+SimpleDamage(2,3))] de dano tipo [School()] na segunda rodada e [FormatDamage(SimpleDamage(3,1)+SimpleDamage(3,2)+SimpleDamage(3,3))] de dano tipo [School()] na terceira rodada.

Os oponentes atingidos pela investida recebem [abs(abilityStateMod( 24, 542 ))]% a mais de dano por [duration(1,4)] rodadas.

A Investida Zergnídea segue por [numTurns()] rodadas.",136217,5,0,0,0
202,Surra,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Golpeia o inimigo 1-2 vezes, causando [StandardDamage(1,1)] de dano tipo [School()] por acerto.

Acerta mais uma vez se o usuário for o primeiro a atacar.",451161,7,0,0,0
203,Tempestade de Raios,"Todas as mascotes causam [StandardDamage(getProcIndex(PROC_ON_DAMAGE_DEALT ),1)] de dano adicional tipo [School()] a cada ataque. 

Habilidades mecânicas causam 25% de dano adicional.",463562,9,0,169,2
204,Chamar Raio,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1)] de dano tipo [School()] e inicia uma Tempestade de Raios que dura [duration(1,2)] |4rodada:rodadas;.

Durante uma Tempestade de Raios, todas as mascotes causam [StandardDamage(getProcIndex(PROC_ON_DAMAGE_DEALT, 203 ),1,203)] de dano tipo [School(203)] adicional a cada ataque e habilidades Mecânicas causam 25% a mais de dano.",463562,9,5,0,0
205,Nevasca,"Habilidades elementais causam [abs(abilityStateMod(87,205))]% additional damage.

Todas as mascotes ficam |cFF0070DDGeladas|r.",135857,6,0,170,2
206,Evocar Nevasca,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1)] de dano tipo [School()] e inicia uma Nevasca que dura [duration(1,2)] rodadas.

Durante a Nevasca, todas as mascotes ficam |cFF0070DDGeladas|r e habilidades elementais causam [abs(abilityStateMod(87,205))]% a mais de dano.",135857,6,3,0,0
207,Supercarregado,"Dano causado aumentado em [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 207 ))]%.",648206,-1,0,320,2
208,Supercarga,"Aumenta em [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 207 ))]% o dano causado pelo seu próximo ataque dentro de [duration(1,1)] |4rodada:rodadas;.",135769,9,3,0,2
209,Canhão Iônico,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa instantaneamente [StandardDamage(1,1)] de dano tipo Mecânico. O lançador precisa de uma recarga de duas |4rodada:rodadas; em seguida.

Enquanto recarrega, não pode executar outras ações.",132207,9,5,0,0
210,Sombra Cortante,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Ataca o alvo com energia negra, causando [StandardDamage(1, 1)] de dano tipo [School()].",237244,3,0,0,0
211,Sifão de Vida,"Causa [StandardDamage(1,1)] de dano Morto-vivo por rodada. O lançador recebe [StandardHealing(1,2)] de cura.",136188,3,0,0,0
212,Sifão de Vida,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1,211)] de dano tipo [School()] por rodada ao longo de [duration(1,1)] |4rodada:rodadas; e o lançador recebe [StandardHealing(1,2,211)] de cura.",136188,3,0,0,0
213,Morte e Decomposição,"Causa [StandardDamage(1,1)] de dano Morto-vivo à mascote atual por rodada.",136144,3,0,104,0
214,Morte e Decomposição,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1,213)] de dano tipo [School()] por rodada à mascote ativa do adversário durante [duration(1,1)] |4rodada:rodadas;. Persiste mesmo com a troca de mascotes.",136144,3,0,0,0
215,Visão Interior,"Dano causado aumentado em [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 215 ))]%.",135934,-1,0,320,2
216,Visão Interior,"Aumenta em [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 215 ))]% o dano causado por 1 rodada.",135934,5,1,0,2
217,Maldição da Ruína,"Causa [StandardDamage(5,1)] de dano tipo [School()] quando o efeito termina.

[StandardAccuracy(5,1)] |cffffffffde chance de acerto|r",136122,3,0,0,0
218,Maldição da Ruína,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(5,1,217)] de dano tipo [School()] após [numTurns(217)-1] |4rodada:rodadas;.",136122,3,5,0,0
219,Jabe,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Soca o inimigo, causando [StandardDamage(1, 1)] de dano tipo [School()].",574572,0,0,0,0
220,Aura de Teste do Jacob,"Aumenta a cura recebida em [abilityStateMod(66)]%.

Duração restante de [remainingDuration()] |4rodada:rodadas;.

Causa[StandardDamage(getProcIndex(PROC_ON_SWAP_IN), 1)] de dano ao ser trocada.",237161,-1,0,0,1
221,Derrubar,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Derruba um inimigo, causando [StandardDamage(1,1)] de dano tipo [School()].

Causa o dobro de dano se o alvo já estiver |cFF808080Atordoado|r.",628134,0,0,0,0
222,Concentração de Chi,"Dano causado aumentado em [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 222 ))]%.",648206,-1,0,320,2
223,Concentração de Chi,"Aumenta em [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 222 ))]% o dano causado pelo seu próximo ataque dentro de [duration(1,1)] |4rodada:rodadas;.",572034,0,1,0,2
224,Passos Trôpegos,"O dano recebido por você foi reduzido em [abs(abilityStateMod( 24, 224 ))]%.",574577,-1,0,27,2
225,Passos Trôpegos,"O usuário se encolhe para desviar dos ataques, reduzindo todo o dano recebido em 50% por 2 rodadas.",574577,0,3,0,2
226,Fúria dos 1.000 Punhos,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1)] de dano tipo [School()].

Tem [accuracy(1,1)]% de chance de atordoar o alvo por [duration(1,3)] |4rodada:rodadas; se ele estiver |cff9933FFCego|r.",574573,0,4,0,0
227,Chute Blecaute,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Atordoa o alvo por [duration(1,1)] |4rodada:rodadas;.",574575,0,5,0,2
228,Chicotada com a Língua,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Lambe o inimigo 1-2 vezes, causando [StandardDamage(1,1)] de dano tipo [School()] por acerto.

Acerta mais uma vez se o usuário for o primeiro a atacar.",350575,4,0,0,0
229,Chuva Purificadora,"Efeitos hostis de dano ao longo do tempo duram uma rodada a menos.

Habilidades Aquáticas causam 25% a mais de dano.",132852,8,0,177,2
230,Chuva Purificadora,"Cura [StandardHealing(1,1)] pontos de vida da sua equipe e evoca uma chuva purificadora que dura [duration(1,4)] |4rodada:rodadas;. 

Durante a chuva purificadora, os efeitos hostis de dano ao longo do tempo têm duração reduzida em 1 rodada e as habilidades Aquáticas causam 25% a mais de dano.",132852,8,3,0,2
231,Enxame de Moscas,"Causa [StandardDamage(1,1)] de dano tipo [School()] à mascote atual a cada rodada.",136128,4,0,219,0
232,Enxame de Moscas,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Um enxame de moscas ataca a mascote inimiga ativa, causando [StandardDamage(1,1,231)] de dano tipo [School()] a cada rodada por [duration(1,1)] |4rodada:rodadas;. Persiste após troca de mascotes.",136128,4,0,0,0
233,Beijo de Sapo,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Causa [StandardDamage(1,1)] de dano tipo [School()] e tem [accuracy(1,3)]% de chance de transformar o alvo em rã por [duration(1,3)] |4rodada:rodadas;.
 
O dano aumenta em [FormatDamage(10*AttackBonus())] a cada uso. Máximo de [FormatDamage(30 *AttackBonus())] de dano tipo [School()].",136209,8,1,0,0
234,Aura de Teste do Jacob 2,"Toda vez que receber dano, você receberá cura igual a [points(getProcIndex(PROC_ON_DAMAGE_TAKEN), 1)]% do dano. Toda vez que atacar, você receberá [points(getProcIndex(PROC_ON_DAMAGE_DEALT), 1)]% do dano causado.",319458,-1,0,0,0
235,Aura de Teste do Jacob 3,Aumenta a velocidade e dura para sempre.,136072,-1,0,0,0
236,Bicho,"|cFFFFFFFFPassivo:|r
Bichos são imunes a atordoamento, enraizamento e sono.

|cFFFFFFFFDano Recebido|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% de habilidades de Fera
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% de habilidades Elementais",618973,4,0,0,6
237,Fera,"|cFFFFFFFFPassivo:|r
As feras causam 25% a mais de dano quando chegam à metade dos pontos de vida.

|cFFFFFFFFDano Recebido|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% de habilidades Mecânicas
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% de habilidades Humanoides",618972,7,0,44,6
238,Humanoide,"|cFFFFFFFFPassivo:|r
Humanoides recuperararão [percentage(1,1,726)]% do total de pontos de vida se causarem dano nesta rodada.

|cFFFFFFFFDano Recebido|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% de habilidades Mortas-vivas
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% de habilidades de Bicho",618977,0,0,0,6
239,Voador,"|cFFFFFFFFPassivo:|r
Criaturas Voadoras ganham 50% a mais de velocidade quando estão com mais da metade do total de pontos de vida.

|cFFFFFFFFDano Recebido|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% de habilidades Mágicas
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% de habilidades Ferais",618976,2,0,0,6
240,Aquático,"|cFFFFFFFFPassiva: Pureza|r
Efeitos nocivos de dano ao longo do tempo são reduzidos em 50% em mascotes Aquáticas.

Efeitos de dano ao longo do tempo causados por mascotes Aquáticas aumentam em 25%.

|cFFFFFFFFDano Recebido|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% de habilidades Voadoras
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% de habilidades Mortas-vivas",618981,8,0,0,10
241,Elemental,"|cFFFFFFFFPassivo:|r
Elementais ignoram todos os efeitos negativos de mudança de tempo. Mascotes inimigas ainda recebem efeitos benéficos do tempo ao enfrentar um elemental.

|cFFFFFFFFDano Recebido|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% de habilidades Aquáticas
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% de habilidades Mecânicas",618975,6,0,0,6
242,Morto-vivo,"|cFFFFFFFFPassivo:|r
Mascotes mortas-vivas voltam à vida e ficam imortais por uma rodada ao serem mortas, mas causam 25% a menos de dano.

|cFFFFFFFFDano Recebido|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% de habilidades de Bicho
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% de habilidades de Draconiano",618980,3,0,0,6
243,Magia,"|cFFFFFFFFPassiva:|r
Mascotes Mágicas não podem receber dano superior a 35% do seu total de pontos de vida em um único ataque.

|cFFFFFFFFDano Recebido|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% de habilidades Draconianas
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% de habilidades Aquáticas",618978,5,0,0,6
244,Mecânico,"|cFFFFFFFFPassivo:|r
Volta à vida uma vez por batalha, com 20% dos pontos de vida.

|cFFFFFFFFDano Recebido|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% de habilidades Elementais
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% de habilidades Mágicas",618979,9,0,0,6
245,Draconiano,"|cFFFFFFFFPassivo:|r
Dragões causam 50% de dano adicional uma rodada depois de reduzirem os pontos de vida de um alvo para menos de 50%.

|cFFFFFFFFDano Recebido|r
|TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t 50% de habilidades Humanoides
|TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t 33% de habilidades Voadoras",618974,1,0,0,6
246,Hibernação,"Hibernando 
Restaura mais pontos de vida a cada rodada.",132156,-1,0,45,2
247,Hibernar,"Cai no sono, restaurando [StandardHealing(1,1,246)] pontos de vida na primeira rodada, [StandardHealing(2,1,246)] pontos de vida na segunda e [StandardHealing(3,1, 246)] pontos de vida na terceira.

Durante a Hibernação não é possível trocar de mascote.",132156,7,5,0,2
248,Enraizado,Esta mascote não pode ser trocada.,136091,-1,0,166,3
249,Agarrar,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Agarra o alvo, causando [StandardDamage(1,1)] de dano tipo [School()].

O alvo não pode ser trocado por [duration(1,2)] |4rodada:rodadas;.",135834,8,0,0,0
250,Enxame de Aranitas,"[StandardAccuracy(1,1)] |cffffffffde chance de acerto|r

Cobre o inimigo com um enxame de aranitas, causando [FormatDamage(SimpleDamage(1,1)*2)] de dano tipo [School()]. 

Causa o dobro de dano se o alvo estiver |cffffffffCoberto de Teias|r.",136045,7,3,0,0
251,Sorte Inacreditável,"Chance de acerto aumentada em [abs(abilityStateMod(41,251))]%.
Chance de acerto crítico aumentada em [abs(abilityStateMod(40,251))]%.",135725,-1,0,320,2
