ID,ContainerName_lang,ContainerDescription_lang,MinAmount,MaxAmount,ContainerIconID,ContainerQuality,OnLootSpellVisualKitID,CurrencyTypeID
144,Comenda da Brigada da Honra,Concede %d de reputação com a Brigada da Honra.,200,1000000,2065571,3,0,1600
145,Comenda da Ordem das Brasas,Concede %d de reputação com a Ordem das Brasas.,200,1000000,2065572,3,0,1592
146,Comenda da Ordem das Brasas,Concede %d de reputação com a Ordem das Brasas.,200,1000000,2065572,3,0,1592
147,Comenda do Almirantado Proudmore,Concede %d de reputação com o Almirantado Proudmore.,200,1000000,2065573,3,0,1593
148,Comenda do Rastro da Tempestade,Concede %d de reputação com o Rastro da Tempestade.,200,1000000,2065574,3,0,1594
149,Comenda dos Peregrinos Tortollanos,Concede %d de reputação com os Peregrinos Tortollanos.,300,1000000,2065576,3,0,1598
150,Comenda do Império Zandalari,Concede %d de reputação com o Império Zandalari.,200,1000000,2065579,3,0,1597
151,Comenda da Expedição de Talanji,Concede %d de reputação com a Expedição de Talanji.,200,1000000,2065575,3,0,1595
152,Comenda dos Voldunai,Concede %d de reputação com os Voldunai.,200,1000000,2065577,3,0,1596
155,Comenda dos Ascendidos,Concede %d de reputação com os Ascendidos.,1,1000000,3257748,3,0,1804
156,Comenda do Exército Imorredouro,Concede %d de reputação com o Exército Imorredouro.,1,1000000,3492310,3,0,1805
157,Comenda da Caçada Selvagem,Concede %d de reputação com a Caçada Selvagem.,1,1000000,3575389,3,0,1806
158,Comenda da Corte dos Ceifadores,Concede %d de reputação com a Corte dos Ceifadores.,1,1000000,3514227,3,0,1807
159,Emblema de Renome,Aumente em %d o seu renome com o Pacto.,0,0,3726261,5,0,1822
160,Prestígio da Corte das Brasas,Aumenta em %d a reputação da Corte das Brasas.,1,1000000,3641397,3,0,1837
161,Carta de Agradecimento Perfumada da Condessa,Aumenta em %d sua amizade com a Condessa.,1,1000000,1505932,3,0,1838
162,Nota de Agradecimento Escrita com Garranchos de Rasgão,Aumenta em %d sua amizade com Rasgão e Cara-de-clava.,1,1000000,1505955,3,0,1839
163,Pergaminho com Impressão Digital de Aprovação Enorme,Aumenta em %d sua amizade com Cabeça-de-pedra.,1,1000000,1505957,3,0,1840
164,10 Teses de Kassir Acerca da Fruição de Ocasiões Sociais,Aumenta em %d sua amizade com o Guardião da Cripta Kassir.,1,1000000,134331,3,0,1841
165,Cartão de Agradecimento Oficial da Baronesa Vashj,Aumenta em %d sua amizade com a Baronesa Vashj.,1,1000000,133472,3,0,1842
166,Agradecimento Cortês e Sucinto de Mograine,Aumenta em %d sua amizade com Alexandros Mograine.,1,1000000,133473,3,0,1845
167,Nota de Agradecimento em Verso de Aposta,Aumenta em %d sua amizade com o Grão-mestre Vole.,1,1000000,134329,3,0,1844
168,Nota de Agradecimento Coberta de Visgo,Aumenta em %d sua amizade com o Arquiteto da Peste Marileth.,1,1000000,237246,3,0,1843
169,Agradecimento Esfuziante em Pergaminho Formal,Aumenta em %d sua amizade com Sika.,1,1000000,1505958,3,0,1846
170,Nota de Agradecimento Atenciosa de Pelagos,Aumenta em %d sua amizade com Kleia e Pelagos.,1,1000000,1505933,3,0,1847
171,Agradecimento Contido e Formal,Aumenta em %d sua amizade com o Polemarco Adrestes.,1,1000000,1505935,3,0,1848
172,Agradecimento Escrito às Pressas no Verso de Projeto Inacabado,Aumenta em %d sua amizade com Mikâniko.,1,1000000,134330,3,0,1849
173,Bolota Brilhante de Xufa,Aumenta em %d sua amizade com Xufa.,1,1000000,1052644,3,0,1850
174,Agradecimento Inscrito com Garras,Aumenta em %d sua amizade com a Droman Aliothe.,1,1000000,442743,3,0,1851
175,Despacho de Agradecimento da Capitã de Caça,Aumenta em %d sua amizade com a Capitã de Caça Korayn.,1,1000000,237247,3,0,1852
176,Nota de Agradecimento Encantada,Aumenta em %d sua amizade com a Lady Lunamora.,1,1000000,237249,3,0,1853
182,Bônus de experiência,Concede um aumento considerável à experiência do jogador.,1,9999999,1001982,3,0,1877
183,Comenda dos Mestres-das-suturas,Concede %d de reputação com os Mestres-das-suturas.,1,1000000,3622121,3,0,1878
184,Pesquisa de Pedra de Pecado,Aumenta em %d a reputação com os Confessos.,1,1000000,1506458,3,0,1884
185,Ficha do Sobrevivencialista da Gorja,Aumenta em %d a reputação com Ve'nari.,1,1000000,1362656,3,0,1880
186,Comenda do Avanço da Morte,Concede %d de reputação com o Avanço da Morte.,1,1000000,4064729,3,0,1907
188,Volume do Códice dos Arquivistas,Aumenta em %d o seu progresso com o Códice dos Arquivistas.,1,1000000,442732,3,0,1997
189,Comenda dos Iluminados,Concede %d de reputação com os Iluminados.,1,1000000,4226232,3,0,1982
190,Depósito de Suprimentos das Ilhas do Dragão,Contém %d suprimentos valiosos usados no comércio com as facções das Ilhas do Dragão.,25,0,1518638,3,0,2003
191,Comenda dos Morsanos de Iskaara,Concede %d de reputação com os Morsanos de Iskaara.,1,1000000,4687629,3,0,2109
192,Comenda da Expedição Escama de Dragão,Concede %d de reputação com a Expedição Escama de Dragão.,1,1000000,4687628,3,0,2031
193,Comenda do Acordo de Valdrakken,Concede %d de reputação com o Acordo de Valdrakken.,1,1000000,4687630,3,0,2106
194,Comenda dos Centauros Maruuk,Concede %d de reputação com os Centauros Maruuk.,1,1000000,4687627,3,0,2108
195,Arcanismo Maior da Junção Cobáltica,Concede %d de reputação com a Junção Cobáltica.,26,1000000,132860,3,0,2134
196,Arcanismo Moderado da Junção Cobáltica,Concede %d de reputação com a Junção Cobáltica.,10,25,132841,2,0,2134
197,Arcanismo Menor da Junção Cobáltica,Concede %d de reputação com a Junção Cobáltica.,1,9,237551,1,0,2134
