ID,Name_lang,AreaTableID,Type,Flags,UiTextureKitID
627,Catacumbas Auchenai,0,3,10,0
628,Tumbas de Mana,0,3,10,0
629,Tumbas de Mana,0,3,10,0
630,Brejo Oculto,0,3,10,0
631,Brejo Oculto,0,3,10,0
632,Pátio dos Escravos,0,3,10,0
633,Pátio dos Escravos,0,3,10,0
634,Fornalha de Sangue,0,3,10,0
635,Fornalha de Sangue,0,3,10,0
636,Stratholme - Portão Principal,0,3,10,0
637,Stratholme - Entrada de Serviço,0,3,10,0
638,Muralha Fogo do Inferno,0,3,10,0
639,Muralha Fogo do Inferno,0,3,10,0
640,O Templo de Atal'hakkar,0,3,10,0
641,Minas Mortas,0,3,10,0
643,Minas Mortas,0,3,10,0
644,Zul'Farrak,0,3,10,0
645,Scolomântia,0,3,10,0
646,Scolomântia,0,3,10,0
647,Urzal dos Mortos,0,3,10,0
648,Uldaman,0,3,10,0
649,Gnomeregan,0,3,10,0
650,Salões Escarlates,0,3,10,0
651,Salões Escarlates,0,3,10,0
652,Monastério Escarlate,0,3,10,0
653,Monastério Escarlate,0,3,10,0
654,Urzal dos Tuscos,0,3,10,0
661,Gruta Malévola,0,3,10,0
662,Caverna Esporelama,0,3,10,0
663,Cachoeiras da Canção Telúrica,0,3,10,0
664,Maraudon,0,3,10,0
665,Distrito Lenhatorta,0,3,10,0
666,Jardins Capitais,0,3,10,0
667,Pátio Gordok,0,3,10,0
668,Martelo do Gládio Cruel,0,3,10,0
669,Bloco de Detenção,0,3,10,0
670,Cidade Alta,0,3,10,0
671,Abismo Rocha Negra,0,3,10,0
673,Depuração de Invasão,0,0,0,0
674,Litocerne,0,3,10,0
675,Litocerne,0,3,10,0
676,Prova do Campeão,0,3,10,0
677,Prova do Campeão,0,3,10,0
678,Auchindoun,0,3,26,0
679,Auchindoun,0,3,26,0
680,Minas de Escória do Malho Sangrento,0,3,26,0
681,Minas de Escória do Malho Sangrento,0,3,26,0
682,Central do Carrilcruel,0,3,26,0
683,Central do Carrilcruel,0,3,26,0
684,Docas de Ferro,0,3,26,0
685,Docas de Ferro,0,3,26,0
686,Sepulcrário da Lua Negra,0,3,26,0
687,Sepulcrário da Lua Negra,0,3,26,0
688,Beira-céu,0,3,26,0
689,Beira-céu,0,3,26,0
696,Depuração de Invasão,0,0,0,0
704,A maré de ferro,0,0,0,0
705,Testar Cenário,0,0,0,0
707,Quando a floresta anda,0,0,0,0
708,Floretérnia,0,3,26,0
709,Floretérnia,0,3,26,0
715,Contra o caos,0,0,0,0
723,A aproximação de Ferro,7415,0,0,0
724,Ataque goriano,0,0,0,0
731,Pico da Rocha Negra Superior,0,3,10,0
733,Em meio às sombras,0,0,0,0
734,Picos da Rocha Negra Inferior,0,3,10,0
736,"Lutar, matar e saudar: A batalha final do gladiador",0,0,0,0
742,Trovão em Fogofrio,0,0,0,0
744,Pico da Rocha Negra Superior,0,3,26,0
745,Contra o caos,0,0,0,0
775,A Lenda da Crematória,0,0,0,0
776,Gume da Realidade,0,0,2,0
785,Cenário de Teste de Jeremy,0,0,2,0
786,A Batalha pela Costa Partida,0,4,0,0
795,Mares da Glória,0,0,0,0
806,Invasão: Tanaris,440,4,0,0
824,A Frota Estilhaçada,0,0,0,0
826,Gambito de Greymane,0,0,0,0
873,Invasão da Legião: Azsuna,7693,0,0,0
874,Templo de Eluna,0,0,0,0
876,Invasão: Pantanal,11,4,0,0
897,Invasão: Cerro Oeste,40,4,0,0
900,As Lâminas Gêmeas do Enganador,0,0,0,0
901,As Lâminas do Príncipe Caído,0,0,0,0
907,Invasão: Sertões Setentrionais,17,4,0,0
908,Test Faction Criteria,0,0,0,0
909,Legado do Quebragelo,0,0,0,0
910,Covil de Neltharion,0,3,26,0
911,Presas do Canisvil,7737,0,0,0
916,Invasão: Contraforte de Eira dos Montes,267,4,0,0
918,Olho de Azshara,0,3,26,0
920,Olho de Azshara,0,3,26,0
929,Salões da Bravura,0,3,26,0
932,Salões da Bravura,0,3,26,0
933,Segunda Batalha da Costa Partida,0,0,0,0
940,A Colheita do Ripa-carne,0,0,0,0
942,Covil de Neltharion,0,3,26,0
943,Fim da Serenidade,0,0,0,0
944,Caçador de Heróis,0,0,0,0
950,Purificação das Profundezas,0,0,0,0
957,O Frio e o Fogo,0,0,0,0
958,Invasão: Azshara,16,4,0,0
959,Invasão: Dun Morogh,1,4,0,0
961,Lâminas de Guerra Aldrachi,0,0,0,0
962,Dentro da Boca do Éter,0,0,0,0
967,O Arcâneo,0,3,26,0
972,Legado dos Correventos,0,0,0,0
973,A Lança nas Sombras,0,0,0,0
975,Defesa do Martelo Vil,0,0,0,0
976,Mestre das Tempestades,0,0,0,0
977,Bosque Corenegro,0,3,26,0
978,Bosque Corenegro,0,3,18,0
983,Os Céus Trovejantes,0,0,0,0
988,Os Cavalgantes Negros,0,0,0,0
989,Retorno a Karazhan,0,0,0,0
990,Covil de Ursoc,0,0,0,0
991,Lâmina no Crepúsculo,0,0,0,0
992,Gorja das Almas,0,3,26,0
995,Gorja das Almas,0,3,26,0
997,TEST,7976,0,0,0
998,O Coração de Chagamedo,0,0,0,0
1005,Câmara das Guardiãs,0,3,10,0
1007,Promessa do Imperador,0,0,0,0
1012,O Almirante do Medo,0,0,0,0
1014,Os Cavalgantes Negros,0,0,0,0
1017,Costa Partida - Horda,0,0,0,0
1018,DNT - Broken Shore - Alliance,0,0,2,0
1023,Castelo Corvo Negro,0,3,26,0
1025,Mares da Glória,0,0,0,0
1026,Os Cavalgantes Negros,0,0,0,0
1027,Castelo Violeta,0,3,26,0
1029,Castelo Violeta,0,3,26,0
1034,A Forja do Guardião,0,0,0,0
1037,A Espada dos Reis,0,0,0,0
1038,Refraga na Voragem,0,0,0,0
1046,Salões da Bravura,0,1,19,0
1050,Pátio das Estrelas,0,3,10,0
1051,Pátio das Estrelas,0,3,10,0
1061,Purificação da Árvore Mãe,0,0,0,0
1065,A Câmara do Nexus,0,0,0,0
1066,A Rainha Negra e o Mar,0,0,0,0
1068,Trovão dos Titãs,0,0,0,0
1073,Treino de Combate,0,5,2,0
1078,As Presas do Devorador,0,0,0,0
1082,Retomada da Guarda Fiel,0,0,0,0
1083,Treino de Combate,0,5,2,0
1084,Treino de Combate,0,5,2,0
1085,Retorno da Luz,0,0,0,0
1090,Treino de Combate,0,5,2,0
1091,Treino de Combate,0,5,2,0
1092,Punho de Prata,0,0,0,0
1093,Treino de Combate,0,5,2,0
1094,Treino de Combate,0,5,2,0
1095,Treino de Combate,0,5,2,0
1096,Treino de Combate,0,5,2,0
1097,Sussurros Sombrios,0,0,0,0
1099, Nunca Cace Sozinho,0,0,0,0
1101,A Câmara do Nexus,0,0,0,0
1108,As Presas de Ashamane,0,0,0,0
1122,O Caça-magos,0,0,0,0
1123,A Lâmina Oculta,0,0,0,0
1124,Confronto no Templo Negro,0,0,0,0
1125,A Busca por Magni,0,0,0,0
1131,Confronto no Templo Negro,0,0,0,0
1132,Treino de Combate,0,5,2,0
1133,Treino de Combate,0,5,2,0
1134,O Resgate de Koltirus,0,0,0,0
1135,Óculus,0,0,0,0
1136,Castelo Violeta,0,0,0,0
1137,A Serpente e o Demônio,0,0,0,0
1138,Batalha pela Exodar,0,0,2,0
1144,A Invasão de Niskara,0,0,0,0
1145,A Invasão de Niskara,0,0,0,0
1146,O Destino de Hodir,0,0,0,0
1148,Cenário de Guerreiro em Ulduar,0,0,0,0
1150,O Desmoronamento,0,0,0,0
1155,Um Olho no Cetro,0,0,0,0
1157,O Quarto Cavaleiro,0,0,0,0
1159,Tudo ou Nada,0,0,0,0
1160,A Defesa do Templo Eterluz,0,0,0,0
1166,Castelo Corvo Negro,0,1,19,0
1168,A Defesa do Templo Eterluz,0,0,0,0
1169,Olho de Azshara,0,1,19,0
1170,Destino não Cumprido,0,0,0,0
1172,Bosque Corenegro,0,1,19,0
1173,Câmara das Guardiãs,0,1,19,0
1174,Covil de Neltharion,0,1,19,0
1175,Gorja das Almas,0,1,19,0
1177,O Arcâneo,0,1,19,0
1178,Pátio das Estrelas,0,1,19,0
1179,Legado dos Cristacorvo,0,5,2,0
1181,Treino de Combate,0,5,2,0
1182,Treino de Combate,0,5,2,0
1189,A Batalha pela Costa Partida,0,4,0,0
1202,Ataque ao Sacrário da Ordem,0,0,0,0
1203,Cerco a Suramar,0,0,0,0
1204,A Desforra do Arquimago,0,0,0,0
1214,Treino de Combate,0,5,2,0
1219,BUG - Live Update Test,0,0,0,0
1220,Lançamento Iminente,0,0,0,0
1221,Luta Contra Mãe dos Diabretes,0,0,0,0
1230,Dispersão dos Discos,0,0,0,0
1235,Bichos Ululantes,0,0,0,0
1236,Pânico na Cervejaria,0,0,0,0
1244,Nau de Batalha: Ruína,0,0,2,0
1251,Castelo Violeta,0,3,26,0
1252,Pátio das Estrelas,0,3,10,0
1253,Bosque Corenegro,0,3,18,0
1254,Olho de Azshara,0,3,26,0
1255,Salões da Bravura,0,3,26,0
1256,Gorja das Almas,0,3,26,0
1257,Covil de Neltharion,0,3,26,0
1258,Câmara das Guardiãs,0,3,10,0
1259,Intenções de Kruul,0,0,2,0
1265,A fúria da Deusa-Rainha,0,0,0,0
1266,Queda do Totem Vil,0,0,0,0
1271,A virada do jogo: Val'sharah,0,0,0,0
1273,Dando jeito nos gêmeos,0,0,0,0
1274,A Câmara Sucumbida,0,0,2,0
1275,Perturbação nas Sombras,0,0,0,0
1280,Ataque à Costa Partida,0,4,0,0
1281,O Fim do Perigo Reanimado,0,0,0,0
1282,A virada do jogo: Trommheim,0,0,0,0
1283,Torneio da Bravura,0,0,0,0
1288,Retorno a Karazhan Superior,0,3,26,0
1289,Retorno a Karazhan Inferior,0,3,26,0
1290,A virada do jogo: Azsuna,0,0,0,0
1292,O Cataclismo de Cristálgida,0,0,0,0
1293,Minas Mortas,0,0,0,0
1298,Chamando o Corcel Iracundo,0,0,0,0
1299,A virada do jogo: Alta Montanha,0,0,0,0
1303,Plataforma Asavil,0,0,0,0
1304,Alerta de Azeroth,0,0,0,0
1305,Noite das Selvas,0,0,0,0
1306,Defesa de Aviana,0,0,0,0
1307,Junção das Tempestades,0,0,0,0
1308,Retorno a Karazhan Superior,0,1,19,0
1309,Retorno a Karazhan Inferior,0,1,19,0
1310,Chapéu de Akazamzarak,0,0,0,0
1312,Você Não Pode Tirar o Céu de Mim,0,0,0,0
1321,Catedral da Noite Eterna,0,3,26,0
1323,Catedral da Noite Eterna,0,1,11,0
1328,A Geleira Perdida,0,0,0,0
1329,A Provação do Estilo,0,0,2,0
1335,Catedral da Noite Eterna,0,1,27,0
1336,Tumba de Sargeras,0,3,26,0
1337,Tumba de Sargeras,0,3,26,0
1338,Tumba de Sargeras,0,3,26,0
1339,Tumba de Sargeras,0,3,26,0
1340,Arcatraz,0,0,0,0
1346,A Batalha por Stromgarde,9439,6,2,5117
1351,As Mortes de Crona,0,0,0,0
1352,Sede do Triunvirato,0,3,26,0
1354,Sede do Triunvirato,0,3,27,0
1360,As Mortes de Crona,0,0,0,0
1361,As Mortes de Crona,0,0,0,0
1371,O Cerco de Lordaeron,0,0,2,5116
1376,Cidade de Ouro,0,3,18,0
1377,Cidade de Ouro,0,3,18,0
1378,Cidade de Ouro,0,3,18,0
1379,Ponto de Invasão: Esporos,9025,4,0,0
1380,Coletar Ingredientes,0,0,0,0
1391,Ponto de Invasão: Aurinor,9100,4,0,0
1394,Ponto de Invasão: Sangua,9128,4,0,0
1402,Ponto de Invasão: Reacendido,9126,4,0,0
1404,Ponto de Invasão: Cen'gar,9126,4,0,0
1406,Ponto de Invasão: Val,9127,4,0,0
1409,Ponto de Invasão: Bonich,9180,4,0,0
1410,Fissura de Telogrus,0,0,0,0
1411,Ponto de Invasão: Naigtal,9102,4,0,0
1412,Ponto de Invasão Maior: Máter Folnuna,9295,4,0,0
1418,Ponto de Invasão Maior: Sotanathor,9299,4,0,0
1419,Ponto de Invasão Maior: Occularus,9298,4,0,0
1420,Ponto de Invasão Maior: Inquisidor Métos,9297,4,0,0
1421,Ponto de Invasão Maior: Lorde Abissal Torpemus,9296,4,0,0
1422,Ponto de Invasão Maior: Senhora Alluradel,9300,4,0,0
1423,Suramar,0,0,0,0
1424,Angra do Facão,0,3,18,0
1426,Erasis: Poder Sorvedouro,9128,4,0,0
1428,Sede do Triunvirato,0,1,27,0
1434,Forja das Eras,0,0,2,0
1435,"Antorus, o Trono Ardente",0,3,26,0
1436,"Antorus, o Trono Ardente",0,3,26,0
1437,"Antorus, o Trono Ardente",0,3,26,0
1438,"Antorus, o Trono Ardente",0,3,26,0
1443,Lembrem-se da Nascente do Sol,0,0,2,0
1448,A MEGAMINA!!!,0,3,18,0
1449,A MEGAMINA!!!,0,3,18,0
1450,A MEGAMINA!!!,0,3,10,0
1451,Masmorra de Boralus,0,3,18,0
1452,Masmorra de Boralus,0,3,18,0
1453,Masmorra de Boralus,0,3,18,0
1458,Masmorra de Boralus,0,3,18,0
1459,Masmorra de Boralus,0,3,18,0
1460,Masmorra de Boralus,0,3,18,0
1461,Base de Combate,0,0,0,0
1482,A Queda de Lordaeron,0,0,2,5117
1484,Treino de Combate,0,5,2,0
1489,Tol Dagor,0,3,26,0
1490,Tol Dagor,0,3,26,0
1491,Tol Dagor,0,3,26,0
1496,Mansão Capelo,0,3,26,0
1497,Mansão Capelo,0,3,26,0
1498,Mansão Capelo,0,3,26,0
1500,Contra-ataque!,0,0,0,0
1516,Terra Podre,0,3,18,0
1522,A Extração de Ventobravo,0,0,0,0
1523,Santuário da Tempestade,0,3,26,0
1524,Por Zandalar!,0,0,0,0
1525,Templo de Sethraliss,0,3,18,0
1528,Atal'Dazar,0,1,19,0
1529,Tol Dagor,0,1,19,0
1534,Angra do Facão,0,1,19,0
1548,Uldir,0,3,26,0
1549,Uldir,0,3,26,0
1550,Uldir,0,3,26,0
1551,"Thros, a Terra Morta",0,0,0,0
1553,A MEGAMINA!!!,0,1,19,0
1554,Mansão Capelo,0,1,19,0
1560,Repouso do Rei,0,1,19,0
1562,Templo de Sethraliss,0,1,19,0
1563,Terra Podre,0,1,19,0
1564,Santuário da Tempestade,0,1,19,0
1565,Repouso do Rei,0,3,18,0
1568,A Batalha por Stromgarde,9679,6,2,5116
1570,Ilha Inexplorada,0,0,0,0
1571,Abismo Rocha Negra,0,0,2,0
1573,Ilha Inexplorada,0,0,0,0
1575,Tirania da Luz,9786,0,2,0
1685,Cerco de Boralus,0,1,19,0
1690,Gorgrond,0,0,0,0
1691,Terras do Fogo,0,0,2,0
1697,A Batalha pela Costa Negra,10058,6,2,5116
1699,A queda da Nascente do Sol,0,0,2,0
1700,Ascensão de Tyrande,0,0,0,5116
1701,A Batalha pela Costa Negra,10084,6,2,5117
1702,O Golpe do Tesouro,0,0,2,0
1703,Gnomeregan,0,0,0,0
1704,Carcereiro dos Malditos,0,0,0,5117
1705,Fuga de Tol Dagor,0,0,2,5117
1710,Prototype [DNT],10348,0,2,0
1711,Caçada Espiritual,0,0,0,5117
1712,"Thanator, a Torre dos Malditos",0,0,2,5281
1713,Batalha de Dazar'alor,0,3,26,0
1714,Batalha de Dazar'alor,0,3,26,0
1715,Batalha de Dazar'alor,0,3,26,0
1716,Batalha de Dazar'alor,0,3,26,0
1718,Batalha de Dazar'alor,0,3,26,0
1719,Batalha de Dazar'alor,0,3,26,0
1720,Defender o Poço,10428,0,2,0
1721,Corvina & Alísio: Detetives do Bosque Onírico,0,0,0,0
1722,O Aprendiz Desaparecido,0,0,0,0
1724,Stratholme,0,0,0,0
1729,À Sombra das Asas Rubras,0,0,0,0
1731,Visão de Ventobravo,10488,0,2,5278
1732,O Sonho de um Guilneano,0,0,2,0
1733,Visão de Orgrimmar,10492,0,2,5278
1734,Suspensão da Execução,0,0,10,0
1735,Caldeirão das Tempestades,0,3,26,0
1736,Essência da Eternidade,0,0,0,0
1737,Conchavalha Endurecida Gigantesca,10052,0,0,0
1738,Suspensão da Execução,0,0,10,0
1739,Suspensão da Execução,0,0,10,0
1741,Esmagador Tremespinha Primitivo,10052,0,0,0
1742,Dracolisco Alfa Atroz,10052,0,0,0
1743,Rei-rastejante Espiralfunda Pantagruélico,10052,0,0,0
1744,Coruscasca de Caverna Colossal,10052,0,0,0
1745,Passa-trincheira Ancião,10052,0,0,0
1746,Recifeiro Invasor,10052,0,0,0
1747,Enguia Gigante Monstruosa,10052,0,0,0
1754,Evocações das Profundezas,10356,0,0,0
1755,Retomada da Forja,0,0,0,0
1756,Operação: Gnomecan,0,3,18,0
1757,O Engenho de Nalak'sha,0,0,0,0
1759,Plano da Tormenta,0,0,2,0
1760,A Grande Recepção,0,3,18,0
1761,Abismo dos Devotos,0,3,26,0
1762,Círculo das Estrelas,0,3,25,0
1763,A Lâmina Radiante,0,0,0,0
1764,Descenso do Asa Negra,0,0,0,0
1765,Sucatópolis,0,0,0,0
1766,Visões de N'Zoth,0,0,0,0
1767,Mestre das Mentiras,0,0,0,0
1768,Ferro-velho de Gnomecan,0,1,19,0
1769,Operação: Gnomecan - Oficina,0,1,19,0
1770,Operação: Gnomecan - Ferro-velho,0,3,18,0
1771,Operação: Gnomecan - Oficina,0,3,18,0
1773,Visão do Destino,0,3,26,0
1774,Salões da Devoção,0,3,26,0
1775,Dádiva da Carne,0,3,26,0
1776,Sonho do Despertar,0,3,26,0
1777,Abismo Rocha Negra,0,0,0,0
1779,Cidadela de Malhonegro,0,0,18,0
1780,Trespassar do Coração,0,0,0,0
1781,Fim do Sonho,0,0,0,0
1782,A Lâmina do Prócer,0,0,0,0
1783,Batalha por Tirna Glayn,0,0,0,0
1784,O Caminho da Totalidade,0,0,0,0
1785,Resgate de Tyrande Murmuréolo,0,0,0,0
1786,Profundezas Sanguinárias,0,3,18,0
1788,Profundezas Sanguinárias,0,3,18,0
1789,Profundezas Sanguinárias,0,3,18,0
1790,O Bem Maior,0,0,0,5361
1791,A Corte das Brasas,0,0,2,5349
1792,Ataque à Casa dos Rituais,0,0,0,0
1793,Chaga Necrótica,0,3,18,0
1794,Batalha pelo Bosque do Despertar,0,0,2,0
1795,Torres da Ascensão,0,3,18,0
1796,Torres da Ascensão,0,1,19,0
1798,Salões da Expiação,0,3,18,0
1799,Salões da Expiação,0,3,18,0
1800,Salões da Expiação,0,3,18,0
1801,A Chaga Necrótica,0,3,18,0
1802,A Chaga Necrótica,0,3,18,0
1803,Caminho da Ascensão,0,0,2,5361
1804,Empéstia,0,3,18,0
1805,Empéstia,0,3,18,0
1806,Empéstia,0,3,18,0
1808,O Medalhão do Domínio,0,0,0,0
1809,O Teatro da Dor,0,3,18,0
1811,O Teatro da Dor,0,3,18,0
1812,O Teatro da Dor,0,3,18,0
1813,Brumas de Tirna Scithe,0,1,19,0
1814,A Chaga Necrótica,0,1,19,0
1815,O Outro Lado,0,1,19,0
1816,Salões da Expiação,0,1,19,0
1817,Empéstia,0,1,19,0
1818,Profundezas Sanguinárias,0,1,19,0
1819,O Teatro da Dor,0,1,19,0
1820,Aquecimento da Corte das Brasas,0,0,2,5349
1826,Caminho da Ascensão,0,0,2,5361
1827,O Outro Lado,0,3,18,0
1828,O Outro Lado,0,3,18,0
1829,O Outro Lado,0,3,18,0
1830,Brumas de Tirna Scithe,0,0,19,0
1832,Brumas de Tirna Scithe,0,0,19,0
1833,Brumas de Tirna Scithe,0,0,19,0
1836,"Thanator, a Torre dos Malditos",0,0,2,0
1837,Caçada: Comedores de Almas,0,0,2,5281
1838,Caçada: Elementais da Morte,11525,0,2,5281
1839,Caçada: Canazes-sombras,11525,0,34,5281
1842,"Thanator, a Torre dos Malditos",0,0,2,5281
1845,Caçada: Comedores de Almas,11525,0,2,5281
1846,As Câmaras Sorvedouras,0,3,26,0
1848,"Thanator, a Torre dos Malditos",0,0,2,5281
1849,"Thanator, a Torre dos Malditos",0,0,2,5281
1850,"Thanator, a Torre dos Malditos",0,0,2,5281
1851,"Thanator, a Torre dos Malditos",0,0,2,5281
1852,"Thanator, a Torre dos Malditos",0,0,2,5281
1853,"Thanator, a Torre dos Malditos",0,0,2,5281
1854,Relicário da Opulência,0,3,26,0
1855,Sangue da Pedra,0,3,26,0
1856,Audiência com arrogância,0,3,26,0
1857,"Thanator, a Torre dos Malditos",0,0,2,5281
1859,"Thanator, a Torre dos Malditos",0,0,2,5281
1860,"Thanator, a Torre dos Malditos",0,0,2,5281
1861,"Thanator, a Torre dos Malditos",0,0,2,5281
1863,"Thanator, a Torre dos Malditos",0,0,2,5281
1865,"Thanator, a Torre dos Malditos",0,0,2,5281
1866,"Thanator, a Torre dos Malditos",0,0,2,5281
1867,"Thanator, a Torre dos Malditos",0,0,2,5281
1868,"Thanator, a Torre dos Malditos",0,0,2,5281
1869,"Thanator, a Torre dos Malditos",0,0,2,5281
1870,"Thanator, a Torre dos Malditos",0,0,2,5281
1871,"Thanator, a Torre dos Malditos",0,0,2,5281
1872,"Thanator, a Torre dos Malditos",0,0,2,5281
1873,"Thanator, a Torre dos Malditos",0,0,2,5281
1874,"Thanator, a Torre dos Malditos",0,0,2,5281
1875,"Thanator, a Torre dos Malditos",0,0,2,5281
