ID,HordeName_lang,AllianceName_lang,Description_lang,Tooltip_lang,GarrTypeID,BuildingType,HordeGameObjectID,AllianceGameObjectID,GarrSiteID,UpgradeLevel,BuildSeconds,CurrencyTypeID,CurrencyQty,HordeUiTextureKitID,AllianceUiTextureKitID,IconFileDataID,AllianceSceneScriptPackageID,HordeSceneScriptPackageID,MaxAssignments,ShipmentCapacity,GarrAbilityID,BonusGarrAbilityID,GoldCost,Flags
40,Serraria,Serraria,A Serraria dá acesso a diferentes tipos de Lenha em Draenor.,Permite que você marque árvores pequenas de Draenor para derrubada. A Lenha pode ser convertida em suprimentos por meio de ordens de serviço. ,2,4,230422,224811,0,1,3600,0,0,8,9,975739,1246,1245,0,7,0,0,300,1
41,Serraria,Serraria,A Serraria dá acesso a diferentes tipos de Lenha em Draenor.,Permite que você marque árvores médias para obter mais Lenha.,2,4,230423,224812,0,2,3600,0,0,161,62,975739,1248,1247,0,14,0,0,500,1
42,Viveiro,Viveiro,O Viveiro concede novas oportunidades de desenvolver e melhorar sua coleção de mascotes.,Atrai mascotes de elite contra os quais você pode lutar em troca de recompensas. Também permite que 5 das suas mascotes de batalha fiquem passeando pela guarnição.,2,7,230426,224813,0,1,3600,824,50,163,100,975741,1250,1249,5,1,0,0,0,0
51,Armazém,Armazém,O Armazém tem espaço para manter os seus itens e os itens da guarnição em perfeita segurança.,Dá acesso ao seu banco pessoal e aumenta em 5 o número máximo de ordens de serviço ativas de todos os prédios.,2,15,230437,224854,0,1,3600,824,50,140,71,975745,1200,1199,0,5,0,0,150,1
52,Depósito de Ferro-velho,Depósito de Ferro-velho,O Depósito de Ferro-velho transforma o lixo dos outros no seu tesouro.,Permite que você obtenha material reciclado nas missões.,2,14,230440,224853,0,1,3600,824,50,141,64,975742,1202,1201,0,1,0,0,150,1
60,A Forja,A Forja,A Forja produz componentes básicos para uso dos ferreiros e também armaduras e armas prontas para a batalha.,Possibilita a produção de objetos de ferraria e ordens de serviço.,2,17,230448,225537,0,1,3600,824,50,5,4,4620670,1204,1203,0,7,0,0,150,1
61,Minas da Muralha de Gelo,Escavação de Quedaluna,"A mina estava abandonada, mas ainda há riquezas escondidas prontas para serem descobertas.",Permite que os jogadores extraiam Pedra Draenoriana dos veios minerais de Draenor. A Pedra Draenoriana pode ser convertida em minérios draenorianos por meio de ordens de serviço.,2,1,230466,225538,0,1,3600,824,50,160,33,4620679,1206,1205,0,7,0,0,0,0
62,Minas da Muralha de Gelo,Escavação de Quedaluna,"A mina estava abandonada, mas ainda há riquezas escondidas prontas para serem descobertas.","Permite aos seguidores com especialização em Mineração que trabalhem aqui, concedendo-lhes um bônus exclusivo. Também abre um poço novo na mina, dando acesso a novos veios e possibilitando a execução de 14 ordens de serviço ao mesmo tempo.",2,1,230467,225539,0,2,3600,824,50,160,33,4620679,1208,1207,0,14,52,0,300,1
63,Minas da Muralha de Gelo,Escavação de Quedaluna,"A mina estava abandonada, mas ainda há riquezas escondidas prontas para serem descobertas.","Uma última galeria dá acesso a ricos nodos de mineração. Além disso, guardas da Guarnição patrulham a mina, mantendo-a livre de gorens hostis. Possibilita a execução de 21 ordens de serviço ao mesmo tempo.",2,1,230468,225540,0,3,3600,824,100,160,33,4620679,1210,1209,0,21,52,0,500,1
64,Barraca de Pesca,Barraca de Pesca,A Barraca de Pesca ajuda quem quer pegar aquele peixão.,Permite que peixes pequenos draenorianos sejam pescados nas águas da guarnição e dá acesso a uma missão diária de Pesca.,2,24,230984,230985,0,1,3600,824,50,134,85,4620674,1212,1211,0,1,227,0,0,0
65,Estábulos,Estábulos,Os estábulos concedem benefícios significativos às suas montarias.,Possibilita a captura e o treino de montarias especiais em Draenor. Também permite que você permaneça sobre a montaria ao interagir com objetos em áreas externas de Draenor.,2,11,230469,225577,0,1,3600,824,150,151,68,975744,1214,1213,3,1,0,0,150,1
66,Estábulos,Estábulos,Os estábulos concedem benefícios significativos às suas montarias.,Você não será mais tonteado pelos inimigos quando estiver sobre uma montaria em áreas externas de Draenor.,2,11,230470,225578,0,2,3600,824,900,152,69,975744,1216,1215,5,3,0,0,300,1
67,Estábulos,Estábulos,Os estábulos concedem benefícios significativos às suas montarias.,Aumenta em 20% a velocidade de montaria em Draenor.,2,11,230471,225579,0,3,3600,824,1200,153,70,975744,1218,1217,7,5,0,0,500,1
76,Laboratório de Alquimia,Laboratório de Alquimia,O Laboratório de Alquimia cria uma gama de reagentes e maravilhas alquímicas.,Possibilita a produção de objetos alquímicos e ordens de serviço.,2,16,230443,227179,0,1,3600,824,50,23,20,4620669,1282,1281,0,7,0,0,150,1
90,O Curtume,O Curtume,"O Curtume transforma o couro cru em objetos de couraria reforçados, usados por aventureiros de todos os tipos.",Possibilita a produção de objetos de couro e ordens de serviço.,2,22,230457,227070,0,1,3600,824,50,114,97,133611,1316,1315,0,7,0,0,150,1
91,Ala de Engenharia,Ala de Engenharia,"A Ala de Engenharia produz uma variedade de engenhocas úteis e peças para o intrépido faz-tudo, além de criar vários dispositivos mecânicos incríveis.",Possibilita a produção de objetos de engenharia e ordens de serviço.,2,19,230454,227072,0,1,3600,824,50,123,39,136243,1318,1317,0,7,0,0,150,1
93,Gabinete do Encantador,Gabinete do Encantador,"O Gabinete do Encantador cria os precursores mágicos que compõem um encantamento, além de encantamentos de itens já completos e prontos para uso.",Possibilita a produção de objetos encantados e permite aos não Encantadores que desencantem seus objetos. Também permite ordens de serviço.,2,18,230451,227073,0,1,3600,824,50,126,80,4620672,1320,1319,0,7,0,0,150,1
94,Ateliê de Costura,Ateliê de Costura,O Ateliê de Costura é parada obrigatória para quem quer comprar itens de tecelagem.,Possibilita a produção de objetos de alfaiataria e ordens de serviço.,2,23,230463,227180,0,1,3600,824,50,111,91,4620681,1322,1321,0,7,0,0,150,1
95,Ala do Escriba,Ala do Escriba,"A Ala do Escriba produz todos os tipos de tintas, pigmentos e papéis mágicos, além de criar glifos e outros itens mágicos.",Possibilita a produção de objetos de escrivania e ordens de serviço.,2,20,230427,227074,0,1,3600,824,50,120,94,4620676,1324,1323,0,7,0,0,150,1
96,Butique de Gemas,Butique de Gemas,A Butique de Gemas possibilita a criação de gemas maravilhosas e outros itens de joalheria.,Possibilita a produção de objetos de joalheria e ordens de serviço.,2,21,230460,227075,0,1,3600,824,50,117,77,4620677,1326,1325,0,7,0,0,150,1
111,Posto Comercial,Posto Comercial,O Posto Comercial é o centro do comércio entre a guarnição e os nativos de Draenor.,Um comerciante aparece todos os dias para negociar mercadorias. Possibilita a troca de reagentes de criação por recursos da guarnição.,2,6,230472,227673,0,1,3600,0,0,154,72,975746,1252,1251,0,7,0,0,300,1
117,A Forja,A Forja,A Forja produz componentes básicos para uso dos ferreiros e também armaduras e armas prontas para a batalha.,"Permite aos seguidores com especialização em Ferraria que trabalhem aqui, concedendo-lhes um bônus exclusivo. Também possibilita a execução de 14 ordens de serviço ao mesmo tempo.",2,17,230449,227588,0,2,3600,824,100,129,83,4620670,1284,1283,0,14,55,0,300,1
118,A Forja,A Forja,A Forja produz componentes básicos para uso dos ferreiros e também armaduras e armas prontas para a batalha.,Desbloqueia missões de Ferraria e permite a execução de até 21 ordens de serviço ao mesmo tempo.,2,17,230450,227589,0,3,3600,824,300,130,84,4620670,1286,1285,0,21,55,0,500,1
119,Laboratório de Alquimia,Laboratório de Alquimia,O Laboratório de Alquimia cria uma gama de reagentes e maravilhas alquímicas.,"Permite aos seguidores com especialização em Alquimia que trabalhem aqui, concedendo-lhes um bônus exclusivo. Também possibilita a execução de 14 ordens de serviço ao mesmo tempo.",2,16,230444,227590,0,2,3600,824,100,24,21,4620669,1288,1287,0,14,54,0,300,1
120,Laboratório de Alquimia,Laboratório de Alquimia,O Laboratório de Alquimia cria uma gama de reagentes e maravilhas alquímicas.,Desbloqueia missões de Alquimia e permite a execução de até 21 ordens de serviço ao mesmo tempo.,2,16,230445,227591,0,3,3600,824,300,25,22,4620669,1290,1289,0,21,54,0,500,1
121,O Curtume,O Curtume,"O Curtume transforma o couro cru em objetos de couraria reforçados, usados por aventureiros de todos os tipos.","Permite aos seguidores com especialização em Couraria que trabalhem aqui, concedendo-lhes um bônus exclusivo. Também possibilita a execução de 14 ordens de serviço ao mesmo tempo.",2,22,230458,227592,0,2,3600,824,100,115,98,133611,1292,1291,0,14,60,0,300,1
122,O Curtume,O Curtume,"O Curtume transforma o couro cru em objetos de couraria reforçados, usados por aventureiros de todos os tipos.",Desbloqueia missões de Couraria e permite a execução de até 21 ordens de serviço ao mesmo tempo.,2,22,230459,227593,0,3,3600,824,300,116,99,133611,1294,1293,0,21,60,0,500,1
123,Ala de Engenharia,Ala de Engenharia,"A Ala de Engenharia produz uma variedade de engenhocas úteis e peças para o intrépido faz-tudo, além de criar vários dispositivos mecânicos incríveis.","Permite aos seguidores com especialização em Engenharia que trabalhem aqui, concedendo-lhes um bônus exclusivo. Também possibilita a execução de 14 ordens de serviço ao mesmo tempo.",2,19,230455,227594,0,2,3600,824,100,124,40,136243,1296,1295,0,14,57,0,300,1
124,Ala de Engenharia,Ala de Engenharia,"A Ala de Engenharia produz uma variedade de engenhocas úteis e peças para o intrépido faz-tudo, além de criar vários dispositivos mecânicos incríveis.",Desbloqueia missões de Engenharia e permite a execução de até 21 ordens de serviço ao mesmo tempo.,2,19,230456,227595,0,3,3600,824,300,125,41,136243,1298,1297,0,21,57,0,500,1
125,Gabinete do Encantador,Gabinete do Encantador,"O Gabinete do Encantador cria os precursores mágicos que compõem um encantamento, além de encantamentos de itens já completos e prontos para uso.","Permite aos seguidores com especialização em Encantamento que trabalhem aqui, concedendo-lhes um bônus exclusivo. Também possibilita a execução de 14 ordens de serviço ao mesmo tempo.",2,18,230452,227596,0,2,3600,824,100,127,81,4620672,1300,1299,0,14,56,0,300,1
126,Gabinete do Encantador,Gabinete do Encantador,"O Gabinete do Encantador cria os precursores mágicos que compõem um encantamento, além de encantamentos de itens já completos e prontos para uso.",Desbloqueia missões de Encantamento e permite a execução de até 21 ordens de serviço ao mesmo tempo.,2,18,230453,227597,0,3,3600,824,300,128,82,4620672,1302,1301,0,21,56,0,500,1
127,Ateliê de Costura,Ateliê de Costura,O Ateliê de Costura é parada obrigatória para quem quer comprar itens de tecelagem.,"Permite aos seguidores com especialização em Alfaiataria que trabalhem aqui, concedendo-lhes um bônus exclusivo. Também possibilita a execução de 14 ordens de serviço ao mesmo tempo.",2,23,230464,227598,0,2,3600,824,100,112,92,4620681,1304,1303,0,14,61,0,300,1
128,Ateliê de Costura,Ateliê de Costura,O Ateliê de Costura é parada obrigatória para quem quer comprar itens de tecelagem.,Desbloqueia missões de Alfaiataria e permite a execução de até 21 ordens de serviço ao mesmo tempo.,2,23,230465,227599,0,3,3600,824,300,113,93,4620681,1306,1305,0,21,61,0,500,1
129,Ala do Escriba,Ala do Escriba,"A Ala do Escriba produz todos os tipos de tintas, pigmentos e papéis mágicos, além de criar glifos e outros itens mágicos.","Permite aos seguidores com especialização em Escrivania que trabalhem aqui, concedendo-lhes um bônus exclusivo. Também possibilita a execução de 14 ordens de serviço ao mesmo tempo.",2,20,230430,227600,0,2,3600,824,100,121,95,4620676,1308,1307,0,14,58,0,300,1
130,Ala do Escriba,Ala do Escriba,"A Ala do Escriba produz todos os tipos de tintas, pigmentos e papéis mágicos, além de criar glifos e outros itens mágicos.",Desbloqueia missões de Escrivania e permite a execução de até 21 ordens de serviço ao mesmo tempo.,2,20,230432,227601,0,3,3600,824,300,122,96,4620676,1310,1309,0,21,58,0,500,1
131,Butique de Gemas,Butique de Gemas,A Butique de Gemas possibilita a criação de gemas maravilhosas e outros itens de joalheria.,"Permite aos seguidores com especialização em Joalheria que trabalhem aqui, concedendo-lhes um bônus exclusivo. Também possibilita a execução de 14 ordens de serviço ao mesmo tempo.",2,21,230461,227602,0,2,3600,824,100,118,78,4620677,1312,1311,0,14,59,0,300,1
132,Butique de Gemas,Butique de Gemas,A Butique de Gemas possibilita a criação de gemas maravilhosas e outros itens de joalheria.,Desbloqueia missões de Joalheria e permite a execução de até 21 ordens de serviço ao mesmo tempo.,2,21,230462,227603,0,3,3600,824,300,119,79,4620677,1314,1313,0,21,59,0,500,1
133,Celeiro,Celeiro,"Os Celeiros abrigam as criaturas que fornecem couro, carne e pelegos à Guarnição.","Permite que você capture feras de elite para obter sangue selvagem, usado para criar armas e armaduras épicas.",2,3,233188,233186,0,3,3600,824,600,133,26,975737,1232,1231,0,21,62,0,500,1
134,Barraca de Pesca,Barraca de Pesca,A Barraca de Pesca ajuda quem quer pegar aquele peixão.,Permite a pesca de peixes draenorianos médios nas águas da guarnição.,2,24,230986,230987,0,2,3600,824,50,135,86,4620674,1254,1253,0,3,227,0,300,1
135,Barraca de Pesca,Barraca de Pesca,A Barraca de Pesca ajuda quem quer pegar aquele peixão.,"Permite que peixes enormes sejam pescados nas águas da guarnição. Também concede uma chance de pescar um peixe único, que pode ser usado para atrair criaturas misteriosas para a costa.",2,24,230990,230989,0,3,3600,824,100,136,87,4620674,1256,1255,0,5,227,0,500,1
136,Jardim de Herborismo,Jardim de Herborismo,Um jardim fértil para plantar e colher ervas de Draenor.,"Permite aos seguidores com especialização em Herborismo que trabalhem aqui, concedendo-lhes um bônus exclusivo. Também aumenta a quantidade de ervas que podem ser colhidas no jardim e possibilita a execução de 3 ordens de serviço ao mesmo tempo.",2,2,236448,235990,0,2,3600,824,50,137,59,134221,1258,1257,0,14,53,0,300,1
137,Jardim de Herborismo,Jardim de Herborismo,Um jardim fértil para plantar e colher ervas de Draenor.,"Você pode cultivar no jardim uma árvore frutífera exclusiva de Draenor, que concede bônus de comida. Também pode executar 5 ordens de serviço ao mesmo tempo.",2,2,236449,235991,0,3,3600,824,100,137,59,134221,1260,1259,0,21,53,0,500,1
138,Serraria,Serraria,A Serraria dá acesso a diferentes tipos de Lenha em Draenor.,Permite que você marque árvores grandes para cortar mais lenha ainda.,2,4,233266,233267,0,3,3600,0,0,162,63,975739,1262,1261,0,21,228,0,1000,1
140,Depósito de Ferro-velho,Depósito de Ferro-velho,O Depósito de Ferro-velho transforma o lixo dos outros no seu tesouro.,"Aumenta sua chance de obter objetos reciclados nas missões. Além disso, você passa a poder encontrar itens para os seguidores na reciclagem.",2,14,230441,230475,0,2,3600,824,100,141,64,975742,1266,1265,0,3,0,0,300,1
141,Depósito de Ferro-velho,Depósito de Ferro-velho,O Depósito de Ferro-velho transforma o lixo dos outros no seu tesouro.,Aumenta consideravelmente a chance de recuperar Sucata em missões.,2,14,230442,230476,0,3,3600,824,300,141,64,975742,1268,1267,0,5,0,0,500,1
142,Armazém,Armazém,O Armazém tem espaço para manter os seus itens e os itens da guarnição em perfeita segurança.,Dá acesso ao banco da sua guilda.,2,15,230438,234678,0,2,3600,824,100,140,71,975745,1270,1269,0,5,0,0,300,1
143,Armazém,Armazém,O Armazém tem espaço para manter os seus itens e os itens da guarnição em perfeita segurança.,Dá acesso a um Comerciante Etéreo que oferece serviços de Cofre Etéreo e Transmogrificação e aumenta em 15 o número máximo de ordens de serviço ativas de todos os prédios.,2,15,230439,234679,0,3,3600,824,300,140,71,975745,1272,1271,0,15,0,0,500,1
144,Posto Comercial,Posto Comercial,O Posto Comercial é o centro do comércio entre a guarnição e os nativos de Draenor.,Dá acesso às facções Defesa Sha'tari ou Gargaveira. Também desbloqueia a compra de partes em Draenor para construir uma casa de leilões.,2,6,230473,227674,0,2,3600,0,0,155,73,975746,1274,1273,0,14,0,0,500,1
145,Posto Comercial,Posto Comercial,O Posto Comercial é o centro do comércio entre a guarnição e os nativos de Draenor.,Aumenta em 20% o ganho de reputação em Draenor.,2,6,230474,233189,0,3,3600,0,0,156,74,975746,1276,1275,0,21,0,0,1000,1
159,Santuário do Gladiador,Santuário do Gladiador,Mostre seu poder enfrentando jogadores inimigos através de Draenor e aperfeiçoe sua força no chão ensanguentado da arena. Mate os inimigos e volte com uma prova de sua vitória para ganhar tributos poderosos!,Aumenta sua regeneração fora de combate em área abertas de Draenor e possibilita que você colete ossos quebrados dos jogadores inimigos derrotados (usado para obter Tributo do Conquistador).,2,25,230477,230480,0,1,3600,824,100,145,65,975743,1332,1331,0,7,0,0,150,1
160,Santuário do Gladiador,Santuário do Gladiador,Mostre seu poder enfrentando jogadores inimigos através de Draenor e aperfeiçoe sua força no chão ensanguentado da arena. Mate os inimigos e volte com uma prova de sua vitória para ganhar tributos poderosos!,"Permite que você caia sem se machucar e respire debaixo d'água nas áreas abertas de Draenor, além de dar acesso às missões Nêmesis, nas quais é preciso matar jogadores inimigos de uma raça específica.",2,25,230478,230486,0,2,3600,824,300,146,66,975743,1334,1333,0,14,0,0,300,1
161,Santuário do Gladiador,Santuário do Gladiador,Mostre seu poder enfrentando jogadores inimigos através de Draenor e aperfeiçoe sua força no chão ensanguentado da arena. Mate os inimigos e volte com uma prova de sua vitória para ganhar tributos poderosos!,"Abaixo de 35% de vida, todo o dano recebido é reduzido em 50% em áreas abertas de Draenor. Dá acesso ao torneio de gladiadores do Coliseu do Malho Imponente.",2,25,230479,230487,0,3,3600,824,600,147,67,975743,1336,1335,0,21,0,0,500,1
162,Oficina Goblínica,Geringonças Gnômicas,Esmague os inimigos com sua força mecanizada!,Destrava um engenheiro particular que cria uma invenção poderosa por dia. Trabalho de primeira!,2,26,230489,230492,0,1,3600,824,150,157,88,975747,1264,1263,0,0,0,0,150,1
163,Oficina Goblínica,Geringonças Gnômicas,Esmague os inimigos com sua força mecanizada!,Seu engenheiro ganha acesso a cinco ferramentas novas incríveis.,2,26,230490,230493,0,2,3600,824,900,158,89,975747,1278,1277,0,0,0,0,300,1
164,Oficina Goblínica,Geringonças Gnômicas,Esmague os inimigos com sua força mecanizada!,Possibilita a criação de um veículo de cerco por dia. Use-o para alcançar a vitória em Draenor!,2,26,230491,230494,0,3,3600,824,1200,159,90,975747,1280,1279,0,1,0,0,500,1
167,Viveiro,Viveiro,O Viveiro concede novas oportunidades de desenvolver e melhorar sua coleção de mascotes.,Aumenta a sua chance de armadilha e reduz a recarga de Ressuscita Mascotes de Batalha em Draenor. Até 10 mascotes podem ficar passeando pela guarnição.,2,7,236180,235992,0,2,3600,824,50,163,100,975741,1328,1327,10,3,0,0,300,1
168,Viveiro,Viveiro,O Viveiro concede novas oportunidades de desenvolver e melhorar sua coleção de mascotes.,"Todos os dias, destrava uma batalha de mascote com recompensas de mascote únicas. ",2,7,236181,235993,0,3,3600,824,100,163,100,975741,1330,1329,10,5,0,0,500,1
205,Estaleiro da Muralha de Gelo,Estaleiro de Quedaluna,Construa navios e cumpra missões navais a partir da costa perto da sua guarnição.,,2,9,230489,230489,0,1,0,0,0,14,14,1126431,0,0,0,1,0,0,0,2
206,Estaleiro da Muralha de Gelo,Estaleiro de Quedaluna,Construa navios e cumpra missões navais a partir da costa perto da sua guarnição.,,2,9,230489,230489,0,2,0,0,0,14,14,1126431,0,0,2,1,0,0,0,2
207,Estaleiro da Muralha de Gelo,Estaleiro de Quedaluna,Construa navios e cumpra missões navais a partir da costa perto da sua guarnição.,,2,9,230489,230489,0,3,0,0,0,14,14,1126431,0,0,4,1,0,0,0,2
209,Salão da Ordem de Classe,Salão da Ordem de Classe,,,3,0,230489,230489,0,1,0,0,0,154,72,132093,0,0,0,1,0,0,0,0
