ID,BaseTag,TagText_lang,Flags
9689,FRIENDS_LEVEL_TEMPLATE,%2$s Nível %1$d,3
9690,ITEM_BIND_ON_EQUIP,Vincula-se quando equipado,5
9691,ITEM_BIND_ON_USE,Vincula-se quando usado,5
9692,ITEM_BIND_QUEST,Item de missão,5
9693,ITEM_CLASSES_ALLOWED,Classes: %s,5
9694,ITEM_COOLDOWN_TIME_MIN,Tempo de recarga restante: %d min,1
9695,ITEM_LEVEL,Nível do Item: %d,5
9696,ITEM_MIN_SKILL,Requer %s (%d),1
9697,ITEM_MOD_MANA,%c%s de Mana,1
9698,ITEM_MOD_HEALTH,%c%s de Pontos de Vida,1
9699,ITEM_MOD_AGILITY,%c%s de Agilidade,5
9700,ITEM_MOD_STRENGTH,%c%s de Força,5
9701,ITEM_MOD_SPIRIT,%c%s Espírito,1
9702,ITEM_MOD_STAMINA,%c%s Vigor,5
9703,ITEM_NO_DROP,Sem saque,1
9704,ITEM_PROPOSED_ENCHANT,Receberá %s.,1
9705,ITEM_QUALITY1_DESC,Comum,5
9706,ITEM_QUALITY2_DESC,Incomum,5
9707,ITEM_QUALITY3_DESC,Raro,5
9708,ITEM_QUALITY4_DESC,Épico,5
9709,ITEM_QUALITY5_DESC,Lendário,5
9710,ITEM_REQ_SKILL,Requer %s,1
9711,ITEM_RESIST_ALL,%c%d a todas as resistências,1
9712,MORE_REAGENTS,Mais reagentes,1
9713,TRADE_SKILL_TITLE,%s,1
9714,COLOR_PICKER,Seletor de cor,1
9715,PLAYER_NOT_FOUND,Jogador não encontrado.,5
9716,TRADE,Negociar,1
9717,ERR_QUEST_FAILED_WRONG_RACE,Essa missão não está disponível para sua raça.,1
9718,PROFANITY_FILTER,Filtro de linguagem imprópria,1
9719,VOICEMACRO_0_Dw_0_FEMALE,Me ajuda!,1
9720,VOICEMACRO_0_Dw_1_FEMALE,Preciso de ajuda!,1
9721,ERR_NO_ITEMS_WHILE_SHAPESHIFTED,Não é possível usar itens quando se está transformado.,1
9722,BUG_CATEGORY10,Som,1
9723,TRADE_WITH_QUESTION,Negociar com %s?,1
9724,JOINED_PARTY,%s entra no grupo.,1
9725,LEFT_PARTY,%s sai do grupo.,1
9726,NOT_IN_GROUP,Você não faz mais parte de um grupo.,1
9727,PARTY_INVITE,Convidar,3
9728,PARTY_LEAVE,Sair do grupo,1
9729,PARTY_PROMOTE,Promover a Líder,1
9730,PARTY_UNINVITE,Desconvidar,1
9731,GUILD_INFO_TEMPLATE,"Guilda criada %1$d-%2$d-%3$d, %4$d jogadores, %5$d contas",1
9732,GUILD_MEMBER_TEMPLATE,"%s, %s",1
9733,GUILD_RANK0_DESC,Mestre da guilda,1
9734,GUILD_RANK1_DESC,Oficial,1
9735,GUILD_RANK2_DESC,Veterano,1
9736,GUILD_RANK3_DESC,Membro,1
9737,GUILD_RANK4_DESC,Novato,1
9738,GUILD_ROSTER_TEMPLATE,"%d jogadores, %d contas",1
9739,GUILD_TITLE_TEMPLATE,%s de %s,1
9740,PET_PASSIVE,Passivo,1
9741,PET_DEFENSIVE,Defensivo,1
9742,PET_AGGRESSIVE,Agressivo,1
9743,PET_WAIT,Ficar,1
9744,PET_FOLLOW,Seguir,1
9745,PET_ATTACK,Atacar,5
9746,PET_ABANDON,Libertar,1
9747,PET_DISMISS,Dispensar,1
9748,PET_RENAME,Renomear,1
9763,ERR_ONLY_ONE_QUIVER,É possível equipar-se com apenas uma aljava.,1
9764,BAGS_ONLY,Só é possível colocar bolsas aqui!,1
9765,CANT_AFFORD_ITEM,Você não tem dinheiro para isso.,1
9766,CANT_USE_ITEM,Você não pode usar este item.,1
9767,FACING_WRONG_DIRECTION,Vire para a direção certa!,1
9768,FOOD_TIMER,Você já comeu o suficiente.,1
9769,INSPECT_NOTIFY,%s inspeciona você.,1
9770,INVENTORY_FULL,O inventário está cheio.,1
9771,ITEM_WRONG_CLASS,Esse item não pode ser usado por jogadores da sua classe!,1
9772,LEVEL_TOO_LOW,Você precisa chegar ao nível %d para equipar-se com esse item.,1
9775,LEVEL_UP_SKILL_POINTS,Agora você tem %d |4profissão:profissões; livres.,1
9777,LOCKED_WITH_ITEM,Requer %s,1
9778,LOCKED_WITH_SPELL,Requer %s,1
9779,LOOT_ITEM_PUSHED_SELF,Você recebe o item: %s,1
9780,LOOT_MONEY,%s saqueia %s.,1
9781,LOOT_MONEY_SPLIT,Sua participação no saque é de %s.,1
9782,LOOT_NEXT_PAGE,Virar página,1
9783,LOOT_NO_DROP,"Se saquear %s, esse item será vinculado a você.",1
9784,NOT_ENOUGH_MANA,Você não tem mana suficiente para lançar %s.,1
9785,ONLY_EMPTY_BAGS,Só é possível pegar bolsas vazias!,1
9786,RACE_CLASS_ONLY,Somente %s,5
9787,SKILL_RANK_UP,Sua perícia em %s subiu para %d.,1
9788,ABILITIES,Habilidades,5
9789,ACCEPT,Aceitar,7
9790,ARMOR,Armadura,7
9791,CANCEL,Cancelar,7
9792,CHARACTER,Personagem,3
9793,CHARACTER_INFO,Informações do Personagem,1
9794,COMPLETE,Sucesso,5
9795,COPPER_AMOUNT,%d de Cobre,1
9796,CORPSE_RED,|cffff2020Cadáver|r,1
9797,DAMAGE,Dano,5
9798,DEAD,Morto,1
9799,DECLINE,Rejeitar,7
9800,ERROR_CAPS,ERRO,1
9801,EXIT,Sair,1
9802,INSPECT,Inspecionar,1
9803,ITEMS,Itens,1
9804,GOLD_AMOUNT,%d de Ouro,1
9805,GOODBYE,Até logo,1
9806,LANGUAGE,Idioma,5
9807,LEVEL,Nível,7
9808,LEVEL_REQUIRED,Requer nível %d,1
9809,MINUTES,|4minuto:minutos;,3
9810,NEXT,Próx.,7
9811,NO,Não,7
9812,NONE_CAPS,NENHUM,3
9813,OKAY,Ok,3
9814,PAGE_NUMBER,Página %d,3
9815,PREV,Ant.,1
9816,SECONDS,|4segundo:segundos;,3
9817,SOCIALS,Sociais,1
9818,SPEED,Velocidade,7
9819,SPELLBOOK,Grimório,1
9820,SPELLS,Feitiços,1
9821,UNKNOWN,Desconhecido,3
9822,XP,EXP,5
9823,HP,PV,1
9824,MP,PM,1
9825,YES,Sim,7
9826,YOU,Você,1
9827,TIME_TWELVEHOURPM,%d:%02d PM,1
9828,TIME_TWENTYFOURHOURS,%d:%02d,1
9829,TIME_DAYHOURMINUTESECOND,"%d |4dia:dias;, %d |4hora:horas;, %d |4minuto:minutos;, %d |4segundo:segundos;",1
9830,DAYS_ABBR,%d |4dia:dias;,3
9832,HOURS_ABBR,%d |4H:H;,3
9836,FRAMERATE_LABEL,QPS:,1
9837,SCREENSHOT_SUCCESS,Tela capturada,3
9838,VIDEOOPTIONS_MENU,Vídeo,3
9839,QUIT,Sair,3
9840,CONTINUE,Continuar,7
9841,OPTIONS_MENU,Menu de opções,1
9842,LOW,Baixo,3
9843,HIGH,Alto,3
9844,WORLD_LOD,Nível de detalhe,3
9845,INVERT_MOUSE,Inverter Mouse,1
9846,STATUS_BAR_TEXT,Texto da barra de status,1
9847,ENVIRONMENT_DETAIL,Detalhes do ambiente,3
9848,WATER_DETAIL,Detalhes da água,1
9849,FARCLIP,Distância de visão,3
9850,TERRAIN_MIP,Fusão de terreno,3
9851,ANIMATION,Animação,1
9852,GAMMA,Gama,3
9866,SPELL_SKILL_LINE,%s,1
9867,MANA_COST_PER_TIME,%s de Mana e mais %s por segundo,1
9868,SPELL_DURATION_SEC,%.1f s,1
9869,SPELL_DURATION_MIN,%.1f min,1
9870,SPELL_DURATION_UNTIL_CANCELLED,até ser cancelado,1
9871,SPELL_EQUIPPED_ITEM,Requer %s,1
9872,SPELL_REQUIRED_FORM,Requer %s,1
9873,SPELL_NOT_SHAPESHIFTED,Você não pode fazer isso enquanto estiver transformado.,1
9874,SPELL_EQUIPPED_ITEM_NOSPACE,Requer %s,1
9875,SPELL_INSTANT_EFFECT,Efeito Instantâneo,1
9876,SPELL_LASTING_EFFECT,Efeito %s,1
9877,SPELL_STAT1_NAME,Força,1
9878,SPELL_STAT4_NAME,Intelecto,1
9879,SPELL_STAT5_NAME,Espírito,1
9880,SPELL_STATALL,todos os atributos,1
9881,SPELL_SCHOOL0_NAME,físico,1
9882,SPELL_SCHOOL1_NAME,sagrado,1
9883,SPELL_SCHOOL2_NAME,fogo,1
9884,SPELL_SCHOOL3_NAME,natureza,1
9885,SPELL_SCHOOL4_NAME,gelo,1
9886,SPELL_SCHOOL5_NAME,sombra,1
9887,SPELL_SCHOOLALL,todos,1
9888,SPELL_SCHOOLMAGICAL,mágico,1
9889,SPELL_SCHOOL0_CAP,Físico,1
9890,SPELL_SCHOOL1_CAP,Sagrado,1
9891,SPELL_SCHOOL2_CAP,Fogo,1
9892,SPELL_SCHOOL3_CAP,Natureza,1
9893,SPELL_SCHOOL4_CAP,Gelo,1
9894,SPELL_SCHOOL5_CAP,Sombra,1
9896,SPELL_TARGET_TEMPLATE,Selecionar %s,1
9897,SPELL_TARGET_MULTIPLE_TEMPLATE,Alvo %s a %d m de %s,1
9898,SPELL_TARGET_CONE_TEMPLATE,Alvo %s em um cone de %d m de %s,1
9899,SPELL_TARGET_TYPE1_DESC,qualquer,1
9900,SPELL_TARGET_TYPE_DEAD1_DESC,morto,1
9901,SPELL_TARGET_TYPE2_DESC,aliado,1
9902,SPELL_TARGET_TYPE_DEAD2_DESC,aliado morto,1
9903,SPELL_TARGET_TYPE3_DESC,inimigo,1
9904,SPELL_TARGET_TYPE_DEAD3_DESC,inimigo morto,1
9905,SPELL_TARGET_TYPE4_DESC,integrante do grupo,1
9906,SPELL_TARGET_TYPE_DEAD4_DESC,integrante do grupo morto,1
9907,SPELL_TARGET_TYPE6_DESC,local,1
9908,SPELL_TARGET_TYPE7_DESC,objeto,1
9909,SPELL_TARGET_TYPE8_DESC,ajudante,1
9910,SPELL_TARGET_TYPE9_DESC,item para a mão principal,1
9911,COSTS_LABEL,Custo:,1
9912,STATS_LABEL,Atributos:,1
9913,REQUIRES_LABEL,Requer:,1
9914,EFFECTS_LABEL,Avançado,3
9915,TRAIN,Treinar,1
9916,TRAINER_CAST_TIME_INSTANT,Tempo de lançamento: |cffffffffInstantâneo|r,1
9917,TRAINER_CAST_TIME_SEC,Tempo de lançamento: |cffffffff%d s|r,1
9918,TRAINER_COOLDOWN_TIME_INSTANT,Recarga: |cffffffffInstantânea|r,1
9919,TRAINER_COOLDOWN_TIME_SEC,Recarga: |cffffffff%d s|r,1
9920,TRAINER_MANA_COST,Custo de mana: |cffffffff%d|r,1
9921,TRAINER_MANA_COST_PER_TIME,"Custo de mana: |cffffffff%d, mais %d por s|r",1
9922,TRAINER_REQ_LEVEL_RED,Nível |cffff2020%d|r,1
9924,TRAINER_REQ_SKILL_RANK,%s (|cffffffff%d|r),1
9925,TRAINER_REQ_SKILL_RANK_RED,%s (|cffff2020%d|r),1
9926,TRAINER_REQ_ABILITY,|cffffffff%s|r,1
9927,TRAINER_REQ_ABILITY_RED,|cffff2020%s|r,1
9928,TRAINER_COST_TP_RED,|cffff2020%d|r Talentos,1
9929,LOOT_ROUND_ROBIN,Saque: Rodízio,1
9930,LOOT_MASTER_LOOTER,Saque: Saque do Mestre da Guilda,1
9931,LOOT_PROMOTE,Promover a Mestre do Saque,1
9932,CHAT_EMOTE_GET,%s\32,1
9933,CHAT_EMOTE_SEND,%s\32,1
9934,CHAT_GUILD_SEND,Guilda:\32,1
9935,CHAT_GUILD_UNINVITE_SEND,Remover da guilda:,1
9936,CHAT_GUILD_PROMOTE_SEND,Promover,1
9937,CHAT_GUILD_DEMOTE_SEND,Rebaixar,1
9938,CHAT_GUILD_LEADER_SEND,Definir líder da guilda:,1
9939,CHAT_INVITE_SEND,Convidar,3
9940,CHAT_MONSTER_SAY_GET,%s diz:\32,1
9941,CHAT_MONSTER_EMOTE_GET,,1
9942,CHAT_OFFICER_GET,|Hchannel:OFFICER|h[Oficial]|h %s:\32,1
9943,CHAT_OFFICER_SEND,Oficial:\32,1
9944,CHAT_PARTY_SEND,Grupo:\32,3
9945,CHAT_PROMOTE_SEND,Promover,3
9946,CHAT_SAY_GET,%s diz:\32,1
9947,CHAT_SAY_SEND,Diz:\32,3
9948,CHAT_UNINVITE_SEND,Cancelar convite,3
9949,CHAT_WHISPER_INFORM_GET,Para %s:\32,1
9950,CHAT_WHISPER_GET,%s sussurra:\32,1
9951,CHAT_WHISPER_SEND,Falar %s:\32,3
9952,CHAT_YELL_SEND,Grita:\32,1
9953,CHAT_CHANNEL_LEAVE_GET,%s saiu do canal.,1
9954,CHAT_YOU_LEFT_NOTICE,Saiu do canal: |Hchannel:%d|h[%s]|h,3
9955,CHAT_CHANNEL_GET,%s:\32,1
9956,CHAT_CHANNEL_SEND,[%d. %s]:\32,3
9957,CHAT_CHANNEL_LIST_GET,|Hchannel:CHANNEL:%d|h[%s]|h\32,1
9958,CHAT_NOT_MODERATOR_NOTICE,Não é moderador de |Hchannel:%d|h[%s]|h.,1
9959,CHAT_PASSWORD_CHANGED_NOTICE,|Hchannel:%d|h[%s]|h %s alterou a senha.,1
9960,CHAT_OWNER_CHANGED_NOTICE,|Hchannel:%d|h[%s]|h O responsável agora é %s.,1
9961,CHAT_CHANNEL_OWNER_NOTICE,|Hchannel:%d|h[%s]|h O responsável pelo canal é %s.,1
9962,CHAT_ANNOUNCEMENTS_ON_NOTICE,|Hchannel:%d|h[%s]|h %s ativou os anúncios do canal.,1
9963,CHAT_MODERATION_OFF_NOTICE,|Hchannel:%d|h[%s]|h Moderação de canal desativada por %s.,1
9964,CHAT_SET_MODERATOR_NOTICE,|Hchannel:%d|h[%s]|h %s recebeu privilégios de moderação.,1
9965,CHAT_MUTED_NOTICE,|Hchannel:%d|h[%s]|h Você não tem permissão para falar.,1
9966,CHAT_PLAYER_ALREADY_MEMBER_NOTICE,|Hchannel:%d|h[%s]|h O jogador %s já está no canal.,1
9967,CHAT_WRONG_FACTION_NOTICE,Aliança errada para %s.,1
9968,CHAT_AFK_GET,%s está longe:,1
9969,CHAT_FLAG_AFK,<Ausente>,1
9970,CHAT_FLAG_DND,<Ocupado>,1
9971,CHAT_FLAG_GM,<MJ>,1
9972,CHAT_IGNORED,%s está ignorando você.,1
9973,EMOTE_MESSAGE,Expressão,1
9974,GUILD_MESSAGE,Bate-papo da guilda,1
9975,PARTY_MESSAGE,Bate-papo do grupo,3
9976,REPLY_MESSAGE,Responder,3
9977,SAY_MESSAGE,Dizer,1
9978,WHISPER_MESSAGE,Sussurrar,3
9979,SLASH_ASSIST1,/a,1
9980,SLASH_EMOTE1,/e,1
9981,SLASH_EMOTE2,/em,1
9982,SLASH_EMOTE3,/expressao,1
9983,SLASH_EMOTE4,/eu,1
9984,SLASH_GUILD1,/g,1
9985,SLASH_GUILD2,/gc,1
9986,SLASH_GUILD3,/gu,1
9987,SLASH_GUILD4,/guilda,1
9988,SLASH_GUILD_HELP1,/gajuda,1
9989,SLASH_GUILD_HELP2,/ajudaguilda,1
9990,SLASH_GUILD_INVITE1,/gconvidar,1
9991,SLASH_GUILD_UNINVITE1,/gremover,1
9992,SLASH_GUILD_UNINVITE2,/guildaremover,1
9993,SLASH_GUILD_PROMOTE1,/gpromover,1
9994,SLASH_GUILD_DEMOTE1,/grebaixar,1
9995,SLASH_GUILD_DEMOTE2,/rebaixarguilda,1
9996,SLASH_GUILD_ROSTER1,/glista,1
9997,SLASH_GUILD_DISBAND1,/gdissolver,1
9998,SLASH_GUILD_LEADER1,/glider,1
9999,SLASH_GUILD_LEAVE1,/gsair,1
10000,SLASH_GUILD_LEAVE2,/sairguilda,1
10001,SLASH_GUILD_MOTD1,/gmdd,1
10002,SLASH_GUILD_MOTD2,/mddguilda,1
10003,SLASH_HELP1,/h,1
10004,SLASH_HELP2,/ajuda,1
10005,SLASH_HELP3,/?,1
10006,SLASH_INSPECT1,/ins,1
10008,SLASH_INVITE1,/con,1
10009,SLASH_INVITE2,/convidar,1
10010,SLASH_OFFICER1,/o,1
10011,SLASH_OFFICER2,/odizer,1
10012,SLASH_PARTY1,/p,3
10013,SLASH_PARTY2,/grupo,3
10014,SLASH_PLAYED1,/jogado,1
10015,SLASH_PROMOTE1,/pr,1
10016,SLASH_PROMOTE2,/promover,1
10017,SLASH_REPLY1,/r,3
10018,SLASH_SAY1,/s,1
10019,SLASH_TIME1,/tempo,1
10020,SLASH_TRADE2,/negociar,1
10021,SLASH_UNINVITE1,/u,1
10022,SLASH_UNINVITE2,/un,1
10023,SPELL_TARGET_TYPE10_DESC,item para a mão secundária,1
10024,SPELL_TARGET_TYPE11_DESC,grupo,1
10025,SPELL_TARGET_TYPE12_DESC,todos,1
10026,SPELL_TARGET_TYPE_DEAD12_DESC,todos mortos,1
10027,SPELL_TARGET_TYPE13_DESC,inimigos,1
10028,SPELL_TARGET_TYPE14_DESC,integrantes do grupo,1
10029,SPELL_TARGET_TYPE_DEAD14_DESC,integrantes do grupo mortos,1
10030,SPELL_TARGET_CREATURE_TYPE1_DESC,%s,1
10031,SPELL_TARGET_CREATURE_TYPE_DEAD1_DESC,%s morto,1
10032,SPELL_TARGET_CREATURE_TYPE2_DESC,%s aliado,1
10033,SPELL_TARGET_CREATURE_TYPE_DEAD2_DESC,aliado morto %s,1
10034,SPELL_TARGET_CREATURE_TYPE3_DESC,inimigo %s,1
10035,SPELL_TARGET_CREATURE_TYPE_DEAD3_DESC,inimigo morto %s,1
10036,SPELL_TARGET_CREATURE_TYPE12_DESC,todos %s,1
10037,SPELL_TARGET_CREATURE_TYPE_DEAD12_DESC,todos mortos %s,1
10038,SPELL_TARGET_CREATURE_TYPE13_DESC,inimigo %s,1
10039,SPELL_TARGET_CENTER_CASTER,lançador,1
10040,SPELL_TARGET_CENTER_LOC,local do alvo,1
10041,SPELL_CAST_TIME_MIN,Lançamento de %.2g min,1
10042,SPELL_PASSIVE,Passivo,1
10043,SPELL_RECAST_TIME_MIN,Recarga de %.2g min,1
10044,SPELL_RECAST_TIME_INSTANT,Recarga Instantânea,1
10045,SPELL_TIME_REMAINING_SEC,%d |4segundo restante:segundos restantes;,1
10046,SPELL_TIME_REMAINING_MIN,%d |4minuto restante:minutos restantes;,1
10047,PROC_EVENT2_DESC,ao receber um ataque,1
10048,PROC_EVENT3_DESC,ao acertar ou ao receber um ataque,1
10049,ERR_CANT_EQUIP_EVER,Você nunca poderá usar este item.,1
10050,ERR_BAG_FULL,A bolsa está cheia.,1
10051,ERR_NO_SLOT_AVAILABLE,Não há compartimento de equipamento disponível para esse item.,1
10052,SPELL_TIMER,%s não concluída: você ainda não se recuperou.,1
10053,TIME_PLAYED_TOTAL,Tempo total de jogo: %s,1
10054,TIME_TEMPLATE_LONG,"%d dias, %d horas, %d minutos, %d segundos",1
10055,USE_NO_DROP,"Se usar este item, ele será vinculado a você.",1
10056,WRONG_SLOT_FOR_ITEM,Esse item não pode ser colocado aí.,1
10057,PLAYER_LOGOUT_FAILED_ERROR,Não é possível desconectar porque você não pode se sentar agora.,1
10058,ATTACK,Atacar,1
10061,BLOCK,Bloquear,3
10066,DODGE,Esquiva,3
10069,PARRIED,Aparo,1
10071,PARRY,Aparar,3
10075,INTERRUPTED,Interrompido,1
10076,INTERRUPT,Interromper,1
10078,RESIST,Resiste,1
10083,IMMUNE,Imune,1
10086,STUNNED,Atordoado,1
10087,STUN,Atordoar,1
10088,STUN_CAPS,ATORDOAR,1
10089,DEATH_RELEASE,Libertar Espírito,1
10090,DEATH_RELEASE_TIMER,%d %s até ser libertado,1
10091,CAMP_TIMER,%d %s até desconectar,1
10092,CAMP_NOW,Desconectar agora,3
10094,SEND_SUGGEST,Enviar sugestão,1
10095,SEND_BUG,Enviar erro,1
10096,SUGGESTFRAME_TITLE,Sugestões e erros,1
10097,ASSIGNED_COLON,Atualmente atribuído:,1
10098,CLOSE_LOG,Fechar registro,1
10099,COMPLETE_QUEST,Concluir missão,1
10100,CURRENT_QUESTS,Missões atuais,1
10101,QUEST_COMPLETE,Missão cumprida,1
10102,QUEST_DESCRIPTION,Descrição,1
10103,QUEST_FAILED,A missão não foi concluída.,1
10104,QUEST_FAILED_TAG,- Falhou,1
10105,QUEST_HARD,(Difícil),1
10106,QUEST_LOG,Registro de Missões,1
10107,QUEST_OBJECTS_FOUND,%2$d/%3$d %1$s,1
10108,QUEST_ITEMS_NEEDED,%2$d/%3$d %1$s,1
10109,QUEST_OBJECTIVES,Objetivos da missão,1
10110,QUEST_REWARDS,Recompensas,1
10111,QUEST_TIMERS,Tempo restante,1
10112,QUESTS_COLON,Missões:,1
10113,REWARD_CHOICES,Você poderá escolher uma dentre estas recompensas:,1
10114,REWARD_ITEMS,Também receberá:,1
10115,SORT_QUEST,Classificar missões,1
10116,TASKS_COLON,Tarefas:,1
10117,TIME_REMAINING,Tempo restante:,5
10118,TURN_IN_ITEMS,Itens necessários:,1
10119,ALREADY_LEARNED,Já aprendido,1
10120,ITEM_RESIST_SINGLE,%c%d de resistência a %s,1
10121,ITEM_SOULBOUND,Vinculado,5
10122,ITEM_SPELL_CHARGES,%d |4carga:cargas;,1
10123,ITEM_UNIQUE,Único,1
10124,ITEM_UNIQUE_MULTIPLE,Máximo: (%d),1
10125,ITEM_CONJURED,Item conjurado,1
10126,LEVEL_GAINED,Nível %d,1
10127,PRIMARY,Principal,1
10128,PRIMARY_SKILLS,Perícias primárias:,1
10129,PROFICIENCIES,Proficiências:,1
10130,SECONDARY,Secundário,1
10131,SECONDARY_SKILLS,Profissões secundárias:,1
10132,SKILL_LEVEL,Nível de perícia,1
10133,SPECIAL_SKILLS,%s Perícias:,1
10134,TRADE_SKILLS,Profissões,1
10135,HELP_TEXT_LINE12,- 'r' ou '/r' para responder a última mensagem,1
10136,HELP_TEXT_LINE13,- /quem para obter uma listagem de jogadores,1
10137,CHAT_HELP_TEXT_LINE2,"/#, /c, /cdizer - Enviar texto ao número de canal indicado por # (EX. /1 Oi!)",3
10138,CHAT_HELP_TEXT_LINE4,"/entrar, /canal, /can – Entrar em um canal",3
10139,CHAT_HELP_TEXT_LINE8,/resp <canal> [jogador] - Exibir ou mudar o responsável pelo canal,3
10140,CHAT_HELP_TEXT_LINE9,"/mod, /modera, /desmod, /desmodera <canal> <jogador> - alteram o status de moderador de um jogador",3
10141,GUILD_HELP_TEXT_LINE1,"Por enquanto, digite 'criarguilda <nome da guilda>' no console para criar uma guilda.",1
10142,GUILD_HELP_TEXT_LINE4,/o <mensagem>' envia uma mensagem de bate-papo a todos os oficiais da guilda,1
10143,GUILD_HELP_TEXT_LINE5,'/gconvidar <jogador>' convida outro jogador para a sua guilda,1
10144,GUILD_HELP_TEXT_LINE9,/gmdd <mensagem>' define a mensagem do dia da guilda,1
10145,SPELL_FAILED_UNKNOWN,Motivo desconhecido,1
10146,SPELL_FAILED_ERROR,Erro interno,1
10147,SPELL_FAILED_BAD_TARGETS,Alvo inválido,1
10148,SPELL_FAILED_BAD_IMPLICIT_TARGETS,Não há alvo,1
10149,SPELL_FAILED_NOT_HERE,Não é possível usar isso neste local.,1
10150,SPELL_FAILED_SPELL_IN_PROGRESS,Outra ação está em andamento,1
10151,SPELL_FAILED_TOO_CLOSE,Alvo muito próximo,1
10152,SPELL_FAILED_LINE_OF_SIGHT,Alvo fora do campo de visão.,1
10153,SPELL_FAILED_NOT_READY,Ainda não recuperado,1
10154,SPELL_FAILED_NOT_KNOWN,Feitiço não aprendido,1
10155,SPELL_FAILED_INTERRUPTED,Interrompido,1
10156,SPELL_FAILED_CASTER_DEAD,Você está morto.,1
10157,SPELL_FAILED_FIZZLE,Fracassado,1
