ID,Description_lang,ModifiedCraftingCategoryID,ItemBonusTreeID,Flags,Field_9_1_0_38511_004,ItemContextOffset
106,,71,0,0,0,0
107,Define o Nível de Item de uma receita de grau 1 para 249.,83,0,0,0,4
109,,72,0,0,0,0
110,,74,0,0,0,0
111,,75,0,0,0,0
112,,73,0,0,0,0
113,,78,0,0,0,0
114,,77,0,0,0,0
115,,76,0,0,0,0
116,,79,0,0,0,0
117,,80,0,0,0,0
118,,81,0,0,0,0
119,,89,0,0,0,0
120,,90,0,0,0,0
121,,91,0,0,0,0
122,,92,0,0,0,0
123,,93,0,0,0,0
124,,94,0,0,0,0
125,,95,0,0,0,0
126,,96,0,0,0,0
127,,97,0,0,0,0
128,,98,0,0,0,0
129,,99,0,0,0,0
130,,100,0,0,0,0
131,,101,0,0,0,0
132,,102,0,0,0,0
133,,103,0,0,0,0
134,,104,0,0,0,0
136,,106,0,0,0,0
137,,492,0,0,0,0
138,,108,0,0,0,0
139,,109,0,0,0,0
140,,110,0,0,0,0
141,,111,0,0,0,0
142,,112,0,0,0,0
144,,114,0,0,0,0
145,,115,0,0,0,0
146,,116,0,0,0,0
148,,118,0,0,0,0
149,,119,0,0,0,0
150,,120,0,0,0,0
151,,121,0,0,0,0
152,,122,0,0,0,0
153,,123,0,0,0,0
154,,124,0,0,0,0
155,Aumenta a Perícia de Inspiração bônus em $ev1%.,125,0,1,0,0
156,Aumenta $en1 em $ev1 e $en2 em $ev2%.,126,0,1,0,0
157,"Você tem $ev1% a mais de chance de melhorar em sua profissão, mas a Dificuldade da Receita aumentou em $ev2.",127,0,0,0,0
158,Aumenta $en1 em $ev1 e $en2 em $ev2.,128,0,0,0,0
159,Aumenta $en1 em $ev1 e $en2 em $ev2.,129,0,0,0,0
160,Aumenta em 50% a duração das poções das Ilhas do Dragão e adiciona Único-equipado: Adornado (2).,130,3599,0,0,0
161,"Aumenta a duração de Bem Alimentado das refeições nas Ilhas do Dragão em 100%, e agora elas persistem após a morte.",131,3598,0,0,0
163,Increases armor by x and reduces durability loss of this armor piece. (DNT),85,0,0,0,0
164,Concede $ev1 de $en1.,133,0,0,0,0
165,Concede $ev1 de $en1.,134,0,0,0,0
166,Garante Acerto Crítico e Aceleração.,135,3725,1,0,0
168,,57,0,0,0,0
169,,57,0,0,0,0
170,,57,0,0,0,0
171,,156,0,0,0,0
172,,157,0,0,0,0
173,,158,0,0,0,0
174,,159,0,0,0,0
175,,160,0,0,0,0
176,,161,0,0,0,0
177,,162,0,0,0,0
178,,139,0,0,0,0
179,,137,0,0,0,0
180,,138,0,0,0,0
181,,140,0,0,0,0
182,,141,0,0,0,0
183,,144,0,0,0,0
184,,142,0,0,0,0
185,,143,0,0,0,0
186,,145,0,0,0,0
187,,146,0,0,0,0
188,,147,0,0,0,0
189,,154,0,0,0,0
191,,0,0,0,0,0
192,,149,0,0,0,0
193,,151,0,0,0,0
194,,155,0,0,0,0
195,,163,0,0,0,0
196,"Você tem $ev1% a mais de chance de melhorar em Escrivania, mas a Dificuldade da Receita aumenta em $ev2.",152,0,0,0,0
197,Aumenta em $ev1% e $en2 em $ev2 a Perícia de Inspiração bônus.,153,0,0,0,0
198,,170,0,0,0,0
199,,171,0,0,0,0
200,,172,0,0,0,0
201,,173,0,0,0,0
203,,175,0,0,0,0
204,,176,0,0,0,0
205,"Você tem $ev1% a mais de chance de melhorar em Joalheria, mas a Dificuldade da Receita aumentou em $ev2.",364,0,1,0,0
206,Aumenta em $ev1% e $en2 em $ev2 a Perícia de Inspiração bônus.,365,0,0,0,0
207,"Você tem $ev1% a mais de chance de melhorar em Alfaiataria, mas a Dificuldade da Receita aumentou em $ev2.",366,0,0,0,0
208,Aumenta a Perícia de Inspiração bônus em $ev1% e $en2 em $ev2%.,367,0,0,0,0
209,Aumenta em $ev1% os reagentes salvos com Desenvoltura.,368,0,0,0,0
210,,369,0,0,0,0
211,,370,0,0,0,0
212,,371,0,0,0,0
213,"Acima de 90% dos pontos de vida, ganha Maestria. Também adiciona Único-equipado: Adornado (2).",372,3843,0,0,0
214,,373,0,0,0,0
215,Seus feitiços às vezes provocam uma onda no tempo. Também adiciona Único-equipado: Adornado (2).,374,3850,0,0,0
216,,375,0,0,0,0
217,,376,0,0,0,0
218,,377,0,0,0,0
219,,378,0,0,0,0
220,,379,0,0,0,0
221,,380,0,0,0,0
222,Garantia de Versatilidade e Aceleração.,390,3742,1,0,0
223,Garantia de Maestria e Aceleração.,389,3743,1,0,0
224,Garantia de Versatilidade e Maestria.,388,3744,1,0,0
225,Garantia de Acerto Crítico e Maestria.,391,3741,1,0,0
226,Garantia de Versatilidade e Acerto Crítico.,392,3745,1,0,0
227,Ataques físicos às vezes causam dano físico extra. Também adiciona Único-equipado: Adornado (2).,394,3747,0,0,0
228,Imbui o item com a essência da decomposição. Também adiciona Único-equipado: Adornado (2).,393,3749,0,0,0
229,,395,0,0,0,0
230,Coloque este delicioso ingrediente secreto na sua receita para aumentar a quantidade de porções produzidas.,396,0,0,0,0
232,,399,0,0,0,0
233,Definir nível de item com base na qualidade de criação (395 - 408).,84,3793,0,0,0
234,Definir nível de item com base na qualidade de criação (408 - 421).,84,3794,0,0,0
235,"Definir nível de item com base na qualidade de criação (330 - 343), adicionar Vinculado à Alma e Nível Requerido 64.",88,3795,0,0,0
236,"Definir nível de item com base na qualidade de criação (343 - 356), adicionar Vinculado à Alma e Nível Requerido 70.",400,3796,0,0,0
237,"Definir nível de item com base na qualidade de criação (356 - 369), adicionar Vinculado à Alma e Nível Requerido 70.",400,3797,0,0,0
238,"Definir nível de item com base na qualidade de criação (369 - 382), adicionar Vinculado à Alma e Nível Requerido 70.",400,3798,0,0,0
239,Cortes precisos garantem porções perfeitas sem desperdício. Você ganha $ev1 de $en1 com esta receita.,403,0,0,0,0
240,Uma salada saudável e farta para garantir que haja sobras. Você ganha $ev1 de $en1 com este prato.,404,0,0,0,0
241,,405,0,0,0,0
242,,408,0,0,0,0
243,,407,0,0,0,0
244,,409,0,0,0,0
245,,406,0,0,0,0
246,,410,0,0,0,0
247,,411,0,0,0,0
248,,412,0,0,0,0
249,,413,0,0,0,0
250,,443,3805,0,0,0
251,,442,3806,0,0,0
252,,422,3807,0,0,0
253,,445,3808,0,0,0
254,,444,3809,0,0,0
255,,426,0,0,0,0
256,,427,0,0,0,0
257,,414,0,0,0,0
258,,415,0,0,0,0
259,,416,0,0,0,0
260,,417,0,0,0,0
261,,418,0,0,0,0
262,,419,0,0,0,0
263,,420,0,0,0,0
264,Substitui Atributo Aleatório por Inspiração.,429,3810,0,0,0
265,,430,0,0,0,0
266,,431,0,0,0,0
267,Reduz em 15% a probabilidade de mau funcionamento do faz-tudo dese dispositivo.,432,3811,0,0,0
268,Gambiarras colocadas neste dispositivo não podem mais dar defeitos catastróficos.,433,3812,0,0,0
269,A gambiarra encaixada neste dispositivo às vezes desaloja a bateria em vez de dar defeito.,434,3815,0,0,0
270,Aloca os atributos secundários de óculos ou braçadeiras criados por Engenharia para Acerto Crítico.,435,3878,0,0,0
271,Aloca os atributos secundários de óculos ou braçadeiras criados por Engenharia para Aceleração.,436,3877,0,0,0
272,Aloca os atributos secundários de óculos ou braçadeiras criados por Engenharia para Maestria.,437,3879,0,0,0
273,Aloca os atributos secundários de óculos ou braçadeiras criados por Engenharia para Versatilidade.,438,3880,0,0,0
274,"Você tem $ev1% a mais de chance de melhorar em Engenharia, mas a Dificuldade da Receita aumenta em $ev2.",439,0,0,0,0
275,Aumenta $en1 em $ev1 e $en2 em $ev2.,440,0,0,0,0
276,"Ao se curar, às vezes você dispara um Dardo de Cura. Também adiciona Único-equipado: Adornado (2).",441,3834,0,0,0
278,Substitui Atributo Aleatório por Desenvoltura.,450,3881,0,0,0
279,Substitui Atributo Aleatório por Multicriação.,451,3882,0,0,0
280,Substitui Atributo Aleatório por Velocidade de Criação.,452,3883,0,0,0
281,Substitui Atributo Aleatório por Finesse.,453,3884,0,0,0
282,Substitui Atributo Aleatório por Percepção.,454,3885,0,0,0
283,Substitui Atributo Aleatório por Aptidão.,455,3886,0,0,0
284,,424,0,0,0,0
285,,425,0,0,0,0
287,Altera a aparência de uma arma criada a partir da Ferraria de Draenor para algo mais impressionante.,459,3986,0,0,0
288,Altera a aparência de uma arma criada a partir da Ferraria de Draenor para algo realmente extraordinário.,459,3987,0,0,0
289,Altera a aparência de uma armadura criada a partir da Ferraria de Draenor para algo mais impressionante.,460,3986,0,0,0
290,Altera a aparência de uma armadura criada a partir da Ferraria de Draenor para algo realmente extraordinário.,460,3987,0,0,0
291,Altera a aparência de óculos criados a partir da Engenharia de Draenor para algo mais impressionante.,461,3986,0,0,0
292,Altera a aparência de óculos criados a partir da Engenharia de Draenor para algo realmente extraordinário.,461,3987,0,0,0
293,Altera a aparência de armas de fogo criadas a partir da Engenharia de Draenor para algo mais impressionante.,462,3986,0,0,0
294,Altera a aparência de armas de fogo criadas a partir da Engenharia de Draenor para algo realmente extraordinário.,462,3987,0,0,0
295,Altera a aparência de uma armadura criada a partir da Couraria de Draenor para algo mais impressionante.,463,3986,0,0,0
296,Altera a aparência de uma armadura criada a partir da Couraria de Draenor para algo realmente extraordinário.,463,3987,0,0,0
297,Altera a aparência de uma armadura criada a partir da Alfaiataria de Draenor para algo mais impressionante.,464,3986,0,0,0
298,Altera a aparência de uma armadura criada a partir da Alfaiataria de Draenor para algo realmente extraordinário.,464,3987,0,0,0
299,Altera a aparência de armas criadas a partir da Escrivania de Draenor para algo mais impressionante.,465,3986,0,0,0
300,Altera a aparência de armas criadas a partir da Escrivania de Draenor para algo realmente extraordinário.,465,3987,0,0,0
302,"Concede a seus equipamentos criados uma melhoria imperceptível, mas completamente real.",467,4049,0,0,0
303,Aumenta o nível do item para 450 em Arenas e Campos de Batalha.,468,4076,0,0,0
304,Aumenta o nível do item para 450 em Arenas e Campos de Batalha.,469,4076,0,0,0
305,Aumenta o nível do item para 450 em Arenas e Campos de Batalha.,470,4076,0,0,0
306,Aumenta o nível do item para 437 em Arenas e Campos de Batalha.,471,4077,0,0,0
307,Aumenta o nível do item para 437 em Arenas e Campos de Batalha.,472,4077,0,0,0
308,Aumenta o nível do item para 437 em Arenas e Campos de Batalha.,473,4077,0,0,0
309,Definir nível de item inicial com base na qualidade de criação (382-395) e marcar como Criação com Engenhosidade.,474,4107,0,0,0
310,Definir nível de item inicial com base na qualidade de criação (411-424) e marcar como Criação com Chama Sombria.,475,4108,0,0,0
311,"Definir nível de item com base na qualidade de criação (382 - 395), adicionar Vinculado à Alma e Nível Requerido 70.",400,4111,0,0,0
312,Definir nível de item com base na qualidade de criação (395 - 408).,400,4112,0,0,0
313,Definir nível de item com base na qualidade de criação (424-437).,476,4113,0,0,0
314,Definir nível de item com base na qualidade de criação (408 - 418).,476,4114,0,0,0
315,Definir nível de item com base na qualidade de criação (434 - 444).,476,4115,0,0,0
316,Definir nível de item com base na qualidade de criação (434 - 447).,476,4116,0,0,0
317,Causar dano pode gerar dano cumulativo extra de Chama Sombria. Também adiciona Único-equipado: Adornado (2).,477,4118,0,0,0
318,Fica potencializado ao ser interrompido fora de um lançamento. Também adiciona Único-equipado: Adornado (2).,478,4129,0,0,0
319,Sofrer efeitos que prejudicam o movimento aumenta o dano. Também adiciona Único-equipado: Adornado (2).,479,4135,0,0,0
320,,480,0,0,0,0
321,Reduz sua velocidade de queda por 10 s. Só pode ser usado nas Ilhas do Dragão.,481,4152,0,0,0
323,Aprimora suas Bandagens das Ilhas do Dragão. Só pode ser usado nas Ilhas do Dragão.,483,4153,0,0,0
324,,487,3481,0,0,0
325,,487,4165,0,0,0
326,,488,4010,0,0,0
327,,488,4166,0,0,0
328,,486,0,0,0,0
329,Set starting Item Level based on Crafting Quality (450-463) and mark as Dream Crafted.,490,4183,0,0,0
330,Set Item Level based on Crafting Quality (463-476).,491,4184,0,0,0
331,Set Item Level based on Crafting Quality (473-486).,491,4185,0,0,0
332,Set Item Level based on Crafting Quality (434-447).,400,4188,0,0,0
334,Feitiços e habilidades podem conceder atributos secundários. Adiciona Único-equipado: Adornado (2).,493,4226,0,0,0
335,Aumenta o nível do item para 476 em Arenas e Campos de Batalha.,494,4234,0,0,0
336,Aumenta o nível do item para 476 em Arenas e Campos de Batalha.,496,4234,0,0,0
337,Aumenta o nível do item para 476 em Arenas e Campos de Batalha.,498,4234,0,0,0
338,Aumenta o nível do item para 489 em Arenas e Campos de Batalha.,495,4235,0,0,0
339,Aumenta o nível do item para 489 em Arenas e Campos de Batalha.,497,4235,0,0,0
340,Aumenta o nível do item para 489 em Arenas e Campos de Batalha.,499,4235,0,0,0
341,Concede Acerto Crítico cumulativo acima de 70% da vida. Adiciona Único-equipado: Adornado (2).,500,4237,0,0,0
345,,505,4281,0,0,0
346,,505,4214,0,0,0
347,"Suas habilidades de cura têm chance de vincular você a um aliado, concedendo Versatilidade a ambos, dependendo da distância. Também adiciona Único-equipado: Embelezado (2).",507,4290,0,0,0
