ID,Name_lang,SafeLocID,PlayerConditionID,Flags,Field_8_2_0_30080_005,Field_8_2_0_30080_006,WaypointMapVolumeID
70,Tomar o barco do Porto de Menethil até a Baía das Adagas,7330,924,0,0,0,0
71,Tomar o barco da Baía das Adagas até o Porto de Menethil,7331,924,0,0,0,0
72,Tomar o barco da Angra do Butim até a Vila Catraca,7332,0,0,0,0,0
73,Tomar o barco da Vila Catraca até a Angra do Butim,7333,0,0,0,0,0
74,Tomar o barco de Unu'pe até o Porto Moa'ki,7334,0,0,0,0,0
75,Tomar o barco do Porto Moa'ki até Unu'pe,7335,0,0,0,0,0
76,Tomar o barco do Porto Moa'ki até Kamagua,7336,0,0,0,0,0
77,Tomar o barco de Kamagua até o Porto Moa'ki,7337,0,0,0,0,0
78,Entrar no Sacrário dos Teurgos,7338,924,1,0,0,0
79,Entrar no Metrô Correfundo,7339,924,0,1,0,0
80,Saída para Ventobravo,7340,924,0,2,0,0
81,Porto de Boralus,7344,924,0,2,0,0
82,Falar com o Mestre de Doca para ir até Boralus,7345,924,0,1,0,0
83,Falar com o Mestre de Doca para ir até Boralus,7346,924,0,1,0,0
84,Tomar o barco de Vol'dun até Boralus,7347,924,0,1,0,0
85,Usar o Portal Negro para ir a Draenor,7348,69532,0,1,0,0
86,"Portal Negro para Escudo Tonante, Ashran",7349,33093,2,2,0,0
87,Portal Negro para Vale da Lua Negra,7350,924,2,2,0,0
88,Portal Negro para Ataque a Tanaan,7351,87481,0,2,0,0
89,Portal Negro para Península Fogo do Inferno,7352,0,0,2,0,0
90,Usar o Portal Negro para ir à Barreira do Inferno,7353,0,0,1,0,0
91,"Barreira do Inferno, Portal Negro",7348,0,0,2,0,0
92,Usar o Portal Negro para ir a Terralém,7348,69535,0,1,0,0
93,Usar o portal da Vindicaar para Dalaran,7354,0,0,1,0,0
94,Usar o portal da Vindicaar para Dalaran,7355,0,0,1,0,0
95,Usar o portal da Vindicaar para Dalaran,7356,0,0,1,0,0
96,"Plataforma de Krasus, Dalaran",7357,0,0,2,0,0
97,Entrada de Altaforja,7358,924,1,0,0,0
98,"Wizard's Sanctum, Portal to Shattrath [DNT TEMP]",7294,70119,1,1,0,0
99,Usar o portal do Santuário Ocidental da Terra até o Monte Hyjal,7386,37427,0,1,0,0
100,Usar o portal de Nordrassil até Orgrimmar,7387,923,0,1,0,0
101,Reduto do Desbravador,7388,923,0,2,0,0
102,Usar o portal do Santuário Ocidental da Terra até o Geodomo,7389,37429,0,1,0,0
103,Geodomo,7390,923,0,2,0,0
104,Usar o portal do Templo da Terra até Orgrimmar,7391,923,0,1,0,0
105,Usar o portal do Santuário Ocidental da Terra até o Planalto do Crepúsculo,7392,37428,0,1,0,0
106,Planalto do Crepúsculo,7393,923,0,2,0,0
107,Usar o portal do Porto Presa do Dragão até Orgrimmar,7394,76948,0,1,0,0
108,Santuário Ocidental da Terra,7395,923,0,2,0,0
109,Usar o portal do Santuário Ocidental da Terra até Uldum,7396,37426,0,1,0,0
110,Usar o portal do Santuário Ocidental da Terra até Vashj'ir,7397,57341,0,1,0,0
111,Vashj'ir,7398,923,0,2,0,0
112,Usar o portal do Santuário Ocidental da Terra até Tol Barad,7399,923,0,1,0,0
113,Tol Barad,7400,923,0,2,0,0
114,Usar o portal do Domínio do Grito Infernal até Orgrimmar,7401,923,0,1,0,0
115,Usar o portal do Reduto do Desbravador até Luaprata,7402,923,0,1,0,0
116,Luaprata,7403,923,0,2,0,0
117,Usar o portal da Torre Solfúria até Orgrimmar,7404,923,0,1,0,0
118,Usar o Orbe da Translocação no Sanctum Sanctorum para ir à Cidade Baixa,7405,923,0,1,0,0
119,Clareiras de Tirisfal,7406,923,0,2,0,0
120,Usar o portal do Reduto do Desbravador até Shattrath,7407,6289,0,1,0,0
121,Usar o portal do Terraço da Luz até a Orgrimmar,7408,923,0,1,0,0
122,Usar o portal do Reduto do Desbravador até Ashran,7409,67336,0,1,0,0
123,"Ashran, Lança de Guerra",7410,923,2,2,0,0
124,Usar o portal de Escudo Tonante até Selva de Tanaan,7411,33077,0,1,0,0
125,Usar o portal da Vigília do Leão até Ashran,7412,33077,0,1,0,0
126,Usar o portal da Torre dos Elementos até Orgrimmar,7413,923,0,1,0,0
127,Usar o portal de Vol'mar até Ashran,7414,33174,0,1,0,0
128,Usar o portal de Lança de Guerra até Selva de Tanaan,7415,32338,0,1,0,0
129,Usar o portal do Reduto do Desbravador até Azsuna,7416,67394,0,1,0,0
130,Usar o portal do Palácio Desabado até Orgrimmar,7417,923,0,1,0,0
131,Azsuna,7417,923,0,2,0,0
132,Usar o portal do Reduto do Desbravador até Zuldazar,7418,67389,0,1,0,0
133,"Zuldazar, Salão dos Antigos Caminhos",7419,923,0,2,0,0
134,Usar o portal do Salão dos Antigos Caminhos até Luaprata,7420,923,0,1,0,0
135,Usar o portal do Salão dos Antigos Caminhos até Orgrimmar,7421,74271,0,1,0,0
136,Usar o portal do Salão dos Antigos Caminhos até Penhasco do Trovão,7422,923,0,1,0,0
137,"Penhasco do Trovão, Poços das Visões",7423,923,0,2,0,0
138,Usar o portal do Salão dos Antigos Caminhos até Silithus,7424,57388,0,1,0,0
139,Usar o portal do Acampamento de Magni até Zuldazar,7425,57388,0,1,0,0
140,Usar o portal do Reduto do Desbravador até a Floresta de Jade,7426,67388,0,1,0,0
141,Aldeia do Mel,7427,923,0,2,0,0
142,Usar o portal da Aldeia do Mel até Orgrimmar,7427,923,0,1,0,0
143,Usar o portal do Santuário das Duas Luas até Orgrimmar,7428,923,0,1,0,0
144,Usar o portal do Reduto do Desbravador até a Floresta do Canto Cristalino,7429,76876,0,1,0,0
145,Floresta do Canto Cristalino,7431,923,0,2,0,0
146,Usar o portal do Santuário Fendessol até Orgrimmar,7434,923,0,1,0,0
147,Usar o portal de Orgrimmar até a Cidade Baixa,7437,923,0,1,0,0
148,Tomar o zepelim de Orgrimmar até a Selva do Espinhaço,7438,923,0,0,0,0
149,Tomar o zepelim do Acampamento Grom'gol até Orgrimmar,7439,923,0,0,0,0
150,Tomar o zepelim de Orgrimmar até a Tundra Boreana,7440,923,0,0,0,0
151,Tomar o zepelim da Fortaleza Brado Guerreiro até Orgrimmar,7441,923,0,0,0,0
152,Usar o portal da Degraus do Destino para Orgrimmar,7443,923,0,1,0,0
153,Usar o portal da sua guarnição até Ashran,7444,28959,0,1,0,0
154,Usar o portal da sua guarnição até Ashran,7445,28958,0,1,0,0
155,O Porto de Zuldazar,7446,923,0,2,0,0
156,Falar com o Mestre de Doca para ir até Zuldazar,7447,923,0,1,0,0
157,Falar com o Mestre de Doca para ir até Zuldazar,7448,923,0,1,0,0
158,Falar com o Mestre de Doca para ir até Zuldazar,7449,923,0,1,0,0
159,Usar o Portal Negro para ir a Draenor,7348,70212,0,1,0,0
160,Portal Negro para Serra Fogofrio,7450,923,2,2,0,0
161,"Portal Negro para Lança de Guerra, Ashran",7459,33093,2,2,0,0
162,Entrada do Metrô Correfundo,7339,924,0,2,0,0
163,Saída do Metrô Correfundo,7318,924,0,2,0,0
164,"Barco para Porto de Boralus, Estreito Tiragarde",7325,924,0,2,0,0
165,Saída do Barco de Ventobravo,7326,924,0,2,0,0
166,Usar a saída para Ventobravo,7340,924,0,1,0,0
167,Usar a saída para Altaforja,7319,924,0,1,0,0
168,Usar o portal de Mezzamar até Boralus,7484,69813,0,1,0,0
169,Usar o Portal de Sacrário dos Sábios até Nazjatar,7485,70647,0,1,0,0
170,"Sacrário dos Sábios, Portal para Nazjatar",7485,70647,0,2,0,0
171,Portal para Boralus,7484,69813,0,2,0,0
172,Usar o portal de Mezzamar até Boralus,7484,69813,1,1,0,0
173,Usar o portal do Salão dos Antigos Caminhos até Nazjatar,7488,70647,0,1,0,0
174,Usar o portal de Nova Morada até Zuldazar,7489,70274,0,1,0,0
175,Portal para Zuldazar,7489,70274,0,2,0,0
176,Usar o submarino de Zuldazar a Gnomecan,7491,69452,0,1,0,0
177,Capitã Krooz,7491,69452,0,2,0,0
178,"Baía do Prospecto, Gnomecan",7492,923,0,2,0,0
179,Usar o submarino de Gnomecan a Zuldazar,7493,70284,0,1,0,0
180,Usar o portal do Santuário Correventos até Orgrimmar,7494,923,0,1,0,0
181,Tomar o Lamento da Banshee até Kul Tiraz,7495,5703,1,0,0,0
182,Tomar o Redenção do Vento até Zandalar,7496,5703,1,0,0,0
183,Tomar o Redenção do Vento até Nazmir,7496,61891,0,1,0,0
184,Tomar o Redenção do Vento até Vol'dun,7496,61797,0,1,0,0
185,Tomar o Redenção do Vento até Zuldazar,7496,61892,0,1,0,0
186,Tomar o Lamento da Banshee até o Estreito Tiragarde,7495,75528,0,1,0,0
187,Tomar o Lamento da Banshee até Drustvar,7495,61897,0,1,0,0
188,Tomar o Lamento da Banshee até o Vale Trovamare,7495,61723,0,1,0,0
189,Tomar o Lamento da Banshee até o Estreito Tiragarde,7497,75530,0,2,0,0
190,Tomar o Lamento da Banshee até o Vale Trovamare,7498,61723,0,2,0,0
191,Tomar o Lamento da Banshee até Drustvar,7499,61897,0,2,0,0
192,Tomar o Redenção do Vento até Zuldazar,7500,61892,0,2,0,0
193,Tomar o Redenção do Vento até Nazmir,7501,61891,0,2,0,0
194,Tomar o Redenção do Vento até Vol'dun,7502,61797,0,2,0,0
195,Usar o portal do Acampamento de Magni até Zuldazar,7425,923,0,2,0,0
196,Usar o portal do Sacrário dos Sábios até Silithus,7517,57389,0,1,0,0
197,Usar o portal do Acampamento de Magni até Zuldazar,7518,924,0,2,0,0
198,Usar o portal do Acampamento de Magni até Tiragarde,7519,57389,0,1,0,0
199,Sacrário dos Sábios,7520,924,0,2,0,0
202,"Ashran, Escudo Tonante",7300,0,0,2,0,0
203,Usar o portal do Reduto do Desbravador até as Cavernas do Tempo,7656,112273,16,1,0,0
204,Usar o portal das Cavernas do Tempo até Orgrimmar,7657,130569,16,1,0,0
205,Usar o portal do Sacrário dos Teurgos até as Cavernas do Tempo,7659,924,4,1,10,0
207,Cavernas do Tempo,7655,0,16,2,0,0
208,Usar o portal das Cavernas do Tempo até Ventobravo,7658,130571,0,1,0,0
209,Usar o portal de Ventobravo até Darnassus,7660,924,0,1,0,0
210,Usar o portal da Vila de Rut'theran até Ventobravo,7661,924,0,1,0,0
211,"Costa Negra, Portal para Darnassus",7662,924,0,2,0,0
212,Usar o portal do Reduto do Desbravador até Zuldazar,7676,67389,1,1,0,0
213,Usar o portal de Clareira de Tirisfal até Orgrimmar,7894,77256,0,1,0,0
214,Usar o portal de Clareira de Tirisfal até Selva do Espinhaço,7895,77256,0,1,0,0
215,Usar o portal de Clareira de Tirisfal até Fiorde Uivante,7896,77256,0,1,0,0
216,Fiorde Uivante,7897,923,0,2,0,0
217,Selva do Espinhaço,7898,923,0,2,0,0
218,Usar o portal do Reduto do Desbravador para Oribos,8017,79400,0,1,0,0
219,Usar o portal do Sacrário dos Teurgos para Oribos,8018,79400,4,1,10,0
220,"Sacrário dos Teurgos, Portal para Oribos",8019,924,0,2,0,0
221,"Sacrário dos Teurgos, Portal para Oribos",8020,923,0,2,0,0
222,Cria um portal para Ventobravo,0,81254,8,1,0,0
223,Cria um portal para Altaforja,0,81255,8,1,0,0
224,Cria um portal para Darnassus,0,81256,8,1,0,0
225,Cria um portal para a Exodar,0,81257,8,1,0,0
226,Cria um portal para Theramore,0,81258,8,1,0,0
227,Criar um portal para Orgrimmar,0,81259,8,1,0,0
228,Cria um portal para a Cidade Baixa,0,81260,8,1,0,0
229,Cria um portal para o Penhasco do Trovão,0,81261,8,1,0,0
230,Cria um portal para Luaprata,0,81262,8,1,0,0
231,Cria um portal para Pedregal,0,81263,8,1,0,0
232,Cria um portal para Shattrath,0,81264,8,1,0,0
233,Cria um portal para Shattrath,0,81265,8,1,0,0
234,Cria um portal para Dalaran – Nortúndria,0,81266,8,1,0,0
235,Cria um portal para Tol Barad,0,81267,8,1,0,0
236,Cria um portal para Tol Barad,0,81268,8,1,0,0
237,Cria um portal para Dalaran – Ancestral,0,81269,8,1,0,0
238,Cria um portal para o Vale das Flores Eternas,0,81270,8,1,0,0
239,Cria um portal para o Vale das Flores Eternas,0,81271,8,1,0,0
240,Cria um portal para Escudo Tonante,0,81272,8,1,0,0
241,Cria um portal para Lança de Guerra,0,81273,8,1,0,0
242,Portal para o Salão do Guardião,0,81275,8,1,0,0
243,Cria um portal para Dalaran – Ilhas Partidas,0,81276,8,1,0,0
244,Cria um portal para Boralus,0,81277,8,1,0,0
245,Cria um portal para Dazar'alor,0,81278,8,1,0,0
246,Ventobravo,8207,81254,0,2,0,0
247,Altaforja,8208,81255,0,2,0,0
248,Darnassus,8209,81256,0,2,0,0
249,Exodar,8210,81257,0,2,0,0
250,Theramore,8211,81258,0,2,0,0
251,Shattrath,8212,81264,0,2,0,0
252,Dalaran – Nortúndria,8213,81266,0,2,0,0
253,Tol Barad,8214,81267,0,2,0,0
254,Dalaran – Ancestral,8215,81269,0,2,0,0
255,Vale das Flores Eternas,8216,81270,0,2,0,0
256,Escudo Tonante,8217,81272,0,2,0,0
257,Salão do Guardião,8218,81275,0,2,0,0
258,Dalaran – Ilhas Partidas,8219,81276,0,2,0,0
259,Boralus,8220,81277,0,2,0,0
260,Orgrimmar,8221,81259,0,2,0,0
261,Cidade Baixa,8222,81260,0,2,0,0
262,Penhasco do Trovão,8223,81261,0,2,0,0
263,Luaprata,8224,81262,0,2,0,0
264,Pedregal,8225,81263,0,2,0,0
265,Shattrath,8226,81265,0,2,0,0
266,Tol Barad,8227,81268,0,2,0,0
267,Vale das Flores Eternas,8228,81271,0,2,0,0
268,Lança de Guerra,8229,81273,0,2,0,0
269,Dazar'alor,8230,81278,0,2,0,0
270,Vá da Arena da Transferência para a Gorja,8323,93068,16,1,0,0
271,Gorja,8324,93068,16,2,0,0
272,Use a Pedra de Pórtico para Oribos,8342,80945,4,1,0,0
273,Oribos,8343,0,16,2,0,0
274,Revendreth,8355,0,16,2,0,0
275,Maldraxxus,8357,0,16,2,0,0
276,Entre na Thanator pelo portal de entrada,8452,87423,0,1,0,0
277,Sair da Thanator pela porta de saída,8451,83810,0,1,0,0
278,Sair da Thanator pela porta de saída,8454,83810,16,2,0,0
279,Entre na Thanator pelo portal de entrada,8455,87423,0,2,0,0
280,Usar o Portal Negro para ir a Terralém,7348,0,0,1,0,0
281,Usar o portal de Oribos até Ventobravo,8460,87609,0,1,0,0
282,Oribos,8461,87609,0,2,0,0
283,Usar o portal de Ventobravo até Oribos,8460,87609,0,1,0,0
284,Usar o portal de Oribos até Orgrimmar,8463,87617,0,1,0,0
285,Oribos,8464,87617,0,2,0,0
286,Usar o portal de Orgrimmar até Oribos,8465,87617,0,1,0,0
287,Criar um portal para Oribos,0,88449,8,1,0,0
288,Oribos - Terras Sombrias,8475,88449,0,2,0,0
289,Maldraxxus,8486,0,16,2,0,0
290,Maldraxxus,8487,0,16,2,0,0
291,Use o Teleportador de Fluxo Anímico no Refúgio de Ve'nari para ir para Korthia,8756,0,17,1,0,0
292,Use o Teleportador de Fluxo Anímico no Refúgio de Ve'nari para ir para Korthia,8757,0,17,2,0,0
293,Use a Pedra de Pórtico no Repouso do Guardião para ir para Oribos,8758,93069,4,1,0,0
294,Use a Pedra de Pórtico no Repouso do Guardião para ir para Oribos,8759,0,16,2,0,0
295,Use o portal para Korthia na Arena da Transferência,8759,93068,16,1,0,0
296,Use o portal para Korthia na Arena da Transferência,8758,93068,16,2,0,0
297,Pegar o portal para Zereth Mortis na Arena da Transferência,9138,94989,4,1,0,0
298,Pegar o portal para Zereth Mortis na Arena da Transferência,9139,0,0,2,0,0
299,Pegar a Pedra de Pórtico na Caverna Geométrica para Oribos,9139,0,0,1,0,0
300,Pegar a Pedra de Pórtico na Caverna Geométrica para Oribos,9138,0,0,2,0,0
301,Falar com Tal-Inara em Oribos para viajar para Zereth Mortis,9174,94561,4,1,0,0
302,Usar o portal das Ruínas de Lordaeron até Orgrimmar,9233,97144,0,1,0,0
303,Usar o portal das Ruínas de Lordaeron até a Selva do Espinhaço,9234,97144,0,1,0,0
304,Usar o portal das Ruínas de Lordaeron até o Fiorde Uivante,9235,97144,0,1,0,0
305,Pegar o barco de Ventobravo até a Costa Desperta,9501,924,0,1,0,0
306,Barco para a Costa Desperta,9502,924,0,2,0,0
307,Zepelim para a Costa Desperta,9503,923,0,2,0,0
308,Pegar o zepelim de Orgrimmar até a Costa Desperta,9504,923,0,1,0,0
309,Usar o portal de Orgrimmar até Valdrakken,9505,103380,0,1,0,0
310,Portal para Valdrakken,9506,103380,0,2,0,0
311,Portal para Valdrakken,9507,103379,0,2,0,0
312,Usar o portal de Ventobravo até Valdrakken,9508,103379,4,1,30,0
313,Usar o portal de Valdrakken até Ventobravo,9507,103379,0,1,0,0
314,Portal para Ventobravo,9508,103379,4,1,30,0
315,Pegar o barco da Costa Desperta até Ventobravo,9502,924,0,1,0,0
316,Barco para Ventobravo,9501,924,0,2,0,0
317,Sair do Sacrário dos Teurgos,9508,103379,4,1,30,0
318,Portal para Orgrimmar,9505,103380,0,2,0,0
319,Usar o portal de Valdrakken até Orgrimmar,9506,103380,0,1,0,0
320,Zepelim para Orgrimmar,9504,923,0,2,0,0
321,Pegar o zepelim da Costa Desperta até Orgrimmar,9503,923,0,1,0,0
322,Sair da Caverna Zaralek pelos túneis,9610,0,0,1,0,0
323,Túnel para a Chapada Ohn'ahrana,9611,0,0,2,0,0
324,Entrar na Caverna Zaralek pelos túneis,9612,0,0,1,0,0
325,Túnel para a Caverna Zaralek,9613,0,0,2,0,0
326,Cria um portal para Valdrakken,0,109942,8,1,0,0
327,Valdrakken - Ilhas do Dragão,9630,109942,0,2,0,0
328,Sair da Caverna Zaralek pelos túneis,9631,0,0,1,0,0
329,Túnel para Vasta Lazúli,9632,0,0,2,0,0
330,Sair da Caverna Zaralek pelos túneis,9633,0,0,1,0,0
331,Túnel para a Chapada Ohn'ahrana,9634,0,0,2,0,0
332,Entrar na Caverna Zaralek pelos túneis,9635,0,0,1,0,0
333,Túnel para a Caverna Zaralek,9636,0,0,2,0,0
334,Entrar na Caverna Zaralek pelos túneis,9637,0,0,1,0,0
335,Túnel para a Caverna Zaralek,9638,0,0,2,0,0
336,Portal de Dalaran para o Sacrário da Luz,9766,41396,16,1,0,0
337,Portal para o Sacrário da Luz,9767,41396,16,2,0,0
338,Portal para Dalaran,9766,41396,0,2,0,0
339,Portal do Sacrário da Luz para Dalaran,9767,41396,0,1,0,0
340,Portal de Dalaran para o Sacrário da Luz,9768,41395,16,1,0,0
341,Portal para o Sacrário da Luz,9767,41395,16,2,0,0
342,Portal do Sacrário da Luz para Dalaran,9767,41395,0,1,0,0
343,Portal para Dalaran,9768,41395,0,2,0,0
344,Pegue o portal do Ramo do Anciente para o Sonho Esmeralda,9777,0,0,1,0,0
345,Use o portal do Ramo do Anciente para sair do Sonho Esmeralda,9778,0,0,2,0,0
346,Use o portal do Ramo do Anciente para sair do Sonho Esmeralda,9779,0,0,1,0,0
347,Portal do Ramo do Anciente para o Sonho Esmeralda,9780,0,0,2,0,0
351,Usar o portal de Orgrimmar até as Ruínas de Lordaeron,7437,113979,0,1,0,0
352,Ruínas de Lordaeron,9792,113979,0,2,0,0
353,Usar o portal de Fiorde Uivante até as Ruínas de Lordaeron,9793,113979,0,1,0,0
354,Usar o portal de Grom'gol até as Ruínas de Lordaeron,7898,113979,0,1,0,0
355,Usar o portal das Ruínas de Lordaeron até Orgrimmar,9794,113979,0,2,0,0
356,Usar o portal das Ruínas de Lordaeron até o Fiorde Uivante,9795,113979,0,1,0,0
357,Usar o portal das Ruínas de Lordaeron até Grom'gol,9796,113979,0,1,0,0
360,Pegue o portal para o Baile dos Presentes,9924,116631,0,1,0,0
361,Portal para o Baile dos Presentes,9925,923,0,2,0,0
362,Portal para o Baile dos Presentes,9926,924,0,2,0,0
363,Pegue o portal para o Baile dos Presentes,9927,116631,0,1,0,0
364,Pegue o portal para o Baile dos Presentes,9928,116631,0,1,0,0
365,Pegue o portal para o Baile dos Presentes,9929,116631,0,1,0,0
366,Pegue o portal para o Baile dos Presentes,9930,116631,0,1,0,0
367,Pegue o portal para o Baile dos Presentes,9931,116631,0,1,0,0
368,Pegue o portal para o Baile dos Presentes,9932,116631,0,1,0,0
369,Pegar o portal de Valdrakken para o Sonho Esmeralda,9945,0,0,1,0,0
370,Usar o portal de Bel'ameth até Ventobravo,9950,924,0,1,0,0
371,Portal para Ventobravo,9951,924,0,2,30,0
372,Usar o portal de Ventobravo até Bel'ameth,9951,924,0,1,0,0
373,Portal para Bel'ameth,9950,924,0,2,30,0
374,Usar o portal de Bel'ameth até a Costa Negra,9952,924,0,1,0,0
375,Portal para a Costa Negra,9953,924,0,2,0,0
376,Usar o portal da Costa Negra até Bel'ameth,9954,924,4,1,0,0
377,Portal para Bel'ameth,9792,924,0,2,0,0
378,Usar o portal de Bel'ameth até o Monte Hyjal,9955,4383,0,1,0,0
379,Portal para o Monte Hyjal,9956,4383,0,2,0,0
380,Usar o portal do Monte Hyjal até Bel'ameth,9957,4383,0,1,0,0
381,Portal para Bel'ameth,9958,4383,0,2,0,0
382,Usar o portal de Amirdrassil até o Domínio de Plumaluna,9963,924,0,1,0,0
383,Portal para Val'sharah,9960,924,0,2,0,0
384,Usar o portal de Val'sharah até Bel'ameth,9961,924,0,1,0,0
385,Portal para Bel'ameth,9962,924,0,2,0,0
386,Portal para o Domínio de Plumaluna,9964,924,0,2,0,0
387,Usar o portal do Domínio de Plumaluna até Bel'ameth,9965,924,0,1,0,0
388,Portal para Bel'ameth,9966,924,0,2,0,0
389,Use o portal de Dornogal para Orgrimmar,10073,120899,0,1,0,0
390,Use o portal de Dornogal para Ventobravo,10074,120900,0,1,0,0
391,Portal para Orgrimmar,10075,120899,0,2,0,0
392,Use o portal de Orgrimmar para Dornogal,10076,120899,0,1,0,0
393,Portal para Dornogal,10077,120899,0,2,0,0
394,Portal para Ventobravo,10078,120900,0,2,0,0
395,Use o portal de Ventobravo para Dornogal,10079,120900,4,1,30,0
396,Portal para Dornogal,10080,120900,0,2,0,0
397,Crie um portal para Dornogal,0,121677,8,1,0,0
398,Dornogal - Khaz Algar,10155,121677,0,2,0,0
399,Portal para o Sonho Esmeralda,10177,0,0,2,0,0
400,Atravessar o Duto Central até a Ilha de Dorn,10196,0,50,1,0,4
401,Saia para a Ilha de Dorn,10197,0,50,2,0,4
402,Atravessar o Duto Central até o Fosso Ressonante,10194,0,50,1,0,1
403,Saia para o Fosso Ressonante,10195,0,50,2,0,1
404,Use o portal do Pântano Vadeoso para Dalaran,10186,5793,0,1,0,0
405,Use o portal de Dalaran para o Pântano Vadeoso,10187,5793,0,2,0,0
406,Use o portal do Ermo das Serpes para Dalaran.,10188,5793,0,1,0,0
407,Use o portal de Dalaran para o Ermo das Serpes,10189,5793,0,2,0,0
408,Use o portal de Dalaran para a Garganta Abrasadora,10190,5793,0,2,0,0
