ID,Name_lang,Description_lang,ButtonText_lang,RewardDescription_lang,ContinueDescription_lang,Type,PlayerConditionID,Flags,ButtonActionType,TextureFileDataID,LfgDungeonID,QuestID,BattleMasterListID,PriorityMin,PriorityMax,CurrencyType,CurrencyQuantity,UIMapID,BonusPlayerConditionID[0],BonusPlayerConditionID[1],BonusValue[0],BonusValue[1]
41,Cordilheira das Torres de Pedra,As forças da Horda na Cordilheira das Torres de Pedra precisam da sua ajuda para expulsar os invasores da Aliança e proteger nosso povo.,Iniciar Missão,,,0,33573,0,3,236831,0,28532,0,9,10,0,0,65,33611,0,1,0
42,Selva Maleva,O Círculo Cenariano requisita seu auxílio para libertar a Selva Maleva do controle de demônios e outras criaturas corrompidas!,Iniciar Missão,,,0,33574,0,3,236763,0,28542,0,9,10,0,0,77,33612,0,1,0
43,Hibérnia,Bruna Covaneve pode ter descoberto a chave para dar cabo da ameaça dos pelursos de Hibérnia de uma vez por todas,Iniciar Missão,,,0,33575,0,3,236854,0,28545,0,9,10,0,0,83,33613,0,1,0
44,Desolação,Os bravos soldados da Horda precisam da sua ajuda para deter exércitos da Aliança e demônios ancestrais.,Iniciar Missão,,,0,33576,0,3,236742,0,28548,0,9,10,0,0,66,33614,0,1,0
45,Sertões Meridionais,"Com as recentes vitórias da Aliança nos Sertões, nossos inimigos ameaçam cortar nossas rotas de suprimento. Precisamos detê-los!",Iniciar Missão,,,0,33577,0,3,236717,0,28549,0,9,10,0,0,199,33615,0,1,0
46,Pântano Vadeoso,O Pântano Vadeoso está apinhado de inimigos dos mais diversos tipos e as forças da Aliança de lá estão perigosamente fortes.,Iniciar Missão,,,0,33578,0,3,236758,0,28554,0,9,10,0,0,70,33616,34294,1,1
47,Uldum,Textos antigos nos contam que Uldum é lar de riquezas e tesouros incomparáveis. Reivindique esses bens em nome da Horda!,Iniciar Missão,,,0,33579,0,3,409550,0,28557,0,9,10,0,0,249,33617,0,0,0
48,Terra Fantasma,Sua ajuda é necessária para rechaçar os inúmeros invasores do Flagelo e garantir a ajuda dos Renegados para combater o Flagelo.,Iniciar Missão,,,0,33580,0,3,236765,0,28560,0,9,10,0,0,95,33618,0,1,0
49,Planalto Arathi,As forças da Dama Sombria necessitam da sua ajuda para expandir os domínios da Horda e expulsar a Aliança.,Iniciar Missão,,,0,33581,0,3,236712,0,28572,0,9,10,0,0,14,33619,34630,1,1
50,Terras Agrestes,Os anões Martelo Feroz se juntaram oficialmente à Aliança. Eles têm que ser derrotados!,Iniciar Missão,,,0,33582,0,3,236780,0,28574,0,9,10,0,0,26,33620,34631,1,1
51,Terras Pestilentas Ocidentais,As tropas da Aliança estão avançando em direção às ruínas de Andorhal. Detenha-os antes que estabeleçam uma base lá!,Iniciar Missão,,,0,33583,0,3,236851,0,28575,0,9,10,0,0,22,33621,34629,1,1
52,Terras Pestilentas Orientais,A Cruzada Argêntea reforçou sua presença nas Terras Pestilentas Orientais e precisa da sua ajuda para consolidar suas vitórias.,Iniciar Missão,,,0,33584,0,3,236760,0,28577,0,9,10,0,0,23,33622,34627,1,1
53,Ermos,A Aliança está desesperada para se estabelecer nos Ermos. Impeça isso a qualquer custo!,Iniciar Missão,,,0,33585,0,3,236716,0,28580,0,9,10,0,0,15,33623,0,1,0
54,Garganta Abrasadora,A Mão Despedaçada informa que os anões Ferro Negro da Garganta Abrasadora estão se preparando para a guerra.,Iniciar Missão,,,0,33586,0,3,236815,0,28581,0,9,10,0,0,32,33624,0,1,0
55,Estepes Ardentes,"O filho de Eitrigg, Ariok, precisa de sua ajuda para pôr termo à agressão gratuita dos orcs Rocha Negra.",Iniciar Missão,,,0,33587,0,3,236734,0,28667,0,9,10,0,0,36,33625,0,1,0
56,Barreira do Inferno,"Okrilla, comandante das tropas da Horda no Domínio de Malhorrendo, requisita sua ajuda para proteger o posto avançado contra ogros rebeldes.",Iniciar Missão,,,0,33588,0,3,236720,0,28671,0,9,10,0,0,17,33629,0,1,0
57,Pântano das Mágoas,Convença o Barão Mercador Romprata a continuar fornecendo armas e munição para a Horda!,Iniciar Missão,,,0,33589,0,3,236720,0,28677,0,9,10,0,0,51,33630,0,1,0
58,Selva do Espinhaço Setentrional,O comandante da Selva do Espinhaço Setentrional requisita o seu auxílio para manter as rotas de suprimentos abertas.,Iniciar Missão,,,0,33591,0,3,236844,0,28688,0,9,10,0,0,50,33631,0,1,0
59,Cabo do Espinhaço,Nossas forças no Cabo do Espinhaço requisitam sua ajuda na luta contra os piratas e as nagas que dominaram a selva.,Iniciar Missão,,,0,33592,0,3,236844,0,28704,0,9,10,0,0,210,33632,0,1,0
60,Terralém,Suas habilidades são necessárias na luta contra a presença da Legião Ardente nos restos aniquilados de Terralém.,Iniciar Missão,,,0,33593,0,3,236813,0,28705,0,9,10,0,0,100,33633,0,0,0
61,Nortúndria,A Ofensiva Brado Guerreiro na Nortúndria precisa de ajuda para sobrepujar a ameaça contínua do Flagelo dos mortos-vivos.,Iniciar Missão,,,0,33594,0,3,236812,0,28711,0,9,10,0,0,114,33634,34302,0,0
62,Planalto do Crepúsculo,O Chefe Guerreiro solicita sua ajuda para preparar um ataque ao Planalto do Crepúsculo!,Iniciar Missão,,,0,33595,0,3,409549,0,28717,0,9,10,0,0,241,33635,0,0,0
63,Montanhas Cristarrubra,As forças da Aliança nas Montanhas Cristarrubra estão enfraquecidas e precisam de sua ajuda.,Iniciar Missão,,,0,33637,0,3,236814,0,28563,0,9,10,0,0,49,33638,0,1,0
64,Terras Agrestes,Nossos irmãos da Aliança precisam de sua ajuda para repelir a violenta ofensiva da Horda à amada terra natal deles.,Iniciar Missão,,,0,33639,0,3,236780,0,26542,0,9,10,0,0,26,33640,0,1,0
65,Cerro Oeste,"Com o povo lutando por abrigo e comida, o índice de crimes em Cerro Oeste chegou a patamares absurdos. Se você quer ajudar a Aliança, pode começar indo lá.",Iniciar Missão,,,0,33641,0,3,236852,0,28562,0,9,10,0,0,52,33642,0,1,0
66,Floresta do Crepúsculo,Os cidadãos da Floresta do Crepúsculo necessitam urgentemente de sua ajuda!,Iniciar Missão,,,0,33643,0,3,236757,0,28564,0,9,10,0,0,47,33644,0,1,0
67,Vashj'ir,Os ataques recentes da Horda aos nossos navios mercantis na costa do Porto de Ventobravo devem ser retaliados com rapidez e força adequada!,Iniciar Missão,,,0,33645,0,3,409551,0,27724,0,9,10,0,0,203,33646,33713,0,0
68,Monte Hyjal,O Círculo Cenariano informa que os lacaios de Asa da Morte lançaram uma ofensiva contra a árvore do mundo! Estão convocando você ao Monte Hyjal para ajudar. ,Iniciar Missão,,,0,33648,0,3,409547,0,27726,0,9,10,0,0,198,33649,33713,0,0
69,Geodomo,A Harmonia Telúrica precisa da sua ajuda! O plano elemental do Geodomo está ameaçando tomar de assalto nosso mundo e destruir todas as formas de vida de Azeroth!,Iniciar Missão,,,0,33650,0,3,409546,0,27727,0,9,10,0,0,207,33651,0,0,0
70,Costa Negra,O povo de Lor'danel necessita de seu auxílio para proteger a cidade deles das investidas do Martelo do Crepúsculo.,Iniciar Missão,,,0,33652,0,3,236739,0,28490,0,9,10,0,0,62,33653,0,1,0
71,Vale Gris,Não podemos permitir que a Horda continue a assolar o Vale Gris! Expulse os invasores e retome a floresta sagrada.,Iniciar Missão,,,0,33657,0,3,236713,0,28492,0,9,10,0,0,63,33658,34292,1,1
72,Mil Agulhas,Os sentinelas de Mil Agulhas precisam de sua ajuda para rechaçar a ofensiva dos saqueadores do Temível Totem que dominam a área.,Iniciar Missão,,,0,33659,0,3,236848,0,28503,0,9,10,0,0,64,33660,34328,1,1
73,Tanaris,A Aliança precisa de você para obter concessões do barão de Tanaris e acesso aos recursos inestimáveis do deserto.,Iniciar Missão,,,0,33661,0,3,236846,0,28507,0,9,10,0,0,71,33662,0,1,0
74,Feralas,As forças da Aliança em Feralas precisam de sua ajuda para vencer nossos inimigos: a Horda e os Temível Totem.,Iniciar Missão,,,0,33663,0,3,236764,0,28511,0,9,10,0,0,69,33664,34298,1,1
75,Cratera Un'Goro,A Aliança precisa que você dê apoio à equipe Expedições Marshal enquanto eles revelam os segredos da Cratera Un'Goro.,Iniciar Missão,,,0,33665,0,3,236850,0,28525,0,9,10,0,0,78,33666,0,1,0
76,Silithus,Nossos aliados do Círculo Cenariano em Silithus necessitam do seu auxílio para combater o massacre do Martelo do Crepúsculo.,Iniciar Missão,,,0,33667,0,3,236829,0,28528,0,9,10,0,0,81,33668,0,1,0
77,Desolação,Os bravos soldados da Desolação estão sendo acossados por demônios e tropas da Horda. Eles precisam de sua ajuda.,Iniciar Missão,,,0,33669,0,3,236742,0,28531,0,9,10,0,0,66,33670,0,1,0
78,Cordilheira das Torres de Pedra,As forças da Horda estão postadas para avançar contra a Cordilheira. É preciso detê-las!,Iniciar Missão,,,0,33671,0,3,236742,0,28539,0,9,10,0,0,65,33672,0,1,0
79,Selva Maleva,O Santuário Esmeralda clama por sua ajuda para resgatar a Selva Maleva das influências demoníacas que dominam a floresta.,Iniciar Missão,,,0,33673,0,3,236763,0,28543,0,9,10,0,0,77,33675,0,1,0
80,Hibérnia,"Bruna Covaneve, em Hibérnia, pede sua ajuda para lidar com a ameaça dos pelursos invernosos.",Iniciar Missão,,,0,33676,0,3,236854,0,28544,0,9,10,0,0,83,33677,0,1,0
81,Sertões Meridionais,As tropas da Aliança conseguiram avanços tremendos nos Sertões Meridionais. Seu auxílio seria muito bem-vindo na consolidação da vitória!,Iniciar Missão,,,0,33678,0,3,236717,0,28550,0,9,10,0,0,199,33679,0,1,0
82,Pântano Vadeoso,"Você deve ajudar Calia Hastings, da AVIN, na investigação de ameaças contra Theramore, tanto dentro quanto fora da cidade.",Iniciar Missão,,,0,33680,0,3,236758,0,28552,0,9,10,0,0,70,33681,34296,1,1
83,Uldum,Seja uma das primeiras pessoas a entrar em Uldum e tome posse dos tesouros pela honra da Aliança!,Iniciar Missão,,,0,33682,0,3,409550,0,28558,0,9,10,0,0,249,33683,0,0,0
84,Ilha Névoa Rubra,O povo da Névoa Rubra precisa da sua ajuda para combater elfos sangrentos traiçoeiros e criaturas perigosas que vagam na ilha.,Iniciar Missão,,,0,33684,0,3,236721,0,28559,0,9,10,0,0,106,33685,0,1,0
85,Pantanal,"Logo que se deu a destruição do cataclismo, o Pantanal foi tomado por feras, orcs saqueadores e gnolls selvagens!",Iniciar Missão,,,0,33686,0,3,236853,0,28565,0,9,10,0,0,56,33687,0,1,0
86,Loch Modan,A destruição do Dique Lapidado forçou os anões montanhistas a ampliar a linha de defesa. Eles necessitam desesperadamente de reforços!,Iniciar Missão,,,0,33688,0,3,236808,0,28567,0,9,10,0,0,48,33689,0,1,0
87,Planalto Arathi,Seu auxílio será de grande valia no Planalto Arathi. É preciso resgatar a honra ancestral de Stromgarde.,Iniciar Missão,,,0,33690,0,3,236712,0,28573,0,9,10,0,0,14,33691,0,1,0
88,Terras Pestilentas Ocidentais,"Logo após nossas primeiras vitórias em Andorhal, os Renegados decidiram contra-atacar. Você deve ir às Terras Pestilentas Ocidentais para ajudar a rechaçar o Flagelo e a Horda e retomar Andorhal.",Iniciar Missão,,,0,33692,0,3,236851,0,28576,0,9,10,0,0,22,33693,34625,1,1
89,Terras Pestilentas Orientais,"A Cruzada Argêntea precisa da sua ajuda para retomar as Terras Pestilentas Orientais, que estão sob domínio do Flagelo.",Iniciar Missão,,,0,33694,0,3,236760,0,28578,0,9,10,0,0,23,33695,0,1,0
90,Ermos,Você recebeu uma convocação para investigar os danos causados por Asa da Morte e os propósitos da Horda nos Ermos.,Iniciar Missão,,,0,33696,0,3,236716,0,28579,0,9,10,0,0,15,33697,0,1,0
91,Garganta Abrasadora,A AVIN informa que os anões Ferro Negro da Garganta Abrasadora estão preparando um ataque. Detenha-os antes que seja tarde!,Iniciar Missão,,,0,33698,0,3,236815,0,28582,0,9,10,0,0,32,33699,0,1,0
92,Estepes Ardentes,Você está sendo convocado para acabar com a ameaça dos orcs Rocha Negra nas Estepes Ardentes!,Iniciar Missão,,,0,33700,0,3,236734,0,28666,0,9,10,0,0,36,33701,0,1,0
93,Barreira do Inferno,A guarnição de Etergarde precisa urgentemente de sua ajuda para deter o avanço da Horda na Barreira do Inferno!,Iniciar Missão,,,0,33702,0,3,236720,0,28673,0,9,10,0,0,17,33703,0,1,0
94,Pântano das Mágoas,A Aliança precisa que você garanta a proteção do fluxo de suprimento de munições do Barão Mercador Romprata no Pântano das Mágoas!,Iniciar Missão,,,0,33704,0,3,236845,0,28675,0,9,10,0,0,51,33705,0,1,0
95,Selva do Espinhaço Setentrional,"Anos após o Coronel Kurzen ter traído Ventobravo, ainda não se sabe o que aconteceu com ele. Ajude os sobreviventes a descobrir que fim levou o coronel.",Iniciar Missão,,,0,33706,0,3,236844,0,28699,0,9,10,0,0,224,33707,0,1,0
96,Cabo do Espinhaço,A expedição da Liga dos Exploradores no Cabo do Espinhaço necessita de sua ajuda para proteger a escavação e os achados dos ataques de ogros.,Iniciar Missão,,,0,33708,0,3,236844,0,28702,0,9,10,0,0,210,33709,0,1,0
97,Terralém,As forças expedicionárias requisitam sua ajuda para rechaçar a invasão de exércitos demoníacos da Legião Ardente vindos de Terralém!,Iniciar Missão,,,0,33710,0,3,236813,0,28708,0,9,10,0,0,100,33713,33711,0,0
98,Nortúndria,A Expedição Valentia precisa do seu auxílio em Nortúndria para conter as forças do Flagelo e proteger as terras civilizadas!,Iniciar Missão,,,0,33712,0,3,236812,0,28709,0,9,10,0,0,113,33713,33714,0,0
99,Planalto do Crepúsculo,O Rei Wrynn procura um herói confiável e experiente para uma missão da maior importância.,Iniciar Missão,,,0,33715,0,3,409549,0,28716,0,9,10,0,0,241,33716,0,0,0
100,Pandária,Apresente-se no Castelo Grommash para fazer um juramento de lealdade ao novo Chefe Guerreiro!,Iniciar Missão,,,0,33727,0,3,652174,0,29611,0,9,10,0,0,371,33728,33748,0,0
101,Vale dos Quatro Ventos,Os nativos falaram de um poderoso monge pandaren que viajou ao Vale dos Quatro Ventos. Será que você consegue fazer dele um aliado?,Iniciar Missão,,,0,33730,0,3,618317,0,38935,0,9,10,0,0,376,33731,0,0,0
102,Monte Kun-Lai,Sobreviventes da batalha da Floresta de Jade alcançaram o Monte Kun-Lai e precisam desesperadamente do seu auxílio.,Iniciar Missão,,,0,33735,0,3,617832,0,38936,0,9,10,0,0,379,33736,34300,0,0
103,Estepes de Taolong,"Os Shado-Pans estão preparando uma incursão às Estepes de Taolong, fora da grande muralha. Ajude-os nesse ataque ousado!",Iniciar Missão,,,0,33738,0,3,618796,0,39127,0,9,10,0,0,388,33739,34329,0,0
104,Ermo do Medo,Os shado-pans da grande muralha pedem reforços para lutar contra as forças mantídeas do Ermo do Medo. Eles precisam de sua ajuda!,Iniciar Missão,,,0,33740,0,3,624970,0,31000,0,9,10,0,0,422,33741,34293,0,0
105,Vale das Flores Eternas,"O Vale das Flores Eternas está sob ataque. O Príncipe Anduin solicita sua ajuda no Templo do Tigre Branco, no Monte Kun-Lai, para convencer os povos de Pandária a permitir que estrangeiros entrem no vale para auxiliar nesse momento crucial.",Iniciar Missão,,,0,33743,0,3,618798,0,31392,0,9,10,0,0,390,33744,34330,0,0
106,Vale das Flores Eternas,O Vale das Flores Eternas está sob ataque. O Andarilho do Sol Dezco solicita sua ajuda no Templo do Tigre Branco.,Iniciar Missão,,,0,33745,0,3,618798,0,31393,0,9,10,0,0,390,33746,34330,0,0
107,Draenor,"O arquimago Hadggar, herói da Segunda Guerra, está formando uma coalizão com os mais fortes de Azeroth para atravessar o Portal Negro.",Iniciar Missão,,Ajude o Arquimago Hadggar a enfrentar a Horda de Ferro e fechar o Portal Negro na Selva de Tanaan!,0,33747,0,3,1048305,0,34398,0,9,10,0,0,577,33748,33750,0,0
108,Draenor,"O arquimago Hadggar, herói da Segunda Guerra, está formando uma coalizão com os mais fortes de Azeroth para atravessar o Portal Negro.",Iniciar Missão,,Ajude o Arquimago Hadggar a enfrentar a Horda de Ferro e fechar o Portal Negro na Selva de Tanaan!,0,34668,0,3,1048305,0,34398,0,9,10,0,0,577,33713,33750,0,0
109,Gorgrond,"Comandante, Durotan pede ajuda para liderar uma tropa de elite até Gorgrond e iniciar um contra-ataque às fortalezas da Horda de Ferro.",Iniciar Missão,,,0,33751,0,3,1046803,0,35557,0,9,10,0,0,543,33752,0,0,0
110,Gorgrond,"Comandante, Yrel e Maraad solicitam ajuda na liderança de uma pequena equipe de ataque em Gorgrond a fim de contra-atacar a fortaleza da Horda de Ferro lá.",Iniciar Missão,,,0,33753,0,3,1046803,0,35556,0,9,10,0,0,543,33754,0,0,0
111,Talador,"A Horda de Ferro aportou em Talador e busca tomar de nós o controle desse território de passagem. Comandante, precisamos de suas tropas.",Iniciar Missão,,,0,33755,0,3,1060985,0,36953,0,9,10,0,0,535,33756,0,0,0
112,Agulhas de Arak,As Agulhas de Arak estão repletas de guerra e revolta. Os exilados dos arakkoas estão fugindo aos montes e podem acabar se tornando aliados valiosos.,Iniciar Missão,,,0,33757,0,3,1060981,0,36951,0,9,10,0,0,542,33758,0,0,0
113,Agulhas de Arak,"Comandante, as Agulhas de Arak estão repletas de guerra e revolta. Os exilados dos arakkoas estão fugindo aos montes e podem acabar se tornando aliados valiosos.",Iniciar Missão,,,0,33759,0,3,1060981,0,36951,0,9,10,0,0,542,33760,0,0,0
114,Talador,"A Horda de Ferro aportou em Talador e busca tomar de nós o controle desse território de passagem. Comandante, precisamos de suas tropas.",Iniciar Missão,,,0,33761,0,3,1060985,0,34676,0,9,10,0,0,535,33762,0,0,0
115,Nagrand,"Thrall pediu seu auxílio para estabelecer um posto em Nagrand, lar dos temíveis clãs do Brado Guerreiro e da Lâmina Ardente.",Iniciar Missão,,,0,33765,0,3,1032150,0,36952,0,9,10,0,0,550,33766,0,0,0
116,Nagrand,"A Vindicante Yrel pediu seu auxílio para estabelecer um posto em Nagrand, lar dos temíveis clãs do Brado Guerreiro e da Lâmina Ardente.",Iniciar Missão,,,0,33767,0,3,1032150,0,34674,0,9,10,0,0,550,33768,0,0,0
117,Prepare-se para a invasão!,O Chefe Guerreiro Vol'jin veio à sua guarnição para discutir os planos de invasão da Selva de Tanaan. Suas forças estão preparadas?,Iniciar Missão,,Fale com o Chefe Guerreiro Vol'jin na sua guarnição para planejar a invasão da Selva de Tanaan.,0,33769,0,3,1048305,0,38567,0,9,10,0,0,543,33770,0,0,0
118,Bacia Arathi,Lute contra jogadores da Horda pelo controle da Bacia Arathi na corrida por recursos que é este campo de batalha.,Entre na Luta!,,,5,33772,1,4,236712,0,0,3,1,7,0,0,0,34691,0,1,0
119,Prepare-se para a invasão!,O Rei Varian Wrynn veio à sua guarnição para discutir os planos de invasão da Selva de Tanaan. Suas forças estão preparadas?,Iniciar Missão,,Fale com o Rei Varian Wrynn na sua guarnição para planejar a invasão da Selva de Tanaan.,0,33771,0,3,1048305,0,38253,0,9,10,0,0,543,33773,0,0,0
120,Profundezas Negras,Esse templo noctiélfico antigo foi tomado pelo Martelo do Crepúsculo. Derrote-os antes que despertem males subterrâneos inimagináveis!,Entrar no Grupo,,,6,33775,0,1,236436,10,0,0,7,8,0,0,0,33809,33978,0,0
123,Cárcere de Ventobravo,Os prisioneiros do Cárcere de Ventobravo estão tentando escapar. Impeça-os!,Entrar no Grupo,,,6,33806,0,1,134163,12,0,0,7,8,0,0,0,33810,33979,0,0
124,Gnomeregan,"Mergulhe na capital contaminada de Gnomeregan para expurgar a infestação de troggs, gnomos leprosos e terrores tecnológicos.",Entrar no Grupo,,,6,33807,0,1,236424,14,0,0,7,8,0,0,0,33811,33981,0,0
125,Salões Escarlates,Os guerreiros mais ferozes da Cruzada Escarlate estão reunindo um exército nos Salões Escarlates. Derrote-os antes que possam atacar.,Entrar no Grupo,,,6,33808,0,1,133154,163,0,0,7,8,0,0,0,33813,33982,0,0
126,Monastério Escarlate,"Ataque o Monastério Escarlate, fortaleza da Cruzada Escarlate, e leve a justiça aos fervorosos líderes deles.",Entrar no Grupo,,,6,33814,0,1,135955,164,0,0,7,8,0,0,0,33815,33816,0,0
127,Maraudon,"Siga para as cavernas de cristal de Maraudon, onde parece haver, segundo rumores, uma presença demoníaca.",Entrar no Grupo,,,6,33817,0,1,136345,272,0,0,7,8,0,0,0,33818,0,0,0
128,Urzal dos Tuscos,"Aventure-se no ninho espinhoso do Urzal dos Tuscos, covil e fortaleza dos javatuscos.",Entrar no Grupo,,,6,33819,0,1,236405,16,0,0,7,8,0,0,0,33820,33983,0,0
129,Caverna Esporelama,Aventure-se na Caverna Esporelama para expurgar a corrupção que tomou conta do jardim de Maraudon.,Entrar no Grupo,,,6,33821,0,1,136345,26,0,0,7,8,0,0,0,33818,0,0,0
130,Cachoeiras da Canção Telúrica,Precisa-se de um herói para pôr termo à corrupção criada pela Princesa Theradras e seus lacaios nas cavernas de Maraudon.,Entrar no Grupo,,,6,33822,0,1,136345,273,0,0,7,8,0,0,0,33818,33984,0,0
131,Uldaman,"Explore Uldaman, a cidade destruída dos antigos titãs, que está repleta das criações titânicas fracassadas e de tesouros magníficos.",Entrar no Grupo,,,6,33823,0,1,236401,22,0,0,7,8,0,0,0,33824,33985,0,0
132,Distrito Lenhatorta,Acabe com os ancientes e habitantes corrompidos que infestam a ala leste das ruínas do Gládio Cruel.,Entrar no Grupo,,,6,33825,0,1,136333,34,0,0,7,8,0,0,0,33826,0,0,0
133,Scolomântia,"Precisa-se de um herói para enfrentar os temíveis necromantes e suas crias mortas-vivas em Scolomântia, o templo do conhecimento deles.",Entrar no Grupo,,,6,33827,0,1,135974,2,0,0,7,8,0,0,0,33828,33986,0,0
134,Jardins Capitais,A busca cega dos elfos para recuperar sua imortalidade os levou a uma maldição sombria. Aventure-se nas ruínas de Gládio Cruel e acabe com ela.,Entrar no Grupo,,,6,33829,0,1,136333,36,0,0,7,8,0,0,0,33830,0,0,0
135,Urzal dos Mortos,Relatos de mortos-vivos vagando nessa fortaleza dos javatuscos levantaram suspeitas de que o Flagelo pode estar se estabelecendo em Kalimdor.,Entrar no Grupo,,,6,33832,0,1,236400,20,0,0,7,8,0,0,0,33831,33987,0,0
136,Pátio Gordok,Os ogros Gordok tomaram controle da ala norte do Gládio Cruel e estão explorando o poder que existe ali.,Entrar no Grupo,,,6,33833,0,1,132340,38,0,0,7,8,0,0,0,33830,33988,0,0
137,Stratholme - Portão Principal,"A cidade humana de Stratholme, antigamente grandiosa, agora é um ninho podre de mortos-vivos. Só os heróis mais corajosos ousam adentrar seus portões.",Entrar no Grupo,,,6,33834,0,1,237511,40,0,0,7,8,0,0,0,33835,33989,0,0
