ID,Description_lang,OrderIndex,ProfTraitTreeID
29,Personaliza armaduras de tecido usando Reagentes de Finalização.,2,164
30,Coleta carne de criaturas esfoladas.,2,144
31,Usa magias de decomposição ao criar.,3,134
32,Usa reagentes elementais para potencializar suas lapidações de gemas.,1,129
33,"Melhora a coleta de cartas de Negraluna, extrair seus elementos e criar novos.",0,176
34,Aumenta a sua perícia de criação para todas as receitas de Alquimia.,0,59
35,Aumenta a sua perícia de criação para todas as receitas de Ferraria.,0,169
36,Aumenta a sua perícia de criação para todas as fórmulas de Encantamento.,0,245
37,Aumenta a sua perícia de criação para todos os diagramas de Engenharia.,0,207
38,Aumenta a sua perícia de criação para todas as técnicas de Escrivania.,0,147
39,Aumenta a sua perícia de criação para todos os moldes de Couraria.,0,135
40,Aumenta a sua perícia de criação para todos os moldes de Alfaiataria.,0,160
41,Aumenta a sua velocidade de criação para todos os moldes de Alfaiataria.,3,160
42,Aumenta a sua perícia ao coletar plantas.,0,236
43,"Aumenta a sua perícia ao coletar couro, escamas e pelegos com Esfolamento.",0,143
44,Aumenta a sua perícia ao minerar.,0,212
45,Melhora a criação de ligas e Reagentes Opcionais de qualidade mais alta.,1,103
46,"Melhora na arte de transmutação, transformando uma coisa em outra.",2,59
47,Melhora a criação de reagentes básicos em grandes quantidades.,2,128
48,Produz bombas em grandes quantidades e com menos reagentes.,1,204
49,Aumenta a sua perícia de criação ao criar equipamentos de Jogador x Jogador.,2,134
50,Aumenta a sua perícia de criação ao criar fórmulas de encantamento.,0,240
51,Melhora a sua habilidade de criar estátuas consumíveis para obter pequenos bônus de combate.,3,131
52,Aumenta a sua chance de sucesso em experimentos com frascos.,0,84
53,Aumenta a sua chance de sucesso em experimentos com poções.,0,58
54,Aumenta a sua velocidade de criação ao criar qualquer receita de Ferraria.,2,169
55,Aumenta a quantidade de plantas encontradas ao coletar.,2,236
56,Aumenta a quantidade de minério encontrado ao minerar.,2,212
57,Aumenta a duração dos frascos usados.,1,84
58,Aumenta a eficácia de Finesse ao coletar plantas.,3,236
59,Aumenta a eficácia da Engenhosidade e da Desenvoltura para todas as fórmulas.,3,245
60,Aumenta a eficácia da Engenhosidade e da Desenvoltura para todos os moldes.,3,135
61,Aumenta a eficácia da Engenhosidade e da Desenvoltura para todas as receitas.,1,160
62,Aumenta a eficácia da Engenhosidade e da Desenvoltura para todas as receitas.,1,169
63,Aumenta a eficácia da Engenhosidade e da Desenvoltura para todas as técnicas.,3,147
64,"Aumenta a sua Destreza, Finesse e Percepção ao coletar depósitos elementais.",3,213
65,"Aumenta a sua Destreza, Finesse e Percepção ao coletar plantas elementais.",3,234
66,"Aumenta a sua Destreza, Finesse e Percepção ao coletar plantas.",2,235
67,"Aumenta a sua Destreza, Finesse e Percepção durante a mineração.",2,211
68,"Aumenta a sua Destreza, Finesse e Percepção durante o esfolamento.",2,143
69,"Aumenta a sua Destreza, Finesse e Percepção durante o esfolamento.",2,145
70,"Aumenta as suas habilidades de desencantamento, ocasionalmente recebendo reagentes opcionais.",1,244
71,"Aumenta sua Percepção, ajudando você a coletar materiais mais raros.",3,144
72,"Imbui iscas com poder elemental, permitindo que você colete elementos estimulantes.",1,145
73,Inventa uma variedade de brinquedos para entreter a si mesmo e a todos.,1,206
74,Aprende a lapidar Diamantes Ilimitados com essência elemental.,2,129
75,Melhora a desenvoltura e eficiência ao criar Bolsas Ornadas.,2,161
76,Converte gemas incomuns em feixes de gemas raras.,1,128
77,Cria e aprimora o Gerador de Buraco de Serpe para um teleporte mais rápido.,0,206
78,Crie braçadeiras épicas com espaços de Gambiarra usáveis por qualquer pessoa.,0,205
79,Aprende a usar Reagentes de Finalização para melhorar suas lapidações de gemas.,0,129
80,Aprende moldes de equipamentos e Reagentes Opcionais com efeitos especiais.,0,134
81,"Aprende fórmulas poderosas para encantamentos Dracônicos, de Devoção e de Despertos.",1,240
82,Aprende os diagramas de uma variedade de bombas com diferentes efeitos.,0,204
83,Aprende diagramas de novas Gambiarras usáveis em equipamentos com espaços de Gambiarra.,2,206
84,Cria uma Tocha do Despertar Primevo e um Bastão Rúnico de Khaz'gorita.,1,245
85,"Entalha o Pilar Iluminador e o Pilar Cinético das Ilhas, báculos poderosos.",1,148
86,Coleta tecido com mais eficiência e encontra tecidos raros para desfiar.,2,160
87,Cria uma Caixa de Ferramentas de Ferreiro de Khaz'gorita e faz ferramentas de qualidade mais alta.,0,103
88,Cria uma variedade de novos anéis e colares poderosos.,1,131
89,"Cria e personaliza Caixas de Baralho de Negraluna, berloques de Negraluna poderosos.",1,176
90,"Cria armaduras com bônus únicos, como a Sobreveste dos Azuis.",1,162
91,Cria iscas de pesca para ajudar os pescadores a atrair peixes específicos.,1,144
92,Cria armaduras de malha Flamígera.,0,124
93,"Cria armaduras de Lazulinho e Cronotrama, cada uma com um bônus de conjunto único.",0,162
94,Cria armaduras de couro da Vida.,0,126
95,Cria ferramentas de mineração e ferraria.,1,102
96,Cria armas Derretidas Primevas.,0,102
97,Cria a Pena Resplandecente do Escriba.,0,148
98,"Cria a Armação de Medalhão em Camadas, usada para adicionar engastes a colares.",0,131
99,Cria armaduras de Selvatrama Vibrante.,0,164
100,Cria itens ilusórios divertidos para todos curtirem.,2,245
101,"Cria bombas mais seguras, usáveis por qualquer pessoa.",3,204
102,"Cria o Inalador de Almas Zapeacelera, um dispositivo importante para coletar reagentes cruciais.",3,207
103,"Encontra itens Místicos que podem ser desencantados, concedendo reagentes e elementos estimulantes.",0,244
104,Encontra Elementos Estimulantes ao desfazer tecidos raros.,0,161
105,Coleta plantas enquanto estiver montado.,0,235
106,Coleta mais elementos estimulantes de depósitos elementais.,1,213
107,Coleta mais elementos estimulantes de plantas elementais.,1,234
108,Minera enquanto estiver montado.,0,211
109,"Estilhaça Elementos Despertos, recebendo bônus temporários de combate e criação.",3,244
110,Estilhaça reagentes de encantamento em versões com menor raridade.,2,244
111,"Escreve Tratados Dracônicos, que concedem Conhecimento de Profissão ao leitor.",3,176
112,"Domina a criação de aprimoramentos em pedra, como Pedras de Amolar Primevas e Contrapesos.",2,103
113,Domina a criação de equipamentos que fornecem bônus de conjunto.,1,134
114,"Domina a criação de Tintas, o principal reagente usado pelos Escribas.",2,147
115,Domina a criação de Armaduras de Tecido aprimoradas por magia.,2,162
116,Domina a criação de acessórios de profissão e tambores.,2,135
117,"Domina a formulação de Reagentes Básicos, Opcionais e de Finalização.",1,59
118,Aumenta a sua perícia e eficiência ao criar corantes triturando plantas.,1,147
119,Aumenta a sua perícia de criação ao criar kits de armadura e reagentes.,1,135
120,Reduz a recarga da Sobrecarga de Depósito Elemental ao minerar.,0,213
121,Reduz a recarga de Sobrecarga de Plantas Elementais ao coletar.,0,234
122,"Melhora a manipulação de bombas, reduzindo a chance de coices dolorosos quando ativadas.",2,204
123,Reduz os efeitos negativos de minerar depósitos elementais.,2,213
124,Reduz os efeitos negativos de coletar plantas elementais.,2,234
125,Refina plantas de qualidade mais baixa para aumentar sua qualidade.,1,236
126,Refina minérios de qualidade mais baixa para aumentar sua qualidade.,1,212
127,Refina reagentes de qualidade mais baixa para aumentar sua qualidade.,1,143
128,"Aumenta a confiabilidade dos dispositivos, reduzindo as chances de explosões.",3,206
129,Encontra gemas raras ou Diamantes Ilimitados ocasionalmente ao minerar.,1,211
130,Aumenta a sua Multicriação e sua eficácia de Multicriação ao criar frascos.,2,84
131,Melhora a criação de poções em grandes quantidades.,2,58
132,Domina a produção de miras e munições para armas de longo alcance.,2,205
145,"Aumenta a sua Destreza, Finesse e Percepção ao coletar plantas.",2,257
146,"Ensina a plantar e cultivar sementes na Fartura de Beledar, que fica em Pouso Santo.",1,257
147,Coleta plantas enquanto estiver montado.,0,257
148,Aumenta o seu Finesse e Percepção ao coletar plantas potencializadas.,2,258
149,Reduz os efeitos colaterais negativos de coletar plantas potencializadas e concede benefícios adicionais.,1,258
150,Reduz a recarga de Sobrecarregar Ervas Potencializadas ao coletar.,0,258
151,Coleta a rara e ilusória Lótus Nula de fontes adicionais.,3,259
152,"Ensina a refinar plantas, aumentando a qualidade.",2,259
153,Aumenta o efeito do Finesse ao coletar plantas.,1,259
154,Aumenta a sua perícia ao coletar plantas.,0,259
192,"Aumenta a sua Destreza, Finesse e Percepção durante o esfolamento.",3,271
193,Iscas de criação usadas para atrair peixes específicos.,2,271
194,Coleta reagentes raros adicionais de criaturas esfoladas.,1,271
195,Coleta carne para culinária de criaturas esfoladas.,0,271
196,"Aumenta a sua Destreza, Finesse e Percepção durante o esfolamento.",2,272
197,"Isca infusa com energias encontradas em Khaz Algar, permitindo coletar reagentes adicionais.",1,272
198,Cria iscas para atrair criaturas que concedem materiais raros com esfolamento.,0,272
199,Refina reagentes de qualidade mais baixa para aumentar sua qualidade.,2,273
200,Aumenta a sua perícia ao coletar.,1,273
201,"Ensina a afiar sua faca, garantindo couros com esfolamento.",0,273
243,Concede perícia adicional e desenvoltura ao criar kits de armadura e outros consumíveis.,2,287
244,Ensina a criar ornamentos com vários efeitos.,1,287
245,Melhora a sua perícia de criar equipamentos de profissão.,0,287
249,Melhora a sua perícia de criar vários consumíveis e reagentes ao mesmo tempo.,2,289
250,Melhora sua capacidade de economizar reagentes ao ativar sua Desenvoltura.,1,289
251,Aumenta a eficácia da Concentração e Engenhosidade para todos os moldes.,0,289
252,"Aumenta sua Engenhosidade, Desenvoltura e Perícia ao criar armaduras de couro.",2,290
253,Personaliza as armaduras de couro que você cria com Reagentes Opcionais e de Finalização.,1,290
254,Aprende a criar armaduras de couro épicas com Marcações Rúnicas.,0,290
255,"Aumenta sua Engenhosidade, Desenvoltura e Perícia ao criar armaduras de malha.",2,291
256,Personaliza as armaduras de malha criadas com Reagentes Opcionais e de Finalização.,1,291
257,Aprende a criar armaduras de malha épicas gravadas com Glifos.,0,291
279,"Reduz os custos de perícia, Desenvoltura e Concentração ao criar joias.",3,298
280,Melhora sua capacidade de criar acessórios de profissão.,2,298
281,Personaliza joias com Reagentes Opcionais.,1,298
282,Ensina a criar desenhos de Colares e Anéis poderosos.,0,298
295,Cria Prismas que contêm gemas brutas.,3,302
296,Concede perícia adicional ao lapidar gemas.,2,302
297,Retém estilhaços de Reagentes de Finalização ao lapidar gemas para aumentar sua Perícia em lapidações futuras.,1,302
298,Aprende a usar Reagentes de Finalização para melhorar suas lapidações de gemas.,0,302
299,Concede perícia e desenvoltura adicionais ao criar reagentes.,2,303
300,Aumenta a sua perícia de encontrar gemas e reagentes ao Prospectar.,1,303
301,"Ensina a criar vários Reagentes Opcionais, como as Lentes Focalizadoras Elementais.",0,303
334,Concede Excedentes ao criar Frascos e Tubos.,3,312
335,"Aumenta a sua Multicriação, Desenvoltura e Perícia ao criar Frascos e Tubos.",2,312
337,Ensina a criar Caldeirões de Frascos.,1,312
338,Cria Frascos vinculados adicionais por dia.,0,312
339,"Aumenta sua Perícia, Engenhosidade e reduz os custos de Concentração ao criar receitas com plantas específicas.",3,313
340,Cria reagentes combinando plantas.,2,313
341,Aumenta a chance de descobrir novas fórmulas alquímicas.,1,313
342,Reduz os riscos e aumenta os benefícios de fazer experimentos com as plantas de Khaz Algar.,0,313
343,"Aumenta a sua Multicriação, Desenvoltura e Perícia ao criar poções.",2,314
344,Ensina a criar Caldeirões de Poção.,1,314
346,Cria mais poções conjuradas vinculadas por dia.,0,314
347,"Aumenta a sua Engenhosidade, Perícia e o rendimento adicional das suas ações de taumaturgia e transmutação.",2,315
348,Criar Catalisadores do Duto Central.,1,315
349,Concede transmutagênicos adicionais a partir de ações de taumaturgia e transmutação.,0,315
350,Concede Perícia adicional ao criar armaduras e escudos.,3,316
351,Melhora sua habilidade de consertar equipamentos com o Martelo do Mestre.,2,316
352,"Acrescenta Reagentes Opcionais e de Finalização ao criar armaduras e escudos, para aumentar a potência deles.",1,316
353,Ensina receitas para criar armaduras de placa Épicas e escudos.,0,316
354,Concede cargas adicionais de Ignição de Fogo Perene e reduz a taxa de recarga.,2,317
355,"Melhora a Ignição de Fogo Perene para conceder ainda mais Engenhosidade, Multicriação e Desenvoltura.",1,317
356,Aprende a criar Ignição de Fogo Perene para incendiar sua habilidade de criação.,0,317
361,Concede Perícia adicional ao criar armas.,3,320
362,Melhora sua habilidade de consertar equipamentos com o Martelo do Mestre.,2,320
363,"Acrescenta Reagentes Opcionais e de Finalização ao criar armas, para aumentar a potência delas.",1,320
364,Ensina receitas para criar armas Épicas.,0,320
367,"Melhora a sua habilidade de criar itens consumíveis, como pedras de arma e estruturas.",1,322
368,"Acrescenta Reagentes Opcionais e de Finalização ao criar equipamentos de profissão, para aumentar a potência deles.",0,322
369,Ganha Fortuna Favorecida ao extrair Cartas de Negraluna.,2,323
370,"Ganha velocidade de criação cumulativa ao criar Runas Vantus, Contratos e Missivas.",1,323
371,Desbloqueia a habilidade de extrair e criar várias Cartas de Negraluna.,0,323
372,Consome menos Concentração ao criar armas e equipamentos de profissão.,2,324
373,Ganha mais Desenvoltura e aprimora sua eficiência ao criar armas e equipamentos de profissão.,1,324
374,Learn to craft (NYI)T2 Inscription Quill.,0,324
375,"Ganha quantidades significativas de Engenhosidade, Multicriação e Desenvoltura.",1,325
376,Aprende a criar Tratados e ganha a habilidade de usar um Tratado extra por semana.,0,325
377,Ganha uma perícia adicional ao triturar ou criar reagentes.,1,326
378,Aumenta a velocidade de trituração e criação de reagentes em massa.,0,326
379,"Desbloqueia a habilidade de, às vezes, extrair essências mágicas ao desencantar itens épicos.",2,327
380,Aumenta a quantidade de Pó da Tempestade e Estilhaços Rebrilhantes que você pode receber ao desencantar.,1,327
381,Aumenta a qualidade de reagentes de encantamento criados por meio de desencantamento.,0,327
382,"Domina fórmulas em troca de itens consumíveis, aumentando sua eficácia.",2,328
383,Aprende a criar varinhas mágicas poderosas e bastões de encantamento.,1,328
384,"Melhora a qualidade de suas ilusões, aumentando sua duração.",0,328
385,Reduz a quantidade de Concentração necessária para se concentrar em um encantamento permanente ao se especializar totalmente nele.,2,329
386,Aprende uma variedade de novas fórmulas para aprimorar equipamentos.,1,329
387,Aprimora a qualidade de seus encantamentos permanentes.,0,329
388,Aprimora seu rendimento de Multicriação para produtos consumíveis.,2,330
389,Aprimora a eficiência de sua Concentração e Engenhosidade.,1,330
390,"Aprende a estilhaçar essências mágicas, ganhando bônus temporários que são mais aprimorados à medida que você se especializa.",0,330
391,Aprimora a velocidade com que você minera para que você tenha tempo de minerar ainda mais!,3,331
392,Aprimora sua habilidade de coletar as misteriosas Pedras Nulas.,2,331
393,Aprende receitas de Refino que lhe permitem aprimorar a qualidade de pequenas quantidades de minério.,1,331
394,Ganha aumentos de perícia para obter minério de alta qualidade ao minerar os minérios nos quais você escolheu se especializar.,0,331
395,Pedaços de minério deslocados ao minerar podem ser minerados para aumentar o rendimento.,2,332
396,"Aprimora Finesse, Destreza e Percepção ao minerar em Khaz Algar.",1,332
397,Aprende a minerar enquanto está na montaria.,0,332
398,Ganha uma carga adicional de Sobrecarga.,2,333
399,Aprende a se proteger e aprimora o rendimento de depósitos incomuns encontrados em Khaz Algar.,1,333
400,Ganha redução de recarga significativa para entrar em Sobrecarga ao minerar.,0,333
401,Imbui fios de Tecido Alvorecente e Tecido Crepuscular em um poderoso conjunto de equipamentos bônus.,3,334
402,Cria Rolos de Tecido Crepuscular e Tecido Alvorecente com mais frequência a cada dia.,2,334
403,Cria Reagentes Opcionais exclusivos usados por todos os tipos de aventureiros.,1,334
404,Aprende receitas centradas na consistência mágicas da Luz Auroreal e da Sombra Crepuscular.,0,334
405,Imbui fios de Tecido Alvorecente e Tecido Crepuscular em um poderoso conjunto de equipamentos bônus.,3,335
406,Cria Rolos de Tecido Crepuscular e Tecido Alvorecente com mais frequência a cada dia.,2,335
407,Cria Reagentes Opcionais exclusivos usados por todos os tipos de aventureiros.,1,335
408,Aprende receitas centradas na consistência mágicas da Luz Auroreal e da Sombra Crepuscular.,0,335
409,Adiciona Reagentes de Finalização e Opcionais para potencializar ainda mais os Equipamentos Consagrados.,3,336
410,Ganha perícia adicional ao criar Equipamentos Consagrados.,2,336
411,Aumenta o nível de item de seus Equipamentos Consagrados. ,1,336
412,Consagrar Trama da Tecelã em poderosos Equipamentos Consagrados.,0,336
413,Adiciona Reagentes de Finalização e Opcionais para potencializar ainda mais os Equipamentos Consagrados.,3,337
414,Ganha perícia adicional ao criar Equipamentos Consagrados.,2,337
415,Aumenta o nível de item de seus Equipamentos Consagrados. ,1,337
416,Consagrar Trama da Tecelã em poderosos Equipamentos Consagrados.,0,337
417,Adiciona Reagentes de Finalização e Opcionais para potencializar ainda mais os Equipamentos Consagrados.,3,338
418,Ganha perícia adicional ao criar Equipamentos Consagrados.,2,338
419,Aumenta o nível de item de seus Equipamentos Consagrados. ,1,338
420,Consagrar Trama da Tecelã em poderosos Equipamentos Consagrados.,0,338
427,"Aprende a melhorar suas criações de equipamentos com ornamentos, missivas e engrenagens.",2,341
428,Desbloqueia novos diagramas de equipamentos de combate e profissão.,1,341
429,Ganha bônus de perícia significativos ao criar equipamentos de todos os tipos.,0,341
430,"Domina uma técnica não revelada para reter explosivos, apesar de suas explosões óbvias.",2,342
431,"Aprimora sua habilidade de criar gambiarras, explosivos e outros dispositivos com eficiência.",1,342
432,Torna-se cada vez mais confiante ao manusear seus próprios dispositivos para reduzir a chance de resultados catastróficos.,0,342
433,Começa a sucatear suas sucatas para obter ganhos de eficiência.,2,343
434,Eleva sua habilidade de inventar novas engenhocas e aprender com seus erros.,1,343
435,Ganha aprimoramentos de perícia significativos em criações de Engenharia.,0,343
440,Aprimora a qualidade dos materiais que você usa e aperfeiçoa seu império de Alfaiataria.,3,345
441,"Torna-se especialista em bordar Reagentes de Finalização de qualidade, usados em várias criações.",2,345
442,Aperfeiçoa sua habilidade de desfiar e tecer Tecidos Finos.,1,345
443,Cria Magilinhas poderosas usadas por todos os tipos de aventureiros.,0,345
444,Aumenta a eficácia da Multicriação para todas as receitas.,3,346
445,Aumenta a eficácia da Desenvoltura para todas as receitas.,2,346
446,Aumenta a eficácia da Engenhosidade para todas as receitas.,1,346
447,Aumenta a quantidade de tecido que você encontra em Khaz Algar.,0,346
448,Adiciona Reagentes de Finalização e Opcionais para potencializar ainda mais os Equipamentos Consagrados.,3,347
449,Ganha perícia adicional ao criar Equipamentos Consagrados.,2,347
450,Aumenta o nível de item de seus Equipamentos Consagrados. ,1,347
451,Consagrar Trama da Tecelã em poderosos Equipamentos Consagrados.,0,347
452,Ornamenta seus equipamentos com poderosos Signos de Negraluna.,2,348
453,"Aprimora sua habilidade de criar Contratos, Missivas e Runas Vantus.",1,348
454,Aprende a transcrever e encontrar Cartas de Negraluna em Khaz Algar.,0,348
455,Refina a produção de equipamentos e economiza recursos.,2,349
456,Cria Cajados e itens de Mão Secundária de alta qualidade para usar em combates.,1,349
457,Domina sua pena e aperfeiçoa outras ferramentas de profissão.,0,349
458,"Aumenta significativamente seus atributos de criação, incluindo Engenhosidade, Desenvoltura e Multicriação.",2,350
459,Extrai mais conhecimento de tratados a cada semana.,1,350
460,Torna-se especialista em tratados algari usados por todas as profissões.,0,350
461,Ganha perícia adicional ao criar todos os reagentes de Escrivania.,1,351
462,Aprende a criar rapidamente reagentes de Escrivania ao criar em massa.,0,351
463,Ornamenta seus equipamentos com poderosos Signos de Negraluna.,2,352
464,"Aprimora sua habilidade de criar Contratos, Missivas e Runas Vantus.",1,352
465,Aprende a transcrever e encontrar Cartas de Negraluna em Khaz Algar.,0,352
466,Adiciona Reagentes de Finalização e Opcionais para potencializar ainda mais os Equipamentos Consagrados.,3,353
467,Ganha perícia adicional ao criar Equipamentos Consagrados.,2,353
468,Aumenta o nível de item de seus Equipamentos Consagrados. ,1,353
469,Consagrar Trama da Tecelã em poderosos Equipamentos Consagrados.,0,353
470,Ornamenta seus equipamentos com poderosos Signos de Negraluna.,2,354
471,"Aprimora sua habilidade de criar Contratos, Missivas e Runas Vantus.",1,354
472,Aprende a transcrever e encontrar Cartas de Negraluna em Khaz Algar.,0,354
