ID,Name_lang,Location_lang,Description_lang,MapPos[0],MapPos[1],WorldPos[0],WorldPos[1],GarrTypeID,GarrMissionTypeID,GarrFollowerTypeID,MaxFollowers,MissionCost,MissionCostCurrencyTypesID,OfferedGarrMissionTextureID,UiTextureKitID,EnvGarrMechanicID,EnvGarrMechanicTypeID,PlayerConditionID,GarrMissionSetID,TargetLevel,TargetItemLevel,MissionDuration,TravelDuration,OfferDuration,BaseCompletionChance,BaseFollowerXP,OvermaxRewardPackID,FollowerDeathChance,AreaID,Flags,AutoMissionScalar,AutoMissionScalarCurveID,AutoCombatantEnvCasterID
54,Você não ganha saque,Casa Pobre,Corra!!,0,0,0,0,2,4,1,1,0,824,0,0,0,23,26539,26,90,400,7,0,60,0,5,0,0,0,0,1,0,0
55,Orcs nas Montanhas!,Montanha dos Orcs,Mate os orcs nas montanhas.,0,0,0,0,2,13,1,3,0,824,0,101,0,21,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
56,Ogros no deserto!,Deserto dos Ogros,Mate os ogros no deserto.,0,0,0,0,2,25,1,3,0,824,0,103,0,22,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
57,Mortos-vivos na Neve,Neve dos Mortos-vivos,Mate os mortos-vivos na neve.,0,0,0,0,2,24,1,3,0,824,0,104,0,23,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
58,Subterrâneo Arakkoa,Subterrâneo dos Arakkoa,Mate os arakkoa no subterrâneo.,0,0,0,0,2,23,1,3,0,824,0,106,0,24,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
59,Feras na Selva,Selva das Feras,Mate as feras na selva.,0,0,0,0,2,18,1,3,0,824,0,107,0,25,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
60,Demônios na Floresta,Floresta dos Demônios,Mate os demônios na floresta.,0,0,0,0,2,19,1,3,0,824,0,105,0,26,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
61,Rachadores na Cidade,Cidade dos Rachadores,Mate os rachadores na cidade.,0,0,0,0,2,20,1,3,0,824,0,102,0,27,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
62,Fúrias no Pântano,Pântano das Fúrias,Mate as fúrias no pântano.,0,0,0,0,2,21,1,3,0,824,0,101,0,28,26539,18,90,0,8,0,9999999,100,100,0,0,0,0,1,0,0
63,Primevos na Planície,Planície dos Primevos,Mate os primevos na planície.,0,0,0,0,2,22,1,3,0,824,0,106,0,29,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
64,Uma missão para todos governar,Gorgrond,A espada das mil verdades deve ser destruída na Fundição da Rocha Negra. Faça acontecer.,0,0,0,0,2,3,1,1,0,824,0,0,0,21,26539,18,90,0,600,0,9999999,0,200,0,0,0,0,1,0,0
65,A Vigília Noturna,Fronteira da Guarnição,É uma boa ideia patrulhar regularmente o entorno da guarnição...,0,0,0,0,2,13,1,1,5,824,0,106,0,26,27657,20,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
66,Matar os corrompidos,Mata Amaldiçoada,Feras corrompidas continuam infectando a Mata Amaldiçoada. As sentinelas Chuva Estelar pedem a sua ajuda para acabar com o sofrimento daquelas criaturas.,0,0,0,0,2,3,1,1,0,824,0,106,0,26,26601,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
67,Ataque do Senhor do Trovão,A Queda do Colosso,Nós poderíamos enviar nosso melhor grupo de ataque para o posto avançado Queda do Colosso dos Senhores do Trovão. Siga para a vitória.,0,0,0,0,2,3,1,3,10,824,0,101,0,11,28566,12,90,0,3600,0,0,65,200,0,0,0,1,1,0,0
73,Limpar a Latrina,Casinha,Melhor não perder uma aposta com o zelador.,0,0,0,0,2,6,1,1,0,824,0,101,0,28,29014,29,90,0,300,0,86400,100,0,0,0,0,0,1,0,0
86,De volta à luta,Aportamento Noturno,Seria uma ótima ideia vasculhar o navio que usamos para fugir da Selva de Tanaan. Deve ter coisas úteis lá!,0,0,0,0,2,3,1,1,5,824,0,106,0,26,26958,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
87,A Vigília Noturna,Fronteira da Guarnição,É uma boa ideia patrulhar regularmente o entorno da guarnição...,0,0,0,0,2,13,1,1,5,824,0,101,0,23,28319,20,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
88,Ameaça Aérea,Vale da Flor da Lua,Os Corvos Quedaluna do Vale da Flor da Lua andam atacando nossas caravanas de suprimentos. A matéria-prima tem que fluir!,0,0,0,0,2,3,1,1,0,824,0,106,0,15,28564,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
89,Ataque da Lua Negra,Shaz'gul,Podíamos mandar nossos melhores grupos de ataque para o posto avançado de Shaz'gul dos Lua Negra. Pela Aliança!,0,0,0,0,2,3,1,3,10,824,0,106,0,11,26960,28,90,0,3600,0,0,65,200,0,0,0,1,1,0,0
90,Amigos Feéricos,Charco Cintilante,Anomalias Arcanas estão ameaçando os Dragões Feéricos do Charco Cintilante. Isso é inaceitável!,0,0,0,0,2,3,1,1,10,824,0,106,0,19,28565,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
91,Resgate Rangari,Shaz'gul,Os Lua Negra capturaram vários rangaris e forças da Aliança. Infiltre-se e resgate-os!,0,0,0,0,2,3,1,1,10,824,0,106,0,11,26963,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
107,Parentesco barbárico,Nagrand,Os gronns e os ogros estão planejando lançar um ataque de duas frentes. Não podemos permitir que levem a cabo suas maquinações ou eles nos destruirão.,0,0,0,0,2,3,1,3,15,824,0,104,0,29,32928,30,100,0,36000,0,129600,0,1500,0,0,0,0,1,0,0
108,Espionagem industrial,Gorgrond,"Se houver erros de fabricação nas máquinas de guerra da Rocha Negra, podemos usá-los para desabilitá-las. Infiltre-se e procure um ponto fraco nas máquinas.",0,0,0,0,2,3,1,3,15,824,0,103,0,11,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
109,"Garras, pinças e PRESAS",Gorgrond,O genessauro é uma das criaturas mais violentas de Draenor. Temos que contê-los antes que se espalhem de Gorgrond para outras regiões.,0,0,0,0,2,3,1,3,15,824,0,103,0,20,32928,30,100,0,36000,0,129600,0,1500,0,0,0,0,1,0,0
110,Seu templo acabou,Agulhas de Arak,"Por mim, ficaríamos longe dos arakkoa, porém, capturar o templo deles, nas Agulhas de Arak, nos daria uma grande vantagem estratégica.",0,0,0,0,2,3,1,3,15,824,0,107,0,14,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
111,Talador em chamas,Talador,"Abissais rondam as florestas de Talador, ateando fogo à mata. São lacaios de Sargeras. Destrua-os antes que reduzam a floresta a cinzas.",0,0,0,0,2,3,1,3,15,824,0,105,0,16,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
112,No covil dos saberons,Agulhas de Arak,"Vários dos prisioneiros draeneis resgatados desapareceram e suspeitamos que seja culpa dos saberon. Vá investigar, mas arme-se bem.",0,0,0,0,2,3,1,3,15,824,0,107,0,21,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
113,A vanguarda da Legião Ardente,Talador,"Com infernais e a guarda vil invadindo Talador, o resto da Legião Ardente não deve estar longe. Derrote-os e descubra de onde vêm.",0,0,0,0,2,3,1,3,15,824,0,105,0,16,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
114,Espiralando o éter,Vale da Lua Negra,Os senhores e arautos do caos que atormentam o Vale da Lua Negra estão sendo evocados por alguém. Encontre e mate o responsável.,0,0,0,0,2,3,1,3,15,824,0,106,0,19,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
115,Criaturas empedernidas,Serra Fogofrio,Na couraça dos magnarons e dos gorens crescem placas rochosas com propriedades mágicas. Recolha algumas para nós.,0,0,0,0,2,3,1,3,10,824,0,101,0,23,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
116,Os aliados da Horda de Ferro,Serra Fogofrio,"Fortes e numerosos, os senhores da guerra ôgricos são aliados formidáveis da Horda de Ferro. Tente induzi-los a sair daqui — à força, se necessário.",0,0,0,0,2,3,1,3,20,824,0,101,0,12,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
117,O roubo do gado,Serra Fogofrio,"Para debilitarmos o clã do Senhor do Trovão, devemos eliminar seus guerreiros mais bravios: os cavalgadores de fenoceronte. Vá ao acampamento deles e liberte os bichos.",0,0,0,0,2,3,1,3,10,824,0,101,0,11,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
118,A corrupção se espalha,Vale da Lua Negra,A magia vil corrompeu alguns ancientes do Vale da Lua Negra. Temos que derrubá-los para findar de vez seu ímpeto destruidor.,0,0,0,0,2,3,1,3,15,824,0,106,0,26,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
119,O coração da Horda de Ferro,Nagrand,O clã Brado Guerreiro é um símbolo de poder da Horda de Ferro. Aproveite as sombras noturnas para atear fogo ao acampamento deles. Isso destruirá seu moral.,0,0,0,0,2,3,1,2,15,824,0,104,0,11,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
120,A emboscada saberon,Nagrand,As patrulhas relataram que bandos errantes de saberon estão tocaiando os mercadores que viajam por Nagrand. Encontre-os e detenha-os.,0,0,0,0,2,3,1,2,10,824,0,104,0,29,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
125,Penas pra que vos quero,Agulhas de Arak,"Os sacerdotes da garra arakkoa começaram a sacrificar draeneis para o seu deus, Terokk. Interrompa o ritual e liberte os prisioneiros.",0,0,0,0,2,3,1,2,20,824,0,107,0,14,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
126,O culto de Sargeras,Talador,"Nos confins de Talador, uma facção diminuta de draeneis aderiram ao culto de Sargeras. Detenha o culto antes que ele se espalhe.",0,0,0,0,2,3,1,2,10,824,0,105,0,26,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
127,À liberdade!,Gorgrond,Escravagistas ôgricos capturaram vários dos draeneis desalojados pela Horda de Ferro. Envie alguém ao acampamento ôgrico para libertá-los.,0,0,0,0,2,3,1,2,15,824,0,103,0,12,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
128,Mirem na cabeça,Nagrand,"Sem seu líder, o ataque dos alto ogros de que nossos espiões nos alertaram está fadado ao fracasso. Envie um assassino para liquidar o senhor da guerra, em Nagrand.",0,0,0,0,2,3,1,3,10,824,0,104,0,12,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
129,Os segredos de Lameluna,Vale da Lua Negra,A couraça empedernida dos genessauros e dos botanis nos dão a oportunidade de fortalecer nossas armaduras. Faça o que deve ser feito.,0,0,0,0,2,3,1,3,10,824,0,106,0,20,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
130,A infestação de Assoladores,Agulhas de Arak,"Pragas! Estes assoladores estão por todo lado: nos suprimentos, no quartel! Destrua seu ninho, nas Agulhas de Arak, antes que acabem conosco.",0,0,0,0,2,3,1,2,15,824,0,107,0,15,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
131,A fúria do Infernal,Talador,"É raro ver um Infernal em Talador. E é bom que continue assim. Quanto mais Infernais destruídos, melhor.",0,0,0,0,2,3,1,2,15,824,0,105,0,16,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
132,O olhar do Basilisco,Agulhas de Arak,"Alguns arakkoa das Agulhas de Arak foram petrificados por basiliscos. É uma coisa bem macabra, porém a pedra é preciosa. Recolha algumas, mas com cuidado.",0,0,0,0,2,3,1,2,0,824,0,107,0,15,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
133,Território elemental,Serra Fogofrio,"Um grupo de elementais territorialistas dominou uma região perto da nossa rota de suprimentos, na Serra Fogofrio. Mate-os e recolha os suprimentos perdidos.",0,0,0,0,2,3,1,2,0,824,0,101,0,18,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
135,Fauna e flora,Vale da Lua Negra,"Magias negras pairam sobre o Vale da Lua Negra, enlouquecendo as criaturas, tornando-as antinaturais. Dê fim ao sofrimento dos bichos.",0,0,0,0,2,3,1,1,10,824,0,106,0,15,28568,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
136,"Feitiçaria, apresento-lhe a espada",Vale da Lua Negra,"Os feiticeiros da Lua Negra estão realizando experimentos com a magia do caos, perto do Observatório de Teluuna. Tem tudo pra dar errado.",0,0,0,0,2,3,1,1,10,824,0,106,0,11,28568,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
137,Bate-ervas,Vale da Lua Negra,"Não se deixe enganar pela fofura, pois logo eles cercam você e arrancam a sua cara às dentadas.",0,0,0,0,2,3,1,1,10,824,0,106,0,26,31532,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
138,De doer os ossos,Serra Fogofrio,"Ultimamente, a planície anda mais fria do que o normal. Descubra a causa deste frio antes que ele comece a nos custar caro.",0,0,0,0,2,3,1,1,10,824,0,101,0,18,28569,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
139,Geladinho e delicioso ,Serra Fogofrio,"Os elementais são abundantes na Serra Fogofrio. Os gorens adoram comê-los, só que eles absorvem os poderes de tudo o que comem. Isso não é bom.",0,0,0,0,2,3,1,1,10,824,0,101,0,23,28569,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
140,O senhor da guerra,Serra Fogofrio,"Os ogros Malho Sangrento estão saqueando os postos avançados da Horda, custando-nos soldados e suprimentos. Suspeitamos que seja culpa de um novo senhor da guerra.",0,0,0,0,2,3,1,1,10,824,0,101,0,12,31531,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
141,Angústia ancestral,Vale da Lua Negra,"É hora de cortar umas árvores ancestrais. Mas só as que tiverem sido corrompidas pelos demônios. O resto, você pode abraçar se quiser.",0,0,0,0,2,3,1,1,10,824,0,106,0,20,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
142,Nenhum anão fica para trás,Vale da Lua Negra,"Forças da Lua Negra abduziram um xamã do Martelo Feroz, perto da Mata Amaldiçoada. Resgate nosso imprudente aliado e faça justiça aos orcs.",0,0,0,0,2,3,1,1,10,824,0,106,0,11,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
143,O uivo do vazio,Vale da Lua Negra,"Ouvimos relatos de que integrantes da Lua Negra espreitam no Bosque da Penumbra, espalhando sua magia nefasta pela terra. Dê fim aos seus rituais soturnos, custe o que custar.",0,0,0,0,2,3,1,1,10,824,0,106,0,19,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
144,Silenciar o trovão,Serra Fogofrio,Grupos de Senhores do Trovão caçadores foram avistados ao norte. Arme uma emboscada nos penhascos e mostre a eles do que é feita a verdadeira Horda!,0,0,0,0,2,3,1,1,10,824,0,101,0,11,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
145,A sombra sob nossos pés,Serra Fogofrio,O Concílio das Sombras se embrenhou numa rede de cavernas a oeste da guarnição. Não podemos deixar que se estabeleçam na região!,0,0,0,0,2,3,1,1,10,824,0,101,0,23,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
146,Abatendo Rylaks,Serra Fogofrio,A caça a rylaks adultos não diminuiu em nada sua população. Dizime a área de acasalamento dos bichos e dê fim ao perigo que representam.,0,0,0,0,2,3,1,1,10,824,0,101,0,15,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
147,Aflição Ancestral,Gorgrond,"Uma estranha doença se espalha entre os ancientes de Gorgrond, levando-os à loucura. Destrua-os antes que a infecção se espalhe.",0,0,0,0,2,3,1,1,10,824,0,103,0,20,27785,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
148,Arrebentar a Rocha Negra,Gorgrond,Nossos batedores obtiveram um mapa dos esconderijos de suprimentos da Rocha Negra espalhados por Gorgrond. Sua perda será um grande baque para o inimigo.,0,0,0,0,2,3,1,1,10,824,0,103,0,11,27785,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
149,Genessauros vorazes,Gorgrond,Os genessauros de Gorgrond dizimaram suas presas e agora estão atacando acampamentos draeneicos atrás de comida. Ataque-os e atraia-os para longe.,0,0,0,0,2,3,1,1,10,824,0,103,0,20,31533,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
150,Pequenos roedores,Gorgrond,Um grupo de gorens se instalou em uma pedreira estratégica das redondezas. Teremos de expulsá-los se quisermos usar a pedreira no futuro.,0,0,0,0,2,3,1,1,10,824,0,103,0,22,27786,34,93,0,3600,0,86400,35,400,0,0,0,0,1,0,0
151,Gronnídeos problemáticos,Gorgrond,Os gronídeos seguem estorvando nossos planos de tomar Gorgrond. Teremos que ralentar seus números para expandir nosso território.,0,0,0,0,2,3,1,1,10,824,0,103,0,21,27786,34,93,0,1800,0,86400,35,400,0,0,0,0,1,0,0
152,"Quanto mais longe, mais perigoso",Gorgrond,"As armas de cerco da Horda de Ferro são mortais de longe, porém são vulneráveis de perto. Alvejar seus armamentos em grupos pequenos pode se mostrar um bom plano.",0,0,0,0,2,3,1,1,10,824,0,103,0,11,31534,34,93,0,3600,0,86400,35,400,0,0,0,0,1,0,0
153,Os shivan avistados,Talador,Foram avistados shivan nos arredores de Talador. Talvez sejam a primeira leva de uma incursão da Legião Ardente. Com certeza tratam-se de espiões.,0,0,0,0,2,3,1,1,10,824,0,105,0,11,27787,34,94,0,3600,0,86400,35,500,0,0,0,0,1,0,0
154,Apetite pra estalactite,Talador,"Uma caverna que jaz sob uma região selvagem de Talador se tornou instável, devido ao apetite dos gorens que nela residem. Temos que proteger as criaturas da superfície.",0,0,0,0,2,3,1,2,10,824,0,105,0,26,27787,34,94,0,1800,0,86400,35,500,0,0,0,0,1,0,0
155,O líder do bando,Talador,Um carismático sacerdote arakkoa superior está incitando sua congregação a saquear os povoados das redondezas em nome de Terokk. Temos que proteger nossos aliados.,0,0,0,0,2,3,1,1,10,824,0,105,0,14,27787,34,94,0,3600,0,86400,35,500,0,0,0,0,1,0,0
156,Chamado à ação,Talador,"O poder irrestrito corrompe, razão pela qual devemos neutralizar este poderoso bruxo. Destrua-o sem misericórdia.",0,0,0,0,2,3,1,1,10,824,0,105,0,11,27788,19,95,0,3600,0,86400,35,600,0,0,0,0,1,0,0
157,Fim aos desordeiros,Talador,"Seja em Azeroth ou em Draenor, os desordeiros e seus séquitos são todos iguais. Queira fazer o favor de mostrar aos nossos novos ""amigos"" o que acontece com desordeiros em Azeroth.",0,0,0,0,2,3,1,1,10,824,0,105,0,12,27788,19,95,0,1800,0,86400,35,600,0,0,0,0,1,0,0
158,Só pode haver um,Talador,"Dizem que os ogrons são a encarnação da violência, mas ouvi dizer que seus aliados têm a mesma fama. Vejamos quem faz jus ao título.",0,0,0,0,2,3,1,1,10,824,0,105,0,17,31535,19,95,0,3600,0,86400,35,600,0,0,0,0,1,0,0
159,Dorzinha boa,Agulhas de Arak,"Os orcs da Mão Despedaçada aceitam a dor, acreditam que ela os torna mais fortes. Faça com que fiquem bem fortes e, depois, bem mortos.",0,0,0,0,2,3,1,1,10,824,0,107,0,11,27789,43,96,0,5400,0,86400,35,700,0,0,0,0,1,0,0
160,O massacre dos pálidos,Agulhas de Arak,"Os pálidos são criaturas disformes e covardes, mas mesmo carniceiros podem se tornar perigosos em bando. Mas é um problema fácil de se resolver, não é?",0,0,0,0,2,3,1,2,10,824,0,107,0,21,27789,19,96,0,2700,0,86400,35,700,0,0,0,0,1,0,0
161,Pisar no inseto,Agulhas de Arak,"Os Assoladores são que nem gafanhotos: se reproduzem rápido e devoram tudo que veem. Mas, diferente dos gafanhotos, são bichos assassinos, do tamanho de um cavalo.",0,0,0,0,2,3,1,1,10,824,0,107,0,15,27789,19,96,0,5400,0,86400,35,700,0,0,0,0,1,0,0
162,Rylak de arak,Agulhas de Arak,"Nosso rebanho desapareceu. Os rastros apontam para os rylaks. Dê um jeito neles, mas não os subestime.",0,0,0,0,2,3,1,1,10,824,0,107,0,21,27790,19,97,0,5400,0,86400,35,800,0,0,0,0,1,0,0
163,Dente por dente,Agulhas de Arak,Parece que uma serpente alada está recebendo ordens de um mestre misterioso para exaurir nossas defesas. Encontre-a e dê fim a esta ameaça.,0,0,0,0,2,3,1,1,10,824,0,107,0,15,27790,19,97,0,2700,0,86400,35,800,0,0,0,0,1,0,0
164,Abrindo mão dos informantes,Agulhas de Arak,"Nossos informantes da Mão Despedaçada, na verdade, eram agentes duplos. Marque uma reunião de fachada e elimine-os.",0,0,0,0,2,3,1,1,10,824,0,107,0,11,31536,19,97,0,3600,0,86400,35,800,0,0,0,0,1,0,0
165,A proteção energética,Nagrand,Os espíritos da água estão vampirizando as energias dos nossos feiticeiros. É hora de chamar reforços.,0,0,0,0,2,3,1,1,10,824,0,104,0,19,27791,19,98,0,7200,0,86400,35,900,0,0,0,0,1,0,0
166,A polícia dos feitiços,Nagrand,A letargia em que mergulhamos está sendo causada pelos feiticeiros do Malho Imponente. Encontre-os e ponha fim nos seus ritos arcanos.,0,0,0,0,2,3,1,2,10,824,0,104,0,12,27791,19,98,0,5400,0,86400,35,900,0,0,0,0,1,0,0
167,Me xamã que eu vou,Nagrand,Os xamãs do Brado Guerreiro conjuraram um feitiço para abrir um abismo sob os nossos pés! Mate-os todos antes que a ampulheta vire!,0,0,0,0,2,3,1,1,10,824,0,104,0,11,31537,19,98,0,5400,0,86400,35,900,0,0,0,0,1,0,0
168,Ogrocídio,Nagrand,"Os guerreiros alto ogros estão em formação de batalha, urrando que vão ""destruir os invasores"". Acha que estão falando da gente?",0,0,0,0,2,3,1,1,10,824,0,104,0,12,27792,19,99,0,7200,0,86400,35,1000,0,0,0,0,1,0,0
169,Desejo ardente,Nagrand,"Os orcs da Lâmina Ardente estão atacando caçadores de tesouros, em Oshu'gun, e rapinando seus cristais. Será que estão se preparando para algum tipo de ritual macabro?",0,0,0,0,2,3,1,2,10,824,0,104,0,26,27792,19,99,0,5400,0,86400,35,1000,0,0,0,0,1,0,0
170,Um gronn de mistério,Nagrand,Nossos batedores desapareceram sem deixar vestígio! Foram vistos pela última vez adentrando território gronn. Descubra o que aconteceu a eles.,0,0,0,0,2,3,1,1,10,824,0,104,0,29,27792,19,99,0,7200,0,86400,35,1000,0,0,0,0,1,0,0
171,Os espíritos inquietos,Vale da Lua Negra,"O Vale da Lua Negra é assombrado por espíritos órquicos violentos e perdidos. Enquanto não encontrarem paz, ninguém estará a salvo.",0,0,0,0,2,3,1,1,10,824,0,106,0,26,33098,19,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
172,O efeito do observador,Serra Fogofrio,Os Senhores do Trovão perderam o temor pela Horda: seus batedores perseguem nossas tropas sem tomar o menor cuidado. Tamanha arrogância não pode passar impune.,0,0,0,0,2,3,1,1,10,824,0,101,0,11,33097,19,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
173,A patrulha dos plantíneos,Vale da Lua Negra,Plantíneos descontrolados roubaram uma caixa de elixir de crescimento gigantesco. Recupere as poções antes que eles as bebam e saiam espalhando a destruição.,0,0,0,0,2,3,1,1,0,824,0,106,0,26,33098,19,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
174,Espiões da Rocha Negra,Serra Fogofrio,Mensageiros da Rocha Negra foram vistos indo e vindo pela região. Quaisquer missivas em seu poder serão de valor inestimável para a nossa causa.,0,0,0,0,2,3,1,1,0,824,0,101,0,11,33097,19,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
175,Quebrar as correntes,Gorgrond,Os ogros estão escravizando nossos aliados e colocando-os para lutar nas suas arenas. Disfarce-se de gladiador e liberte-os.,0,0,0,0,2,3,1,1,0,824,0,103,0,12,27788,19,92,0,2700,0,86400,50,300,0,0,0,0,1,0,0
176,Em boca fechada não entra espada,Gorgrond,"Sabemos que os ogron vão nos atacar em breve, porque eles mesmos nos avisaram. Ninguém disse que eles eram espertos. Detenha-os antes que façam alguma coisa.",0,0,0,0,2,3,1,1,0,824,0,103,0,22,27788,19,93,0,2700,0,86400,35,400,0,0,0,0,1,0,0
