ID,FullName_lang,ShortName_lang,GroupFinderCategoryID,OrderIndex,GroupFinderActivityGrpID,Flags,MinGearLevelSuggestion,PlayerConditionID,MapID,DifficultyID,AreaID,MaxPlayers,DisplayType,Field_11_0_7_57361_013,Field_11_0_7_57361_014,Field_11_0_7_57361_015,Field_11_0_7_57361_016,OverrideContentTuningID,MapChallengeModeID
35,Sepulcrário da Lua Negra (Heroico),Heroico,2,2,12,99,0,0,1176,2,0,5,1,0,0,0,0,0,0
36,Pico da Rocha Negra Superior (Heroico),Heroico,2,2,13,99,0,0,1358,2,0,5,1,0,0,0,0,0,0
37,Malho Imponente (Normal),Normal,3,0,14,35,0,27290,1228,14,0,30,0,0,0,0,0,0,0
38,Malho Imponente (Heroico),Heroico,3,0,14,35,0,27291,1228,15,0,30,0,0,0,0,0,0,0
39,Fundição da Rocha Negra (Normal),Normal,3,0,15,35,0,27806,1205,14,0,30,0,0,0,0,0,0,0
40,Fundição da Rocha Negra (Heroico),Heroico,3,0,15,35,0,27807,1205,15,0,30,0,0,0,0,0,0,0
41,Cerco a Orgrimmar (Heroico),Heroico,3,0,1,35,0,0,1136,15,0,30,0,0,0,0,0,0,0
42,Cerco a Orgrimmar (Mítico),Mítico,3,0,1,35,0,0,1136,16,0,20,0,0,0,0,0,0,0
43,Naxxramas (10 jogadores),10 Jogadores,3,0,16,35,0,0,533,3,0,10,0,0,0,0,0,0,0
44,Naxxramas (25 jogadores),25 Jogadores,3,0,16,35,0,0,533,4,0,25,0,0,0,0,0,0,0
45,Karazhan,Karazhan,3,0,0,35,0,0,532,3,0,10,0,0,0,0,0,0,0
46,Cidadela da Coroa de Gelo (10-Normal),10-Normal,3,0,17,547,0,0,631,3,0,10,0,0,0,0,0,0,0
47,Cidadela da Coroa de Gelo (10-Heroico),10-Heroico,3,0,17,547,0,0,631,5,0,10,0,0,0,0,0,0,0
48,Cidadela da Coroa de Gelo (25-Normal),25-Normal,3,0,17,547,0,0,631,4,0,25,0,0,0,0,0,0,0
49,Cidadela da Coroa de Gelo (25-Heroico),25-Heroico,3,0,17,547,0,0,631,6,0,25,0,0,0,0,0,0,0
50,Caverna Ululante (Normal),Caverna Ululante,2,0,0,98,0,0,43,1,0,5,1,0,0,0,0,0,0
51,Scolomântia (Normal),Normal,2,0,18,98,0,0,1007,1,0,5,1,0,0,0,0,0,0
52,Cavernas Ígneas (Normal),Cavernas Ígneas,2,0,0,98,0,0,389,1,0,5,1,0,0,0,0,0,0
53,Bastilha da Presa Negra (Normal),Normal,2,0,19,98,0,0,33,1,0,5,1,0,0,0,0,0,0
54,Profundezas Negras (Normal),Profundezas Negras,2,0,0,98,0,0,48,1,0,5,1,0,0,0,0,0,0
55,Cárcere de Ventobravo (Normal),Cárcere de Ventobravo,2,0,0,98,0,0,34,1,0,5,1,0,0,0,0,0,0
56,Gnomeregan (Normal),Gnomeregan,2,0,0,98,0,0,90,1,0,5,1,0,0,0,0,0,0
57,Urzal dos Tuscos (Normal),Urzal dos Tuscos,2,0,0,98,0,0,47,1,0,5,1,0,0,0,0,0,0
58,Urzal dos Mortos (Normal),Urzal dos Mortos,2,0,0,98,0,0,129,1,0,5,1,0,0,0,0,0,0
59,Uldaman (Normal),Uldaman,2,0,0,98,0,0,70,1,0,5,1,0,0,0,0,0,0
60,Zul'Farrak (Normal),Zul'Farrak,2,0,0,98,0,0,209,1,0,5,1,0,0,0,0,0,0
61,Maraudon (Normal),Maraudon,2,0,0,98,0,0,349,1,0,5,1,0,0,0,0,0,0
62,Templo Submerso (Normal),Templo Submerso,2,0,0,98,0,0,109,1,0,5,1,0,0,0,0,0,0
63,Abismo Rocha Negra (Normal),Abismo Rocha Negra,2,0,0,98,0,0,230,1,0,5,1,0,0,0,0,0,0
64,Pico da Rocha Negra Inferior (Normal),Pico da Rocha Negra Inferior,2,0,0,98,0,0,229,1,0,5,1,0,0,0,0,0,0
65,Gládio Cruel (Normal),Gládio Cruel,2,0,0,98,0,0,429,1,0,5,1,0,0,0,0,0,0
66,Stratholme (Normal),Stratholme,2,0,0,98,0,0,329,1,0,5,1,0,0,0,0,0,0
67,Muralha Fogo do Inferno (Normal),Normal,2,0,20,98,0,0,543,1,0,5,1,0,0,0,0,0,0
68,Fornalha de Sangue (Normal),Normal,2,0,21,98,0,0,542,1,0,5,1,0,0,0,0,0,0
69,Salões Despedaçados (Normal),Normal,2,0,22,98,0,0,540,1,0,5,1,0,0,0,0,0,0
70,Pátio dos Escravos (Normal),Normal,2,0,23,98,0,0,547,1,0,5,1,0,0,0,0,0,0
71,Brejo Oculto (Normal),Normal,2,0,24,98,0,0,546,1,0,5,1,0,0,0,0,0,0
72,Câmara dos Vapores (Normal),Normal,2,0,25,98,0,0,545,1,0,5,1,0,0,0,0,0,0
73,Tumbas de Mana (Normal),Normal,2,0,26,98,0,0,557,1,0,5,1,0,0,0,0,0,0
74,Catacumbas Auchenai (Normal),Normal,2,0,27,98,0,0,558,1,0,5,1,0,0,0,0,0,0
75,Salões dos Sethekk (Normal),Normal,2,0,28,98,0,0,556,1,0,5,1,0,0,0,0,0,0
76,Labirinto Soturno (Normal),Normal,2,0,29,98,0,0,555,1,0,5,1,0,0,0,0,0,0
77,Salões Escarlates (Normal),Normal,2,0,30,98,0,0,1001,1,0,5,1,0,0,0,0,0,0
78,Monastério Escarlate (Normal),Normal,2,0,31,98,0,0,1004,1,0,5,1,0,0,0,0,0,0
79,A fuga do Forte do Desterro (Normal),Normal,2,0,32,98,0,0,560,1,0,5,1,0,0,0,0,0,0
80,Abertura do Portal Negro (Normal),Normal,2,0,33,98,0,0,269,1,0,5,1,0,0,0,0,0,0
81,Mecanar (Normal),Normal,2,0,34,98,0,0,554,1,0,5,1,0,0,0,0,0,0
82,Jardim Botânico (Normal),Normal,2,0,35,98,0,0,553,1,0,5,1,0,0,0,0,0,0
83,Arcatraz (Normal),Normal,2,0,36,98,0,0,552,1,0,5,1,0,0,0,0,0,0
84,Catacumbas Auchenai (Heroico),Heroico,2,0,27,98,0,0,558,2,0,5,1,0,0,0,0,0,0
85,Tumbas de Mana (Heroico),Heroico,2,0,26,98,0,0,557,2,0,5,1,0,0,0,0,0,0
86,Salões dos Sethekk (Heroico),Heroico,2,0,28,98,0,0,556,2,0,5,1,0,0,0,0,0,0
87,Labirinto Soturno (Heroico),Heroico,2,0,29,98,0,0,555,2,0,5,1,0,0,0,0,0,0
88,Abertura do Portal Negro (Heroico),Heroico,2,0,33,98,0,0,269,2,0,5,1,0,0,0,0,0,0
89,A fuga do Forte do Desterro (Heroico),Heroico,2,0,32,98,0,0,560,2,0,5,1,0,0,0,0,0,0
90,Pátio dos Escravos (Heroico),Heroico,2,0,23,98,0,0,547,2,0,5,1,0,0,0,0,0,0
91,Câmara dos Vapores (Heroico),Heroico,2,0,25,98,0,0,545,2,0,5,1,0,0,0,0,0,0
92,Brejo Oculto  (Heroico),Heroico,2,0,24,98,0,0,546,2,0,5,1,0,0,0,0,0,0
93,Fornalha de Sangue (Heroico),Heroico,2,0,21,98,0,0,542,2,0,5,1,0,0,0,0,0,0
94,Muralha Fogo do Inferno (Heroico),Heroico,2,0,20,98,0,0,543,2,0,5,1,0,0,0,0,0,0
95,Salões Despedaçados (Heroico),Heroico,2,0,22,98,0,0,540,2,0,5,1,0,0,0,0,0,0
96,Arcatraz (Heroico),Heroico,2,0,36,98,0,0,552,2,0,5,1,0,0,0,0,0,0
97,Jardim Botânico (Heroico),Heroico,2,0,35,98,0,0,553,2,0,5,1,0,0,0,0,0,0
98,Mecanar (Heroico),Heroico,2,0,34,98,0,0,554,2,0,5,1,0,0,0,0,0,0
99,Terraço dos Magísteres (Normal),Normal,2,0,37,98,0,0,585,1,0,5,1,0,0,0,0,0,0
100,Terraço dos Magísteres (Heroico),Heroico,2,0,37,98,0,0,585,2,0,5,1,0,0,0,0,0,0
101,Bastilha Utgarde (Normal),Normal,2,0,38,98,0,0,574,1,0,5,1,0,0,0,0,0,0
102,Pináculo Utgarde (Normal),Normal,2,0,39,98,0,0,575,1,0,5,1,0,0,0,0,0,0
103,Azjol-Nerub (Normal),Normal,2,0,40,98,0,0,601,1,0,5,1,0,0,0,0,0,0
104,Óculus (Normal),Normal,2,0,41,98,0,0,578,1,0,5,1,0,0,0,0,0,0
105,Salões Relampejantes (Normal),Normal,2,0,42,98,0,0,602,1,0,5,1,0,0,0,0,0,0
106,Salões Rochosos (Normal),Normal,2,0,43,98,0,0,599,1,0,5,1,0,0,0,0,0,0
107,Expurgo de Stratholme (Normal),Normal,2,0,44,98,0,0,595,1,0,5,1,0,0,0,0,0,0
108,Bastilha Drak'Tharon (Normal),Normal,2,0,45,98,0,0,600,1,0,5,1,0,0,0,0,0,0
109,Gundrak (Normal),Normal,2,0,46,98,0,0,604,1,0,5,1,0,0,0,0,0,0
110,Ahn'kahet: O Velho Reino (Normal),Normal,2,0,47,98,0,0,619,1,0,5,1,0,0,0,0,0,0
111,Castelo Violeta (Normal),Normal,2,0,48,98,0,0,608,1,0,5,1,0,0,0,0,0,0
112,Nexus (Normal),Normal,2,0,49,98,0,0,576,1,0,5,1,0,0,0,0,0,0
113,Prova do Campeão (Normal),Normal,2,0,50,610,0,0,650,1,0,5,1,0,0,0,0,0,0
114,Forja das Almas (Normal),Normal,2,0,51,98,0,0,632,1,0,5,1,0,0,0,0,0,0
115,Fosso de Saron (Normal),Normal,2,0,52,98,0,0,658,1,0,5,1,0,0,0,0,0,0
116,Salões da Reflexão (Normal),Normal,2,0,53,98,0,0,668,1,0,5,1,0,0,0,0,0,0
117,Pináculo Utgarde (Heroico),Heroico,2,0,39,98,0,0,575,2,0,5,1,0,0,0,0,0,0
118,Expurgo de Stratholme (Heroico),Heroico,2,0,44,98,0,0,595,2,0,5,1,0,0,0,0,0,0
119,Óculus (Heroico),Heroico,2,0,41,98,0,0,578,2,0,5,1,0,0,0,0,0,0
120,Salões Relampejantes (Heroico),Heroico,2,0,42,98,0,0,602,2,0,5,1,0,0,0,0,0,0
121,Salões Rochosos (Heroico),Heroico,2,0,43,98,0,0,599,2,0,5,1,0,0,0,0,0,0
122,Bastilha Drak'Tharon (Heroico),Heroico,2,0,45,98,0,0,600,2,0,5,1,0,0,0,0,0,0
123,Gundrak (Heroico),Heroico,2,0,46,98,0,0,604,2,0,5,1,0,0,0,0,0,0
124,Ahn'kahet: O Velho Reino (Heroico),Heroico,2,0,47,98,0,0,619,2,0,5,1,0,0,0,0,0,0
125,Castelo Violeta (Heroico),Heroico,2,0,48,98,0,0,608,2,0,5,1,0,0,0,0,0,0
126,Nexus (Heroico),Heroico,2,0,49,98,0,0,576,2,0,5,1,0,0,0,0,0,0
127,Azjol-Nerub (Heroico),Heroico,2,0,40,98,0,0,601,2,0,5,1,0,0,0,0,0,0
128,Bastilha Utgarde (Heroico),Heroico,2,0,38,98,0,0,574,2,0,5,1,0,0,0,0,0,0
129,Prova do Campeão (Heroico),Heroico,2,0,50,610,0,0,650,2,0,5,1,0,0,0,0,0,0
130,Forja das Almas (Heroico),Heroico,2,0,51,98,0,0,632,2,0,5,1,0,0,0,0,0,0
131,Fosso de Saron (Heroico),Heroico,2,0,52,98,0,0,658,2,0,5,1,0,0,0,0,0,0
132,Salões da Reflexão (Heroico),Heroico,2,0,53,98,0,0,668,2,0,5,1,0,0,0,0,0,0
133,Trono das Marés (Normal),Normal,2,0,54,98,0,0,643,1,0,5,1,0,0,0,0,0,0
134,Caverna Rocha Negra (Normal),Normal,2,0,55,98,0,0,645,1,0,5,1,0,0,0,0,0,0
135,Grim Batol (Normal),Normal,2,1,56,99,0,0,670,1,0,5,1,0,0,0,0,0,0
136,Salões Primordiais (Normal),Normal,2,0,57,98,0,0,644,1,0,5,1,0,0,0,0,0,0
137,Litocerne (Normal),Normal,2,0,58,98,0,0,725,1,0,5,1,0,0,0,0,0,0
138,Pináculo do Vórtice (Normal),Normal,2,8,59,98,0,0,657,1,0,5,1,0,0,0,0,0,0
139,Cidade Perdida dos Tol'vir (Normal),Normal,2,0,60,98,0,0,755,1,0,5,1,0,0,0,0,0,0
140,Pináculo do Vórtice (Heroico),Heroico,2,8,59,98,0,0,657,2,0,5,1,0,0,0,0,0,0
141,Litocerne (Heroico),Heroico,2,0,58,98,0,0,725,2,0,5,1,0,0,0,0,0,0
142,Salões Primordiais (Heroico),Heroico,2,0,57,98,0,0,644,2,0,5,1,0,0,0,0,0,0
143,Grim Batol (Heroico),Heroico,2,2,56,99,567,127178,670,2,0,5,1,0,0,0,0,0,0
144,Caverna Rocha Negra (Heroico),Heroico,2,0,55,98,0,0,645,2,0,5,1,0,0,0,0,0,0
146,Trono das Marés (Heroico),Heroico,2,0,54,98,0,0,643,2,0,5,1,0,0,0,0,0,0
147,Cidade Perdida dos Tol'vir (Heroico),Heroico,2,0,60,98,0,0,755,2,0,5,1,0,0,0,0,0,0
148,Minas Mortas (Heroico),Heroico,2,0,5,98,0,0,36,2,0,5,1,0,0,0,0,0,0
149,Bastilha da Presa Negra (Heroico),Heroico,2,0,19,98,0,0,33,2,0,5,1,0,0,0,0,0,0
150,Zul'Gurub (Heroico),Zul'Gurub,2,0,0,98,0,0,859,2,0,5,1,0,0,0,0,0,0
151,Zul'Aman (Heroico),Zul'Aman,2,0,0,98,0,0,568,2,0,5,1,0,0,0,0,0,0
152,Fim dos Tempos (Heroico),Fim dos Tempos,2,0,0,98,0,0,938,2,0,5,1,0,0,0,0,0,0
153,Nascente da Eternidade (Heroico),Nascente da Eternidade,2,0,0,98,0,0,939,2,0,5,1,0,0,0,0,0,0
154,Hora do Crepúsculo (Heroico),Hora do Crepúsculo,2,0,0,98,0,0,940,2,0,5,1,0,0,0,0,0,0
155,Templo da Serpente de Jade (Normal),Normal,2,0,61,98,0,0,960,1,0,5,1,0,0,0,0,0,0
156,Cervejaria Malte do Trovão (Normal),Normal,2,0,62,98,0,0,961,1,0,5,1,0,0,0,0,0,0
157,Monastério Shado-pan (Normal),Normal,2,0,63,98,0,0,959,1,0,5,1,0,0,0,0,0,0
158,Palácio Mogu'shan (Normal),Normal,2,0,64,98,0,0,994,1,0,5,1,0,0,0,0,0,0
159,Cerco ao Templo Niuzao (Normal),Normal,2,0,65,98,0,0,1011,1,0,5,1,0,0,0,0,0,0
160,Portal do Sol Poente (Normal),Normal,2,0,66,98,0,0,962,1,0,5,1,0,0,0,0,0,0
163,Templo da Serpente de Jade (Heroico),Heroico,2,0,61,98,0,0,960,2,0,5,1,0,0,0,0,0,0
164,Cervejaria Malte do Trovão (Heroico),Heroico,2,0,62,98,0,0,961,2,0,5,1,0,0,0,0,0,0
165,Monastério Shado-pan (Heroico),Heroico,2,0,63,98,0,0,959,2,0,5,1,0,0,0,0,0,0
166,Palácio Mogu'shan (Heroico),Heroico,2,0,64,98,0,0,994,2,0,5,1,0,0,0,0,0,0
167,Portal do Sol Poente (Heroico),Heroico,2,0,66,98,0,0,962,2,0,5,1,0,0,0,0,0,0
168,Scolomântia (Heroico),Heroico,2,0,18,98,0,0,1007,1,0,5,1,0,0,0,0,0,0
169,Monastério Escarlate (Heroico),Heroico,2,0,31,98,0,0,1004,2,0,5,1,0,0,0,0,0,0
170,Salões Escarlates (Heroico),Heroico,2,0,30,98,0,0,1001,2,0,5,1,0,0,0,0,0,0
171,Cerco ao Templo Niuzao (Heroico),Heroico,2,0,65,98,0,0,1011,2,0,5,1,0,0,0,0,0,0
172,Serra Fogofrio,Serra Fogofrio,1,0,68,258,0,0,0,0,6720,0,4,0,0,0,0,0,0
173,Vale da Lua Negra (Draenor),Vale da Lua Negra,1,0,68,258,0,0,0,0,6719,0,4,0,0,0,0,0,0
174,Gorgrond,Gorgrond,1,0,68,258,0,0,0,0,6721,0,4,0,0,0,0,0,0
175,Talador,Talador,1,0,68,258,0,0,0,0,6662,0,4,0,0,0,0,0,0
176,Agulhas de Arak,Agulhas de Arak,1,0,68,258,0,0,0,0,6722,0,4,0,0,0,0,0,0
177,Nagrand (Draenor),Nagrand,1,0,68,258,0,0,0,0,6755,0,4,0,0,0,0,0,0
179,Minas de Escória do Malho Sangrento (Desafio),Desafio,2,4,6,99,0,5793,1175,8,0,5,1,0,0,0,0,0,0
180,Docas de Ferro (Pedra-chave Mítica),Mítico+,2,4,7,195,0,97423,1195,8,0,5,1,0,0,0,0,0,169
181,Auchindoun (Desafio),Desafio,2,4,8,99,0,5793,1182,8,0,5,1,0,0,0,0,0,0
182,Beira-céu (Desafio),Desafio,2,4,9,99,0,5793,1209,8,0,5,1,0,0,0,0,0,0
183,Central do Carrilcruel (Pedra-chave Mítica),Mítico+,2,4,10,227,0,97423,1208,8,0,5,1,0,0,0,0,0,166
184,Floretérnia (Pedra-chave Mítica),Mítico+,2,4,11,194,385,98030,1279,8,0,5,1,0,0,0,0,0,0
186,Pico da Rocha Negra Superior (Desafio),Desafio,2,4,13,99,0,5793,1358,8,0,5,1,0,0,0,0,0,0
187,Vila da Gambiarra,Vila da Gambiarra,1,0,2,258,0,0,0,0,6457,0,4,0,0,0,0,0,0
188,Vale Cristálgida,Vale Cristálgida,1,0,2,258,0,0,0,0,6176,0,4,0,0,0,0,0,0
189,Vila Norte,Vila Norte,1,0,2,258,0,0,0,0,6170,0,4,0,0,0,0,0,0
190,Guilnéas,Guilnéas,1,0,2,258,0,0,0,0,5435,0,4,0,0,0,0,0,0
191,Ilha Andassol,Ilha Andassol,1,0,2,258,0,0,0,0,6455,0,4,0,0,0,0,0,0
192,Plangemortis,Plangemortis,1,0,2,258,0,0,0,0,6454,0,4,0,0,0,0,0,0
193,Dun Morogh,Dun Morogh,1,0,2,258,0,0,0,0,1,0,4,0,0,0,0,0,0
194,Clareiras de Tirisfal,Clareiras de Tirisfal,1,0,2,258,0,0,0,0,85,0,4,0,0,0,0,0,0
195,Floresta do Canto Eterno,Floresta do Canto Eterno,1,0,2,258,0,0,0,0,3430,0,4,0,0,0,0,0,0
196,Floresta de Elwynn,Floresta de Elwynn,1,0,2,258,0,0,0,0,12,0,4,0,0,0,0,0,0
197,Guilnéas,Guilnéas,1,0,2,258,0,0,0,0,4714,0,4,0,0,0,0,0,0
198,Loch Modan,Loch Modan,1,0,2,258,0,0,0,0,38,0,4,0,0,0,0,0,0
199,Terra Fantasma,Terra Fantasma,1,0,2,258,0,0,0,0,3433,0,4,0,0,0,0,0,0
200,Floresta de Pinhaprata,Floresta de Pinhaprata,1,0,2,258,0,0,0,0,130,0,4,0,0,0,0,0,0
201,Ruínas de Guilnéas,Ruínas de Guilnéas,1,0,2,258,0,0,0,0,4706,0,4,0,0,0,0,0,0
202,Montanhas Cristarrubra,Montanhas Cristarrubra,1,0,2,258,0,0,0,0,44,0,4,0,0,0,0,0,0
203,Pantanal,Pantanal,1,0,2,258,0,0,0,0,11,0,4,0,0,0,0,0,0
204,Floresta do Crepúsculo,Floresta do Crepúsculo,1,0,2,258,0,0,0,0,10,0,4,0,0,0,0,0,0
205,Contraforte de Eira dos Montes,Contraforte de Eira dos Montes,1,0,2,258,0,0,0,0,267,0,4,0,0,0,0,0,0
206,Planalto Arathi,Planalto Arathi,1,0,2,258,0,0,0,0,45,0,4,0,0,0,0,0,0
207,Selva do Espinhaço Setentrional,Selva do Espinhaço Setentrional,1,0,2,258,0,0,0,0,33,0,4,0,0,0,0,0,0
208,Cabo do Espinhaço,Cabo do Espinhaço,1,0,2,258,0,0,0,0,5287,0,4,0,0,0,0,0,0
209,Terras Agrestes,Terras Agrestes,1,0,2,258,0,0,0,0,47,0,4,0,0,0,0,0,0
210,Selva do Espinhaço,Selva do Espinhaço,1,0,2,258,0,0,0,0,5339,0,4,0,0,0,0,0,0
211,Western Plaguelands,Western Plaguelands,1,0,2,258,0,0,0,0,28,0,4,0,0,0,0,0,0
212,Estepes Ardentes,Estepes Ardentes,1,0,2,258,0,0,0,0,46,0,4,0,0,0,0,0,0
213,Garganta Abrasadora,Garganta Abrasadora,1,0,2,258,0,0,0,0,51,0,4,0,0,0,0,0,0
214,Ermos,Ermos,1,0,2,258,0,0,0,0,3,0,4,0,0,0,0,0,0
215,Eastern Plaguelands,Eastern Plaguelands,1,0,2,258,0,0,0,0,139,0,4,0,0,0,0,0,0
217,Planalto do Crepúsculo,Planalto do Crepúsculo,1,0,2,258,0,0,0,0,4922,0,4,0,0,0,0,0,0
219,Vashj'ir,Vashj'ir,1,0,2,258,0,0,0,0,5146,0,4,0,0,0,0,0,0
221,Ilha de Quel'Danas,Ilha de Quel'Danas,1,0,2,258,0,0,0,0,4080,0,4,0,0,0,0,0,0
222,Barreira do Inferno,Barreira do Inferno,1,0,2,258,0,0,0,0,4,0,4,0,0,0,0,0,0
223,Terras Pestilentas: Enclave Escarlate,Enclave Escarlate,1,0,2,258,0,0,0,0,4298,0,4,0,0,0,0,0,0
224,Pântano das Mágoas,Pântano das Mágoas,1,0,2,258,0,0,0,0,8,0,4,0,0,0,0,0,0
225,Trilha do Vento Morto,Trilha do Vento Morto,1,0,2,258,0,0,0,0,41,0,4,0,0,0,0,0,0
226,Montanha Rocha Negra,Montanha Rocha Negra,1,0,2,258,0,0,0,0,1445,0,4,0,0,0,0,0,0
227,Umbravale,Umbravale,1,0,3,258,0,0,0,0,6450,0,4,0,0,0,0,0,0
228,Vale Ammen,Vale Ammen,1,0,3,258,0,0,0,0,6456,0,4,0,0,0,0,0,0
229,Vale das Provações,Vale das Provações,1,0,3,258,0,0,0,0,6451,0,4,0,0,0,0,0,0
230,Ilhas do Eco,Ilhas do Eco,1,0,3,258,0,0,0,0,6453,0,4,0,0,0,0,0,0
231,Aldeia Narache,Aldeia Narache,1,0,3,258,0,0,0,0,6452,0,4,0,0,0,0,0,0
232,Ilha Névoa Lazúli,Ilha Névoa Lazúli,1,0,3,258,0,0,0,0,3524,0,4,0,0,0,0,0,0
234,Mulgore,Mulgore,1,0,3,258,0,0,0,0,215,0,4,0,0,0,0,0,0
235,Durotar,Durotar,1,0,3,258,0,0,0,0,14,0,4,0,0,0,0,0,0
236,Costa Negra,Costa Negra,1,0,3,258,0,0,0,0,148,0,4,0,0,0,0,0,0
237,Ilha Névoa Rubra,Ilha Névoa Rubra,1,0,3,258,0,0,0,0,3525,0,4,0,0,0,0,0,0
238,Sertões Setentrionais,Sertões Setentrionais,1,0,3,258,0,0,0,0,17,0,4,0,0,0,0,0,0
239,Tanaris,Tanaris,1,0,3,258,0,0,0,0,440,0,4,0,0,0,0,0,0
240,Mil Agulhas,Mil Agulhas,1,0,3,258,0,0,0,0,400,0,4,0,0,0,0,0,0
241,Feralas,Feralas,1,0,3,258,0,0,0,0,357,0,4,0,0,0,0,0,0
242,Pântano Vadeoso,Pântano Vadeoso,1,0,3,258,0,0,0,0,6463,0,4,0,0,0,0,0,0
243,Desolação,Desolação,1,0,3,258,0,0,0,0,405,0,4,0,0,0,0,0,0
244,Sertões Meridionais,Sertões Meridionais,1,0,3,258,0,0,0,0,4709,0,4,0,0,0,0,0,0
245,Cordilheira das Torres de Pedra,Cordilheira das Torres de Pedra,1,0,3,258,0,0,0,0,406,0,4,0,0,0,0,0,0
246,Vale Gris,Vale Gris,1,0,3,258,0,0,0,0,331,0,4,0,0,0,0,0,0
247,Clareira da Lua,Clareira da Lua,1,0,3,258,0,0,0,0,493,0,4,0,0,0,0,0,0
248,Azshara,Azshara,1,0,3,258,0,0,0,0,16,0,4,0,0,0,0,0,0
249,Front Ígneo,Front Ígneo,1,0,3,258,0,0,0,0,5733,0,4,0,0,0,0,0,0
250,Uldum,Uldum,1,0,3,258,0,0,0,0,5034,0,4,0,0,0,0,0,0
251,Monte Hyjal,Monte Hyjal,1,0,3,258,0,0,0,0,616,0,4,0,0,0,0,0,0
252,Silithus,Silithus,1,0,3,258,0,0,0,0,1377,0,4,0,0,0,0,0,0
253,Hibérnia,Hibérnia,1,0,3,258,0,0,0,0,618,0,4,0,0,0,0,0,0
254,Cratera Un'Goro,Cratera Un'Goro,1,0,3,258,0,0,0,0,490,0,4,0,0,0,0,0,0
255,Selva Maleva,Selva Maleva,1,0,3,258,0,0,0,0,361,0,4,0,0,0,0,0,0
256,Península Fogo do Inferno,Península Fogo do Inferno,1,0,69,258,0,0,0,0,3483,0,4,0,0,0,0,0,0
257,Pântano Zíngaro,Pântano Zíngaro,1,0,69,258,0,0,0,0,3521,0,4,0,0,0,0,0,0
258,Mata Terokkar,Mata Terokkar,1,0,69,258,0,0,0,0,3519,0,4,0,0,0,0,0,0
259,Nagrand,Nagrand,1,0,69,258,0,0,0,0,3518,0,4,0,0,0,0,0,0
