ID,Name_lang,Description_lang,GarrAbilityCategoryID,GarrFollowerTypeID,IconFileDataID,FactionChangeGarrAbilityID,Flags
60,Couraria,Pode fabricar barracas e acelera as ordens de serviço ao ser designado para o Curtume e aumenta a chance de sucesso nas missões de Couraria.,5,1,4620678,0,33
61,Alfaiataria,Oferece uma variedade de benefícios de alfaiataria ao ser designado para o Ateliê de Costura e aumenta a chance de sucesso nas missões de Alfaiataria.,5,1,4620681,0,33
62,Esfolamento,Também aumenta a produção de ordens de serviço com base no nível do seguidor ao ser designado para o Celeiro.,5,1,4620680,0,33
63,Amigo dos Gnomos,Aumenta a chance de sucesso participar de uma missão com um gnomo.,4,1,236446,73,9
64,Humanista,Aumenta a chance de sucesso ao participar de uma missão com um humano.,4,1,236447,71,9
65,Amigo dos Anões,Aumenta a chance de sucesso ao participar de uma missão com um anão.,4,1,236443,70,9
66,Filho da Lua,Aumenta a chance de sucesso ao participar de uma missão com um elfo noturno.,4,1,236450,74,9
67,Aliado de Argus,Aumenta a chance de sucesso ao participar de uma missão com um draenei.,4,1,236442,72,9
68,Companhia Canina,Aumenta a chance de sucesso ao participar de uma missão com um worgen.,4,1,528692,75,9
69,Fanático por Cerveja,Aumenta a chance de sucesso ao participar de uma missão com um pandaren.,4,1,626190,0,1
70,Filho de Draenor,Aumenta a chance de sucesso ao participar de uma missão com um orc.,4,1,236451,65,5
71,Fascínio pela Morte,Aumenta a chance de sucesso ao participar de uma missão com um morto-vivo.,4,1,236457,64,5
72,Totemista,Aumenta a chance de sucesso ao participar de uma missão com um tauren.,4,1,236454,67,5
73,Chegado em Mandinga,Aumenta a chance de sucesso ao participar de uma missão com um troll.,4,1,236456,63,5
74,Élfico,Aumenta a chance de sucesso ao participar de uma missão com um elfo sangrento.,4,1,236440,66,5
75,Economista,Aumenta a chance de sucesso ao participar de uma missão com um goblin.,4,1,632354,68,5
76,Vigor Alto,Aumenta a chance de sucesso em missões com mais de 7 horas de duração.,8,1,135987,0,1
77,Incremento de Poder,Aumenta a chance de sucesso em missões com menos de 7 horas de duração.,8,1,136088,0,1
78,Lobo Solitário,Aumenta a chance de sucesso ao realizar uma missão sozinho.,9,1,538568,0,3
79,Catador,Aumenta em 100% os recursos da guarnição recebidos de uma missão.,7,1,413571,0,1
80,Treinamento Extra,Aumenta em 30% a experiência recebida por todos os seguidores em uma missão.,7,1,975743,0,1
100,Provocar,Força um inimigo a atacar o guerreiro.,0,1,136080,0,0
101,Tiro Múltiplo,Usado por caçadores para causar dano a muitos inimigos.,0,1,132330,0,0
102,Salto Heroico,Usado por guerreiros para desviar do perigo.,0,1,236171,0,0
103,Tiro Rápido,Aumenta consideravelmente o dano de estouro do caçador.,0,1,132208,0,0
104,Aturdir,Usado por ladinos para neutralizar um inimigo perigoso (ou só pra importunar).,0,1,132310,0,0
105,Chute,Usado por ladinos para interromper um feitiço (é superfrustrante).,0,1,132219,0,0
106,Cura Encadeada,Usado por xamãs para curar um grupo de aliados.,0,1,136042,0,0
107,Purificar o Espírito,Usado por xamãs para remover um efeito mágico nocivo.,0,1,236288,0,0
108,Rosnar,Força o alvo a atacar o druida.,0,1,132270,0,0
114,Comando Sombrio,Força o alvo a atacar o cavaleiro da morte.,0,1,136088,0,0
115,Escudo Ósseo,Protege o cavaleiro da morte com um escudo de ossos.,0,1,458717,0,0
116,Morte e Decomposição,Lançado por cavaleiros da morte para causar dano a muitos inimigos.,0,1,136144,0,0
117,Congelar Mente,"Congela a mente de um inimigo, interrompendo um feitiço.",0,1,237527,0,0
118,Energizar Arma Rúnica,Aumenta consideravelmente o dano de estouro do cavaleiro da morte.,0,1,135372,0,0
119,Carapaça Antimagia,Protege o cavaleiro da morte de efeitos mágicos prejudiciais.,0,1,136120,0,0
120,Cutilada,Usado por guerreiros para causar dano a vários inimigos. Também usado para descrever todas as equipes de arena.,0,1,132338,0,0
121,Murro,Usado por guerreiros para interromper feitiços.,0,1,132938,0,0
122,Temeridade,Usado por guerreiros para aumentar bastante o dano de estouro.,0,1,603532,0,0
123,Ajuste de Contas,Força o alvo a atacar o paladino.,0,1,135984,0,0
124,Escudo Divino,Usado por paladinos para prevenir o dano. Também usado para escapar de forma covarde (vergonhoso).,0,1,524354,0,0
125,Purificação,Usado por paladinos para remover um efeito mágico prejudicial.,0,1,135949,0,0
126,Repreensão,Usado por paladinos para interromper feitiços.,0,1,523893,0,0
127,Contrição,Usado por paladinos para neutralizar um inimigo perigoso.,0,1,135942,0,0
128,Resplendor Sagrado,Usado por paladinos para curar um grupo de aliados.,0,1,457654,0,0
129,Apelo Divino,Usado por paladinos para regenerar mana rapidamente.,0,1,237537,0,2
130,Tempestade Divina,Usado por paladinos para causar dano a vários inimigos.,0,1,236250,0,0
131,Ira Vingativa,Usado por paladinos para aumentar bastante o dano de estouro.,0,1,135875,0,0
132,Pele de Árvore,O druida ganha uma pele endurecida que reduz consideravelmente o dano recebido.,0,1,136097,0,0
133,Avivar,Usado por druidas para regenerar o mana do alvo rapidamente.,0,1,136048,0,2
134,Raízes Enredantes,Usado por druidas para neutralizar um inimigo perigoso.,0,1,136100,0,0
135,Crescimento Silvestre,Usado por druidas para curar um grupo de aliados.,0,1,236153,0,0
136,Cura da Natureza,Usado por druidas para remover um efeito mágico prejudicial.,0,1,236288,0,0
137,Furacão,Usado por druidas para causar dano a muitos inimigos.,0,1,136018,0,0
138,Berserk,Aumenta consideravelmente o dano de estouro do druida.,0,1,236149,0,0
139,Alinhamento Celestial,Aumenta consideravelmente o dano de estouro do druida.,0,1,136060,0,0
140,Provocar,Força o inimigo a atacar o monge.,0,1,620830,0,0
141,Guarda,Usado por monges para diminuir consideravelmente o dano recebido.,0,1,611417,0,0
142,Onda de Chi,Usado por monges para curar um grupo de aliados.,0,1,606541,0,0
143,Rolamento,Usado por monges para desviar rapidamente do perigo.,0,1,574574,0,0
144,Paralisia,Usado por monges para neutralizar um inimigo perigoso.,0,1,629534,0,0
145,Desintoxicação,Usado por monges para remover um efeito mágico prejudicial.,0,1,460692,0,0
146,Chá de Mana,Usado por monges para regenerar o mana do alvo rapidamente.,0,1,608949,0,2
147,Golpe Mão de Lança,Usado por monges para interromper feitiços.,0,1,608940,0,0
148,Dissipar Magia,Usado por sacerdotes para remover um efeito mágico prejudicial.,0,1,135894,0,0
149,Demônio das Sombras,Usado por sacerdotes para aumentar bastante o dano de estouro e a regeneração de mana.,0,1,136199,0,2
150,Calcinação Mental,Usado por sacerdotes para causar dano a muitos inimigos.,0,1,237565,0,0
151,Dominar Mente,Usado por um sacerdote para neutralizar um inimigo perigoso. Muito popular em AB e EotS.,0,1,136206,0,0
152,Infusão de Poder,Usado por sacerdotes para aumentar bastante o dano de estouro.,0,1,135939,0,0
153,Escudo de Água,Usado por xamãs para aumentar muito a regeneração de mana.,0,1,132315,0,2
154,Cadeia de Raios,Lançado por xamãs para causar dano a muitos inimigos.,0,1,136015,0,0
155,Rajada de Vento,Usado por xamãs para interromper feitiços.,0,1,463565,0,0
156,Lobo Fantasma,Usado por xamãs para desviar rapidamente do perigo.,0,1,136095,0,0
157,Bagata,Usado por xamãs para neutralizar um inimigo perigoso. Também faz eles se sentirem idiotas.,0,1,237579,0,0
158,Ascendência,Usado por xamãs para aumentar bastante o dano de estouro. É bem injusto às vezes.,0,1,135791,0,0
159,Evasão,Usado por ladinos para evitar dano significativo.,0,1,136205,0,0
160,Disparada,Usado por ladinos para desviar do perigo. Também usado para mover-se rapidamente da caixa de correio para o banco.,0,1,132307,0,0
161,Leque de Facas,Usado por ladinos para causar dano a muitos inimigos.,0,1,236273,0,0
162,Marcado para Morrer,Usado por ladinos para aumentar bastante o dano de estouro.,0,1,236364,0,0
163,Fingir de Morto,Usado por caçadores para forçar o inimigo a atacar um outro alvo.,0,1,132293,0,0
164,Coibição,Usado por caçadores para prevenir o dano recebido.,0,1,132369,0,0
165,Desvencilhar,Usado por caçadores para desviar rapidamente do perigo.,0,1,132294,0,0
166,Tiro Retaliatório,Usado por caçadores para interromper feitiços.,0,1,249170,0,0
167,Armadilha Congelante,Usado por caçadores para neutralizar um inimigo perigoso. Olha onde pisa!,0,1,135834,0,0
168,Bloco de Gelo,Usado por magos para prevenir dano elevado. Por um tempinho.,0,1,135841,0,0
169,Conjurar Comida,Seu corpo precisa de energia para ser aproveitado ao máximo!,0,1,609812,0,2
170,Lampejo,Usado por magos para se teleportar rapidamente e evitar algum perigo. Hax.,0,1,135736,0,0
171,Contrafeitiço,Usado por magos para interromper feitiços.,0,1,135856,0,0
172,Polimorfia,Usado por magos para neutralizar um inimigo perigoso.,0,1,136071,0,0
173,Distorção Temporal,Usado por paladinos para aumentar bastante o dano de estouro.,0,1,458224,0,0
174,Determinação Interminável,Usado por bruxos para prevenir dano elevado.,0,1,136150,0,0
175,Drenar Vida,Usado por bruxos para recuperar vida. Dã.,0,1,136169,0,0
176,Chamuscar Magia,Usado por diabretes irritantes para remover um efeito mágico prejudicial.,0,1,841219,0,0
177,Metamorfose,Usado por bruxos que fingem ser caçadores de demônios. Aumenta muito o dano de estouro.,0,1,236293,0,0
178,Chuva de Fogo,Lançado por bruxos para causar dano a muitos inimigos.,0,1,135804,0,0
179,Bloquear Feitiço,Usado por bruxos para interromper feitiços.,0,1,136174,0,0
180,Medo,Usado para neutralizar um inimigo perigoso. Às vezes faz com que eles violem as leis da física. Muito estranho.,0,1,136183,0,0
181,Evocar Infernal,Usado por bruxos para se sentirem poderosos e para causar danoconsiderável. Faz os inocentes próximos ficarem nervosos.,0,1,136219,0,0
182,Arremetida,"Usado por druidas para desviar rapidamente do perigo, como se eles já se não se movimentassem rápido o bastante.",0,1,132120,0,0
183,Cerveja Energizante,Usado por monges para aumentar consideravelmente o dano de estouro. Também é muito gostosa.,0,1,608938,0,0
199,Treinamento Extra,Concede um bônus de EXP após a conclusão da missão.,0,1,236221,0,2
200,Treinamento Extra,Concede um bônus de EXP após a conclusão da missão.,0,1,236221,0,2
201,Experiência em Combate,Concede um bônus à chance de sucesso da missão.,11,1,458725,0,51
202,Experiência em Combate,Concede um bônus à chance de sucesso da missão.,0,1,236221,0,2
203,Teleporte,Reduz o tempo de viagem das missões.,0,1,236221,0,2
204,Teleporte,Reduz o tempo de viagem das missões.,0,1,236221,0,2
205,Reciclar Armas,Concede um bônus de recursos da guarnição após a conclusão da missão.,0,1,236221,0,2
206,Reciclar Armas,Concede um bônus de recursos da guarnição após a conclusão da missão.,0,1,236221,0,2
221,Montaria Épica,Reduz em 50% o tempo da missão.,8,1,631718,0,1
222,Poder da Morte,Reduz a duração da missão em 25%.,0,1,575534,0,3
227,Pescador,"Com o conhecimento de Nat, sua habilidade de pesca em Draenor permite que você pesque Peixões sem isca.",5,1,236574,0,19
228,Sempre-verde,"Ao ser designado para a Serraria, pode processar madeira de maneira mais eficiente e humana.",5,1,236160,0,19
231,Guarda-costas,Pode acompanhar você como um guardião em Draenor ao ser designado para um quartel nível 2 ou 3.,5,1,1037260,0,19
232,Dançarino,Seus passos de dança maneiros ajudam você a escapar do perigo mais rápido.,12,1,132171,0,3
236,Profissional de Hearthstone,"Um senhor estrategista, é ver para crer. Membros do grupo ganham experiência 35% mais rápido.",7,1,1061040,0,3
244,Brutamontes,Aumenta consideravelmente a chance de sucesso ao realizar uma missão sozinho.,9,1,1035504,0,19
248,Mentor,Os seguidores que acompanharem você se tornam mais eficientes em combate.,7,1,442732,0,19
249,Explorador Extraordinário,"Especialista tanto em Tradição das Feras quanto em Exploração de Terrenos, Harrison é capaz de antecipar qualquer perigo que se aproxime.



|cFFFFD200""Fortuna e glória, jovem. Fortuna e glória."" - Harrison Jones |r",0,1,646781,0,18
250,Velocidade da Luz,A Pena de Rukhmar Tocada pelo Sol imbui um seguidor de velocidade épica.,8,1,642580,0,3
252,Chegado dos Ogros,Aumenta a chance de sucesso ao participar de uma missão com um ogro.,4,1,1030796,0,3
253,Mecanoman,Aumenta a chance de sucesso ao participar de uma missão com um constructo ou máquina.,4,1,254104,0,3
254,Observador de Pássaros,Aumenta a chance de sucesso ao participar de uma missão com um arakkoa.,4,1,1042646,0,3
255,Vida Selvagem,Aumenta a chance de sucesso ao participar de uma missão com uma fera.,4,1,134176,0,3
256,Catador Extremo,Aumenta em 200% os recursos de guarnição recebidos em uma missão.,7,1,1005027,0,1
257,Teste - Habilidade Temporária de Seguidor,Descrição da habilidade temporária de seguidor. Dura uma missão.,0,1,463852,0,65
260,Grupo de Abordagem,Permite que Transportes completem missões que requerem soldados na terra.,0,2,1141393,0,51
261,Submarino,Permite que o submarino se torne invisível ao radar para surpreender navios inimigos.,0,2,1141396,0,51
262,Nau de Batalha,Dispara munição perfurante que atravessa armadura e blindagem.,0,2,1141390,0,51
263,Destróier,"Joga cargas explosivas na água, destruindo embarcações submersas.",0,2,1141395,0,51
264,Porta-aeronaus,Uma frota de bombardeiros que pode atacar do ar.,0,2,1141394,0,51
265,Cortador de Gelo,Abre caminho em Águas Geladas.,0,2,892834,0,0
266,Bomba de Porão,"Bombeia o excesso de água para fora do navio, permitindo que ele permaneça na superfície durante um Tempo Tempestuoso.",0,2,986488,0,0
267,Farol Alto de Nevoeiro,Atravesse nevoeiros (e algumas retinas) com esses faróis superpotentes.,0,2,460953,0,0
268,Estabilizador Interno Giroscópico,"Mantém o navio a prumo e estável, permitindo contornar mais tranquilamente os Redemoinhos Caóticos.",0,2,657937,0,0
269,Fornalha Explosiva,"Uma enorme fornalha, capaz de produzir 11 numa escala de força de 10.",0,2,900306,0,0
270,Leme de Ferro Verdadeiro,Reforça o leme para permitir curvas mais fechadas a velocidades mais altas.,0,2,986491,0,0
271,Tanque de Tubarões Adestrados,Minas não são páreo para um tanque de tubarões adestrados.,0,2,294472,0,0
272,Lançador de Fumaça Vil,"Cria uma cortina de fumaça em redor de seu navio, impedindo que o inimigo veja um Primeiro Ataque.",0,2,627487,0,0
273,Tanques de Nitro,"Permite que o navio use nitro, chegando mais rápido ao seu destino. Reduz em 50% o tempo da missão.",0,2,237030,0,18
274,Tripulação Calejada,Essa tripulação já viu de tudo e tem como provar. Concede um bônus à chance de sucesso da missão.,0,2,669453,0,18
275,Inafundável,"No caso de um acerto devastador, salva o navio criando um escudo impenetrável em redor dele. Inafundável é destruído quando ativado.",0,2,1030102,0,2
276,Despensa,"Acrescenta espaço para mais estoques de comida, melhorando a chance de sucesso em missões demoradas.",0,2,651578,0,18
277,Radar Aéreo Automático,Aumenta a chance de sucesso ao participar de uma missão com um Porta-aeronaus.,0,2,133873,0,0
278,Reservas de Munição,Aumenta a chance de sucesso ao participar de uma missão com uma Nau de Batalha.,0,2,249177,0,0
279,Campo de Amplificação Sônica,Aumenta a chance de sucesso ao participar de uma missão com um Destróier.,0,2,252188,0,0
280,Espaço Extra,Aumenta a chance de sucesso ao participar de uma missão com um Transporte.,0,2,133004,0,0
281,Minas Sonoras Q-43,Aumenta a chance de sucesso ao participar de uma missão com um Submarino.,0,2,948864,0,0
282,Tripulação Órquica,As águas gélidas ao redor de Fogofrio há muito servem de área de treinamento para a navegação em Águas Geladas.,0,2,236452,284,5
283,Tripulação Enânica,Permite recuperar equipamentos navais em missões bem-sucedidas.,0,2,236443,286,9
284,Tripulação Draeneica,Os draeneis são peritos em navegar pelo Nevoeiro Denso que envolve o Vale da Lua Negra.,0,2,236442,282,9
285,Tripulação Tauren,Aumenta em 50% a experiência recebida de uma missão para todos os navios.,0,2,236453,291,5
286,Tripulação Goblínica,Permite recuperar equipamentos navais em missões bem-sucedidas.,0,2,632354,283,5
287,Tripulação Gnômica,Permite recuperar equipamento naval em missões bem-sucedidas.,0,2,236446,290,9
288,Tripulação Noctiélfica,Reduz em 50% o tempo da missão.,0,2,236450,289,9
289,Tripulação Sanguinélfica,Reduz em 50% o tempo da missão.,0,2,236439,288,5
290,Tripulação Trólica,Permite recuperar equipamento naval em missões bem-sucedidas.,0,2,236456,287,5
291,Tripulação Worgen,Aumenta em 50% a experiência recebida de uma missão para todos os navios.,0,2,463876,285,9
292,Tripulação Humana,Aumenta a chance de sucesso em missões.,0,2,236447,293,9
293,Tripulação de Mortos-vivos,Aumenta a chance de sucesso em missões.,0,2,236457,292,5
294,Tripulação Pandaren,"Tripulantes pandarens estocam suprimentos extras nos navios, o que ajuda nas missões mais longas.",0,2,626190,0,1
299,Plataforma de Equipamento Vazia,Atraque o equipamento do navio a esta plataforma.,0,2,0,0,2
300,Plataforma de Equipamento Vazia,Atraque o equipamento do navio a esta plataforma.,0,2,0,0,2
303,Conhecimento Demoníaco,Concede um bônus grande à chance de sucesso da missão.,11,1,1020342,0,51
304,Módulo de Resgate de Naufrágio,"Quando ativado em uma missão bem-sucedida, filtra as águas dos arredores e traz uma caixa cheia de troços úteis.",0,2,236815,0,18
305,Rede de Pesca Morsana,"Uma rede de pesca amarrada à traseira do navio, cortesia dos morsanos. Fornece peixes na volta de uma missão bem-sucedida.",0,2,134325,0,2
306,Luneta Fantasmagórica,Uma longa luneta que parece não mostrar nada quando você olha. Talvez seja útil no futuro.,0,2,134441,0,2
307,Impulso Vil,Salta na direção de um inimigo. Às vezes é usado em bichos para viajar rapidamente.,0,4,135788,0,0
308,Nova do Caos,Usada por caçadores de demônios para controlar vários inimigos perigosos de uma só vez.,0,4,135795,0,0
309,Pele Rochosa,Caçadores de demônios podem cobrir sua pele com rocha vil para absorver golpes potentes. Também é notoriamente desconfortável.,0,4,538745,0,0
310,Imolação,"Alguns caçadores de demônios levam o mantra ""combater fogo com fogo"" um pouco a sério demais.",0,4,135817,0,0
311,Devorar Magia,Magia é uma iguaria entre os Illidari. Tem gosto de frango.,0,4,236298,0,0
312,Retirada Vingativa,Usada por caçadores de demônios que... não estão preparados.,0,4,236171,0,0
313,Metamorfose,Caçadores de demônios podem usar o próprio demônio interior para derrotar inimigos mais fortes.,0,4,237558,0,0
314,Mãos na Graxa,Aumenta em 100% o combustível ganho em uma missão.,7,1,252178,0,1
315,Tripulação Murloc,"Os murlocs podem sair do seu navio e nadar até a praia mesmo debaixo d'água, servindo sempre de Transporte. Ser anfíbio tem suas vantagens.",0,2,134169,0,3
317,Tempestade Apexis,Os krakens à solta nessa área concedem Cristais Apexis ao fim das missões bem-sucedidas.,0,2,1061300,0,2
318,Superioridade Aérea,"Uma aeronau identifica e ataca navios hostis na área, aumentando a chance de êxito das missões.",0,2,342918,0,2
319,Comando da Capitã Raenia,Aumenta em 50% a experiência recebida de uma missão para todos os navios.,0,2,1139028,0,2
320,Mapa do Tesouro,Concede Cristais Apexis adicionais ao completar qualquer missão com sucesso.,0,2,237386,0,2
321,Comando do Capitão Throkash,Aumenta em 50% a experiência recebida de uma missão para todos os navios.,0,2,1126434,0,2
322,Corsário Destemido,Aumenta a chance de sucesso das missões.,0,2,1126433,0,2
323,Grupo de Abordagem,Permite que Transportes completem missões que requerem soldados na terra.,0,2,1141392,0,51
324,Predador do Ápice,Aumenta significativamente a chance de sucesso ao enfrentar vários tipos de criaturas.,1,1,236186,0,19
325,Exorcista,Concede um bônus à chance de sucesso da missão e concede mais chance de sucesso da missão ao enfrentar Demônios.,1,1,236262,0,19
326,Atenuação Apexis,Aumenta em 100% a obtenção de Cristais Apexis em uma missão.,7,1,1061300,0,19
327,Tripulação Arakkoa,Lança ataques do alto.,0,2,1042646,0,3
331,Elemental,Lançador de feitiços que domina as forças destrutivas da natureza e dos elementos para conter alguns |C00b3ffffChefes|R.,0,4,136048,0,560
332,Aperfeiçoamento,Guerreiro totêmico que ataca os inimigos com armas imbuídas de poder elemental para conter alguns |C00b3ffffChefes|R.,0,4,132314,0,560
333,Restauração,Curador que evoca espíritos ancestrais e o poder purificador da água para conter alguns |C00b3ffffChefes|R.,0,4,136052,0,560
334,Andarilho do Vento,Artista marcial incomparável que contém alguns |C00b3ffffChefes|R com mãos e punhos.,0,4,608953,0,560
335,Mestre Cervejeiro,Lutador robusto que contém alguns |C00b3ffffChefes|R usando fortificadores líquidos e movimentos imprevisíveis.,0,4,608951,0,560
336,Tecelão da Névoa,Curador que domina a misteriosa arte da manipulação de energias vitais para conter alguns |C00b3ffffChefes|R.,0,4,608952,0,560
337,Suplício,Mestre da magia sombria especializado em feitiços de  drenagem e dano ao longo do tempo para conter alguns |C00b3ffffChefes|R.,0,4,136145,0,560
338,Demonologia,Mestre dos demônios que compele os poderes demoníacos a ajudá-lo a conter alguns |C00b3ffffChefes|R.,0,4,136172,0,560
339,Destruição,Mestre do caos que evoca o fogo para queimar e conter alguns |C00b3ffffChefes|R.,0,4,136186,0,560
340,Sagrado,Invoca o poder da Luz para proteger e conter alguns |C00b3ffffChefes|R.,0,4,135920,0,560
341,Retribuição,Cruzado íntegro que julga e contém alguns |C00b3ffffChefes|R com armas e magia Sagrada.,0,4,135873,0,560
342,Proteção,"Usa magia Sagrada para se defender, proteger aliados e conter alguns |C00b3ffffChefes|R.",0,4,236264,0,560
343,Fúria,"Furioso berserker que empunha uma arma em cada mão, disparando saraivadas de ataques para conter alguns |C00b3ffffChefes|R.",0,4,132347,0,560
344,Armas,Mestre das armas de duas mãos calejado em batalha que usa de mobilidade e ataques poderosos para conter alguns |C00b3ffffChefes|R.,0,4,132355,0,560
345,Proteção,Um bravo protetor que usa um escudo para conter |C00b3ffffChefes|R.,0,4,132341,0,560
346,Arcano,"Manipula o arcano, para conter alguns |C00b3ffffChefes|R com um poder devastador.",0,4,135932,0,560
347,Fogo,Incendeia o ar ao seu redor com bolas de fogo e chamas ardentes para conter alguns |C00b3ffffChefes|R.,0,4,135812,0,560
348,Gelo,Contém alguns |C00b3ffffChefes|R congelando-os no lugar e estilhaçando-os com magia de Gelo.,0,4,135846,0,560
349,Fora da Lei,Fugitivo inclemente que usa de agilidade e esperteza para lutar de igual para igual ao conter alguns |C00b3ffffChefes|R.,0,4,135340,0,560
350,Subterfúgio,Espreitadora sombria que salta das sombras para atacar e conter alguns |C00b3ffffChefes|R.,0,4,132320,0,560
351,Assassinato,Mortífero mestre dos venenos que contém alguns |C00b3ffffChefes|R com cruéis ataques de adaga.,0,4,236270,0,560
352,Sagrado,Um curandeiro versátil que consegue conter alguns |C00b3ffffChefes|R.,0,4,237542,0,560
353,Sombra,Usa magia Sombria sinistra para conter alguns |C00b3ffffChefes|R.,0,4,136207,0,560
354,Disciplina,Usa magia para proteger aliados de dano e conter alguns |C00b3ffffChefes|R.,0,4,135940,0,560
355,Equilíbrio,"Pode assumir a forma de um poderoso Luniscante, equilibrando o poder da magia Arcana e da magia da Natureza para conter alguns |C00b3ffffChefes|R.",0,4,136096,0,560
356,Feral,Assume a forma de um grande felino e causa dano com mordidas e sangramentos para conter alguns |C00b3ffffChefes|R.,0,4,132115,0,560
357,Restauração,Usa magias de Natureza poderosas para manter os aliados vivos e conter alguns |C00b3ffffChefes|R.,0,4,136041,0,560
358,Devastação,Um mestre sombrio das glaives de guerra que usa o poder destrutivo da Magia Vil para conter alguns |C00b3ffffChefes|R.,0,4,1247264,0,560
359,Vingança,"Abraça o demônio interior para incinerar os inimigos e proteger os aliados, contendo alguns |C00b3ffffChefes|R.",0,4,1247265,0,560
360,Proscritos,"Aliados dos Caçadores de Demônios formado por Nagas, Degradados e até mesmo demônios, os Proscritos empregam uma variedade de técnicas para conter alguns |C00b3ffffChefes|R.",0,4,1391770,0,560
361,Gélido,"Arauto gélido da ruína, capaz de canalizar poder rúnico e desferir golpes cruéis com sua arma para conter alguns |C00b3ffffChefes|R.",0,4,135773,0,560
362,Sangue,"Guardião sombrio que manipula e corrompe energia vital para se suster frente a uma investida inimiga, contendo alguns |C00b3ffffChefes|R.",0,4,135770,0,560
363,Profano,"Um mestre da morte e decomposição, que espalha doenças e controla lacaios mortos-vivos para conter alguns |C00b3ffffChefes|R.",0,4,135775,0,560
364,Domínio das Feras,Mestre selvagem capaz de domar uma ampla variedade de feras para ajudá-los a conter alguns |C00b3ffffChefes|R.,0,4,461112,0,560
365,Precisão,Mestre do arco ou atirador de elite capaz de conter alguns |C00b3ffffChefes|R de longa distância.,0,4,236179,0,560
