Title_lang,Subtitle_lang,InstructionText_lang,SubIcon_lang,TitleTooltip_lang,SubtitleTooltip_lang,EventToastID,PlayerConditionID,UiTextureAtlasMemberID,UiTextureKitID,EventType,DisplayType,EventAsset,Field_9_1_0_38312_011,IconFileID,UiWidgetSetID,ExtraUiWidgetSetID,TitleTooltipUiWidgetSetID,SubtitleTooltipUiWidgetSetID,ShowSoundKitID,HideSoundKitID,Field_10_2_5_52554_021
Completo,|cFFFFFFFFPontuação final: %1921c|r |n|cFF1eff00Saber da Torre ganho: %1922c |TInterface\ICONS\Spell_Broker_Orb.BLP:16:16|t|r|nO Saber da Torre chegou ao Máximo,,,,,44,34450,0,5388,17,8,356596,0,0,511,503,0,517,0,0,0
Incompleto,|cFFFFFFFFPontuação final: %1921c|r |n|cFF1eff00Saber da Torre ganho: %1922c |TInterface\ICONS\Spell_Broker_Orb.BLP:16:16|t|r|nO Saber da Torre chegou ao Máximo,,,,,45,34450,0,5388,17,8,356597,0,0,511,521,0,517,0,0,0
Andar 2 Concluído,,,,,,47,90752,0,5388,16,6,357992,0,0,518,0,0,0,0,0,0
Andar 3 Concluído,,,,,,48,90752,0,5388,16,6,357993,0,0,519,0,0,0,0,0,0
Andar 4 Concluído,,,,,,49,90752,0,5388,16,6,357994,0,0,520,0,0,0,0,0,0
Impecável!,|cFFFFFFFFPontuação final: %1921c|r |n|cFF1eff00Saber da Torre ganho: %1922c |TInterface\ICONS\Spell_Broker_Orb.BLP:16:16|t|r,,,,,50,0,0,5388,17,8,358449,0,0,511,503,0,0,183157,183155,0
,Campo de Batalha desbloqueado!,,,,,51,117398,12015,0,4,3,0,0,0,0,0,0,0,0,0,0
Impecável,|cFFFFFFFFPontuação final: %1921c|r |n|cFF1eff00Saber da Torre ganho: %1922c |TInterface\ICONS\Spell_Broker_Orb.BLP:16:16|t|r|nSeu Saber da Torre chegou ao máximo,,,,,52,34450,0,5388,17,8,358450,0,0,511,503,0,517,0,0,0
Combatente I,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,60,0,12015,0,20,7,2,0,2023045,0,0,0,0,0,0,0
Entrada de Conhecimento Desbloqueada,Console de História,,Entrada do Console de História Desbloqueada,,,61,0,10757,0,13,3,0,0,4238930,0,0,0,0,0,0,0
Combatente II,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,63,0,12015,0,20,7,206,0,2023045,0,0,0,0,0,0,0
Desafiante I,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,64,0,12015,0,20,7,3,0,2023047,0,0,0,0,0,0,0
Desafiante II,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,65,0,12015,0,20,7,207,0,2023047,0,0,0,0,0,0,0
Rival I,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,66,0,12015,0,20,7,4,0,2023049,0,0,0,0,0,0,0
Rival II,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,67,0,12015,0,20,7,208,0,2023049,0,0,0,0,0,0,0
Duelista,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,68,0,12015,0,20,7,5,0,2023051,0,0,0,0,0,0,0
Elite,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,69,0,12015,0,20,7,6,0,2023053,0,0,0,0,0,0,0
Combatente I,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,70,0,12015,0,20,7,9,0,2023045,0,0,0,0,0,0,0
Combatente II,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,71,0,12015,0,20,7,209,0,2023045,0,0,0,0,0,0,0
Desafiante I,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,72,0,12015,0,20,7,11,0,2023047,0,0,0,0,0,0,0
Desafiante II,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,73,0,12015,0,20,7,210,0,2023047,0,0,0,0,0,0,0
Rival I,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,74,0,12015,0,20,7,12,0,2023049,0,0,0,0,0,0,0
Rival II,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,75,0,12015,0,20,7,211,0,2023049,0,0,0,0,0,0,0
Duelista,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,76,0,12015,0,20,7,13,0,2023051,0,0,0,0,0,0,0
Elite,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,77,0,12015,0,20,7,14,0,2023053,0,0,0,0,0,0,0
Combatente I,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,78,0,12015,0,20,7,17,0,2023045,0,0,0,0,0,0,0
Combatente II,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,79,0,12015,0,20,7,212,0,2023045,0,0,0,0,0,0,0
Desafiante I,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,80,0,12015,0,20,7,18,0,2023047,0,0,0,0,0,0,0
Desafiante II,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,81,0,12015,0,20,7,213,0,2023047,0,0,0,0,0,0,0
Rival I,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,82,0,12015,0,20,7,19,0,2023049,0,0,0,0,0,0,0
Rival II,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,83,0,12015,0,20,7,214,0,2023049,0,0,0,0,0,0,0
Duelista,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,84,0,12015,0,20,7,20,0,2023051,0,0,0,0,0,0,0
Elite,Aprimoramentos de equipamento JxJ desbloqueados!,,,,,85,0,12015,0,20,7,21,0,2023053,0,0,0,0,0,0,0
Provação do Carcereiro,%19812wº Andar,|n+Fantom|n+Bênçãos do Resquício Anímico,,,,87,95418,0,5281,17,6,354094,0,0,0,0,0,0,0,0,0
Rodada Vencida,Vitórias: %55859yc,,,,,89,104070,0,5116,16,6,392795,0,0,0,0,0,0,0,0,0
Rodada Perdida,Vitórias: %55859yc,,,,,90,104070,0,5116,16,6,392796,0,0,0,0,0,0,0,0,0
Conversão de Guardião Anucleado,Compreensão do Faenim,,,Pocopoc ganha a habilidade de converter Guardiões Anucleados em Guardiões Ressoantes,,101,0,12015,0,18,3,0,0,4239320,0,0,0,0,0,0,0
Aprimoramentos Avançados de Pocopoc,Compreensão do Trebalim Desbloqueada,,,,,102,0,12015,0,18,3,0,0,4239319,577,0,0,0,0,0,0
Rodada Vencida,Vitórias: %55859yc,,,,,104,104069,0,5117,16,6,392795,0,0,0,0,0,0,0,0,0
Rodada Perdida,Vitórias: %55859yc,,,,,105,104069,0,5117,16,6,392796,0,0,0,0,0,0,0,0,0
Provação do Carcereiro,%19812wº Andar,,,,,106,95419,0,5281,17,6,354094,0,0,0,0,0,0,0,0,0
Corrida Concluída - Bronze,"|cFFFFFFFFTempo da corrida: %2016c,%2017c%2124c%2125c s|r|n|nTempo de Prata: %2019c,%2037c00 s|nTempo de Ouro: %2020c,%2038c00 s |n|nRecorde pessoal: %2040c,%2041c%2131c%2132c s |n|n",,,,,117,0,0,5474,17,6,369996,0,0,0,0,0,0,0,0,0
Corrida Concluída - Prata,"|cFFFFFFFFTempo da corrida: %2016c,%2017c%2124c%2125c s|r|n|nTempo de Ouro: %2020c,%2038c00 s |n|nRecorde pessoal: %2040c,%2041c%2131c%2132c s |n|n",,,,,121,0,0,5474,17,6,370253,0,0,0,0,0,0,0,0,0
Corrida Concluída - Ouro,"|cFFFFFFFFTempo da corrida: %2016c,%2017c%2124c%2125c s|r|n|nTempo de Ouro: %2020c,%2038c00 s |n|nRecorde pessoal: %2040c,%2041c%2131c%2132c s |n|n",,,,,122,0,0,5474,17,6,370254,0,0,0,0,0,0,0,0,0
Corrida Concluída,"|cFFFFFFFFTempo da corrida: %2016c,%2017c%2124c%2125c s|r|n|nRecorde pessoal: %2040c,%2041c%2131c%2132c s |n|n",,,,,123,0,0,5474,17,6,370255,0,0,0,0,0,0,0,0,0
Corrida concluída,"|cFFFFFFFFTempo da corrida: %2016c,%2017c%2124c%2125c s|r|n|nRecorde pessoal: %2040c,%2041c%2131c%2132c s |n|n",,,,,125,0,0,5474,17,6,370713,0,0,0,0,0,0,0,0,0
Desintegrar,Novo feitiço lembrado,,,,,127,0,0,5268,12,3,64864,0,4622451,0,0,0,0,0,0,0
Sopro de Fogo,Novo feitiço lembrado,,,,,128,104129,0,5268,12,3,64872,0,4622458,0,0,0,0,0,0,0
Voar Alto,Novo feitiço lembrado,,,,,129,0,0,5268,12,3,64873,0,4622485,0,0,0,0,0,0,0
Respiração Profunda,Novo feitiço lembrado,,,,,130,0,0,5268,12,3,65045,0,4622450,0,0,0,0,0,0,0
Especialização,Recurso destravado!,,Novo recurso desbloqueado: |cffFF4E00|Hspecpane:|h[Especializações]|h|r,,,135,0,0,5268,12,3,65701,0,4574311,0,0,0,0,0,0,0
Talentos,Recurso destravado!,,Novo recurso desbloqueado: |cffFF4E00|Htalentpane:|h[Talentos]|h|r,,,136,0,0,5268,12,3,65101,0,4574311,0,0,0,0,0,0,0
Sopro de Fogo,Novo feitiço lembrado,,,,,137,92737,4690,5268,21,3,357208,0,4622458,0,0,0,0,0,0,0
Flor de Esmeralda,Novo feitiço lembrado,,,,,138,92737,0,5268,21,3,355913,0,4622457,0,0,0,0,0,0,0
Voar Alto,Novo feitiço lembrado,,,,,139,92737,0,5268,21,3,369536,0,4622485,0,0,0,0,0,0,0
Pairar,Novo feitiço lembrado,,,,,145,0,0,5268,12,3,66324,0,4622463,0,0,0,0,0,0,0
Talentos,Recurso destravado!,,Novo recurso desbloqueado: |cffFF4E00|Htalentpane:|h[Talentos]|h|r,,,146,0,0,5268,12,3,65613,0,4574311,0,0,0,0,0,0,0
,,,Sua Finesse ajuda você a coletar algo mais:,,,147,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,Sua Percepção ajuda você a encontrar algo mais:,,,148,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,Sua primeira criação dessa receita lhe ensinou algo novo:,,,152,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,Alguns Ímpetos do Artífice se fundiram a partir do seu conhecimento:,,,154,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
Dragonaria Desbloqueada,Voe pelos céus nos Dracos das|nIlhas do Dragão,,,,,155,0,0,5474,16,6,376027,0,0,0,0,0,0,0,0,0
Novo Ponto de Talento disponível,Seu poder aumentou!,,Novo |cff20ff20|Htalentpane:|h[Ponto de Talento]|h|r disponível!,,,156,104401,12012,0,15,3,0,0,132222,0,0,0,0,0,0,0
Ventos das Ilhas,Nova perícia Dragonaria desbloqueada!,,,,,159,0,12014,5468,16,3,377485,0,4640500,0,0,0,0,0,0,0
Surto Rodopiante,Nova perícia Dragonaria desbloqueada!,,,,,160,0,12014,5468,16,3,377709,0,4640477,0,0,0,0,0,0,0
Trava Temporal Bronze,Nova perícia Dragonaria desbloqueada!,,,,,161,0,12014,5468,16,3,377404,0,134156,0,0,0,0,0,0,0
Algibeira apinhada de moedas!,,,Você encontra uma algibeira apinhada de milhares de moedas de ouro no baú: ,,,162,0,0,0,22,3,0,0,4549223,0,0,0,0,0,0,0
Bolsa de dragão,,,Você encontra mais uma bolsa de moedas de ouro no baú:,,,163,0,0,0,22,3,0,0,1519428,0,0,0,0,0,0,0
,,,Você recebeu um nível de item maior que o habitual:,,,164,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,Você recebeu um item com um nível de item muito maior que o habitual:,,,165,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
Caixa-forte da caravana!,,,"Para ajudar a Caravana em suas viagens, você ganhou este item:","Os centauros Aylaag da caravana lhe deram uma Caixa-forte para agradecer por seus esforços. Dentro, pode haver equipamentos valiosos, artefatos e itens de comércio.",,166,0,0,0,22,3,0,0,1603185,0,0,0,0,0,0,0
Caixa-forte da Bastilha de Ruína Dragônica!,,,"Por sua ajuda na retomada da Bastilha de Ruína Dragônica, você ganhou este item:","Chefe concedeu a você uma Caixa-forte capturada que pode conter equipamentos, ouro, Suprimentos das Ilhas do Dragão, reputação e itens cosméticos.",,167,0,0,0,22,3,0,0,3753264,0,0,0,0,0,0,0
Espólios da Grande Caçada!,,,"Por sua proeza na Grande Caçada, você recebe este item:","A caça de espólios pode incluir equipamentos, Troféus de Caça, Suprimentos das Ilhas do Dragão e itens cosméticos. ",,168,0,0,0,22,3,0,0,1519430,0,0,0,0,0,0,0
Imersão concluída!,|cFF1eff00Gemas de Imersão recebidas: %2593c |nGemas de Imersão totais:%2531c |TInterface\ICONS\INV_STONE_03.BLP:16:16|t|r|n|n Pontos de Exploração recebidos: %2591c|n Pontuação de Exploração atual: %2592c,,,,,175,0,0,5388,17,8,414849,0,0,0,843,0,0,218671,0,0
Imersão concluída!,,,,,,177,0,12015,0,18,7,0,0,2023053,0,0,0,0,0,0,0
Bálsamo de Purificação,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:434855|h[Bálsamo de Purificação]|r.,,,178,0,12014,0,18,3,0,0,1014025,0,0,0,0,0,0,0
Escudo Sagrado,Você está temporariamente imune a todo dano!,,,,,179,0,0,0,18,6,0,0,1307018,0,0,0,0,0,0,0
Raio em Garrafa,Os raios fulminarão os inimigos próximos!,,,,,180,0,0,0,18,6,0,0,1307018,0,0,0,0,0,0,0
Poção de Ladino,Os inimigos concedem tesouros ao caminhar sobre eles!,,,,,181,0,0,0,18,6,0,0,1307018,0,0,0,0,0,0,0
Descoberta,Loucura Fúngica,,,,,182,0,0,5474,18,6,0,0,0,0,0,0,0,0,0,0
Descoberta,Ponto de Reaparecimento desbloqueado!,,Descoberta:|cff71D5FF|Hspell:433110|h [Ponto de Reaparecimento]|r desbloqueado!,,,183,0,0,5554,18,6,0,0,0,0,0,0,0,0,0,0
ESPAÇO DO GRANDE COFRE DESBLOQUEADO,,,,,,184,0,0,0,23,9,0,0,0,0,0,0,0,261305,0,0
ESPAÇO DO GRANDE COFRE APRIMORADO,,,,,,185,0,0,0,24,10,0,0,0,0,0,0,0,267289,0,0
,,,,,,188,0,0,0,25,11,0,0,0,0,0,0,0,0,0,0
ELIMINAÇÃO,Você ficou em  %1986cº lugar,,,,,192,0,0,5559,18,2,0,0,0,1112,0,0,0,243383,0,0
VITÓRIA,Você ficou em 1º lugar,,,,,193,0,0,5560,18,2,0,0,0,1112,0,0,0,243382,0,1
Partida concluída,Vá de novo!,,,,,194,0,0,5560,18,2,0,0,0,0,0,0,0,243383,0,1
nível %d,Você chegou ao,,,,,198,120872,0,5571,0,2,0,0,0,1110,0,0,0,0,0,0
Talentos Heroicos,Recurso destravado!,,Novo recurso desbloqueado: |cffFF4E00|Htalentpane:|h[Talentos Heroicos]|h|r,,,199,123009,12015,0,15,3,0,-1,132222,0,0,0,0,0,0,0
Novo Ponto de Talento Heroico disponível,Seu poder aumentou!,,Novo |cff20ff20|Htalentpane:|h[Ponto de Talento Heroico]|h|r disponível!,,,200,123011,12012,0,15,3,0,-2,132222,0,0,0,0,0,0,0
,,,Brann Barbabronze ajudou você a coletar algo de extra:,,,201,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
Teste %3199w,,Teste de Montaria,,,,203,0,0,0,16,0,452025,0,0,0,0,0,0,0,0,0
,,,Algumas Acuidades do Artífice se fundiram a partir do seu conhecimento:,,,204,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,,,,205,0,0,5474,18,6,0,0,0,1270,0,0,0,0,0,0
Designação Especial desbloqueada!,Confira seu mapa de área para saber mais.,,,,,206,0,27650,0,18,12,0,0,0,0,0,0,0,0,0,0
,,,Sua Percepção ajuda você a encontrar algo mais:,,,207,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
Badulaques de Combate,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r desbloqueou: |cff71D5FF|Hspell:456542|h[Badulaques de Combate]|r.,,,208,0,12015,0,18,3,0,0,3192685,0,0,0,0,0,0,0
Equipamentos de Emergência,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:421395|h[Equipamentos de Emergência]|r.,,,209,0,12014,0,18,3,0,0,1387611,0,0,0,0,0,0,0
Dardo de Zarabatana Tranquilizante,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:421380|h[Dardo de Zarabatana Tranquilizante]|r.,,,210,0,12014,0,18,3,0,0,1633109,0,0,0,0,0,0,0
Badulaques Utilitários,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r desbloqueou: |cff71D5FF|Hspell:456543|h[Badulaques Utilitários]|r.,,,211,0,12015,0,18,3,0,0,3192685,0,0,0,0,0,0,0
Ovo Épico de Brann,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:421382|h[Ovo Épico de Brann]|r.,,,212,0,12014,0,18,3,0,0,294479,0,0,0,0,0,0,0
Relíquia de Uldum,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:421376|h[Relíquia de Uldum]|r.,,,213,0,12014,0,18,3,0,0,454069,0,0,0,0,0,0,0
Égide de Altaforja,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:434904|h[Égide de Altaforja]|r.,,,214,0,12014,0,18,3,0,0,3155390,0,0,0,0,0,0,0
Trinta Metros de Corda,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:421378|h[Trinta Metros de Corda]|r.,,,215,0,12014,0,18,3,0,0,1119938,0,0,0,0,0,0,0
Revista de Medicina do Explorador,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:448286|h[Revista de Medicina do Explorador]|r.,,,216,0,12014,0,18,3,0,0,4624733,0,0,0,0,0,0,0
Chicote de Estimação,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:421285|h[Chicote de Estimação]|r.,,,217,0,12014,0,18,3,0,0,460858,0,0,0,0,0,0,0
Óleo de Armas Ancestrais,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:449666|h[Óleo de Armas Ancestrais]|r.,,,218,0,12014,0,18,3,0,0,134726,0,0,0,0,0,0,0
Tiro Mortal,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:435163|h[Tiro Mortal]|r.,,,219,0,12014,0,18,3,0,0,236174,0,0,0,0,0,0,0
Armadilha de Gelo,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:421389|h[Armadilha de Gelo]|r.,,,220,0,12014,0,18,3,0,0,612394,0,0,0,0,0,0,0
Coleira de Macaco,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:421387|h[Coleira de Macaco]|r.,,,221,0,12014,0,18,3,0,0,1392562,0,0,0,0,0,0,0
Arnês de Batalha de Grifadin,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu uma nova habilidade: |cff71D5FF|Hspell:421397|h[Arnês de Batalha de Grifadin]|r.,,,222,0,12014,0,18,3,0,0,773275,0,0,0,0,0,0,0
Registro de Munição do Explorador,Habilidade de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aprendeu um efeito passivo: |cff71D5FF|Hspell:448287|h[Registro de Munição do Explorador]|r.,,,223,0,12014,0,18,3,0,0,4624728,0,0,0,0,0,0,0
Registro de Munição do Explorador,O poder de Brann aumentou!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aumentou o grau dele em: |cff71D5FF|Hspell:448287|h[Registro de Munição do Explorador]|r,,,224,0,12012,0,18,3,0,0,4624728,0,0,0,0,0,0,0
Revista de Medicina do Explorador,O poder de Brann aumentou!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronze]|h|r aumentou o grau dele em: |cff71D5FF|Hspell:448286|h[Registro Médico do Explorador]|r.,,,225,0,12012,0,18,3,0,0,4624733,0,0,0,0,0,0,0
Ecos Radiantes,,Derrote as Lembranças se reunindo pelo Ermo das Serpes,,,,227,0,0,5623,16,6,458297,0,0,0,0,0,0,0,0,0
Ecos Radiantes,,Derrotar Arthas,,,,228,0,0,5623,16,6,458298,0,0,0,0,0,0,0,0,0
Ecos Radiantes,,Derrote as Lembranças se reunindo pela Garganta Abrasadora,,,,232,0,0,5623,16,6,458336,0,0,0,0,0,0,0,0,0
Ecos Radiantes,,Derrote as Lembranças se reunindo pelo Pântano Vadeoso,,,,233,0,0,5623,16,6,458331,0,0,0,0,0,0,0,0,0
Ecos Radiantes,,Derrote Ragnaros,,,,234,0,0,5623,16,6,458337,0,0,0,0,0,0,0,0,0
Ecos Radiantes,,Derrote Onyxia,,,,235,0,0,5623,16,6,458332,0,0,0,0,0,0,0,0,0
Pilotagem Aérea desbloqueada,Khaz Algar,,,,,238,0,12014,5586,12,3,78533,0,5922053,0,0,0,0,0,0,0
