DisplayName_lang,AlternateVerb_lang,Description_lang,HordeDisplayName_lang,NeutralDisplayName,ID,CategoryID,SpellIconFileID,CanLink,ParentSkillLineID,ParentTierIndex,Flags,SpellBookSpellID,ExpansionNameSharedStringID,HordeExpansionNameSharedStringID
Bestas,,"Quando maior o nível de perícia com a arma, maior a chance de acerto.",,,226,6,136243,0,0,0,128,0,0,0
Varinhas,,"Quando maior o nível de perícia com a arma, maior a chance de acerto.",,,228,6,136243,0,0,0,146,0,0,0
Armas de Haste,,"Quando maior o nível de perícia com a arma, maior a chance de acerto.",,,229,6,136243,0,0,0,128,0,0,0
Companheiro - Escorpídeo,,,,,236,7,136243,0,0,0,0,0,0,0
Companheiro - Tartaruga,,,,,251,7,136243,0,0,0,0,0,0,0
Companheiro - Caçador Genérico,,,,,270,7,136243,0,0,0,0,0,0,0
Armadura de Placa,,Permite usar armaduras de placa.,,,293,8,136243,0,0,0,128,0,0,0
Língua: Gnômica,,,,,313,10,136243,0,0,0,128,0,0,0
Língua: Zandáli,,,,,315,10,136243,0,0,0,128,0,0,0
Encantamento,Encantar,"Um alto nível na perícia encantamento permite aprender fórmulas de nível mais alto. As fórmulas podem ser aprendidas ou compradas dos instrutores de encantamento espalhados pelo mundo, bem como saqueadas de monstros e obtidas como recompensa de missões.",,,333,11,4620672,1,0,0,4224,7411,0,0
Pesca,,"Um alto nível na perícia pesca aumenta a chance de pegar peixes pelo mundo. Se você tiver problemas para pescar em determinada área, vá para uma área de nível mais baixo ou use uma isca de pesca e tente novamente.",,,356,9,4620674,0,0,0,16512,271616,0,0
Esfolamento,,Uma perícia de esfolamento mais avançada permite a você esfolar monstros de níveis mais altos pelo mundo.,,,393,11,4620680,0,0,0,4224,8613,0,0
Malha,,Permite usar armaduras de malha.,,,413,8,136243,0,0,0,128,0,0,0
Couro,,Permite usar armaduras de couro.,,,414,8,136243,0,0,0,128,0,0,0
Tecido,,Permite usar armaduras de tecido.,,,415,8,136243,0,0,0,128,0,0,0
Escudo,,Permite usar escudos.,,,433,8,136243,0,0,0,128,0,0,0
Armas de punho,,Permite usar armas de punho. A chance de acerto é determinada pela perícia Combate Desarmado.,,,473,6,136243,0,0,0,130,0,0,0
Cavalgar Raptor,,,,,533,9,136243,0,0,0,1170,0,0,0
Pilotar Mecanostruz,,,,,553,9,136243,0,0,0,1170,0,0,0
Equitação de Morto-vivo,,,,,554,9,136243,0,0,0,1170,0,0,0
Companheiro - Morcego,,,,,653,7,136243,0,0,0,0,0,0,0
Companheiro - Hiena,,,,,654,7,136243,0,0,0,0,0,0,0
Companheiro - Ave de Rapina,,,,,655,7,136243,0,0,0,0,0,0,0
Companheiro - Serpente Alada,,,,,656,7,136243,0,0,0,0,0,0,0
Língua: Renegada,,,,,673,10,136243,0,0,0,128,0,0,0
Cavalgar Kodo,,,,,713,9,135997,0,0,0,1170,0,0,0
Racial - Troll,,Racial - Troll,,,733,9,0,0,0,0,33938,0,0,0
Racial - Gnomo,,Racial - Gnomo,,,753,9,0,0,0,0,33938,0,0,0
Racial - Humano,,Racial - Humano,,,754,9,0,0,0,0,33938,0,0,0
Joalheria,Modificar,"Um alto nível na perícia joalheria permite aprender instruções de nível mais alto.  As instruções podem ser aprendidas ou compradas dos instrutores de joalheria espalhados pelo mundo, bem como saqueadas de monstros e obtidas como recompensa de missões.",,,755,11,4620677,1,0,0,4224,25229,0,0
Racial - Elfo Sangrento,,Racial - Elfo Sangrento,,,756,9,0,0,0,0,32914,0,0,0
Companheiro - Evento - Controle Remoto,,,,,758,12,0,0,0,0,0,0,0,0
Língua: Draenei,,,,,759,10,0,0,0,0,128,0,0,0
Racial - Draenei,,Racial - Draenei,,,760,9,0,0,0,0,32914,0,0,0
Companheiro - Guarda Vil,,,,,761,7,0,0,0,0,0,0,0,0
Montaria,,Um alto nível na perícia montaria permite usar montarias mais rápidas e exóticas.,,,762,9,132164,0,0,0,16,0,0,0
Companheiro - Falcodrago,,,,,763,7,132172,0,0,0,0,0,0,0
Companheiro - Arraia Etérea,,,,,764,7,132182,0,0,0,0,0,0,0
Companheiro - Quirósporo,,,,,765,7,134523,0,0,0,0,0,0,0
Companheiro - Espreitador Dimensional,,,,,766,7,135731,0,0,0,0,0,0,0
Companheiro - Assolador,,,,,767,7,132195,0,0,0,0,0,0,0
Companheiro - Serpente,,,,,768,7,135461,0,0,0,0,0,0,0
Interno,,Oi,,,769,7,135724,0,0,0,1040,0,0,0
Escrivania,Inscrever,Um alto nível na perícia escrivania permite aprender inscrições mais avançadas. Inscrições são aprendidas com os escribas espalhados pelo mundo.,,,773,11,4620676,1,0,0,4224,45357,0,0
Companheiro - Mariposa,,,,,775,7,0,0,0,0,0,0,0,0
Montarias,,Suas montarias.,,,777,7,132167,0,0,0,2,0,0,0
Mascotes,,Suas mascotes.,,,778,7,0,0,0,0,2,0,0,0
Companheiro - Quimera Exótica,,,,,780,7,0,0,0,0,0,0,0,0
Mascote - Demossauro Exótico,,,,,781,7,0,0,0,0,0,0,0,0
Companheiro - Carniçal,,,,,782,7,136119,0,0,0,0,0,0,0
Mascote - Aqir Exótico,,,,,783,7,0,0,0,0,0,0,0,0
Companheiro - Verme Exótico,,,,,784,7,0,0,0,0,0,0,0,0
Pet - Wasp,,Pet - Wasp,,,785,7,0,0,0,0,0,0,0,0
Mascote - Fenoceronte Exótico,,,,,786,7,1044794,0,0,0,0,0,0,0
Companheiro - Cão-magma Exótico,,,,,787,7,0,0,0,0,0,0,0,0
Companheiro - Fera Espiritual Exótica,,,,,788,7,0,0,0,0,0,0,0,0
Racial - Worgen,,Racial - Worgen,,,789,9,136243,0,0,0,42130,0,0,0
Racial - Goblin,,Racial - Goblin,,,790,9,0,0,0,0,42130,0,0,0
Língua: Guilneana,,,,,791,10,136243,0,0,0,128,0,0,0
Língua: Goblin,,,,,792,10,136243,0,0,0,128,0,0,0
Arqueologia,,Um alto nível na perícia arqueologia permite concluir artefatos mais valiosos e coletar mais fragmentos. Fragmentos podem ser encontrados em ruínas e escavações.,,,794,9,441139,0,0,0,128,0,0,0
Caçador,,Habilidades de Caçador.,,,795,7,626000,0,0,0,1048,0,0,0
Cavaleiro da Morte,,Habilidades de Cavaleiro da Morte.,,,796,7,625998,0,0,0,1048,0,0,0
Druida,,Habilidades de Druida.,,,798,7,625999,0,0,0,1048,0,0,0
Paladino,,Habilidades de Paladino.,,,800,7,626003,0,0,0,1048,0,0,0
Sacerdote,,Habilidades de Sacerdote.,,,804,7,626004,0,0,0,1048,0,0,0
Companheiro - Elemental da Água,,,,,805,7,0,0,0,0,0,0,0,0
Companheiro - Raposa,,,,,808,7,0,0,0,0,0,0,0,0
Tudo - Glifos,,Glifos entram aqui!,,,810,12,254290,0,0,0,130,0,0,0
Mascote - Canaz,,,,,811,7,0,0,0,0,0,0,0,0
Pet - Monkey,,,,,815,5,0,0,0,0,0,0,0,0
Ajudante - Fera Xistosa Exótica,,,,,817,7,877478,0,0,0,0,0,0,0
Besouro,,,,,818,7,0,0,0,0,0,0,0,0
Todos - Benefícios da Guilda,,,,,821,5,0,0,0,0,2,0,0,0
Pet - Hydra,,,,,824,7,463493,0,0,0,0,0,0,0
Monge,,Habilidades de Monge.,,,829,7,626002,0,0,0,1048,0,0,0
Guerreiro,,Habilidades de Guerreiro.,,,840,7,626008,0,0,0,1048,0,0,0
Bruxo,,Habilidades de Bruxo.,,,849,7,626007,0,0,0,1052,0,0,0
Racial - Pandaren,,Racial - Pandaren,,,899,5,0,0,0,0,32914,0,0,0
Mago,,Habilidades de Mago.,,,904,7,626001,0,0,0,1048,0,0,0
Idioma: Pandaren Neutro,,,,,905,10,136243,0,0,0,0,0,0,0
Ladino,,Habilidades de Ladino.,,,921,7,626005,0,0,0,1048,0,0,0
Xamã,,Habilidades de Xamã.,,,924,7,626006,0,0,0,1048,0,0,0
Diabrete Vil,,,,,927,7,460856,0,0,0,0,0,0,0
Senhor do Caos,,,,,928,5,538447,0,0,0,0,0,0,0
Shivarra,,,,,929,5,574999,0,0,0,0,0,0,0
Observador,,,,,930,5,538445,0,0,0,0,0,0,0
Guardião Colérico,,,,,931,5,462730,0,0,0,0,0,0,0
Todos - Especialização,,Especializações genéricas de feitiços entram aqui.,,,934,12,0,0,0,0,0,0,0,0
Forjar Runas,Gravar,,,,960,7,237523,0,0,0,128,0,0,0
Mascote - Elemental do Fogo Primevo,,,,,962,7,0,0,0,0,0,0,0,0
Mascote - Elemental da Terra Primevo,,,,,963,7,0,0,0,0,0,0,0,0
Caminho da Grelha,,,,,975,9,4620671,1,2544,0,32,0,0,0
Caminho da Wok,,,,,976,9,4620671,1,2544,0,32,0,0,0
Caminho da Panela,,,,,977,9,4620671,1,2544,0,32,0,0,0
Caminho da Vaporeira,,,,,978,9,4620671,1,2544,0,32,0,0,0
Caminho do Forno,,,,,979,9,4620671,1,2544,0,32,0,0,0
Caminho da Infusão,,,,,980,9,4620671,1,2544,0,32,0,0,0
Cozinheiro Aprendiz,,,,,981,12,0,1,185,0,0,0,0,0
Cozinheiro Profissional,,,,,982,27,0,1,185,0,0,0,0,0
Mascote - Roedor,,Ajudante - Roedor,,,983,7,134172,0,0,0,0,0,0,0
Mascote - Garça,,,,,984,7,606543,0,0,0,0,0,0,0
Mascote - Caminhante das Águas,,,,,985,7,132844,0,0,0,0,0,0,0
Mascote - Canaz Pétreo Exótico,,,,,986,7,625905,0,0,0,0,0,0,0
Mascote - Rabujo,,,,,987,7,132248,0,0,0,0,0,0,0
Mascote - Basilisco,,,,,988,7,0,0,0,0,0,0,0,0
SEM JOGADORES,,,,,999,12,0,0,0,0,0,0,0,0
Mascote - Escornante,,,,,1305,7,791593,0,0,0,0,0,0,0
Mascote - Elemental da Tempestade Primevo,,Mascote - Elemental da Tempestade Primevo,,,1748,7,0,0,0,0,0,0,0,0
Mascote - Versão de Talento Menor de Elemental da Água,,Versão de Talento Menor de Elemental da Água,,,1777,7,0,0,0,0,0,0,0,0
Mascote - Fera-do-rio,,,,,1819,7,294471,0,0,0,0,0,0,0
Unused,Encanto,Encantamento da guarnição.,,,1830,12,132853,0,0,0,6,0,0,0
Caçador de Demônios,,Perícias de Caçador de Demônios.,,,1848,7,1260827,0,0,0,1048,0,0,0
Cortar Lenha,,"Um alto nível na perícia Cortar Lenha permite coletar lenha mais difícil em Draenor. Se você não puder coletar um tipo específico de madeira, aumente o seu nível de perícia aprimorando sua Serraria.",,,1945,9,975739,0,0,0,128,0,0,0
Mascote - Deimoguarda,,Deimoguarda,,,1981,7,136243,0,0,0,0,0,0,0
Mascote - Abissal,,Abissal,,,1982,7,136243,0,0,0,0,0,0,0
Mascote - Cervo,,,,,1993,7,1044501,0,0,0,0,0,0,0
Posto Comercial,,Fique mais perto de obter o conjunto completo.,,,2000,12,975746,0,0,0,2,0,0,0
Glaives de Guerra,,Permite o uso de glaives de guerra.,,,2152,6,135561,0,0,0,128,0,0,0
Mascote - Mecânico,,Mascote Mecânica de Caçador,,,2189,7,136243,0,0,0,0,0,0,0
Mascote - Abominação,,Mascote de Talento Profano de Cavaleiro da Morte,,,2216,7,298667,0,0,0,0,0,0,0
Ajudante - Boi,,Boi,,,2279,7,132248,0,0,0,0,0,0,0
Ajudante - Courescama,,Courescama,,,2280,7,132248,0,0,0,0,0,0,0
Mascote - Aquifélix,,Mascote - Aquifélix,,,2361,7,929300,0,0,0,0,0,0,0
Racial - Filho da Noite,,Racial - Filho da Noite,,,2419,9,136243,0,0,0,33938,0,0,0
Racial - Tauren Altamontês,,Racial - Tauren Altamontês,,,2420,9,136243,0,0,0,33938,0,0,0
Racial - Draenei Forjado a Luz,,Racial - Draenei Forjado a Luz,,,2421,9,0,0,0,0,32914,0,0,0
Racial - Elfo Caótico,,Racial - Elfo Caótico,,,2423,9,136243,0,0,0,33938,0,0,0
Ferraria de Kul Tiraz,,,Ferraria de Zandalar,Battle for Azeroth Blacksmithing,2437,11,4620670,0,164,11,0,0,960,963
Ferraria de Legion,,,,,2454,11,4620670,0,164,10,0,0,959,0
Língua: Shalassiana,,,,,2464,10,136243,0,0,0,128,0,0,0
Língua: Talassiana,,,,,2465,10,136243,0,0,0,128,0,0,0
Ferraria de Draenor,,,,,2472,11,4620670,0,164,9,0,0,958,0
Ferraria de Pandária,,,,,2473,11,4620670,0,164,8,0,0,957,0
Ferraria de Cataclysm,,,,,2474,11,4620670,0,164,7,0,0,956,0
Ferraria de Nortúndria,,,,,2475,11,4620670,0,164,6,0,0,955,0
Ferraria de Terralém,,,,,2476,11,4620670,0,164,5,0,0,954,0
Ferraria do Classic,,,,,2477,11,4620670,0,164,4,0,0,953,0
Alquimia de Kul Tiraz,,,Alquimia de Zandalar,Battle for Azeroth Alchemy,2478,11,4620669,0,171,11,0,0,960,963
Alquimia de Legion,,,,,2479,11,4620669,0,171,10,0,0,959,0
Alquimia de Draenor,,,,,2480,11,4620669,0,171,9,0,0,958,0
Alquimia de Pandária,,,,,2481,11,4620669,0,171,8,0,0,957,0
Alquimia de Cataclysm,,,,,2482,11,4620669,0,171,7,0,0,956,0
Alquimia de Nortúndria,,,,,2483,11,4620669,0,171,6,0,0,955,0
Alquimia de Terralém,,,,,2484,11,4620669,0,171,5,0,0,954,0
Alquimia do Classic,,,,,2485,11,4620669,0,171,4,0,0,953,0
Encantamento de Kul Tiraz,,,Encantamento de Zandalar,Battle for Azeroth Enchanting,2486,11,4620672,0,333,11,0,0,960,963
Encantamento de Legion,,,,,2487,11,4620672,0,333,10,0,0,959,0
Encantamento de Draenor,,,,,2488,11,4620672,0,333,9,0,0,958,0
Encantamento de Pandária,,,,,2489,11,4620672,0,333,8,0,0,957,0
Encantamento de Cataclysm,,,,,2491,11,4620672,0,333,7,0,0,956,0
Encantamento de Nortúndria,,,,,2492,11,4620672,0,333,6,0,0,955,0
Encantamento de Terralém,,,,,2493,11,4620672,0,333,5,0,0,954,0
Encantamento do Classic,,,,,2494,11,4620672,0,333,4,0,0,953,0
Engenharia de Kul Tiraz,,,Engenharia de Zandalar,Battle for Azeroth Engineering,2499,11,4620673,0,202,11,0,0,960,963
Engenharia de Legion,,,,,2500,11,4620673,0,202,10,0,0,959,0
Engenharia de Draenor,,,,,2501,11,4620673,0,202,9,0,0,958,0
Engenharia de Pandária,,,,,2502,11,4620673,0,202,8,0,0,957,0
Engenharia de Cataclysm,,,,,2503,11,4620673,0,202,7,0,0,956,0
Engenharia de Nortúndria,,,,,2504,11,4620673,0,202,6,0,0,955,0
Engenharia de Terralém,,,,,2505,11,4620673,0,202,5,0,0,954,0
Engenharia do Classic,,,,,2506,11,4620673,0,202,4,0,0,953,0
Escrivania de Kul Tiraz,,,Escrivania de Zandalar,Battle for Azeroth Inscription,2507,11,4620676,0,773,11,0,0,960,963
Escrivania de Legion,,,,,2508,11,4620676,0,773,10,0,0,959,0
Escrivania de Draenor,,,,,2509,11,4620676,0,773,9,0,0,958,0
Escrivania de Pandária,,,,,2510,11,4620676,0,773,8,0,0,957,0
Escrivania de Cataclysm,,,,,2511,11,4620676,0,773,7,0,0,956,0
Escrivania de Nortúndria,,,,,2512,11,4620676,0,773,6,0,0,955,0
Escrivania de Terralém,,,,,2513,11,4620676,0,773,5,0,0,954,0
Escrivania do Classic,,,,,2514,11,4620676,0,773,4,0,0,953,0
Joalheria de Kul Tiraz,,,Joalheria de Zandalar,Battle for Azeroth Jewelcrafting,2517,11,4620677,0,755,11,0,0,960,963
Joalheria de Legion,,,,,2518,11,4620677,0,755,10,0,0,959,0
Joalheria de Draenor,,,,,2519,11,4620677,0,755,9,0,0,958,0
Joalheria de Pandária,,,,,2520,11,4620677,0,755,8,0,0,957,0
Joalheria de Cataclysm,,,,,2521,11,4620677,0,755,7,0,0,956,0
Joalheria de Nortúndria,,,,,2522,11,4620677,0,755,6,0,0,955,0
Joalheria de Terralém,,,,,2523,11,4620677,0,755,5,0,0,954,0
Joalheria do Classic,,,,,2524,11,4620677,0,755,4,0,0,953,0
Couraria de Kul Tiraz,,,Couraria de Zandalar,Battle for Azeroth Leatherworking,2525,11,4620678,0,165,11,0,0,960,963
Couraria de Legion,,,,,2526,11,4620678,0,165,10,0,0,959,0
Couraria de Draenor,,,,,2527,11,4620678,0,165,9,0,0,958,0
Couraria de Pandária,,,,,2528,11,4620678,0,165,8,0,0,957,0
Couraria de Cataclysm,,,,,2529,11,4620678,0,165,7,0,0,956,0
Couraria de Nortúndria,,,,,2530,11,4620678,0,165,6,0,0,955,0
Couraria de Terralém,,,,,2531,11,4620678,0,165,5,0,0,954,0
Couraria do Classic,,,,,2532,11,4620678,0,165,4,0,0,953,0
Alfaiataria de Kul Tiraz,,,Alfaiataria de Zandalar,Battle for Azeroth Tailoring,2533,11,4620681,0,197,11,0,0,960,963
Alfaiataria de Legion,,,,,2534,11,4620681,0,197,10,0,0,959,0
Alfaiataria de Draenor,,,,,2535,11,4620681,0,197,9,0,0,958,0
Alfaiataria de Pandária,,,,,2536,11,4620681,0,197,8,0,0,957,0
Alfaiataria de Cataclysm,,,,,2537,11,4620681,0,197,7,0,0,956,0
Alfaiataria da Nortúndria,,,,,2538,11,4620681,0,197,6,0,0,955,0
Alfaiataria de Terralém,,,,,2539,11,4620681,0,197,5,0,0,954,0
Alfaiataria do Classic,,,,,2540,11,4620681,0,197,4,0,0,953,0
Culinária de Kul Tiraz,,,Culinária de Zandalar,Battle for Azeroth Cooking,2541,9,4620671,0,185,11,0,0,960,963
Culinária de Legion,,,,,2542,9,4620671,0,185,10,0,0,959,0
Culinária de Draenor,,,,,2543,9,4620671,0,185,9,0,0,958,0
Culinária de Pandária,,,,,2544,9,4620671,0,185,8,0,0,957,0
Culinária de Cataclysm,,,,,2545,9,4620671,0,185,7,0,0,956,0
Culinária de Nortúndria,,,,,2546,9,4620671,0,185,6,0,0,955,0
Culinária de Terralém,,,,,2547,9,4620671,0,185,5,0,0,954,0
Culinária do Classic,,,,,2548,9,4620671,0,185,4,0,0,953,0
Herborismo de Kul Tiraz,,,Herborismo de Zandalar,Battle for Azeroth Herbalism,2549,11,4620675,0,182,11,0,0,960,963
Herborismo de Legion,,,,,2550,11,4620675,0,182,10,0,0,959,0
Herborismo de Draenor,,,,,2551,11,4620675,0,182,9,0,0,958,0
Herborismo de Pandária,,,,,2552,11,4620675,0,182,8,0,0,957,0
Herborismo de Cataclysm,,,,,2553,11,4620675,0,182,7,0,0,956,0
Herborismo de Nortúndria,,,,,2554,11,4620675,0,182,6,0,0,955,0
Herborismo de Terralém,,,,,2555,11,4620675,0,182,5,0,0,954,0
Herborismo do Classic,,,,,2556,11,4620675,0,182,4,0,0,953,0
Esfolamento de Kul Tiraz,,,Esfolamento de Zandalar,Battle for Azeroth Skinning,2557,11,4620680,0,393,11,0,0,960,963
Esfolamento de Legion,,,,,2558,11,4620680,0,393,10,0,0,959,0
Esfolamento de Draenor,,,,,2559,11,4620680,0,393,9,0,0,958,0
Esfolamento de Pandária,,,,,2560,11,4620680,0,393,8,0,0,957,0
Esfolamento de Cataclysm,,,,,2561,11,4620680,0,393,7,0,0,956,0
Esfolamento de Nortúndria,,,,,2562,11,4620680,0,393,6,0,0,955,0
Esfolamento de Terralém,,,,,2563,11,4620680,0,393,5,0,0,954,0
Esfolamento do Classic,,,,,2564,11,4620680,0,393,4,0,0,953,0
Mineração de Kul Tiraz,,,Mineração de Zandalar,Battle for Azeroth Mining,2565,11,4620679,0,186,11,0,0,960,963
Mineração de Legion,,,,,2566,11,4620679,0,186,10,0,0,959,0
Mineração de Draenor,,,,,2567,11,4620679,0,186,9,0,0,958,0
Mineração de Pandária,,,,,2568,11,4620679,0,186,8,0,0,957,0
Mineração de Cataclysm,,,,,2569,11,4620679,0,186,7,0,0,956,0
Mineração de Nortúndria,,,,,2570,11,4620679,0,186,6,0,0,955,0
Mineração de Terralém,,,,,2571,11,4620679,0,186,5,0,0,954,0
Mineração do Classic,,,,,2572,11,4620679,0,186,4,0,0,953,0
Pesca de Kul Tiraz,,,Pesca dos Zandalari,Battle for Azeroth Fishing,2585,9,4620674,0,356,11,16384,0,960,963
Pesca da Legião,,,,,2586,9,4620674,0,356,10,16384,0,959,0
Pesca de Draenor,,,,,2587,9,4620674,0,356,9,16384,0,958,0
Pesca de Pandária,,,,,2588,9,4620674,0,356,8,16384,0,957,0
Pesca de Cataclysm,,,,,2589,9,4620674,0,356,7,16384,0,956,0
Pesca de Nortúndria,,,,,2590,9,4620674,0,356,6,16384,0,955,0
Pesca de Terralém,,,,,2591,9,4620674,0,356,5,16384,0,954,0
Pesca do Classic,,,,,2592,9,4620674,0,356,4,16384,0,953,0
Racial - Anão Ferro Negro,,Racial - Anão Ferro Negro,,,2597,9,136243,0,0,0,33938,0,0,0
Racial - Orc Mag'har,,Racial - Orc Mag'har,,,2598,9,136243,0,0,0,33938,0,0,0
