ID,EffectDescription_lang,AuraDescription_lang,SpellEffectType,AuraEffectType,PointsSign,TargetType,SchoolMask,EffectOrderIndex,AuraOrderIndex
146,Faz com que um inimigo receba $s@effectindex% a mais de dano de Fogo por $d.,Dano de Fogo recebido aumentado em $s@effectindex%.,6,87,1,3,4,0,0
147,Faz com que um inimigo receba $s@effectindex% a mais de dano de Natureza por $d.,Dano de Natureza recebido aumentado em $s@effectindex%.,6,87,1,3,8,0,0
148,Faz com que um inimigo receba $s@effectindex% a mais de dano de Gelo por $d.,Dano de Gelo recebido aumentado em $s@effectindex%.,6,87,1,3,16,0,0
149,Faz com que um inimigo receba $s@effectindex% a mais de dano de Sombra por $d.,Dano de Sombra recebido aumentado em $s@effectindex%.,6,87,1,3,32,0,0
150,Faz com que um inimigo receba $s@effectindex% a mais de dano Arcano por $d.,Dano Arcano recebido aumentado em $s@effectindex%.,6,87,1,3,64,0,0
151,Faz com que um inimigo receba $s@effectindex% a mais de dano por $d.,Dano recebido aumentado em $s@effectindex%.,6,87,1,3,127,0,0
152,Faz com que todos os inimigos em um raio de $A@effectindex m recebam $s@effectindex% a mais de dano Físico por $d.,Dano Físico recebido aumentado em $s@effectindex%.,6,87,1,7,1,0,0
153,Faz com que todos os inimigos em um raio de $A@effectindex m recebam $s@effectindex% a mais de dano Sagrado por $d.,Dano Sagrado recebido aumentado em $s@effectindex%.,6,87,1,7,2,0,0
154,Faz com que todos os inimigos em um raio de $A@effectindex m recebam $s@effectindex% a mais de dano de Fogo por $d.,Dano de Fogo recebido aumentado em $s@effectindex%.,6,87,1,7,4,0,0
155,Faz com que todos os inimigos em um raio de $A@effectindex m recebam $s@effectindex% a mais de dano de Natureza por $d.,Dano de Natureza recebido aumentado em $s@effectindex%.,6,87,1,7,8,0,0
156,Faz com que todos os inimigos em um raio de $A@effectindex m recebam $s@effectindex% a mais de dano de Gelo por $d.,Dano de Gelo recebido aumentado em $s@effectindex%.,6,87,1,7,16,0,0
157,Faz com que todos os inimigos em um raio de $A@effectindex m recebam $s@effectindex% a mais de dano de Sombra por $d.,Dano de Sombra recebido aumentado em $s@effectindex%.,6,87,1,7,32,0,0
158,Faz com que todos os inimigos em um raio de $A@effectindex m recebam $s@effectindex% a mais de dano Arcano por $d.,Dano Arcano recebido aumentado em $s@effectindex%.,6,87,1,7,64,0,0
159,Faz com que todos os inimigos em um raio de $A@effectindex m recebam $s@effectindex% a mais de dano por $d.,Dano recebido aumentado em $s@effectindex%.,6,87,1,7,127,0,0
160,Investe contra um inimigo.,,96,0,0,3,0,1,0
161,Investe contra um inimigo.,,149,0,0,3,0,1,0
162,Investe contra um inimigo.,,149,0,0,0,0,1,0
163,Causa dano de Caos a todos os inimigos à frente do lançador.,,31,0,1,9,127,50,50
164,Causa dano Arcano a todos os inimigos à frente do lançador.,,31,0,1,9,64,50,50
165,Causa dano de Gelo a todos os inimigos à frente do lançador.,,31,0,1,9,16,50,50
166,Causa dano de Natureza a todos os inimigos à frente do lançador.,,31,0,1,9,8,50,50
167,Causa dano Sagrado a todos os inimigos à frente do lançador.,,31,0,1,9,2,50,50
170,Causa dano de Sombra a todos os inimigos à frente do lançador.,,31,0,1,9,32,50,50
171,Repele todos os inimigos à frente do lançador.,,98,0,1,9,0,0,0
172,Faz com que todos os aliados em um raio de $A@effectindex m causem $s@effectindex% a mais de dano.,Dano causado aumentado em $s@effectindex%.,6,79,1,6,127,30,30
173,Reduz em $s@effectindex% a velocidade de movimento de todos os inimigos em um raio de $A@effectindex m por $d.,Velocidade de movimento reduzida em $s@effectindex%.,6,33,2,7,0,0,0
174,Reduz em $s@effectindex% a velocidade de movimento do alvo por $d.,Velocidade de movimento reduzida em $s@effectindex%.,6,33,1,3,0,0,0
175,Faz com que um inimigo cause $s@effectindex% a menos de dano por $d.,Dano causado reduzido em $s@effectindex%.,6,79,2,3,127,20,20
176,"Drena pontos de vida do alvo a cada $t@effectindex s, transferindo-os para o lançador.",Drena pontos de vida a cada $t@effectindex s.,6,53,1,3,0,0,0
177,Reduz em $s@effectindex% a cura recebida por todos os inimigos em uma área cônica à frente do lançador por $d.,Cura recebida reduzida em $s@effectindex%.,6,118,2,9,127,0,0
178,Causa dano de Sombra a todos os inimigos em uma área cônica à frente do lançador.,,165,0,1,9,32,50,50
179,Causa dano de Natureza a todos os inimigos em um raio de $A@effectindex m.,,165,0,1,7,8,50,50
180,"Silencia todos os inimigos em um raio de $A@effectindex m, impedindo-os de lançar feitiços por $d.",Incapaz de lançar feitiços.,6,27,0,7,0,0,0
181,Faz com que o lançador receba $s@effectindex% a menos de dano por $d.,Dano recebido reduzido em $s@effectindex%.,6,87,2,1,127,0,0
182,Teleporta-se para o local selecionado.,,252,0,0,1,0,0,0
183,Causa dano Físico equivalente a $s@effectindex% do máximo de pontos de vida a um inimigo a cada $t@effectindex s por $d.,Dano Físico equivalente a $s@effectindex% do máximo de pontos de vida causado a cada $t@effectindex s.,6,89,1,1,1,20,20
184,Causa dano Sagrado equivalente a $s@effectindex% do máximo de pontos de vida a um inimigo a cada $t@effectindex s por $d.,Dano Sagrado equivalente $s@effectindex% do máximo de pontos de vida causado a cada $t@effectindex s.,6,89,1,1,2,20,20
185,Causa dano de Fogo equivalente a $s@effectindex% do máximo de pontos de vida a um inimigo a cada $t@effectindex s por $d.,Dano de Fogo equivalente a $s@effectindex% do máximo de pontos de vida causado a cada $t@effectindex s.,6,89,1,1,4,20,20
186,Causa dano de Natureza equivalente a $s@effectindex% do máximo de pontos de vida a um inimigo a cada $t@effectindex s por $d.,Dano de Natureza equivalente a $s@effectindex% do máximo de pontos de vida causado a cada $t@effectindex s.,6,89,1,1,8,20,20
187,Causa dano de Gelo equivalente a $s@effectindex% do máximo de pontos de vida a um inimigo a cada $t@effectindex s por $d.,Dano de Gelo equivalente a $s@effectindex% do máximo de pontos de vida causado a cada $t@effectindex s.,6,89,1,1,16,20,20
188,Causa dano de Sombra equivalente a $s@effectindex% do máximo de pontos de vida a um inimigo a cada $t@effectindex s por $d.,Dano de Sombra equivalente a $s@effectindex% do máximo de pontos de vida causado a cada $t@effectindex s.,6,89,1,1,32,20,20
189,Causa dano Arcano equivalente a $s@effectindex% do máximo de pontos de vida a um inimigo a cada $t@effectindex s por $d.,Dano Arcano equivalente a $s@effectindex% do máximo de pontos de vida causado a cada $t@effectindex s.,6,89,1,1,64,20,20
190,Causa dano de Caos equivalente a $s@effectindex% do máximo de pontos de vida a um inimigo a cada $t@effectindex s por $d.,Dano de Caos equivalente a $s@effectindex% do máximo de pontos de vida causado a cada $t@effectindex s.,6,89,1,1,127,20,20
291,Faz com que todos os inimigos em um raio de $A@effectindex m do ponto de impacto recebam $s@effectindex% a mais de dano por $d.,Dano recebido aumentado em $s@effectindex%.,6,87,1,5,127,10,10
292,Faz com que todos os inimigos em um raio de $A@effectindex m do ponto de impacto recebam $s@effectindex% a mais de dano Arcano por $d.,Dano Arcano recebido aumentado em $s@effectindex%.,6,87,1,5,64,10,10
293,Faz com que todos os inimigos em um raio de $A@effectindex m do ponto de impacto recebam $s@effectindex% a mais de dano de Sombra por $d.,Dano de Sombra recebido aumentado em $s@effectindex%.,6,87,1,5,32,10,10
294,Faz com que todos os inimigos em um raio de $A@effectindex m do ponto de impacto recebam $s@effectindex% a mais de dano de Gelo por $d.,Dano de Gelo recebido aumentado em $s@effectindex%.,6,87,1,5,16,10,10
295,Faz com que todos os inimigos em um raio de $A@effectindex m do ponto de impacto recebam $s@effectindex% a mais de dano de Natureza por $d.,Dano de Natureza recebido aumentado em $s@effectindex%.,6,87,1,5,8,10,10
296,Faz com que todos os inimigos em um raio de $A@effectindex m do ponto de impacto recebam $s@effectindex% a mais de dano de Fogo por $d.,Dano de Fogo recebido aumentado em $s@effectindex%.,6,87,1,5,4,10,10
297,Faz com que todos os inimigos em um raio de $A@effectindex m do ponto de impacto recebam $s@effectindex% a mais de dano Sagrado por $d.,Dano Sagrado recebido aumentado em $s@effectindex%.,6,87,1,5,2,10,10
298,Faz com que todos os inimigos em um raio de $A@effectindex m do ponto de impacto recebam $s@effectindex% a mais de dano Físico por $d.,Dano Físico recebido aumentado em $s@effectindex%.,6,87,1,5,1,10,10
299,Faz com que todos os inimigos em um raio de $A@effectindex m causem $s@effectindex% a mais de dano por $d.,Dano causado aumentado em $s@effectindex%.,6,79,1,7,127,30,30
300,Faz com que um inimigo cause $s@effectindex% a mais de dano por $d.,Dano causado aumentado em $s@effectindex%.,6,79,1,3,127,30,30
301,Causa dano de Golpe Mágico a um inimigo.,,31,0,1,3,65,50,50
302,Causa dano de Fogo aos inimigos em um raio de $A@effectindex m do ponto de impacto.,,165,0,1,5,4,50,50
303,Faz com que todos os inimigos em um raio de $A@effectindex m do ponto de impacto recebam dano de Fogo a cada $t@effectindex s por $d.,Dano de Fogo causado a cada $t@effectindex s.,6,70,1,5,4,50,50
304,Reduz em $s@effectindex% a velocidade de movimento do alvo por $d.,Velocidade de movimento reduzida em $s@effectindex%.,6,33,2,3,0,0,0
305,O lançador e todos os aliados em um raio de $A@effectindex m recuperam $s@effectindex% do máximo de pontos de vida a cada $t@effectindex s por $d.,Cura $s@effectindex% do máximo de pontos de vida a cada $t@effectindex s.,6,20,1,4,0,0,0
306,O lançador e todos os aliados em um raio de $A@effectindex m recuperam $s@effectindex% do máximo de pontos de vida a cada $t@effectindex s por $d.,Cura $s@effectindex% do máximo de pontos de vida a cada $t@effectindex s.,6,20,1,6,0,0,0
308,Causa dano de Natureza a todos os inimigos em um raio de $A@effectindex.,,2,0,1,4,8,50,50
309,Causa dano de Sombra a todos os inimigos em um raio de $A@effectindex m a cada $t@effectindex s por $d.,Dano de Sombra causado a cada $t@effectindex s.,6,70,1,7,32,50,50
310,Causa dano de Natureza a todos os inimigos em um raio de $A@effectindex m a cada $t@effectindex s por $d.,Dano de Natureza causado a cada $t@effectindex s.,6,70,1,7,8,50,50
321,Faz o alvo fugir de medo por $d.,Fugindo de medo.,6,407,0,3,0,0,0
322,Aumenta em $s@effectindex% a velocidade de movimento de todos os aliados em um raio de $A@effectindex m por $d.,Velocidade de movimento aumentada em $s@effectindex%.,6,31,1,6,0,0,0
326,test,test,244,0,0,0,0,2,0
327,Desorienta o alvo por $d.,Desorientado.,6,5,0,3,0,0,0
329,Causa $s@effectindex de dano de Sombra a todos os inimigos em um raio de $A@effectindex m do lançador a cada $t@effectindex s por $d.,$s@effectindex de dano de Sombra causado a cada $t@effectindex s.,6,3,1,7,32,50,50
330,Causa $s@effectindex de dano de Fogo a um inimigo.,,2,0,1,1,4,50,50
331,Causa dano de Golpe Mágico.,,2,0,1,1,65,50,50
332,Causa $s@effectindex de dano de Sombra a um inimigo.,,2,0,1,1,32,50,50
333,Causa dano Físico.,,2,0,1,1,1,50,50
334,Causa dano de Natureza.,,2,0,1,1,8,50,50
335,Causa dano Sagrado.,,2,0,1,1,2,50,50
336,Causa $s@effectindex de dano de Gelo a um inimigo.,,2,0,1,1,16,50,50
337,Causa dano de Caos.,,2,0,1,1,127,50,50
338,Causa dano Arcano.,,2,0,1,1,64,50,50
339,Causa dano de Sombra a todos os inimigos à frente do lançador a cada $t@effectindex s por $d.,Dano de Sombra causado a cada $t@effectindex s.,6,70,1,9,32,50,50
340,Causa dano Físico a todos os inimigos à frente do lançador a cada $t@effectindex s por $d.,Dano Físico causado a cada $t@effectindex s.,6,70,1,9,1,50,50
341,Causa dano de Natureza a todos os inimigos à frente do lançador a cada $t@effectindex s por $d.,Dano de Natureza causado a cada $t@effectindex s.,6,70,1,9,8,50,50
342,Causa dano Sagrado a todos os inimigos à frente do lançador a cada $t@effectindex s por $d.,Dano Sagrado causado a cada $t@effectindex s.,6,70,1,9,2,50,50
343,Causa dano de Gelo a todos os inimigos à frente do lançador a cada $t@effectindex s por $d.,Dano de Gelo causado a cada $t@effectindex s.,6,70,1,9,16,50,50
344,Causa dano de Fogo a todos os inimigos à frente do lançador a cada $t@effectindex s por $d.,Dano de Fogo causado a cada $t@effectindex s.,6,70,1,9,4,50,50
345,Causa dano de Caos a todos os inimigos à frente do lançador a cada $t@effectindex s por $d.,Dano de Caos causado a cada $t@effectindex s.,6,70,1,9,127,50,50
346,Causa dano Arcano a todos os inimigos à frente do lançador a cada $t@effectindex s por $d.,Dano Arcano causado a cada $t@effectindex s.,6,70,1,9,64,50,50
347,Desorienta todos os inimigos à frente do lançador por $d.,Desnorteado.,6,5,0,9,0,0,0
348,Desorienta os inimigos em um raio de $A@effectindex m do ponto de impacto por $d.,Desnorteado.,6,5,0,5,0,0,0
349,Repele um inimigo.,,98,0,1,1,0,0,0
350,"Atordoa todos os inimigos à frente do lançador, impedindo-os de se mover e atacar por $d.",Atordoado.,6,12,0,9,0,0,0
